
[00:00:00.000 --> 00:00:02.000]  大兄姊妹新年快樂
[00:19:28.000 --> 00:19:30.000]  那時候都沒得離婚
[00:19:30.000 --> 00:19:31.000]  離婚要浸豬籠的
[00:19:31.000 --> 00:19:34.000]  所以他當然不離婚
[00:19:34.000 --> 00:19:36.000]  但是我又想起
[00:19:36.000 --> 00:19:39.000]  可能有一點點這樣的元素
[00:19:39.000 --> 00:19:41.000]  但是又可能未必是
[00:19:41.000 --> 00:19:46.000]  想想我那些再早之前的媽祖
[00:19:46.000 --> 00:19:49.000]  曾祖父曾祖母他們那些
[00:19:49.000 --> 00:19:52.000]  都是很恩愛的
[00:19:52.000 --> 00:19:56.000]  他們不是好像自由戀愛
[00:19:56.000 --> 00:19:58.000]  拍了拖才結婚
[00:19:58.000 --> 00:20:00.000]  但是他們是很恩愛
[00:20:00.000 --> 00:20:02.000]  好像很相敬如賓
[00:20:02.000 --> 00:20:03.000]  是不是
[00:20:03.000 --> 00:20:06.000]  我就問了我的問題
[00:20:06.000 --> 00:20:08.000]  究竟問題出在哪裡呢
[00:20:08.000 --> 00:20:09.000]  以前我們沒得選的
[00:20:09.000 --> 00:20:11.000]  兩個不知三不識七的人
[00:20:11.000 --> 00:20:12.000]  可以這麼說
[00:20:12.000 --> 00:20:14.000]  走在一起都可以
[00:20:14.000 --> 00:20:15.000]  白頭到老走到尾
[00:20:15.000 --> 00:20:19.000]  都是甚至乎很和諧的
[00:20:19.000 --> 00:20:21.000]  當然有些例外
[00:20:21.000 --> 00:20:22.000]  但是大部分
[00:20:22.000 --> 00:20:23.000]  譬如有十對
[00:20:23.000 --> 00:20:25.000]  可能有七對都是很和諧的
[00:20:25.000 --> 00:20:27.000]  真的見到
[00:20:27.000 --> 00:20:31.000]  但是現在為什麼又不是這樣呢
[00:20:31.000 --> 00:20:33.000]  現在可能有兩對人結婚
[00:20:33.000 --> 00:20:37.000]  有一對人是離婚的
[00:20:37.000 --> 00:20:40.000]  當中當我這樣想的時候
[00:20:40.000 --> 00:20:41.000]  沒有絕對的答案
[00:20:41.000 --> 00:20:43.000]  但是我想到其中一件事
[00:20:43.000 --> 00:20:45.000]  可能是很重要的
[00:20:45.000 --> 00:20:54.000]  就是大家的期望是一致的
[00:20:54.000 --> 00:20:56.000]  在那個時代
[00:20:56.000 --> 00:20:58.000]  作為一位丈夫
[00:20:58.000 --> 00:21:00.000]  有丈夫的期望
[00:21:00.000 --> 00:21:02.000]  丈夫要求做什麼呢
[00:21:02.000 --> 00:21:04.000]  可能那時候就要出外工作
[00:21:04.000 --> 00:21:05.000]  賺很多錢
[00:21:05.000 --> 00:21:07.000]  那時候的丈夫回家
[00:21:07.000 --> 00:21:08.000]  什麼都不用做
[00:21:08.000 --> 00:21:09.000]  家務不用做
[00:21:09.000 --> 00:21:11.000]  子女不用聊天
[00:21:11.000 --> 00:21:13.000]  你明白嗎
[00:21:13.000 --> 00:21:14.000]  那個時代
[00:21:14.000 --> 00:21:17.000]  我聽到的那些是這樣的
[00:21:17.000 --> 00:21:18.000]  家務不用做
[00:21:18.000 --> 00:21:20.000]  子女不用聊天
[00:21:20.000 --> 00:21:23.000]  但是外面做事做得很辛苦
[00:21:23.000 --> 00:21:25.000]  一個星期
[00:21:25.000 --> 00:21:28.000]  為了維持家庭
[00:21:28.000 --> 00:21:31.000]  他就真的做了
[00:21:31.000 --> 00:21:32.000]  不說一個星期
[00:21:32.000 --> 00:21:35.000]  一個星期做了七天
[00:21:35.000 --> 00:21:37.000]  一天可能做了18個小時
[00:21:37.000 --> 00:21:39.000]  都有的
[00:21:39.000 --> 00:21:42.000]  但是那個妻子
[00:21:42.000 --> 00:21:44.000]  在那個時代的背景之下
[00:21:44.000 --> 00:21:47.000]  那個妻子可能不會出去工作
[00:21:47.000 --> 00:21:51.000]  他在家裡照顧得頭頭是道
[00:21:51.000 --> 00:21:53.000]  這個是他的期望
[00:21:53.000 --> 00:21:56.000]  那時候他一個人去嫁進去
[00:21:56.000 --> 00:21:58.000]  結婚的時候成立家庭
[00:21:58.000 --> 00:22:00.000]  他就有這樣的期望
[00:22:00.000 --> 00:22:02.000]  所以他會煮很多東西
[00:22:02.000 --> 00:22:04.000]  你看看上一輩老人家
[00:22:04.000 --> 00:22:06.000]  點心什麼都會煮
[00:22:06.000 --> 00:22:09.000]  年糕那些神乎其技
[00:22:09.000 --> 00:22:10.000]  都會煮
[00:22:10.000 --> 00:22:14.000]  在他們那個時代
[00:22:14.000 --> 00:22:16.000]  在他們的典範
[00:22:16.000 --> 00:22:18.000]  是有這樣的期望
[00:22:18.000 --> 00:22:21.000]  他的丈夫或者子女
[00:22:21.000 --> 00:22:22.000]  每一個人
[00:22:22.000 --> 00:22:24.000]  有他的期望
[00:22:24.000 --> 00:22:25.000]  有他的那個
[00:22:25.000 --> 00:22:26.000]  可以這麼說
[00:22:26.000 --> 00:22:27.000]  他的那個期待的角色
[00:22:27.000 --> 00:22:29.000]  他是做回他那樣
[00:22:29.000 --> 00:22:32.000]  所以他們大家是很match的
[00:22:32.000 --> 00:22:35.000]  大家是很match的
[00:22:35.000 --> 00:22:36.000]  說這麼多的時候
[00:22:36.000 --> 00:22:38.000]  和這個有什麼關係呢
[00:22:38.000 --> 00:22:40.000]  其中一件事就是說到
[00:22:40.000 --> 00:22:43.000]  馴服丈夫在主那邊是相異
[00:22:43.000 --> 00:22:46.000]  其中一點是非常之重要的
[00:22:46.000 --> 00:22:48.000]  相關就是說
[00:22:48.000 --> 00:22:51.000]  我們有沒有做我們
[00:22:51.000 --> 00:22:54.000]  作為妻子或者作為丈夫
[00:22:54.000 --> 00:22:58.000]  那個的角色呢
[00:22:58.000 --> 00:23:00.000]  你明白嗎
[00:23:00.000 --> 00:23:03.000]  你要有這樣的role
[00:23:03.000 --> 00:23:06.000]  你是fulfill
[00:23:06.000 --> 00:23:10.000]  這樣就是相異
[00:23:10.000 --> 00:23:15.000]  這樣就會沒有衝突
[00:23:15.000 --> 00:23:17.000]  這個是非常之重要的
[00:23:17.000 --> 00:23:19.000]  在一個關係上面那個
[00:23:19.000 --> 00:23:23.000]  譬如用剛才說的那個例子
[00:23:23.000 --> 00:23:25.000]  他們結婚之前
[00:23:25.000 --> 00:23:26.000]  他們商討好
[00:23:26.000 --> 00:23:28.000]  大家的角色可能
[00:23:28.000 --> 00:23:30.000]  那個女士不煮飯
[00:23:30.000 --> 00:23:31.000]  那個男士煮飯
[00:23:31.000 --> 00:23:32.000]  但他們商討了
[00:23:32.000 --> 00:23:33.000]  大家有這樣的角色
[00:23:33.000 --> 00:23:34.000]  就沒有衝突的
[00:23:34.000 --> 00:23:36.000]  他們一直結婚幾十年
[00:23:36.000 --> 00:23:38.000]  真的每次去他家
[00:23:38.000 --> 00:23:39.000]  都是男的煮飯
[00:23:39.000 --> 00:23:40.000]  沒有衝突的
[00:23:40.000 --> 00:23:42.000]  那個女的做回其他的事
[00:23:42.000 --> 00:23:44.000]  但如果你想想
[00:23:44.000 --> 00:23:46.000]  大家的角色很混淆的
[00:23:46.000 --> 00:23:47.000]  不是角色很混淆
[00:23:47.000 --> 00:23:49.000]  就是大家的expectation很混淆
[00:23:49.000 --> 00:23:50.000]  一時他回來就覺得
[00:23:50.000 --> 00:23:52.000]  你做老婆為什麼不煮
[00:23:52.000 --> 00:23:53.000]  我經常都聽到
[00:23:53.000 --> 00:23:56.000]  誰誰又煮好東西吃
[00:23:56.000 --> 00:23:57.000]  然後你明白嗎
[00:23:57.000 --> 00:23:58.000]  一時又覺得
[00:23:58.000 --> 00:24:00.000]  不用你煮這麼難吃
[00:24:00.000 --> 00:24:01.000]  你明白嗎
[00:24:01.000 --> 00:24:02.000]  一時就這樣
[00:24:02.000 --> 00:24:06.000]  大家的expectation就有磨擦
[00:24:06.000 --> 00:24:09.000]  這個相信和馴服也很有關係
[00:24:09.000 --> 00:24:12.000]  大家在一個商討和接洽當中
[00:24:12.000 --> 00:24:16.000]  找到大家那個角色是怎樣
[00:24:16.000 --> 00:24:17.000]  特別是在現代的社會
[00:24:17.000 --> 00:24:19.000]  男和女之間
[00:24:19.000 --> 00:24:21.000]  那個是否馴服
[00:24:21.000 --> 00:24:25.000]  不是像以前那麼簡單單純的馴服
[00:24:25.000 --> 00:24:27.000]  就是一就一二就二
[00:24:27.000 --> 00:24:30.000]  因為以前可能那些女性受教育
[00:24:30.000 --> 00:24:33.000]  那些各樣東西很受限制
[00:24:33.000 --> 00:24:36.000]  但是現在既然不是這樣的時候
[00:24:36.000 --> 00:24:38.000]  但我覺得這個在馴服的關係
[00:24:38.000 --> 00:24:41.000]  和在家庭合二的關係當中
[00:24:41.000 --> 00:24:44.000]  大家要商討一個
[00:24:44.000 --> 00:24:48.000]  大家是舒服的角色
[00:24:48.000 --> 00:24:52.000]  而大家是接受了這樣的expectation的時候
[00:24:52.000 --> 00:24:55.000]  你是努力去fulfill
[00:24:55.000 --> 00:24:58.000]  你不要說我不煮飯
[00:24:58.000 --> 00:25:00.000]  但其實甚麼都不做
[00:25:00.000 --> 00:25:03.000]  或者你答應了我會做這件事
[00:25:03.000 --> 00:25:05.000]  但後來其實又不做
[00:25:05.000 --> 00:25:08.000]  這樣就很不work
[00:25:08.000 --> 00:25:10.000]  很多矛盾就會出現
[00:25:10.000 --> 00:25:12.000]  這一點是
[00:25:12.000 --> 00:25:17.000]  我覺得在說到馴服的關係當中
[00:25:17.000 --> 00:25:20.000]  多一層的思想
[00:25:20.000 --> 00:25:23.000]  如果譬如你們商討了家庭的角色
[00:25:23.000 --> 00:25:24.000]  譬如舉例來說
[00:25:24.000 --> 00:25:26.000]  金錢可能是
[00:25:26.000 --> 00:25:27.000]  我作個例子
[00:25:27.000 --> 00:25:28.000]  譬如可能是
[00:25:28.000 --> 00:25:33.000]  丈夫是比較處理得好一點
[00:25:33.000 --> 00:25:36.000]  你們商討了角色
[00:25:36.000 --> 00:25:39.000]  他是負責處理我們家庭的金錢的部分
[00:25:39.000 --> 00:25:41.000]  那你就要馴服他了
[00:25:41.000 --> 00:25:43.000]  是不是
[00:25:43.000 --> 00:25:47.000]  這個就是在expectation和馴服之間
[00:25:47.000 --> 00:25:51.000]  大家有一個互動的關係
[00:25:51.000 --> 00:25:54.000]  但你一次就這樣
[00:25:54.000 --> 00:25:55.000]  一次就這樣
[00:25:55.000 --> 00:25:58.000]  大家的expectation就不同了
[00:25:58.000 --> 00:26:00.000]  這些不是我決定的嗎
[00:26:00.000 --> 00:26:02.000]  這些範圍不是你做的嗎
[00:26:02.000 --> 00:26:04.000]  大家的expectation就不同的時候
[00:26:04.000 --> 00:26:08.000]  就會有很多的衝突
[00:26:08.000 --> 00:26:09.000]  接著
[00:26:09.000 --> 00:26:10.000]  剛才說過了
[00:26:10.000 --> 00:26:13.000]  說完妻子
[00:26:13.000 --> 00:26:14.000]  他不只是說妻子
[00:26:14.000 --> 00:26:16.000]  還要說丈夫
[00:26:16.000 --> 00:26:18.000]  你們做丈夫的要愛你們的妻子
[00:26:18.000 --> 00:26:20.000]  不可輔待他們
[00:26:20.000 --> 00:26:21.000]  在古代的社會
[00:26:21.000 --> 00:26:23.000]  當然有打老婆的
[00:26:23.000 --> 00:26:24.000]  是不是
[00:26:24.000 --> 00:26:26.000]  那不是古代的
[00:26:26.000 --> 00:26:27.000]  現在也有
[00:26:27.000 --> 00:26:28.000]  看你是什麼文化
[00:26:28.000 --> 00:26:29.000]  是不是
[00:26:29.000 --> 00:26:31.000]  所以輔待那個
[00:26:31.000 --> 00:26:35.000]  可能真的會打他
[00:26:35.000 --> 00:26:38.000]  所以保羅就
[00:26:38.000 --> 00:26:40.000]  當然要求不只是不打
[00:26:40.000 --> 00:26:41.000]  還要愛
[00:26:41.000 --> 00:26:43.000]  這個是高很多的
[00:26:43.000 --> 00:26:44.000]  是不是
[00:26:44.000 --> 00:26:46.000]  所以作為丈夫的時候
[00:26:46.000 --> 00:26:49.000]  丈夫要怎樣表達
[00:26:49.000 --> 00:26:52.000]  給妻子表達到愛呢
[00:26:52.000 --> 00:26:56.000]  這點也是很有意思的
[00:26:56.000 --> 00:26:58.000]  有時候愛本身
[00:26:58.000 --> 00:27:01.000]  特別在家庭當中
[00:27:01.000 --> 00:27:05.000]  有時候常常相處見慣的時候
[00:27:05.000 --> 00:27:08.000]  有些事情不是常常
[00:27:08.000 --> 00:27:10.000]  可能你來了美國
[00:27:10.000 --> 00:27:11.000]  西方文化
[00:27:11.000 --> 00:27:14.000]  接受得多的時候
[00:27:14.000 --> 00:27:15.000]  常常說I love you
[00:27:15.000 --> 00:27:17.000]  但是可能在中國人的文化
[00:27:17.000 --> 00:27:18.000]  比較含蓄一點
[00:27:18.000 --> 00:27:19.000]  可能都比較少說
[00:27:19.000 --> 00:27:20.000]  是不是
[00:27:20.000 --> 00:27:21.000]  那時候
[00:27:21.000 --> 00:27:22.000]  怎樣說丈夫
[00:27:22.000 --> 00:27:24.000]  特別在愛妻子的關係當中
[00:27:24.000 --> 00:27:26.000]  是可以表達得到
[00:27:26.000 --> 00:27:28.000]  給妻子感覺得到的呢
[00:27:28.000 --> 00:27:31.000]  我相信這一點也是很重要的
[00:27:31.000 --> 00:27:33.000]  一個妻子
[00:27:33.000 --> 00:27:35.000]  她是舒服地去信服丈夫
[00:27:35.000 --> 00:27:37.000]  她感覺到被愛
[00:27:37.000 --> 00:27:40.000]  這是一個很重要的元素
[00:27:40.000 --> 00:27:42.000]  如果你不感覺到被愛
[00:27:42.000 --> 00:27:45.000]  也不斷地覺得被人要求你信服
[00:27:45.000 --> 00:27:47.000]  這是什麼關係呢
[00:27:47.000 --> 00:27:50.000]  這是一個abusive的
[00:27:50.000 --> 00:27:53.000]  暴君式的關係
[00:27:53.000 --> 00:27:55.000]  是沒有人喜歡在其中的
[00:27:55.000 --> 00:27:57.000]  但是你感覺到被愛的時候
[00:27:57.000 --> 00:27:59.000]  你就會感覺到願意信服
[00:27:59.000 --> 00:28:00.000]  所以這裡說到
[00:28:00.000 --> 00:28:02.000]  保羅去教導丈夫的時候
[00:28:02.000 --> 00:28:06.000]  怎樣去
[00:28:06.000 --> 00:28:08.000]  弟兄或者我們自己去問
[00:28:08.000 --> 00:28:10.000]  怎樣去表達
[00:28:10.000 --> 00:28:12.000]  你對妻子的愛呢
[00:28:12.000 --> 00:28:14.000]  有時候男性比較含蓄一點
[00:28:14.000 --> 00:28:15.000]  不表達的時候
[00:28:15.000 --> 00:28:17.000]  怎樣可以表達得到呢
[00:28:17.000 --> 00:28:18.000]  或者你的表達方式
[00:28:18.000 --> 00:28:19.000]  根本是
[00:28:19.000 --> 00:28:21.000]  別人是get不到的
[00:28:21.000 --> 00:28:23.000]  那就可能要去想第二個
[00:28:23.000 --> 00:28:25.000]  或者你的表達方式
[00:28:25.000 --> 00:28:28.000]  不是那麼適當的
[00:28:28.000 --> 00:28:29.000]  就要想一下怎樣去表達
[00:28:29.000 --> 00:28:31.000]  學到愛
[00:28:31.000 --> 00:28:33.000]  當你有愛的時候
[00:28:33.000 --> 00:28:35.000]  提升就不是苦袋
[00:28:35.000 --> 00:28:38.000]  苦袋或者用現在來說
[00:28:38.000 --> 00:28:40.000]  我們當然就不會說
[00:28:40.000 --> 00:28:42.000]  虐待或者打老婆那種
[00:28:42.000 --> 00:28:45.000]  但是有些情況都會有
[00:28:45.000 --> 00:28:46.000]  就是說苦袋就是說
[00:28:46.000 --> 00:28:48.000]  令到對方
[00:28:48.000 --> 00:28:51.000]  令到配偶生了bitterness
[00:28:51.000 --> 00:28:56.000]  去感覺到是很苦恨
[00:28:56.000 --> 00:28:58.000]  或者怨恨
[00:28:58.000 --> 00:28:59.000]  都有的
[00:28:59.000 --> 00:29:01.000]  有些可能你看電視
[00:29:01.000 --> 00:29:04.000]  我不說你自己代號
[00:29:04.000 --> 00:29:07.000]  見到可能有些太太很不滿意
[00:29:07.000 --> 00:29:11.000]  所以經常和其他女人一起的時候
[00:29:11.000 --> 00:29:13.000]  就投訴丈夫
[00:29:13.000 --> 00:29:14.000]  那些bitterness
[00:29:14.000 --> 00:29:16.000]  好像可能在心裏面生出來
[00:29:16.000 --> 00:29:18.000]  但是當然有因也有果
[00:29:18.000 --> 00:29:20.000]  或者有果當然有因
[00:29:20.000 --> 00:29:22.000]  所以丈夫又不要令到太太
[00:29:22.000 --> 00:29:24.000]  生那麼多bitterness
[00:29:24.000 --> 00:29:30.000]  這個是這裏的一個教導
[00:29:30.000 --> 00:29:36.000]  接著就說到兒女
[00:29:36.000 --> 00:29:38.000]  你們做兒女的
[00:29:38.000 --> 00:29:40.000]  要凡事聽從父母
[00:29:40.000 --> 00:29:42.000]  因為這是主所喜悅的
[00:29:42.000 --> 00:29:44.000]  你們做兒女的
[00:29:44.000 --> 00:29:45.000]  要凡事聽從父母
[00:29:45.000 --> 00:29:46.000]  因為這是主所喜悅的
[00:29:46.000 --> 00:29:50.000]  這裏有兩個字
[00:29:50.000 --> 00:29:53.000]  是很重點的
[00:29:53.000 --> 00:29:57.000]  就是凡事
[00:29:57.000 --> 00:29:58.000]  聽從父母
[00:29:58.000 --> 00:30:00.000]  我們都覺得天公地義
[00:30:00.000 --> 00:30:02.000]  但這裏說凡事聽從父母
[00:30:02.000 --> 00:30:06.000]  那就不是那麼天公地義了
[00:30:06.000 --> 00:30:09.000]  凡事都很難的
[00:30:09.000 --> 00:30:11.000]  我們有什麼凡事會聽從呢?
[00:30:11.000 --> 00:30:13.000]  只有基督
[00:30:13.000 --> 00:30:15.000]  只有神
[00:30:15.000 --> 00:30:17.000]  有什麼凡事要聽從呢?
[00:30:17.000 --> 00:30:19.000]  沒有的
[00:30:19.000 --> 00:30:20.000]  只有神
[00:30:20.000 --> 00:30:22.000]  但這個聖經是教導你凡事聽從父母
[00:30:22.000 --> 00:30:24.000]  其實這裏背後
[00:30:24.000 --> 00:30:27.000]  多了一層的推理
[00:30:27.000 --> 00:30:31.000]  或者多了一層的關係在其中
[00:30:31.000 --> 00:30:32.000]  就是原來
[00:30:32.000 --> 00:30:34.000]  聖經教導
[00:30:34.000 --> 00:30:36.000]  父母本身
[00:30:36.000 --> 00:30:39.000]  好像就是代表了人間
[00:30:39.000 --> 00:30:41.000]  當小孩還小的時候
[00:30:41.000 --> 00:30:49.000]  就好像代表神來照顧育養的角色
[00:30:49.000 --> 00:30:50.000]  所以既然父母
[00:30:50.000 --> 00:30:53.000]  要好像神那樣照顧育養
[00:30:53.000 --> 00:30:56.000]  交託給兒女的身份
[00:30:56.000 --> 00:30:59.000]  所以兒女就要凡事聽從
[00:30:59.000 --> 00:31:02.000]  就好像聽從神那樣
[00:31:02.000 --> 00:31:04.000]  這個你說
[00:31:04.000 --> 00:31:06.000]  做父母當然是合理的
[00:31:06.000 --> 00:31:08.000]  但做子女就很難的
[00:31:08.000 --> 00:31:09.000]  但在背後
[00:31:09.000 --> 00:31:11.000]  我相信正如剛才所說的
[00:31:11.000 --> 00:31:13.000]  是有一個相對的關係性
[00:31:13.000 --> 00:31:15.000]  首先
[00:31:15.000 --> 00:31:17.000]  或者在說子女就明白了
[00:31:17.000 --> 00:31:20.000]  但我現在看來都沒有什麼小孩
[00:31:20.000 --> 00:31:22.000]  所以不想說這麼多
[00:31:22.000 --> 00:31:25.000]  但大家明白
[00:31:25.000 --> 00:31:27.000]  我想起我自己
[00:31:27.000 --> 00:31:30.000]  我是中學時代的時候
[00:31:30.000 --> 00:31:31.000]  信耶穌的
[00:31:31.000 --> 00:31:33.000]  我中學時代的信耶穌
[00:31:33.000 --> 00:31:35.000]  是
[00:31:35.000 --> 00:31:37.000]  我信了耶穌之後
[00:31:37.000 --> 00:31:38.000]  我讀聖經
[00:31:38.000 --> 00:31:40.000]  我看到這些教導的時候
[00:31:40.000 --> 00:31:42.000]  其實我真的立志
[00:31:42.000 --> 00:31:44.000]  我立志說
[00:31:44.000 --> 00:31:48.000]  除了信仰有違背的事情
[00:31:48.000 --> 00:31:51.000]  所有我父母
[00:31:51.000 --> 00:31:53.000]  或者長輩
[00:31:53.000 --> 00:31:56.000]  我當時有和我祖母一起住
[00:31:56.000 --> 00:32:00.000]  我是會聽從他們
[00:32:00.000 --> 00:32:03.000]  我是會聽從他們
[00:32:03.000 --> 00:32:05.000]  那難不難做呢
[00:32:05.000 --> 00:32:07.000]  難做的
[00:32:07.000 --> 00:32:09.000]  但是
[00:32:09.000 --> 00:32:11.000]  這個
[00:32:11.000 --> 00:32:13.000]  這樣做
[00:32:13.000 --> 00:32:16.000]  有沒有什麼必要呢
[00:32:16.000 --> 00:32:18.000]  不是必不必要的問題
[00:32:18.000 --> 00:32:20.000]  但當我這樣做的時候
[00:32:20.000 --> 00:32:22.000]  有兩個福氣
[00:32:22.000 --> 00:32:24.000]  在我的身上
[00:32:24.000 --> 00:32:25.000]  我可以見證
[00:32:25.000 --> 00:32:27.000]  第一個福氣就是
[00:32:27.000 --> 00:32:30.000]  我在家庭裡面的見證
[00:32:30.000 --> 00:32:32.000]  父母
[00:32:32.000 --> 00:32:35.000]  因為我家第一個人信耶穌
[00:32:35.000 --> 00:32:37.000]  你要和他們傳福音
[00:32:37.000 --> 00:32:38.000]  他們看你
[00:32:38.000 --> 00:32:41.000]  就讓你自己看自己更清楚
[00:32:41.000 --> 00:32:43.000]  如果你不好見證
[00:32:43.000 --> 00:32:46.000]  他有時候不出聲
[00:32:46.000 --> 00:32:48.000]  但他也很清楚
[00:32:48.000 --> 00:32:50.000]  一清二楚
[00:32:50.000 --> 00:32:53.000]  特別如果小朋友和大人
[00:32:53.000 --> 00:32:54.000]  都不是小朋友
[00:32:54.000 --> 00:32:56.000]  都不知道你和長輩傳福音
[00:32:56.000 --> 00:33:00.000]  更加要得到他們的信任的時候
[00:33:00.000 --> 00:33:01.000]  覺得你說的那些合理
[00:33:01.000 --> 00:33:03.000]  有些大型節目都說
[00:33:03.000 --> 00:33:04.000]  我家裡排行最小的
[00:33:04.000 --> 00:33:06.000]  所以我哥哥姐姐
[00:33:06.000 --> 00:33:07.000]  每次都點我
[00:33:07.000 --> 00:33:11.000]  我很難和他們講一些
[00:33:11.000 --> 00:33:13.000]  又不聽我的
[00:33:13.000 --> 00:33:15.000]  其實那個關係是這樣的
[00:33:15.000 --> 00:33:17.000]  因為在中國人的關係
[00:33:17.000 --> 00:33:19.000]  一層層的
[00:33:19.000 --> 00:33:21.000]  所以第一個福氣就是
[00:33:21.000 --> 00:33:24.000]  我學習凡事聽從父母的時候
[00:33:24.000 --> 00:33:27.000]  他們看到我生活的見證
[00:33:27.000 --> 00:33:29.000]  後來我們信耶穌是容易很多
[00:33:29.000 --> 00:33:31.000]  當然我為他們祈禱
[00:33:31.000 --> 00:33:33.000]  但他們信耶穌是容易很多的
[00:33:33.000 --> 00:33:35.000]  這個生活的見證很重要
[00:33:35.000 --> 00:33:37.000]  這個我相信大家明白
[00:33:37.000 --> 00:33:42.000]  但第二個福氣可能你沒有想過
[00:33:42.000 --> 00:33:44.000]  第二個福氣就是說
[00:33:44.000 --> 00:33:49.000]  其實在這樣的信復學習當中
[00:33:49.000 --> 00:33:56.000]  你是學習信復神
[00:33:56.000 --> 00:33:59.000]  信復神
[00:33:59.000 --> 00:34:02.000]  有時候你可以說容易
[00:34:02.000 --> 00:34:04.000]  又可以說難
[00:34:04.000 --> 00:34:06.000]  你說難
[00:34:06.000 --> 00:34:08.000]  可能你信復神有些東西
[00:34:08.000 --> 00:34:10.000]  可能違背你的思想
[00:34:10.000 --> 00:34:11.000]  譬如不犯罪
[00:34:11.000 --> 00:34:13.000]  有些私慾的東西違背
[00:34:13.000 --> 00:34:15.000]  所以你覺得很難
[00:34:15.000 --> 00:34:17.000]  但是你可以懷疑
[00:34:17.000 --> 00:34:19.000]  為什麼呢
[00:34:19.000 --> 00:34:21.000]  因為神就見不到
[00:34:21.000 --> 00:34:22.000]  神很多時候沒有什麼直接要求的
[00:34:22.000 --> 00:34:24.000]  除了你犯罪的那些東西
[00:34:24.000 --> 00:34:25.000]  某個程度上
[00:34:25.000 --> 00:34:28.000]  神沒有說直接要求你
[00:34:28.000 --> 00:34:30.000]  幾點回家
[00:34:30.000 --> 00:34:34.000]  神沒有直接要求你
[00:34:34.000 --> 00:34:37.000]  譬如這個禮拜要幫家裡做什麼家務
[00:34:37.000 --> 00:34:39.000]  沒有這些東西
[00:34:39.000 --> 00:34:41.000]  坦白說
[00:34:41.000 --> 00:34:44.000]  有時候你覺得這些東西很難應付
[00:34:44.000 --> 00:34:46.000]  神的聖經是不說的
[00:34:46.000 --> 00:34:48.000]  沒有說你幾點回家
[00:34:48.000 --> 00:34:50.000]  幫忙家裡做什麼家務
[00:34:50.000 --> 00:34:52.000]  有什麼討厭的東西你不喜歡做
[00:34:52.000 --> 00:34:54.000]  但是家裡要你幫忙做
[00:34:54.000 --> 00:34:58.000]  你又要心甘情願地去做
[00:34:58.000 --> 00:35:01.000]  或者父母有些要求
[00:35:01.000 --> 00:35:03.000]  你覺得你不想
[00:35:03.000 --> 00:35:05.000]  但是你又覺得
[00:35:05.000 --> 00:35:07.000]  都不違背聖經
[00:35:07.000 --> 00:35:09.000]  但是都要逼自己去做
[00:35:09.000 --> 00:35:12.000]  你明白嗎
[00:35:12.000 --> 00:35:18.000]  信服神很多時候是很抽象的
[00:35:18.000 --> 00:35:20.000]  當你不是犯罪的時候
[00:35:20.000 --> 00:35:24.000]  很多東西是很籠統的
[00:35:24.000 --> 00:35:28.000]  但是當你因為信服
[00:35:28.000 --> 00:35:31.000]  學習信服人的時候
[00:35:31.000 --> 00:35:33.000]  你有一個實際的場景
[00:35:33.000 --> 00:35:35.000]  你的願望
[00:35:35.000 --> 00:35:40.000]  你自己是選擇地去放下
[00:35:40.000 --> 00:35:45.000]  你個人的自己的傾向
[00:35:45.000 --> 00:35:52.000]  而去信服一些外在的權威
[00:35:52.000 --> 00:35:55.000]  這個是真正的信服
[00:35:55.000 --> 00:35:57.000]  你不懂得信服人
[00:35:57.000 --> 00:35:59.000]  你不懂得信服神
[00:35:59.000 --> 00:36:05.000]  因為有時候信服神那些東西
[00:36:05.000 --> 00:36:07.000]  坦白說
[00:36:07.000 --> 00:36:10.000]  我們都是選擇性聆聽的
[00:36:10.000 --> 00:36:12.000]  但是信服人那些
[00:36:12.000 --> 00:36:14.000]  一句兩句很清楚
[00:36:14.000 --> 00:36:16.000]  你不是選擇性聆聽
[00:36:16.000 --> 00:36:18.000]  你是選擇性不信服
[00:36:18.000 --> 00:36:20.000]  你不能skip的
[00:36:20.000 --> 00:36:22.000]  不做就不做
[00:36:22.000 --> 00:36:26.000]  但是你既然願意學習信服神的時候
[00:36:26.000 --> 00:36:27.000]  你先學習信服人
[00:36:27.000 --> 00:36:29.000]  在你家庭的關係當中
[00:36:29.000 --> 00:36:32.000]  做子女的時候當然是信服兒女
[00:36:32.000 --> 00:36:36.000]  在夫妻關係的時候就信服丈夫
[00:36:36.000 --> 00:36:38.000]  甚至我那時候學習
[00:36:38.000 --> 00:36:40.000]  在教會生活那裡
[00:36:40.000 --> 00:36:45.000]  我去信服我當時的傳道
[00:36:45.000 --> 00:36:46.000]  或者主要學老師
[00:36:46.000 --> 00:36:48.000]  他們的教導
[00:36:48.000 --> 00:36:51.000]  這些都是信服的一部份
[00:36:51.000 --> 00:36:54.000]  而子女在他們成長的過程當中
[00:36:54.000 --> 00:36:58.000]  某個程度現在在西方的教育當中
[00:36:58.000 --> 00:37:01.000]  我們都是independent thinking
[00:37:01.000 --> 00:37:03.000]  但是其實我們少了教他們這件事
[00:37:03.000 --> 00:37:05.000]  不是我們沒有教
[00:37:05.000 --> 00:37:07.000]  而是少了讓他們看到
[00:37:07.000 --> 00:37:09.000]  這個怎樣信服
