
[00:00:00.000 --> 00:00:03.180]  各位基發小學畢業的同學
[00:18:11.120 --> 00:18:15.040]  約翰福音提到這些石缸有多少個?
[00:18:15.040 --> 00:18:16.640]  有六個
[00:18:16.640 --> 00:18:19.440]  在研究聖經的學者指出
[00:18:19.440 --> 00:18:23.680]  六個石缸可能是有深層的意義的
[00:18:23.680 --> 00:18:25.640]  六即是七
[00:18:25.640 --> 00:18:27.400]  代表著原本
[00:18:27.400 --> 00:18:28.640]  即是這個數字
[00:18:28.640 --> 00:18:30.760]  缺一的意思
[00:18:30.760 --> 00:18:35.120]  也代表純粹在儀式上的潔淨
[00:18:35.120 --> 00:18:38.960]  事實上是不完美、不圓滿的
[00:18:38.960 --> 00:18:44.160]  然而耶穌卻在不完美、不圓滿的上面灌滿水
[00:18:44.160 --> 00:18:47.320]  真摯地充滿他們
[00:18:47.320 --> 00:18:51.680]  並且在平凡簡單的水上面灌滿水
[00:18:51.680 --> 00:18:54.160]  為人預備好酒
[00:18:54.160 --> 00:18:56.560]  原本這群人沒有酒了
[00:18:56.560 --> 00:18:59.080]  現在竟然可以喝到好酒
[00:18:59.080 --> 00:19:01.720]  但是耶穌在不完美的裡面
[00:19:01.720 --> 00:19:03.560]  去圓滿了他們
[00:19:03.560 --> 00:19:05.160]  在十一節這樣說
[00:19:05.160 --> 00:19:07.720]  「這就是耶穌所行的第一個神蹟
[00:19:07.720 --> 00:19:10.440]  是在加里里的迦那行的
[00:19:10.440 --> 00:19:12.320]  顯出他的榮耀來
[00:19:12.320 --> 00:19:15.120]  他的門徒就信他了」
[00:19:15.120 --> 00:19:18.160]  神蹟是一個記號的意思
[00:19:18.160 --> 00:19:21.280]  為的是顯明了耶穌的榮耀
[00:19:21.280 --> 00:19:23.360]  也就是透過這個記號
[00:19:23.360 --> 00:19:27.240]  我們知道這位上帝的身份和權柄
[00:19:27.240 --> 00:19:29.840]  以至於激發目擊者的信心
[00:19:29.840 --> 00:19:33.240]  引導我們看見神在人間的工作
[00:19:33.240 --> 00:19:37.720]  也是顯明了對人生命的真正意義
[00:19:37.720 --> 00:19:40.480]  正如水成為了好酒
[00:19:40.480 --> 00:19:43.520]  它的重點不是在於怎樣變
[00:19:43.520 --> 00:19:44.880]  變了多少酒
[00:19:44.880 --> 00:19:47.800]  或者它真正的味道是怎樣
[00:19:47.800 --> 00:19:52.440]  而是指向耶穌將要為人所做的事情
[00:19:52.440 --> 00:19:53.960]  更正確地說
[00:19:53.960 --> 00:19:57.960]  是讓在座的我們能夠明白
[00:19:57.960 --> 00:20:01.600]  耶穌已經為世人所做的事
[00:20:01.600 --> 00:20:03.040]  當時耶穌說
[00:20:03.040 --> 00:20:05.240]  「我的時候還沒有到」
[00:20:05.240 --> 00:20:08.520]  因為那一刻他的確還未被釘死
[00:20:08.520 --> 00:20:10.200]  未復活
[00:20:10.200 --> 00:20:11.400]  但是他那一刻
[00:20:11.400 --> 00:20:14.400]  藉著水成為了酒的這件事
[00:20:14.400 --> 00:20:17.360]  預告了耶穌為世人預備更好
[00:20:17.360 --> 00:20:19.880]  這個婚宴上的好酒
[00:20:19.880 --> 00:20:22.360]  這個好酒所要表達的記號
[00:20:22.360 --> 00:20:23.960]  是耶穌祂自己
[00:20:23.960 --> 00:20:25.120]  祂的身份
[00:20:25.120 --> 00:20:27.480]  祂圓滿了婚宴
[00:20:27.480 --> 00:20:30.280]  婚宴代表著的就是新的創造
[00:20:30.280 --> 00:20:32.000]  得拯救的歡樂
[00:20:32.000 --> 00:20:36.360]  然而這些都不是靠人的預備所能夠獲得的
[00:20:36.360 --> 00:20:38.960]  而是靠耶穌基督被釘死
[00:20:38.960 --> 00:20:39.680]  復活
[00:20:39.680 --> 00:20:41.280]  令到世人恩著祂
[00:20:41.280 --> 00:20:42.520]  得著潔淨
[00:20:42.520 --> 00:20:44.080]  生命重建
[00:20:44.080 --> 00:20:44.680]  恢復
[00:20:44.680 --> 00:20:45.520]  轉化
[00:20:45.520 --> 00:20:47.960]  經歷生命新的創造
[00:20:47.960 --> 00:20:50.760]  神讓人生命獲得拯救的歡樂
[00:20:50.760 --> 00:20:54.400]  這個是人生真正的歡樂
[00:20:54.400 --> 00:20:56.440]  有個故事是這樣的
[00:20:56.440 --> 00:21:00.880]  古時有一個盲眼的人去拜訪他的朋友
[00:21:00.880 --> 00:21:04.080]  離開的時候天已經黑了
[00:21:04.080 --> 00:21:07.440]  朋友借他一個燈籠
[00:21:07.440 --> 00:21:10.760]  讓他可以點著燈籠回家
[00:21:10.760 --> 00:21:12.520]  這個盲眼的人說
[00:21:12.520 --> 00:21:14.120]  我不需要
[00:21:14.120 --> 00:21:15.640]  難道你不知道
[00:21:15.640 --> 00:21:18.720]  盲人打燈籠的揭後語是什麼呢?
[00:21:18.720 --> 00:21:19.760]  大家知道嗎?
[00:21:19.760 --> 00:21:22.840]  盲人打燈籠的揭後語是什麼嗎?
[00:21:22.840 --> 00:21:24.200]  是的
[00:21:24.200 --> 00:21:25.600]  多此一舉
[00:21:25.600 --> 00:21:27.160]  這樣的意思
[00:21:27.160 --> 00:21:33.280]  盲人也看不到的,為什麼還要燈籠去照顧呢?
[00:21:33.280 --> 00:21:34.160]  他的朋友說
[00:21:34.160 --> 00:21:36.400]  這個我當然知道
[00:21:36.400 --> 00:21:38.040]  但是你拿著的話
[00:21:38.040 --> 00:21:39.920]  或者別人看到你
[00:21:39.920 --> 00:21:42.000]  就撞不到你
[00:21:42.000 --> 00:21:43.080]  他想著想著
[00:21:43.080 --> 00:21:44.560]  也對
[00:21:44.560 --> 00:21:47.000]  所以他就接受了這個朋友的好意
[00:21:47.000 --> 00:21:51.240]  拿著燈籠回家
[00:21:51.240 --> 00:21:52.480]  走了沒多久
[00:21:52.480 --> 00:21:53.320]  突然間
[00:21:53.320 --> 00:21:54.520]  砰一聲
[00:21:54.520 --> 00:21:58.200]  被人撞到「應一應」摔在地上
[00:21:58.200 --> 00:21:59.960]  盲人就很生氣
[00:21:59.960 --> 00:22:01.640]  喂,你怎麼走路的
[00:22:01.640 --> 00:22:04.320]  難道你看不到我的燈籠嗎?
[00:22:04.320 --> 00:22:05.360]  到了這裡
[00:22:05.360 --> 00:22:08.880]  你覺得故事的發展是怎樣呢?
[00:22:08.880 --> 00:22:12.600]  難道撞到的人也是盲的?
[00:22:12.600 --> 00:22:13.920]  我一開始也是這樣想
[00:22:13.920 --> 00:22:15.240]  不是的
[00:22:15.240 --> 00:22:17.120]  那個人看一看燈籠
[00:22:17.120 --> 00:22:18.160]  他就說
[00:22:18.160 --> 00:22:20.440]  老兄,你真慘
[00:22:20.440 --> 00:22:25.040]  總之蠟燭早就熄滅了,你也不知道
[00:22:25.040 --> 00:22:25.960]  也就是說
[00:22:25.960 --> 00:22:27.560]  他拿著燈籠
[00:22:27.560 --> 00:22:31.240]  但是無法發揮燈籠的作用
[00:22:31.240 --> 00:22:33.480]  我們以為手握著一些東西
[00:22:33.480 --> 00:22:35.120]  會令我們安全
[00:22:35.120 --> 00:22:36.520]  有保障
[00:22:36.520 --> 00:22:38.080]  但是原來最終
[00:22:38.080 --> 00:22:39.600]  在不知不覺之間
[00:22:39.600 --> 00:22:41.000]  它會熄滅
[00:22:41.000 --> 00:22:42.960]  在刺客之中行走
[00:22:42.960 --> 00:22:44.960]  我們也不知道
[00:22:44.960 --> 00:22:46.800]  就正如我們每一個人
[00:22:46.800 --> 00:22:49.800]  我們內心的生命裡面很深
[00:22:49.800 --> 00:22:51.200]  很多的層次
[00:22:51.200 --> 00:22:52.800]  也都很幽暗
[00:22:52.800 --> 00:22:54.600]  我們生命都有限
[00:22:54.600 --> 00:22:56.560]  不是那麼完美
[00:22:56.560 --> 00:23:00.040]  而這個生命裡面所需要的
[00:23:00.040 --> 00:23:02.040]  是物質無法滿足
[00:23:02.040 --> 00:23:07.040]  甚至不能夠靠人與人之間的關係去填滿的
[00:23:07.040 --> 00:23:08.840]  聖經《約翰福音》
[00:23:08.840 --> 00:23:12.760]  一章四節這樣說
[00:23:12.760 --> 00:23:14.840]  「在他裡面有生命
[00:23:14.840 --> 00:23:17.600]  這生命就是人的光」
[00:23:17.600 --> 00:23:20.600]  只有這個光才能夠填滿人的生命
[00:23:20.600 --> 00:23:22.800]  讓人生的歡樂
[00:23:22.800 --> 00:23:26.480]  不會因為資源物質所帶來的供應而停止
[00:23:26.480 --> 00:23:28.080]  而終止
[00:23:28.080 --> 00:23:30.880]  婚宴代表著新的創造
[00:23:30.880 --> 00:23:32.920]  得拯救的歡樂
[00:23:32.920 --> 00:23:36.880]  但是這些不能夠靠人的預備所能獲得的
[00:23:36.880 --> 00:23:38.680]  而是在耶穌基督裡面
[00:23:38.680 --> 00:23:41.320]  以祂的道成了肉身的生命
[00:23:41.320 --> 00:23:44.440]  為你和我被釘在十字架上面
[00:23:44.440 --> 00:23:47.320]  並且第三邊從死裡復活
[00:23:47.320 --> 00:23:49.880]  為的是潔淨你和我
[00:23:49.880 --> 00:23:52.880]  不能夠靠著自己去潔淨的黑暗
[00:23:52.880 --> 00:23:55.040]  並且我們能夠藉著祂
[00:23:55.040 --> 00:23:58.200]  承認耶穌在我們生命有祂的主義
[00:23:58.200 --> 00:24:01.720]  讓祂全權地介入在我們生命裡面
[00:24:01.720 --> 00:24:06.240]  令到生命得以重建、恢復、轉化
[00:24:06.240 --> 00:24:08.240]  經歷這個新的創造
[00:24:08.240 --> 00:24:10.440]  這個拯救的歡樂
[00:24:10.440 --> 00:24:13.640]  上帝圓滿我們的人生
[00:24:13.640 --> 00:24:16.320]  讓這個人生真正的歡樂
[00:24:16.320 --> 00:24:18.720]  得以延續到永遠
[00:24:18.720 --> 00:24:23.480]  你願意接受這個人生真正的歡樂嗎?
[00:24:23.480 --> 00:24:25.120]  要認識上帝
[00:24:25.120 --> 00:24:26.360]  倚靠祂
[00:24:26.360 --> 00:24:29.960]  讓上帝參與和介入在你的生命之中
[00:24:29.960 --> 00:24:33.000]  你就必能夠經歷上帝的豐富
[00:24:33.000 --> 00:24:36.120]  和在祂裡面的生命力了
[00:24:36.120 --> 00:24:38.920]  各位基發小學畢業的同學
[00:24:38.920 --> 00:24:40.760]  現在你們畢業了
[00:24:40.760 --> 00:24:42.800]  九月將會升上中學
[00:24:42.800 --> 00:24:45.360]  展開你一個新的旅程
[00:24:45.360 --> 00:24:48.520]  盼望你們在知識上能夠學習更多
[00:24:48.520 --> 00:24:50.120]  豐富你自己
[00:24:50.120 --> 00:24:53.160]  也能夠以你的知識、才幹、技能
[00:24:53.160 --> 00:24:54.840]  祝福其他人
[00:24:54.840 --> 00:24:59.680]  更願你的生命能夠經歷上帝和祂相遇
[00:24:59.680 --> 00:25:03.400]  在祂裡面找到生命的價值和意義
[00:25:03.400 --> 00:25:08.040]  令到你的生命能夠得以重整、恢復、轉化
[00:25:08.040 --> 00:25:12.440]  從而獲得力量面對種種的困難和挑戰
[00:25:12.440 --> 00:25:16.480]  認為人生真正的歡樂是從上帝而來的
[00:25:16.480 --> 00:25:18.480]  所以祝福你們
[00:25:18.480 --> 00:25:22.520]  願榮耀歸於聖父、聖子、聖靈
[00:25:22.520 --> 00:25:24.160]  三一的上帝
[00:25:24.160 --> 00:25:26.160]  阿門
