
[00:00:00.000 --> 00:00:04.000]  我好鍾意呢幅相,嗰兩隻馬好靚
[00:19:53.000 --> 00:19:55.000]  這是我們從小到大被教育的道理
[00:19:55.000 --> 00:19:57.000]  但當我們人大了
[00:19:57.000 --> 00:19:59.000]  我們遇到逆境
[00:19:59.000 --> 00:20:00.000]  遇到不如意的事
[00:20:00.000 --> 00:20:02.000]  甚至有苦難的時候
[00:20:02.000 --> 00:20:03.000]  我們就會問
[00:20:03.000 --> 00:20:04.000]  Why me?
[00:20:04.000 --> 00:20:05.000]  為何是我?
[00:20:05.000 --> 00:20:06.000]  我做錯了甚麼?
[00:20:06.000 --> 00:20:08.000]  為何你要罰我?
[00:20:08.000 --> 00:20:12.000]  這個時候我們就會發現
[00:20:12.000 --> 00:20:14.000]  我們原本相信的那套信仰
[00:20:14.000 --> 00:20:17.000]  要被顛覆
[00:20:17.000 --> 00:20:22.000]  本來使我們有安全感的思想體系
[00:20:22.000 --> 00:20:24.000]  一下子要崩潰
[00:20:24.000 --> 00:20:26.000]  如果你是基督徒
[00:20:26.000 --> 00:20:27.000]  你就會問
[00:20:27.000 --> 00:20:29.000]  神啊,你為何欺騙我?
[00:20:29.000 --> 00:20:30.000]  或者說俗一點
[00:20:30.000 --> 00:20:32.000]  神啊,你為何陷害我?
[00:20:32.000 --> 00:20:34.000]  你不是說過會保護我
[00:20:34.000 --> 00:20:36.000]  保我的平安嗎?
[00:20:36.000 --> 00:20:38.000]  為何我今天會弄成這樣?
[00:20:38.000 --> 00:20:42.000]  如果按照我們今天
[00:20:42.000 --> 00:20:44.000]  剛才看的那段經文
[00:20:44.000 --> 00:20:48.000]  當我們這樣問的時候
[00:20:48.000 --> 00:20:50.000]  神就會有三種回應
[00:20:50.000 --> 00:20:51.000]  第一個回應
[00:20:51.000 --> 00:20:54.000]  就好像十一章的二十二、二十三節
[00:20:54.000 --> 00:20:56.000]  神說
[00:20:56.000 --> 00:20:58.000]  你要我報應那些惡人
[00:20:58.000 --> 00:21:00.000]  好,我就殺殺殺
[00:21:00.000 --> 00:21:03.000]  這種回應是最好的
[00:21:03.000 --> 00:21:04.000]  你求甚麼就有甚麼
[00:21:04.000 --> 00:21:05.000]  誰不想呢?
[00:21:05.000 --> 00:21:08.000]  我們祈求的就得著
[00:21:08.000 --> 00:21:09.000]  誰不想呢?
[00:21:09.000 --> 00:21:10.000]  這是第一種回應
[00:21:11.000 --> 00:21:13.000]  而第二種回應
[00:21:13.000 --> 00:21:15.000]  就是沒有回應
[00:21:15.000 --> 00:21:17.000]  神是沉默的
[00:21:17.000 --> 00:21:19.000]  祈禱了很久
[00:21:19.000 --> 00:21:21.000]  上帝也沒有回應
[00:21:21.000 --> 00:21:24.000]  有沒有人沒有試過這樣?
[00:21:24.000 --> 00:21:26.000]  舉手
[00:21:26.000 --> 00:21:30.000]  Faith,你這麼厲害
[00:21:30.000 --> 00:21:32.000]  我的意思是
[00:21:32.000 --> 00:21:33.000]  你有沒有試過
[00:21:33.000 --> 00:21:35.000]  你祈禱,上帝沒有回應?
[00:21:35.000 --> 00:21:37.000]  每個人都試過,是嗎?
[00:21:37.000 --> 00:21:38.000]  原來她舉錯手了
[00:21:38.000 --> 00:21:40.000]  原來每個人都試過
[00:21:40.000 --> 00:21:42.000]  上帝很多時候都沉默
[00:21:42.000 --> 00:21:44.000]  為甚麼上帝會沉默呢?
[00:21:44.000 --> 00:21:47.000]  你怎樣去理解上帝的沉默呢?
[00:21:47.000 --> 00:21:50.000]  我沒有絕對的答案
[00:21:50.000 --> 00:21:51.000]  不過呢
[00:21:51.000 --> 00:21:53.000]  我覺得可以參考一下
[00:21:53.000 --> 00:21:55.000]  母雞生蛋的事
[00:21:55.000 --> 00:21:58.000]  說起來
[00:21:58.000 --> 00:21:59.000]  其實現代人
[00:21:59.000 --> 00:22:00.000]  尤其是香港人
[00:22:00.000 --> 00:22:02.000]  越來越多人
[00:22:02.000 --> 00:22:04.000]  沒有親眼見過
[00:22:04.000 --> 00:22:06.000]  一隻有毛的雞
[00:22:06.000 --> 00:22:08.000]  和有皮的蘋果
[00:22:10.000 --> 00:22:12.000]  你們明白我說甚麼吧?
[00:22:12.000 --> 00:22:13.000]  所以
[00:22:13.000 --> 00:22:14.000]  說回頭
[00:22:14.000 --> 00:22:16.000]  母雞生蛋
[00:22:16.000 --> 00:22:20.000]  母雞在生蛋之後會怎樣?
[00:22:20.000 --> 00:22:23.000]  孵蛋
[00:22:23.000 --> 00:22:24.000]  它會靜靜地
[00:22:24.000 --> 00:22:27.000]  等待小雞破殼而出
[00:22:27.000 --> 00:22:30.000]  那隻母雞會不會
[00:22:30.000 --> 00:22:31.000]  等了這麼久
[00:22:31.000 --> 00:22:33.000]  不如我打爛蛋吧
[00:22:33.000 --> 00:22:35.000]  母雞會不會這樣做呢?
[00:22:35.000 --> 00:22:36.000]  為甚麼不會呢?
[00:22:36.000 --> 00:22:38.000]  當它這樣做的時候
[00:22:38.000 --> 00:22:40.000]  會有甚麼事情發生呢?
[00:22:40.000 --> 00:22:42.000]  那隻小雞會死的
[00:22:42.000 --> 00:22:43.000]  為甚麼呢?
[00:22:43.000 --> 00:22:44.000]  因為它沒有經過
[00:22:44.000 --> 00:22:47.000]  那個破殼而出的掙扎
[00:22:47.000 --> 00:22:49.000]  那個鍛鍊過程
[00:22:49.000 --> 00:22:51.000]  所以就算它出來了
[00:22:51.000 --> 00:22:53.000]  它也不夠強壯
[00:22:53.000 --> 00:22:55.000]  也不會長得大
[00:22:55.000 --> 00:22:59.000]  那隻母雞
[00:22:59.000 --> 00:23:01.000]  袖手旁觀
[00:23:01.000 --> 00:23:03.000]  表面看起來
[00:23:03.000 --> 00:23:05.000]  好像很殘忍
[00:23:05.000 --> 00:23:07.000]  但其實是出於愛
[00:23:08.000 --> 00:23:10.000]  上帝對我們的沉默
[00:23:10.000 --> 00:23:12.000]  同樣是出於愛
[00:23:12.000 --> 00:23:18.000]  祂要我們在掙扎的過程裡
[00:23:18.000 --> 00:23:21.000]  學習那隻小雞
[00:23:21.000 --> 00:23:26.000]  去認識我們自己更多
[00:23:26.000 --> 00:23:30.000]  讓我們能夠突破自己的限制
[00:23:30.000 --> 00:23:32.000]  可以成長得更加好
[00:23:32.000 --> 00:23:36.000]  這是第二種回應
[00:23:36.000 --> 00:23:38.000]  還有第三種回應
[00:23:38.000 --> 00:23:40.000]  第三種回應
[00:23:40.000 --> 00:23:43.000]  就好像神和耶利米所說的
[00:23:43.000 --> 00:23:44.000]  我們一起了讀
[00:23:44.000 --> 00:23:46.000]  耶和華說
[00:23:46.000 --> 00:23:49.000]  你若與暴行的人同跑
[00:23:49.000 --> 00:23:51.000]  尚且各類
[00:23:51.000 --> 00:23:54.000]  怎能與馬賽跑呢?
[00:23:54.000 --> 00:23:56.000]  你在平安之地
[00:23:56.000 --> 00:23:57.000]  雖然安穩
[00:23:57.000 --> 00:24:00.000]  在約旦河邊的叢林
[00:24:00.000 --> 00:24:02.000]  要怎樣行呢?
[00:24:03.000 --> 00:24:06.000]  上半節不難理解
[00:24:06.000 --> 00:24:07.000]  不過下半節
[00:24:07.000 --> 00:24:09.000]  綠色分明的那一句
[00:24:09.000 --> 00:24:11.000]  可能有點複雜
[00:24:11.000 --> 00:24:13.000]  其實意思就是說
[00:24:13.000 --> 00:24:15.000]  你在平地
[00:24:15.000 --> 00:24:17.000]  平地來走
[00:24:17.000 --> 00:24:18.000]  尚且會跌倒
[00:24:18.000 --> 00:24:19.000]  像我這樣
[00:24:19.000 --> 00:24:20.000]  經常都會這樣
[00:24:20.000 --> 00:24:24.000]  但如果你在約旦河邊
[00:24:24.000 --> 00:24:26.000]  生長了很多矮樹
[00:24:26.000 --> 00:24:28.000]  和很多高大的野草
[00:24:28.000 --> 00:24:31.000]  經常是野獸藏身之地
[00:24:31.000 --> 00:24:33.000]  當你在那裏行走的時候
[00:24:33.000 --> 00:24:35.000]  不是更加嚴重
[00:24:35.000 --> 00:24:37.000]  你怎樣行呢?
[00:24:37.000 --> 00:24:39.000]  平地你也跌倒
[00:24:39.000 --> 00:24:41.000]  你怎樣在那些地方
[00:24:41.000 --> 00:24:43.000]  那麼艱難的地方來行呢?
[00:24:43.000 --> 00:24:45.000]  其實用現代人的說話
[00:24:45.000 --> 00:24:47.000]  現在那麼輕鬆
[00:24:47.000 --> 00:24:49.000]  你都捱不住
[00:24:49.000 --> 00:24:52.000]  將來我給你更加嚴重的
[00:24:52.000 --> 00:24:53.000]  你媽又砍你
[00:24:53.000 --> 00:24:54.000]  你爸又砍你
[00:24:54.000 --> 00:24:56.000]  那你怎樣辦呢?
[00:24:56.000 --> 00:24:57.000]  這其實正正就是
[00:24:57.000 --> 00:24:59.000]  耶利米的情況
[00:25:00.000 --> 00:25:02.000]  你有沒有聽過上帝
[00:25:02.000 --> 00:25:04.000]  這樣對你說呢?
[00:25:04.000 --> 00:25:08.000]  今天可能你認識了
[00:25:08.000 --> 00:25:09.000]  這段經文之後
[00:25:09.000 --> 00:25:11.000]  你可能就會聽到
[00:25:11.000 --> 00:25:12.000]  上帝這樣對你說
[00:25:12.000 --> 00:25:14.000]  都幾嚴重的
[00:25:14.000 --> 00:25:15.000]  就了
[00:25:15.000 --> 00:25:19.000]  的確上帝說
[00:25:19.000 --> 00:25:21.000]  你是不是殘忍了一點呢?
[00:25:21.000 --> 00:25:23.000]  用不著那麼辣
[00:25:23.000 --> 00:25:25.000]  你的招數
[00:25:25.000 --> 00:25:28.000]  聽起來都令我們滴汗
[00:25:28.000 --> 00:25:30.000]  但這正正是
[00:25:30.000 --> 00:25:32.000]  耶利米一生的寫照
[00:25:32.000 --> 00:25:35.000]  耶利米其實
[00:25:35.000 --> 00:25:37.000]  不太懂得做人
[00:25:37.000 --> 00:25:39.000]  其他的行家
[00:25:39.000 --> 00:25:41.000]  其他的先知
[00:25:41.000 --> 00:25:43.000]  為了土人的喜歡
[00:25:43.000 --> 00:25:46.000]  講一些迎合人心意的寓言
[00:25:46.000 --> 00:25:48.000]  但唯獨耶利米
[00:25:48.000 --> 00:25:50.000]  只講一個訊息
[00:25:50.000 --> 00:25:51.000]  這個訊息就是
[00:25:51.000 --> 00:25:54.000]  審判與回歸
[00:25:54.000 --> 00:25:57.000]  所以
[00:25:57.000 --> 00:25:59.000]  他的路很難走
[00:25:59.000 --> 00:26:02.000]  他的說話很難聽得入耳
[00:26:02.000 --> 00:26:04.000]  每個人都不想聽
[00:26:04.000 --> 00:26:06.000]  他面對的困難
[00:26:06.000 --> 00:26:07.000]  也可以說是
[00:26:07.000 --> 00:26:09.000]  鑊鑊新鮮 鑊鑊金
[00:26:09.000 --> 00:26:11.000]  他的一生就是這樣
[00:26:11.000 --> 00:26:14.000]  與馬同跑
[00:26:14.000 --> 00:26:15.000]  意思就是
[00:26:15.000 --> 00:26:17.000]  他不斷面對困難
[00:26:17.000 --> 00:26:18.000]  不斷掙扎
[00:26:18.000 --> 00:26:20.000]  不斷突破自己
[00:26:20.000 --> 00:26:23.000]  不斷去競賽
[00:26:23.000 --> 00:26:26.000]  為什麼他做人做得那麼辛苦呢?
[00:26:28.000 --> 00:26:30.000]  因為他甘於靜默
[00:26:30.000 --> 00:26:32.000]  忠於所託
[00:26:32.000 --> 00:26:34.000]  所託付他的是什麼呢?
[00:26:34.000 --> 00:26:35.000]  我們一起回到
[00:26:35.000 --> 00:26:37.000]  耶利米書第一章讀
[00:26:37.000 --> 00:26:39.000]  那漢啊
[00:26:39.000 --> 00:26:42.000]  我今日使你成為堅城
[00:26:42.000 --> 00:26:44.000]  鐵柱銅牆
[00:26:44.000 --> 00:26:47.000]  與全地和猶大的君王
[00:26:47.000 --> 00:26:49.000]  首領祭司
[00:26:49.000 --> 00:26:52.000]  並地上的眾民反對
[00:26:52.000 --> 00:26:54.000]  他們要攻擊你
[00:26:54.000 --> 00:26:56.000]  卻不能勝利
[00:26:56.000 --> 00:26:58.000]  因為我與你同在
[00:26:58.000 --> 00:27:00.000]  要拯救你
[00:27:00.000 --> 00:27:03.000]  這是耶和華說的
[00:27:03.000 --> 00:27:09.000]  這就是神當初呼召耶利米的訊息
[00:27:09.000 --> 00:27:12.000]  耶利米可以說是一生孤獨
[00:27:12.000 --> 00:27:14.000]  一生寂寞
[00:27:14.000 --> 00:27:16.000]  神甚至跟他講明
[00:27:16.000 --> 00:27:18.000]  你不要娶老婆
[00:27:18.000 --> 00:27:20.000]  連老婆都不許娶
[00:27:20.000 --> 00:27:25.000]  神就是要他成為銅牆鐵壁
[00:27:25.000 --> 00:27:29.000]  銅牆鐵壁是怎樣煉出來的?
[00:27:29.000 --> 00:27:33.000]  是否在溫室裏培植出來的?
[00:27:33.000 --> 00:27:38.000]  是經火煉出來的
[00:27:38.000 --> 00:27:45.000]  神的心意就是要我們與馬同跑
[00:27:45.000 --> 00:27:47.000]  不斷地成長
[00:27:47.000 --> 00:27:49.000]  他不想我們故步自封
[00:27:49.000 --> 00:27:52.000]  這樣是否真的很辛苦?
[00:27:52.000 --> 00:27:55.000]  是否很辛苦?
[00:27:55.000 --> 00:27:56.000]  很辛苦
[00:27:56.000 --> 00:27:58.000]  不過
[00:27:58.000 --> 00:28:01.000]  上帝不但給予我們這個召命
[00:28:01.000 --> 00:28:04.000]  同時亦給予我們一個應許
[00:28:04.000 --> 00:28:05.000]  這個應許就是
[00:28:05.000 --> 00:28:08.000]  祂必與我們同在
[00:28:08.000 --> 00:28:12.000]  祂要拯救我們
[00:28:12.000 --> 00:28:14.000]  這個呼召和這個應許
[00:28:14.000 --> 00:28:16.000]  不單是對耶利米說的
[00:28:16.000 --> 00:28:18.000]  是對我們每一個人
[00:28:18.000 --> 00:28:21.000]  每一個信耶穌的人來說的
[00:28:21.000 --> 00:28:25.000]  這位女士叫鍾怡
[00:28:25.000 --> 00:28:29.000]  有一本書寫了她的經歷
[00:28:29.000 --> 00:28:31.000]  《論耳上的畫家》
[00:28:31.000 --> 00:28:32.000]  有沒有人看過這本書?
[00:28:32.000 --> 00:28:34.000]  是一本比較舊的書
[00:28:34.000 --> 00:28:36.000]  可能你有聽過這個名字
[00:28:36.000 --> 00:28:39.000]  鍾怡本來是一個很開心活潑的女孩
[00:28:39.000 --> 00:28:40.000]  很聰明
[00:28:40.000 --> 00:28:42.000]  她的父母都是虔誠的基督徒
[00:28:42.000 --> 00:28:43.000]  在十七歲那年
[00:28:43.000 --> 00:28:46.000]  她因為跳水時出了意外
[00:28:46.000 --> 00:28:48.000]  她的頸椎骨折
[00:28:48.000 --> 00:28:50.000]  於是在她的肩膀以下
[00:28:50.000 --> 00:28:55.000]  身體所有的部位都是癱瘓
[00:28:55.000 --> 00:28:57.000]  雖然她身邊有很多人愛惜她
[00:28:57.000 --> 00:28:58.000]  照顧她
[00:28:58.000 --> 00:29:03.000]  但她仍然是痛不欲生
[00:29:03.000 --> 00:29:05.000]  她質問上帝
[00:29:05.000 --> 00:29:07.000]  你為什麼要讓這樣的事情
[00:29:07.000 --> 00:29:09.000]  發生在我身上?
[00:29:09.000 --> 00:29:10.000]  我做錯了什麼?
[00:29:10.000 --> 00:29:13.000]  我犯了什麼罪?
[00:29:13.000 --> 00:29:16.000]  鍾怡她幾乎要成為一個
[00:29:16.000 --> 00:29:18.000]  不信耶穌的人
[00:29:18.000 --> 00:29:21.000]  幸好她有一個很好的同學
[00:29:21.000 --> 00:29:23.000]  經常來跟她看聖經
[00:29:23.000 --> 00:29:25.000]  在找聖經的過程中
[00:29:25.000 --> 00:29:29.000]  她慢慢明白到苦難
[00:29:29.000 --> 00:29:33.000]  不一定是因為人做錯事
[00:29:33.000 --> 00:29:35.000]  在面對這些逆境、痛苦的時候
[00:29:35.000 --> 00:29:38.000]  其實仍然可以做選擇
[00:29:38.000 --> 00:29:41.000]  就是選擇去倚靠上帝
[00:29:41.000 --> 00:29:44.000]  於是鍾怡的內心重新有了平安
[00:29:44.000 --> 00:29:48.000]  而她後來被發掘了畫畫的天份
[00:29:48.000 --> 00:29:51.000]  她成為了一位論耳上的畫家
[00:29:51.000 --> 00:29:55.000]  刻苦去學習這個技能
[00:29:55.000 --> 00:29:57.000]  她還寫了很多書
[00:29:57.000 --> 00:30:00.000]  鼓勵了很多苦難中的人
[00:30:00.000 --> 00:30:01.000]  她又做電台節目
[00:30:01.000 --> 00:30:04.000]  又成立了機構去幫助殘障人士
[00:30:04.000 --> 00:30:07.000]  她更加先後獲得了
[00:30:07.000 --> 00:30:10.000]  五個榮譽博士的學位
[00:30:10.000 --> 00:30:13.000]  正當大家都視她為一個信心偉人的時候
[00:30:13.000 --> 00:30:16.000]  鍾怡在她的電台節目裡
[00:30:16.000 --> 00:30:17.000]  分享了一個訊息
[00:30:17.000 --> 00:30:21.000]  她說她每天早上張開眼睛的時候
[00:30:21.000 --> 00:30:24.000]  第一件事她就會跟上帝打招呼
[00:30:24.000 --> 00:30:26.000]  然後她就會問上帝一個問題
[00:30:26.000 --> 00:30:30.000]  就是「神啊,為什麼你仍然讓我活在這個世上?
[00:30:30.000 --> 00:30:33.000]  為什麼你不在昨晚睡覺的時候
[00:30:33.000 --> 00:30:37.000]  你就接我回天家?」
[00:30:37.000 --> 00:30:40.000]  當時鍾怡分享這個訊息的時候
[00:30:40.000 --> 00:30:41.000]  她是五十多歲
[00:30:41.000 --> 00:30:46.000]  是她出事之後超過四十年
[00:30:46.000 --> 00:30:47.000]  在人類看起來
[00:30:47.000 --> 00:30:52.000]  她是一個很成功的人
[00:30:52.000 --> 00:30:56.000]  但是她竟然每一天都在問同一個問題
[00:30:56.000 --> 00:30:58.000]  「為什麼我要生存在世上?
[00:30:58.000 --> 00:31:02.000]  為什麼你不讓我死?」
[00:31:02.000 --> 00:31:05.000]  不過鍾怡她沒有讓這個問題
[00:31:05.000 --> 00:31:08.000]  停留在她的腦子裡
[00:31:08.000 --> 00:31:11.000]  她很快地回歸上帝
[00:31:11.000 --> 00:31:12.000]  她悔改
[00:31:12.000 --> 00:31:15.000]  她每一天就是這樣質問神
[00:31:15.000 --> 00:31:16.000]  然後悔改
[00:31:16.000 --> 00:31:19.000]  重新去定她生命的方位
[00:31:19.000 --> 00:31:22.000]  她沒有讓那些困難捆綁她
[00:31:22.000 --> 00:31:25.000]  鍾怡其實好像耶利米一樣
[00:31:25.000 --> 00:31:30.000]  都是不斷地跟痛苦困難去搏鬥
[00:31:30.000 --> 00:31:36.000]  與馬同跑
[00:31:36.000 --> 00:31:40.000]  作為一個傳道人
[00:31:40.000 --> 00:31:42.000]  做我們這一行
[00:31:42.000 --> 00:31:48.000]  最能夠跟耶利米認同
[00:31:48.000 --> 00:31:50.000]  我是做哪一行的?
[00:31:50.000 --> 00:31:53.000]  傳道
[00:31:53.000 --> 00:31:56.000]  無論我們甘不甘於靜默
[00:31:56.000 --> 00:32:00.000]  我們都要忠於所託
[00:32:00.000 --> 00:32:03.000]  無論你們是否喜歡聽
[00:32:03.000 --> 00:32:09.000]  我們都要按著正義去分解神的毒
[00:32:09.000 --> 00:32:10.000]  如果你問我
[00:32:10.000 --> 00:32:12.000]  侍奉的道路艱不艱難
[00:32:12.000 --> 00:32:14.000]  我會毫不猶豫地跟你說
[00:32:14.000 --> 00:32:18.000]  難
[00:32:18.000 --> 00:32:20.000]  你想想
[00:32:20.000 --> 00:32:23.000]  你在公司面對幾十個同事
[00:32:23.000 --> 00:32:26.000]  你都辛苦了
[00:32:26.000 --> 00:32:29.000]  我們面對幾百人
[00:32:29.000 --> 00:32:35.000]  一聲Hi一聲Bye就可以
[00:32:35.000 --> 00:32:37.000]  最近我看牙醫
[00:32:37.000 --> 00:32:41.000]  醫生說我有咬牙的現象
[00:32:41.000 --> 00:32:43.000]  因為牙齒不齊
[00:32:43.000 --> 00:32:46.000]  有咬牙的現象
[00:32:46.000 --> 00:32:48.000]  我就想
[00:32:48.000 --> 00:32:52.000]  有時我會咬牙前齒很緊張
[00:32:52.000 --> 00:32:56.000]  又有時我要咬緊牙關來經過
[00:32:56.000 --> 00:33:05.000]  你們是不是這樣?
[00:33:05.000 --> 00:33:08.000]  這條呼召的路是難的
[00:33:08.000 --> 00:33:10.000]  不過上帝不單呼召我們
[00:33:10.000 --> 00:33:14.000]  亦給予我們一個應許
[00:33:14.000 --> 00:33:16.000]  祂會要我們同在
[00:33:16.000 --> 00:33:17.000]  祂會拯救我們
[00:33:17.000 --> 00:33:20.000]  祂的恩典夠我們用
[00:33:20.000 --> 00:33:22.000]  還記不記得我剛開始時
[00:33:22.000 --> 00:33:23.000]  叫大家記住一句說話
[00:33:23.000 --> 00:33:25.000]  那句說話是甚麼?
[00:33:25.000 --> 00:33:28.000]  從某個角度來看
[00:33:28.000 --> 00:33:32.000]  耶利米的一生是一首愛歌
[00:33:32.000 --> 00:33:35.000]  不過這句說話並不完全
[00:33:35.000 --> 00:33:41.000]  不能夠全面地反映耶利米的生命
[00:33:41.000 --> 00:33:44.000]  其實從一個更正面積極的角度去看
[00:33:44.000 --> 00:33:45.000]  耶利米的一生
[00:33:45.000 --> 00:33:49.000]  是忠實地回應上帝對他的呼召
[00:33:49.000 --> 00:33:51.000]  他是與馬同跑
[00:33:51.000 --> 00:33:54.000]  並且有神的同行和拯救
[00:33:54.000 --> 00:34:00.000]  因此他的一生是一首讚歌
[00:34:00.000 --> 00:34:03.000]  相信你們今天都處於不同的境況
[00:34:03.000 --> 00:34:07.000]  有不同的困難和掙扎
[00:34:07.000 --> 00:34:12.000]  可能你們也有像耶利米一樣的疑問
[00:34:12.000 --> 00:34:15.000]  不過
[00:34:15.000 --> 00:34:18.000]  我希望大家都能夠像耶利米一樣
[00:34:18.000 --> 00:34:20.000]  回歸上帝
[00:34:20.000 --> 00:34:24.000]  將你的困難和冤屈
[00:34:24.000 --> 00:34:27.000]  向上帝來襯命
[00:34:27.000 --> 00:34:31.000]  向上帝來提出理論
[00:34:31.000 --> 00:34:36.000]  神必然會在適當的時間來回應你
[00:34:36.000 --> 00:34:41.000]  只要你願意與馬同跑
[00:34:41.000 --> 00:34:44.000]  神必願你同在
[00:34:44.000 --> 00:34:46.000]  必然拯救
[00:34:46.000 --> 00:34:50.000]  我們一起祈禱
[00:34:50.000 --> 00:34:52.000]  聖愛天父上帝
[00:34:52.000 --> 00:34:54.000]  來到你面前的時候
[00:34:54.000 --> 00:34:57.000]  我希望為在座每一位弟兄姊妹
[00:34:57.000 --> 00:35:00.000]  每一位朋友來向你禱告
[00:35:00.000 --> 00:35:05.000]  主愛知道他們家家有本難言的經
[00:35:05.000 --> 00:35:12.000]  各人都是在這條道路上奔跑
[00:35:12.000 --> 00:35:15.000]  他們面對不同的掙扎和困難
[00:35:15.000 --> 00:35:17.000]  充滿壓力
[00:35:17.000 --> 00:35:20.000]  主愛求你憐憫幫助
[00:35:20.000 --> 00:35:23.000]  求你親自對我們每一位來說話
[00:35:23.000 --> 00:35:25.000]  我們有軟弱的
[00:35:25.000 --> 00:35:26.000]  有掙扎的
[00:35:26.000 --> 00:35:27.000]  求你來加力
[00:35:27.000 --> 00:35:30.000]  讓我們知道我們並不孤單
[00:35:30.000 --> 00:35:31.000]  求你讓我們知道
[00:35:31.000 --> 00:35:33.000]  上帝你是與我們一起
[00:35:33.000 --> 00:35:35.000]  求你讓我們看見
[00:35:35.000 --> 00:35:37.000]  上帝你自己的臨在
[00:35:37.000 --> 00:35:41.000]  求你讓那些不公不義的事情
[00:35:41.000 --> 00:35:45.000]  那些人能夠承擔他們的惡果
[00:35:45.000 --> 00:35:49.000]  求你讓我們重新有正直的靈
[00:35:49.000 --> 00:35:52.000]  有那份出人意外的平安
[00:35:52.000 --> 00:35:57.000]  好讓我們繼續在世奔跑
[00:35:57.000 --> 00:36:00.000]  讓我們與馬同跑的時候
[00:36:00.000 --> 00:36:03.000]  上帝你的能力臨到我們
[00:36:03.000 --> 00:36:05.000]  雖然面對困難
[00:36:05.000 --> 00:36:09.000]  但我們仍然能夠覺得輕散
[00:36:09.000 --> 00:36:11.000]  主因為我們知道
[00:36:11.000 --> 00:36:13.000]  上帝你的恩典救了我們
[00:36:13.000 --> 00:36:16.000]  我們這樣禱告奉耶穌基督得逞的名
[00:36:16.000 --> 00:36:17.000]  阿門
