
[00:00:00.000 --> 00:00:02.360]  今天跟大家分享的其中一位
[00:20:47.960 --> 00:20:49.280]  是那個
[00:20:49.280 --> 00:20:50.440]  青梅竹馬的女朋友
[00:20:50.440 --> 00:20:51.840]  分開了之後
[00:20:51.840 --> 00:20:53.840]  對了
[00:20:53.840 --> 00:20:56.320]  就急急找另一個
[00:20:56.320 --> 00:20:57.640]  對不對
[00:20:57.640 --> 00:21:00.320]  快捷選擇
[00:21:00.320 --> 00:21:04.200]  其實是想填裝那些空位
[00:21:04.200 --> 00:21:04.960]  你習慣了
[00:21:04.960 --> 00:21:06.160]  突然間你不想
[00:21:06.160 --> 00:21:06.880]  你沒有了
[00:21:06.880 --> 00:21:08.960]  突然間你就要填裝那些空位
[00:21:08.960 --> 00:21:10.400]  我覺得這就是
[00:21:10.400 --> 00:21:12.680]  一種這樣的心態的一個表現
[00:21:12.680 --> 00:21:14.120]  其實對不起對方
[00:21:14.120 --> 00:21:15.640]  我覺得對不住舊的
[00:21:15.640 --> 00:21:17.920]  也對不住新的
[00:21:17.920 --> 00:21:19.120]  是一個
[00:21:19.120 --> 00:21:20.200]  但是有時候
[00:21:20.200 --> 00:21:22.200]  我們就是會這樣
[00:21:22.200 --> 00:21:24.160]  當你遇上一些
[00:21:24.160 --> 00:21:25.440]  你需要做決定
[00:21:25.440 --> 00:21:26.880]  或者覺得不行的時候
[00:21:26.880 --> 00:21:28.200]  你接着就去想想
[00:21:28.200 --> 00:21:29.680]  立刻找一個另一種方法
[00:21:29.680 --> 00:21:32.040]  去保留它算數
[00:21:32.040 --> 00:21:33.080]  而第二樣的心態
[00:21:33.080 --> 00:21:35.600]  他們就是會卸責
[00:21:35.600 --> 00:21:36.920]  對不對
[00:21:36.920 --> 00:21:38.520]  本來神的吩咐是
[00:21:38.520 --> 00:21:40.400]  你打發人去窺探
[00:21:40.400 --> 00:21:45.360]  我所刺激以色列人的加南地
[00:21:45.360 --> 00:21:46.520]  神說是我
[00:21:46.520 --> 00:21:50.880]  我刺激了給你們
[00:21:50.880 --> 00:21:51.840]  他們不是不知道
[00:21:51.840 --> 00:21:52.880]  我早就告訴你們
[00:21:52.880 --> 00:21:54.840]  我會刺激這塊地給你們
[00:21:54.840 --> 00:21:55.640]  所以嚴格來說
[00:21:55.640 --> 00:21:59.400]  那幫探子不是去窺探
[00:21:59.400 --> 00:22:02.120]  而是去視察和驗收
[00:22:02.120 --> 00:22:03.800]  如果你有買個房子
[00:22:03.800 --> 00:22:06.320]  你就是走上去量尺
[00:22:06.320 --> 00:22:07.600]  你只是去量尺而已
[00:22:07.600 --> 00:22:10.880]  你不是去做間諜
[00:22:10.880 --> 00:22:13.040]  那塊地是你的了
[00:22:13.040 --> 00:22:14.520]  問題就是
[00:22:14.520 --> 00:22:16.480]  當他們走進去看的時候
[00:22:16.480 --> 00:22:18.400]  他們就被當地那幫加南人
[00:22:18.400 --> 00:22:22.640]  嚇到要改口
[00:22:22.640 --> 00:22:24.440]  第十三章二十七節
[00:22:24.440 --> 00:22:29.600]  我們到了你所打發我們去的那塊地
[00:22:29.600 --> 00:22:31.960]  有什麼分別呢
[00:22:31.960 --> 00:22:33.560]  不是我們想去的
[00:22:33.560 --> 00:22:36.280]  是你叫我們去的
[00:22:36.280 --> 00:22:40.480]  他們已經跟應去之地撇清了關係
[00:22:40.480 --> 00:22:42.240]  他們已經不再有地位了
[00:22:42.240 --> 00:22:46.040]  不覺得自己是擁有這塊土地
[00:22:46.040 --> 00:22:50.200]  窺探子是回應摩西的交差
[00:22:50.200 --> 00:22:51.520]  有再差劣的評價
[00:22:51.520 --> 00:22:52.280]  都不關我事
[00:22:52.280 --> 00:22:54.600]  責任不在我方
[00:22:54.600 --> 00:22:56.600]  因爲是你叫我們去做
[00:22:56.600 --> 00:23:01.320]  那我們就去做吧
[00:23:01.320 --> 00:23:02.520]  其實很多的責任
[00:23:02.520 --> 00:23:04.040]  可以是很沉重
[00:23:04.040 --> 00:23:08.200]  後果也不是很輕易可以承擔得到
[00:23:08.200 --> 00:23:09.360]  其實卸責很自然的
[00:23:09.360 --> 00:23:10.800]  我們都會想
[00:23:10.800 --> 00:23:12.600]  將太過沉重的責任
[00:23:12.600 --> 00:23:13.360]  卸給別人
[00:23:13.360 --> 00:23:15.520]  或者不想背上去
[00:23:15.520 --> 00:23:16.280]  所以顯得
[00:23:16.280 --> 00:23:18.040]  其實我們如果能夠
[00:23:18.040 --> 00:23:18.680]  很自發
[00:23:18.680 --> 00:23:19.760]  由內心知道
[00:23:19.760 --> 00:23:21.680]  爲什麼要去承擔
[00:23:21.680 --> 00:23:23.520]  爲什麼要去背起
[00:23:23.520 --> 00:23:27.240]  纔是一個生命成熟的表現
[00:23:27.240 --> 00:23:30.680]  首先我們面向這個世界
[00:23:30.680 --> 00:23:32.400]  我們走向成熟
[00:23:32.400 --> 00:23:34.840]  走向自立
[00:23:34.840 --> 00:23:35.400]  第一樣東西
[00:23:35.400 --> 00:23:36.880]  我們可能需要很準確
[00:23:36.880 --> 00:23:37.800]  更加學習自己
[00:23:37.800 --> 00:23:42.080]  更加準確去認清客觀的環境
[00:23:42.080 --> 00:23:45.000]  但也不要忘記我們內心
[00:23:45.000 --> 00:23:46.400]  裏面的力量
[00:23:46.400 --> 00:23:48.800]  和信心的來源
[00:23:48.800 --> 00:23:53.280]  你纔可以承擔很多的使命
[00:23:53.280 --> 00:23:53.960]  在摩西
[00:23:53.960 --> 00:23:57.280]  給探子的吩咐裏面有一句
[00:23:57.280 --> 00:24:00.920]  你們要放開膽量
[00:24:00.920 --> 00:24:04.920]  將那地的果子帶來
[00:24:04.920 --> 00:24:06.120]  放開膽量這個詞
[00:24:06.120 --> 00:24:06.880]  大家很熟識的
[00:24:06.880 --> 00:24:08.320]  就是後來
[00:24:08.320 --> 00:24:10.960]  摩西去勉勵約書亞的時候
[00:24:10.960 --> 00:24:13.040]  那個光強壯膽的壯膽
[00:24:13.040 --> 00:24:15.800]  真是同一種詞來的
[00:24:15.800 --> 00:24:17.960]  但我不知道是不是因爲
[00:24:17.960 --> 00:24:19.640]  將這兩句詞填在一起
[00:24:19.640 --> 00:24:20.960]  於是
[00:24:20.960 --> 00:24:22.760]  他們是不是隻是放開膽量
[00:24:22.760 --> 00:24:27.080]  以爲只是叫他們去偷提子呢
[00:24:27.080 --> 00:24:29.360]  他們的膽量就是去偷了提子
[00:24:29.360 --> 00:24:31.920]  但他們又沒有膽量去做
[00:24:31.920 --> 00:24:36.640]  神要他們去做的事
[00:24:36.640 --> 00:24:39.760]  他們接着就只是看見別人的強
[00:24:39.760 --> 00:24:41.800]  看不到自己的強
[00:24:41.800 --> 00:24:43.640]  所以就說
[00:24:43.640 --> 00:24:44.680]  我們不可以上去
[00:24:44.680 --> 00:24:47.400]  那裏的人比我們強
[00:24:47.400 --> 00:24:49.320]  所以真正要壯膽的話
[00:24:49.320 --> 00:24:52.120]  其實就是要看到自己裏面的強
[00:24:52.120 --> 00:24:54.240]  看到主的強
[00:24:54.240 --> 00:24:56.240]  不要只是看到周圍的環境
[00:24:56.240 --> 00:24:59.760]  有多強勁
[00:24:59.760 --> 00:25:00.600]  我最近看一本書
[00:25:00.600 --> 00:25:01.840]  這幾年我覺得
[00:25:01.840 --> 00:25:04.040]  我這幾年裏面看的其中一本
[00:25:04.040 --> 00:25:05.440]  很好看的書就是
[00:25:05.440 --> 00:25:07.360]  馬克·格納威爾的
[00:25:07.360 --> 00:25:08.640]  David and Goliath
[00:25:08.640 --> 00:25:09.280]  《二小聖誕》
[00:25:09.280 --> 00:25:10.400]  不知道大家有沒有看過
[00:25:10.400 --> 00:25:12.520]  我覺得他講這一個
[00:25:12.520 --> 00:25:16.440]  David and Goliath的對陣的故事
[00:25:16.440 --> 00:25:17.320]  那個描述
[00:25:17.320 --> 00:25:19.080]  我覺得非常非常精彩
[00:25:19.080 --> 00:25:20.720]  我們一向都以爲
[00:25:20.720 --> 00:25:22.360]  David and Goliath是一個
[00:25:22.360 --> 00:25:24.760]  無法作弊的戰爭
[00:25:24.760 --> 00:25:26.760]  一個這麼
[00:25:26.760 --> 00:25:27.800]  訓練精良
[00:25:27.800 --> 00:25:29.080]  裝備很精良
[00:25:29.080 --> 00:25:31.680]  也是一個很有經驗的戰士
[00:25:31.680 --> 00:25:34.600]  對着一個牧羊小子
[00:25:34.600 --> 00:25:35.200]  怎麼可以呢
[00:25:35.200 --> 00:25:36.280]  怎麼有得作弊
[00:25:36.280 --> 00:25:38.320]  應該是無法作弊的
[00:25:38.320 --> 00:25:41.200]  但是作者就告訴我們
[00:25:41.200 --> 00:25:43.400]  其實David正正就是用一個
[00:25:43.400 --> 00:25:46.280]  發揮了他自己的本領出來
[00:25:46.280 --> 00:25:47.880]  他平日已經很熟習
[00:25:47.880 --> 00:25:50.480]  用他的脫石的機緣
[00:25:50.480 --> 00:25:52.200]  經常都面對着一些猛獸
[00:25:52.200 --> 00:25:53.560]  經常都面對着一些強敵
[00:25:53.560 --> 00:25:54.760]  見慣大場面
[00:25:54.760 --> 00:25:57.840]  所以這些壓力就不會壓垮了他
[00:25:57.840 --> 00:25:59.560]  甚至他不需要走近
[00:25:59.560 --> 00:26:00.480]  他是一個脫石兵
[00:26:00.480 --> 00:26:03.600]  是很遠距離地遊走
[00:26:03.600 --> 00:26:04.880]  不用走過去
[00:26:04.880 --> 00:26:10.320]  在哥利亞這些重裝甲的步兵的旁邊跟他打
[00:26:10.320 --> 00:26:12.360]  接着作者就告訴我們
[00:26:12.360 --> 00:26:14.480]  爲什麼哥利亞經常都覺得自己看不清楚
[00:26:14.480 --> 00:26:17.840]  因爲他可能是一個巨人症的患者
[00:26:17.840 --> 00:26:19.040]  他根本很多事情
[00:26:19.040 --> 00:26:21.520]  視覺上是有一些偏差
[00:26:21.520 --> 00:26:25.520]  甚至影響了他那個4G的活動能力
[00:26:25.520 --> 00:26:27.160]  所以他的笨重
[00:26:27.160 --> 00:26:31.320]  就反而成爲了那些脫石的活靶
[00:26:31.320 --> 00:26:33.240]  所以換句話來說
[00:26:33.240 --> 00:26:34.840]  大衛是用自己的強
[00:26:34.840 --> 00:26:38.280]  去對着哥利亞的弱
[00:26:38.280 --> 00:26:43.320]  所以其實勝負早已經是一早確定了
[00:26:43.320 --> 00:26:46.920]  所以大英節目需要求神幫助我們
[00:26:46.920 --> 00:26:48.120]  在這個世代裏面
[00:26:48.120 --> 00:26:50.760]  不要只看到周圍的環境多麼強
[00:26:50.760 --> 00:26:52.280]  多麼沒得砌
[00:26:52.280 --> 00:26:56.400]  而忽略了我們生命裏面看不到的強
[00:26:56.400 --> 00:26:58.960]  其中也幫助我們不要甘心
[00:26:58.960 --> 00:27:01.520]  去接受那些預見的苦命
[00:27:01.520 --> 00:27:03.200]  就像那些意識人那樣
[00:27:03.200 --> 00:27:06.920]  寧願回埃及受苦
[00:27:06.920 --> 00:27:09.280]  而放棄挑戰一個不可測
[00:27:09.280 --> 00:27:11.040]  但他是神所賜給我們
[00:27:11.040 --> 00:27:14.320]  和我們一起去抱舍一個
[00:27:14.320 --> 00:27:15.080]  雖然是不知道
[00:27:15.080 --> 00:27:21.760]  但是上帝會和我們一起走出來的未來
[00:27:21.760 --> 00:27:24.200]  其實今天有一段經文弄了大家
[00:27:24.200 --> 00:27:26.760]  其實我今天用了很多的聖經
[00:27:26.760 --> 00:27:33.520]  第十章三十三到三十六節
[00:27:33.520 --> 00:27:36.120]  以色列人離開耶和華的山
[00:27:36.120 --> 00:27:39.640]  往前走了三天的路程
[00:27:39.640 --> 00:27:42.800]  耶和華的約跪在前頭走了三天的路程
[00:27:42.800 --> 00:27:46.240]  爲他們尋找安歇的地方
[00:27:46.240 --> 00:27:48.400]  他們拔營往前走
[00:27:48.400 --> 00:27:52.920]  日間有耶和華的雲彩在他們之上
[00:27:52.920 --> 00:27:55.160]  約跪往前走的時候
[00:27:55.160 --> 00:27:59.360]  摩西就說:耶和華求禰興起
[00:27:59.360 --> 00:28:01.640]  願禰的仇敵四散
[00:28:01.640 --> 00:28:05.480]  願恨禰的人從禰面前逃跑
[00:28:05.480 --> 00:28:07.240]  約跪停住的時候
[00:28:07.240 --> 00:28:10.400]  他就說:耶和華求禰回到
[00:28:10.400 --> 00:28:13.400]  以色列人的千萬人中
[00:28:13.400 --> 00:28:16.200]  我看的時候很感慨
[00:28:16.200 --> 00:28:17.880]  因爲感慨
[00:28:17.880 --> 00:28:22.040]  我覺得這段經文是不是一早說了
[00:28:22.040 --> 00:28:25.560]  他們進入迦南地的那場戰爭
[00:28:25.560 --> 00:28:29.480]  本來的情況應該是這樣發生的呢?
[00:28:29.480 --> 00:28:33.760]  神和約跪是在以色列人的前面去走
[00:28:33.760 --> 00:28:36.440]  去爲他們尋找安全的陣地
[00:28:36.440 --> 00:28:37.760]  然後跟着他們的敵人
[00:28:37.760 --> 00:28:40.840]  不是要你和他們拼死肉搏
[00:28:40.840 --> 00:28:44.800]  而是會四散逃跑
[00:28:44.800 --> 00:28:46.600]  只不過他們判斷錯誤
[00:28:46.600 --> 00:28:48.040]  他們誤判了
[00:28:48.040 --> 00:28:56.400]  於是就要承擔一個很嚴重的後果
[00:28:56.400 --> 00:28:58.120]  我們的生命都需要成長的
[00:28:58.120 --> 00:29:01.040]  我去到我這個年紀都是一樣
[00:29:01.040 --> 00:29:02.720]  我們都有機會
[00:29:02.720 --> 00:29:04.520]  也都不用有機會
[00:29:04.520 --> 00:29:09.480]  我想都肯定我們會有判斷犯錯
[00:29:09.480 --> 00:29:11.200]  決定錯誤的時候
[00:29:11.200 --> 00:29:12.680]  也都可能因着這些錯誤
[00:29:12.680 --> 00:29:15.520]  我們要承擔一些的責任
[00:29:15.520 --> 00:29:17.920]  一些的後果
[00:29:17.920 --> 00:29:21.320]  但是不要忽略神自己的同在
[00:29:21.320 --> 00:29:23.920]  他一直在前頭會爲我們開路
[00:29:23.920 --> 00:29:28.120]  一路的去引領
[00:29:28.120 --> 00:29:33.000]  我這段時間近日臨老學開車
[00:29:33.000 --> 00:29:35.840]  這段時間纔去學車
[00:29:35.840 --> 00:29:37.320]  學了幾堂
[00:29:37.320 --> 00:29:38.400]  如果你學過車
[00:29:38.400 --> 00:29:42.920]  我都說我頭手和手腳不是很協調
[00:29:42.920 --> 00:29:44.560]  更加是這樣
[00:29:44.560 --> 00:29:46.760]  就看到周圍的路況
[00:29:46.760 --> 00:29:50.280]  突然間有個大巴士在你旁邊走過
[00:29:50.280 --> 00:29:54.000]  突然間有個人站出來
[00:29:54.000 --> 00:29:54.760]  去到那些燈位
[00:29:54.760 --> 00:29:57.080]  不知道他能不能轉轉轉轉的時候
[00:29:57.080 --> 00:29:59.520]  我都超級緊張
[00:29:59.520 --> 00:30:06.000]  我緊張就跟着抱緊盤盤
[00:30:06.000 --> 00:30:09.760]  然後師傅就不斷罵我
[00:30:09.760 --> 00:30:13.960]  你抱緊盤盤沒用的
[00:30:13.960 --> 00:30:15.720]  控制的車是司機
[00:30:15.720 --> 00:30:16.960]  是你
[00:30:16.960 --> 00:30:17.640]  你不要抱着盤盤
[00:30:17.640 --> 00:30:19.960]  想着他會幫到你纔行
[00:30:19.960 --> 00:30:21.200]  你只是抱着盤盤
[00:30:21.200 --> 00:30:25.320]  你控制不了車
[00:30:25.320 --> 00:30:28.320]  面向世界有時候會令我們很大壓力
[00:30:28.320 --> 00:30:29.720]  很多憂慮
[00:30:29.720 --> 00:30:33.400]  很多令我們很沮喪的地方
[00:30:33.400 --> 00:30:34.960]  求主幫助我們
[00:30:34.960 --> 00:30:37.600]  要不斷認定神是同在
[00:30:37.600 --> 00:30:40.760]  可以安心在他同在的底下
[00:30:40.760 --> 00:30:42.440]  開我們這輛車
[00:30:42.440 --> 00:30:46.920]  繼續通過很多很多的考驗
[00:30:46.920 --> 00:30:49.400]  求主幫助我們每一位
[00:30:49.400 --> 00:31:06.280]  請我們一起低頭祈禱
[00:31:06.280 --> 00:31:09.440]  我爲每一位YS的導演姊妹
[00:31:09.440 --> 00:31:13.800]  鼓勵加他們的手
[00:31:13.800 --> 00:31:15.840]  你是他們的主
[00:31:15.840 --> 00:31:19.000]  他們的好處不在你意外
[00:31:19.000 --> 00:31:21.640]  你是率領他們生命的神
[00:31:21.640 --> 00:31:24.320]  要帶他們去經歷
[00:31:24.320 --> 00:31:28.400]  生命裏面每一個的高山低谷
[00:31:28.400 --> 00:31:32.000]  神我求你繼續的恩待
[00:31:32.000 --> 00:31:34.360]  在他們生命裏面
[00:31:34.360 --> 00:31:38.760]  有大大小小需要做的判斷
[00:31:38.760 --> 00:31:41.040]  去做決定的時候
[00:31:41.040 --> 00:31:47.440]  神願你成爲他們的指引
[00:31:47.440 --> 00:31:51.480]  甚至他們需要自己作決定的時候
[00:31:51.480 --> 00:31:56.240]  主你讓他們有那份同在
[00:31:56.240 --> 00:32:00.960]  知道無論他們怎麼去選擇
[00:32:00.960 --> 00:32:05.000]  主你都在裏頭和他們一起
[00:32:05.000 --> 00:32:06.800]  不離不棄
[00:32:06.800 --> 00:32:10.800]  幫助他們也都左顧右盼的時候
[00:32:10.800 --> 00:32:15.240]  是見到上帝你從來沒有離開
[00:32:15.240 --> 00:32:17.200]  所以主我求你恩待
[00:32:17.200 --> 00:32:21.480]  幫助他們繼續在生命的歷程裏面
[00:32:21.480 --> 00:32:23.680]  不斷經歷你
[00:32:23.680 --> 00:32:26.720]  你塑造他們繼續成爲
[00:32:26.720 --> 00:32:29.360]  那個爲着你去發光
[00:32:29.360 --> 00:32:34.040]  爲着你去成就一切的羣體
[00:32:34.040 --> 00:32:38.640]  多謝主賜福奉耶穌基督的名
[00:32:38.640 --> 00:32:39.520]  阿們
