
[00:00:00.000 --> 00:00:01.540]  我說的是什麼呢?
[00:19:51.640 --> 00:19:55.940]  其實顏色都是表面的顏色
[00:19:55.940 --> 00:19:57.040]  在內裏
[00:19:57.040 --> 00:19:59.340]  我這兩班的朋友
[00:19:59.340 --> 00:20:01.040]  在他們的內心深處
[00:20:01.040 --> 00:20:03.740]  其實大家都是同一種底色
[00:20:03.740 --> 00:20:06.040]  同一個陣營
[00:20:06.040 --> 00:20:08.840]  他們的色就是淺的色
[00:20:08.840 --> 00:20:11.540]  他們追求名利的陣營
[00:20:11.540 --> 00:20:15.240]  就是他們所擁有的陣營
[00:20:15.240 --> 00:20:18.440]  一邊可能有人喜歡穿西裝打胎
[00:20:18.440 --> 00:20:20.440]  另一邊有人喜歡T恤牛仔褲
[00:20:20.440 --> 00:20:24.440]  但是底衣底褲是一樣牌子的
[00:20:24.440 --> 00:20:26.040]  有沒有想過
[00:20:26.040 --> 00:20:27.840]  從這個角度來講
[00:20:27.840 --> 00:20:31.740]  講真香港的社會一點都不分裂
[00:20:31.740 --> 00:20:36.740]  整個社會基本上都是走向同一個方向
[00:20:36.740 --> 00:20:38.840]  那教會呢
[00:20:38.840 --> 00:20:40.640]  請問今天的教會
[00:20:40.640 --> 00:20:43.540]  是不是又走向同一個方向呢
[00:20:43.540 --> 00:20:46.940]  還是今天的教會其實是逆流而上
[00:20:46.940 --> 00:20:49.940]  追求不是地上的榮華富貴
[00:20:49.940 --> 00:20:52.740]  是在追求上帝的天國
[00:20:52.740 --> 00:20:59.940]  如何將福音明證在這個世界裏面
[00:20:59.940 --> 00:21:00.640]  講呢
[00:21:00.640 --> 00:21:02.540]  怎樣都是cheap的了
[00:21:02.540 --> 00:21:04.440]  我想最後都要你和我
[00:21:04.440 --> 00:21:06.640]  用我們的生命
[00:21:06.640 --> 00:21:10.940]  去回答上帝對我們的呼召
[00:21:10.940 --> 00:21:12.540]  願上帝幫助我們迴轉
[00:21:12.540 --> 00:21:15.540]  迴轉去十字架的面前
[00:21:15.540 --> 00:21:19.140]  因着耶穌基督十字架的慈愛
[00:21:19.140 --> 00:21:20.840]  祂的慈悲
[00:21:20.840 --> 00:21:23.440]  將我們身體獻上當作活祭
[00:21:23.440 --> 00:21:25.640]  我願意這裏每一位弟兄姊妹
[00:21:25.640 --> 00:21:28.540]  都帶上天國的眼睛
[00:21:28.540 --> 00:21:31.340]  願意公理堂成爲一個全然爲理
[00:21:31.340 --> 00:21:32.840]  心意更生
[00:21:32.840 --> 00:21:34.540]  真誠熱愛
[00:21:34.540 --> 00:21:36.040]  無懼權貴
[00:21:36.040 --> 00:21:37.540]  尊敬掌權
[00:21:37.540 --> 00:21:39.640]  切切禱告
[00:21:39.640 --> 00:21:42.740]  見證福音的教會
[00:21:42.740 --> 00:21:45.640]  我們一起祈禱
[00:21:45.640 --> 00:21:46.340]  我們是天父
[00:21:46.340 --> 00:21:49.740]  這是你的話語
[00:21:49.740 --> 00:21:53.140]  主你的話語是美好的
[00:21:53.140 --> 00:21:56.940]  你的話語是真心的
[00:21:56.940 --> 00:22:01.140]  你的話語帶我們離開這個世界的思緒
[00:22:01.140 --> 00:22:04.440]  你的話語帶我們進入一個
[00:22:04.440 --> 00:22:06.040]  完全戰勝的世界
[00:22:06.040 --> 00:22:07.240]  在這個世界裏面
[00:22:07.240 --> 00:22:09.740]  是上帝造王
[00:22:09.740 --> 00:22:10.740]  在這個世界裏面
[00:22:10.740 --> 00:22:13.840]  這個國是無物的
[00:22:13.840 --> 00:22:15.340]  在這個世界裏面
[00:22:15.340 --> 00:22:17.140]  我們沒有任何的懼怕
[00:22:17.140 --> 00:22:18.140]  在這個世界裏面
[00:22:18.140 --> 00:22:23.540]  我們自由地爲你而活
[00:22:23.540 --> 00:22:25.140]  求主你幫助我們
[00:22:25.140 --> 00:22:26.340]  讓我們進入這個世界
[00:22:26.340 --> 00:22:29.140]  正如保羅比特
[00:22:29.140 --> 00:22:35.940]  自由地在羅馬城裏面
[00:22:35.940 --> 00:22:40.540]  奉上他們的生命
[00:22:40.540 --> 00:22:44.140]  因爲他們無懼權貴
[00:22:44.140 --> 00:22:49.840]  所以他們可以尊敬暴君
[00:22:49.840 --> 00:22:54.840]  甚至甘心奉上他們的生命
[00:22:54.840 --> 00:22:58.240]  主要幫助我們看見你的偉大
[00:22:58.240 --> 00:23:01.940]  幫助我們逃離世界的魔爪
[00:23:01.940 --> 00:23:05.040]  一心一意爲你天國而活
[00:23:05.040 --> 00:23:07.520]  我們這樣祈禱是奉主耶穌基督的命求
