
[00:00:00.000 --> 00:00:01.360]  主持人:影子妹早晨
[00:13:45.440 --> 00:14:13.440]  影子妹:他老弄存在愚昧人的懷中
[00:14:15.440 --> 00:14:16.440]  影子妹:他老弄存在愚昧人的懷中
[00:14:16.440 --> 00:14:45.440]  影子妹:他老弄存在愚昧人的懷中
[00:14:46.440 --> 00:14:47.440]  影子妹:他老弄存在愚昧人的懷中
[00:14:47.440 --> 00:14:48.440]  影子妹:他老弄存在愚昧人的懷中
[00:14:48.440 --> 00:14:49.440]  影子妹:他老弄存在愚昧人的懷中
[00:14:49.440 --> 00:14:50.440]  影子妹:他老弄存在愚昧人的懷中
[00:14:50.440 --> 00:14:51.440]  影子妹:他老弄存在愚昧人的懷中
[00:14:51.440 --> 00:15:20.440]  影子妹:他老弄存在愚昧人的懷中
[00:15:21.440 --> 00:15:22.440]  影子妹:他老弄存在愚昧人的懷中
[00:15:22.440 --> 00:15:23.440]  影子妹:他老弄存在愚昧人的懷中
[00:15:23.440 --> 00:15:24.440]  影子妹:他老弄存在愚昧人的懷中
[00:15:24.440 --> 00:15:25.440]  影子妹:他老弄存在愚昧人的懷中
[00:15:25.440 --> 00:15:26.440]  影子妹:他老弄存在愚昧人的懷中
[00:15:26.440 --> 00:15:27.440]  影子妹:他老弄存在愚昧人的懷中
[00:15:27.440 --> 00:15:28.440]  影子妹:他老弄存在愚昧人的懷中
[00:15:28.440 --> 00:15:29.440]  影子妹:他老弄存在愚昧人的懷中
[00:15:29.440 --> 00:15:30.440]  影子妹:他老弄存在愚昧人的懷中
[00:15:30.440 --> 00:15:57.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:01.440 --> 00:16:08.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:08.440 --> 00:16:09.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:09.440 --> 00:16:10.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:10.440 --> 00:16:11.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:11.440 --> 00:16:12.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:12.440 --> 00:16:13.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:13.440 --> 00:16:14.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:14.440 --> 00:16:15.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:15.440 --> 00:16:16.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:16.440 --> 00:16:17.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:17.440 --> 00:16:31.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:31.440 --> 00:16:32.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:32.440 --> 00:16:33.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:33.440 --> 00:16:34.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:34.440 --> 00:16:35.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:35.440 --> 00:16:36.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:36.440 --> 00:16:37.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:37.440 --> 00:16:38.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:38.440 --> 00:16:39.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:39.440 --> 00:16:40.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:40.440 --> 00:16:47.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:47.440 --> 00:16:48.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:48.440 --> 00:16:49.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:49.440 --> 00:16:50.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:50.440 --> 00:16:51.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:51.440 --> 00:16:52.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:52.440 --> 00:16:53.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:53.440 --> 00:16:54.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:54.440 --> 00:16:55.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:55.440 --> 00:16:56.440]  影子妹:他老弄存在愚昧人的懷中
[00:16:56.440 --> 00:17:24.440]  影子妹:他老弄存在愚昧人的懷中
[00:17:26.440 --> 00:17:27.440]  影子妹:他老弄存在愚昧人的懷中
[00:17:27.440 --> 00:17:56.440]  影子妹:他老弄存在愚昧人的懷中
[00:17:57.440 --> 00:17:58.440]  影子妹:他老弄存在愚昧人的懷中
[00:17:58.440 --> 00:18:27.440]  影子妹:他老弄存在愚昧人的懷中
[00:18:28.440 --> 00:18:29.440]  影子妹:他老弄存在愚昧人的懷中
[00:18:29.440 --> 00:18:30.440]  影子妹:他老弄存在愚昧人的懷中
[00:18:30.440 --> 00:18:31.440]  影子妹:他老弄存在愚昧人的懷中
[00:18:31.440 --> 00:18:31.440]  影子妹:他老弄存在愚昧人的懷中
[00:18:58.440 --> 00:19:22.440]  影子妹:他老弄存在愚昧人的懷中
[00:19:29.440 --> 00:19:31.440]  影子妹:他老弄存在愚昧人的懷中
[00:19:31.440 --> 00:19:33.440]  影子妹:他老弄存在愚昧人的懷中
[00:19:33.440 --> 00:19:35.440]  影子妹:他老弄存在愚昧人的懷中
[00:19:35.440 --> 00:19:37.440]  影子妹:他老弄存在愚昧人的懷中
[00:19:37.440 --> 00:19:39.440]  影子妹:他老弄存在愚昧人的懷中
[00:19:39.440 --> 00:19:41.440]  影子妹:他老弄存在愚昧人的懷中
[00:19:41.440 --> 00:19:43.440]  影子妹:他老弄存在愚昧人的懷中
[00:19:43.440 --> 00:19:45.440]  影子妹:他老弄存在愚昧人的懷中
[00:19:45.440 --> 00:19:47.440]  影子妹:他老弄存在愚昧人的懷中
[00:19:47.440 --> 00:19:49.440]  影子妹:他老弄存在愚昧人的懷中
[00:19:49.440 --> 00:20:05.440]  影子妹:他老弄存在愚昧人的懷中
[00:20:20.440 --> 00:20:26.440]  影子妹:例如東歐羅馬尼亞前共產黨的獨裁領袖
[00:20:26.440 --> 00:20:31.440]  影子妹:例如東歐羅馬尼亞前共產黨的獨裁領袖
[00:20:31.440 --> 00:20:33.440]  影子妹:他統治了25年
[00:20:33.440 --> 00:20:34.440]  影子妹:他統治了25年
[00:20:34.440 --> 00:20:39.440]  影子妹:他所有的衣服竟然只穿過一次就丟了
[00:20:39.440 --> 00:20:42.440]  影子妹:他所有的衣服都只穿過一次就丟了
[00:20:42.440 --> 00:20:49.440]  影子妹:他所有的衣服都只穿過一次就丟了
[00:20:49.440 --> 00:20:51.440]  影子妹:他有80多間屋子
[00:20:51.440 --> 00:20:53.440]  影子妹:他有80多間屋子
[00:20:53.440 --> 00:20:56.440]  影子妹:其中23間是用來狩獵用的
[00:20:56.440 --> 00:20:58.440]  影子妹:其中23間是用來狩獵用的
[00:20:58.440 --> 00:21:03.440]  影子妹:其中23間是用來狩獵用的
[00:21:03.440 --> 00:21:06.440]  影子妹:他整年開著冷氣調節
[00:21:06.440 --> 00:21:12.440]  影子妹:他整年開著冷氣調節
[00:21:12.440 --> 00:21:17.440]  影子妹:他整年開著冷氣調節
[00:21:17.440 --> 00:21:24.440]  影子妹:他整年開著冷氣調節
[00:21:24.440 --> 00:21:30.440]  影子妹:他整年開著冷氣調節
[00:21:30.440 --> 00:21:36.440]  影子妹:他整年開著冷氣調節
[00:21:36.440 --> 00:21:42.440]  影子妹:他整年開著冷氣調節
[00:21:42.440 --> 00:21:49.440]  影子妹:他整年開著冷氣調節
[00:21:49.440 --> 00:21:56.440]  影子妹:他整年開著冷氣調節
[00:21:56.440 --> 00:22:04.440]  影子妹:他整年開著冷氣調節
[00:22:04.440 --> 00:22:12.440]  影子妹:他整年開著冷氣調節
[00:22:12.440 --> 00:22:20.440]  影子妹:他整年開著冷氣調節
[00:22:20.440 --> 00:22:28.440]  影子妹:他整年開著冷氣調節
[00:22:28.440 --> 00:22:36.440]  影子妹:他整年開著冷氣調節
[00:22:36.440 --> 00:22:44.440]  影子妹:他整年開著冷氣調節
[00:22:44.440 --> 00:22:52.440]  影子妹:他整年開著冷氣調節
[00:22:52.440 --> 00:23:00.440]  影子妹:他整年開著冷氣調節
[00:23:00.440 --> 00:23:08.440]  影子妹:他整年開著冷氣調節
[00:23:08.440 --> 00:23:16.440]  影子妹:他整年開著冷氣調節
[00:23:16.440 --> 00:23:24.440]  影子妹:他整年開著冷氣調節
[00:23:24.440 --> 00:23:32.440]  影子妹:他整年開著冷氣調節
[00:23:32.440 --> 00:23:40.440]  影子妹:他整年開著冷氣調節
[00:23:40.440 --> 00:23:48.440]  影子妹:他整年開著冷氣調節
[00:23:48.440 --> 00:23:56.440]  影子妹:他整年開著冷氣調節
[00:23:56.440 --> 00:24:04.440]  影子妹:他整年開著冷氣調節
[00:24:04.440 --> 00:24:12.440]  影子妹:他整年開著冷氣調節
[00:24:12.440 --> 00:24:20.440]  影子妹:他整年開著冷氣調節
[00:24:20.440 --> 00:24:28.440]  影子妹:他整年開著冷氣調節
[00:24:28.440 --> 00:24:36.440]  影子妹:他整年開著冷氣調節
[00:24:36.440 --> 00:24:44.440]  影子妹:他整年開著冷氣調節
[00:24:44.440 --> 00:24:52.440]  影子妹:他整年開著冷氣調節
[00:24:52.440 --> 00:25:00.440]  影子妹:他整年開著冷氣調節
[00:25:00.440 --> 00:25:08.440]  影子妹:他整年開著冷氣調節
[00:25:08.440 --> 00:25:16.440]  影子妹:他整年開著冷氣調節
[00:25:16.440 --> 00:25:24.440]  影子妹:他整年開著冷氣調節
[00:25:24.440 --> 00:25:32.440]  影子妹:他整年開著冷氣調節
[00:25:32.440 --> 00:25:40.440]  影子妹:他整年開著冷氣調節
[00:25:40.440 --> 00:25:48.440]  影子妹:他整年開著冷氣調節
[00:25:48.440 --> 00:25:56.440]  影子妹:他整年開著冷氣調節
[00:25:56.440 --> 00:26:04.440]  影子妹:他整年開著冷氣調節
[00:26:04.440 --> 00:26:12.440]  影子妹:他整年開著冷氣調節
[00:26:12.440 --> 00:26:20.440]  影子妹:他整年開著冷氣調節
[00:26:20.440 --> 00:26:28.440]  影子妹:他整年開著冷氣調節
[00:26:28.440 --> 00:26:36.440]  影子妹:他整年開著冷氣調節
[00:26:36.440 --> 00:26:44.440]  影子妹:他整年開著冷氣調節
[00:26:44.440 --> 00:26:52.440]  影子妹:他整年開著冷氣調節
[00:26:52.440 --> 00:27:00.440]  影子妹:他整年開著冷氣調節
[00:27:00.440 --> 00:27:08.440]  影子妹:他整年開著冷氣調節
[00:27:08.440 --> 00:27:16.440]  影子妹:他整年開著冷氣調節
[00:27:16.440 --> 00:27:24.440]  影子妹:他整年開著冷氣調節
[00:27:24.440 --> 00:27:32.440]  影子妹:他整年開著冷氣調節
[00:27:32.440 --> 00:27:40.440]  影子妹:他整年開著冷氣調節
[00:27:40.440 --> 00:27:48.440]  影子妹:他整年開著冷氣調節
[00:27:48.440 --> 00:27:56.440]  影子妹:他整年開著冷氣調節
[00:27:56.440 --> 00:28:04.440]  影子妹:他整年開著冷氣調節
[00:28:04.440 --> 00:28:12.440]  影子妹:他整年開著冷氣調節
[00:28:12.440 --> 00:28:20.440]  影子妹:他整年開著冷氣調節
[00:28:20.440 --> 00:28:28.440]  影子妹:他整年開著冷氣調節
[00:28:28.440 --> 00:28:36.440]  影子妹:他整年開著冷氣調節
[00:28:36.440 --> 00:28:44.440]  影子妹:他整年開著冷氣調節
[00:28:44.440 --> 00:28:52.440]  影子妹:他整年開著冷氣調節
[00:28:52.440 --> 00:29:00.440]  影子妹:他整年開著冷氣調節
[00:29:00.440 --> 00:29:08.440]  影子妹:他整年開著冷氣調節
[00:29:08.440 --> 00:29:16.440]  影子妹:他整年開著冷氣調節
[00:29:16.440 --> 00:29:24.440]  影子妹:他整年開著冷氣調節
[00:29:24.440 --> 00:29:38.440]  影子妹:他整年開著冷氣調節
[00:29:38.440 --> 00:29:56.440]  影子妹:他整年開著冷氣調節
[00:29:56.440 --> 00:30:08.440]  影子妹:他整年開著冷氣調節
[00:30:08.440 --> 00:30:16.440]  影子妹:他整年開著冷氣調節
[00:30:16.440 --> 00:30:26.440]  影子妹:他整年開著冷氣調節
[00:30:26.440 --> 00:30:36.440]  影子妹:他整年開著冷氣調節
[00:30:36.440 --> 00:30:46.440]  影子妹:他整年開著冷氣調節
[00:30:46.440 --> 00:30:56.440]  影子妹:他整年開著冷氣調節
[00:30:56.440 --> 00:31:06.440]  影子妹:他整年開著冷氣調節
[00:31:06.440 --> 00:31:16.440]  影子妹:他整年開著冷氣調節
[00:31:16.440 --> 00:31:26.440]  影子妹:他整年開著冷氣調節
[00:31:26.440 --> 00:31:36.440]  影子妹:他整年開著冷氣調節
[00:31:36.440 --> 00:31:46.440]  影子妹:他整年開著冷氣調節
[00:31:46.440 --> 00:31:56.440]  影子妹:他整年開著冷氣調節
[00:31:56.440 --> 00:32:06.440]  影子妹:他整年開著冷氣調節
[00:32:06.440 --> 00:32:16.440]  影子妹:他整年開著冷氣調節
[00:32:16.440 --> 00:32:26.440]  影子妹:他整年開著冷氣調節
[00:32:26.440 --> 00:32:36.440]  影子妹:他整年開著冷氣調節
[00:32:36.440 --> 00:32:46.440]  影子妹:他整年開著冷氣調節
[00:32:46.440 --> 00:32:56.440]  影子妹:他整年開著冷氣調節
[00:32:56.440 --> 00:33:06.440]  影子妹:他整年開著冷氣調節
[00:33:06.440 --> 00:33:16.440]  影子妹:他整年開著冷氣調節
[00:33:16.440 --> 00:33:26.440]  影子妹:他整年開著冷氣調節
[00:33:26.440 --> 00:33:36.440]  影子妹:他整年開著冷氣調節
[00:33:36.440 --> 00:33:46.440]  影子妹:他整年開著冷氣調節
[00:33:46.440 --> 00:33:56.440]  影子妹:他整年開著冷氣調節
[00:33:56.440 --> 00:34:06.440]  影子妹:他整年開著冷氣調節
[00:34:06.440 --> 00:34:16.440]  影子妹:他整年開著冷氣調節
[00:34:16.440 --> 00:34:26.440]  影子妹:他整年開著冷氣調節
[00:34:26.440 --> 00:34:36.440]  影子妹:他整年開著冷氣調節
[00:34:36.440 --> 00:34:46.440]  影子妹:他整年開著冷氣調節
[00:34:46.440 --> 00:34:56.440]  影子妹:他整年開著冷氣調節
[00:34:56.440 --> 00:35:06.440]  影子妹:他整年開著冷氣調節
[00:35:06.440 --> 00:35:16.440]  影子妹:他整年開著冷氣調節
[00:35:16.440 --> 00:35:26.440]  影子妹:他整年開著冷氣調節
[00:35:26.440 --> 00:35:36.440]  影子妹:他整年開著冷氣調節
[00:35:36.440 --> 00:35:46.440]  影子妹:他整年開著冷氣調節
[00:35:46.440 --> 00:35:56.440]  影子妹:他整年開著冷氣調節
[00:35:56.440 --> 00:36:06.440]  影子妹:他整年開著冷氣調節
