
[00:00:00.000 --> 00:00:06.000]  今天我的題目是「作神的兒子或作神的兒女」
[00:14:22.000 --> 00:14:24.000]  祂說你要對法老說
[00:14:24.000 --> 00:14:25.000]  耶和華這樣說
[00:14:25.000 --> 00:14:27.000]  以色列是我的兒子
[00:14:27.000 --> 00:14:28.000]  是我的長子
[00:14:28.000 --> 00:14:29.000]  祂是我的兒子
[00:14:29.000 --> 00:14:30.000]  祂是我的長子
[00:14:30.000 --> 00:14:34.000]  祂不應該活在奴隸的環境
[00:14:34.000 --> 00:14:36.000]  所以你要對法老說
[00:14:36.000 --> 00:14:38.000]  我要帶以色列百姓離開埃及
[00:14:38.000 --> 00:14:39.000]  所以很多人說
[00:14:39.000 --> 00:14:40.000]  這節聖經
[00:14:40.000 --> 00:14:42.000]  其實背景就是出埃及記
[00:14:42.000 --> 00:14:43.000]  以創夏書曾經說
[00:14:43.000 --> 00:14:44.000]  天乃要聽
[00:14:44.000 --> 00:14:46.000]  地乃則義而聽
[00:14:46.000 --> 00:14:47.000]  因為耶和華說
[00:14:47.000 --> 00:14:48.000]  我養育兒女
[00:14:48.000 --> 00:14:49.000]  將他們養大
[00:14:49.000 --> 00:14:51.000]  他們竟背認我
[00:14:51.000 --> 00:14:52.000]  就是說
[00:14:52.000 --> 00:14:54.000]  我們的神一直當我們
[00:14:54.000 --> 00:14:56.000]  是他們的兒女
[00:14:56.000 --> 00:14:58.000]  所以我們今天有這個福分
[00:14:58.000 --> 00:15:01.000]  來叫我們的神
[00:15:01.000 --> 00:15:03.000]  叫阿爸父
[00:15:03.000 --> 00:15:07.000]  這是很大的恩典
[00:15:07.000 --> 00:15:09.000]  當然如果我們將這段聖經
[00:15:09.000 --> 00:15:12.000]  放在出埃及記的觀點
[00:15:12.000 --> 00:15:14.000]  前面十四節所說的
[00:15:14.000 --> 00:15:15.000]  被聖靈引導
[00:15:15.000 --> 00:15:17.000]  相當於當時
[00:15:17.000 --> 00:15:19.000]  以色列百姓離開埃及
[00:15:19.000 --> 00:15:21.000]  在曠野那四十年裡
[00:15:21.000 --> 00:15:23.000]  有雲柱和火柱
[00:15:23.000 --> 00:15:25.000]  引領以色列百姓
[00:15:25.000 --> 00:15:27.000]  每一天行事為人
[00:15:27.000 --> 00:15:29.000]  就是說上帝的帶領
[00:15:29.000 --> 00:15:30.000]  上帝的引導
[00:15:30.000 --> 00:15:31.000]  聖靈的引導
[00:15:31.000 --> 00:15:32.000]  是清晰的
[00:15:32.000 --> 00:15:33.000]  有雲柱火柱
[00:15:33.000 --> 00:15:36.000]  所以今天我們不會懷疑
[00:15:36.000 --> 00:15:38.000]  究竟上帝的帶領
[00:15:38.000 --> 00:15:40.000]  是否那麼不清晰
[00:15:40.000 --> 00:15:41.000]  去到最後
[00:15:41.000 --> 00:15:43.000]  我會解決這個問題
[00:15:43.000 --> 00:15:44.000]  這裡很清楚
[00:15:44.000 --> 00:15:46.000]  神的帶領是清晰
[00:15:46.000 --> 00:15:47.000]  不過如果大家心水清
[00:15:47.000 --> 00:15:48.000]  如果大家記得
[00:15:48.000 --> 00:15:50.000]  以前我的講道
[00:15:50.000 --> 00:15:52.000]  你馬上會有一個問題出現
[00:15:52.000 --> 00:15:53.000]  不知道大家記不記得
[00:15:53.000 --> 00:15:54.000]  多數不記得
[00:15:54.000 --> 00:15:56.000]  希頓教大多數不記得
[00:15:56.000 --> 00:15:58.000]  我只是說說羅馬書
[00:15:58.000 --> 00:16:00.000]  羅馬書我曾經說過
[00:16:00.000 --> 00:16:02.000]  我們未算耶穌之前
[00:16:02.000 --> 00:16:04.000]  是罪的奴隸
[00:16:04.000 --> 00:16:06.000]  對不對
[00:16:06.000 --> 00:16:07.000]  算了耶穌之後
[00:16:07.000 --> 00:16:09.000]  是神的奴隸
[00:16:09.000 --> 00:16:10.000]  我曾經說過
[00:16:10.000 --> 00:16:12.000]  我們的身份沒有變
[00:16:12.000 --> 00:16:13.000]  不過我們的主人變了
[00:16:13.000 --> 00:16:15.000]  原本是罪
[00:16:15.000 --> 00:16:16.000]  原本是撒旦
[00:16:16.000 --> 00:16:17.000]  現在變了是神
[00:16:17.000 --> 00:16:18.000]  所以保羅也說
[00:16:18.000 --> 00:16:20.000]  保羅在羅馬書第一章第二節
[00:16:20.000 --> 00:16:25.000]  他說我是耶穌基督的奴隸
[00:16:25.000 --> 00:16:26.000]  保羅自己說
[00:16:26.000 --> 00:16:27.000]  不是我說
[00:16:27.000 --> 00:16:29.000]  但是你剛才說
[00:16:29.000 --> 00:16:30.000]  又說我們是兒子
[00:16:30.000 --> 00:16:32.000]  又是奴隸
[00:16:32.000 --> 00:16:33.000]  有沒有矛盾
[00:16:33.000 --> 00:16:34.000]  有沒有衝突
[00:16:34.000 --> 00:16:35.000]  沒有
[00:16:35.000 --> 00:16:36.000]  其實沒有
[00:16:36.000 --> 00:16:37.000]  因為維繫了
[00:16:37.000 --> 00:16:39.000]  在十五節有一個原文的字
[00:16:39.000 --> 00:16:40.000]  原文這個字很有意思
[00:16:40.000 --> 00:16:43.000]  這個字很有意思
[00:16:43.000 --> 00:16:45.000]  這個字如果直譯
[00:16:45.000 --> 00:16:48.000]  就是收養為兒子
[00:16:48.000 --> 00:16:51.000]  另一個更加的意思就是
[00:16:51.000 --> 00:16:53.000]  今天給了我們
[00:16:53.000 --> 00:16:56.000]  有一個兒子的地位
[00:16:56.000 --> 00:16:57.000]  這個字的意思就是
[00:16:57.000 --> 00:17:01.000]  讓我們擁有兒子的地位
[00:17:01.000 --> 00:17:02.000]  有什麼意思呢
[00:17:02.000 --> 00:17:03.000]  在我們的神學裡邊
[00:17:03.000 --> 00:17:04.000]  有一個觀點
[00:17:04.000 --> 00:17:05.000]  我們說孫耶穌
[00:17:05.000 --> 00:17:06.000]  孫耶穌
[00:17:06.000 --> 00:17:07.000]  因素清二
[00:17:07.000 --> 00:17:08.000]  我講了很多次
[00:17:08.000 --> 00:17:10.000]  原來在神學裡邊
[00:17:10.000 --> 00:17:11.000]  有一個英文字
[00:17:11.000 --> 00:17:12.000]  很重要
[00:17:12.000 --> 00:17:13.000]  在救恩裡邊
[00:17:13.000 --> 00:17:14.000]  就是一個叫做
[00:17:14.000 --> 00:17:15.000]  Adoption
[00:17:15.000 --> 00:17:17.000]  A-D-O-P-T-R-O-N
[00:17:17.000 --> 00:17:18.000]  Adoption是什麼意思呢
[00:17:18.000 --> 00:17:20.000]  收養
[00:17:20.000 --> 00:17:22.000]  原來神的死
[00:17:22.000 --> 00:17:26.000]  是收養我們成為他的兒女
[00:17:26.000 --> 00:17:28.000]  但我們中國人對於收養
[00:17:28.000 --> 00:17:29.000]  是一般般的
[00:17:29.000 --> 00:17:30.000]  大家明白嗎
[00:17:30.000 --> 00:17:31.000]  收養就是
[00:17:31.000 --> 00:17:32.000]  自己不能生
[00:17:32.000 --> 00:17:35.000]  就是收養一個
[00:17:35.000 --> 00:17:37.000]  如果有自己生的
[00:17:37.000 --> 00:17:38.000]  很需要收養
[00:17:38.000 --> 00:17:39.000]  大家明白嗎
[00:17:39.000 --> 00:17:41.000]  收養當然不及自己生
[00:17:41.000 --> 00:17:44.000]  自己生當然威風一點
[00:17:44.000 --> 00:17:45.000]  生不出沒辦法
[00:17:45.000 --> 00:17:46.000]  不如收養
[00:17:46.000 --> 00:17:47.000]  所以我們永遠覺得
[00:17:47.000 --> 00:17:52.000]  收養是一個次等少少的情況
[00:17:52.000 --> 00:17:53.000]  但原來不是
[00:17:53.000 --> 00:17:54.000]  原來第一世紀很有趣
[00:17:54.000 --> 00:17:57.000]  第一世紀原來有一個觀點
[00:17:57.000 --> 00:18:00.000]  第一世紀收養的子女
[00:18:00.000 --> 00:18:01.000]  極有可能
[00:18:01.000 --> 00:18:02.000]  他的尊榮
[00:18:02.000 --> 00:18:03.000]  他的地位
[00:18:03.000 --> 00:18:04.000]  他的遺產
[00:18:04.000 --> 00:18:06.000]  是比自己的小孩多
[00:18:06.000 --> 00:18:07.000]  原來是這樣
[00:18:07.000 --> 00:18:08.000]  原來在第一世紀
[00:18:08.000 --> 00:18:11.000]  收養並不是我們今天所想的
[00:18:11.000 --> 00:18:12.000]  意思就是說
[00:18:12.000 --> 00:18:13.000]  我自己所生的
[00:18:13.000 --> 00:18:14.000]  一定是最好的
[00:18:14.000 --> 00:18:15.000]  不一定的
[00:18:15.000 --> 00:18:17.000]  可能收養的還比他乖
[00:18:17.000 --> 00:18:18.000]  於是他就說
[00:18:18.000 --> 00:18:19.000]  我給多點給收養的
[00:18:19.000 --> 00:18:20.000]  不給
[00:18:20.000 --> 00:18:21.000]  都不出奇
[00:18:21.000 --> 00:18:22.000]  第一世紀原來將收養
[00:18:22.000 --> 00:18:24.000]  與自己所生的地位
[00:18:24.000 --> 00:18:27.000]  有時有過之而無不及
[00:18:27.000 --> 00:18:28.000]  所以今天我們要看重
[00:18:28.000 --> 00:18:30.000]  我們是神的兒女的身份
[00:18:30.000 --> 00:18:31.000]  縱然是收養
[00:18:31.000 --> 00:18:33.000]  我們是很寶貴的
[00:18:33.000 --> 00:18:35.000]  我們在神的眼中是很寶貴的
[00:18:35.000 --> 00:18:36.000]  所以你看看旁邊
[00:18:36.000 --> 00:18:37.000]  他很寶貴的
[00:18:37.000 --> 00:18:38.000]  他真的很寶貴
[00:18:38.000 --> 00:18:40.000]  所以去到一個地步
[00:18:40.000 --> 00:18:44.000]  他說我可以叫阿爸父
[00:18:44.000 --> 00:18:45.000]  阿爸父
[00:18:45.000 --> 00:18:46.000]  為什麼叫阿爸父
[00:18:46.000 --> 00:18:50.000]  原來阿爸是阿雅文
[00:18:50.000 --> 00:18:52.000]  因為阿雅文其實是
[00:18:52.000 --> 00:18:54.000]  希伯格文的一種口語
[00:18:54.000 --> 00:18:55.000]  說一句話
[00:18:55.000 --> 00:18:56.000]  在舊約聖經
[00:18:56.000 --> 00:18:57.000]  大部分是希伯格文
[00:18:57.000 --> 00:18:59.000]  但有幾段聖經
[00:18:59.000 --> 00:19:01.000]  都是用阿雅文
[00:19:01.000 --> 00:19:02.000]  阿雅文其實在舊約
[00:19:02.000 --> 00:19:03.000]  在耶穌時代
[00:19:03.000 --> 00:19:05.000]  很多時候都會說阿雅文
[00:19:05.000 --> 00:19:06.000]  所以這個阿爸
[00:19:06.000 --> 00:19:07.000]  這個阿雅文
[00:19:07.000 --> 00:19:08.000]  是一種很親密的
[00:19:08.000 --> 00:19:10.000]  對爸爸的一種稱號
[00:19:10.000 --> 00:19:11.000]  我不知道大家
[00:19:11.000 --> 00:19:13.000]  你怎樣去叫你爸爸
[00:19:13.000 --> 00:19:14.000]  如果你爸爸尚在人間
[00:19:14.000 --> 00:19:15.000]  我不知道你怎樣叫
[00:19:15.000 --> 00:19:16.000]  有些人說叫阿爸
[00:19:16.000 --> 00:19:18.000]  有些人叫阿爸爸
[00:19:18.000 --> 00:19:19.000]  有些人叫老豆
[00:19:19.000 --> 00:19:20.000]  都有的
[00:19:20.000 --> 00:19:22.000]  我不知道大家怎樣叫
[00:19:22.000 --> 00:19:25.000]  不過你覺得最親密的
[00:19:25.000 --> 00:19:27.000]  稱呼你爸爸
[00:19:27.000 --> 00:19:28.000]  就是這個阿爸
[00:19:28.000 --> 00:19:29.000]  最親密
[00:19:29.000 --> 00:19:31.000]  但這個親密意思
[00:19:31.000 --> 00:19:33.000]  不單單是外在
[00:19:33.000 --> 00:19:35.000]  這個呼求阿爸
[00:19:35.000 --> 00:19:38.000]  有一個很深層的含義
[00:19:38.000 --> 00:19:41.000]  就是他對這個爸爸有信任
[00:19:41.000 --> 00:19:42.000]  所以這個阿爸
[00:19:42.000 --> 00:19:44.000]  除了是親密的說話之外
[00:19:44.000 --> 00:19:45.000]  還是一個信任
[00:19:45.000 --> 00:19:49.000]  就是說我們對天父叫他阿爸
[00:19:49.000 --> 00:19:50.000]  就是說
[00:19:50.000 --> 00:19:53.000]  這個是很親密的一句稱號
[00:19:53.000 --> 00:19:55.000]  加上你對他有信任
[00:19:55.000 --> 00:19:57.000]  所以我們可以跟神說
[00:19:57.000 --> 00:19:59.000]  你心裏面所有的說話
[00:19:59.000 --> 00:20:01.000]  因為你信得過什麼
[00:20:01.000 --> 00:20:02.000]  神 是不是
[00:20:02.000 --> 00:20:03.000]  信過神
[00:20:03.000 --> 00:20:04.000]  所以你可以掃清
[00:20:04.000 --> 00:20:06.000]  你自己心裏面的痛苦
[00:20:06.000 --> 00:20:08.000]  全部說給天上的爸爸聽
[00:20:08.000 --> 00:20:10.000]  因為你對這個爸爸
[00:20:10.000 --> 00:20:11.000]  你有絕對的信任
[00:20:11.000 --> 00:20:13.000]  對地上的爸爸都不一定
[00:20:13.000 --> 00:20:14.000]  不過對天上的爸爸
[00:20:14.000 --> 00:20:15.000]  是可以有信任
[00:20:15.000 --> 00:20:16.000]  不過通常我們對爸爸
[00:20:16.000 --> 00:20:17.000]  對地上的爸爸不信任
[00:20:17.000 --> 00:20:18.000]  對天父也不是很信任
[00:20:18.000 --> 00:20:19.000]  我們很多時候是這樣
[00:20:19.000 --> 00:20:20.000]  所以我們要祈禱
[00:20:20.000 --> 00:20:22.000]  拿去這些奏助
[00:20:22.000 --> 00:20:23.000]  我們說我們對天父的爸爸
[00:20:23.000 --> 00:20:25.000]  我們要有絕對的信任
[00:20:25.000 --> 00:20:26.000]  所以保羅就說
[00:20:26.000 --> 00:20:27.000]  我們要為我們的身份
[00:20:27.000 --> 00:20:30.000]  為我們可以這樣稱呼神
[00:20:30.000 --> 00:20:31.000]  做我們的阿爸
[00:20:31.000 --> 00:20:33.000]  那種的關係
[00:20:33.000 --> 00:20:34.000]  那種的親密
[00:20:34.000 --> 00:20:35.000]  那種信任
[00:20:35.000 --> 00:20:36.000]  接著保羅又說
[00:20:36.000 --> 00:20:37.000]  父
[00:20:37.000 --> 00:20:38.000]  為什麼要加一個父呢
[00:20:38.000 --> 00:20:40.000]  因為父就是希利文
[00:20:40.000 --> 00:20:41.000]  而這個父呢
[00:20:41.000 --> 00:20:43.000]  就有直系的意思
[00:20:43.000 --> 00:20:44.000]  或者直屬的意思
[00:20:44.000 --> 00:20:46.000]  我們買保險就知道
[00:20:46.000 --> 00:20:47.000]  我們買保險就說
[00:20:47.000 --> 00:20:50.000]  這個保險是包括你的直屬親人
[00:20:50.000 --> 00:20:51.000]  什麼叫直屬親人呢
[00:20:51.000 --> 00:20:53.000]  就是你和你爸爸不是直屬
[00:20:53.000 --> 00:20:54.000]  爸爸生你的就是直屬
[00:20:54.000 --> 00:20:55.000]  爺爺已經不貴了
[00:20:55.000 --> 00:20:57.000]  爺爺已經跨越了一代
[00:20:57.000 --> 00:20:59.000]  所以直屬是阿爸
[00:20:59.000 --> 00:21:00.000]  所以我們和神的關係
[00:21:00.000 --> 00:21:02.000]  是可以這麼親密的
[00:21:02.000 --> 00:21:03.000]  所以大家我不知道
[00:21:03.000 --> 00:21:04.000]  回來教會有沒有覺得
[00:21:04.000 --> 00:21:06.000]  我們是神的兒子
[00:21:06.000 --> 00:21:07.000]  神的兒女
[00:21:07.000 --> 00:21:08.000]  而感覺到驕傲
[00:21:08.000 --> 00:21:09.000]  有沒有感覺
[00:21:09.000 --> 00:21:11.000]  因為一般般
[00:21:11.000 --> 00:21:13.000]  但是有沒有感覺很重要
[00:21:13.000 --> 00:21:14.000]  因為耶穌說過
[00:21:14.000 --> 00:21:15.000]  凡接到他的
[00:21:15.000 --> 00:21:18.000]  他就切他們權柄
[00:21:18.000 --> 00:21:19.000]  做什麼
[00:21:19.000 --> 00:21:21.000]  神的兒女
[00:21:21.000 --> 00:21:23.000]  我們從來不會這麼說
[00:21:23.000 --> 00:21:24.000]  我們是神的兒女
[00:21:24.000 --> 00:21:26.000]  可以叫天父做爸爸
[00:21:26.000 --> 00:21:28.000]  叫天上的神做爸爸
[00:21:28.000 --> 00:21:30.000]  我們的生命絕對是
[00:21:30.000 --> 00:21:33.000]  我們的身份絕對是寶貴的
[00:21:33.000 --> 00:21:34.000]  所以你看看旁邊
[00:21:34.000 --> 00:21:35.000]  就算你不認識他
[00:21:35.000 --> 00:21:36.000]  你和他笑一笑
[00:21:36.000 --> 00:21:38.000]  我們是弟兄姊妹
[00:21:38.000 --> 00:21:39.000]  你明白嗎
[00:21:39.000 --> 00:21:40.000]  我們是弟兄姊妹
[00:21:40.000 --> 00:21:41.000]  我們是同屬於
[00:21:41.000 --> 00:21:43.000]  同一個天上的神
[00:21:43.000 --> 00:21:45.000]  所以保羅再更深一步
[00:21:45.000 --> 00:21:46.000]  更深一層
[00:21:46.000 --> 00:21:47.000]  在第十六節
[00:21:47.000 --> 00:21:48.000]  十七節
[00:21:48.000 --> 00:21:49.000]  他說我們作神的兒子
[00:21:49.000 --> 00:21:50.000]  我們去到一個地步
[00:21:50.000 --> 00:21:54.000]  和耶穌基督和神同為後子
[00:21:54.000 --> 00:21:55.000]  我們的地位
[00:21:55.000 --> 00:21:58.000]  可以和耶穌基督和神
[00:21:58.000 --> 00:22:00.000]  是同一個後子
[00:22:00.000 --> 00:22:03.000]  因為聖靈和我們的心同正
[00:22:03.000 --> 00:22:06.000]  我們是神的兒女
[00:22:06.000 --> 00:22:08.000]  大家如果心水清
[00:22:08.000 --> 00:22:11.000]  十四至十五節是講神的兒子
[00:22:11.000 --> 00:22:12.000]  到了十六至十七節
[00:22:12.000 --> 00:22:14.000]  是講神的兒女
[00:22:14.000 --> 00:22:17.000]  所以姐妹你們也有份
[00:22:17.000 --> 00:22:18.000]  我們的信仰
[00:22:18.000 --> 00:22:21.000]  從來不會看低姐妹
[00:22:21.000 --> 00:22:22.000]  保羅忽然間
[00:22:22.000 --> 00:22:23.000]  由兒子的原文
[00:22:23.000 --> 00:22:26.000]  變成兒女的原文
[00:22:26.000 --> 00:22:27.000]  由The sons of God
[00:22:27.000 --> 00:22:29.000]  去到The children of God
[00:22:29.000 --> 00:22:30.000]  所以你和隔壁姐妹說
[00:22:30.000 --> 00:22:32.000]  你和我一樣的
[00:22:32.000 --> 00:22:33.000]  我們的神
[00:22:33.000 --> 00:22:36.000]  從來沒有男女不平等
[00:22:36.000 --> 00:22:38.000]  所以他到了十六節就說
[00:22:38.000 --> 00:22:40.000]  聖靈和我的心同正
[00:22:40.000 --> 00:22:41.000]  我們是神的兒女
[00:22:41.000 --> 00:22:42.000]  有兩個解釋
[00:22:42.000 --> 00:22:43.000]  第一個解釋是
[00:22:43.000 --> 00:22:44.000]  因為在舊約
[00:22:44.000 --> 00:22:46.000]  只要證明一件事
[00:22:46.000 --> 00:22:48.000]  只要找兩個見證人
[00:22:48.000 --> 00:22:49.000]  你犯罪
[00:22:49.000 --> 00:22:50.000]  兩個人說他犯罪
[00:22:50.000 --> 00:22:51.000]  他就犯罪
[00:22:51.000 --> 00:22:52.000]  兩個人說他沒有罪
[00:22:52.000 --> 00:22:53.000]  他就沒有罪
[00:22:53.000 --> 00:22:54.000]  所以很明顯
[00:22:54.000 --> 00:22:56.000]  聖靈和我們的心同正
[00:22:56.000 --> 00:22:57.000]  是我們的兒女
[00:22:57.000 --> 00:22:58.000]  所以兩個見證人
[00:22:58.000 --> 00:22:59.000]  一個是聖靈
[00:22:59.000 --> 00:23:00.000]  一個是我們的心
[00:23:00.000 --> 00:23:01.000]  第一個解釋
[00:23:01.000 --> 00:23:02.000]  第二個解釋是
[00:23:02.000 --> 00:23:05.000]  聖靈內在我們的心靈裡
[00:23:05.000 --> 00:23:06.000]  祂發出一種
[00:23:06.000 --> 00:23:09.000]  強而有力的聲音
[00:23:09.000 --> 00:23:10.000]  一種肯定
[00:23:10.000 --> 00:23:12.000]  祂說你是神的兒女
[00:23:12.000 --> 00:23:13.000]  不需要證明
[00:23:13.000 --> 00:23:14.000]  你就是
[00:23:14.000 --> 00:23:17.000]  我就接受第二個解釋
[00:23:17.000 --> 00:23:18.000]  因為我相信
[00:23:18.000 --> 00:23:20.000]  我們不是要別人證明
[00:23:20.000 --> 00:23:21.000]  我是不是神的兒女
[00:23:21.000 --> 00:23:22.000]  而是聖靈在我內在
[00:23:22.000 --> 00:23:23.000]  我的心靈當中
[00:23:23.000 --> 00:23:25.000]  祂發出一種聲音
[00:23:25.000 --> 00:23:26.000]  祂給我們一種肯定
[00:23:26.000 --> 00:23:28.000]  我們有這個確具
[00:23:28.000 --> 00:23:29.000]  是神的兒女的確具
[00:23:29.000 --> 00:23:30.000]  所以我們的救恩
[00:23:30.000 --> 00:23:33.000]  是永遠不會失落的救恩
[00:23:33.000 --> 00:23:34.000]  Amen
[00:23:34.000 --> 00:23:36.000]  因為我們是神的兒女
[00:23:36.000 --> 00:23:38.000]  但是我們不喜歡聽
[00:23:38.000 --> 00:23:40.000]  原來我們要和耶穌基督
[00:23:40.000 --> 00:23:42.000]  同得榮耀
[00:23:42.000 --> 00:23:45.000]  就要一同受苦
[00:23:45.000 --> 00:23:46.000]  真是不好意思
[00:23:46.000 --> 00:23:48.000]  我們不喜歡聽受苦
[00:23:48.000 --> 00:23:50.000]  我們喜歡一場榮耀
[00:23:50.000 --> 00:23:51.000]  真是很不穩定
[00:23:51.000 --> 00:23:53.000]  但是耶穌得著榮耀之先
[00:23:53.000 --> 00:23:56.000]  祂是要面對苦難
[00:23:56.000 --> 00:23:58.000]  但是今天我們不喜歡苦難
[00:23:58.000 --> 00:23:59.000]  我們喜歡榮耀
[00:23:59.000 --> 00:24:01.000]  所以今天我們很喜歡
[00:24:01.000 --> 00:24:02.000]  這個世界的人
[00:24:02.000 --> 00:24:04.000]  每個人都是標榜我
[00:24:04.000 --> 00:24:05.000]  稱讚我
[00:24:05.000 --> 00:24:06.000]  所以我說做牧者
[00:24:06.000 --> 00:24:07.000]  很多時候
[00:24:07.000 --> 00:24:09.000]  我經常覺得聖經裡的一句話
[00:24:09.000 --> 00:24:10.000]  很有意思
[00:24:10.000 --> 00:24:13.000]  它說先知在自己的地方
[00:24:13.000 --> 00:24:17.000]  是不受歡迎的
[00:24:17.000 --> 00:24:18.000]  我覺得挺對的
[00:24:18.000 --> 00:24:19.000]  牧師在自己的教會
[00:24:19.000 --> 00:24:21.000]  是不受歡迎的
[00:24:21.000 --> 00:24:22.000]  去到外面說到
[00:24:22.000 --> 00:24:23.000]  哇 我很歡迎你
[00:24:23.000 --> 00:24:24.000]  大家明不明白
[00:24:24.000 --> 00:24:25.000]  我昨天去到那邊
[00:24:25.000 --> 00:24:26.000]  哇 很多人歡迎我
[00:24:26.000 --> 00:24:27.000]  去到機場
[00:24:27.000 --> 00:24:28.000]  來到這裡沒人理我
[00:24:28.000 --> 00:24:29.000]  就是這個意思
[00:24:29.000 --> 00:24:30.000]  你明不明白
[00:24:30.000 --> 00:24:32.000]  真的是這樣
[00:24:32.000 --> 00:24:33.000]  我覺得很對
[00:24:33.000 --> 00:24:35.000]  但是為什麼是這樣
[00:24:35.000 --> 00:24:36.000]  為什麼耶穌說
[00:24:36.000 --> 00:24:37.000]  我在自己的城市
[00:24:37.000 --> 00:24:39.000]  都沒有人歡迎我
[00:24:39.000 --> 00:24:40.000]  因為耶穌說
[00:24:40.000 --> 00:24:42.000]  我要和你說
[00:24:42.000 --> 00:24:43.000]  我走這條路
[00:24:43.000 --> 00:24:45.000]  是一條受苦的路
[00:24:45.000 --> 00:24:46.000]  我和你說
[00:24:46.000 --> 00:24:47.000]  是要受苦
[00:24:47.000 --> 00:24:48.000]  不過我給你一個
[00:24:48.000 --> 00:24:50.000]  最終的終極
[00:24:50.000 --> 00:24:52.000]  有榮耀
[00:24:52.000 --> 00:24:53.000]  我們不喜歡苦難
[00:24:53.000 --> 00:24:55.000]  我們喜歡榮耀
[00:24:55.000 --> 00:24:58.000]  我最近看電視
[00:24:58.000 --> 00:24:59.000]  我現在和師母
[00:24:59.000 --> 00:25:02.000]  每天早上都聽篇道
[00:25:02.000 --> 00:25:04.000]  有一次我聽篇道
[00:25:04.000 --> 00:25:05.000]  有一個牧師說篇道
[00:25:05.000 --> 00:25:06.000]  他有一個道具
[00:25:06.000 --> 00:25:07.000]  於是我和師母
[00:25:07.000 --> 00:25:12.000]  去Toy City買了一個道具
[00:25:12.000 --> 00:25:13.000]  你不知道多少錢
[00:25:13.000 --> 00:25:16.000]  一百七十元
[00:25:16.000 --> 00:25:17.000]  不過還有兩支
[00:25:17.000 --> 00:25:19.000]  多兩支 或者不是一支
[00:25:19.000 --> 00:25:21.000]  這個牧師就用了這個弓箭
[00:25:21.000 --> 00:25:23.000]  做一個比喻
[00:25:23.000 --> 00:25:26.000]  他說我們做基督徒
[00:25:26.000 --> 00:25:28.000]  我們很多時候受鼓勵
[00:25:28.000 --> 00:25:30.000]  鼓勵英文叫Motivation
[00:25:30.000 --> 00:25:34.000]  射箭通常是拉的
[00:25:34.000 --> 00:25:37.000]  射箭很少推的
[00:25:37.000 --> 00:25:38.000]  你推出去
[00:25:38.000 --> 00:25:40.000]  這支箭出不出?
[00:25:40.000 --> 00:25:42.000]  都出去
[00:25:42.000 --> 00:25:44.000]  不過很近
[00:25:44.000 --> 00:25:45.000]  所以他說這個是Motivation
[00:25:45.000 --> 00:25:46.000]  這個是鼓勵
[00:25:46.000 --> 00:25:47.000]  所以我們做基督徒
[00:25:47.000 --> 00:25:48.000]  很多時候就是
[00:25:48.000 --> 00:25:50.000]  牧師推推你
[00:25:50.000 --> 00:25:51.000]  走一步 推推走一步
[00:25:51.000 --> 00:25:52.000]  推推走一步
[00:25:52.000 --> 00:25:54.000]  要侍奉 侍奉
[00:25:54.000 --> 00:25:58.000]  不要再叫我走一步
[00:25:58.000 --> 00:25:59.000]  我們是這樣
[00:25:59.000 --> 00:26:01.000]  但他說我們不是
[00:26:01.000 --> 00:26:02.000]  我們應該拉
[00:26:02.000 --> 00:26:04.000]  如果你今天要看到
[00:26:04.000 --> 00:26:07.000]  這支箭能夠真的去得遠
[00:26:07.000 --> 00:26:08.000]  不是推的
[00:26:08.000 --> 00:26:11.000]  應該是推
[00:26:11.000 --> 00:26:12.000]  你不用怕
[00:26:12.000 --> 00:26:14.000]  我不會射你
[00:26:14.000 --> 00:26:16.000]  當你推的時候
[00:26:16.000 --> 00:26:21.000]  不好意思 射錯了
[00:26:21.000 --> 00:26:24.000]  他說推 拉
[00:26:24.000 --> 00:26:25.000]  今天我們的人生
[00:26:25.000 --> 00:26:26.000]  面對苦難
[00:26:26.000 --> 00:26:28.000]  我從來不會去問
[00:26:28.000 --> 00:26:30.000]  上帝給我有苦難
[00:26:30.000 --> 00:26:33.000]  有什麼意思
[00:26:33.000 --> 00:26:35.000]  上帝給我們香港這二十年
[00:26:35.000 --> 00:26:37.000]  究竟有什麼意思
[00:26:37.000 --> 00:26:38.000]  我們只是說
[00:26:38.000 --> 00:26:40.000]  搞錯了 香港很多問題
[00:26:40.000 --> 00:26:41.000]  我們有沒有問
[00:26:41.000 --> 00:26:42.000]  上帝給我們
[00:26:42.000 --> 00:26:45.000]  今天仍然活在城市那邊
[00:26:45.000 --> 00:26:48.000]  究竟我有沒有責任
[00:26:48.000 --> 00:26:50.000]  上帝給我很多苦難
[00:26:50.000 --> 00:26:51.000]  我沒有去想
[00:26:51.000 --> 00:26:54.000]  究竟上帝要我學什麼功課
[00:26:54.000 --> 00:26:56.000]  我們很多時候去埋怨
[00:26:56.000 --> 00:26:58.000]  為什麼要給我苦難
[00:26:58.000 --> 00:27:00.000]  但我從來沒有去想苦難
[00:27:00.000 --> 00:27:03.000]  有時在我心靈裏面問一問
[00:27:03.000 --> 00:27:07.000]  我自己在心靈裏面有沒有成長
[00:27:07.000 --> 00:27:10.000]  我們中國人有一句話
[00:27:10.000 --> 00:27:12.000]  古語來的
[00:27:12.000 --> 00:27:16.000]  天將降大任於斯人
