
[00:00:00.000 --> 00:00:04.000]  早上好 讓我們在聆聽主導以先
[00:23:11.000 --> 00:23:13.000]  你看看所有的先知
[00:23:13.000 --> 00:23:17.000]  真正是屬神的先知
[00:23:17.000 --> 00:23:19.000]  他們相信神吧
[00:23:19.000 --> 00:23:20.000]  我們無可置疑吧
[00:23:20.000 --> 00:23:22.000]  列舉其中一個
[00:23:22.000 --> 00:23:24.000]  阿摩斯呢
[00:23:24.000 --> 00:23:27.000]  阿摩斯先知是怎樣的
[00:23:27.000 --> 00:23:29.000]  他蒙神呼召
[00:23:29.000 --> 00:23:30.000]  做先知的時候
[00:23:30.000 --> 00:23:32.000]  由南角走到北角的時候
[00:23:32.000 --> 00:23:33.000]  是怎樣的
[00:23:33.000 --> 00:23:35.000]  被北角那些文氏祭司
[00:23:35.000 --> 00:23:37.000]  法尼塞人
[00:23:37.000 --> 00:23:38.000]  那時候沒有法尼塞人
[00:23:38.000 --> 00:23:40.000]  是文氏祭司
[00:23:40.000 --> 00:23:42.000]  是怎樣的
[00:23:42.000 --> 00:23:44.000]  踩他們的頭
[00:23:44.000 --> 00:23:46.000]  他們為何要搗亂
[00:23:46.000 --> 00:23:47.000]  你南邊先知
[00:23:47.000 --> 00:23:49.000]  你走上來我北邊先知
[00:23:49.000 --> 00:23:52.000]  搶了我的飯碗
[00:23:52.000 --> 00:23:54.000]  這樣說話的
[00:23:54.000 --> 00:23:57.000]  大家都叫侍奉上帝的人
[00:23:57.000 --> 00:23:58.000]  原來他們是
[00:23:58.000 --> 00:24:02.000]  有一些假的文氏祭司
[00:24:02.000 --> 00:24:04.000]  在他們裡面
[00:24:04.000 --> 00:24:06.000]  去踐踏一個
[00:24:06.000 --> 00:24:07.000]  真生聖正
[00:24:07.000 --> 00:24:08.000]  馴服在上帝裡面的
[00:24:08.000 --> 00:24:09.000]  阿摩斯先知
[00:24:09.000 --> 00:24:12.000]  不要只是阿摩斯先知
[00:24:12.000 --> 00:24:13.000]  這個小先知
[00:24:13.000 --> 00:24:15.000]  我們不看這個
[00:24:15.000 --> 00:24:17.000]  找別的
[00:24:17.000 --> 00:24:20.000]  以塞亞先知
[00:24:20.000 --> 00:24:23.000]  以塞亞先知的遭遇是怎樣
[00:24:23.000 --> 00:24:24.000]  很威風的
[00:24:24.000 --> 00:24:25.000]  以塞亞先知
[00:24:25.000 --> 00:24:28.000]  以塞亞先知的背景很雄厚
[00:24:28.000 --> 00:24:29.000]  不需要看太遠
[00:24:29.000 --> 00:24:31.000]  第一章第一節
[00:24:31.000 --> 00:24:32.000]  你已經看看
[00:24:32.000 --> 00:24:35.000]  以塞亞先知的背景
[00:24:35.000 --> 00:24:40.000]  是可以說是三朝的元老
[00:24:40.000 --> 00:24:42.000]  這麼多皇朝
[00:24:42.000 --> 00:24:45.000]  裡面你都是一個皇族
[00:24:45.000 --> 00:24:47.000]  被上帝呼召為先知之後
[00:24:47.000 --> 00:24:49.000]  忠心在上帝的裡面
[00:24:49.000 --> 00:24:50.000]  上帝告訴你
[00:24:50.000 --> 00:24:52.000]  你去傳道沒有人會聽你講
[00:24:52.000 --> 00:24:54.000]  即使真的去傳道
[00:24:54.000 --> 00:24:55.000]  沒有人聽他說
[00:24:55.000 --> 00:24:58.000]  踐踏他
[00:24:58.000 --> 00:25:00.000]  從教會傳統裡面
[00:25:00.000 --> 00:25:03.000]  最後還被謀殺而死
[00:25:03.000 --> 00:25:04.000]  還死在一棵樹裡面
[00:25:04.000 --> 00:25:08.000]  被人砍死了
[00:25:08.000 --> 00:25:10.000]  我們說先知是這樣
[00:25:10.000 --> 00:25:11.000]  牧師
[00:25:11.000 --> 00:25:12.000]  我們低等一點
[00:25:12.000 --> 00:25:14.000]  我們不要做先知
[00:25:14.000 --> 00:25:16.000]  我們做其他的
[00:25:16.000 --> 00:25:19.000]  平信徒領袖
[00:25:19.000 --> 00:25:21.000]  我們去看一下
[00:25:21.000 --> 00:25:22.000]  不做先知
[00:25:22.000 --> 00:25:23.000]  低等一點
[00:25:23.000 --> 00:25:25.000]  做那些君王那些
[00:25:25.000 --> 00:25:28.000]  怎樣下場
[00:25:28.000 --> 00:25:30.000]  大衛呢
[00:25:30.000 --> 00:25:32.000]  他忠信於上帝
[00:25:32.000 --> 00:25:34.000]  他受的苦有多少
[00:25:34.000 --> 00:25:35.000]  多不勝數
[00:25:35.000 --> 00:25:39.000]  還要被兒子追殺
[00:25:39.000 --> 00:25:43.000]  好像以前有一套電視劇
[00:25:43.000 --> 00:25:45.000]  西方電視劇
[00:25:45.000 --> 00:25:49.000]  叫做《The Field》
[00:25:49.000 --> 00:25:51.000]  家門裡面不幸
[00:25:51.000 --> 00:25:52.000]  不斷打
[00:25:52.000 --> 00:25:56.000]  大家互相攻擊對方
[00:25:56.000 --> 00:25:57.000]  如果你從香港來
[00:25:57.000 --> 00:25:59.000]  你看看《狂潮》
[00:25:59.000 --> 00:26:00.000]  《狂潮》怎樣
[00:26:00.000 --> 00:26:03.000]  電視劇的家庭裡面
[00:26:03.000 --> 00:26:04.000]  互相爭鬥
[00:26:04.000 --> 00:26:06.000]  牧師這些舊劇
[00:26:06.000 --> 00:26:07.000]  我不看的
[00:26:07.000 --> 00:26:09.000]  1979年的時候
[00:26:09.000 --> 00:26:10.000]  不看這些的
[00:26:10.000 --> 00:26:12.000]  我們看那些什麼
[00:26:12.000 --> 00:26:16.000]  我們看那些很溫情的
[00:26:16.000 --> 00:26:18.000]  那就看看那些
[00:26:18.000 --> 00:26:19.000]  那些家庭裡面
[00:26:19.000 --> 00:26:22.000]  有多少爭鬥
[00:26:22.000 --> 00:26:23.000]  什麼唐心風暴
[00:26:23.000 --> 00:26:27.000]  你們很喜歡看那些
[00:26:27.000 --> 00:26:31.000]  沒有一個忠信於主的人
[00:26:31.000 --> 00:26:33.000]  不受苦
[00:26:33.000 --> 00:26:35.000]  不要做忠信的
[00:26:35.000 --> 00:26:36.000]  反而好一點
[00:26:36.000 --> 00:26:38.000]  又可以吃魚翅
[00:26:38.000 --> 00:26:40.000]  遊船河
[00:26:40.000 --> 00:26:42.000]  寄喪
[00:26:42.000 --> 00:26:44.000]  很舒服
[00:26:44.000 --> 00:26:45.000]  你又看看《聖經》
[00:26:45.000 --> 00:26:48.000]  有很多這樣的人
[00:26:48.000 --> 00:26:50.000]  頂子門
[00:26:50.000 --> 00:26:52.000]  是不是一個人
[00:26:52.000 --> 00:26:54.000]  嘗到天恩
[00:26:54.000 --> 00:26:58.000]  嘗到上帝在你的定義上
[00:26:58.000 --> 00:27:00.000]  所謂的祝福
[00:27:00.000 --> 00:27:03.000]  甚至你得到醫治
[00:27:03.000 --> 00:27:05.000]  你就一定等同於
[00:27:05.000 --> 00:27:11.000]  一個真正信主的人
[00:27:11.000 --> 00:27:13.000]  是不是你嘗得越多上帝的祝福
[00:27:13.000 --> 00:27:15.000]  就等同於你對上帝的信
[00:27:15.000 --> 00:27:19.000]  是更多呢
[00:27:19.000 --> 00:27:21.000]  其實真真正正一個人
[00:27:21.000 --> 00:27:23.000]  能否證明到
[00:27:23.000 --> 00:27:25.000]  他是在上帝的裡面
[00:27:25.000 --> 00:27:27.000]  不是在乎於他嘗了多少
[00:27:27.000 --> 00:27:28.000]  上帝給他的祝福
[00:27:28.000 --> 00:27:30.000]  不是嘗到多少
[00:27:30.000 --> 00:27:35.000]  人所定義為一個拯救好處
[00:27:35.000 --> 00:27:39.000]  而是很在乎於那個人
[00:27:39.000 --> 00:27:41.000]  他究竟
[00:27:41.000 --> 00:27:43.000]  在上帝給了他
[00:27:43.000 --> 00:27:46.000]  經歷了一些天恩之後
[00:27:46.000 --> 00:27:49.000]  他接著怎樣顯露出
[00:27:49.000 --> 00:27:53.000]  他的屬靈生命怎麼樣
[00:27:53.000 --> 00:27:55.000]  上帝給了很多天恩
[00:27:55.000 --> 00:27:57.000]  給整個世界的人
[00:27:57.000 --> 00:27:59.000]  無論信主好不信主好
[00:27:59.000 --> 00:28:00.000]  都可以享受到
[00:28:00.000 --> 00:28:03.000]  上帝的本性就是
[00:28:03.000 --> 00:28:05.000]  很願意去作出拯救
[00:28:05.000 --> 00:28:07.000]  所以有時有些人說
[00:28:07.000 --> 00:28:09.000]  我信主因為上帝救我
[00:28:09.000 --> 00:28:10.000]  我就信你
[00:28:10.000 --> 00:28:13.000]  不救我就另作別論
[00:28:13.000 --> 00:28:14.000]  這種的祈禱
[00:28:14.000 --> 00:28:15.000]  這種的要求
[00:28:15.000 --> 00:28:18.000]  其實是在試探上帝
[00:28:18.000 --> 00:28:20.000]  上帝根本就是願意拯救
[00:28:20.000 --> 00:28:21.000]  問題是
[00:28:21.000 --> 00:28:23.000]  你如果領受了拯救之後
[00:28:23.000 --> 00:28:25.000]  你的表現是怎樣
[00:28:25.000 --> 00:28:29.000]  我們看看這個樂舞的表現是怎樣
[00:28:29.000 --> 00:28:34.000]  回到第八章的第十五節
[00:28:34.000 --> 00:28:37.000]  耶穌把他的手一摸
[00:28:37.000 --> 00:28:39.000]  熱就退了
[00:28:39.000 --> 00:28:40.000]  領受天恩
[00:28:40.000 --> 00:28:43.000]  他就起來
[00:28:43.000 --> 00:28:45.000]  我們一起讀什麼
[00:28:45.000 --> 00:28:49.000]  福是耶穌
[00:28:49.000 --> 00:28:51.000]  什麼?我們讀多一次
[00:28:51.000 --> 00:28:54.000]  福是耶穌
[00:28:54.000 --> 00:28:59.000]  他領受了上帝的拯救
[00:28:59.000 --> 00:29:02.000]  不代表那個人一定在那一刻
[00:29:02.000 --> 00:29:04.000]  就等同於他信了主
[00:29:04.000 --> 00:29:05.000]  也不代表那個人
[00:29:05.000 --> 00:29:07.000]  一定是神的子民
[00:29:07.000 --> 00:29:10.000]  是要看他跟著那個行為
[00:29:10.000 --> 00:29:13.000]  跟著看他怎樣的表露出
[00:29:13.000 --> 00:29:17.000]  他本身的屬靈的生命是怎樣
[00:29:17.000 --> 00:29:21.000]  上帝給他這個拯救
[00:29:21.000 --> 00:29:25.000]  直著耶穌基督摸他
[00:29:25.000 --> 00:29:27.000]  一方面介紹給他聽
[00:29:27.000 --> 00:29:30.000]  上帝的屬性是願意拯救
[00:29:30.000 --> 00:29:33.000]  主動拯救
[00:29:33.000 --> 00:29:35.000]  你不要求他拯救
[00:29:35.000 --> 00:29:39.000]  但也都是一個給你和我
[00:29:39.000 --> 00:29:40.000]  特別是這段聖經
[00:29:40.000 --> 00:29:44.000]  給的樂舞顯示出
[00:29:44.000 --> 00:29:48.000]  他是否一個屬神的子民
[00:29:48.000 --> 00:29:52.000]  所以簡單來說
[00:29:52.000 --> 00:29:56.000]  當一個人能夠嘗到上帝的恩典
[00:29:56.000 --> 00:29:59.000]  其實只不過反映到
[00:29:59.000 --> 00:30:00.000]  在這個情況之下
[00:30:00.000 --> 00:30:01.000]  上帝對人的恩典
[00:30:01.000 --> 00:30:04.000]  又再次顯現多一次
[00:30:04.000 --> 00:30:07.000]  但當一個人願意作出一個
[00:30:07.000 --> 00:30:10.000]  正確屬神子民的
[00:30:10.000 --> 00:30:13.000]  生命當有的回應的時候
[00:30:13.000 --> 00:30:18.000]  就能夠反映出這個人
[00:30:18.000 --> 00:30:21.000]  是否屬於神的子民
[00:30:21.000 --> 00:30:23.000]  所以從這段聖經裏面
[00:30:23.000 --> 00:30:24.000]  我們看到
[00:30:24.000 --> 00:30:28.000]  當彼得的樂舞康復之後
[00:30:28.000 --> 00:30:31.000]  原本癱瘓的時候
[00:30:31.000 --> 00:30:33.000]  癱瘓的時候
[00:30:33.000 --> 00:30:35.000]  在這段聖經裏面
[00:30:35.000 --> 00:30:37.000]  是第二次記載
[00:30:37.000 --> 00:30:39.000]  之前說了一個癱瘓的
[00:30:39.000 --> 00:30:41.000]  百夫長的僕人
[00:30:41.000 --> 00:30:44.000]  現在說第二個癱瘓的
[00:30:44.000 --> 00:30:46.000]  就是彼得的樂舞
[00:30:46.000 --> 00:30:48.000]  他痊癒之後
[00:30:48.000 --> 00:30:51.000]  馬上
[00:30:51.000 --> 00:30:53.000]  在原文聖經裏面
[00:30:53.000 --> 00:30:55.000]  馬上就說到
[00:30:55.000 --> 00:30:56.000]  就起來
[00:30:56.000 --> 00:30:58.000]  就是用和合本的翻譯
[00:30:58.000 --> 00:31:00.000]  怎樣呢
[00:31:00.000 --> 00:31:02.000]  服侍耶穌
[00:31:02.000 --> 00:31:08.000]  起來去配合耶穌基督
[00:31:08.000 --> 00:31:10.000]  祂的需要
[00:31:10.000 --> 00:31:11.000]  所以鄧堅之輩
[00:31:11.000 --> 00:31:13.000]  我們讀完這兩節
[00:31:13.000 --> 00:31:15.000]  其實我們不需要再做
[00:31:15.000 --> 00:31:19.000]  任何沒有聖經根據的聯想
[00:31:19.000 --> 00:31:20.000]  認為只要一個人
[00:31:20.000 --> 00:31:22.000]  他可以嘗到上帝的天恩
[00:31:22.000 --> 00:31:25.000]  就等同於他一定是神的子民
[00:31:25.000 --> 00:31:26.000]  因為這種邏輯
[00:31:26.000 --> 00:31:30.000]  根本上是沒有聖經裏面的支持
[00:31:30.000 --> 00:31:33.000]  人能夠享受上帝的恩典
[00:31:33.000 --> 00:31:36.000]  完全是因為神的屬性
[00:31:36.000 --> 00:31:39.000]  而上帝的屬性就是願意
[00:31:39.000 --> 00:31:40.000]  將這個拯救
[00:31:40.000 --> 00:31:42.000]  帶到來悔改的人身上
[00:31:42.000 --> 00:31:45.000]  願意配合上帝而活
[00:31:45.000 --> 00:31:49.000]  願意和上帝同處的人
[00:31:49.000 --> 00:31:51.000]  所以
[00:31:51.000 --> 00:31:52.000]  祂的最後的表現
[00:31:52.000 --> 00:31:54.000]  才能夠反映出
[00:31:54.000 --> 00:31:56.000]  或者見證出
[00:31:56.000 --> 00:31:59.000]  祂有願意屬神子民的
[00:31:59.000 --> 00:32:02.000]  生命在祂裏面
[00:32:02.000 --> 00:32:04.000]  神從來不論色
[00:32:04.000 --> 00:32:05.000]  向人施恩
[00:32:05.000 --> 00:32:07.000]  甚至祂的施恩
[00:32:07.000 --> 00:32:09.000]  可以是很普及
[00:32:09.000 --> 00:32:10.000]  甚至你不叫
[00:32:10.000 --> 00:32:11.000]  祂都可能會去做
[00:32:11.000 --> 00:32:13.000]  可能在你身上
[00:32:13.000 --> 00:32:15.000]  有些什麼病
[00:32:15.000 --> 00:32:16.000]  上帝可能在你身上作了
[00:32:16.000 --> 00:32:18.000]  但這不是叫你做
[00:32:18.000 --> 00:32:19.000]  有這個神蹟
[00:32:19.000 --> 00:32:22.000]  就等同於你可以信主
[00:32:22.000 --> 00:32:23.000]  不是的
[00:32:23.000 --> 00:32:26.000]  只是誘發你出來
[00:32:26.000 --> 00:32:28.000]  看到究竟
[00:32:28.000 --> 00:32:32.000]  你的回應跟著是怎樣
[00:32:32.000 --> 00:32:34.000]  所以大師兄姊妹
[00:32:34.000 --> 00:32:37.000]  一個人能否真是
[00:32:37.000 --> 00:32:41.000]  屬於神的子民呢
[00:32:41.000 --> 00:32:43.000]  其實第一樣東西
[00:32:43.000 --> 00:32:45.000]  就是要讓我們明白
[00:32:45.000 --> 00:32:48.000]  上帝祂是怎樣的心腸
[00:32:48.000 --> 00:32:50.000]  祂這個拯救的心腸
[00:32:50.000 --> 00:32:52.000]  我們是否明白
[00:32:52.000 --> 00:32:56.000]  然後我們也在這個拯救的
[00:32:56.000 --> 00:32:58.000]  上帝的工作裏面
[00:32:58.000 --> 00:33:01.000]  有沒有將我們屬神子民那份
[00:33:01.000 --> 00:33:05.000]  屬靈的DNA
[00:33:05.000 --> 00:33:09.000]  屬靈的屬神的染色體
[00:33:09.000 --> 00:33:13.000]  發揮出來
[00:33:13.000 --> 00:33:15.000]  所以一個人信主
[00:33:15.000 --> 00:33:17.000]  不是說我經歷什麼
[00:33:17.000 --> 00:33:20.000]  跟著我去信主
[00:33:20.000 --> 00:33:22.000]  而是上帝給了我們信
[00:33:22.000 --> 00:33:24.000]  將我們屬祂的生命
[00:33:24.000 --> 00:33:26.000]  能夠跟祂連結在一起
[00:33:26.000 --> 00:33:28.000]  這個我稱之為
[00:33:28.000 --> 00:33:33.000]  屬神子民的屬靈生命的痕跡
[00:33:33.000 --> 00:33:37.000]  Spiritual DNA
[00:33:37.000 --> 00:33:39.000]  我們有沒有將這份
[00:33:39.000 --> 00:33:42.000]  有神的DNA能夠活出來呢
[00:33:42.000 --> 00:33:44.000]  還是我們仍然只不過
[00:33:44.000 --> 00:33:47.000]  很基於神給我多少祝福
[00:33:47.000 --> 00:33:49.000]  所以我就信祂多一點
[00:33:49.000 --> 00:33:51.000]  我就等同於屬神的子民
[00:33:51.000 --> 00:33:53.000]  這種沒有邏輯
[00:33:53.000 --> 00:33:55.000]  不合聖經啟示的方式
[00:33:55.000 --> 00:33:58.000]  去相信上帝活在這個地上
[00:33:58.000 --> 00:34:00.000]  說自己是一個基督徒
[00:34:00.000 --> 00:34:03.000]  這是第一段
[00:34:03.000 --> 00:34:06.000]  我們明白耶穌基督顯出
[00:34:06.000 --> 00:34:11.000]  上帝那份拯救的屬性
[00:34:11.000 --> 00:34:15.000]  不是因為你和我信多少
[00:34:15.000 --> 00:34:18.000]  才拯救我們
[00:34:18.000 --> 00:34:19.000]  第二部份
[00:34:19.000 --> 00:34:22.000]  就是從第十六節至十七節
[00:34:22.000 --> 00:34:25.000]  這個部份就講到
[00:34:25.000 --> 00:34:27.000]  能夠讓我們如何學會
[00:34:27.000 --> 00:34:34.000]  脫離誤會上帝心思的一份功課
[00:34:34.000 --> 00:34:37.000]  我們再次打開讀一下
[00:34:37.000 --> 00:34:41.000]  從第十六節至十七節
[00:34:41.000 --> 00:34:43.000]  我們讀了
[00:34:43.000 --> 00:34:45.000]  到了晚上
[00:34:45.000 --> 00:34:48.000]  有人帶著許多被鬼附的
[00:34:48.000 --> 00:34:50.000]  來到耶穌跟前
[00:34:50.000 --> 00:34:52.000]  祂只用一句話
[00:34:52.000 --> 00:34:54.000]  就把鬼都趕出去
[00:34:54.000 --> 00:34:56.000]  並且治好了
[00:34:56.000 --> 00:34:58.000]  一切有病的人
[00:34:58.000 --> 00:35:00.000]  這時要應驗先知
[00:35:00.000 --> 00:35:02.000]  耳塞亞的話說
[00:35:02.000 --> 00:35:06.000]  祂代替我們的軟弱
[00:35:06.000 --> 00:35:10.000]  擔當我們的疾病
[00:35:10.000 --> 00:35:11.000]  在這裡
[00:35:11.000 --> 00:35:14.000]  在第十六節就繼續講到
[00:35:14.000 --> 00:35:15.000]  到了晚上的時候
[00:35:15.000 --> 00:35:18.000]  還有很多的人
[00:35:18.000 --> 00:35:22.000]  來到帶很多被鬼附的人
[00:35:22.000 --> 00:35:26.000]  來到耶穌基督的跟前
[00:35:26.000 --> 00:35:30.000]  耶穌只需要用一句話
[00:35:30.000 --> 00:35:33.000]  就可以怎麼樣
[00:35:33.000 --> 00:35:37.000]  把鬼都趕出去
[00:35:37.000 --> 00:35:40.000]  並且治好一切有病的人
[00:35:40.000 --> 00:35:42.000]  聖經在這個和合本
[00:35:42.000 --> 00:35:45.000]  記載得比較準確
[00:35:45.000 --> 00:35:50.000]  馬太是很刻意地告訴我們
[00:35:50.000 --> 00:35:55.000]  趕鬼和治病是兩回事
[00:35:55.000 --> 00:35:57.000]  很多時候我們都以為
[00:35:57.000 --> 00:36:02.000]  趕鬼治病是合一件事來看
[00:36:02.000 --> 00:36:03.000]  不是的
[00:36:03.000 --> 00:36:05.000]  是兩回事
[00:36:05.000 --> 00:36:09.000]  不過無論是有鬼附的
[00:36:09.000 --> 00:36:13.000]  或者是有病的
[00:36:13.000 --> 00:36:17.000]  耶穌只需要用祂的說話
[00:36:17.000 --> 00:36:20.000]  一作宣告之後
[00:36:20.000 --> 00:36:28.000]  就能夠將他們全部都治好
[00:36:28.000 --> 00:36:30.000]  就在這個時候
[00:36:30.000 --> 00:36:32.000]  作者
[00:36:32.000 --> 00:36:34.000]  就是馬太福音的作者
[00:36:34.000 --> 00:36:36.000]  馬太
[00:36:36.000 --> 00:36:40.000]  他就想起一句這樣的說話
[00:36:40.000 --> 00:36:41.000]  來到這裡
[00:36:41.000 --> 00:36:43.000]  我們還沒看那句說話之前
[00:36:43.000 --> 00:36:46.000]  我們又要回來溫習
[00:36:46.000 --> 00:36:49.000]  馬太福音裡面經常都有這些
[00:36:49.000 --> 00:36:51.000]  要應驗哪句說話
[00:36:51.000 --> 00:36:54.000]  多數都是二塞亞書
[00:36:54.000 --> 00:36:57.000]  或者我想起
[00:36:57.000 --> 00:37:00.000]  誰才知道曾經這樣說
[00:37:00.000 --> 00:37:03.000]  作用是什麼呢
[00:37:03.000 --> 00:37:08.000]  是馬太在他寫這個福音書的時候
[00:37:08.000 --> 00:37:13.000]  既在上帝藉著耶穌幾多個工作的時候
[00:37:13.000 --> 00:37:18.000]  他突然又想通了一些東西
[00:37:18.000 --> 00:37:22.000]  這種叫做屬靈的功課
[00:37:22.000 --> 00:37:24.000]  我們做信徒應該有的
[00:37:24.000 --> 00:37:25.000]  我們讀聖經
[00:37:25.000 --> 00:37:28.000]  不是像那些人進深山
[00:37:28.000 --> 00:37:30.000]  南無南無念經
[00:37:30.000 --> 00:37:34.000]  不是佛教去深山修道
[00:37:34.000 --> 00:37:36.000]  不是像那些天主教徒那樣
[00:37:36.000 --> 00:37:38.000]  躲在修道院裡面
[00:37:38.000 --> 00:37:40.000]  天天跪著讀經
[00:37:40.000 --> 00:37:42.000]  讀一百次一百次一千次
[00:37:42.000 --> 00:37:44.000]  讀主通文一千次
[00:37:44.000 --> 00:37:48.000]  然後我就靈性會提升
[00:37:48.000 --> 00:37:50.000]  不是
[00:37:50.000 --> 00:37:52.000]  不是這樣
[00:37:52.000 --> 00:37:55.000]  讀經的作用是什麼呢
[00:37:55.000 --> 00:37:58.000]  就像我們有聖經的理解
[00:37:58.000 --> 00:38:01.000]  明白上帝啟示的時候
[00:38:01.000 --> 00:38:05.000]  我們在刷透這個世界發生的事
[00:38:05.000 --> 00:38:08.000]  想起上帝
[00:38:08.000 --> 00:38:11.000]  哦 我明白了
[00:38:11.000 --> 00:38:14.000]  上帝原來是這樣的意思
[00:38:14.000 --> 00:38:15.000]  在這一刻
[00:38:15.000 --> 00:38:18.000]  當他寫《馬太福音》的時候
[00:38:18.000 --> 00:38:22.000]  他就想起《爾塞亞先之書》
[00:38:22.000 --> 00:38:25.000]  第五十三章第四節裡面
[00:38:25.000 --> 00:38:28.000]  這個部分的經文
[00:38:28.000 --> 00:38:31.000]  他代替我們的軟弱
[00:38:31.000 --> 00:38:34.000]  擔當我們的疾病
[00:38:34.000 --> 00:38:36.000]  前文第十六節所講到
[00:38:36.000 --> 00:38:38.000]  耶穌醫病
[00:38:38.000 --> 00:38:40.000]  表面已經告訴我們
[00:38:40.000 --> 00:38:42.000]  祂的作為好像上帝一樣
[00:38:42.000 --> 00:38:44.000]  祂只需要用祂的說話
[00:38:44.000 --> 00:38:46.000]  就可以醫得好
[00:38:46.000 --> 00:38:48.000]  所以你開始明白
[00:38:48.000 --> 00:38:50.000]  耶穌去摸
[00:38:50.000 --> 00:38:53.000]  不是一件尋常的事
[00:38:53.000 --> 00:38:55.000]  非比尋常的事
[00:38:55.000 --> 00:38:58.000]  是有獨特的意思在後面
[00:38:58.000 --> 00:39:01.000]  但是在這裡根本不需要摸
[00:39:01.000 --> 00:39:04.000]  這種作為在舊約裡面
[00:39:04.000 --> 00:39:06.000]  只有上帝才能做到的工作
[00:39:06.000 --> 00:39:08.000]  有些人明白的
[00:39:08.000 --> 00:39:10.000]  上帝才能做到這份工作
[00:39:10.000 --> 00:39:12.000]  怎樣將鬼趕走
[00:39:12.000 --> 00:39:15.000]  怎樣可以將一個有病的人
[00:39:15.000 --> 00:39:19.000]  去醫好
[00:39:19.000 --> 00:39:22.000]  但是在這個時候
[00:39:22.000 --> 00:39:25.000]  馬太很擇心
[00:39:25.000 --> 00:39:28.000]  怎樣擇心
[00:39:28.000 --> 00:39:31.000]  他想起爾塞亞才知道這句說話
[00:39:31.000 --> 00:39:32.000]  讀過很多次了
[00:39:32.000 --> 00:39:34.000]  不讀了
[00:39:34.000 --> 00:39:36.000]  但是看這句說話
[00:39:36.000 --> 00:39:38.000]  你就會覺得
[00:39:38.000 --> 00:39:39.000]  馬太也覺得
[00:39:39.000 --> 00:39:42.000]  上帝是醫我們病
[00:39:42.000 --> 00:39:45.000]  使我們再沒有疾病
[00:39:45.000 --> 00:39:48.000]  給我們祝福
[00:39:48.000 --> 00:39:49.000]  是不是
[00:39:49.000 --> 00:39:52.000]  你也應該這樣想
[00:39:52.000 --> 00:39:54.000]  但是這句說話
[00:39:54.000 --> 00:39:56.000]  其實不是整段
[00:39:56.000 --> 00:39:59.000]  而是以塞亞書53章
[00:39:59.000 --> 00:40:02.000]  第四節經文的全部
[00:40:02.000 --> 00:40:05.000]  我們一起回去以塞亞書
[00:40:05.000 --> 00:40:08.000]  第53章裡面看看
[00:40:08.000 --> 00:40:11.000]  以塞亞書第53章
[00:40:11.000 --> 00:40:16.000]  所以聽講道
[00:40:16.000 --> 00:40:18.000]  最好帶上聖經
[00:40:18.000 --> 00:40:20.000]  這樣就會齊全一點
[00:40:20.000 --> 00:40:23.000]  有時候你可以寫筆記
[00:40:23.000 --> 00:40:26.000]  寫進你的聖經裡
[00:40:26.000 --> 00:40:27.000]  或者做一些注釋
[00:40:27.000 --> 00:40:30.000]  我們不要只讀第四節
[00:40:30.000 --> 00:40:33.000]  我們讀由第四節
[00:40:33.000 --> 00:40:36.000]  到第六節的經文
[00:40:36.000 --> 00:40:40.000]  我們讀足這個小部分
[00:40:40.000 --> 00:40:42.000]  我們看看
[00:40:42.000 --> 00:40:45.000]  因為第七節以下
[00:40:45.000 --> 00:40:47.000]  這一部分有屬於第二部分
[00:40:47.000 --> 00:40:50.000]  這段聖經是很出名的
[00:40:50.000 --> 00:40:53.000]  有苦的僕人的詩歌
[00:40:53.000 --> 00:40:55.000]  不過我們只看一部分
[00:40:55.000 --> 00:40:58.000]  53篇以塞亞書
[00:40:58.000 --> 00:40:59.000]  第四節第六節
[00:40:59.000 --> 00:41:01.000]  I say or I sigh
[00:41:01.000 --> 00:41:04.000]  Chapter 53 verse 4-6
[00:41:04.000 --> 00:41:06.000]  我們一起讀
[00:41:06.000 --> 00:41:08.000]  有讀和合本
[00:41:08.000 --> 00:41:12.000]  他誠言擔當我們的憂患
[00:41:12.000 --> 00:41:15.000]  背負我們的痛苦
[00:41:15.000 --> 00:41:18.000]  我們卻以為他受責罰
[00:41:18.000 --> 00:41:21.000]  被神擊打苦代曉
[00:41:21.000 --> 00:41:25.000]  哪知他為我們的過犯受害
[00:41:25.000 --> 00:41:28.000]  為我們的罪孽壓傷
[00:41:28.000 --> 00:41:30.000]  因他受的刑罰
[00:41:30.000 --> 00:41:32.000]  我們得平安
[00:41:32.000 --> 00:41:34.000]  因他受的鞭傷
[00:41:34.000 --> 00:41:36.000]  我們得醫治
[00:41:36.000 --> 00:41:39.000]  我們都如羊走迷
[00:41:39.000 --> 00:41:41.000]  各人偏行幾路
[00:41:41.000 --> 00:41:45.000]  也或使我們眾人的罪孽
[00:41:45.000 --> 00:41:48.000]  都歸在他身上
[00:41:48.000 --> 00:41:52.000]  當你是熟悉聖經的人
[00:41:52.000 --> 00:41:55.000]  當你讀到這段聖經的時候
[00:41:55.000 --> 00:41:57.000]  再看這一刻
[00:41:57.000 --> 00:42:00.000]  馬太在這裡見到這麼多人
[00:42:00.000 --> 00:42:03.000]  來找耶穌治病趕鬼的時候
[00:42:03.000 --> 00:42:06.000]  每個人都為了治病趕鬼
[00:42:06.000 --> 00:42:09.000]  眼前的困難而得到祝福
[00:42:09.000 --> 00:42:12.000]  這些人是否每個人都信主
