
[00:00:00.000 --> 00:00:03.600]  在開始之前我們先一同同心祈禱
[00:19:30.920 --> 00:19:34.080]  去跟其他人分享
[00:19:34.080 --> 00:19:37.880]  在這個地方讓別人看得見上帝的榮耀
[00:19:39.480 --> 00:19:44.400]  所以雖然摩西不能親自帶領以色列民進入迦南
[00:19:44.400 --> 00:19:47.280]  但其實摩西已經藉著按手之禮
[00:19:47.280 --> 00:19:50.240]  將上主原先給摩西的能力財幹
[00:19:50.240 --> 00:19:51.360]  以及權柄
[00:19:51.360 --> 00:19:53.160]  傳遞給約書亞
[00:19:53.160 --> 00:19:56.480]  去帶領以色列民進入英許地
[00:19:56.480 --> 00:19:57.760]  所以摩西
[00:19:57.760 --> 00:20:03.120]  仍然在經歷上主對他呼召所賜的福
[00:20:03.120 --> 00:20:07.880]  摩西雖然要承擔他曾經因為按照自己的方式
[00:20:08.240 --> 00:20:09.640]  沒有遵從上帝的吩咐
[00:20:09.640 --> 00:20:12.680]  而擊打兩次盤石所帶來的後果
[00:20:12.680 --> 00:20:14.120]  不能夠進入迦南
[00:20:14.120 --> 00:20:16.400]  的確是有點遺憾
[00:20:16.400 --> 00:20:20.080]  但沒有阻礙他繼續遵從上帝的旨意
[00:20:20.080 --> 00:20:21.800]  因為摩西那一刻
[00:20:21.800 --> 00:20:23.840]  他學到更大的功課
[00:20:23.840 --> 00:20:26.360]  讓他不會再原地踏步
[00:20:26.360 --> 00:20:28.320]  並且讓摩西知道
[00:20:28.320 --> 00:20:31.280]  他最大的祝福不是進入迦南
[00:20:31.280 --> 00:20:33.560]  而是遵循上帝的旨意
[00:20:33.560 --> 00:20:35.080]  這樣看來
[00:20:35.080 --> 00:20:37.840]  摩西沒有因為生命的遺憾
[00:20:38.200 --> 00:20:40.960]  而令他在上主的祝福中止
[00:20:40.960 --> 00:20:46.520]  反而讓他能夠更加進入到祝福的裏面
[00:20:46.520 --> 00:20:48.440]  所以摩西的死
[00:20:48.440 --> 00:20:50.520]  看來是一個祝福
[00:20:50.520 --> 00:20:55.120]  我們華人可能一向對於死是一個禁忌
[00:20:55.120 --> 00:20:58.680]  所以我們會否覺得死是一個祝福
[00:20:58.680 --> 00:21:00.640]  但今日這段經文
[00:21:00.640 --> 00:21:02.600]  反轉了我們的想法
[00:21:02.600 --> 00:21:05.080]  能夠死在上帝的旨意下
[00:21:05.080 --> 00:21:06.920]  要留意不是就這樣死
[00:21:07.040 --> 00:21:09.120]  而是死在上帝的旨意下
[00:21:09.120 --> 00:21:12.360]  也就是對自我的死
[00:21:12.360 --> 00:21:14.240]  其實是一個祝福
[00:21:14.240 --> 00:21:18.800]  這也可以作為一個基督徒成熟的跡象
[00:21:18.800 --> 00:21:20.840]  或者一個方向
[00:21:20.840 --> 00:21:25.840]  成熟不僅是說我們熟讀教條
[00:21:25.840 --> 00:21:29.520]  或者完全把整本聖經讀完
[00:21:29.520 --> 00:21:33.600]  而是當我們越來越少掙扎的時候
[00:21:33.600 --> 00:21:36.760]  我們就會經歷到上帝的祝福
[00:21:36.880 --> 00:21:39.840]  我們屬靈的生命就會越來越趨成熟
[00:21:39.840 --> 00:21:43.360]  只要上主清楚讓你知道祂的心意的時候
[00:21:43.360 --> 00:21:46.760]  譬如當我們很幼嫩的時候
[00:21:46.760 --> 00:21:49.640]  可能上主叫我們要寬恕人
[00:21:49.640 --> 00:21:50.440]  要美善
[00:21:50.440 --> 00:21:53.480]  要輔助那些軟弱的人
[00:21:53.480 --> 00:21:55.200]  可能上主告訴你
[00:21:55.200 --> 00:21:56.560]  你掙扎了一個月
[00:21:56.560 --> 00:21:58.640]  最後可能你會說No
[00:21:58.640 --> 00:22:01.160]  你會跟上帝說我不願意
[00:22:01.160 --> 00:22:02.640]  然後慢慢地
[00:22:02.640 --> 00:22:05.000]  可能你掙扎完一個月之後
[00:22:05.000 --> 00:22:05.840]  你會說Yes
[00:22:06.240 --> 00:22:07.560]  好啊 主 我願意
[00:22:07.560 --> 00:22:09.960]  又或者慢慢地再成熟一點
[00:22:09.960 --> 00:22:12.480]  可能上主還沒有吩咐你
[00:22:12.480 --> 00:22:14.400]  你已經知道祂的心意
[00:22:14.400 --> 00:22:18.240]  就好像一個僕人完全了解主人的心意一樣
[00:22:18.240 --> 00:22:19.200]  祂還沒有說
[00:22:19.200 --> 00:22:21.680]  你已經走出上主的心意了
[00:22:21.680 --> 00:22:24.160]  因為你已經放下自己
[00:22:24.160 --> 00:22:26.600]  走出上主的心意的時候
[00:22:26.600 --> 00:22:29.920]  你屬靈的生命就越來越成熟了
[00:22:29.920 --> 00:22:31.520]  不過留意
[00:22:31.520 --> 00:22:33.680]  我這樣說的意思
[00:22:33.680 --> 00:22:36.840]  不是要我們將失敗、苦難
[00:22:36.840 --> 00:22:39.200]  或者神經犯的罪放大
[00:22:39.200 --> 00:22:41.320]  然後就將它視為
[00:22:41.320 --> 00:22:43.200]  哇 這個就是上帝給我們的祝福
[00:22:43.200 --> 00:22:48.240]  特別不要在別人遇到這些情況
[00:22:48.240 --> 00:22:49.760]  或者生命的困苦裡面
[00:22:49.760 --> 00:22:51.440]  你說 啊 這個是上帝的祝福
[00:22:51.440 --> 00:22:53.880]  你這樣真的會叫他去死的
[00:22:53.880 --> 00:22:54.920]  就是多踩他一腳
[00:22:54.920 --> 00:22:56.240]  我們這個
[00:22:56.240 --> 00:22:58.560]  這件事其實是我們
[00:22:58.560 --> 00:23:01.120]  在上主裡面一個內省的功夫
[00:23:01.120 --> 00:23:03.000]  去明白上帝的心意
[00:23:03.360 --> 00:23:06.000]  怎樣藉著我們所遇到的一切
[00:23:06.000 --> 00:23:10.440]  去讓別人看得見上帝是信實
[00:23:10.440 --> 00:23:13.000]  所以當我們遇到這些事的時候
[00:23:13.000 --> 00:23:14.160]  可能我們都會問
[00:23:14.160 --> 00:23:17.240]  啊 上主為什麼要讓我有這些經歷
[00:23:17.240 --> 00:23:21.360]  正如上個星期林牧師所說的那一套一樣
[00:23:21.360 --> 00:23:24.200]  不過我們更加要問的就是
[00:23:24.200 --> 00:23:27.400]  主啊 你怎樣可以使用這件事
[00:23:27.400 --> 00:23:29.760]  令到我的生命
[00:23:30.600 --> 00:23:35.000]  讓別人看見我的生命可以看見上帝你的信實呢
[00:23:35.000 --> 00:23:39.240]  這個的確是我們需要學習的功夫
[00:23:39.240 --> 00:23:40.960]  也都是我們信徒
[00:23:40.960 --> 00:23:45.120]  需要我們的生命歷程需要經歷的功課
[00:23:45.120 --> 00:23:49.120]  剛好當我去預備這篇道的時候
[00:23:49.120 --> 00:23:53.360]  昨天就有一個道師在他的小組裡面
[00:23:53.360 --> 00:23:58.280]  分享到有關成長的一些分享
[00:23:58.600 --> 00:24:01.280]  我都問了他之後
[00:24:01.280 --> 00:24:03.360]  我就借用了他這個分享
[00:24:03.360 --> 00:24:05.600]  就想和大家去分享一下
[00:24:05.600 --> 00:24:12.360]  是的 我先要讚一讚這位道師
[00:24:12.360 --> 00:24:16.920]  當他在預備昨天的那個分享
[00:24:16.920 --> 00:24:18.840]  在團契裡面的分享
[00:24:18.840 --> 00:24:21.880]  他先在9月28日 看不看得到
[00:24:21.880 --> 00:24:26.120]  就是我的最左手邊 左上角
[00:24:26.200 --> 00:24:29.080]  那張照片 9月28日
[00:24:29.080 --> 00:24:33.480]  一個月之前他已經預備了昨天的分享
[00:24:33.480 --> 00:24:34.840]  就是預備了一個月
[00:24:34.840 --> 00:24:36.160]  那他怎樣去預備呢
[00:24:36.160 --> 00:24:39.920]  就是他需要去講到有關成長
[00:24:39.920 --> 00:24:42.200]  所以他就種了一個盆栽
[00:24:42.200 --> 00:24:45.000]  就在上個月去種一個盆栽
[00:24:45.000 --> 00:24:47.000]  並且他每一天
[00:24:47.000 --> 00:24:48.920]  都不是每一天的 隔幾天
[00:24:48.920 --> 00:24:50.760]  就是等他有些變化的時候
[00:24:50.760 --> 00:24:56.440]  他就會拍一拍盆栽的生長情況
[00:24:56.440 --> 00:25:00.520]  藉著去觀察盆栽的生長情況
[00:25:00.520 --> 00:25:03.000]  他有不同的體會
[00:25:03.000 --> 00:25:04.760]  那就可以轉去下一頁了
[00:25:04.760 --> 00:25:09.080]  是的 就有不同的體會了
[00:25:09.080 --> 00:25:10.040]  就講到
[00:25:10.040 --> 00:25:12.160]  這些就是他的一些體會了
[00:25:12.160 --> 00:25:16.080]  就是成長是需要用心去經營
[00:25:16.080 --> 00:25:16.960]  Love
[00:25:16.960 --> 00:25:19.400]  就是我們有沒有一個意向
[00:25:19.480 --> 00:25:21.480]  我們需要學習 需要成長
[00:25:21.480 --> 00:25:24.640]  在上主裏面去變得強壯
[00:25:24.640 --> 00:25:26.880]  是需要上帝的愛
[00:25:26.880 --> 00:25:29.080]  和我們愛神的這個心
[00:25:29.080 --> 00:25:32.320]  接著就是成長需要時間的
[00:25:32.320 --> 00:25:34.680]  我們不是一個按鈕
[00:25:34.680 --> 00:25:36.600]  一拍我們就會著
[00:25:36.600 --> 00:25:40.120]  我們需要一些時間去經歷 去體會
[00:25:40.120 --> 00:25:41.400]  正如剛才所講
[00:25:41.400 --> 00:25:43.360]  可能我們最初掙扎一個月
[00:25:43.360 --> 00:25:45.320]  慢慢可能掙扎一個星期
[00:25:45.320 --> 00:25:47.200]  甚至你不需要掙扎
[00:25:47.200 --> 00:25:48.640]  就可以馬上行動了
[00:25:49.400 --> 00:25:52.320]  並且成長是需要耐性的
[00:25:52.320 --> 00:25:56.680]  有時可能不單止我們遇到自己的成長
[00:25:56.680 --> 00:25:58.040]  我們可能面對狀況
[00:25:58.040 --> 00:26:00.120]  我們也要有一些等候時間
[00:26:00.120 --> 00:26:02.240]  我們明白我們自己的限制
[00:26:02.240 --> 00:26:03.960]  也明白自己的不足
[00:26:03.960 --> 00:26:07.400]  並且我們也需要有一些信心
[00:26:07.400 --> 00:26:08.960]  去面對旁邊的環境
[00:26:08.960 --> 00:26:10.880]  所以成長是需要耐性的
[00:26:10.880 --> 00:26:14.120]  成長需要光和能量
[00:26:14.120 --> 00:26:17.120]  光和能量如果一想起
[00:26:17.120 --> 00:26:20.680]  就是上帝的話語和聖靈的提醒
[00:26:20.680 --> 00:26:23.960]  這也是我們成長必須的元素
[00:26:23.960 --> 00:26:28.160]  並且成長需要觀察和記錄
[00:26:28.160 --> 00:26:30.680]  這也成為一個很大的提醒
[00:26:30.680 --> 00:26:32.440]  有時我們譬如
[00:26:32.440 --> 00:26:36.320]  上帝明明可能說了一些說話給我們知道
[00:26:36.320 --> 00:26:38.920]  但我們很快就會遺忘
[00:26:38.920 --> 00:26:41.600]  接著到了當一些事情發生的時候
[00:26:41.600 --> 00:26:42.720]  我們就會問上帝
[00:26:42.720 --> 00:26:44.320]  為甚麼 為甚麼
[00:26:44.320 --> 00:26:47.040]  其實可能上帝一早就告訴我們
[00:26:47.240 --> 00:26:49.400]  所以其實當我們能夠記錄
[00:26:49.400 --> 00:26:51.320]  上帝曾經說過的說話
[00:26:51.320 --> 00:26:52.920]  我們去寫下來
[00:26:52.920 --> 00:26:55.280]  我們偶爾拿出來看的時候
[00:26:55.280 --> 00:26:56.840]  我們就會發現
[00:26:56.840 --> 00:26:59.440]  上帝如何在每一個地方的時候
[00:26:59.440 --> 00:27:00.800]  與我們同行
[00:27:00.800 --> 00:27:02.800]  這也是非常重要的
[00:27:02.800 --> 00:27:06.560]  並且成長是需要養分的
[00:27:06.560 --> 00:27:09.120]  我們需要弟兄姊妹的代禱
[00:27:09.120 --> 00:27:10.480]  彼此的堅固
[00:27:10.480 --> 00:27:12.600]  以及在分享當中
[00:27:12.600 --> 00:27:15.520]  我們能夠明白和彼此鼓勵
[00:27:16.040 --> 00:27:18.520]  成長需要空氣和水
[00:27:18.520 --> 00:27:20.520]  昨天那個導師說得不錯
[00:27:20.520 --> 00:27:23.560]  他說空氣其實能否看到
[00:27:23.560 --> 00:27:24.760]  是看不到的
[00:27:24.760 --> 00:27:27.120]  但是是一個很重要的東西
[00:27:27.120 --> 00:27:29.920]  有些看不到的東西原來是很重要的
[00:27:29.920 --> 00:27:31.560]  包括我們的信心
[00:27:31.560 --> 00:27:35.240]  我們在上主裡面的愛
[00:27:35.240 --> 00:27:37.320]  這些東西看不到
[00:27:37.320 --> 00:27:38.320]  但是很重要
[00:27:38.320 --> 00:27:41.240]  所以我們需要向上主求
[00:27:41.240 --> 00:27:44.280]  另外就是成長需要空間
[00:27:44.480 --> 00:27:47.080]  有時候我們也需要自己安靜下來
[00:27:47.080 --> 00:27:48.680]  有時候不說話
[00:27:48.680 --> 00:27:50.880]  不等於那個人是安靜的
[00:27:50.880 --> 00:27:53.200]  可能腦子裡面想很多東西
[00:27:53.200 --> 00:27:54.640]  其實你不能安靜
[00:27:54.640 --> 00:27:57.280]  所以為什麼林牧師經常叫我們
[00:27:57.280 --> 00:27:58.640]  我們要去靜修
[00:27:58.640 --> 00:27:59.760]  要安靜自己
[00:27:59.760 --> 00:28:02.240]  就是我們需要提一個空間
[00:28:02.240 --> 00:28:04.920]  去讓你和上帝有相遇
[00:28:04.920 --> 00:28:07.080]  讓上帝有機會與你說話
[00:28:07.080 --> 00:28:09.680]  並且成長需要
[00:28:09.800 --> 00:28:14.960]  也是一個引號去讓我們思考
[00:28:14.960 --> 00:28:17.600]  對於我們不同人的生命裡面
[00:28:17.600 --> 00:28:20.840]  可能我們成長也需要不同的元素
[00:28:20.840 --> 00:28:22.360]  但是最重要的就是
[00:28:22.360 --> 00:28:25.960]  我們願不願意在當中學習去成長呢
[00:28:25.960 --> 00:28:30.760]  這也是我們在上帝裡面一個內省的功夫
[00:28:30.760 --> 00:28:33.680]  另外我也想說
[00:28:33.680 --> 00:28:35.440]  另外就是那幅畫
[00:28:35.440 --> 00:28:37.440]  旁邊那幅畫
[00:28:37.640 --> 00:28:40.080]  也是另外一位導師
[00:28:40.080 --> 00:28:43.880]  因為聽到那個導師的分享
[00:28:43.880 --> 00:28:45.160]  然後畫的
[00:28:45.160 --> 00:28:46.560]  我覺得挺有趣的
[00:28:46.560 --> 00:28:49.080]  當這種互動性
[00:28:49.080 --> 00:28:51.000]  就好像我們生命的養分
[00:28:51.000 --> 00:28:52.400]  我聽到的時候
[00:28:52.400 --> 00:28:53.680]  我怎麼去回應呢
[00:28:53.680 --> 00:28:56.320]  有人可能藉著圖畫去回應
[00:28:56.320 --> 00:28:59.560]  以至於他在上帝裡面有一些思考
[00:28:59.560 --> 00:29:02.640]  所以我很想分享的就是
[00:29:02.640 --> 00:29:03.840]  除了他的內容
[00:29:03.840 --> 00:29:06.440]  也是他們在當中的一些互動
[00:29:06.600 --> 00:29:08.960]  都對我們帶來一些提醒
[00:29:08.960 --> 00:29:10.880]  所以弟兄姊妹
[00:29:10.880 --> 00:29:14.480]  人可能在我們的生命裡面
[00:29:14.480 --> 00:29:15.600]  我們也有不同的
[00:29:15.600 --> 00:29:17.360]  可能或多或少
[00:29:17.360 --> 00:29:19.280]  都可能會有一些遺憾
[00:29:19.280 --> 00:29:21.480]  但是不等於
[00:29:21.480 --> 00:29:25.600]  往後所做的事情就沒有意義和沒有價值
[00:29:25.600 --> 00:29:27.320]  在上主的裡面
[00:29:27.320 --> 00:29:29.240]  我們生命得以圓滿
[00:29:29.240 --> 00:29:31.720]  不是因為我們有多完美的人生
[00:29:31.720 --> 00:29:33.440]  而是我們
[00:29:33.440 --> 00:29:36.120]  是一群屬上帝的子民
[00:29:36.400 --> 00:29:38.800]  遵行上帝心意而行的人
[00:29:38.800 --> 00:29:42.040]  以至於世人因我們而得福
[00:29:42.040 --> 00:29:44.600]  所以最後我想以這一節的經文
[00:29:44.600 --> 00:29:45.920]  我們一同重讀
[00:29:45.920 --> 00:29:48.080]  以至於讓上帝
[00:29:48.080 --> 00:29:51.240]  今天的話語對我們生命帶來提醒
[00:29:51.240 --> 00:29:54.200]  就在《生命紀》十章十二至十三節
[00:29:54.200 --> 00:29:55.480]  我們一起讀吧
[00:29:55.480 --> 00:29:57.240]  以色列
[00:29:57.240 --> 00:29:59.760]  現在耶和華你的上帝
[00:29:59.760 --> 00:30:01.920]  向你要的是什麼呢
[00:30:01.920 --> 00:30:05.560]  只要你敬畏耶和華你的上帝
[00:30:05.880 --> 00:30:07.880]  進行祂一切的道
[00:30:07.880 --> 00:30:09.000]  愛祂
[00:30:09.000 --> 00:30:12.840]  盡心盡性侍奉耶和華你的上帝
[00:30:12.840 --> 00:30:16.520]  進行耶和華的誡命律例
[00:30:16.520 --> 00:30:19.360]  就是我今日所吩咐你的
[00:30:19.360 --> 00:30:21.600]  為要使你得福
[00:30:21.600 --> 00:30:24.160]  願我們經歷上帝
[00:30:24.160 --> 00:30:26.560]  祂所賜的福
[00:30:26.560 --> 00:30:30.600]  這個雖然我們可能人生裡面不完美
[00:30:30.600 --> 00:30:33.200]  但是藉著上帝在我們的裡面
[00:30:33.480 --> 00:30:36.120]  我們能夠生命得以圓滿
[00:30:36.120 --> 00:30:38.600]  所以願我們一同學習
[00:30:38.600 --> 00:30:40.440]  繼續彼此提醒
[00:30:40.440 --> 00:30:43.440]  願榮耀歸於聖父聖子
[00:30:43.440 --> 00:30:45.480]  聖靈三一的真神
[00:30:45.480 --> 00:30:46.400]  阿門
