
[00:00:00.000 --> 00:00:08.000]  很高興可以和大家一起去敬拜和去閱讀和聽神跟我們講的說話
[00:16:17.000 --> 00:16:20.000]  執著在外面的規條
[00:16:20.000 --> 00:16:22.000]  去到耶穌的時候
[00:16:22.000 --> 00:16:24.000]  其實耶穌就針對他們的這一點
[00:16:24.000 --> 00:16:25.000]  好了
[00:16:25.000 --> 00:16:26.000]  耶穌在這裡
[00:16:26.000 --> 00:16:28.000]  接著就說他們有三個有和
[00:16:28.000 --> 00:16:29.000]  第一個就說
[00:16:29.000 --> 00:16:31.000]  你們法利賽人有和
[00:16:31.000 --> 00:16:33.000]  因為你們將薄荷、芸香
[00:16:33.000 --> 00:16:35.000]  並各樣菜蔬獻上十分之一
[00:16:35.000 --> 00:16:37.000]  咦 這是說什麼
[00:16:37.000 --> 00:16:39.000]  這些是什麼
[00:16:39.000 --> 00:16:42.000]  薄荷、芸香各樣菜蔬
[00:16:42.000 --> 00:16:44.000]  舊約裡面
[00:16:44.000 --> 00:16:46.000]  他們要獻上十分之一
[00:16:46.000 --> 00:16:48.000]  是律法規定的
[00:16:48.000 --> 00:16:50.000]  不過律法規定的十分之一
[00:16:50.000 --> 00:16:51.000]  就不是這些東西
[00:16:51.000 --> 00:16:53.000]  你生命記說
[00:16:53.000 --> 00:16:54.000]  十分之一獻上的
[00:16:54.000 --> 00:16:56.000]  是指那些五穀類
[00:16:56.000 --> 00:16:58.000]  譬如種那些平時吃的那些
[00:16:58.000 --> 00:17:00.000]  小麥、大麥那些
[00:17:00.000 --> 00:17:03.000]  還有就是他們的油和酒
[00:17:03.000 --> 00:17:04.000]  這是他們常見的食物
[00:17:04.000 --> 00:17:06.000]  橄欖做出來的油
[00:17:06.000 --> 00:17:08.000]  葡萄做出來的酒
[00:17:08.000 --> 00:17:09.000]  那些要獻上十分之一
[00:17:09.000 --> 00:17:10.000]  沒有了
[00:17:10.000 --> 00:17:11.000]  就這麼多
[00:17:11.000 --> 00:17:13.000]  但是他們怎樣
[00:17:13.000 --> 00:17:17.000]  他們會將薄荷、芸香、菜蔬
[00:17:17.000 --> 00:17:19.000]  這些是什麼
[00:17:19.000 --> 00:17:21.000]  就是生活裡面的一些
[00:17:21.000 --> 00:17:26.000]  不是很重要的調味料
[00:17:26.000 --> 00:17:27.000]  你有沒有想過
[00:17:27.000 --> 00:17:30.000]  家裡的豉油、鹽
[00:17:30.000 --> 00:17:33.000]  獻上十分之一
[00:17:33.000 --> 00:17:35.000]  這個就是他們做的東西
[00:17:35.000 --> 00:17:37.000]  菜蔬
[00:17:37.000 --> 00:17:39.000]  舊約聖經沒有說
[00:17:39.000 --> 00:17:41.000]  你想想你洗菜的時候
[00:17:41.000 --> 00:17:45.000]  抹開那些菠菜、菜心
[00:17:45.000 --> 00:17:48.000]  十棵又一棵拿出來奉獻
[00:17:48.000 --> 00:17:50.000]  但這個就是他們做的東西
[00:17:50.000 --> 00:17:52.000]  耶穌這樣說
[00:17:52.000 --> 00:17:54.000]  其實是一種諷刺的說法
[00:17:54.000 --> 00:17:57.000]  就是說他們的獻上十分之一
[00:17:57.000 --> 00:17:59.000]  不單做足了律法的要求
[00:17:59.000 --> 00:18:00.000]  超過了
[00:18:00.000 --> 00:18:02.000]  那些這麼細微的東西
[00:18:02.000 --> 00:18:03.000]  這麼輕的東西
[00:18:03.000 --> 00:18:05.000]  他們都做了
[00:18:05.000 --> 00:18:06.000]  做到足了
[00:18:06.000 --> 00:18:08.000]  做到加零一了
[00:18:08.000 --> 00:18:11.000]  所以下面怎麼說
[00:18:11.000 --> 00:18:12.000]  他說
[00:18:12.000 --> 00:18:15.000]  公義和愛神的事反倒不幸
[00:18:15.000 --> 00:18:17.000]  是不是一個很大的諷刺
[00:18:17.000 --> 00:18:18.000]  外面的規條
[00:18:18.000 --> 00:18:19.000]  做到很足
[00:18:19.000 --> 00:18:20.000]  做到很足
[00:18:20.000 --> 00:18:21.000]  做到很足
[00:18:21.000 --> 00:18:22.000]  但生命裡面那種
[00:18:22.000 --> 00:18:24.000]  對神的要求
[00:18:24.000 --> 00:18:26.000]  而對的東西
[00:18:26.000 --> 00:18:27.000]  公義、神的愛
[00:18:27.000 --> 00:18:28.000]  人對神的愛
[00:18:28.000 --> 00:18:31.000]  反而沒有了
[00:18:31.000 --> 00:18:33.000]  他想帶出一個很強烈的對比
[00:18:33.000 --> 00:18:35.000]  為什麼耶穌會對這群發明菜人
[00:18:35.000 --> 00:18:37.000]  有這麼強烈的不中意呢
[00:18:37.000 --> 00:18:40.000]  就是他們只有外殼
[00:18:40.000 --> 00:18:41.000]  有規條
[00:18:41.000 --> 00:18:42.000]  但生命裡面
[00:18:42.000 --> 00:18:43.000]  最重要的那些
[00:18:43.000 --> 00:18:45.000]  那些不可以不做的那些
[00:18:45.000 --> 00:18:47.000]  反而沒有了
[00:18:47.000 --> 00:18:49.000]  這就是他們生命的問題
[00:18:49.000 --> 00:18:51.000]  令到耶穌很生氣
[00:18:51.000 --> 00:18:53.000]  很生氣的地方
[00:18:53.000 --> 00:18:56.000]  身為一個宗教的領袖
[00:18:56.000 --> 00:18:58.000]  他們生命的狀態是這樣
[00:18:58.000 --> 00:19:00.000]  有外面
[00:19:00.000 --> 00:19:01.000]  沒有裡面
[00:19:01.000 --> 00:19:02.000]  大家注意
[00:19:02.000 --> 00:19:04.000]  外面的規條重不重要呢
[00:19:04.000 --> 00:19:06.000]  某個程度都重要過
[00:19:06.000 --> 00:19:08.000]  特別如果你是越細個
[00:19:08.000 --> 00:19:09.000]  是越需要的
[00:19:09.000 --> 00:19:11.000]  十分仔你教他
[00:19:11.000 --> 00:19:13.000]  什麼叫做聽話
[00:19:13.000 --> 00:19:14.000]  你告訴他
[00:19:14.000 --> 00:19:15.000]  你要聽話就行了
[00:19:15.000 --> 00:19:16.000]  心裡面聽話就行了
[00:19:16.000 --> 00:19:17.000]  他不是很明白
[00:19:17.000 --> 00:19:18.000]  你給他一些具體的條文
[00:19:18.000 --> 00:19:20.000]  聽話就是說
[00:19:20.000 --> 00:19:21.000]  爸爸他要做功課
[00:19:21.000 --> 00:19:22.000]  你就做
[00:19:22.000 --> 00:19:23.000]  老師叫你教功課
[00:19:23.000 --> 00:19:24.000]  你就不要遲交
[00:19:24.000 --> 00:19:26.000]  叫你睡覺你就睡覺
[00:19:26.000 --> 00:19:27.000]  叫你不要打機
[00:19:27.000 --> 00:19:28.000]  你就不要打機
[00:19:28.000 --> 00:19:29.000]  這些就叫聽話
[00:19:29.000 --> 00:19:30.000]  很具體的條文
[00:19:30.000 --> 00:19:32.000]  但慢慢你長大了
[00:19:32.000 --> 00:19:33.000]  聽話呢
[00:19:33.000 --> 00:19:35.000]  其實有更加深層次的演繹
[00:19:35.000 --> 00:19:37.000]  你做足這些都可能不聽話
[00:19:37.000 --> 00:19:38.000]  你明白嗎
[00:19:38.000 --> 00:19:40.000]  大家都知道
[00:19:40.000 --> 00:19:42.000]  你可以呢
[00:19:42.000 --> 00:19:43.000]  見到一個人
[00:19:43.000 --> 00:19:44.000]  他有病
[00:19:44.000 --> 00:19:45.000]  你拍一下他
[00:19:45.000 --> 00:19:46.000]  你真是
[00:19:46.000 --> 00:19:47.000]  你真是
[00:19:47.000 --> 00:19:48.000]  你真是辛苦了
[00:19:48.000 --> 00:19:49.000]  你有病或者祈禱
[00:19:49.000 --> 00:19:51.000]  可能你的心在咒他都不一定
[00:19:51.000 --> 00:19:52.000]  可以的
[00:19:52.000 --> 00:19:53.000]  其實這個就是
[00:19:53.000 --> 00:19:55.000]  我們人那種的罪性
[00:19:55.000 --> 00:19:57.000]  有時候會這樣
[00:19:57.000 --> 00:19:58.000]  耶穌就說
[00:19:58.000 --> 00:20:00.000]  不要只有外面
[00:20:00.000 --> 00:20:03.000]  裡面才是重要
[00:20:03.000 --> 00:20:05.000]  外面的東西不是說不重要
[00:20:05.000 --> 00:20:07.000]  不過耶穌強調的地方就是
[00:20:07.000 --> 00:20:09.000]  你裡面生命的東西
[00:20:09.000 --> 00:20:11.000]  是和你外面的東西
[00:20:11.000 --> 00:20:12.000]  需要是一致的
[00:20:12.000 --> 00:20:13.000]  我整天都在想
[00:20:13.000 --> 00:20:15.000]  其實這些東西都不是很難明白
[00:20:15.000 --> 00:20:18.000]  為什麼法利塞人會這樣
[00:20:18.000 --> 00:20:20.000]  落入這個境況裡面呢
[00:20:20.000 --> 00:20:22.000]  我再看下去
[00:20:22.000 --> 00:20:23.000]  第二個有和
[00:20:23.000 --> 00:20:26.000]  你們法利塞人有和了
[00:20:26.000 --> 00:20:29.000]  因為你們喜愛會堂裡的守衛
[00:20:29.000 --> 00:20:31.000]  有喜愛人在街市上
[00:20:31.000 --> 00:20:34.000]  問你們的案
[00:20:34.000 --> 00:20:36.000]  這個好像帶給我們有一個
[00:20:36.000 --> 00:20:38.000]  再進一步了解一下
[00:20:38.000 --> 00:20:42.000]  這班人其實在發生什麼問題
[00:20:42.000 --> 00:20:46.000]  他們喜歡會堂的守衛
[00:20:46.000 --> 00:20:48.000]  就是說什麼
[00:20:48.000 --> 00:20:50.000]  他們喜歡
[00:20:50.000 --> 00:20:52.000]  這個位置
[00:20:52.000 --> 00:20:54.000]  我這個位置
[00:20:54.000 --> 00:20:55.000]  通常我不是站在這裡
[00:20:55.000 --> 00:20:57.000]  我當然站在這裡
[00:20:57.000 --> 00:20:59.000]  側一點
[00:20:59.000 --> 00:21:02.000]  其實就是說他們重視人的看法
[00:21:02.000 --> 00:21:04.000]  那個位置是最明顯的
[00:21:04.000 --> 00:21:06.000]  那個位置是最受到人注目的
[00:21:06.000 --> 00:21:07.000]  最受人尊敬的
[00:21:07.000 --> 00:21:09.000]  他們喜歡坐那個位置
[00:21:09.000 --> 00:21:13.000]  重視人的恭維
[00:21:13.000 --> 00:21:14.000]  接著他說
[00:21:14.000 --> 00:21:16.000]  在街市上喜歡人
[00:21:16.000 --> 00:21:17.000]  街市就問他們的案
[00:21:17.000 --> 00:21:20.000]  街市是一種公眾場所
[00:21:20.000 --> 00:21:22.000]  某某某陳主教
[00:21:22.000 --> 00:21:25.000]  某某某張大木
[00:21:25.000 --> 00:21:30.000]  上次聽你祈禱
[00:21:30.000 --> 00:21:32.000]  我講不到那種情景
[00:21:32.000 --> 00:21:34.000]  不過大家可以想像到
[00:21:34.000 --> 00:21:36.000]  那種在公眾場所裡
[00:21:36.000 --> 00:21:39.000]  他們是一種很受人注目
[00:21:39.000 --> 00:21:41.000]  很受人關注
[00:21:41.000 --> 00:21:43.000]  很受人體面
[00:21:43.000 --> 00:21:46.000]  很受人的恭維
[00:21:46.000 --> 00:21:48.000]  這種心
[00:21:48.000 --> 00:21:49.000]  我覺得
[00:21:49.000 --> 00:21:50.000]  我自己想下去
[00:21:50.000 --> 00:21:51.000]  我就覺得
[00:21:51.000 --> 00:21:52.000]  為什麼這班犯人錯刑
[00:21:52.000 --> 00:21:55.000]  原本是很敬虔的一群
[00:21:55.000 --> 00:21:58.000]  為什麼慢慢會變質呢
[00:21:58.000 --> 00:22:01.000]  可能耶穌在這裡說的說法
[00:22:01.000 --> 00:22:02.000]  有些暗示讓我們知道
[00:22:02.000 --> 00:22:03.000]  當一個人
[00:22:03.000 --> 00:22:06.000]  他由想去服侍神
[00:22:06.000 --> 00:22:08.000]  想去討神的喜悅
[00:22:08.000 --> 00:22:09.000]  慢慢轉了去
[00:22:09.000 --> 00:22:11.000]  想得人的讚賞
[00:22:11.000 --> 00:22:12.000]  這一點
[00:22:12.000 --> 00:22:14.000]  就是那個偏差的
[00:22:14.000 --> 00:22:16.000]  其中一個很重要的
[00:22:16.000 --> 00:22:17.000]  很重要的來源
[00:22:17.000 --> 00:22:18.000]  所以你記不記得
[00:22:18.000 --> 00:22:20.000]  耶穌在登山寶訓裡
[00:22:20.000 --> 00:22:22.000]  經常教我們一樣的東西
[00:22:22.000 --> 00:22:24.000]  你們不要像那些文士
[00:22:24.000 --> 00:22:25.000]  文化人、創人那樣
[00:22:25.000 --> 00:22:27.000]  他們施捨是怎樣的呢
[00:22:27.000 --> 00:22:28.000]  在街上告訴別人
[00:22:28.000 --> 00:22:30.000]  我打鑼打鼓了
[00:22:30.000 --> 00:22:32.000]  我現在施捨了
[00:22:32.000 --> 00:22:34.000]  你們要怎樣施捨呢
[00:22:34.000 --> 00:22:37.000]  就說你們右手做的事
[00:22:37.000 --> 00:22:38.000]  左手要不要知道
[00:22:38.000 --> 00:22:39.000]  左手做的事
[00:22:39.000 --> 00:22:40.000]  右手不要知道
[00:22:40.000 --> 00:22:41.000]  說真的
[00:22:41.000 --> 00:22:43.000]  怎樣都不可能
[00:22:43.000 --> 00:22:46.000]  當然這是一種誇張的修辭說法
[00:22:46.000 --> 00:22:47.000]  意思就是說
[00:22:47.000 --> 00:22:50.000]  不要讓人
[00:22:50.000 --> 00:22:53.000]  想得人的注目
[00:22:53.000 --> 00:22:55.000]  當你在暗地裡做的時候
[00:22:55.000 --> 00:22:56.000]  其實神知道的
[00:22:56.000 --> 00:22:57.000]  你是做給神看
[00:22:57.000 --> 00:23:01.000]  不是做給人看
[00:23:01.000 --> 00:23:03.000]  你們祈禱的時候
[00:23:03.000 --> 00:23:05.000]  要關上門進入內神
[00:23:05.000 --> 00:23:07.000]  不是說公眾祈禱不重要
[00:23:07.000 --> 00:23:08.000]  不是
[00:23:08.000 --> 00:23:11.000]  是說你需要有一種注意
[00:23:11.000 --> 00:23:15.000]  就是你要目的是為誰做呢
[00:23:15.000 --> 00:23:17.000]  你的對象是誰呢
[00:23:17.000 --> 00:23:20.000]  當你在暗地裡做的時候
[00:23:20.000 --> 00:23:22.000]  他不是說內西的祈禱
[00:23:22.000 --> 00:23:23.000]  屬靈過
[00:23:23.000 --> 00:23:24.000]  出名的祈禱
[00:23:24.000 --> 00:23:25.000]  不是這個意思
[00:23:25.000 --> 00:23:26.000]  而是說我們生命裡面
[00:23:26.000 --> 00:23:28.000]  我將服侍的焦點
[00:23:28.000 --> 00:23:29.000]  放在哪裡
[00:23:29.000 --> 00:23:30.000]  人的注目
[00:23:30.000 --> 00:23:34.000]  還是神的喜悅
[00:23:34.000 --> 00:23:35.000]  今食也是
[00:23:35.000 --> 00:23:37.000]  今食的時候要怎樣
[00:23:37.000 --> 00:23:38.000]  不要
[00:23:38.000 --> 00:23:40.000]  你要梳頭洗臉
[00:23:40.000 --> 00:23:42.000]  弄到自己的樣子漂亮一點
[00:23:42.000 --> 00:23:43.000]  不要告訴別人
[00:23:43.000 --> 00:23:45.000]  不要做到醜醜的
[00:23:45.000 --> 00:23:46.000]  你看看我
[00:23:46.000 --> 00:23:47.000]  我現在這麼吃
[00:23:47.000 --> 00:23:48.000]  你看看我的樣子
[00:23:48.000 --> 00:23:49.000]  我現在這麼吃
[00:23:49.000 --> 00:23:50.000]  他只是告訴你
[00:23:50.000 --> 00:23:52.000]  人家不知道的
[00:23:52.000 --> 00:23:53.000]  但神知道
[00:23:53.000 --> 00:23:56.000]  所以他整個的說法
[00:23:56.000 --> 00:23:58.000]  好像是告訴我們
[00:23:58.000 --> 00:23:59.000]  這些法尼賽人
[00:23:59.000 --> 00:24:01.000]  他們做了很多外面的事
[00:24:01.000 --> 00:24:03.000]  為了討人的喜悅
[00:24:03.000 --> 00:24:05.000]  得人的讚賞
[00:24:05.000 --> 00:24:08.000]  結果墮落到一個地步
[00:24:08.000 --> 00:24:11.000]  就是耶穌在這裡說他們有禍
[00:24:11.000 --> 00:24:13.000]  你們有禍了
[00:24:13.000 --> 00:24:15.000]  因為你們如同不顯露的墳墓
[00:24:15.000 --> 00:24:17.000]  走在上面的人並不知道
[00:24:17.000 --> 00:24:18.000]  這是說什麼意思呢
[00:24:18.000 --> 00:24:22.000]  當時候的墳墓
[00:24:22.000 --> 00:24:23.000]  通常是有記號的
[00:24:23.000 --> 00:24:25.000]  告訴別人這是墳墓
[00:24:25.000 --> 00:24:27.000]  因為墳墓有死屍
[00:24:27.000 --> 00:24:28.000]  死屍是不潔的
[00:24:28.000 --> 00:24:29.000]  禮儀上
[00:24:29.000 --> 00:24:31.000]  所以通常如果人們知道
[00:24:31.000 --> 00:24:32.000]  這裡有墳墓的話
[00:24:32.000 --> 00:24:34.000]  除非你真的去掃墓
[00:24:34.000 --> 00:24:35.000]  或者和親人
[00:24:35.000 --> 00:24:38.000]  你需要拜祭接觸
[00:24:38.000 --> 00:24:40.000]  通常你都會避開的
[00:24:40.000 --> 00:24:42.000]  以免沾染那個不潔
[00:24:42.000 --> 00:24:43.000]  不顯露的墳墓
[00:24:43.000 --> 00:24:44.000]  即是沒有標記
[00:24:44.000 --> 00:24:45.000]  走過你都不知道
[00:24:45.000 --> 00:24:47.000]  你們就好像這樣
[00:24:47.000 --> 00:24:48.000]  意思就是說
[00:24:48.000 --> 00:24:49.000]  你的生命裡面
[00:24:49.000 --> 00:24:51.000]  其實你們以為自己是潔淨
[00:24:51.000 --> 00:24:53.000]  其實正正相反
[00:24:53.000 --> 00:24:54.000]  你們的行動
[00:24:54.000 --> 00:24:56.000]  反而是令到那些走過
[00:24:56.000 --> 00:24:58.000]  和你們接觸過的人
[00:24:58.000 --> 00:25:01.000]  他們沾染了不潔都不知道
[00:25:01.000 --> 00:25:03.000]  說的是這樣的一個情景
[00:25:03.000 --> 00:25:05.000]  所以這三個人
[00:25:05.000 --> 00:25:06.000]  其實到了最後
[00:25:06.000 --> 00:25:08.000]  都是在說一樣東西
[00:25:08.000 --> 00:25:10.000]  耶穌是很強調
[00:25:10.000 --> 00:25:13.000]  有裡面才重要
[00:25:13.000 --> 00:25:15.000]  不是說外面不重要
[00:25:15.000 --> 00:25:17.000]  但如果你的裡面和外面
[00:25:17.000 --> 00:25:18.000]  能夠一致的話
[00:25:18.000 --> 00:25:20.000]  這個生命才不會重蹈
[00:25:20.000 --> 00:25:23.000]  這個法利賽人的生命的狀態
[00:25:23.000 --> 00:25:32.000]  最近有一單新聞
[00:25:32.000 --> 00:25:34.000]  我想很多香港人都很留意的
[00:25:34.000 --> 00:25:36.000]  有一個五歲的新聞女
[00:25:36.000 --> 00:25:38.000]  叫林林
[00:25:38.000 --> 00:25:40.000]  她被虐待死了
[00:25:40.000 --> 00:25:42.000]  很多人很激憤
[00:25:42.000 --> 00:25:44.000]  很多人覺得搞錯了
[00:25:44.000 --> 00:25:45.000]  很離譜
[00:25:45.000 --> 00:25:46.000]  這單新聞
[00:25:46.000 --> 00:25:48.000]  我想說的就是
[00:25:48.000 --> 00:25:50.000]  其實這單新聞之後
[00:25:50.000 --> 00:25:52.000]  其實香港的教育局
[00:25:52.000 --> 00:25:54.000]  還有政府
[00:25:54.000 --> 00:25:55.000]  社會福利署
[00:25:55.000 --> 00:25:56.000]  馬上出很多指引
[00:25:56.000 --> 00:25:57.000]  通知學校
[00:25:57.000 --> 00:25:58.000]  那些做老師的
[00:25:58.000 --> 00:26:00.000]  應該都會收到的
[00:26:00.000 --> 00:26:02.000]  很多傳媒說
[00:26:02.000 --> 00:26:03.000]  你小心發現
[00:26:03.000 --> 00:26:05.000]  哪些是有被虐的新聞仔
[00:26:05.000 --> 00:26:07.000]  經費而快的要通報
[00:26:07.000 --> 00:26:08.000]  通知警方
[00:26:08.000 --> 00:26:09.000]  通知社會福利署
[00:26:09.000 --> 00:26:12.000]  制定很多條文出來
[00:26:12.000 --> 00:26:16.000]  為了要阻止這些情況的發生
[00:26:16.000 --> 00:26:19.000]  這些行政規則好不好呢
[00:26:19.000 --> 00:26:20.000]  是好的
[00:26:20.000 --> 00:26:22.000]  有需要的
[00:26:22.000 --> 00:26:23.000]  但這些行政規則
[00:26:23.000 --> 00:26:26.000]  是否真的幫得到這些家庭呢
[00:26:26.000 --> 00:26:30.000]  或者有時候可以防範某些情況的發生
[00:26:30.000 --> 00:26:32.000]  但其實去到最後
[00:26:32.000 --> 00:26:34.000]  這些行政規則做完都好
[00:26:34.000 --> 00:26:36.000]  其實都未必幫得到他們
[00:26:36.000 --> 00:26:38.000]  不知道你同不同意
[00:26:38.000 --> 00:26:40.000]  跟小君聊天
[00:26:40.000 --> 00:26:41.000]  因為這單新聞的緣故
[00:26:41.000 --> 00:26:45.000]  她說起以前發生過一件事
[00:26:45.000 --> 00:26:46.000]  就是
[00:26:46.000 --> 00:26:48.000]  有一天在她學校
[00:26:48.000 --> 00:26:50.000]  見到一個新聞仔上學
[00:26:50.000 --> 00:26:51.000]  看到他
[00:26:51.000 --> 00:26:52.000]  看他的樣子
[00:26:52.000 --> 00:26:55.000]  看到他身上留下了一些痕跡
[00:26:55.000 --> 00:26:56.000]  就知道
[00:26:56.000 --> 00:26:58.000]  他應該在家裡
[00:26:58.000 --> 00:27:02.000]  被父母動過
[00:27:02.000 --> 00:27:04.000]  他是幼稚園學生
[00:27:04.000 --> 00:27:05.000]  當然這個新聞仔不會說話
[00:27:05.000 --> 00:27:06.000]  不會說這些
[00:27:06.000 --> 00:27:08.000]  於是記在心裡
[00:27:08.000 --> 00:27:09.000]  放學的時候
[00:27:09.000 --> 00:27:10.000]  接放學
[00:27:10.000 --> 00:27:11.000]  見到他媽媽
[00:27:11.000 --> 00:27:12.000]  接放學
[00:27:12.000 --> 00:27:13.000]  於是跟她說
[00:27:13.000 --> 00:27:14.000]  媽媽
[00:27:14.000 --> 00:27:16.000]  跟你聊幾句好不好
[00:27:16.000 --> 00:27:18.000]  她說不用聊了
[00:27:18.000 --> 00:27:19.000]  我自己聊
[00:27:19.000 --> 00:27:20.000]  不要緊
[00:27:20.000 --> 00:27:21.000]  十分鐘好不好
[00:27:21.000 --> 00:27:22.000]  五分鐘
[00:27:22.000 --> 00:27:23.000]  跟你聊聊天
[00:27:23.000 --> 00:27:25.000]  終於就把他拉進房裡聊
[00:27:25.000 --> 00:27:28.000]  一坐下
[00:27:28.000 --> 00:27:29.000]  你要說什麼
[00:27:29.000 --> 00:27:30.000]  她說
[00:27:30.000 --> 00:27:32.000]  是呀 是我打他
[00:27:32.000 --> 00:27:35.000]  你報警吧
[00:27:35.000 --> 00:27:37.000]  就是這樣
[00:27:37.000 --> 00:27:38.000]  接著就說
[00:27:38.000 --> 00:27:41.000]  有誰媽媽不打兒子
[00:27:41.000 --> 00:27:43.000]  我想其實如果是你
[00:27:43.000 --> 00:27:45.000]  你會怎樣
[00:27:45.000 --> 00:27:47.000]  在這個環境下
[00:27:47.000 --> 00:27:49.000]  你報警吧
[00:27:49.000 --> 00:27:50.000]  我兒子在那邊聽
[00:27:50.000 --> 00:27:53.000]  報警抓他吧
[00:27:53.000 --> 00:27:56.000]  其實是很艱難的
[00:27:56.000 --> 00:27:58.000]  接著就回應她
[00:27:58.000 --> 00:28:00.000]  其實報警
[00:28:00.000 --> 00:28:01.000]  報警又不難做
[00:28:01.000 --> 00:28:02.000]  三角九很快按到
[00:28:02.000 --> 00:28:04.000]  但其實是否能幫到你
[00:28:04.000 --> 00:28:05.000]  我想聊天
[00:28:05.000 --> 00:28:06.000]  也是想幫你
[00:28:06.000 --> 00:28:07.000]  幫你
[00:28:07.000 --> 00:28:09.000]  幫你新聞仔
[00:28:09.000 --> 00:28:11.000]  開始就
[00:28:11.000 --> 00:28:13.000]  慢慢他們就降低一點
[00:28:13.000 --> 00:28:15.000]  於是就再說
[00:28:15.000 --> 00:28:17.000]  其實我都做人的媽媽
[00:28:17.000 --> 00:28:19.000]  我有時候都很想打兒子
[00:28:19.000 --> 00:28:20.000]  是呀
[00:28:20.000 --> 00:28:21.000]  你都會打兒子
[00:28:21.000 --> 00:28:22.000]  我很好奇
[00:28:22.000 --> 00:28:24.000]  於是就再說下去
[00:28:24.000 --> 00:28:26.000]  其實你打他
[00:28:26.000 --> 00:28:28.000]  你都會心痛
[00:28:28.000 --> 00:28:30.000]  於是就開始哭
[00:28:30.000 --> 00:28:32.000]  開始說他的故事
[00:28:32.000 --> 00:28:33.000]  一串串故事後面
[00:28:33.000 --> 00:28:35.000]  一定很多這樣的事情
[00:28:35.000 --> 00:28:36.000]  一直說
[00:28:36.000 --> 00:28:37.000]  最後就說
[00:28:37.000 --> 00:28:38.000]  真是好
[00:28:38.000 --> 00:28:39.000]  我真是知道你的學校
[00:28:39.000 --> 00:28:40.000]  是幫新聞仔的學校
[00:28:40.000 --> 00:28:42.000]  真是多謝你
[00:28:42.000 --> 00:28:43.000]  不過這樣
[00:28:43.000 --> 00:28:44.000]  你記住
[00:28:44.000 --> 00:28:46.000]  你以後不要再打他
[00:28:46.000 --> 00:28:49.000]  我都要紀錄在案
[00:28:49.000 --> 00:28:51.000]  我明白明白
[00:28:51.000 --> 00:28:53.000]  於是就以後監察
[00:28:53.000 --> 00:28:55.000]  他會不會打他
[00:28:55.000 --> 00:28:56.000]  我想
[00:28:56.000 --> 00:28:59.000]  怎樣才真正幫到這些家庭
[00:28:59.000 --> 00:29:01.000]  其實是否你做足了規條
[00:29:01.000 --> 00:29:02.000]  第一
[00:29:02.000 --> 00:29:03.000]  他來到要備案
[00:29:03.000 --> 00:29:04.000]  第二通知社會福利署
[00:29:04.000 --> 00:29:05.000]  第三社工跟進
[00:29:05.000 --> 00:29:07.000]  第四不能報警
[00:29:07.000 --> 00:29:08.000]  做完都好
[00:29:08.000 --> 00:29:09.000]  其實幫不到他
[00:29:09.000 --> 00:29:11.000]  真正那種的內涵
[00:29:11.000 --> 00:29:13.000]  信仰都是這樣
[00:29:13.000 --> 00:29:14.000]  信仰的內涵就是
[00:29:14.000 --> 00:29:16.000]  你做的事情
[00:29:16.000 --> 00:29:18.000]  其實有個本質在
[00:29:18.000 --> 00:29:19.000]  本質是什麼呢
[00:29:19.000 --> 00:29:20.000]  你要達到那個
[00:29:20.000 --> 00:29:22.000]  內涵的本質
[00:29:22.000 --> 00:29:23.000]  我們回來
[00:29:23.000 --> 00:29:25.000]  我們做很多服事
[00:29:25.000 --> 00:29:26.000]  我們奉獻
[00:29:26.000 --> 00:29:27.000]  我們敬拜
[00:29:27.000 --> 00:29:28.000]  我們禱告
[00:29:28.000 --> 00:29:29.000]  其實每一個行動
[00:29:29.000 --> 00:29:32.000]  本身都有一個內涵
[00:29:32.000 --> 00:29:34.000]  如果我們祈禱的時候
[00:29:34.000 --> 00:29:36.000]  我們敬拜的時候
[00:29:36.000 --> 00:29:38.000]  我們在想其他的東西
[00:29:38.000 --> 00:29:41.000]  其實你就不是真的在敬拜
[00:29:41.000 --> 00:29:42.000]  記掛那個人就慘了
[00:29:42.000 --> 00:29:46.000]  一會兒下午去哪喝茶好呢
[00:29:46.000 --> 00:29:47.000]  糟了
[00:29:47.000 --> 00:29:49.000]  兒子他又考試了
[00:29:49.000 --> 00:29:50.000]  他又怎樣呢
[00:29:50.000 --> 00:29:51.000]  他去哪了
[00:29:51.000 --> 00:29:53.000]  敬拜的時候在想這些東西
[00:29:53.000 --> 00:29:55.000]  其實情有可原
[00:29:55.000 --> 00:29:57.000]  不過不要經常這樣
[00:29:57.000 --> 00:29:59.000]  奉獻的時候
[00:29:59.000 --> 00:30:01.000]  真慘又要奉獻
[00:30:01.000 --> 00:30:03.000]  這個月沒有發紙
[00:30:03.000 --> 00:30:05.000]  他沒有戳住我
[00:30:05.000 --> 00:30:07.000]  如果這樣
[00:30:07.000 --> 00:30:09.000]  就不是內涵
[00:30:09.000 --> 00:30:10.000]  有個行為
[00:30:10.000 --> 00:30:13.000]  但需要行為上的實質
[00:30:13.000 --> 00:30:16.000]  我覺得耶穌對法利塞人這番說話
[00:30:16.000 --> 00:30:18.000]  提醒我們一樣東西
[00:30:18.000 --> 00:30:20.000]  就是每一個信仰
[00:30:20.000 --> 00:30:22.000]  或者我們稱為宗教的行動
[00:30:22.000 --> 00:30:25.000]  本身都有一個神質的內涵
