
[00:00:00.000 --> 00:00:06.600]  各位大型節目的朋友,很歡迎大家今天和他在《晨日電鍾》經班,讚美晨。
[00:24:02.760 --> 00:24:06.600]  都是反映出神的慈愛信實在當中,
[00:24:06.600 --> 00:24:08.600]  因為主耶穌基督的緣故,
[00:24:08.600 --> 00:24:09.800]  我們能夠在一起,
[00:24:09.800 --> 00:24:12.760]  我們看到第二章的時候,
[00:24:12.760 --> 00:24:15.560]  我們繼續去看的時候,
[00:24:15.560 --> 00:24:19.400]  大衛就去問耶和華,
[00:24:19.400 --> 00:24:23.800]  現在素羅就駕崩了,
[00:24:23.800 --> 00:24:26.120]  他在戰場就死了,
[00:24:26.120 --> 00:24:27.800]  他可不可以,
[00:24:27.800 --> 00:24:30.440]  皇帝整個國家就沒有了皇帝,
[00:24:30.440 --> 00:24:32.440]  他就在那裡求問耶和華,
[00:24:32.440 --> 00:24:34.440]  他問耶和華神,
[00:24:34.440 --> 00:24:39.240]  我可不可以上猶大一個城可以萬,
[00:24:39.240 --> 00:24:41.640]  現在他要進城了,
[00:24:41.640 --> 00:24:42.680]  他不再走路了,
[00:24:42.680 --> 00:24:45.800]  他本來是走難的,素羅在身的時候,
[00:24:45.800 --> 00:24:47.800]  他可不可以進城,
[00:24:47.800 --> 00:24:50.280]  他被高立的意思,
[00:24:50.280 --> 00:24:51.720]  可不可以進城,
[00:24:51.720 --> 00:24:53.400]  好像你既然高立了,
[00:24:53.400 --> 00:24:56.680]  我可不可以回到自己的國家裡面,
[00:24:56.680 --> 00:24:58.680]  進去一個城,
[00:24:58.680 --> 00:25:00.680]  想哪個城去是可以的,
[00:25:00.680 --> 00:25:02.680]  他說可以,
[00:25:02.680 --> 00:25:05.560]  素羅、耶和華神就答,
[00:25:05.560 --> 00:25:07.080]  你可以想進城,
[00:25:07.080 --> 00:25:08.600]  大衛就問,
[00:25:08.600 --> 00:25:10.600]  去哪個城好啊,
[00:25:10.600 --> 00:25:12.600]  耶和華神又答他,
[00:25:12.600 --> 00:25:14.600]  去希伯倫,
[00:25:14.600 --> 00:25:16.600]  去希伯倫幹什麼呢,
[00:25:16.600 --> 00:25:18.600]  去高立做王,
[00:25:18.600 --> 00:25:20.600]  知道大家去高立做王,
[00:25:20.600 --> 00:25:22.600]  你可以去,
[00:25:22.600 --> 00:25:26.600]  於是大衛就帶同他的兩個妻子,
[00:25:26.600 --> 00:25:30.600]  阿希聯和阿比蓋去到入城,
[00:25:30.600 --> 00:25:32.600]  相當大衛的聖人一同上了去,
[00:25:32.600 --> 00:25:34.600]  進了城中,
[00:25:34.600 --> 00:25:36.600]  就在第四節提到,
[00:25:36.600 --> 00:25:38.600]  猶大人,
[00:25:38.600 --> 00:25:40.600]  他是猶大家的,
[00:25:40.600 --> 00:25:42.600]  就高立了他做猶大家的王,
[00:25:42.600 --> 00:25:48.600]  我們看到大衛,
[00:25:48.600 --> 00:25:52.600]  他每一步都是尋求神的旨意,
[00:25:52.600 --> 00:25:58.600]  他神,耶和華神都有回答他,
[00:25:58.600 --> 00:26:04.600]  他接著就跟著他的指示去做,
[00:26:04.600 --> 00:26:06.600]  其實我們很多的弟兄姊妹當中,
[00:26:06.600 --> 00:26:10.600]  我們都嘗試去尋求神的旨意,
[00:26:10.600 --> 00:26:12.600]  我們找到,
[00:26:12.600 --> 00:26:14.600]  有時會找到的,
[00:26:14.600 --> 00:26:16.600]  我們有很多本聖經,
[00:26:16.600 --> 00:26:18.600]  屋內有多少本聖經,
[00:26:18.600 --> 00:26:20.600]  我自己屋內有很多版本,
[00:26:20.600 --> 00:26:22.600]  你有多少本聖經,
[00:26:22.600 --> 00:26:24.600]  不如舉手,
[00:26:24.600 --> 00:26:26.600]  有一本以上的舉手,
[00:26:26.600 --> 00:26:28.600]  有五本以上的舉手,
[00:26:28.600 --> 00:26:30.600]  有五本以上的舉手,
[00:26:30.600 --> 00:26:32.600]  有五本以上的舉手,
[00:26:32.600 --> 00:26:34.600]  可能是不同的譯本,
[00:26:34.600 --> 00:26:36.600]  有沒有人有十本以上,
[00:26:36.600 --> 00:26:40.600]  很多弟兄姊妹都可能多過一本,
[00:26:40.600 --> 00:26:44.600]  我們經常說看聖經,
[00:26:44.600 --> 00:26:46.600]  去上不同的主要學班,
[00:26:46.600 --> 00:26:48.600]  上網又上,
[00:26:48.600 --> 00:26:50.600]  跟著YouTube又有,
[00:26:50.600 --> 00:26:52.600]  全部都有,
[00:26:52.600 --> 00:26:54.600]  很多嘗試去明白神的心意,
[00:26:54.600 --> 00:26:56.600]  我們有時會聽到,
[00:26:56.600 --> 00:26:58.600]  我們又有手機,
[00:26:58.600 --> 00:27:00.600]  我早上禮拜五晚跟弟兄去查經,
[00:27:00.600 --> 00:27:02.600]  手機都有解經書,
[00:27:02.600 --> 00:27:04.600]  看完元文看完希臘文都可以,
[00:27:04.600 --> 00:27:06.600]  很多工具,
[00:27:06.600 --> 00:27:10.600]  我們嘗試明白神的心意,
[00:27:10.600 --> 00:27:12.600]  認識神,
[00:27:12.600 --> 00:27:14.600]  當我們看到之後,
[00:27:14.600 --> 00:27:16.600]  會不會好像大衛一樣,
[00:27:16.600 --> 00:27:18.600]  跟著去行呢,
[00:27:18.600 --> 00:27:20.600]  這是另一個層面,
[00:27:20.600 --> 00:27:22.600]  我們願不願意,
[00:27:22.600 --> 00:27:24.600]  憑著信心去相信,
[00:27:24.600 --> 00:27:26.600]  和將我們的生命去擺上,
[00:27:26.600 --> 00:27:28.600]  跟著揹起十字架去跟從耶穌呢,
[00:27:28.600 --> 00:27:30.600]  跟著揹起十字架去跟從耶穌呢,
[00:27:30.600 --> 00:27:32.600]  我在這裡挑戰大家,
[00:27:32.600 --> 00:27:34.600]  當我們去尋找的時候,
[00:27:34.600 --> 00:27:36.600]  尋到,
[00:27:36.600 --> 00:27:38.600]  我們就要去行,
[00:27:38.600 --> 00:27:40.600]  去將我們的生命去擺上,
[00:27:40.600 --> 00:27:42.600]  不是我們讀聖經,
[00:27:42.600 --> 00:27:44.600]  我們為了認識神,
[00:27:44.600 --> 00:27:46.600]  明白神是我們生命的計劃,
[00:27:46.600 --> 00:27:48.600]  明白我們人生的意義是什麼,
[00:27:48.600 --> 00:27:50.600]  我們有時問,
[00:27:50.600 --> 00:27:52.600]  究竟神做我們做什麼,
[00:27:52.600 --> 00:27:54.600]  神為什麼會擺在我們這個地方,
[00:27:54.600 --> 00:27:56.600]  在這個時間擺在這個地方當中,
[00:27:56.600 --> 00:27:58.600]  我相信神的計劃不會是偶然,
[00:27:58.600 --> 00:28:00.600]  神在眼中是沒有偶然,
[00:28:00.600 --> 00:28:02.600]  不是說好彩是什麼什麼的,
[00:28:02.600 --> 00:28:04.600]  你可以遇到誰呢,
[00:28:04.600 --> 00:28:06.600]  神是安排了大家今天來到這個會堂當中,
[00:28:06.600 --> 00:28:08.600]  神是安排了大家今天來到這個會堂當中,
[00:28:08.600 --> 00:28:10.600]  去聽神的話語,
[00:28:10.600 --> 00:28:12.600]  如果神是告訴你,
[00:28:12.600 --> 00:28:14.600]  要去怎樣行的時候,
[00:28:14.600 --> 00:28:16.600]  你就應該去做了,
[00:28:16.600 --> 00:28:18.600]  好嗎,
[00:28:18.600 --> 00:28:20.600]  好,這裡看到的時候,
[00:28:20.600 --> 00:28:22.600]  不是這麼簡單,
[00:28:22.600 --> 00:28:24.600]  他說講完之後,
[00:28:24.600 --> 00:28:26.600]  上了七八輪之後,
[00:28:26.600 --> 00:28:28.600]  他就發現這個人是什麼人呢,
[00:28:28.600 --> 00:28:30.600]  是基列亞比的人,
[00:28:30.600 --> 00:28:32.600]  這個基列亞比是以色列民當中的其中一個家族,
[00:28:32.600 --> 00:28:34.600]  這個基列亞比是以色列民當中的其中一個家族,
[00:28:34.600 --> 00:28:36.600]  他們是住在約旦河東岸,
[00:28:36.600 --> 00:28:38.600]  他們是住在約旦河東岸,
[00:28:38.600 --> 00:28:40.600]  我們看回當時的戰局,
[00:28:40.600 --> 00:28:42.600]  菲律斯人進入以色列的中部,
[00:28:42.600 --> 00:28:44.600]  菲律斯人進入以色列的中部,
[00:28:44.600 --> 00:28:46.600]  和蘇羅打仗,
[00:28:46.600 --> 00:28:48.600]  蘇羅打輸了,
[00:28:48.600 --> 00:28:50.600]  當然他佔領了那個部份,
[00:28:50.600 --> 00:28:52.600]  所以以色列民就逃去了,
[00:28:52.600 --> 00:28:54.600]  要麼去南,要麼去北,要麼去東岸,
[00:28:54.600 --> 00:28:56.600]  這班基列亞比的人,
[00:28:56.600 --> 00:28:58.600]  以色列民就在東岸那邊,
[00:28:58.600 --> 00:29:00.600]  東面那邊,
[00:29:00.600 --> 00:29:02.600]  這班的人以前很慘,
[00:29:02.600 --> 00:29:04.600]  因為在約旦河東岸那邊,
[00:29:04.600 --> 00:29:06.600]  因為在約旦河東岸那邊,
[00:29:06.600 --> 00:29:08.600]  他就接近阿滿人,
[00:29:08.600 --> 00:29:10.600]  阿滿人就是現在的安曼,
[00:29:10.600 --> 00:29:12.600]  敘利亞那些地區的人,
[00:29:12.600 --> 00:29:14.600]  以前他被人欺負,
[00:29:14.600 --> 00:29:16.600]  怎樣被人欺負呢,
[00:29:16.600 --> 00:29:20.600]  誰喜歡開車打球呢?
[00:29:20.600 --> 00:29:22.600]  有沒有人喜歡打球?
[00:29:22.600 --> 00:29:32.600]  他說不如你不想我對你好,
[00:29:32.600 --> 00:29:34.600]  你要給我一隻遊眼,
[00:29:34.600 --> 00:29:38.600]  你給了我一隻遊眼,
[00:29:38.600 --> 00:29:40.600]  我就不再欺負你了,
[00:29:40.600 --> 00:29:42.600]  因為被人欺負,
[00:29:42.600 --> 00:29:44.600]  因為阿滿人很厲害,
[00:29:44.600 --> 00:29:46.600]  在邊境上面,
[00:29:46.600 --> 00:29:48.600]  在約旦河那班本族的,
[00:29:48.600 --> 00:29:50.600]  其他支派的以色列民,
[00:29:50.600 --> 00:29:52.600]  過了一條河,
[00:29:52.600 --> 00:29:54.600]  兩條遠距離,
[00:29:54.600 --> 00:29:56.600]  當時他就去求,
[00:29:56.600 --> 00:29:58.600]  這班以色列家去問他,
[00:29:58.600 --> 00:30:00.600]  可不可以救他,
[00:30:00.600 --> 00:30:02.600]  當時蘇羅就救了他,
[00:30:02.600 --> 00:30:04.600]  當時蘇羅就救了他,
[00:30:04.600 --> 00:30:06.600]  是把這班阿滿人打敗,
[00:30:06.600 --> 00:30:08.600]  他不用損失遊眼,
[00:30:08.600 --> 00:30:10.600]  他不用損失遊眼,
[00:30:10.600 --> 00:30:12.600]  在悲痛的環境之下,
[00:30:12.600 --> 00:30:14.600]  蘇羅伸出他弟兄的慈愛,
[00:30:14.600 --> 00:30:16.600]  蘇羅伸出他弟兄的慈愛,
[00:30:16.600 --> 00:30:18.600]  因為他當時還是很愛耶和華,
[00:30:18.600 --> 00:30:20.600]  因為他當時還是很愛耶和華,
[00:30:20.600 --> 00:30:22.600]  蘇羅感動他去做這件事,
[00:30:22.600 --> 00:30:24.600]  救回這班基列亞比的人,
[00:30:24.600 --> 00:30:26.600]  所以當蘇羅戰敗身亡,
[00:30:26.600 --> 00:30:28.600]  蘇羅感動他去做這件事,
[00:30:28.600 --> 00:30:30.600]  救回這班基列亞比的人,
[00:30:30.600 --> 00:30:32.600]  蘇羅感動他去做這件事,
[00:30:32.600 --> 00:30:34.600]  救回這班基列亞比的人,
[00:30:34.600 --> 00:30:36.600]  蘇羅感動他去做這件事,
[00:30:36.600 --> 00:30:38.600]  救回這班基列亞比的人,
[00:30:38.600 --> 00:30:40.600]  這份是出於一份弟兄之間的愛,
[00:30:40.600 --> 00:30:42.600]  這份是出於一份弟兄之間的愛,
[00:30:42.600 --> 00:30:44.600]  原因是因為蘇羅去愛這班弟兄,
[00:30:44.600 --> 00:30:46.600]  原因是因為蘇羅去愛這班弟兄,
[00:30:46.600 --> 00:30:48.600]  原因是因為蘇羅去愛這班弟兄,
[00:30:48.600 --> 00:30:50.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:30:50.600 --> 00:30:52.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:30:52.600 --> 00:30:54.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:30:54.600 --> 00:30:56.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:30:56.600 --> 00:30:58.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:30:58.600 --> 00:31:00.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:31:00.600 --> 00:31:02.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:31:02.600 --> 00:31:04.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:31:04.600 --> 00:31:20.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:31:20.600 --> 00:31:22.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:31:22.600 --> 00:31:24.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:31:24.600 --> 00:31:26.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:31:26.600 --> 00:31:28.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:31:28.600 --> 00:31:30.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:31:30.600 --> 00:31:32.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:31:32.600 --> 00:31:34.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:31:34.600 --> 00:31:36.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:31:36.600 --> 00:31:38.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:31:38.600 --> 00:31:40.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:31:40.600 --> 00:31:42.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:31:42.600 --> 00:31:44.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:31:44.600 --> 00:31:46.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:31:46.600 --> 00:31:48.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:31:48.600 --> 00:31:50.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:31:50.600 --> 00:32:06.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:32:06.600 --> 00:32:08.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:32:08.600 --> 00:32:10.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:32:10.600 --> 00:32:12.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:32:12.600 --> 00:32:14.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:32:14.600 --> 00:32:16.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:32:16.600 --> 00:32:18.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:32:18.600 --> 00:32:20.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:32:20.600 --> 00:32:22.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:32:22.600 --> 00:32:24.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:32:24.600 --> 00:32:26.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:32:26.600 --> 00:32:28.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:32:28.600 --> 00:32:30.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:32:30.600 --> 00:32:32.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:32:32.600 --> 00:32:34.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:32:34.600 --> 00:32:36.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:32:36.600 --> 00:32:56.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:32:56.600 --> 00:32:58.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:32:58.600 --> 00:33:00.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:00.600 --> 00:33:02.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:02.600 --> 00:33:04.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:04.600 --> 00:33:06.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:06.600 --> 00:33:08.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:08.600 --> 00:33:10.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:10.600 --> 00:33:12.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:12.600 --> 00:33:14.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:14.600 --> 00:33:16.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:16.600 --> 00:33:18.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:18.600 --> 00:33:20.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:20.600 --> 00:33:22.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:22.600 --> 00:33:34.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:34.600 --> 00:33:36.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:36.600 --> 00:33:38.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:38.600 --> 00:33:40.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:40.600 --> 00:33:42.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:42.600 --> 00:33:44.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:44.600 --> 00:33:46.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:46.600 --> 00:33:48.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:48.600 --> 00:33:50.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:50.600 --> 00:33:52.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:52.600 --> 00:33:54.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:54.600 --> 00:33:56.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:56.600 --> 00:33:58.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:33:58.600 --> 00:34:00.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:00.600 --> 00:34:02.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:02.600 --> 00:34:04.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:04.600 --> 00:34:06.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:06.600 --> 00:34:08.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:08.600 --> 00:34:20.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:20.600 --> 00:34:22.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:22.600 --> 00:34:24.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:24.600 --> 00:34:26.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:26.600 --> 00:34:28.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:28.600 --> 00:34:30.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:30.600 --> 00:34:32.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:32.600 --> 00:34:34.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:34.600 --> 00:34:36.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:36.600 --> 00:34:38.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:38.600 --> 00:34:40.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:40.600 --> 00:34:42.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:42.600 --> 00:34:44.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:44.600 --> 00:34:46.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:46.600 --> 00:34:48.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:48.600 --> 00:34:50.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:50.600 --> 00:34:52.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:52.600 --> 00:34:54.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:34:54.600 --> 00:35:14.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:35:24.600 --> 00:35:26.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:35:26.600 --> 00:35:28.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:35:28.600 --> 00:35:30.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:35:30.600 --> 00:35:32.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:35:32.600 --> 00:35:34.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:35:34.600 --> 00:35:36.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:35:36.600 --> 00:35:38.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:35:38.600 --> 00:35:40.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:35:40.600 --> 00:35:42.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:35:42.600 --> 00:36:02.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:02.600 --> 00:36:04.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:04.600 --> 00:36:06.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:06.600 --> 00:36:08.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:08.600 --> 00:36:10.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:10.600 --> 00:36:12.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:12.600 --> 00:36:14.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:14.600 --> 00:36:16.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:16.600 --> 00:36:18.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:18.600 --> 00:36:20.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:20.600 --> 00:36:22.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:22.600 --> 00:36:24.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:24.600 --> 00:36:26.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:26.600 --> 00:36:28.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:28.600 --> 00:36:44.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:44.600 --> 00:36:46.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:46.600 --> 00:36:48.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:48.600 --> 00:36:50.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:50.600 --> 00:36:52.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:52.600 --> 00:36:54.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:54.600 --> 00:36:56.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:56.600 --> 00:36:58.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:36:58.600 --> 00:37:00.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:00.600 --> 00:37:02.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:02.600 --> 00:37:04.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:04.600 --> 00:37:06.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:06.600 --> 00:37:08.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:08.600 --> 00:37:10.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:10.600 --> 00:37:12.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:12.600 --> 00:37:14.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:14.600 --> 00:37:30.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:30.600 --> 00:37:32.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:32.600 --> 00:37:34.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:34.600 --> 00:37:36.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:36.600 --> 00:37:38.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:38.600 --> 00:37:40.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:40.600 --> 00:37:42.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:42.600 --> 00:37:44.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:44.600 --> 00:37:46.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:46.600 --> 00:37:48.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:48.600 --> 00:37:50.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:50.600 --> 00:37:52.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:52.600 --> 00:37:54.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:54.600 --> 00:37:56.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:56.600 --> 00:37:58.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:37:58.600 --> 00:38:00.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:38:00.600 --> 00:38:12.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:38:12.600 --> 00:38:14.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:38:14.600 --> 00:38:16.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:38:16.600 --> 00:38:18.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:38:18.600 --> 00:38:20.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:38:20.600 --> 00:38:22.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:38:22.600 --> 00:38:24.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:38:24.600 --> 00:38:26.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:38:26.600 --> 00:38:28.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:38:28.600 --> 00:38:30.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:38:30.600 --> 00:38:32.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:38:32.600 --> 00:38:34.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:38:34.600 --> 00:38:36.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:38:36.600 --> 00:38:38.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:38:38.600 --> 00:38:40.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
[00:38:40.600 --> 00:38:42.600]  這班弟兄又同樣去回應這份耶和華的慈愛信實,
