
[00:00:00.000 --> 00:00:04.000]  感謝主我們在章林祈的第四個主日
[00:18:26.000 --> 00:18:29.000]  預備受苦節的離道
[00:18:29.000 --> 00:18:32.000]  大齋期之後
[00:18:32.000 --> 00:18:35.000]  就是開始另外一個重要的
[00:18:35.000 --> 00:18:38.000]  教會年曆的時段
[00:18:38.000 --> 00:18:41.000]  那個時段叫做聖週
[00:18:41.000 --> 00:18:43.000]  神聖的一週
[00:18:43.000 --> 00:18:45.000]  由這個中樹主日
[00:18:45.000 --> 00:18:47.000]  有多少人見過中樹主日
[00:18:47.000 --> 00:18:49.000]  見過中樹枝
[00:18:49.000 --> 00:18:51.000]  揮過中樹枝
[00:18:51.000 --> 00:18:53.000]  很少人
[00:18:53.000 --> 00:18:57.000]  可能我們或者2014的中樹主日
[00:18:57.000 --> 00:19:00.000]  拿些中樹枝回來也說不定
[00:19:00.000 --> 00:19:02.000]  在唱歌的時候
[00:19:02.000 --> 00:19:04.000]  有一首歌我們是否很認識
[00:19:04.000 --> 00:19:07.000]  那首歌怎麼唱
[00:19:07.000 --> 00:19:11.000]  你知不知道我想唱哪一首
[00:19:11.000 --> 00:19:18.000]  賀山 賀山 得啦得啦得啦得啦
[00:19:18.000 --> 00:19:21.000]  賀山 認不認識
[00:19:21.000 --> 00:19:24.000]  你以為我們每個人拿著中樹枝
[00:19:24.000 --> 00:19:27.000]  不要打到別人就得啦
[00:19:27.000 --> 00:19:29.000]  賀山 賀山
[00:19:29.000 --> 00:19:32.000]  從演耶穌進入耶路撒冷的時候
[00:19:32.000 --> 00:19:34.000]  騎在路區
[00:19:34.000 --> 00:19:37.000]  當時人都不認識他的真身份
[00:19:37.000 --> 00:19:39.000]  但是我們今天唱的時候
[00:19:39.000 --> 00:19:40.000]  是認識這位
[00:19:40.000 --> 00:19:42.000]  賀山 賀山
[00:19:42.000 --> 00:19:45.000]  我覺得那個都很精彩
[00:19:45.000 --> 00:19:47.000]  有這麼多中樹枝
[00:19:47.000 --> 00:19:50.000]  接著他會借
[00:19:50.000 --> 00:19:53.000]  借了之後拿來燒做灰
[00:19:53.000 --> 00:19:54.000]  燒做灰怎麼辦
[00:19:54.000 --> 00:19:59.000]  因為中樹枝燒出來的灰夠深色
[00:19:59.000 --> 00:20:02.000]  就可以當炭來用
[00:20:02.000 --> 00:20:03.000]  不過教會傳統就說
[00:20:03.000 --> 00:20:06.000]  不可以用其他的木來燒做灰
[00:20:06.000 --> 00:20:08.000]  然後來用
[00:20:08.000 --> 00:20:09.000]  原因不是迷信
[00:20:09.000 --> 00:20:12.000]  原因是因為不合用
[00:20:12.000 --> 00:20:14.000]  因為那些灰太淺色
[00:20:14.000 --> 00:20:17.000]  不能用來畫十字架
[00:20:17.000 --> 00:20:20.000]  有些人說不可以畫十字架
[00:20:20.000 --> 00:20:22.000]  這些很迷信的動作
[00:20:22.000 --> 00:20:24.000]  其實都不是的
[00:20:24.000 --> 00:20:27.000]  只不過是用這個十字架
[00:20:27.000 --> 00:20:29.000]  都是高舉十字架
[00:20:29.000 --> 00:20:31.000]  都是標記著
[00:20:31.000 --> 00:20:33.000]  我是屬於主耶穌基督的人
[00:20:33.000 --> 00:20:35.000]  所以恩父及子
[00:20:35.000 --> 00:20:37.000]  及聖神之名者
[00:20:37.000 --> 00:20:38.000]  阿萬
[00:20:38.000 --> 00:20:39.000]  好天主教
[00:20:39.000 --> 00:20:41.000]  不可以
[00:20:41.000 --> 00:20:43.000]  但是其實他翻譯上不同
[00:20:43.000 --> 00:20:44.000]  他只不過是說
[00:20:44.000 --> 00:20:48.000]  奉聖父 聖子 聖靈之名
[00:20:48.000 --> 00:20:49.000]  阿門
[00:20:49.000 --> 00:20:50.000]  有沒有問題
[00:20:50.000 --> 00:20:52.000]  有些人說很有問題
[00:20:52.000 --> 00:20:55.000]  我知道我們做這些事的時候
[00:20:55.000 --> 00:20:57.000]  不知不覺會在群體裏面
[00:20:57.000 --> 00:20:59.000]  引起一些騷動
[00:20:59.000 --> 00:21:01.000]  有些人是在天主教會
[00:21:01.000 --> 00:21:03.000]  傳統背景來的
[00:21:03.000 --> 00:21:05.000]  就以為我們想走回去
[00:21:05.000 --> 00:21:06.000]  我先此聲明
[00:21:06.000 --> 00:21:08.000]  絕對不是
[00:21:08.000 --> 00:21:11.000]  記住這四個字
[00:21:11.000 --> 00:21:13.000]  絕對不是
[00:21:13.000 --> 00:21:16.000]  而是我們仍然仰望基督
[00:21:16.000 --> 00:21:19.000]  忠於主的十字架
[00:21:19.000 --> 00:21:22.000]  好 接下來一個復活期
[00:21:22.000 --> 00:21:25.000]  復活期大家都頗熟悉
[00:21:25.000 --> 00:21:28.000]  復活期相當長的一段時間
[00:21:28.000 --> 00:21:30.000]  去到這個
[00:21:30.000 --> 00:21:32.000]  復活期其實只有五十天
[00:21:32.000 --> 00:21:35.000]  接著是聖靈降臨節
[00:21:35.000 --> 00:21:36.000]  聖靈降臨節
[00:21:36.000 --> 00:21:38.000]  就是進入另外一個
[00:21:38.000 --> 00:21:40.000]  恆常的週期
[00:21:40.000 --> 00:21:43.000]  這個就是基本教會的年齡
[00:21:43.000 --> 00:21:44.000]  然後改革中
[00:21:44.000 --> 00:21:46.000]  或者是改教家
[00:21:46.000 --> 00:21:47.000]  馬丁路德
[00:21:47.000 --> 00:21:49.000]  他曾經做了一點點事情
[00:21:49.000 --> 00:21:52.000]  他將那些聖人的紀念日
[00:21:52.000 --> 00:21:53.000]  全部除掉
[00:21:53.000 --> 00:21:57.000]  剩下主日和其他
[00:21:57.000 --> 00:21:59.000]  剛才我們所提到的
[00:21:59.000 --> 00:22:01.000]  那些週期
[00:22:01.000 --> 00:22:03.000]  然後365日
[00:22:03.000 --> 00:22:05.000]  這個教會的年曆裏面
[00:22:05.000 --> 00:22:07.000]  是分上半年和下半年
[00:22:07.000 --> 00:22:09.000]  主要都是描述
[00:22:09.000 --> 00:22:11.000]  我們主耶穌基督的生平
[00:22:11.000 --> 00:22:13.000]  他的工作
[00:22:13.000 --> 00:22:17.000]  和講述到聖靈的降臨
[00:22:17.000 --> 00:22:19.000]  讓信徒們
[00:22:19.000 --> 00:22:21.000]  不斷在這些週期裏面
[00:22:21.000 --> 00:22:23.000]  來重複溫習
[00:22:23.000 --> 00:22:26.000]  所謂救恩的歷史
[00:22:26.000 --> 00:22:29.000]  神在歷史中有工作
[00:22:29.000 --> 00:22:31.000]  神在歷史中掌權
[00:22:31.000 --> 00:22:34.000]  神必定要完整地
[00:22:34.000 --> 00:22:36.000]  承傳這個歷史
[00:22:36.000 --> 00:22:37.000]  什麼歷史
[00:22:37.000 --> 00:22:38.000]  救恩的歷史
[00:22:38.000 --> 00:22:39.000]  救恩的歷史
[00:22:39.000 --> 00:22:42.000]  就是盼望的歷史
[00:22:42.000 --> 00:22:43.000]  誰帶來盼望
[00:22:43.000 --> 00:22:44.000]  誰帶來救恩
[00:22:44.000 --> 00:22:46.000]  除他以外
[00:22:46.000 --> 00:22:47.000]  必無拯救
[00:22:47.000 --> 00:22:49.000]  因為在天下人間
[00:22:49.000 --> 00:22:51.000]  沒有次下別的名
[00:22:51.000 --> 00:22:54.000]  使我們可以靠著得救
[00:22:54.000 --> 00:22:56.000]  在這個降臨期 聖誕期
[00:22:56.000 --> 00:22:59.000]  是有一個象徵的物品
[00:22:59.000 --> 00:23:02.000]  通常都是用一些單稱的葉
[00:23:02.000 --> 00:23:03.000]  東稱的葉
[00:23:03.000 --> 00:23:07.000]  和一個陽燭來表達著
[00:23:07.000 --> 00:23:09.000]  就好像我們所做的
[00:23:09.000 --> 00:23:12.000]  然後主顯現的期間
[00:23:12.000 --> 00:23:15.000]  就有一個三角形
[00:23:15.000 --> 00:23:18.000]  兩個等邊三角形
[00:23:18.000 --> 00:23:21.000]  拼合起來
[00:23:21.000 --> 00:23:26.000]  當中講到主耶穌基督
[00:23:26.000 --> 00:23:28.000]  受洗成長
[00:23:28.000 --> 00:23:31.000]  和被天父和聖靈確認
[00:23:31.000 --> 00:23:33.000]  來開始傳道期
[00:23:33.000 --> 00:23:35.000]  另外一個大家很熟悉的
[00:23:35.000 --> 00:23:37.000]  就是十字架
[00:23:37.000 --> 00:23:39.000]  來成為御府期
[00:23:39.000 --> 00:23:41.000]  大齋期的標記
[00:23:41.000 --> 00:23:44.000]  復活節最好用的一個標誌
[00:23:44.000 --> 00:23:46.000]  當然是蝴蝶
[00:23:46.000 --> 00:23:47.000]  是一個蛻變
[00:23:47.000 --> 00:23:49.000]  然後聖靈降臨節
[00:23:49.000 --> 00:23:51.000]  不用說大家都認識
[00:23:51.000 --> 00:23:53.000]  就是彷彿甲子
[00:23:53.000 --> 00:23:55.000]  所以用一個甲子
[00:23:55.000 --> 00:23:57.000]  來做一個象徵
[00:23:57.000 --> 00:24:00.000]  聖靈降臨節之後的主日
[00:24:00.000 --> 00:24:03.000]  是叫做聖三一的主日
[00:24:03.000 --> 00:24:04.000]  所以大家可以看見
[00:24:04.000 --> 00:24:06.000]  在這個教會年曆裏面
[00:24:06.000 --> 00:24:07.000]  其實我們是有
[00:24:07.000 --> 00:24:10.000]  聖父、聖子、聖靈的工作
[00:24:10.000 --> 00:24:12.000]  而那個焦點是擺在
[00:24:12.000 --> 00:24:16.000]  降世為人的基督的身上
[00:24:16.000 --> 00:24:18.000]  這個是一個循環
[00:24:18.000 --> 00:24:21.000]  這個循環就由張臨期
[00:24:21.000 --> 00:24:25.000]  一直去到聖靈降臨期
[00:24:25.000 --> 00:24:28.000]  配合著這個年曆
[00:24:28.000 --> 00:24:31.000]  就有所謂三代的經課
[00:24:31.000 --> 00:24:34.000]  大家聽過三代經課沒有
[00:24:34.000 --> 00:24:39.000]  聽過三代經課這個詞沒有
[00:24:39.000 --> 00:24:43.000]  我們講了好幾次了
[00:24:43.000 --> 00:24:46.000]  第一次有這個經課的時候
[00:24:46.000 --> 00:24:49.000]  已經叫做三代經課
[00:24:49.000 --> 00:24:51.000]  我其實真的很陌生
[00:24:51.000 --> 00:24:53.000]  我是為了跟你講這篇訊息
[00:24:53.000 --> 00:24:56.000]  才乖乖地再去問一下
[00:24:56.000 --> 00:24:58.000]  什麼叫做三代經課
[00:24:58.000 --> 00:25:00.000]  原來很簡單
[00:25:00.000 --> 00:25:03.000]  不是阿爺、阿嬤、阿爸、阿孫
[00:25:03.000 --> 00:25:04.000]  就是三代
[00:25:04.000 --> 00:25:06.000]  不是 完全不是
[00:25:06.000 --> 00:25:10.000]  是Year A、Year B、Year C
[00:25:10.000 --> 00:25:12.000]  一個這樣的循環
[00:25:12.000 --> 00:25:15.000]  三年為之一個循環
[00:25:15.000 --> 00:25:18.000]  而在這三年的循環裡面
[00:25:18.000 --> 00:25:21.000]  希望大大話話
[00:25:21.000 --> 00:25:23.000]  坐在禮拜堂裡面
[00:25:23.000 --> 00:25:25.000]  三年都沒有缺席的人
[00:25:25.000 --> 00:25:27.000]  基本上都會聽過
[00:25:27.000 --> 00:25:30.000]  全本聖經一詞
[00:25:30.000 --> 00:25:33.000]  是不是很偉大的工程呢
[00:25:33.000 --> 00:25:36.000]  需不需要各位
[00:25:36.000 --> 00:25:38.000]  不需要
[00:25:38.000 --> 00:25:41.000]  三代經課都不是為我們讀的
[00:25:41.000 --> 00:25:44.000]  因為你從袋裡面的iPad
[00:25:44.000 --> 00:25:46.000]  那個Smartphone
[00:25:46.000 --> 00:25:49.000]  都不知道有多少個聖經版本
[00:25:49.000 --> 00:25:51.000]  你都天天做低頭族
[00:25:51.000 --> 00:25:54.000]  反正低頭的時候不如低頭讀經
[00:25:54.000 --> 00:25:57.000]  不要低頭就在那裡掃相
[00:25:57.000 --> 00:25:59.000]  我們很多時候是有了工具
[00:25:59.000 --> 00:26:01.000]  但是我們沒有用到
[00:26:01.000 --> 00:26:02.000]  不過無論如何
[00:26:02.000 --> 00:26:03.000]  我們做這一切
[00:26:03.000 --> 00:26:05.000]  都是希望我們真的成為一個
[00:26:05.000 --> 00:26:08.000]  以道為本的群體
[00:26:08.000 --> 00:26:10.000]  今天很忌諱的一件事情就是
[00:26:10.000 --> 00:26:13.000]  教會人多 讀經人少
[00:26:13.000 --> 00:26:15.000]  讀經的人有
[00:26:15.000 --> 00:26:17.000]  不過深認識聖經的人少
[00:26:17.000 --> 00:26:19.000]  認識聖經的人有
[00:26:19.000 --> 00:26:22.000]  真正按著聖經的指引教導
[00:26:22.000 --> 00:26:24.000]  去思想
[00:26:24.000 --> 00:26:26.000]  去找價值觀念
[00:26:26.000 --> 00:26:28.000]  去塑造自己的人生
[00:26:28.000 --> 00:26:30.000]  去行道的亦都少
[00:26:30.000 --> 00:26:31.000]  但是我們很想
[00:26:31.000 --> 00:26:33.000]  靠著主的恩典
[00:26:33.000 --> 00:26:36.000]  使我們成為一個真正以道為本
[00:26:36.000 --> 00:26:38.000]  明白道 求道
[00:26:38.000 --> 00:26:41.000]  亦都實踐真道的一個群體
[00:26:41.000 --> 00:26:42.000]  話是說
[00:26:42.000 --> 00:26:45.000]  其實我們都是要讀的
[00:26:45.000 --> 00:26:47.000]  以宣讀
[00:26:47.000 --> 00:26:50.000]  以教導 勸勉為念
[00:26:50.000 --> 00:26:52.000]  宣讀神的話語
[00:26:52.000 --> 00:26:55.000]  都是保羅教導提摩泰的一件事
[00:26:55.000 --> 00:26:58.000]  有一個經課英文叫做lectionary
[00:26:58.000 --> 00:27:02.000]  有一種屬靈的操練叫做lectio divina
[00:27:02.000 --> 00:27:04.000]  有些人譯了它為土讀
[00:27:04.000 --> 00:27:07.000]  但lectio拉丁文就是讀的意思
[00:27:07.000 --> 00:27:09.000]  我們讀這個經課
[00:27:09.000 --> 00:27:13.000]  其實要想回歷史的一些背景
[00:27:13.000 --> 00:27:17.000]  看見有些牧者多麼的絞盡腦汁
[00:27:17.000 --> 00:27:19.000]  為的是要叫神的百姓
[00:27:19.000 --> 00:27:21.000]  得著道的滋潤
[00:27:21.000 --> 00:27:24.000]  在古代因察述
[00:27:24.000 --> 00:27:26.000]  未曾很流行
[00:27:26.000 --> 00:27:30.000]  或者書籍未是廣泛流傳的時候
[00:27:30.000 --> 00:27:34.000]  在一間屋裏面要有一本聖經是很艱難的
[00:27:34.000 --> 00:27:38.000]  你有沒有看過那些十六世紀的聖經
[00:27:38.000 --> 00:27:40.000]  是很昂貴的
[00:27:40.000 --> 00:27:44.000]  當時昂貴現在更加價值連城
[00:27:44.000 --> 00:27:49.000]  牧者為要叫弟兄姊妹得到聽神的話語
[00:27:49.000 --> 00:27:51.000]  就是他們早課的時候
[00:27:51.000 --> 00:27:52.000]  晚課的時候
[00:27:52.000 --> 00:27:56.000]  當時牧農的社會早晚都會回教會
[00:27:56.000 --> 00:27:58.000]  都會聽神的話語
[00:27:58.000 --> 00:28:00.000]  後來有修道院的時候
[00:28:00.000 --> 00:28:02.000]  就有早課午課晚課
[00:28:02.000 --> 00:28:06.000]  讀這些課就要叫人得到聖經
[00:28:06.000 --> 00:28:07.000]  聽到這個聖經
[00:28:07.000 --> 00:28:10.000]  是聖經教育普及化的一個行動
[00:28:10.000 --> 00:28:13.000]  我們今天仍然需要持續
[00:28:13.000 --> 00:28:17.000]  將聖經深入民心的行動
[00:28:17.000 --> 00:28:20.000]  坎達布雷的大主教Thomas Cramer
[00:28:20.000 --> 00:28:24.000]  他曾經編寫了公土書
[00:28:24.000 --> 00:28:27.000]  他也是很注重經課的訓練
[00:28:27.000 --> 00:28:31.000]  讓當時英國人早晚一次聽聖經
[00:28:31.000 --> 00:28:34.000]  每月可以聽到一次詩篇
[00:28:34.000 --> 00:28:36.000]  每年可以聽到三次新曰
[00:28:36.000 --> 00:28:38.000]  聽一次舊曰
[00:28:38.000 --> 00:28:40.000]  啟示錄就欠放了
[00:28:40.000 --> 00:28:43.000]  在特別的日子才會讀
[00:28:43.000 --> 00:28:47.000]  我們看看經課的表
[00:28:47.000 --> 00:28:49.000]  是編得很仔細的
[00:28:49.000 --> 00:28:51.000]  有些是一直流傳下來
[00:28:51.000 --> 00:28:54.000]  而有些也是近年來
[00:28:54.000 --> 00:28:57.000]  由梵蒂岡第二次大會之後
[00:28:57.000 --> 00:29:00.000]  好像是1992年左右
[00:29:00.000 --> 00:29:05.000]  也有一個各大公會的
[00:29:05.000 --> 00:29:10.000]  牧者、神學家、教授、主教等等
[00:29:10.000 --> 00:29:13.000]  組合成為一個委員會
[00:29:13.000 --> 00:29:15.000]  去編一些經課
[00:29:15.000 --> 00:29:21.000]  是符合各個群體的用途
[00:29:21.000 --> 00:29:23.000]  大概的原則都是這樣
[00:29:23.000 --> 00:29:25.000]  以三年為一個循環
[00:29:25.000 --> 00:29:26.000]  剛才提過
[00:29:26.000 --> 00:29:28.000]  如果是今年
[00:29:28.000 --> 00:29:32.000]  今年剛剛是第一年
[00:29:32.000 --> 00:29:33.000]  叫做Year One
[00:29:33.000 --> 00:29:36.000]  所以讀的福音就是馬太
[00:29:36.000 --> 00:29:40.000]  而明年讀的福音就是馬可
[00:29:40.000 --> 00:29:43.000]  而在後年讀的福音就是路加
[00:29:43.000 --> 00:29:46.000]  約翰福音通常在聖誕節
[00:29:46.000 --> 00:29:50.000]  或者大齋期或者復活節才會讀
[00:29:50.000 --> 00:29:53.000]  復活期讀的經文
[00:29:53.000 --> 00:29:58.000]  是有福音也會加上書信相關的經文
[00:29:58.000 --> 00:29:59.000]  而在聖誕期
[00:29:59.000 --> 00:30:01.000]  今早大家經歷過了
[00:30:01.000 --> 00:30:04.000]  就是舊約我們會選讀
[00:30:04.000 --> 00:30:07.000]  關於舊主預言的經文
[00:30:07.000 --> 00:30:10.000]  是先知書、歷史書裡面出來的
[00:30:10.000 --> 00:30:13.000]  然後我們直接讀
[00:30:13.000 --> 00:30:17.000]  有關主降生的福音書的經文
[00:30:17.000 --> 00:30:19.000]  而詩篇是怎樣的呢
[00:30:19.000 --> 00:30:21.000]  嚴格來說
[00:30:21.000 --> 00:30:28.000]  詩篇是專用來做會眾敬拜啟認的
[00:30:28.000 --> 00:30:30.000]  一個方式來讀
[00:30:30.000 --> 00:30:34.000]  我覺得今天我們其實都可以學習啟認
[00:30:34.000 --> 00:30:35.000]  其中一樣我們可以
[00:30:35.000 --> 00:30:37.000]  將來讀完經課就說
[00:30:37.000 --> 00:30:41.000]  這是上主的話
[00:30:41.000 --> 00:30:43.000]  那接著怎樣呢
[00:30:43.000 --> 00:30:46.000]  接著就
[00:30:46.000 --> 00:30:50.000]  通常就會說感謝上主
[00:30:50.000 --> 00:30:51.000]  我們試一下
[00:30:51.000 --> 00:30:55.000]  這是上主的話
[00:30:55.000 --> 00:30:57.000]  我覺得這種和應
[00:30:57.000 --> 00:31:01.000]  有些大宗派的教會仍然是保持了
[00:31:01.000 --> 00:31:03.000]  其實挺好的
[00:31:03.000 --> 00:31:07.000]  我其實有時候挺羨慕做黑人
[00:31:07.000 --> 00:31:09.000]  因為我裡面黑黑的
[00:31:09.000 --> 00:31:12.000]  他們說主啊你真是好
[00:31:12.000 --> 00:31:14.000]  神是何等的美善
[00:31:14.000 --> 00:31:16.000]  何等的慈愛
[00:31:16.000 --> 00:31:18.000]  通常在華人教會
[00:31:18.000 --> 00:31:19.000]  神真是美善
[00:31:19.000 --> 00:31:23.000]  台上說了之後
[00:31:23.000 --> 00:31:24.000]  就是這樣
[00:31:24.000 --> 00:31:26.000]  不如我們又試一下
[00:31:26.000 --> 00:31:29.000]  幻想自己是美國黑人教會
[00:31:29.000 --> 00:31:37.000]  那我現在說主真是好
[00:31:37.000 --> 00:31:43.000]  主真是好
[00:31:43.000 --> 00:31:46.000]  你要不要我假裝一次給你看
[00:31:46.000 --> 00:31:49.000]  你說主真是好
[00:31:49.000 --> 00:31:52.000]  Amen right on
[00:31:52.000 --> 00:31:53.000]  倒過來
[00:31:53.000 --> 00:31:58.000]  主真是好
[00:31:58.000 --> 00:32:00.000]  是真的很開心的
[00:32:00.000 --> 00:32:02.000]  其實一個有主同在的群體
[00:32:02.000 --> 00:32:03.000]  有和應
[00:32:03.000 --> 00:32:06.000]  詩篇嘉爾文告訴我們
[00:32:06.000 --> 00:32:09.000]  就是教會的敬拜的禱告
[00:32:09.000 --> 00:32:12.000]  是教會的詩歌
[00:32:12.000 --> 00:32:14.000]  和教會的祈禱
[00:32:14.000 --> 00:32:16.000]  所以這個和應
[00:32:16.000 --> 00:32:17.000]  做得好
[00:32:17.000 --> 00:32:19.000]  不是矯扭造作
[00:32:19.000 --> 00:32:20.000]  不是勉勉強強
[00:32:20.000 --> 00:32:22.000]  而是出於真心
[00:32:22.000 --> 00:32:25.000]  我覺得這個對我們集體的敬拜
[00:32:25.000 --> 00:32:33.000]  是很有益處的一件事情
[00:32:33.000 --> 00:32:35.000]  經課
[00:32:35.000 --> 00:32:39.000]  莫過於是叫我們靜心聽主的話
[00:32:39.000 --> 00:32:41.000]  我今早聽陳玉英教師
[00:32:41.000 --> 00:32:44.000]  第二課我不是在聽經課
[00:32:44.000 --> 00:32:46.000]  今早聽他讀的時候
[00:32:46.000 --> 00:32:49.000]  很有感動
[00:32:49.000 --> 00:32:51.000]  求主真是復興我們
[00:32:51.000 --> 00:32:53.000]  求主真是顧念我們
[00:32:53.000 --> 00:32:55.000]  當然讀經課有時候
[00:32:55.000 --> 00:32:57.000]  你會得到安慰
[00:32:57.000 --> 00:33:00.000]  有時候得到當頭棒喝
[00:33:00.000 --> 00:33:02.000]  更多的時候我懷疑
[00:33:02.000 --> 00:33:05.000]  是會一頭霧水
[00:33:05.000 --> 00:33:09.000]  如果你遇到一些一頭霧水的經課的時候
[00:33:09.000 --> 00:33:11.000]  請你不要埋怨
[00:33:11.000 --> 00:33:14.000]  我為什麼要安排這些經課
[00:33:14.000 --> 00:33:17.000]  請你去用自己的功夫
[00:33:17.000 --> 00:33:19.000]  去努力去明白
[00:33:19.000 --> 00:33:22.000]  為什麼自己聽這個經課有這個反應
[00:33:22.000 --> 00:33:25.000]  為什麼我不明白這個經課想講什麼
[00:33:25.000 --> 00:33:27.000]  到底背景歷史是講什麼
[00:33:27.000 --> 00:33:31.000]  或者趁機會成為你小組弟兄姊妹交流的時候
[00:33:31.000 --> 00:33:33.000]  一個屬靈的分享
[00:33:33.000 --> 00:33:37.000]  或者可以請教你的教務執事
[00:33:37.000 --> 00:33:39.000]  好不好
[00:33:39.000 --> 00:33:41.000]  好不好
[00:33:41.000 --> 00:33:45.000]  這樣就成為我們一路在神的話語裡面
[00:33:45.000 --> 00:33:47.000]  得著這個祝福
[00:33:47.000 --> 00:33:49.000]  其實這樣的經課
[00:33:49.000 --> 00:33:52.000]  都是對傳道人對講道的人
[00:33:52.000 --> 00:33:55.000]  有一種挑戰有一種壓力
[00:33:55.000 --> 00:33:58.000]  如果你讓我只講自己喜歡的
[00:33:58.000 --> 00:34:00.000]  可能我本聖經
[00:34:00.000 --> 00:34:02.000]  只是揭了某幾章
[00:34:02.000 --> 00:34:04.000]  或者某幾卷
[00:34:04.000 --> 00:34:07.000]  有時候我們只是會揭新約
[00:34:07.000 --> 00:34:09.000]  會覺得舊約很難講
[00:34:09.000 --> 00:34:12.000]  術士的經文很難講
[00:34:12.000 --> 00:34:13.000]  最好不要鬥他
[00:34:13.000 --> 00:34:17.000]  但是如果我們有經課這樣帶著下來
[00:34:17.000 --> 00:34:21.000]  我們可以避免傾側的一種思想
[00:34:21.000 --> 00:34:26.000]  是要全面的認識神全盤的計劃
[00:34:26.000 --> 00:34:28.000]  但願主是幫助我們
[00:34:28.000 --> 00:34:31.000]  使得我們一路學習的時候
[00:34:31.000 --> 00:34:36.000]  我們果然看見主在我們當中
[00:34:36.000 --> 00:34:41.000]  是教我們用這個年齡來思想基督
[00:34:41.000 --> 00:34:46.000]  教我們用這個經課來聆聽神的話語
[00:34:46.000 --> 00:34:48.000]  以道為本
[00:34:48.000 --> 00:34:50.000]  到底什麼叫做道
[00:34:50.000 --> 00:34:53.000]  在上主的教會裡面
[00:34:53.000 --> 00:34:56.000]  除了成文的六十六卷的經
[00:34:56.000 --> 00:34:59.000]  我們不接受其他的權威
[00:34:59.000 --> 00:35:02.000]  這是神所定的話語
[00:35:02.000 --> 00:35:03.000]  耶和華的話語
[00:35:03.000 --> 00:35:05.000]  安定在天
[00:35:05.000 --> 00:35:07.000]  但是感謝主
[00:35:07.000 --> 00:35:09.000]  祂自己藉著聖旨
[00:35:09.000 --> 00:35:11.000]  親身來到人世間的時候
[00:35:11.000 --> 00:35:15.000]  祂都給自己一個尊貴的名號
[00:35:15.000 --> 00:35:17.000]  都是叫做道
[00:35:17.000 --> 00:35:19.000]  都是叫做The Word
[00:35:19.000 --> 00:35:21.000]  都是叫做The Logos
[00:35:21.000 --> 00:35:25.000]  所以我們有的是成文的道
[00:35:25.000 --> 00:35:28.000]  也都有成了肉身的道
[00:35:28.000 --> 00:35:30.000]  我們活在這個歷史時空當中
[00:35:30.000 --> 00:35:34.000]  就是讓這個成文的道光照我們
[00:35:34.000 --> 00:35:39.000]  以致我們更加愛慕這個成了肉身的基督
[00:35:39.000 --> 00:35:41.000]  而受著肉身的基督
[00:35:41.000 --> 00:35:43.000]  藉著聖靈裡面的澆灌
[00:35:43.000 --> 00:35:45.000]  洗我們的生命
[00:35:45.000 --> 00:35:46.000]  洗我們的教會
[00:35:46.000 --> 00:35:47.000]  是憐於歷史
[00:35:47.000 --> 00:35:49.000]  憐於上主
[00:35:49.000 --> 00:35:52.000]  邁向永恆的榮耀
[00:35:52.000 --> 00:35:54.000]  說到底
[00:35:54.000 --> 00:35:56.000]  教會最需要的是什麼呢
[00:35:56.000 --> 00:35:58.000]  有神的道
[00:35:58.000 --> 00:36:00.000]  沒有了神的道的時候
[00:36:00.000 --> 00:36:03.000]  教會就一貧如洗
[00:36:03.000 --> 00:36:05.000]  教會最重要是什麼
[00:36:05.000 --> 00:36:06.000]  最重要有什麼
[00:36:06.000 --> 00:36:08.000]  有基督
[00:36:08.000 --> 00:36:10.000]  有基督的時候
[00:36:10.000 --> 00:36:12.000]  沒有誰都不會有事
[00:36:12.000 --> 00:36:13.000]  沒有基督的時候
[00:36:13.000 --> 00:36:15.000]  有多少個猛人
[00:36:15.000 --> 00:36:16.000]  多少個勁人
[00:36:16.000 --> 00:36:18.000]  我告訴你都很多事
[00:36:18.000 --> 00:36:20.000]  但是仰望基督
[00:36:20.000 --> 00:36:23.000]  向基督致敬
[00:36:23.000 --> 00:36:26.000]  向基督放下自我
[00:36:26.000 --> 00:36:29.000]  向基督求祂的喜悅
[00:36:29.000 --> 00:36:31.000]  但願我們2014
[00:36:31.000 --> 00:36:34.000]  這個以道為本
[00:36:34.000 --> 00:36:35.000]  生命起動
[00:36:35.000 --> 00:36:37.000]  經過年曆
[00:36:37.000 --> 00:36:39.000]  帶來的不是混亂
[00:36:39.000 --> 00:36:40.000]  不是紛爭
[00:36:40.000 --> 00:36:43.000]  而是莫大的喜悅和祝福
[00:36:43.000 --> 00:36:45.000]  為誠心祈禱
[00:36:45.000 --> 00:36:54.000]  主啊
[00:36:54.000 --> 00:36:56.000]  願祢偉大
[00:36:56.000 --> 00:37:00.000]  主啊開闊我們的心胸
[00:37:00.000 --> 00:37:03.000]  開闊我們的視野
[00:37:03.000 --> 00:37:05.000]  主啊教導我們
[00:37:05.000 --> 00:37:08.000]  以祢在歷史軌跡中
[00:37:08.000 --> 00:37:10.000]  所成就
[00:37:10.000 --> 00:37:11.000]  所留下的
[00:37:11.000 --> 00:37:14.000]  在眾聖徒的群體當中
[00:37:14.000 --> 00:37:15.000]  所留下的
[00:37:15.000 --> 00:37:17.000]  美善的
[00:37:17.000 --> 00:37:18.000]  可用的
[00:37:18.000 --> 00:37:19.000]  教導我們
