
[00:00:00.000 --> 00:00:04.340]  在今天分享 我想起一套
[00:14:51.800 --> 00:14:53.600]  我講回十年前的
[00:14:53.600 --> 00:14:55.400]  基本上沒有問題
[00:14:55.400 --> 00:14:57.500]  當然我深信我講回十年前的
[00:14:57.500 --> 00:14:59.100]  大家都不會記得
[00:14:59.100 --> 00:15:00.900]  但是
[00:15:00.900 --> 00:15:01.900]  因為
[00:15:01.900 --> 00:15:02.900]  轉變了人
[00:15:02.900 --> 00:15:04.700]  但是很感動的地方
[00:15:04.700 --> 00:15:08.700]  我看下去都是熟口熟面的一些弟兄姐妹
[00:15:08.700 --> 00:15:09.500]  不過
[00:15:09.500 --> 00:15:12.000]  當我們回來教會一段日子的時候
[00:15:12.000 --> 00:15:13.900]  我們成為這個信仰群體
[00:15:13.900 --> 00:15:16.900]  各位我們有沒有失落到
[00:15:16.900 --> 00:15:18.400]  我們當初
[00:15:18.400 --> 00:15:21.700]  什麼感動我們去信這個信仰
[00:15:21.700 --> 00:15:24.700]  有什麼感動我們去認識
[00:15:24.700 --> 00:15:26.200]  我們的天父
[00:15:26.200 --> 00:15:27.300]  有些什麼
[00:15:27.300 --> 00:15:29.800]  當我們進入我們現在工作的崗位
[00:15:29.800 --> 00:15:31.200]  侍奉的崗位的時候
[00:15:31.200 --> 00:15:33.500]  當初有些什麼感動我們
[00:15:33.500 --> 00:15:36.600]  走入這個崗位的當中呢
[00:15:36.600 --> 00:15:37.200]  各位的確是
[00:15:37.200 --> 00:15:40.100]  可能香港有的時候都令我們很灰心
[00:15:40.100 --> 00:15:42.500]  或者我們覺得很多事我們做不到
[00:15:42.500 --> 00:15:44.700]  但是各位弟兄姐妹
[00:15:44.700 --> 00:15:47.500]  這段經文有一個第一個很重要提醒我們的地方
[00:15:47.500 --> 00:15:49.200]  我們人生經歷怎樣都好
[00:15:49.200 --> 00:15:50.300]  上帝
[00:15:50.300 --> 00:15:51.200]  天父
[00:15:51.200 --> 00:15:53.200]  仍然站在岸邊
[00:15:53.200 --> 00:15:54.300]  看著我們
[00:15:54.300 --> 00:15:57.100]  祂沒有離開過我們
[00:15:57.100 --> 00:16:01.500]  另外第二個很重要的地方提醒我們的就是在十二至十三節
[00:16:01.500 --> 00:16:03.900]  十二至十三節耶穌對他們說
[00:16:03.900 --> 00:16:05.500]  他們來吃早飯
[00:16:05.500 --> 00:16:07.600]  門徒中末有一個敢問他你是誰
[00:16:07.600 --> 00:16:09.000]  因為他知道他是主
[00:16:09.000 --> 00:16:11.600]  耶穌走過來納餅給他們
[00:16:11.600 --> 00:16:14.600]  也照樣拿魚給他們
[00:16:14.600 --> 00:16:18.000]  門徒終於認得耶穌
[00:16:18.000 --> 00:16:20.500]  也確認了耶穌的復活
[00:16:20.500 --> 00:16:22.300]  耶穌也再一次提醒他們
[00:16:22.300 --> 00:16:23.700]  你有個什麼使命
[00:16:23.700 --> 00:16:25.900]  為什麼說提醒他們有什麼使命呢
[00:16:25.900 --> 00:16:27.900]  因為他們打魚
[00:16:27.900 --> 00:16:29.900]  這班門徒認識耶穌那天
[00:16:29.900 --> 00:16:31.300]  如果大家有印象就知道了
[00:16:31.300 --> 00:16:33.100]  彼得認識耶穌那天
[00:16:33.100 --> 00:16:34.100]  就是打魚
[00:16:34.100 --> 00:16:35.800]  就是一個打魚的神蹟
[00:16:35.800 --> 00:16:36.700]  認識耶穌
[00:16:36.700 --> 00:16:38.100]  然後去跟隨耶穌
[00:16:38.100 --> 00:16:40.000]  所以耶穌提醒他
[00:16:40.000 --> 00:16:43.300]  你記不記得你信我的時候
[00:16:43.300 --> 00:16:44.900]  我怎樣感動你們
[00:16:44.900 --> 00:16:45.900]  你信我的時候
[00:16:45.900 --> 00:16:47.900]  我給了你們什麼方向
[00:16:47.900 --> 00:16:49.300]  你信我的時候
[00:16:49.300 --> 00:16:52.300]  我交了一個怎樣的新的生命給你們
[00:16:52.300 --> 00:16:56.300]  耶穌將那個使命再一次告訴他們
[00:16:56.300 --> 00:16:56.900]  好了
[00:16:56.900 --> 00:16:58.900]  如果看聖經看到這裡的時候
[00:16:58.900 --> 00:17:01.100]  基本上我們可以覺得完成了
[00:17:01.100 --> 00:17:01.900]  你又試一下想
[00:17:01.900 --> 00:17:02.600]  你是耶穌
[00:17:02.600 --> 00:17:05.600]  你會跟彼得說什麼
[00:17:05.600 --> 00:17:06.300]  復活
[00:17:06.300 --> 00:17:07.700]  又證明了給你看
[00:17:07.700 --> 00:17:09.500]  又沒有納餅
[00:17:09.500 --> 00:17:10.600]  又提醒你
[00:17:10.600 --> 00:17:13.000]  我們見面的時候
[00:17:13.000 --> 00:17:15.200]  我給了一個神蹟給你看
[00:17:15.200 --> 00:17:17.400]  現在又給了一個神蹟給你看
[00:17:17.400 --> 00:17:18.100]  你是耶穌
[00:17:18.100 --> 00:17:19.000]  你要說什麼
[00:17:19.000 --> 00:17:19.800]  如果我是耶穌
[00:17:19.800 --> 00:17:21.100]  就會跟彼得說
[00:17:21.100 --> 00:17:22.000]  孩子
[00:17:22.000 --> 00:17:22.700]  加油
[00:17:22.700 --> 00:17:23.800]  去吧
[00:17:23.800 --> 00:17:24.600]  是不是
[00:17:24.600 --> 00:17:26.400]  好好工作了
[00:17:26.400 --> 00:17:28.200]  正常吧
[00:17:28.200 --> 00:17:29.700]  老闆是這樣跟你說話的
[00:17:29.700 --> 00:17:30.800]  加油
[00:17:30.800 --> 00:17:31.700]  辛苦了
[00:17:31.700 --> 00:17:33.100]  休息一會兒
[00:17:33.100 --> 00:17:34.700]  繼續努力吧
[00:17:34.700 --> 00:17:35.900]  每個人都是這樣說話的
[00:17:35.900 --> 00:17:37.000]  你也是這樣說話的
[00:17:37.000 --> 00:17:38.200]  加油很容易說
[00:17:38.200 --> 00:17:39.600]  耶穌是不是這樣做的
[00:17:39.600 --> 00:17:42.400]  各位頂姐妹
[00:17:42.400 --> 00:17:46.100]  耶穌做了一個早飯給他們吃
[00:17:46.100 --> 00:17:47.600]  我想在這個時候
[00:17:47.600 --> 00:17:48.500]  大家想一下
[00:17:48.500 --> 00:17:51.300]  當時門徒最需要的是什麼
[00:17:51.300 --> 00:17:53.700]  一晚打魚
[00:17:53.700 --> 00:17:55.200]  打了一晚魚
[00:17:55.200 --> 00:17:58.200]  他們最需要的就是食物
[00:17:58.200 --> 00:18:01.000]  那時候最重要的就是他們肚子餓
[00:18:01.000 --> 00:18:03.000]  耶穌最關心的是什麼
[00:18:03.000 --> 00:18:03.900]  是人
[00:18:03.900 --> 00:18:05.000]  不是工作
[00:18:05.000 --> 00:18:07.400]  耶穌關心的是門徒的需要
[00:18:07.400 --> 00:18:10.400]  不是單單是事工
[00:18:10.400 --> 00:18:13.900]  有一位學者曾經說過
[00:18:13.900 --> 00:18:15.200]  你應該關心同事
[00:18:15.200 --> 00:18:17.900]  多於關心他們的工作或服務品質
[00:18:17.900 --> 00:18:19.700]  因為他們的工作品質
[00:18:19.700 --> 00:18:25.900]  絕大部分取決於他們內心的和平和幸福
[00:18:25.900 --> 00:18:27.200]  我記得在這裡分享過
[00:18:27.200 --> 00:18:28.900]  我小時候有一段事情
[00:18:28.900 --> 00:18:30.500]  聖經是最深刻的
[00:18:30.500 --> 00:18:34.900]  也是我對天父一個很重要的基礎
[00:18:34.900 --> 00:18:35.900]  建立在一個地方
[00:18:35.900 --> 00:18:39.400]  就是我小時候的小學要去崇拜
[00:18:39.400 --> 00:18:42.200]  每個星期五都要去教會崇拜
[00:18:42.200 --> 00:18:43.700]  我讀巡渡會的小學
[00:18:43.700 --> 00:18:44.800]  我記得所有的
[00:18:44.800 --> 00:18:45.600]  當然不記得了
[00:18:45.600 --> 00:18:46.600]  我只記得一個故事
[00:18:46.600 --> 00:18:47.500]  真的只記得一個故事
[00:18:47.500 --> 00:18:48.900]  那個故事就是
[00:18:48.900 --> 00:18:50.100]  我說過和分享過
[00:18:50.100 --> 00:18:52.200]  就是耶穌醫治麻瘋病人
[00:18:52.200 --> 00:18:54.200]  我小時候很深刻這個故事
[00:18:54.200 --> 00:18:55.000]  為什麼呢
[00:18:55.000 --> 00:18:56.300]  因為小時候讀書
[00:18:56.300 --> 00:18:58.700]  麻瘋病是一種皮膚病
[00:18:58.700 --> 00:18:59.800]  現在沒有了
[00:18:59.800 --> 00:19:00.500]  舊時有了
[00:19:00.500 --> 00:19:01.700]  麻瘋病是皮膚病
[00:19:01.700 --> 00:19:03.200]  我最記得那位牧師說
[00:19:03.200 --> 00:19:06.800]  其實耶穌醫治麻瘋病人是怎樣醫治麻瘋病人呢
[00:19:06.800 --> 00:19:09.100]  是用手摸麻瘋病人
[00:19:09.100 --> 00:19:11.600]  我小時候很震撼這件事
[00:19:11.600 --> 00:19:12.600]  我心想我是耶穌
[00:19:12.600 --> 00:19:13.700]  我一定不會摸他
[00:19:13.700 --> 00:19:14.300]  我會醫治他
[00:19:14.300 --> 00:19:16.200]  但我不會摸他
[00:19:16.200 --> 00:19:17.400]  我知道醫治得好他
[00:19:17.400 --> 00:19:18.200]  我當然叫他
[00:19:18.200 --> 00:19:19.000]  你走去後面吧
[00:19:19.000 --> 00:19:19.800]  麻煩你
[00:19:19.800 --> 00:19:20.800]  我醫治你
[00:19:20.800 --> 00:19:22.400]  總之你自己看清楚
[00:19:22.400 --> 00:19:23.400]  總之我醫治好你
[00:19:23.400 --> 00:19:25.000]  我沒理由摸他
[00:19:25.000 --> 00:19:26.700]  耶穌為什麼要摸麻瘋病人
[00:19:26.700 --> 00:19:27.400]  各位弟兄姊妹
[00:19:27.400 --> 00:19:28.100]  大家都明白
[00:19:28.100 --> 00:19:32.100]  麻瘋病人就是被拋棄在山邊的人
[00:19:32.100 --> 00:19:34.800]  他最沒有的就是人際關係
[00:19:34.800 --> 00:19:37.000]  他的生命自從染病之後
[00:19:37.000 --> 00:19:39.100]  就沒有人再理他
[00:19:39.100 --> 00:19:44.100]  耶穌的醫治就是捉摸他
[00:19:44.100 --> 00:19:45.200]  我很深刻
[00:19:45.200 --> 00:19:45.900]  小學生
[00:19:45.900 --> 00:19:47.100]  我所有都忘記了
[00:19:47.100 --> 00:19:48.300]  讀什麼都忘記了
[00:19:48.300 --> 00:19:49.600]  小學的生活都忘記了
[00:19:49.600 --> 00:19:51.500]  同學都忘記了
[00:19:51.500 --> 00:19:52.800]  但我記得這個故事
[00:19:52.800 --> 00:19:53.300]  因為很深刻
[00:19:53.300 --> 00:19:55.200]  我說耶穌摸你都夠膽
[00:19:55.200 --> 00:19:56.500]  真是厲害
[00:19:56.500 --> 00:19:57.600]  其實在這裡也是
[00:19:57.600 --> 00:20:01.700]  各位弟兄姊妹
[00:20:01.700 --> 00:20:05.300]  當這群門徒最辛苦
[00:20:05.300 --> 00:20:08.900]  當這群門徒最需要什麼的時候
[00:20:08.900 --> 00:20:09.900]  耶穌不是跟他們說
[00:20:09.900 --> 00:20:10.900]  你們去吧
[00:20:10.900 --> 00:20:12.300]  你們加油
[00:20:12.300 --> 00:20:15.300]  你們為我作供
[00:20:15.300 --> 00:20:20.600]  耶穌親自的煮了一餐早餐給他們吃
[00:20:20.600 --> 00:20:22.500]  各位弟兄姊妹
[00:20:22.500 --> 00:20:23.700]  有的時候的確是
[00:20:23.700 --> 00:20:24.300]  在這一刻
[00:20:24.300 --> 00:20:25.700]  可能有時候我問心
[00:20:25.700 --> 00:20:27.300]  我自己都會想
[00:20:27.300 --> 00:20:29.000]  究竟我應該怎樣走
[00:20:29.000 --> 00:20:31.200]  四十而畫
[00:20:31.200 --> 00:20:32.200]  快要五十了
[00:20:32.200 --> 00:20:35.700]  畫了十年已經很不妥了
[00:20:35.700 --> 00:20:39.100]  但是我仍然相信
[00:20:39.100 --> 00:20:42.000]  我仍然捉緊一個盼望
[00:20:42.000 --> 00:20:43.600]  可能我自己都不知道
[00:20:43.600 --> 00:20:45.400]  自己需要什麼的時候
[00:20:45.400 --> 00:20:50.000]  主耶穌最清楚我需要什麼
[00:20:50.000 --> 00:20:52.100]  祂親自滿足
[00:20:52.100 --> 00:20:55.200]  捉摸我心裡最重要
[00:20:55.200 --> 00:20:58.600]  最缺乏的地方
[00:20:58.600 --> 00:21:00.100]  到了今天最後
[00:21:00.100 --> 00:21:01.900]  我沒有請大家看這段經文
[00:21:01.900 --> 00:21:03.500]  在十五至十九節
[00:21:03.500 --> 00:21:05.500]  大家今晚有時間回去看這段經文
[00:21:05.500 --> 00:21:06.400]  十五至十九節
[00:21:06.400 --> 00:21:07.700]  你們很熟悉的
[00:21:07.700 --> 00:21:08.800]  這裡就是說
[00:21:08.800 --> 00:21:10.500]  耶穌三次去問彼得
[00:21:10.500 --> 00:21:12.600]  你愛我嗎
[00:21:12.600 --> 00:21:13.600]  很簡單的去說
[00:21:13.600 --> 00:21:15.700]  當然這段經文有很多很複雜的地方
[00:21:15.700 --> 00:21:16.800]  但是我們不要理了
[00:21:16.800 --> 00:21:19.000]  最後
[00:21:19.000 --> 00:21:21.100]  彼得說他愛耶穌
[00:21:21.100 --> 00:21:23.300]  然後耶穌說了一件很重要的事情
[00:21:23.300 --> 00:21:24.200]  叫彼得說
[00:21:24.200 --> 00:21:28.900]  你牧養我的羊
[00:21:28.900 --> 00:21:30.300]  如果各位弟兄姊妹
[00:21:30.300 --> 00:21:33.700]  我如果是耶穌的話
[00:21:33.700 --> 00:21:35.500]  我知道我要離開
[00:21:35.500 --> 00:21:38.600]  世界聖上天堂的時候
[00:21:38.600 --> 00:21:40.600]  我最擔心的是什麼
[00:21:40.600 --> 00:21:42.600]  可能我最擔心的就是
[00:21:42.600 --> 00:21:44.400]  我所愛的一班人
[00:21:44.400 --> 00:21:49.100]  我最擔心的可能就是
[00:21:49.100 --> 00:21:51.100]  一些我跟過我的一些人
[00:21:51.100 --> 00:21:52.900]  我不知道他將來會怎樣
[00:21:52.900 --> 00:21:55.100]  他將這個很重要的責任
[00:21:55.100 --> 00:21:56.600]  放在彼得的身上
[00:21:56.600 --> 00:21:57.800]  他跟彼得說
[00:21:57.800 --> 00:21:59.500]  你牧養我的羊
[00:21:59.500 --> 00:22:00.500]  不要小看這句話
[00:22:00.500 --> 00:22:02.600]  各位弟兄姊妹
[00:22:02.600 --> 00:22:05.100]  如果那件事是最重要的
[00:22:05.100 --> 00:22:06.800]  你的錢包
[00:22:06.800 --> 00:22:08.000]  我當是吧
[00:22:08.000 --> 00:22:09.700]  可能有些人覺得錢包一千多包
[00:22:09.700 --> 00:22:11.000]  很猶如垃圾
[00:22:11.000 --> 00:22:11.700]  不要緊
[00:22:11.700 --> 00:22:13.300]  如果你的錢包是最重要的
[00:22:13.300 --> 00:22:15.900]  你一定不會放在我手上的
[00:22:15.900 --> 00:22:17.900]  你一定會找一個你信任的人
[00:22:17.900 --> 00:22:20.000]  你好好牧養我的錢包
[00:22:20.000 --> 00:22:20.900]  是不是
[00:22:20.900 --> 00:22:24.900]  你牧養我的羊
[00:22:24.900 --> 00:22:26.400]  各位弟兄姊妹
[00:22:26.400 --> 00:22:30.000]  當彼得再要去走的時候
[00:22:30.000 --> 00:22:33.000]  耶穌基督交了一個很重要的使命給他
[00:22:33.000 --> 00:22:36.000]  你牧養我的羊
[00:22:36.000 --> 00:22:38.300]  今天的分享我想說什麼
[00:22:38.300 --> 00:22:39.300]  各位弟兄姊妹
[00:22:39.300 --> 00:22:43.500]  最後
[00:22:43.500 --> 00:22:45.800]  我想說一個這樣的總結
[00:22:45.800 --> 00:22:47.500]  如果這一刻我們的生命
[00:22:47.500 --> 00:22:48.300]  各位弟兄姊妹
[00:22:48.300 --> 00:22:49.300]  如果這一刻我們的生命
[00:22:49.300 --> 00:22:52.700]  我們覺得沒有人看得見我們
[00:22:52.700 --> 00:22:55.000]  沒有人注意到我
[00:22:55.000 --> 00:22:56.700]  所以我用很多的方法
[00:22:56.700 --> 00:22:57.700]  不同的方法
[00:22:57.700 --> 00:22:59.700]  讓別人看到我
[00:22:59.700 --> 00:23:01.800]  讓別人覺得我重要的時候
[00:23:01.800 --> 00:23:04.400]  主耶穌基督今天跟你說
[00:23:04.400 --> 00:23:06.500]  祂看到你
[00:23:06.500 --> 00:23:09.300]  祂看到你
[00:23:09.300 --> 00:23:12.500]  如果這一刻我們的生命覺得
[00:23:12.500 --> 00:23:14.600]  我們很困難
[00:23:14.600 --> 00:23:15.900]  沒有人關心
[00:23:15.900 --> 00:23:17.600]  沒有人明白
[00:23:17.600 --> 00:23:19.500]  有時候可能最親近的人
[00:23:19.500 --> 00:23:23.000]  可能不明白我的時候
[00:23:23.000 --> 00:23:27.800]  耶穌基督透過今天的經文告訴我們
[00:23:27.800 --> 00:23:32.100]  祂是最能夠拿到我們需要的
[00:23:32.100 --> 00:23:38.500]  祂們也很願意觸摸我們生命缺乏的地方
[00:23:38.500 --> 00:23:41.500]  如果我們覺得我們很沒用
[00:23:41.500 --> 00:23:43.600]  這個世界不需要我
[00:23:43.600 --> 00:23:47.300]  我做什麼都沒有意思
[00:23:47.300 --> 00:23:48.900]  我哪裡有用
[00:23:48.900 --> 00:23:50.300]  這麼多人在這裡
[00:23:50.300 --> 00:23:52.500]  教會有這麼多這麼厲害的人
[00:23:52.500 --> 00:23:54.000]  學社會有這麼多這麼厲害的人
[00:23:54.000 --> 00:23:55.000]  讀書有這麼多這麼厲害的人
[00:23:55.000 --> 00:23:56.900]  公司有這麼多這麼厲害的人
[00:23:56.900 --> 00:23:58.200]  我有什麼用呢
[00:23:58.200 --> 00:24:00.000]  主耶穌基督告訴我們
[00:24:00.000 --> 00:24:02.300]  你牧養我的羊
[00:24:02.300 --> 00:24:04.800]  主耶穌基督今天仍然
[00:24:04.800 --> 00:24:07.800]  將祂最重要最珍重
[00:24:07.800 --> 00:24:10.800]  最視為寶貴的東西
[00:24:10.800 --> 00:24:12.300]  放在我們身上
[00:24:12.300 --> 00:24:14.800]  我覺得人的生命
[00:24:14.800 --> 00:24:16.800]  有被看見
[00:24:16.800 --> 00:24:19.100]  有被關心
[00:24:19.100 --> 00:24:21.300]  有方向
[00:24:21.300 --> 00:24:23.500]  有目標有使命
[00:24:23.500 --> 00:24:27.100]  這個人生已經是一個最寶貴
[00:24:27.100 --> 00:24:29.100]  最重要的人生
[00:24:29.100 --> 00:24:31.900]  我們不要將一些錯誤的東西
[00:24:31.900 --> 00:24:34.500]  建立在這些需要的上面
[00:24:34.500 --> 00:24:36.300]  我們必須要抓緊
[00:24:36.300 --> 00:24:37.500]  我們的主耶穌基督
[00:24:37.500 --> 00:24:39.700]  或許前面的人生的路
[00:24:39.700 --> 00:24:42.700]  還有很多的未知
[00:24:42.700 --> 00:24:44.500]  香港社會會怎樣走下去
[00:24:44.500 --> 00:24:46.900]  我們都有很多的未知
[00:24:46.900 --> 00:24:48.600]  但是各位兄弟姐妹
[00:24:48.600 --> 00:24:51.200]  我們仍然有我們的主耶穌基督
[00:24:51.200 --> 00:24:52.800]  我們仍然這個信仰群體
[00:24:52.800 --> 00:24:54.700]  有我們的使命
[00:24:54.700 --> 00:24:56.900]  我們低頭祈禱
[00:24:56.900 --> 00:25:04.700]  請主我們感謝祢
[00:25:04.700 --> 00:25:08.500]  如果我們的生活是合意
[00:25:08.500 --> 00:25:11.300]  我們真的要感謝主祢
[00:25:11.300 --> 00:25:13.500]  因為主祢讓我們生活
[00:25:13.500 --> 00:25:15.200]  有順利的
[00:25:15.200 --> 00:25:16.800]  有歡樂的
[00:25:16.800 --> 00:25:17.700]  大主我們也知道
[00:25:17.700 --> 00:25:18.600]  在我們生命當中
[00:25:18.600 --> 00:25:19.600]  我們可能有些時候
[00:25:19.600 --> 00:25:21.800]  我們也會面對一些挫折
[00:25:21.800 --> 00:25:24.600]  我們生命也會面對一些迷惘
[00:25:24.600 --> 00:25:29.400]  我們生命也有時候會面對一些
[00:25:29.400 --> 00:25:32.400]  不知道前面怎樣走的困難
[00:25:32.400 --> 00:25:36.400]  大主祢今天提醒我們
[00:25:36.400 --> 00:25:40.600]  祢看著我們
[00:25:40.600 --> 00:25:44.900]  祢關心我們生命最需要的
[00:25:44.900 --> 00:25:47.100]  祢告訴我們
[00:25:47.100 --> 00:25:50.400]  我們在祢的計劃裏面
[00:25:50.400 --> 00:25:53.400]  在祢的一些事工裏面
[00:25:53.400 --> 00:25:55.000]  我們是有份
[00:25:55.000 --> 00:25:57.900]  而且是一個很重要的位置
[00:25:57.900 --> 00:25:59.800]  大主求祢幫助我們
[00:25:59.800 --> 00:26:01.300]  願祢我們遇到迷惘
[00:26:01.300 --> 00:26:02.800]  遇到灰心
[00:26:02.800 --> 00:26:03.900]  遇到失意
[00:26:03.900 --> 00:26:04.900]  或者我們在尋問
[00:26:04.900 --> 00:26:07.500]  我們前面應該怎樣走的時候
[00:26:07.500 --> 00:26:09.200]  主祢要和我們一起走
[00:26:09.200 --> 00:26:11.000]  主祢我們深信祢
[00:26:11.000 --> 00:26:13.500]  當祢在我們身邊的時候
[00:26:13.500 --> 00:26:15.400]  我們縱然有困難
[00:26:15.400 --> 00:26:16.700]  縱然辛苦
[00:26:16.700 --> 00:26:20.200]  我們知道祢在我們身邊
[00:26:20.200 --> 00:26:22.000]  和我們一起去承擔
[00:26:22.000 --> 00:26:22.900]  明白我們的
[00:26:22.900 --> 00:26:23.500]  主祢我們感謝祢
[00:26:23.500 --> 00:26:24.400]  讓我們有這段時間
[00:26:24.400 --> 00:26:25.600]  我們祈禱奉我們主耶穌基督
[00:26:25.600 --> 00:26:26.800]  得聖滅之祈求
