
[00:00:00.000 --> 00:00:01.400]  各位弟子妹
[00:20:24.000 --> 00:20:26.000]  你相不相信我們的主
[00:20:26.000 --> 00:20:29.000]  就是現在在者裡的主呢
[00:20:29.000 --> 00:20:33.000]  可惜
[00:20:33.000 --> 00:20:36.000]  我們很多時候只是相信聖經這些說話
[00:20:36.000 --> 00:20:39.000]  是過去或是將來
[00:20:39.000 --> 00:20:42.000]  我們有沒有相信主這個時間
[00:20:42.000 --> 00:20:45.000]  此時此地是與我們同在
[00:20:45.000 --> 00:20:47.000]  於是聖經告訴我們
[00:20:47.000 --> 00:20:48.000]  在這個時候
[00:20:48.000 --> 00:20:52.000]  馬大就去通知主耶穌
[00:20:52.000 --> 00:20:59.000]  告訴馬尼亞
[00:20:59.000 --> 00:21:00.000]  主耶穌來了
[00:21:00.000 --> 00:21:03.000]  馬尼亞就出去迎接主
[00:21:03.000 --> 00:21:05.000]  馬尼亞見到主耶穌的時候
[00:21:05.000 --> 00:21:07.000]  那句說話一模一樣
[00:21:07.000 --> 00:21:08.000]  他說主啊
[00:21:08.000 --> 00:21:09.000]  祢若早在者裡
[00:21:09.000 --> 00:21:13.000]  我的兄弟必不死
[00:21:13.000 --> 00:21:16.000]  或者他們說的說話是一樣
[00:21:16.000 --> 00:21:20.000]  但是我相信他們的語氣非常不同
[00:21:20.000 --> 00:21:23.000]  馬尼亞是一個安靜學道的人
[00:21:23.000 --> 00:21:25.000]  他也華語比較少
[00:21:25.000 --> 00:21:26.000]  聖經形容
[00:21:26.000 --> 00:21:29.000]  但是他的說話很有感染力
[00:21:29.000 --> 00:21:31.000]  當他說完這句說話
[00:21:31.000 --> 00:21:33.000]  他哀哭
[00:21:33.000 --> 00:21:38.000]  身邊的人就跟隨他悲嘆憂愁
[00:21:38.000 --> 00:21:39.000]  各位弟兄姊妹
[00:21:39.000 --> 00:21:40.000]  甚至聖經說
[00:21:40.000 --> 00:21:42.000]  耶穌哭了
[00:21:42.000 --> 00:21:45.000]  聖經有三次記載耶穌哭的記載
[00:21:45.000 --> 00:21:47.000]  第一次在這裡
[00:21:47.000 --> 00:21:49.000]  第二次在耶路撒冷的城外
[00:21:49.000 --> 00:21:52.000]  當他見到耶路撒冷的居民
[00:21:52.000 --> 00:21:53.000]  夾道歡呼
[00:21:53.000 --> 00:21:56.000]  但他卻是看到一幅圖畫
[00:21:56.000 --> 00:21:59.000]  就是受敵捉起迎侶
[00:21:59.000 --> 00:22:01.000]  周圍環繞你
[00:22:01.000 --> 00:22:03.000]  四面圍困著
[00:22:03.000 --> 00:22:06.000]  要掃滅你裡面的兒女
[00:22:06.000 --> 00:22:08.000]  這個時候耶穌就哭
[00:22:08.000 --> 00:22:11.000]  第三次就在喀西瑪利縣
[00:22:11.000 --> 00:22:12.000]  聖經希伯來書說
[00:22:12.000 --> 00:22:14.000]  他大聲哀哭
[00:22:14.000 --> 00:22:17.000]  流淚禱告懇求赦免
[00:22:17.000 --> 00:22:22.000]  救他免死的主
[00:22:22.000 --> 00:22:25.000]  所以我們知道
[00:22:25.000 --> 00:22:27.000]  稍後復活的神蹟
[00:22:27.000 --> 00:22:31.000]  耶穌一定會知道他會使拉撒和復活
[00:22:31.000 --> 00:22:34.000]  一定會令到這班人破體為笑
[00:22:34.000 --> 00:22:39.000]  但是主仍然投入此時此刻
[00:22:39.000 --> 00:22:44.000]  他投入這個親人離世的悲痛裡面
[00:22:44.000 --> 00:22:49.000]  造物的主不是在我們的痛苦流淚的時候
[00:22:49.000 --> 00:22:50.000]  悄然默哀
[00:22:50.000 --> 00:22:51.000]  祂不是冰冷
[00:22:51.000 --> 00:22:54.000]  祂不是不吃人間煙火的上帝
[00:22:54.000 --> 00:22:56.000]  祂在我們的苦難當中
[00:22:56.000 --> 00:23:00.000]  祂是和我們一起流淚哀嘆
[00:23:00.000 --> 00:23:07.000]  所以主是與我們一同哭泣的主
[00:23:07.000 --> 00:23:08.000]  各位弟兄姊妹
[00:23:08.000 --> 00:23:10.000]  今天你信不信這位主
[00:23:10.000 --> 00:23:15.000]  是一位與你同哀哭的主呢
[00:23:15.000 --> 00:23:17.000]  當你今天在你困難和絕望的處境
[00:23:17.000 --> 00:23:22.000]  你信不信主是可以讓你感動
[00:23:22.000 --> 00:23:25.000]  聖經說流淚痛悔的心
[00:23:25.000 --> 00:23:27.000]  他絕對不輕看
[00:23:27.000 --> 00:23:30.000]  我幾時流淚你都記數
[00:23:30.000 --> 00:23:33.000]  求你將我們的眼淚放在你的皮袋裡面
[00:23:33.000 --> 00:23:39.000]  你信不信我們的主是與你同哭的主呢
[00:23:39.000 --> 00:23:42.000]  他會為你來憂慮呢
[00:23:42.000 --> 00:23:45.000]  你信不信你的苦難的經歷
[00:23:45.000 --> 00:23:47.000]  最終能夠破體為笑
[00:23:47.000 --> 00:23:50.000]  可以看到神的榮耀呢
[00:23:50.000 --> 00:23:52.000]  各位弟兄姊妹
[00:23:52.000 --> 00:23:57.000]  就算耶穌沒有使拉撒路復活
[00:23:57.000 --> 00:23:59.000]  我們的信仰是否一種即或不然
[00:23:59.000 --> 00:24:02.000]  我們都能夠確信的信仰呢
[00:24:02.000 --> 00:24:05.000]  神並沒有轉動的影兒
[00:24:05.000 --> 00:24:07.000]  祂並沒有改變
[00:24:07.000 --> 00:24:09.000]  最後我們見到
[00:24:09.000 --> 00:24:17.000]  我們一起讀一讀經文41節
[00:24:17.000 --> 00:24:22.000]  我們讀一讀今天經文41節
[00:24:22.000 --> 00:24:24.000]  因為我是和合本忘記了
[00:24:24.000 --> 00:24:26.000]  或者我讀給大家聽
[00:24:26.000 --> 00:24:28.000]  他們就把石頭挪開
[00:24:28.000 --> 00:24:30.000]  耶穌舉目望天說
[00:24:30.000 --> 00:24:32.000]  父啊我感謝你
[00:24:32.000 --> 00:24:34.000]  因為你已經聽我
[00:24:34.000 --> 00:24:36.000]  我也知道你常聽我
[00:24:36.000 --> 00:24:39.000]  但我說者說是為周圍站著的眾人
[00:24:39.000 --> 00:24:42.000]  叫他們信是你差了我來
[00:24:42.000 --> 00:24:45.000]  說了者說就大聲呼叫說
[00:24:45.000 --> 00:24:47.000]  拉撒路出來
[00:24:47.000 --> 00:24:49.000]  那死人就出來
[00:24:49.000 --> 00:24:51.000]  手腳纏著布
[00:24:51.000 --> 00:24:53.000]  臉上包著手巾
[00:24:53.000 --> 00:24:55.000]  耶穌對他說
[00:24:55.000 --> 00:24:57.000]  解開叫他走
[00:24:57.000 --> 00:25:03.000]  耶穌在這裡再次的重申
[00:25:03.000 --> 00:25:07.000]  祂的信心是常常知道主聽祂的禱告
[00:25:07.000 --> 00:25:09.000]  但是為了祂身邊的眾人
[00:25:09.000 --> 00:25:11.000]  要信他們
[00:25:11.000 --> 00:25:14.000]  要讓他們信祂是扶手差來的
[00:25:14.000 --> 00:25:17.000]  所以祂能夠彰顯這個神蹟
[00:25:17.000 --> 00:25:19.000]  拉撒路出來
[00:25:19.000 --> 00:25:23.000]  曾經有些比較調皮的解經家說
[00:25:23.000 --> 00:25:25.000]  如果他沒有說拉撒路這個字
[00:25:25.000 --> 00:25:28.000]  所有墳墓裡面的人都會出來
[00:25:28.000 --> 00:25:34.000]  耶穌的權能是偉大
[00:25:34.000 --> 00:25:40.000]  這件事後來也引發了猶太教的領袖
[00:25:40.000 --> 00:25:44.000]  工會的領袖密謀要殺死耶穌
[00:25:44.000 --> 00:25:47.000]  整個約翰福音的故事
[00:25:47.000 --> 00:25:49.000]  在這裡成為一個轉捩點
[00:25:49.000 --> 00:25:51.000]  也讓我們看到
[00:25:51.000 --> 00:25:54.000]  耶穌為罪人待贖的即時
[00:25:54.000 --> 00:25:56.000]  進入了十二章
[00:25:56.000 --> 00:25:58.000]  就會進入了受難州的
[00:25:58.000 --> 00:26:01.000]  最後一州的事情
[00:26:01.000 --> 00:26:04.000]  就是主騎驢進入耶路撒冷那件事
[00:26:04.000 --> 00:26:07.000]  下個星期我們就進入
[00:26:07.000 --> 00:26:10.000]  中樹的主日
[00:26:10.000 --> 00:26:15.000]  慶祝耶穌騎驢進入耶路撒冷的事蹟
[00:26:15.000 --> 00:26:19.000]  讓我們在這裡作一個反省
[00:26:19.000 --> 00:26:22.000]  不要被歡呼聲所蒙蔽
[00:26:22.000 --> 00:26:24.000]  身邊的人的歡呼聲
[00:26:24.000 --> 00:26:27.000]  有時可能是有禍的
[00:26:27.000 --> 00:26:30.000]  在教會群體裡面
[00:26:30.000 --> 00:26:32.000]  耶穌都告訴我們
[00:26:32.000 --> 00:26:36.000]  綿羊和山羊是混雜在其中
[00:26:36.000 --> 00:26:40.000]  我們不要單從我們主日敬拜的行為
[00:26:40.000 --> 00:26:42.000]  一個人是不是真正的愛主
[00:26:42.000 --> 00:26:47.000]  真正的愛主是在日常的考驗裡面看到
[00:26:47.000 --> 00:26:50.000]  我們是不是真的確信我們的主
[00:26:50.000 --> 00:26:52.000]  是與我們同在的主
[00:26:52.000 --> 00:26:57.000]  是此時此刻與我們同在的主呢
[00:26:57.000 --> 00:27:00.000]  我們一起在神的面前禱告
