
[00:00:00.000 --> 00:00:03.360]  當我提出這個題目的時候
[00:18:39.360 --> 00:18:44.960]  最少我只知道聖經說他們能走這麼久的路
[00:18:44.960 --> 00:18:47.440]  但是這個西面呢
[00:18:47.440 --> 00:18:49.480]  去等候的時間
[00:18:49.480 --> 00:18:55.080]  需要比這個牧羊人更加長的時間
[00:18:55.080 --> 00:18:57.480]  他已經老了
[00:18:57.480 --> 00:19:02.920]  但是神給他有一個等候的學習
[00:19:02.920 --> 00:19:05.960]  很多時候我們不能等
[00:19:05.960 --> 00:19:12.480]  特別是這個年代 這個時代
[00:19:12.480 --> 00:19:14.640]  所以你的互聯網的速度不夠
[00:19:14.640 --> 00:19:17.680]  3G不夠你快點去換4G吧
[00:19:17.680 --> 00:19:20.160]  因爲你不能等
[00:19:20.160 --> 00:19:24.720]  原來等候是需要時間的
[00:19:24.720 --> 00:19:25.960]  我們不能夠等
[00:19:25.960 --> 00:19:30.360]  所以很多時候我們用我們自己的方法
[00:19:30.360 --> 00:19:38.000]  走在神的面前 去做神所做的事
[00:19:38.000 --> 00:19:40.440]  我們很愚昧
[00:19:40.440 --> 00:19:42.760]  神要我們學習
[00:19:42.760 --> 00:19:45.400]  由西面的這個人學習
[00:19:45.400 --> 00:19:50.320]  如何去安靜等候 等待我們的神
[00:19:50.320 --> 00:19:53.600]  另一方面 西面
[00:19:53.600 --> 00:19:57.840]  他仍然很敏感 性靈的帶領
[00:19:57.840 --> 00:19:59.960]  我們看27節
[00:19:59.960 --> 00:20:02.160]  我們一起來讀
[00:20:02.160 --> 00:20:04.800]  他受了性靈的感動
[00:20:04.800 --> 00:20:06.400]  進入聖殿
[00:20:06.400 --> 00:20:10.920]  正如見蘇的父母抱着孩子進來
[00:20:10.920 --> 00:20:15.000]  要照祿法的規矩奔離
[00:20:15.000 --> 00:20:19.400]  我說西面很敏感 性靈的帶領
[00:20:19.400 --> 00:20:22.120]  如果你看經文的時候
[00:20:22.120 --> 00:20:24.680]  他說他受了性靈的感動
[00:20:24.680 --> 00:20:27.160]  其實中間有一個字
[00:20:27.160 --> 00:20:32.160]  他又受了性靈的感動
[00:20:32.160 --> 00:20:34.040]  所以換一句話
[00:20:34.040 --> 00:20:37.920]  西面是不斷 事事受性靈的感動
[00:20:37.920 --> 00:20:40.880]  因爲他又受了性靈的感動
[00:20:40.880 --> 00:20:47.640]  這個進入是一個動詞 還是一個名詞
[00:20:47.640 --> 00:20:52.240]  是一個動作 還是一個名詞呢
[00:20:52.240 --> 00:20:54.480]  是一個動詞
[00:20:54.480 --> 00:20:59.480]  換一句話 西面是一個有動作的人
[00:20:59.480 --> 00:21:03.200]  他是一個有行動的人
[00:21:03.200 --> 00:21:07.120]  事事 性靈都感動你和感動我的
[00:21:07.120 --> 00:21:09.360]  你有沒有啊
[00:21:09.360 --> 00:21:12.560]  神感動你和你旁邊的人
[00:21:12.560 --> 00:21:14.680]  均爲他
[00:21:14.680 --> 00:21:16.960]  神感動你和你的同學
[00:21:16.960 --> 00:21:19.000]  和你的同事 和你的朋友
[00:21:19.000 --> 00:21:20.760]  和他說耶穌愛你
[00:21:20.760 --> 00:21:23.640]  有時我們 哎呀 面子不好
[00:21:23.640 --> 00:21:26.240]  不好意思 我們很難
[00:21:26.240 --> 00:21:28.160]  去和別人說 耶穌愛你
[00:21:28.160 --> 00:21:32.360]  或是說 和其他人分享耶穌基督
[00:21:32.360 --> 00:21:35.120]  性靈其實事事感動我們的時候
[00:21:35.120 --> 00:21:36.400]  我們有沒有行啊
[00:21:36.400 --> 00:21:39.680]  我們是當它是一個名詞
[00:21:39.680 --> 00:21:41.600]  不是動詞
[00:21:41.600 --> 00:21:44.360]  但是西面他聽到
[00:21:44.360 --> 00:21:47.360]  他又受了性靈的感動
[00:21:47.360 --> 00:21:50.240]  他就有一個action
[00:21:50.240 --> 00:21:52.600]  他見到耶穌的時候
[00:21:52.600 --> 00:21:55.480]  見到耶穌的父母的時候
[00:21:55.480 --> 00:21:56.920]  聖經和我們說
[00:21:56.920 --> 00:22:00.320]  他帶了他們一個很真誠的祝福
[00:22:00.320 --> 00:22:02.440]  有一個很寶貴的權面
[00:22:02.440 --> 00:22:05.920]  有一個很誠實的忠告
[00:22:05.920 --> 00:22:07.960]  其實我們有沒有想過
[00:22:07.960 --> 00:22:10.440]  這個很年輕的父母
[00:22:10.440 --> 00:22:12.640]  帶着這個寶寶的時候
[00:22:12.640 --> 00:22:14.480]  來到這個聖殿
[00:22:14.480 --> 00:22:16.360]  完成摩西六法
[00:22:16.360 --> 00:22:19.760]  所給他們要行的這個
[00:22:19.760 --> 00:22:22.000]  獻禮的時候
[00:22:22.000 --> 00:22:24.960]  他們的心情如何呢
[00:22:24.960 --> 00:22:27.160]  我們中間有沒有剛剛有
[00:22:27.160 --> 00:22:29.000]  就要結婚的 有沒有
[00:22:29.000 --> 00:22:30.320]  我知道乳童
[00:22:30.320 --> 00:22:31.960]  有些人剛剛結婚的
[00:22:31.960 --> 00:22:32.680]  是吧
[00:22:32.680 --> 00:22:34.720]  有一些就要結婚的
[00:22:34.720 --> 00:22:39.080]  你籌備的時候有沒有壓力啊
[00:22:39.080 --> 00:22:40.320]  有沒有just married的
[00:22:40.320 --> 00:22:41.600]  這裏有沒有啊
[00:22:41.600 --> 00:22:43.360]  沒有啊
[00:22:43.360 --> 00:22:45.640]  about to marry有沒有啊
[00:22:45.640 --> 00:22:48.720]  都沒有啊
[00:22:48.720 --> 00:22:51.240]  三個月內要結婚的有沒有啊
[00:22:51.240 --> 00:22:54.320]  沒有
[00:22:54.320 --> 00:22:55.600]  我知道我結婚的時候
[00:22:55.600 --> 00:22:59.400]  我用了半年的時間去plan
[00:22:59.400 --> 00:23:04.040]  我用半年去plan我的marriage
[00:23:04.040 --> 00:23:07.280]  幾日 幾時 哪一天做哪一件事
[00:23:07.280 --> 00:23:08.960]  壓力會不會大啊
[00:23:08.960 --> 00:23:11.400]  壓力很大的
[00:23:11.400 --> 00:23:13.000]  對耶穌的父母來講
[00:23:13.000 --> 00:23:15.080]  瑪利亞和約瑟
[00:23:15.080 --> 00:23:17.240]  他壓力大不大啊
[00:23:17.240 --> 00:23:19.200]  他壓力很大的
[00:23:19.200 --> 00:23:20.680]  你有沒有想過呢
[00:23:20.680 --> 00:23:23.760]  如果你辦你的婚禮的時候
[00:23:23.760 --> 00:23:25.160]  正在處理的時候
[00:23:25.160 --> 00:23:28.840]  有很大的一件事發生在你的生命之中
[00:23:28.840 --> 00:23:29.960]  你可以
[00:23:29.960 --> 00:23:32.400]  在那個時候瑪利亞可以
[00:23:32.400 --> 00:23:34.920]  不知道怎麼做的了
[00:23:34.920 --> 00:23:36.760]  他們是訂了婚
[00:23:36.760 --> 00:23:38.720]  還沒結婚
[00:23:38.720 --> 00:23:42.520]  又被天使說主意你同在
[00:23:42.520 --> 00:23:46.840]  你就要受人
[00:23:46.840 --> 00:23:51.320]  是不是disturb了他之前的plan
[00:23:51.320 --> 00:23:54.120]  是一個很大的disturb
[00:23:54.120 --> 00:23:56.160]  很大的一個困擾
[00:23:56.160 --> 00:23:59.000]  對這個很年輕的夫婦的時候
[00:23:59.000 --> 00:24:01.200]  他需不需要人安慰啊
[00:24:01.200 --> 00:24:02.600]  需要啊
[00:24:02.600 --> 00:24:04.720]  如果我們之中有大兄姐妹
[00:24:04.720 --> 00:24:07.760]  你知道他剛生BB的時候
[00:24:07.760 --> 00:24:09.560]  我們說 事事我們都會說
[00:24:09.560 --> 00:24:12.040]  有baby blue啊
[00:24:12.040 --> 00:24:13.400]  就是你剛出生啊
[00:24:13.400 --> 00:24:15.720]  不知道怎麼辦 不知道怎麼搞
[00:24:15.720 --> 00:24:17.040]  瑪利亞的玉瑟
[00:24:17.040 --> 00:24:20.760]  一個星期啊
[00:24:20.760 --> 00:24:22.120]  耶穌剛出生
[00:24:22.120 --> 00:24:23.400]  不是很久的時候
[00:24:23.400 --> 00:24:25.000]  都是那個
[00:24:25.000 --> 00:24:27.040]  面對這個baby怎麼
[00:24:27.040 --> 00:24:30.520]  他們這個夫婦需要有人去關懷
[00:24:30.520 --> 00:24:32.680]  鼓勵
[00:24:32.680 --> 00:24:34.360]  西緬來到
[00:24:34.360 --> 00:24:37.920]  這一對的夫婦面前
[00:24:37.920 --> 00:24:41.360]  其實神就是預備了西緬
[00:24:41.360 --> 00:24:45.480]  接納了瑪利亞和玉瑟
[00:24:45.480 --> 00:24:47.280]  神預備了西緬
[00:24:47.280 --> 00:24:49.160]  聖經說他們
[00:24:49.160 --> 00:24:51.200]  不是很富有的人
[00:24:51.200 --> 00:24:52.360]  因爲他們奉獻
[00:24:52.360 --> 00:24:57.840]  只可以奉獻什麼
[00:24:57.840 --> 00:24:59.360]  如果窮人奉獻的時候
[00:24:59.360 --> 00:25:02.560]  可以奉獻什麼
[00:25:02.560 --> 00:25:04.760]  我都不懂得讀哦
[00:25:04.760 --> 00:25:06.640]  二十四節
[00:25:06.640 --> 00:25:10.000]  又要照主的律法上所說
[00:25:10.000 --> 00:25:15.920]  挖羊一對貓
[00:25:15.920 --> 00:25:17.760]  挖羊兩隻貓
[00:25:17.760 --> 00:25:20.880]  錯過獻祭
[00:25:20.880 --> 00:25:22.760]  是不是錯甲啊
[00:25:22.760 --> 00:25:26.120]  錯甲啊
[00:25:26.120 --> 00:25:31.480]  欠爪仔啊
[00:25:31.480 --> 00:25:32.840]  欠爪仔的人
[00:25:32.840 --> 00:25:35.240]  不是富有的人哦
[00:25:35.240 --> 00:25:36.640]  聖經教育聖經說
[00:25:36.640 --> 00:25:37.560]  如果你窮呢
[00:25:37.560 --> 00:25:38.720]  你沒什麼錢呢
[00:25:38.720 --> 00:25:41.560]  你可以欠爪仔的哦
[00:25:41.560 --> 00:25:42.280]  所以我們知道
[00:25:42.280 --> 00:25:43.960]  這一對很年輕的夫婦
[00:25:43.960 --> 00:25:44.920]  他們是什麼
[00:25:44.920 --> 00:25:47.240]  不是很富有的
[00:25:47.240 --> 00:25:49.200]  面對一個新的家庭
[00:25:49.200 --> 00:25:50.560]  面對神
[00:25:50.560 --> 00:25:53.400]  給他們一個
[00:25:53.400 --> 00:25:54.840]  籌備婚禮的時候
[00:25:54.840 --> 00:25:56.640]  又被打亂了
[00:25:56.640 --> 00:25:58.080]  那個計劃的時候
[00:25:58.080 --> 00:25:59.000]  又面對
[00:25:59.000 --> 00:26:02.360]  去走很遠很遠的路
[00:26:02.360 --> 00:26:05.760]  找不到那個客棧的時候
[00:26:05.760 --> 00:26:07.360]  又要找不到一個
[00:26:07.360 --> 00:26:08.680]  很好的地方
[00:26:08.680 --> 00:26:11.240]  去生孩子的時候
[00:26:11.240 --> 00:26:14.720]  壓力大不大啊
[00:26:14.720 --> 00:26:16.320]  很大啊
[00:26:16.320 --> 00:26:18.400]  這一對年輕的夫婦
[00:26:18.400 --> 00:26:19.480]  又窮
[00:26:19.480 --> 00:26:22.280]  又面對這麼多人生的
[00:26:22.280 --> 00:26:23.240]  路程的時候
[00:26:23.240 --> 00:26:25.880]  他需要有人可以接納
[00:26:25.880 --> 00:26:26.880]  所以聖經說
[00:26:26.880 --> 00:26:33.040]  西門見到他們的時候
[00:26:33.040 --> 00:26:38.840]  西門就抱着這一個寶寶
[00:26:38.840 --> 00:26:42.480]  他和瑪利亞
[00:26:42.480 --> 00:26:45.960]  他比瑪利亞
[00:26:45.960 --> 00:26:50.800]  更早知道這個嬰孩
[00:26:50.800 --> 00:26:53.480]  來到世界的時候
[00:26:53.480 --> 00:26:56.320]  他的目的是什麼
[00:26:56.320 --> 00:26:57.800]  我再講多一次
[00:26:57.800 --> 00:27:00.320]  我再講多一次
[00:27:00.320 --> 00:27:03.960]  西門比瑪利亞
[00:27:03.960 --> 00:27:06.880]  更早知道
[00:27:06.880 --> 00:27:10.480]  耶穌降世來的目的
[00:27:10.480 --> 00:27:16.000]  是爲了什麼
[00:27:16.000 --> 00:27:20.560]  因爲西門等
[00:27:20.560 --> 00:27:24.360]  耶穌等了很久了
[00:27:24.360 --> 00:27:27.160]  他知道他來到世上的目的
[00:27:27.160 --> 00:27:29.520]  耶穌來到世上
[00:27:29.520 --> 00:27:32.000]  要給我們救恩
[00:27:32.000 --> 00:27:34.800]  會影響很多人的心理
[00:27:34.800 --> 00:27:36.880]  意念 話語
[00:27:36.880 --> 00:27:38.800]  這個嬰孩
[00:27:38.800 --> 00:27:41.320]  會給他的媽媽
[00:27:41.320 --> 00:27:44.920]  會爲瑪利亞帶來痛苦
[00:27:44.920 --> 00:27:49.560]  危險 困難 掙扎
[00:27:49.560 --> 00:27:51.280]  因爲這個嬰孩
[00:27:51.280 --> 00:27:54.120]  要面對很多人的反對
[00:27:54.120 --> 00:27:57.680]  被人拒絕
[00:27:57.680 --> 00:28:02.480]  並且處死的結局
[00:28:02.480 --> 00:28:07.520]  西門接納這一對新生的夫婦
[00:28:07.520 --> 00:28:10.400]  他知道耶穌來到世上
[00:28:10.400 --> 00:28:14.720]  是爲了你 爲了我
[00:28:14.720 --> 00:28:21.400]  原來神做事有定時 有定期
[00:28:21.400 --> 00:28:24.680]  耶穌第一次來的時候
[00:28:24.680 --> 00:28:29.800]  你和我在當中嗎
[00:28:29.800 --> 00:28:31.560]  如果你和我在當中
[00:28:31.560 --> 00:28:34.200]  不得了
[00:28:34.200 --> 00:28:36.200]  是吧
[00:28:36.200 --> 00:28:39.200]  英語記錄有我們的名字
[00:28:39.200 --> 00:28:43.280]  最少二千歲
[00:28:43.280 --> 00:28:46.040]  耶穌第一次來
[00:28:46.040 --> 00:28:48.120]  我們沒見到
[00:28:48.120 --> 00:28:49.560]  不過耶穌第一次來
[00:28:49.560 --> 00:28:51.240]  帶給我們的救恩
[00:28:51.240 --> 00:28:54.040]  聖經說我們相信接受
[00:28:54.040 --> 00:28:56.080]  就是得着
[00:28:56.080 --> 00:28:58.160]  聖經也有說
[00:28:58.160 --> 00:29:02.280]  耶穌就會再來
[00:29:02.280 --> 00:29:04.800]  耶穌何時來我們不知道
[00:29:04.800 --> 00:29:09.280]  不過第二次來是確定的
[00:29:09.280 --> 00:29:13.160]  或者2014年他來
[00:29:13.160 --> 00:29:15.840]  或者今晚他來
[00:29:15.840 --> 00:29:16.680]  我不知道
[00:29:16.680 --> 00:29:20.720]  如果我知道 我假認才知道
[00:29:20.720 --> 00:29:23.040]  我們不知道耶穌何時來
[00:29:23.040 --> 00:29:25.280]  不過你們知道
[00:29:25.280 --> 00:29:28.720]  等候親吻可以見到耶穌
[00:29:28.720 --> 00:29:31.280]  好像西面這樣的心智
[00:29:31.280 --> 00:29:36.040]  必須在你和我的心裏
[00:29:36.040 --> 00:29:38.360]  西面好像
[00:29:38.360 --> 00:29:44.600]  優伯曾經說過一句很重的一句話
[00:29:44.600 --> 00:29:48.000]  他說我從前分文有禮
[00:29:48.000 --> 00:29:52.480]  現在我親吻看見你
[00:29:52.480 --> 00:29:54.600]  對西面來說
[00:29:54.600 --> 00:29:58.360]  他親吻看見了神
[00:29:58.360 --> 00:30:00.840]  對你對我來說
[00:30:00.840 --> 00:30:06.120]  因爲神已經活着在我們心中
[00:30:06.120 --> 00:30:11.520]  我們是否親吻看見神呢
[00:30:11.520 --> 00:30:14.040]  我們預備好自己了嗎
[00:30:14.040 --> 00:30:17.960]  你的2014年預備了嗎
[00:30:17.960 --> 00:30:22.160]  你對人是否願意有一個公義的心
[00:30:22.160 --> 00:30:23.800]  接納
[00:30:23.800 --> 00:30:26.600]  去鼓勵去安慰其他人
[00:30:26.600 --> 00:30:29.160]  好像西面一樣
[00:30:29.160 --> 00:30:35.200]  你對神是否有一個很虔誠的心
[00:30:35.200 --> 00:30:40.240]  是否被神的聖靈充滿你的心
[00:30:40.240 --> 00:30:42.320]  你預備好了嗎
[00:30:42.320 --> 00:30:47.320]  因爲主耶穌就會再來
[00:30:47.320 --> 00:30:49.240]  當我們有神的時候
[00:30:49.240 --> 00:30:56.160]  我們親吻可以見到我們的神
[00:30:56.160 --> 00:30:59.400]  你有沒有那個祈求呢
[00:30:59.400 --> 00:31:01.760]  好像西面一樣
[00:31:01.760 --> 00:31:06.440]  神說我要親吻看見你
[00:31:06.440 --> 00:31:08.720]  今天
[00:31:08.720 --> 00:31:11.480]  每一天
[00:31:11.480 --> 00:31:16.000]  神都可以讓你遇到祂願意
[00:31:16.000 --> 00:31:19.360]  因爲祂住在你生命之中
[00:31:19.360 --> 00:31:23.080]  有神我們的生命是不同的
[00:31:23.080 --> 00:31:27.040]  我們的2014年是不同的
[00:31:27.040 --> 00:31:28.800]  或者
[00:31:28.800 --> 00:31:33.640]  你正面對人生的一個困難
[00:31:33.640 --> 00:31:35.720]  或者2014年對你來說
[00:31:35.720 --> 00:31:38.840]  你有好喜樂
[00:31:38.840 --> 00:31:41.440]  但你可以來到神的面前
[00:31:41.440 --> 00:31:43.720]  無論你的心情如何
[00:31:43.720 --> 00:31:46.720]  你都可以來到祂面前祈求
[00:31:46.720 --> 00:31:50.800]  你都有一個盼望期待的心
[00:31:50.800 --> 00:31:54.480]  我可以親吻看見你
[00:31:54.480 --> 00:31:56.080]  我們一起祈禱
[00:31:56.080 --> 00:31:58.400]  祝我們謝謝禰
[00:31:58.400 --> 00:31:59.520]  祝我們感謝禰
[00:31:59.520 --> 00:32:02.480]  可以讓我們親吻看見禰
[00:32:02.480 --> 00:32:05.560]  因爲神禰活在我們生中
[00:32:05.560 --> 00:32:07.160]  祝我們感謝禰
[00:32:07.160 --> 00:32:09.160]  禰讓我們在聖經裏
[00:32:09.160 --> 00:32:11.600]  有一個那麼虔誠公義的人
[00:32:11.600 --> 00:32:14.320]  無論祂對人對神
[00:32:14.320 --> 00:32:16.960]  祂都給我們一個很好的榜樣
[00:32:16.960 --> 00:32:18.680]  主啊幫助我們
[00:32:18.680 --> 00:32:22.320]  當我們踏入2014年的時候
[00:32:22.320 --> 00:32:23.960]  主啊我們不知道
[00:32:23.960 --> 00:32:28.840]  這51個星期後會是怎樣的星期
[00:32:28.840 --> 00:32:31.560]  但我們知道我們可以來到禰面前
[00:32:31.560 --> 00:32:33.080]  因爲有禰
[00:32:33.080 --> 00:32:35.280]  我們的生命可以不一樣
[00:32:35.280 --> 00:32:36.440]  神我們感謝禰
[00:32:36.440 --> 00:32:39.280]  禰讓我們在遇到困難的時候
[00:32:39.280 --> 00:32:41.880]  我們可以來到禰面前祈禱
[00:32:41.880 --> 00:32:43.200]  來到禰面前的時候
[00:32:43.200 --> 00:32:45.680]  知道禰就是我們的避難所
[00:32:45.680 --> 00:32:46.920]  主啊我們讚美禰
[00:32:46.920 --> 00:32:48.560]  我們敬拜禰
[00:32:48.560 --> 00:32:51.800]  直到主日禰再來的日子
[00:32:51.800 --> 00:32:53.400]  直到永永遠遠
[00:32:53.400 --> 00:32:55.000]  感謝我們的神
[00:32:55.000 --> 00:32:57.760]  讓我們活着的時候
[00:32:57.760 --> 00:33:00.400]  可以祈禱禰
[00:33:00.400 --> 00:33:02.040]  祈禱奉耶穌的名
[00:33:02.040 --> 00:33:04.040]  Amen
