
[00:00:00.000 --> 00:00:02.000]  在接下來的幾個月
[00:23:11.000 --> 00:23:14.000]  我相信每一個人都會說
[00:23:14.000 --> 00:23:15.000]  是
[00:23:15.000 --> 00:23:22.000]  我們看第三個神蹟
[00:23:27.000 --> 00:23:31.000]  是醫治彼得的惡母的熱病
[00:23:31.000 --> 00:23:33.000]  這個神蹟
[00:23:33.000 --> 00:23:34.000]  記載得很簡單
[00:23:34.000 --> 00:23:36.000]  看起來還好像
[00:23:36.000 --> 00:23:39.000]  我們有個感覺好像是一個很小的神蹟
[00:23:39.000 --> 00:23:41.000]  但是
[00:23:41.000 --> 00:23:46.000]  它是帶出一個非常好的回應的訊息
[00:23:46.000 --> 00:23:49.000]  我們看十五節
[00:23:49.000 --> 00:23:52.000]  就是彼得的惡母
[00:23:54.000 --> 00:23:56.000]  她的熱退了之後
[00:23:56.000 --> 00:23:58.000]  她馬上起來服侍耶穌
[00:23:58.000 --> 00:24:06.000]  這種謙卑敬畏感恩的心
[00:24:06.000 --> 00:24:09.000]  所謂盡在不言中
[00:24:09.000 --> 00:24:11.000]  小小的行動
[00:24:11.000 --> 00:24:14.000]  就看完這三樣東西
[00:24:14.000 --> 00:24:16.000]  謙卑
[00:24:16.000 --> 00:24:18.000]  她肯服侍
[00:24:18.000 --> 00:24:19.000]  敬畏
[00:24:19.000 --> 00:24:20.000]  感恩
[00:24:20.000 --> 00:24:23.000]  所以弟兄姊妹
[00:24:23.000 --> 00:24:25.000]  積極參與服侍
[00:24:25.000 --> 00:24:27.000]  就是對神的救恩
[00:24:27.000 --> 00:24:29.000]  對耶穌的救恩
[00:24:29.000 --> 00:24:31.000]  最好的回應行動
[00:24:31.000 --> 00:24:34.000]  也是向神表達
[00:24:34.000 --> 00:24:36.000]  我們的
[00:24:36.000 --> 00:24:37.000]  惡母
[00:24:37.000 --> 00:24:38.000]  謙卑
[00:24:38.000 --> 00:24:39.000]  敬畏
[00:24:39.000 --> 00:24:41.000]  和感恩的心
[00:24:41.000 --> 00:24:45.000]  所以鼓勵大家積極參與侍奉
[00:24:45.000 --> 00:24:48.000]  好了
[00:24:48.000 --> 00:24:49.000]  耶穌
[00:24:49.000 --> 00:24:51.000]  行了這三個神蹟
[00:24:51.000 --> 00:24:53.000]  其實想告訴世人
[00:24:53.000 --> 00:24:56.000]  聽什麼訊息
[00:24:56.000 --> 00:25:02.000]  馬太在第十七節
[00:25:02.000 --> 00:25:04.000]  做了一個總結
[00:25:04.000 --> 00:25:07.000]  我們看第十七節
[00:25:07.000 --> 00:25:12.000]  這是要應驗先知以賽亞的話說
[00:25:12.000 --> 00:25:14.000]  他代替我們的軟弱
[00:25:14.000 --> 00:25:16.000]  擔當我們的疾病
[00:25:18.000 --> 00:25:21.000]  這句話是以賽亞先知
[00:25:21.000 --> 00:25:25.000]  用來預言尼賽亞來臨的時候
[00:25:25.000 --> 00:25:27.000]  所做的事情
[00:25:27.000 --> 00:25:28.000]  那就是說
[00:25:28.000 --> 00:25:30.000]  耶穌所做的
[00:25:30.000 --> 00:25:32.000]  祂所行的神蹟
[00:25:32.000 --> 00:25:34.000]  就證明了祂就是
[00:25:34.000 --> 00:25:36.000]  預言要來的尼賽亞
[00:25:36.000 --> 00:25:39.000]  祂就是那位神子
[00:25:39.000 --> 00:25:40.000]  那位救主
[00:25:45.000 --> 00:25:49.000]  所以耶穌有這種特別的權柄
[00:25:49.000 --> 00:25:54.000]  所以祂有這個特別的能力來行神蹟
[00:25:54.000 --> 00:25:57.000]  證明祂就是那位大君王
[00:25:57.000 --> 00:26:00.000]  祂是那位唯一的救主
[00:26:00.000 --> 00:26:05.000]  所以我們要聽祂的吩咐
[00:26:05.000 --> 00:26:07.000]  聽祂的呼召去跟從祂
[00:26:07.000 --> 00:26:12.000]  這才會是最聰明的選擇
[00:26:14.000 --> 00:26:16.000]  盼望我們每一個人
[00:26:16.000 --> 00:26:19.000]  我們大家都能夠作出這個聰明的選擇
[00:26:19.000 --> 00:26:20.000]  來跟從耶穌
[00:26:20.000 --> 00:26:27.000]  說了這麼久
[00:26:27.000 --> 00:26:31.000]  說了這幾個神蹟
[00:26:31.000 --> 00:26:32.000]  說了結論
[00:26:32.000 --> 00:26:36.000]  其實我就是想大家去看一看
[00:26:36.000 --> 00:26:37.000]  去想一想
[00:26:37.000 --> 00:26:42.000]  接著要來看看那些人的反應
[00:26:42.000 --> 00:26:45.000]  來對比一下我們的反應
[00:26:45.000 --> 00:26:51.000]  當時的人聽到之後
[00:26:51.000 --> 00:26:53.000]  他們怎樣回應耶穌呢?
[00:26:53.000 --> 00:26:56.000]  我們看第十九節
[00:27:13.000 --> 00:27:15.000]  從耶穌的回答裡面
[00:27:15.000 --> 00:27:18.000]  我們知道那個民事的回應
[00:27:18.000 --> 00:27:21.000]  祂是太過激動
[00:27:21.000 --> 00:27:23.000]  祂是沒有心思熟慮
[00:27:23.000 --> 00:27:25.000]  什麼叫做跟從耶穌
[00:27:25.000 --> 00:27:28.000]  從耶穌的回答知道
[00:27:28.000 --> 00:27:32.000]  當這個民事清楚知道
[00:27:32.000 --> 00:27:34.000]  跟從耶穌是什麼一回事
[00:27:34.000 --> 00:27:36.000]  是什麼生活的時候
[00:27:36.000 --> 00:27:37.000]  祂會離開
[00:27:42.000 --> 00:27:46.000]  我們想清楚跟從耶穌是什麼一回事了嗎?
[00:27:46.000 --> 00:27:52.000]  想清楚不是表示要想很久
[00:27:52.000 --> 00:27:55.000]  而是深入一點想一想是什麼一回事
[00:27:55.000 --> 00:27:59.000]  就好像接著要看的
[00:27:59.000 --> 00:28:00.000]  第十一節
[00:28:00.000 --> 00:28:03.000]  sorry,二十一節
[00:28:03.000 --> 00:28:06.000]  有一個門徒對耶穌說
[00:28:06.000 --> 00:28:10.000]  主啊,容我先回去埋葬我的父親
[00:28:10.000 --> 00:28:12.000]  二十二節
[00:28:12.000 --> 00:28:16.000]  耶穌說任憑死人埋葬他們的死人
[00:28:16.000 --> 00:28:18.000]  你跟從我吧
[00:28:18.000 --> 00:28:21.000]  耶穌的回答
[00:28:21.000 --> 00:28:24.000]  大家不要想祂是不近人情
[00:28:24.000 --> 00:28:27.000]  連辦喪事都不讓
[00:28:27.000 --> 00:28:29.000]  很離譜吧?
[00:28:29.000 --> 00:28:30.000]  不是
[00:28:30.000 --> 00:28:34.000]  而是當時的習俗
[00:28:34.000 --> 00:28:36.000]  所謂埋葬父親
[00:28:36.000 --> 00:28:38.000]  不是祂的父親還沒死
[00:28:38.000 --> 00:28:41.000]  等他父親百年歸老之後
[00:28:41.000 --> 00:28:44.000]  埋葬了,搞好了
[00:28:44.000 --> 00:28:47.000]  那我就跟從你
[00:28:47.000 --> 00:28:50.000]  耶穌說不用等父親百年歸老之後
[00:28:50.000 --> 00:28:53.000]  現在就可以跟從
[00:28:53.000 --> 00:28:57.000]  對我們來說也一樣
[00:28:57.000 --> 00:28:59.000]  我們不用等什麼
[00:28:59.000 --> 00:29:00.000]  不用等的
[00:29:00.000 --> 00:29:03.000]  現在就可以決定去跟從耶穌
[00:29:09.000 --> 00:29:11.000]  我們大家再想想
[00:29:11.000 --> 00:29:15.000]  如果我們作為旁觀者
[00:29:15.000 --> 00:29:19.000]  去看這些人的反應的時候
[00:29:19.000 --> 00:29:22.000]  我們怎樣想呢?
[00:29:22.000 --> 00:29:24.000]  我們覺得怎樣呢?
[00:29:24.000 --> 00:29:27.000]  我就會覺得他們很無知
[00:29:27.000 --> 00:29:31.000]  他們沒有做到一個聰明的選擇
[00:29:31.000 --> 00:29:33.000]  他們走寶
[00:29:33.000 --> 00:29:35.000]  失去很多福氣
[00:29:36.000 --> 00:29:38.000]  失去很多福氣
[00:29:38.000 --> 00:29:44.000]  所以也說了這麼多的時候
[00:29:44.000 --> 00:29:47.000]  其實我就想大家去反省一下
[00:29:47.000 --> 00:29:49.000]  大家可以想想
[00:29:49.000 --> 00:29:51.000]  我現在所說的
[00:29:51.000 --> 00:29:54.000]  我們自己選擇了什麼呢?
[00:29:54.000 --> 00:29:58.000]  我們怎樣回應耶穌的說話呢?
[00:29:58.000 --> 00:30:05.000]  我們的回應是比剛才那些人更差
[00:30:05.000 --> 00:30:07.000]  還是更好呢?
[00:30:07.000 --> 00:30:14.000]  我們可以想想
[00:30:14.000 --> 00:30:15.000]  在生活上
[00:30:15.000 --> 00:30:17.000]  我們會很自然
[00:30:17.000 --> 00:30:20.000]  很樂意去跟從一些權威的人士
[00:30:20.000 --> 00:30:22.000]  比喻
[00:30:22.000 --> 00:30:26.000]  如果公司的大老闆叫我們去跟從他
[00:30:26.000 --> 00:30:28.000]  我們都不知道多開心
[00:30:28.000 --> 00:30:30.000]  當然是跟從他
[00:30:30.000 --> 00:30:32.000]  跟從他去謀生
[00:30:34.000 --> 00:30:36.000]  如果一個音樂大師
[00:30:36.000 --> 00:30:39.000]  他叫我們去跟他學音樂
[00:30:39.000 --> 00:30:41.000]  如果我們真的是學音樂的人
[00:30:41.000 --> 00:30:43.000]  我們當然是很樂意跟從他
[00:30:43.000 --> 00:30:45.000]  如果一個出名的
[00:30:45.000 --> 00:30:47.000]  羅諾貝爾獎的科學家
[00:30:47.000 --> 00:30:48.000]  叫我們跟他學東西
[00:30:48.000 --> 00:30:50.000]  當然是去跟他
[00:30:50.000 --> 00:30:51.000]  跟他做研究
[00:30:51.000 --> 00:30:53.000]  如果總統
[00:30:53.000 --> 00:30:55.000]  有一個總統叫我們做他的跟班
[00:30:55.000 --> 00:30:58.000]  當然是樂意做他的跟班
[00:31:01.000 --> 00:31:04.000]  如果萬王之王、萬主之主
[00:31:04.000 --> 00:31:06.000]  叫我們跟從他
[00:31:06.000 --> 00:31:08.000]  我們怎麼想呢?
[00:31:08.000 --> 00:31:14.000]  我們豈不是更加樂意跟從他呢?
[00:31:14.000 --> 00:31:18.000]  那些大老闆、科學家、總統
[00:31:18.000 --> 00:31:21.000]  保不了我們一世平安喜樂的
[00:31:21.000 --> 00:31:25.000]  但是耶穌保證
[00:31:25.000 --> 00:31:27.000]  我跟從他的人
[00:31:27.000 --> 00:31:30.000]  在世上會有他的恩典
[00:31:30.000 --> 00:31:33.000]  來世會跟他一起
[00:31:33.000 --> 00:31:36.000]  一起去享永遠的福樂
[00:31:36.000 --> 00:31:39.000]  那些權威人士
[00:31:39.000 --> 00:31:41.000]  隨時會翻臉
[00:31:41.000 --> 00:31:43.000]  會不要我們
[00:31:43.000 --> 00:31:47.000]  但是滿有權柄的耶穌
[00:31:47.000 --> 00:31:51.000]  他應許永遠不會丟棄我們
[00:31:51.000 --> 00:31:53.000]  他甚至願意
[00:31:53.000 --> 00:31:55.000]  用他的生命來確保
[00:31:55.000 --> 00:31:57.000]  我們可以得到平安
[00:31:58.000 --> 00:32:02.000]  我們豈不是更加應該跟從耶穌呢?
[00:32:02.000 --> 00:32:10.000]  那麼愛我們的主
[00:32:10.000 --> 00:32:12.000]  他的教訓
[00:32:12.000 --> 00:32:13.000]  他的吩咐
[00:32:13.000 --> 00:32:15.000]  豈不是我們應該要跟從
[00:32:15.000 --> 00:32:19.000]  應該要去順從呢?
[00:32:19.000 --> 00:32:25.000]  最後我們一起去讀
[00:32:25.000 --> 00:32:29.000]  程序表上面所印的回應經文
[00:32:29.000 --> 00:32:37.000]  喜馬泰福音八章八節
[00:32:37.000 --> 00:32:41.000]  我們可以看一看這個經文
[00:32:41.000 --> 00:32:43.000]  我想大家怎樣讀呢?
[00:32:43.000 --> 00:32:45.000]  將白夫長
[00:32:45.000 --> 00:32:47.000]  將我們自己代入去
[00:32:47.000 --> 00:32:51.000]  白夫長回答說
[00:32:51.000 --> 00:32:53.000]  我回答說
[00:32:55.000 --> 00:32:56.000]  將最後那句
[00:32:56.000 --> 00:32:58.000]  我的僕人
[00:32:58.000 --> 00:33:00.000]  那個不是我的僕人
[00:33:00.000 --> 00:33:02.000]  是你的僕人
[00:33:02.000 --> 00:33:04.000]  將它利言
[00:33:04.000 --> 00:33:05.000]  你的僕人
[00:33:05.000 --> 00:33:06.000]  我
[00:33:06.000 --> 00:33:08.000]  就必好利
[00:33:08.000 --> 00:33:10.000]  試試讀吧
[00:33:10.000 --> 00:33:11.000]  讀亂了也不要緊
[00:33:11.000 --> 00:33:13.000]  你知道什麼意思就行了
[00:33:13.000 --> 00:33:15.000]  我們一起讀
[00:33:15.000 --> 00:33:17.000]  我向主回答說
[00:33:17.000 --> 00:33:18.000]  主啊
[00:33:18.000 --> 00:33:21.000]  祢到我舍下我不敢當
[00:33:21.000 --> 00:33:23.000]  只要祢說一句話
[00:33:23.000 --> 00:33:25.000]  祢的僕人
[00:33:25.000 --> 00:33:27.000]  我就必好利
[00:33:27.000 --> 00:33:29.000]  我們一起祈禱
[00:33:29.000 --> 00:33:32.000]  主啊
[00:33:32.000 --> 00:33:34.000]  多謝祢留下寶貴的教訓
[00:33:34.000 --> 00:33:36.000]  主啊
[00:33:36.000 --> 00:33:38.000]  我們願意再一次在祢面前
[00:33:38.000 --> 00:33:39.000]  去做一個決定
[00:33:39.000 --> 00:33:41.000]  做一個聰明的選擇
[00:33:41.000 --> 00:33:42.000]  我們選擇跟從祢
[00:33:42.000 --> 00:33:44.000]  選擇按祢的吩咐來生活
[00:33:44.000 --> 00:33:47.000]  以致我們得到祢所應許的福氣
[00:33:47.000 --> 00:33:50.000]  求主也賜我們恩典憐憫
[00:33:50.000 --> 00:33:51.000]  幫助我們
[00:33:51.000 --> 00:33:54.000]  讓我們生活裏能夠按著祢的教訓
[00:33:54.000 --> 00:33:55.000]  能夠榮耀祢
[00:33:55.000 --> 00:33:56.000]  能夠經歷祢的福氣
[00:33:56.000 --> 00:33:57.000]  感謝祢
[00:33:57.000 --> 00:33:59.000]  我們這樣祈禱奉耶穌基督的聖名
[00:33:59.000 --> 00:34:00.000]  阿門
