
[00:00:00.000 --> 00:00:04.000]  今天很高興在這個這麼好的地方
[00:16:48.000 --> 00:16:50.000]  香港有700萬人口
[00:16:50.000 --> 00:16:52.000]  基督徒
[00:16:52.000 --> 00:16:54.000]  只有30萬多
[00:16:54.000 --> 00:16:56.000]  不足百分之5
[00:16:56.000 --> 00:16:58.000]  其他絕大部份
[00:16:58.000 --> 00:17:00.000]  就是未收過的莊稼
[00:17:00.000 --> 00:17:02.000]  莊稼多
[00:17:02.000 --> 00:17:04.000]  第二點耶穌基督說
[00:17:04.000 --> 00:17:06.000]  全福音的困難
[00:17:06.000 --> 00:17:08.000]  那個挑戰
[00:17:08.000 --> 00:17:10.000]  就是工人少
[00:17:10.000 --> 00:17:12.000]  不夠工人
[00:17:12.000 --> 00:17:14.000]  不是說不夠傳道人那麼簡單
[00:17:14.000 --> 00:17:16.000]  是不夠基督徒去收莊稼
[00:17:16.000 --> 00:17:18.000]  不夠願意傳福音的基督徒
[00:17:18.000 --> 00:17:22.000]  我們再看看
[00:17:22.000 --> 00:17:24.000]  一些統計
[00:17:24.000 --> 00:17:26.000]  根據我們基督教的統計
[00:17:26.000 --> 00:17:28.000]  過去那七年八年
[00:17:28.000 --> 00:17:30.000]  教會的聚會人數
[00:17:30.000 --> 00:17:32.000]  沒有增長
[00:17:32.000 --> 00:17:34.000]  沒有增長
[00:17:34.000 --> 00:17:42.000]  這700萬人當中
[00:17:42.000 --> 00:17:44.000]  講普通話的在內地背景
[00:17:44.000 --> 00:17:46.000]  有100萬
[00:17:46.000 --> 00:17:48.000]  但是參加崇拜的只有3000
[00:17:48.000 --> 00:17:50.000]  即是0.3%
[00:17:50.000 --> 00:17:52.000]  香港參加
[00:17:52.000 --> 00:17:54.000]  敬拜的大約有4%
[00:17:54.000 --> 00:17:56.000]  普通話人士
[00:17:56.000 --> 00:17:58.000]  只有0.3%
[00:17:58.000 --> 00:18:00.000]  你知不知道
[00:18:00.000 --> 00:18:02.000]  香港有多少間教會
[00:18:02.000 --> 00:18:04.000]  有普通話崇拜
[00:18:04.000 --> 00:18:06.000]  17間
[00:18:06.000 --> 00:18:10.000]  柴灣只有一間
[00:18:10.000 --> 00:18:12.000]  就是傳恩基督教會
[00:18:12.000 --> 00:18:14.000]  剛剛我們上星期開始
[00:18:14.000 --> 00:18:16.000]  所以現在有一間
[00:18:16.000 --> 00:18:18.000]  根據統計20年之後
[00:18:18.000 --> 00:18:20.000]  普通話人士會有200萬
[00:18:20.000 --> 00:18:22.000]  那時香港人口會有800-900萬
[00:18:22.000 --> 00:18:24.000]  200萬普通話人士
[00:18:24.000 --> 00:18:26.000]  如果我們要去接觸
[00:18:26.000 --> 00:18:28.000]  這班普通話人士
[00:18:28.000 --> 00:18:30.000]  基本上接觸他們
[00:18:30.000 --> 00:18:32.000]  都需要200間教會
[00:18:32.000 --> 00:18:34.000]  或者起碼30-140間教會
[00:18:34.000 --> 00:18:38.000]  現在只有17間
[00:18:38.000 --> 00:18:40.000]  那你說開多傳恩基督教會多不多
[00:18:42.000 --> 00:18:44.000]  工人少
[00:18:44.000 --> 00:18:46.000]  第三
[00:18:46.000 --> 00:18:48.000]  耶穌基督教我們傳福音的方法
[00:18:48.000 --> 00:18:50.000]  坊間有很多方法教你傳
[00:18:50.000 --> 00:18:52.000]  三福四律
[00:18:52.000 --> 00:18:54.000]  這些全部都好的
[00:18:54.000 --> 00:18:56.000]  但耶穌基督教的第一步是什麼
[00:18:56.000 --> 00:18:58.000]  第一步不是叫你去找書
[00:18:58.000 --> 00:19:00.000]  第一步叫你禱告
[00:19:00.000 --> 00:19:02.000]  求上帝差派工人去收裝
[00:19:02.000 --> 00:19:04.000]  這個其實很有安慰性
[00:19:04.000 --> 00:19:06.000]  因為你和我傳福音
[00:19:06.000 --> 00:19:08.000]  別人未必信
[00:19:08.000 --> 00:19:10.000]  信不信不知道
[00:19:10.000 --> 00:19:12.000]  禱告就可以控制
[00:19:12.000 --> 00:19:14.000]  我們可以禱告
[00:19:14.000 --> 00:19:16.000]  原來他叫我們禱告
[00:19:16.000 --> 00:19:18.000]  上帝就會聽我們的禱告
[00:19:18.000 --> 00:19:20.000]  差派工人來
[00:19:20.000 --> 00:19:22.000]  收他的裝甲
[00:19:22.000 --> 00:19:24.000]  我舉一個例子
[00:19:24.000 --> 00:19:26.000]  很貼身的
[00:19:26.000 --> 00:19:28.000]  傳恩基督教會怎樣成立呢
[00:19:28.000 --> 00:19:30.000]  就是禱告
[00:19:30.000 --> 00:19:32.000]  我可以告訴你
[00:19:32.000 --> 00:19:34.000]  是從一個人的禱告開始
[00:19:34.000 --> 00:19:36.000]  我們教會的趙少芳姐妹
[00:19:36.000 --> 00:19:38.000]  趙少芳姐妹在回歸之前
[00:19:38.000 --> 00:19:40.000]  已經開始禱告
[00:19:40.000 --> 00:19:42.000]  求神差派工人
[00:19:42.000 --> 00:19:44.000]  在香港,在中國
[00:19:44.000 --> 00:19:46.000]  在世界各地收她的裝甲
[00:19:46.000 --> 00:19:48.000]  上帝就在
[00:19:48.000 --> 00:19:50.000]  半年之前聽了少芳的禱告
[00:19:50.000 --> 00:19:52.000]  這個傳恩基督教會成立
[00:19:52.000 --> 00:19:54.000]  就是長話短說
[00:19:54.000 --> 00:19:56.000]  就是從一個人的禱告開始
[00:19:56.000 --> 00:20:00.000]  傳恩基督教會的使命
[00:20:00.000 --> 00:20:02.000]  上個星期
[00:20:02.000 --> 00:20:04.000]  江維明傳道已經講得很清楚
[00:20:04.000 --> 00:20:06.000]  我們的對象
[00:20:06.000 --> 00:20:08.000]  普通話
[00:20:08.000 --> 00:20:10.000]  廣東話
[00:20:10.000 --> 00:20:12.000]  我們都服侍
[00:20:12.000 --> 00:20:14.000]  我們不單止這樣
[00:20:14.000 --> 00:20:16.000]  我們有一個更遠大的使命
[00:20:16.000 --> 00:20:18.000]  就是培訓門徒
[00:20:18.000 --> 00:20:20.000]  培訓傳恩基督教會的門徒
[00:20:20.000 --> 00:20:22.000]  以致他成為
[00:20:22.000 --> 00:20:24.000]  傳福音的人
[00:20:24.000 --> 00:20:26.000]  成為神的工人
[00:20:26.000 --> 00:20:28.000]  甚至成為宣教士
[00:20:28.000 --> 00:20:30.000]  去世界各地收他的裝甲
[00:20:30.000 --> 00:20:34.000]  一個人的禱告
[00:20:34.000 --> 00:20:36.000]  傳恩基督教會開始了
[00:20:36.000 --> 00:20:38.000]  將來下一步是怎樣
[00:20:38.000 --> 00:20:40.000]  下一步仍然是禱告
[00:20:40.000 --> 00:20:42.000]  求神
[00:20:42.000 --> 00:20:44.000]  派更多他所揀選的工人
[00:20:44.000 --> 00:20:46.000]  來到傳恩基督教會
[00:20:46.000 --> 00:20:48.000]  和我們一起收裝甲
[00:20:48.000 --> 00:20:50.000]  這些工人
[00:20:50.000 --> 00:20:52.000]  不是全職傳道人
[00:20:52.000 --> 00:20:54.000]  這麼簡單
[00:20:54.000 --> 00:20:56.000]  而是所有願意
[00:20:56.000 --> 00:20:58.000]  去傳福音收裝甲的信徒
[00:20:58.000 --> 00:21:00.000]  所以
[00:21:00.000 --> 00:21:02.000]  我們將來下一步
[00:21:02.000 --> 00:21:04.000]  仍然是禱告
[00:21:04.000 --> 00:21:06.000]  好了
[00:21:06.000 --> 00:21:08.000]  我們講了耶穌基督的工作
[00:21:08.000 --> 00:21:10.000]  講了他對世人的心腸肺腑
[00:21:10.000 --> 00:21:12.000]  又講了
[00:21:12.000 --> 00:21:14.000]  他對你和我的呼召
[00:21:14.000 --> 00:21:16.000]  我們現在來看看
[00:21:16.000 --> 00:21:18.000]  怎樣將這四節經文
[00:21:18.000 --> 00:21:20.000]  應用在我們的
[00:21:20.000 --> 00:21:22.000]  我們的生命裏面
[00:21:22.000 --> 00:21:26.000]  我們看回
[00:21:26.000 --> 00:21:28.000]  《馬太福音》第九章三十五節
[00:21:28.000 --> 00:21:30.000]  耶穌走遍
[00:21:30.000 --> 00:21:32.000]  各城、各鄉、各會堂
[00:21:32.000 --> 00:21:34.000]  去教導人
[00:21:34.000 --> 00:21:36.000]  宣揚天國的福音
[00:21:36.000 --> 00:21:38.000]  醫治各種病症
[00:21:38.000 --> 00:21:40.000]  教導就是門徒訓練
[00:21:40.000 --> 00:21:42.000]  宣揚天國的福音就是報道
[00:21:42.000 --> 00:21:44.000]  醫治就是病
[00:21:44.000 --> 00:21:46.000]  關懷社會有需要的人
[00:21:46.000 --> 00:21:48.000]  這三件事
[00:21:48.000 --> 00:21:50.000]  我們每個基督徒都應該做
[00:21:50.000 --> 00:21:52.000]  我們怎樣去實踐呢
[00:21:52.000 --> 00:21:54.000]  第一,我們首先要裝備自己
[00:21:54.000 --> 00:21:56.000]  我們要
[00:21:56.000 --> 00:21:58.000]  教會也要裝備我們
[00:21:58.000 --> 00:22:00.000]  耶穌基督的門徒成為他的精兵
[00:22:00.000 --> 00:22:02.000]  我們要讀神的話語
[00:22:02.000 --> 00:22:04.000]  我們要
[00:22:04.000 --> 00:22:08.000]  參加教會的訓練
[00:22:08.000 --> 00:22:10.000]  第二,我們要隨時隨地
[00:22:10.000 --> 00:22:12.000]  關心
[00:22:12.000 --> 00:22:14.000]  我們周圍的人,我們的家人
[00:22:14.000 --> 00:22:16.000]  我們的朋友,帶他們信耶穌
[00:22:16.000 --> 00:22:18.000]  第三,我們要
[00:22:18.000 --> 00:22:20.000]  關心社會,幫助有需要的人
[00:22:20.000 --> 00:22:22.000]  香港有一間英文教會
[00:22:22.000 --> 00:22:24.000]  也很大間的
[00:22:24.000 --> 00:22:26.000]  他的牧師是西人
[00:22:26.000 --> 00:22:28.000]  他有四個孩子
[00:22:28.000 --> 00:22:30.000]  全部都是修養
[00:22:30.000 --> 00:22:32.000]  第四個,最小的,在內地的孩子
[00:22:32.000 --> 00:22:34.000]  沒有人要
[00:22:34.000 --> 00:22:36.000]  這個牧師很忙的
[00:22:36.000 --> 00:22:38.000]  他竟然
[00:22:38.000 --> 00:22:40.000]  修養四個孩子,他和他太太
[00:22:40.000 --> 00:22:42.000]  我覺得這個
[00:22:42.000 --> 00:22:44.000]  是一個很好的榜樣
[00:22:44.000 --> 00:22:46.000]  願意付出
[00:22:46.000 --> 00:22:48.000]  那你跟我說
[00:22:48.000 --> 00:22:50.000]  牧師,我也很想這樣做
[00:22:50.000 --> 00:22:52.000]  我也很想去關懷社會
[00:22:52.000 --> 00:22:54.000]  但我不懂得怎樣做呢
[00:22:54.000 --> 00:22:56.000]  基督教會願意與你同行
[00:22:56.000 --> 00:22:58.000]  上個禮拜
[00:22:58.000 --> 00:23:00.000]  江惠明傳道也提過
[00:23:00.000 --> 00:23:02.000]  我們
[00:23:02.000 --> 00:23:04.000]  我們關心教會的需要
[00:23:04.000 --> 00:23:06.000]  我們這個教會將來會開放
[00:23:06.000 --> 00:23:08.000]  我們會有一個
[00:23:08.000 --> 00:23:10.000]  職業群體的午餐
[00:23:10.000 --> 00:23:12.000]  每個月一次
[00:23:12.000 --> 00:23:14.000]  那些在職人士可以來
[00:23:14.000 --> 00:23:16.000]  有個午餐,可以來聽福音
[00:23:16.000 --> 00:23:18.000]  我們可以開放
[00:23:18.000 --> 00:23:20.000]  給新聞者做補習
[00:23:20.000 --> 00:23:22.000]  我們這個人
[00:23:22.000 --> 00:23:24.000]  我們這個人
[00:23:24.000 --> 00:23:26.000]  有心人送了一個很大的
[00:23:26.000 --> 00:23:28.000]  投影機給我們,可以放得很大
[00:23:28.000 --> 00:23:30.000]  15尺,我們有些免費電影
[00:23:30.000 --> 00:23:32.000]  可以給鄰舍看
[00:23:32.000 --> 00:23:34.000]  他們可以不用
[00:23:34.000 --> 00:23:36.000]  幾十元去看電影,這些都是我們關懷
[00:23:36.000 --> 00:23:38.000]  甚至我們會參加
[00:23:38.000 --> 00:23:40.000]  我們會去
[00:23:40.000 --> 00:23:42.000]  照顧貧窮的人,派飯給他們
[00:23:42.000 --> 00:23:44.000]  這些都是我們希望可以做
[00:23:50.000 --> 00:23:52.000]  所以如果你說我想做這三件事
[00:23:52.000 --> 00:23:54.000]  接受裝備
[00:23:54.000 --> 00:23:56.000]  傳福音
[00:23:56.000 --> 00:23:58.000]  關懷窮人
[00:23:58.000 --> 00:24:00.000]  全因基督教會
[00:24:00.000 --> 00:24:02.000]  願意與你同行
[00:24:02.000 --> 00:24:04.000]  你看到這個教會成立
[00:24:04.000 --> 00:24:06.000]  半年前是沒有的
[00:24:06.000 --> 00:24:08.000]  現在是靠禱告
[00:24:08.000 --> 00:24:10.000]  將來也是靠禱告
[00:24:10.000 --> 00:24:12.000]  若果神的話
[00:24:12.000 --> 00:24:14.000]  神的靈感動你
[00:24:14.000 --> 00:24:16.000]  你來和我們一起
[00:24:16.000 --> 00:24:18.000]  我們去傳福音
[00:24:18.000 --> 00:24:20.000]  總括來說
[00:24:20.000 --> 00:24:22.000]  我們全因基督教會
[00:24:22.000 --> 00:24:24.000]  每一個基督徒,甚至所有教會
[00:24:24.000 --> 00:24:26.000]  都應該有這四樣東西
[00:24:26.000 --> 00:24:28.000]  就是悶道訓練,傳福音
[00:24:28.000 --> 00:24:30.000]  輔助鄰舍,和我剛才
[00:24:30.000 --> 00:24:32.000]  所說的禱告
[00:24:32.000 --> 00:24:34.000]  所以靈姐妹今天
[00:24:34.000 --> 00:24:36.000]  讓神的話語來感動你
[00:24:36.000 --> 00:24:38.000]  我們一起來思想
[00:24:38.000 --> 00:24:40.000]  究竟這個社會
[00:24:40.000 --> 00:24:42.000]  的光景是怎樣
[00:24:42.000 --> 00:24:44.000]  你有沒有耶穌基督的
[00:24:44.000 --> 00:24:46.000]  心腸肺腑
[00:24:46.000 --> 00:24:48.000]  戴上他的眼鏡
[00:24:48.000 --> 00:24:50.000]  看這個世界
[00:24:50.000 --> 00:24:52.000]  這群困苦無依的人
[00:24:52.000 --> 00:24:54.000]  好像羊無目人
[00:24:54.000 --> 00:24:56.000]  你願不願意去照顧他們
[00:24:56.000 --> 00:24:58.000]  我們一起去低頭祈禱
[00:24:58.000 --> 00:25:00.000]  親愛的主我們讚美你
[00:25:00.000 --> 00:25:02.000]  你離開天上的榮華
[00:25:02.000 --> 00:25:04.000]  來到這個世界
[00:25:04.000 --> 00:25:06.000]  和我們一同受苦
[00:25:06.000 --> 00:25:08.000]  我求你祝福在在每一位
[00:25:08.000 --> 00:25:10.000]  你的靈感動他
[00:25:10.000 --> 00:25:12.000]  讓他看到耶穌基督
[00:25:12.000 --> 00:25:14.000]  愛世人
[00:25:14.000 --> 00:25:16.000]  一切信他
[00:25:16.000 --> 00:25:18.000]  不致滅亡,反得永生
[00:25:18.000 --> 00:25:20.000]  他有憐憫人的心
[00:25:20.000 --> 00:25:22.000]  呼召我們和他一起
[00:25:22.000 --> 00:25:24.000]  來憐憫人
[00:25:24.000 --> 00:25:26.000]  來關心人
[00:25:26.000 --> 00:25:28.000]  我們求你祝福在在每一位
[00:25:28.000 --> 00:25:30.000]  讓他們能夠回應你的感動
[00:25:30.000 --> 00:25:32.000]  以致他們的生命得著興旺
[00:25:32.000 --> 00:25:34.000]  祈禱感恩,奉耶穌基督的名
[00:25:34.000 --> 00:25:36.000]  阿們
