
[00:00:00.000 --> 00:00:03.640]  今天我們要講的是「生命影響生命」
[00:17:32.680 --> 00:17:35.080]  沒錯這間教會很多全職工作人員都姓林
[00:17:35.080 --> 00:17:38.480]  但這裡不是臨時中親會
[00:17:38.480 --> 00:17:40.080]  我們回來教會而已
[00:17:40.080 --> 00:17:42.480]  牧師你不要叫我做那麼多事情
[00:17:42.480 --> 00:17:44.680]  我們出來四個月而已
[00:17:44.680 --> 00:17:46.080]  搞了一次攤位
[00:17:46.080 --> 00:17:47.480]  搞了兩次攤位遊戲
[00:17:47.480 --> 00:17:48.880]  還要去探訪
[00:17:48.880 --> 00:17:53.280]  我們回來吃吃玩玩
[00:17:53.280 --> 00:17:54.480]  拍拍照
[00:17:54.480 --> 00:17:55.680]  休息一下
[00:17:55.680 --> 00:17:58.480]  躺在地上享受一下就算了
[00:17:58.480 --> 00:18:00.280]  那你去錯了地方
[00:18:00.280 --> 00:18:03.680]  你應該自己成立一個中親會
[00:18:03.680 --> 00:18:06.280]  你可以打麻將碰那個中親會
[00:18:06.280 --> 00:18:08.080]  你明白我說嗎
[00:18:08.080 --> 00:18:09.480]  教會共同擁有的
[00:18:09.480 --> 00:18:10.480]  不是共同擁有
[00:18:10.480 --> 00:18:11.480]  就是吃飯的經驗
[00:18:11.480 --> 00:18:12.480]  對不起
[00:18:12.480 --> 00:18:13.680]  雖然我們吃飯很重要
[00:18:13.680 --> 00:18:15.280]  我們散會也會吃飯
[00:18:15.280 --> 00:18:17.480]  有些小組的組員趕不及回來
[00:18:17.480 --> 00:18:18.680]  也趕回來吃飯
[00:18:18.680 --> 00:18:21.080]  我也明白
[00:18:21.080 --> 00:18:23.880]  但是我們不是一個中親會
[00:18:23.880 --> 00:18:25.080]  我們不是回來不斷分享
[00:18:25.080 --> 00:18:27.480]  哪裡好吃
[00:18:27.480 --> 00:18:30.480]  我們不是一個食評家的協會
[00:18:30.480 --> 00:18:32.480]  對不起
[00:18:32.480 --> 00:18:34.480]  還有我們可以關心政治
[00:18:34.480 --> 00:18:38.080]  但教會不是政治團體
[00:18:38.080 --> 00:18:39.080]  不要搞錯
[00:18:39.080 --> 00:18:40.880]  在雨傘運動期間
[00:18:40.880 --> 00:18:42.680]  很多基督徒對教會要求
[00:18:42.680 --> 00:18:43.480]  要表態
[00:18:43.480 --> 00:18:45.080]  表什麼態
[00:18:45.080 --> 00:18:46.280]  我想說表什麼態
[00:18:46.280 --> 00:18:47.080]  對不起
[00:18:47.080 --> 00:18:48.480]  如果要表態的話
[00:18:48.480 --> 00:18:50.280]  就是藍絲帶
[00:18:50.280 --> 00:18:51.280]  黃絲帶
[00:18:51.280 --> 00:18:52.480]  不藍不黃的絲帶
[00:18:52.480 --> 00:18:59.480]  都在這裡
[00:18:59.480 --> 00:19:02.080]  如果你接受不了這個說法
[00:19:02.080 --> 00:19:05.080]  你對教會錯誤的期盼
[00:19:05.080 --> 00:19:08.080]  如果教會要站在黃絲帶說話
[00:19:08.080 --> 00:19:11.280]  教會變成一個黃絲帶的政黨
[00:19:11.280 --> 00:19:13.680]  或者變成一個黃絲帶的政治團體
[00:19:13.680 --> 00:19:14.680]  對不對
[00:19:14.680 --> 00:19:15.480]  教會不是
[00:19:15.480 --> 00:19:18.480]  因為教會容納不同政見
[00:19:18.480 --> 00:19:19.280]  沒有政見
[00:19:19.280 --> 00:19:20.280]  有政見
[00:19:20.280 --> 00:19:21.080]  有參政
[00:19:21.080 --> 00:19:22.280]  沒有參政的人
[00:19:22.280 --> 00:19:24.280]  都可以在這裡
[00:19:24.280 --> 00:19:25.880]  因為我們共同分享的
[00:19:25.880 --> 00:19:29.880]  不是政治理念
[00:19:29.880 --> 00:19:31.680]  我認同三民主義才可以坐在這裡
[00:19:31.680 --> 00:19:34.480]  不認同三民主義就不可以坐在這裡
[00:19:34.480 --> 00:19:37.480]  沒有這回事
[00:19:37.480 --> 00:19:41.080]  我認同共產思想就不可以坐在這裡
[00:19:41.080 --> 00:19:42.280]  沒有這回事
[00:19:42.280 --> 00:19:42.880]  教會
[00:19:42.880 --> 00:19:43.880]  對不起
[00:19:43.880 --> 00:19:45.280]  你不喜歡也好
[00:19:45.280 --> 00:19:47.680]  我最討厭別人擁護共產思想
[00:19:47.680 --> 00:19:49.080]  你可以討厭的
[00:19:49.080 --> 00:19:52.080]  但是教會不是一個
[00:19:52.080 --> 00:19:55.280]  社會學研究理論的
[00:19:55.280 --> 00:19:57.480]  或者經濟學研究理論
[00:19:57.480 --> 00:19:58.880]  我們應該走共產
[00:19:58.880 --> 00:19:59.880]  走社會主義
[00:19:59.880 --> 00:20:03.280]  走資本主義的一個地方
[00:20:03.280 --> 00:20:07.880]  教會是容許不同的看法的人在這裡
[00:20:07.880 --> 00:20:08.680]  對政見
[00:20:08.680 --> 00:20:09.480]  對社會
[00:20:09.480 --> 00:20:10.480]  對社福等等
[00:20:10.480 --> 00:20:12.880]  有不同的意見的人坐在這裡
[00:20:12.880 --> 00:20:15.280]  和那些人聽到我的聲音
[00:20:15.280 --> 00:20:16.280]  我和你就是不同
[00:20:16.280 --> 00:20:21.680]  有些人聽了很不開心
[00:20:21.680 --> 00:20:22.680]  很不開心
[00:20:22.680 --> 00:20:24.080]  怎麼可以
[00:20:24.080 --> 00:20:25.680]  教會不是擁護民主
[00:20:25.680 --> 00:20:27.480]  對不起
[00:20:27.480 --> 00:20:29.680]  教會就是這樣
[00:20:29.680 --> 00:20:35.080]  教會不是在說民主和不民主的地方
[00:20:35.080 --> 00:20:38.880]  教會不是擁護民主和不擁護民主的地方
[00:20:38.880 --> 00:20:40.080]  對不起
[00:20:40.080 --> 00:20:43.680]  雖然我們明白
[00:20:43.680 --> 00:20:45.680]  牧師你也是支持民主
[00:20:45.680 --> 00:20:46.680]  但是你的態度不一樣
[00:20:46.680 --> 00:20:48.280]  我的態度不一樣
[00:20:48.280 --> 00:20:49.480]  就算我不支持
[00:20:49.480 --> 00:20:51.480]  也可以在教會裡面
[00:20:51.480 --> 00:20:55.080]  你們聽得明白嗎
[00:20:55.080 --> 00:21:02.080]  因為教會不是一個必然是100%支持民主政制的人才能坐在這裡
[00:21:02.080 --> 00:21:06.080]  如果這樣的話
[00:21:06.080 --> 00:21:10.080]  那中國2300萬信徒萬萬萬萬丟進海裡
[00:21:10.080 --> 00:21:13.080]  丁子妹
[00:21:13.080 --> 00:21:15.080]  我們聽錯了
[00:21:15.080 --> 00:21:19.080]  因為我們對共同擁有的東西的內容
[00:21:19.080 --> 00:21:23.080]  有一個對號入座的一種看法
[00:21:23.080 --> 00:21:26.080]  教會是很闊的
[00:21:26.080 --> 00:21:27.080]  對不起
[00:21:27.080 --> 00:21:30.080]  教會的闊
[00:21:30.080 --> 00:21:32.080]  因為他所關心的
[00:21:32.080 --> 00:21:33.080]  共同擁有的
[00:21:33.080 --> 00:21:34.080]  不是這些東西
[00:21:34.080 --> 00:21:37.080]  重點不是這些東西
[00:21:37.080 --> 00:21:43.080]  而有時候教會對社會上不公義不公平不合乎聖經原則的事情會表態
[00:21:43.080 --> 00:21:48.080]  但是教會不是一個論證團體
[00:21:48.080 --> 00:21:49.080]  對不對
[00:21:49.080 --> 00:21:50.080]  沒錯
[00:21:50.080 --> 00:21:55.080]  我們反對同性戀運動帶來的對家庭的觀念的衝擊
[00:21:55.080 --> 00:21:59.080]  但是我們歡迎同性戀者的人信耶穌
[00:21:59.080 --> 00:22:01.080]  矛盾就在這裡
[00:22:01.080 --> 00:22:04.080]  難道一個同性戀者來到教會門口
[00:22:04.080 --> 00:22:06.080]  我同性戀你不讓他進來崇拜嗎
[00:22:06.080 --> 00:22:08.080]  不可能的
[00:22:08.080 --> 00:22:11.080]  教會是歡迎任何人來崇拜的
[00:22:11.080 --> 00:22:12.080]  對不對
[00:22:12.080 --> 00:22:14.080]  跟你隔壁的人說
[00:22:14.080 --> 00:22:15.080]  我知道很少
[00:22:15.080 --> 00:22:16.080]  但是你也跟他說
[00:22:16.080 --> 00:22:18.080]  就算你同性戀你也能坐在這裡
[00:22:18.080 --> 00:22:24.080]  (笑聲)
[00:22:24.080 --> 00:22:27.080]  哇牧師怎麼這樣
[00:22:27.080 --> 00:22:36.080]  我們反對那種運動帶來對家庭的基本價值觀的衝擊
[00:22:36.080 --> 00:22:42.080]  但是我們不覺得上帝不愛這些人
[00:22:42.080 --> 00:22:44.080]  這就是教會
[00:22:44.080 --> 00:22:47.080]  弟兄姊妹不要搞錯這件事情
[00:22:47.080 --> 00:22:52.080]  教會共同擁有的是什麼呢
[00:22:52.080 --> 00:22:55.080]  教會共同擁有的是在經驗上彼此的作伴
[00:22:55.080 --> 00:22:59.080]  是一群經歷過耶穌基督的人共同的生活
[00:22:59.080 --> 00:23:01.080]  他們所談論的就是這些經驗
[00:23:01.080 --> 00:23:03.080]  在經驗裡面互相的督促
[00:23:03.080 --> 00:23:06.080]  更深的進入這種經驗裡面
[00:23:06.080 --> 00:23:07.080]  我不斷地
[00:23:07.080 --> 00:23:09.080]  我現在說的話
[00:23:09.080 --> 00:23:11.080]  我真的想借用保羅的說話
[00:23:11.080 --> 00:23:13.080]  我現在說的是《約翰一書》所說的
[00:23:13.080 --> 00:23:15.080]  不是我已經得著了
[00:23:15.080 --> 00:23:18.080]  我覺得我還要追求
[00:23:18.080 --> 00:23:22.080]  跟你隔壁的人說我們還要追求
[00:23:22.080 --> 00:23:27.080]  神是我們永遠都經驗不完的
[00:23:27.080 --> 00:23:31.080]  神是我們永遠都無法徹底明白的
[00:23:31.080 --> 00:23:32.080]  對不對
[00:23:32.080 --> 00:23:36.080]  你熟讀聖經都不是你完全明白上帝
[00:23:36.080 --> 00:23:39.080]  因為聖經所形容的上帝
[00:23:39.080 --> 00:23:42.080]  都不是等於真真正正那個上帝
[00:23:42.080 --> 00:23:44.080]  完全那個上帝
[00:23:44.080 --> 00:23:48.080]  你看完李嘉誠傳
[00:23:48.080 --> 00:23:51.080]  你最多了解李嘉誠的生命的一部分
[00:23:51.080 --> 00:23:54.080]  但那個不完全等於李嘉誠
[00:23:54.080 --> 00:23:57.080]  對不對
[00:23:57.080 --> 00:24:01.080]  所以我們分享的是我們怎樣經歷這位上帝
[00:24:01.080 --> 00:24:02.080]  怎樣經驗這位上帝
[00:24:02.080 --> 00:24:05.080]  所以這個信仰群體所分享的東西
[00:24:05.080 --> 00:24:11.080]  就是跟外面的群體是截然不同的
[00:24:11.080 --> 00:24:13.080]  一定是截然不同的
[00:24:13.080 --> 00:24:14.080]  如果是相同的話
[00:24:14.080 --> 00:24:17.080]  我們就被世俗化了
[00:24:17.080 --> 00:24:18.080]  就是這個意思
[00:24:18.080 --> 00:24:19.080]  所以為什麼小祖宗說
[00:24:19.080 --> 00:24:21.080]  為什麼回來小祖不是講政治
[00:24:21.080 --> 00:24:22.080]  現在外面講得這麼熱線
[00:24:22.080 --> 00:24:23.080]  為什麼回來小祖不是講什麼
[00:24:23.080 --> 00:24:25.080]  為什麼回來小祖不是講什麼
[00:24:25.080 --> 00:24:26.080]  對不起
[00:24:26.080 --> 00:24:27.080]  如果我們講那些東西
[00:24:27.080 --> 00:24:34.080]  教會就不是教會
[00:24:34.080 --> 00:24:40.080]  教會最核心要分享的是你跟神的經歷
[00:24:40.080 --> 00:24:43.080]  你跟神相交的生命
[00:24:43.080 --> 00:24:45.080]  然後你分享給你的組員
[00:24:45.080 --> 00:24:48.080]  就是說一個理想的圖畫就是一個三角形
[00:24:48.080 --> 00:24:51.080]  就是我怎樣跟上帝有相交的生命
[00:24:51.080 --> 00:24:53.080]  你怎樣跟上帝有相交的生命
[00:24:53.080 --> 00:24:56.080]  之間我跟你有一個相交的生命
[00:24:56.080 --> 00:24:58.080]  這個是最理想的圖畫
[00:24:58.080 --> 00:24:59.080]  我們看一下
[00:24:59.080 --> 00:25:01.080]  在這個過程裡面
[00:25:01.080 --> 00:25:03.080]  使徒約翰就認為
[00:25:03.080 --> 00:25:04.080]  沒錯了
[00:25:04.080 --> 00:25:05.080]  我跟上帝有相交
[00:25:05.080 --> 00:25:06.080]  但是不要忘記
[00:25:06.080 --> 00:25:08.080]  使徒跟上帝的相交
[00:25:08.080 --> 00:25:09.080]  是當時的信徒
[00:25:09.080 --> 00:25:13.080]  包括現在的信徒都無法經歷的其中一部分是什麼呢
[00:25:13.080 --> 00:25:17.080]  我們無法再看到有血有肉的耶穌
[00:25:17.080 --> 00:25:19.080]  所以我們不會說
[00:25:19.080 --> 00:25:21.080]  我看見我聽見我摸過耶穌
[00:25:21.080 --> 00:25:23.080]  沒有這個可能
[00:25:23.080 --> 00:25:25.080]  你最多看到那位復活了的耶穌
[00:25:25.080 --> 00:25:29.080]  你最多看到坐在他右邊的那位耶穌
[00:25:29.080 --> 00:25:31.080]  對不對
[00:25:31.080 --> 00:25:36.080]  有些經歷是我無法去經歷他的經歷
[00:25:36.080 --> 00:25:38.080]  我無法靠近耶穌的胸膛
[00:25:38.080 --> 00:25:39.080]  因為我不是那個時代人
[00:25:39.080 --> 00:25:42.080]  我沒有親自在那個地方
[00:25:42.080 --> 00:25:44.080]  但是我聽約翰講
[00:25:44.080 --> 00:25:46.080]  以至吸引我的事情是什麼呢
[00:25:46.080 --> 00:25:50.080]  我認為目的不是要影響別人像耶穌
[00:25:50.080 --> 00:25:52.080]  沒有這回事
[00:25:52.080 --> 00:25:54.080]  跟你加拿大人說一聲
[00:25:54.080 --> 00:25:56.080]  我不是很影響到你
[00:25:56.080 --> 00:26:02.080]  但我說的不是很影響到你
[00:26:02.080 --> 00:26:04.080]  是有些影響到你
[00:26:04.080 --> 00:26:09.080]  但你經常想著我是很影響到你
[00:26:09.080 --> 00:26:12.080]  你又是一個錯誤的期盼
[00:26:12.080 --> 00:26:14.080]  好像你媽媽說
[00:26:14.080 --> 00:26:16.080]  我把你養大了,為何你不像我
[00:26:16.080 --> 00:26:18.080]  還是不像
[00:26:18.080 --> 00:26:20.080]  幸好不像,真可憐
[00:26:20.080 --> 00:26:26.080]  我們來看看
[00:26:26.080 --> 00:26:28.080]  我們影響別人的生命
[00:26:28.080 --> 00:26:30.080]  在這個過程中
[00:26:30.080 --> 00:26:32.080]  我們分享我們的經驗
[00:26:32.080 --> 00:26:34.080]  和我們走過的路的一些原則
[00:26:34.080 --> 00:26:38.080]  經驗可以是錯的
[00:26:38.080 --> 00:26:42.080]  不要緊
[00:26:42.080 --> 00:26:44.080]  經驗是可以被修正的
[00:26:44.080 --> 00:26:48.080]  聽清楚
[00:26:48.080 --> 00:26:50.080]  經驗的錯是可以被修正的
[00:26:50.080 --> 00:26:54.080]  我們不要怕錯
[00:26:54.080 --> 00:26:56.080]  人對別人有好的影響
[00:26:56.080 --> 00:26:58.080]  必須先經歷到神
[00:26:58.080 --> 00:27:00.080]  如果我們少了祖源
[00:27:00.080 --> 00:27:02.080]  沒有經歷神的話
[00:27:02.080 --> 00:27:04.080]  我們對別人一樣有影響
[00:27:04.080 --> 00:27:06.080]  不過影響的來源不是從神而來
[00:27:06.080 --> 00:27:08.080]  和外面的人沒有分別
[00:27:08.080 --> 00:27:16.080]  弟兄姊妹,對經歷神和神有一個生命的交流
[00:27:16.080 --> 00:27:18.080]  相交的生活,團結的生活
[00:27:18.080 --> 00:27:20.080]  對初信者來說太抽象
[00:27:20.080 --> 00:27:24.080]  對純理性的弟兄姊妹來說
[00:27:24.080 --> 00:27:26.080]  是廢話
[00:27:26.080 --> 00:27:28.080]  差不多近乎廢話
[00:27:28.080 --> 00:27:30.080]  因為在純理性來說
[00:27:30.080 --> 00:27:32.080]  經驗不重要
[00:27:32.080 --> 00:27:34.080]  這裡最重要
[00:27:34.080 --> 00:27:36.080]  十九世紀
[00:27:36.080 --> 00:27:38.080]  理性一直被吹捧
[00:27:38.080 --> 00:27:40.080]  到現在
[00:27:40.080 --> 00:27:42.080]  理性已經變成了
[00:27:42.080 --> 00:27:44.080]  很膚淺的東西
[00:27:44.080 --> 00:27:46.080]  邏輯推理變成了很膚淺的東西
[00:27:46.080 --> 00:27:48.080]  十九世紀開始的時候
[00:27:48.080 --> 00:27:50.080]  人認為有理性很厲害,懂分析很厲害,懂推理很厲害
[00:27:50.080 --> 00:27:52.080]  不懂分析不懂推理就很差
[00:27:52.080 --> 00:27:54.080]  講感受是很傻的東西
[00:27:54.080 --> 00:27:56.080]  慢慢我們會發覺
[00:27:56.080 --> 00:27:58.080]  當超級電腦能夠足以人為企的專家的時候
[00:27:58.080 --> 00:28:00.080]  在未來很短的時間
[00:28:00.080 --> 00:28:02.080]  電腦會代替我們整個邏輯推理
[00:28:04.080 --> 00:28:06.080]  電腦已經追得到
[00:28:06.080 --> 00:28:08.080]  那你很了不起嗎
[00:28:08.080 --> 00:28:10.080]  我的思維很厲害
[00:28:10.080 --> 00:28:12.080]  他將所有哲學家的思想
[00:28:12.080 --> 00:28:14.080]  輸入到電腦
[00:28:14.080 --> 00:28:16.080]  我背誦聖經很厲害,我神學很厲害
[00:28:16.080 --> 00:28:18.080]  很了不起嗎?一個晶片已經代替了你
[00:28:18.080 --> 00:28:20.080]  對不對?
[00:28:20.080 --> 00:28:22.080]  弟兄姊妹
[00:28:22.080 --> 00:28:24.080]  現在
[00:28:24.080 --> 00:28:26.080]  理性是不是超低能?
[00:28:26.080 --> 00:28:30.080]  其實我們被人蒙蔽了很多年
[00:28:32.080 --> 00:28:34.080]  什麼呢?
[00:28:34.080 --> 00:28:38.080]  讀管理學的人就知道
[00:28:38.080 --> 00:28:40.080]  讀完管理學那一堆東西
[00:28:40.080 --> 00:28:42.080]  回到現實的世界
[00:28:42.080 --> 00:28:44.080]  你能夠用到的
[00:28:44.080 --> 00:28:48.080]  你是能夠用到100%
[00:28:48.080 --> 00:28:52.080]  不過在你的工作裡面
[00:28:52.080 --> 00:28:54.080]  只是佔了10%
[00:28:54.080 --> 00:28:56.080]  我再講
[00:28:56.080 --> 00:28:58.080]  沒有讀過管理學的人不太明白
[00:28:58.080 --> 00:29:00.080]  你讀完管理學之後
[00:29:00.080 --> 00:29:02.080]  我當
[00:29:02.080 --> 00:29:04.080]  100%都可以
[00:29:04.080 --> 00:29:06.080]  應用在你的工作裡面
[00:29:06.080 --> 00:29:08.080]  其實只佔了你的工作10%
[00:29:08.080 --> 00:29:10.080]  為什麼呢?
[00:29:10.080 --> 00:29:12.080]  很多管理人員都告訴你
[00:29:12.080 --> 00:29:14.080]  一回到公司
[00:29:14.080 --> 00:29:16.080]  是處理人事問題
[00:29:16.080 --> 00:29:20.080]  人事問題才複雜
[00:29:20.080 --> 00:29:24.080]  如果是講理性的多容易
[00:29:24.080 --> 00:29:26.080]  上班就上班吧
[00:29:28.080 --> 00:29:30.080]  你媽病了關我什麼事?
[00:29:30.080 --> 00:29:32.080]  現在正在上班
[00:29:32.080 --> 00:29:34.080]  要不回家看你媽
[00:29:34.080 --> 00:29:36.080]  要不就在這裡
[00:29:36.080 --> 00:29:38.080]  在這裡就不要想你媽
[00:29:38.080 --> 00:29:40.080]  上班就是沒人情
[00:29:40.080 --> 00:29:42.080]  做完你要做的事
[00:29:42.080 --> 00:29:44.080]  才關心你媽
[00:29:44.080 --> 00:29:46.080]  那你媽關我什麼事呢?
[00:29:46.080 --> 00:29:48.080]  如果是這樣可以處理
[00:29:48.080 --> 00:29:50.080]  員工走了
[00:29:50.080 --> 00:29:52.080]  你只是想解僱員工
[00:29:52.080 --> 00:29:54.080]  我跟他說話這麼合理
[00:29:54.080 --> 00:29:56.080]  也不對嗎?
[00:29:56.080 --> 00:29:58.080]  你聽不明白嗎?
[00:29:58.080 --> 00:30:00.080]  你媽不舒服
[00:30:00.080 --> 00:30:02.080]  很慘
[00:30:02.080 --> 00:30:04.080]  不過我媽死了很久
[00:30:04.080 --> 00:30:06.080]  我不太明白
[00:30:06.080 --> 00:30:08.080]  下班要不要去探望你媽
[00:30:08.080 --> 00:30:10.080]  不用了
[00:30:10.080 --> 00:30:12.080]  你這麼關心我
[00:30:12.080 --> 00:30:14.080]  快點工作吧
[00:30:14.080 --> 00:30:20.080]  90%都是
[00:30:20.080 --> 00:30:22.080]  處理人事問題
[00:30:22.080 --> 00:30:24.080]  那些人事問題複雜到雲
[00:30:24.080 --> 00:30:26.080]  一加二等於三的問題
[00:30:26.080 --> 00:30:28.080]  如果是就簡單
[00:30:28.080 --> 00:30:30.080]  是跟你說邏輯推理簡單
[00:30:30.080 --> 00:30:32.080]  跟你說理性就簡單
[00:30:32.080 --> 00:30:34.080]  是不是?
[00:30:34.080 --> 00:30:36.080]  複雜是什麼?
[00:30:36.080 --> 00:30:38.080]  人跟你隔壁怎樣說?
[00:30:38.080 --> 00:30:40.080]  你是很複雜
[00:30:40.080 --> 00:30:42.080]  要處理人事問題複雜
[00:30:42.080 --> 00:30:44.080]  看開一點就行
[00:30:44.080 --> 00:30:46.080]  他說我今天胖了兩磅
[00:30:46.080 --> 00:30:48.080]  看開一點就行
[00:30:48.080 --> 00:30:50.080]  你沒胖
[00:30:50.080 --> 00:30:52.080]  你自己覺得沒胖就行
[00:30:52.080 --> 00:30:54.080]  我不覺得
[00:30:54.080 --> 00:30:56.080]  我很不開心
[00:30:56.080 --> 00:30:58.080]  你照照鏡子
[00:30:58.080 --> 00:31:00.080]  沒胖
[00:31:00.080 --> 00:31:02.080]  他真的說我胖了兩磅
[00:31:02.080 --> 00:31:04.080]  我真的胖了兩磅
[00:31:04.080 --> 00:31:06.080]  「兜」的對白就出現了
[00:31:06.080 --> 00:31:08.080]  他很不開心
[00:31:08.080 --> 00:31:10.080]  是不是?
[00:31:10.080 --> 00:31:12.080]  複雜
[00:31:12.080 --> 00:31:14.080]  是複雜
[00:31:14.080 --> 00:31:16.080]  原來人與人之間的相處
[00:31:16.080 --> 00:31:18.080]  未來的電腦一定學不到
[00:31:18.080 --> 00:31:20.080]  什麼叫愛
[00:31:20.080 --> 00:31:22.080]  什麼叫相處的藝術
[00:31:22.080 --> 00:31:24.080]  什麼叫EQ
[00:31:24.080 --> 00:31:26.080]  這些才是超難度的動作
[00:31:26.080 --> 00:31:30.080]  十九世紀被理性主義掩蓋我們之後
[00:31:30.080 --> 00:31:34.080]  我們已經盲了
[00:31:34.080 --> 00:31:36.080]  在每日生活當中
[00:31:36.080 --> 00:31:38.080]  最難處理的是這些問題
[00:31:38.080 --> 00:31:42.080]  沒有標準
[00:31:42.080 --> 00:31:46.080]  歐長江前晚來分享
[00:31:48.080 --> 00:31:50.080]  你老婆問你吃什麼
[00:31:50.080 --> 00:31:54.080]  你回答吃什麼
[00:31:54.080 --> 00:31:56.080]  這次沒問題
[00:31:56.080 --> 00:31:58.080]  今晚吃什麼
[00:31:58.080 --> 00:32:00.080]  上次吃那個
[00:32:00.080 --> 00:32:02.080]  又吃那些
[00:32:02.080 --> 00:32:04.080]  上次說不好
[00:32:04.080 --> 00:32:06.080]  今次可以說不好
[00:32:06.080 --> 00:32:08.080]  很複雜
[00:32:08.080 --> 00:32:10.080]  你跟著上次的說法去做
[00:32:10.080 --> 00:32:12.080]  你一定會成功
[00:32:12.080 --> 00:32:14.080]  但你做實驗
[00:32:14.080 --> 00:32:16.080]  在實驗室一定要跟上次的做
[00:32:16.080 --> 00:32:18.080]  上次成功了
[00:32:18.080 --> 00:32:20.080]  如果你這樣想
[00:32:20.080 --> 00:32:22.080]  你的人際關係一定很差
[00:32:22.080 --> 00:32:26.080]  你媽媽同樣道理
[00:32:26.080 --> 00:32:28.080]  煎條紅衫魚給你吃
[00:32:28.080 --> 00:32:30.080]  好吃
[00:32:30.080 --> 00:32:32.080]  每餐都煎紅衫魚
[00:32:32.080 --> 00:32:34.080]  媽媽又吃紅衫魚
[00:32:34.080 --> 00:32:36.080]  你說好吃
[00:32:36.080 --> 00:32:38.080]  多吃都厭
[00:32:38.080 --> 00:32:40.080]  怎會厭
[00:32:40.080 --> 00:32:42.080]  第二條
[00:32:42.080 --> 00:32:44.080]  人是這麼複雜
[00:32:44.080 --> 00:32:46.080]  人是相當複雜
[00:32:46.080 --> 00:32:50.080]  你以為一家等於二
[00:32:50.080 --> 00:32:52.080]  如果這樣
[00:32:52.080 --> 00:32:54.080]  那怎麼辦
[00:32:54.080 --> 00:32:56.080]  初順者是抽象
[00:32:56.080 --> 00:32:58.080]  經歷神與神相交
[00:32:58.080 --> 00:33:00.080]  和純理性的人是廢話
[00:33:00.080 --> 00:33:04.080]  你要知道
[00:33:04.080 --> 00:33:06.080]  這才是最重要的
[00:33:06.080 --> 00:33:08.080]  我們必須從別人可見的信徒身上去學習
[00:33:12.080 --> 00:33:14.080]  小祖為何不會查經
[00:33:14.080 --> 00:33:18.080]  小祖為何不是討論聖經
[00:33:18.080 --> 00:33:22.080]  小祖是要分享生命
[00:33:22.080 --> 00:33:26.080]  不是分享你個人的生命
[00:33:26.080 --> 00:33:30.080]  是分享你怎樣經歷上帝
[00:33:30.080 --> 00:33:34.080]  與上帝生命交流相交的生命
[00:33:34.080 --> 00:33:38.080]  所以小祖的組員
[00:33:38.080 --> 00:33:40.080]  生命這麼快成長的原因
[00:33:40.080 --> 00:33:42.080]  因為每一個組員
[00:33:42.080 --> 00:33:44.080]  都是祂的師父
[00:33:44.080 --> 00:33:48.080]  三人行
[00:33:48.080 --> 00:33:50.080]  你的小祖如果死剩三個
[00:33:50.080 --> 00:33:52.080]  都有你的師父
[00:33:52.080 --> 00:33:54.080]  如果死剩兩個就沒有了
[00:33:54.080 --> 00:33:58.080]  祂豐富的在這裡
[00:33:58.080 --> 00:34:02.080]  組員很熱心追求的
[00:34:02.080 --> 00:34:04.080]  激勵到你
[00:34:04.080 --> 00:34:06.080]  很拼的就死的
[00:34:06.080 --> 00:34:08.080]  警告到你
[00:34:08.080 --> 00:34:10.080]  我記得有一次
[00:34:10.080 --> 00:34:12.080]  有一個小祖
[00:34:12.080 --> 00:34:14.080]  有一個新朋友來了
[00:34:14.080 --> 00:34:16.080]  他很興奮
[00:34:16.080 --> 00:34:18.080]  很開心
[00:34:18.080 --> 00:34:20.080]  每次睡醒都很開心
[00:34:20.080 --> 00:34:24.080]  睡醒就睡醒
[00:34:24.080 --> 00:34:26.080]  有什麼不開心
[00:34:26.080 --> 00:34:28.080]  其他組員真的不懂
[00:34:28.080 --> 00:34:30.080]  讀聖經
[00:34:30.080 --> 00:34:34.080]  好像物感
[00:34:34.080 --> 00:34:36.080]  很寶貴
[00:34:38.080 --> 00:34:40.080]  這組員心裡想
[00:34:40.080 --> 00:34:42.080]  看你能好多久
[00:34:42.080 --> 00:34:46.080]  很快就像我們這樣
[00:34:46.080 --> 00:34:52.080]  然後又回來
[00:34:52.080 --> 00:34:54.080]  現在我傳訪給別人
[00:34:54.080 --> 00:34:56.080]  今天帶了三位信主
[00:34:56.080 --> 00:34:58.080]  同事說信主很興奮
[00:34:58.080 --> 00:35:00.080]  看你撞板就知道
[00:35:00.080 --> 00:35:04.080]  為什麼三個月
[00:35:04.080 --> 00:35:06.080]  他都還沒死
[00:35:06.080 --> 00:35:08.080]  三個月每個星期
[00:35:08.080 --> 00:35:10.080]  都很興奮地分享
[00:35:10.080 --> 00:35:12.080]  對老油條的信徒
[00:35:12.080 --> 00:35:14.080]  老猜骨的信徒
[00:35:14.080 --> 00:35:16.080]  開始有些什麼
[00:35:16.080 --> 00:35:18.080]  我以前也是這樣
[00:35:18.080 --> 00:35:20.080]  為什麼會死了
[00:35:20.080 --> 00:35:22.080]  這條線為什麼會死了
[00:35:22.080 --> 00:35:24.080]  興奮到這樣
[00:35:24.080 --> 00:35:26.080]  不行不行
[00:35:26.080 --> 00:35:28.080]  這班老油條開始被刺激
[00:35:28.080 --> 00:35:32.080]  猜過麵粉再猜第二條就算了
[00:35:34.080 --> 00:35:36.080]  對嗎
