
[00:00:00.000 --> 00:00:02.360]  我們在延讀上主的話語儀先
[00:19:37.640 --> 00:19:39.120]  做個總結
[00:19:39.120 --> 00:19:40.880]  河西亞書十一章
[00:19:40.880 --> 00:19:47.120]  很精要描述以色列整個的救贖歷史
[00:19:47.120 --> 00:19:49.600]  過去神好像慈父那樣
[00:19:49.600 --> 00:19:52.280]  養育孩子基於愛基於揀選
[00:19:52.280 --> 00:19:54.480]  救贖他的子民
[00:19:54.480 --> 00:19:56.240]  人的罪人的背影
[00:19:56.240 --> 00:19:58.920]  當下要受到重罰
[00:19:58.920 --> 00:20:00.960]  但神是神不是人
[00:20:00.960 --> 00:20:03.160]  每被罪惡敗挫敗
[00:20:03.160 --> 00:20:05.760]  但也不能夠放棄愛
[00:20:05.760 --> 00:20:11.560]  定要用愛去挽回成就他的救贖計劃
[00:20:11.560 --> 00:20:13.360]  丁子梅創造我們的主
[00:20:13.360 --> 00:20:17.880]  定以不離不棄去愛贖他的子民
[00:20:17.880 --> 00:20:19.120]  這份的應許
[00:20:19.120 --> 00:20:20.800]  如何成為我們生命的鼓勵
[00:20:20.800 --> 00:20:24.400]  生命的提醒
[00:20:24.400 --> 00:20:26.680]  看完十一章
[00:20:26.680 --> 00:20:28.000]  對神呼召河西亞
[00:20:28.000 --> 00:20:30.720]  要取一個淫婦為妻
[00:20:30.720 --> 00:20:33.800]  有些盡心的體會
[00:20:33.800 --> 00:20:35.680]  我嘗試問問自己
[00:20:35.680 --> 00:20:42.600]  我會從哪個角色去認同
[00:20:42.600 --> 00:20:44.720]  當我們望著河西亞
[00:20:44.720 --> 00:20:46.960]  和這位不忠的妻子
[00:20:46.960 --> 00:20:51.200]  你會站在哪一邊呢各位
[00:20:51.200 --> 00:20:53.960]  我想我們多數都覺得河西亞很慘
[00:20:53.960 --> 00:20:56.080]  以為她是一個不可愛
[00:20:56.080 --> 00:20:59.760]  不配就是被愛的人
[00:20:59.760 --> 00:21:02.120]  但當我們望著
[00:21:02.120 --> 00:21:04.520]  比喻神和他的子民
[00:21:04.520 --> 00:21:07.040]  慈父和五逆的兒子
[00:21:07.040 --> 00:21:10.800]  你覺得你比較像誰呢
[00:21:10.800 --> 00:21:13.920]  自己豈不是背棄父親
[00:21:13.920 --> 00:21:17.440]  被玩媒的浪子
[00:21:17.440 --> 00:21:20.720]  自己有雙重標準
[00:21:20.720 --> 00:21:23.760]  在神的面前我要求恩典
[00:21:23.760 --> 00:21:25.880]  對著一些不可愛的人
[00:21:25.880 --> 00:21:28.200]  我很想講理據
[00:21:28.200 --> 00:21:29.000]  在上帝面前
[00:21:29.000 --> 00:21:30.480]  上帝你原諒我
[00:21:30.480 --> 00:21:34.600]  對著一些不可愛的人我想打敗他
[00:21:34.600 --> 00:21:37.280]  神要我們學的功課
[00:21:37.280 --> 00:21:39.600]  神聖不是看我自己
[00:21:39.600 --> 00:21:40.680]  說我多麼超然
[00:21:40.680 --> 00:21:42.640]  我站在道德高地
[00:21:42.640 --> 00:21:45.080]  我比其他人好
[00:21:45.080 --> 00:21:46.600]  反過來寫幾
[00:21:46.600 --> 00:21:48.160]  放下自己
[00:21:48.160 --> 00:21:52.920]  因為被上帝的愛去寬恕
[00:21:52.920 --> 00:21:57.560]  學習為別人的好處去付上代價
[00:21:57.560 --> 00:22:00.320]  我相信河西亞作為神的代言人
[00:22:00.320 --> 00:22:05.960]  神要河西亞進入體會神的情懷
[00:22:05.960 --> 00:22:07.720]  而不是要河西亞像機械人那樣
[00:22:07.720 --> 00:22:10.640]  默寫我的說話
[00:22:10.640 --> 00:22:13.040]  河西亞要進入這份關係
[00:22:13.040 --> 00:22:14.880]  這份結連
[00:22:14.880 --> 00:22:17.480]  當河西亞經歷妻子的不忠
[00:22:17.480 --> 00:22:22.040]  更體會神面對子民叛離時
[00:22:22.040 --> 00:22:25.880]  承受的傷痛
[00:22:25.880 --> 00:22:27.120]  在三章一節
[00:22:27.120 --> 00:22:31.680]  耶和華對河西亞說,你去愛那情人所愛
[00:22:31.680 --> 00:22:33.960]  卻犯姦淫的婦人
[00:22:33.960 --> 00:22:36.720]  正如耶和華愛那偏向別臣
[00:22:36.720 --> 00:22:40.760]  喜愛葡萄餅的以色列人
[00:22:40.760 --> 00:22:46.120]  當河西亞親自進入一份掙扎
[00:22:46.120 --> 00:22:49.960]  要用愛去挽回一個不忠的妻子
[00:22:49.960 --> 00:22:52.120]  重定這份分盟的時候
[00:22:52.120 --> 00:22:54.600]  我想他踏實地去體會
[00:22:54.600 --> 00:22:57.240]  神如何以不離不棄的愛
[00:22:57.240 --> 00:23:03.120]  重建曾經背負她的以色列文
[00:23:03.120 --> 00:23:06.840]  神往往要我們可能進入一些關係裡面
[00:23:06.840 --> 00:23:09.760]  去感受我們怎樣壞
[00:23:09.760 --> 00:23:12.360]  但我們仍然被神去拯救
[00:23:12.360 --> 00:23:16.600]  我們去學很多愛的功課
[00:23:16.600 --> 00:23:17.680]  認識一位弟兄
[00:23:17.680 --> 00:23:20.800]  他是一位身體有特別需要
[00:23:20.800 --> 00:23:25.360]  去餐廳裡面學習調教一些飲品
[00:23:25.360 --> 00:23:26.280]  因為有特別需要
[00:23:26.280 --> 00:23:29.800]  可能學的過程會比較不容易
[00:23:29.800 --> 00:23:31.520]  他遇上一位基督徒的老闆
[00:23:31.520 --> 00:23:34.960]  對他很友善,內心教導
[00:23:34.960 --> 00:23:36.400]  他問這個老闆
[00:23:36.400 --> 00:23:38.800]  你為什麼對我這麼好
[00:23:38.800 --> 00:23:46.240]  他說,因為你是上帝給我的功課
[00:23:46.240 --> 00:23:47.680]  可能有時我們愛一些人
[00:23:47.680 --> 00:23:50.400]  可能不容易,要有很多耐性
[00:23:50.400 --> 00:23:52.240]  但當我們明白
[00:23:52.240 --> 00:23:55.320]  上帝在我們生命的作為的時候
[00:23:55.320 --> 00:23:56.800]  可能上帝都藉著很多
[00:23:56.800 --> 00:23:58.680]  我們跟人的關係
[00:23:58.680 --> 00:24:02.480]  給我們學很多愛心的功課
[00:24:02.480 --> 00:24:04.400]  家裡的年輕人
[00:24:04.400 --> 00:24:07.320]  我經常說都是上帝給我的功課
[00:24:07.320 --> 00:24:09.080]  強木是不是
[00:24:09.080 --> 00:24:12.280]  我覺得孩子都是上帝給我們的功課
[00:24:12.280 --> 00:24:15.800]  但我們仍然不離不棄去愛他們
[00:24:15.800 --> 00:24:18.360]  神願以無條件衛生去愛
[00:24:18.360 --> 00:24:20.200]  跟子民建立關係
[00:24:20.200 --> 00:24:22.960]  但不是放縱的例外
[00:24:22.960 --> 00:24:26.320]  在第二章
[00:24:26.320 --> 00:24:29.440]  神用昏盟去描述
[00:24:29.440 --> 00:24:33.280]  神和子民立約的一個內涵
[00:24:33.280 --> 00:24:35.240]  這個聘禮很特別
[00:24:35.240 --> 00:24:37.360]  不是雨珠的錢
[00:24:37.360 --> 00:24:42.000]  這個聘禮是公義公平
[00:24:42.000 --> 00:24:44.520]  慈愛憐憫信實
[00:24:44.520 --> 00:24:46.960]  是,有慈愛有憐憫有信實
[00:24:46.960 --> 00:24:51.360]  不過有公義有公平
[00:24:51.360 --> 00:24:54.720]  衛生的愛是無條件不離不棄
[00:24:54.720 --> 00:24:56.520]  但人要進入
[00:24:56.520 --> 00:24:58.560]  人要守著一些規範
[00:24:58.560 --> 00:25:03.200]  才能享受這份蒙福的關係
[00:25:03.200 --> 00:25:03.880]  好像父母
[00:25:03.880 --> 00:25:07.000]  他們願意不離不棄去愛孩子
[00:25:07.000 --> 00:25:09.440]  但假如孩子不守規矩
[00:25:09.440 --> 00:25:11.200]  不理父母的心意
[00:25:11.200 --> 00:25:13.240]  沒辦法真正享受到
[00:25:13.240 --> 00:25:17.920]  被父母愛這份蒙福的關係
[00:25:17.920 --> 00:25:19.280]  我們常常說
[00:25:19.280 --> 00:25:21.800]  我們無條件不離不棄
[00:25:21.800 --> 00:25:23.480]  去愛你的愛
[00:25:23.480 --> 00:25:27.320]  但如果我們不守著一些規範
[00:25:27.320 --> 00:25:30.800]  我們享受不到這份蒙福的關係
[00:25:30.800 --> 00:25:33.920]  所以我們需要更加多去認識
[00:25:33.920 --> 00:25:36.080]  去明白神的心意
[00:25:36.080 --> 00:25:40.920]  才能進入跟上帝一個蒙福的關係
[00:25:40.920 --> 00:25:44.160]  我嘗試用以下的三個R
[00:25:44.160 --> 00:25:45.960]  我們去操練一下
[00:25:45.960 --> 00:25:48.320]  如何跟神結連
[00:25:48.320 --> 00:25:51.440]  結合一個合神心意的關係
[00:25:51.440 --> 00:25:54.000]  第一個 Remember
[00:25:54.000 --> 00:25:57.440]  我們常常去訴說上帝的恩典
[00:25:57.440 --> 00:25:59.880]  回望上帝在我們生命工作的歷程
[00:25:59.880 --> 00:26:02.720]  留下很多拯救的痕跡
[00:26:02.720 --> 00:26:05.800]  我們不去忘恩負義
[00:26:05.800 --> 00:26:08.320]  第二個 Receive 領受
[00:26:08.320 --> 00:26:10.440]  我們去中讀上帝的話語的時候
[00:26:10.440 --> 00:26:12.120]  我們真心去領受
[00:26:12.120 --> 00:26:17.160]  願意去信服上帝很多奮悔的教導
[00:26:17.160 --> 00:26:19.920]  第三個 回轉
[00:26:19.920 --> 00:26:22.560]  常常我們心裡留有空間
[00:26:22.560 --> 00:26:24.440]  去檢視自己的生命
[00:26:24.440 --> 00:26:25.720]  我們做得不對的時候
[00:26:25.720 --> 00:26:29.200]  我們回轉歸向神
[00:26:29.200 --> 00:26:30.960]  我們理念上很明白這些東西
[00:26:30.960 --> 00:26:32.720]  但有時覺得我們很忙
[00:26:32.720 --> 00:26:35.800]  盼望我們心裡常常留有空間
[00:26:35.800 --> 00:26:38.880]  去敏感神的工作
[00:26:38.880 --> 00:26:42.800]  最後 我很想用以下這個比喻
[00:26:42.800 --> 00:26:45.040]  去分享一下我自己
[00:26:45.040 --> 00:26:49.640]  跟神相交一些的體會
[00:26:49.640 --> 00:26:51.120]  我們每天要回應
[00:26:51.120 --> 00:26:53.760]  很多大大小小的事情
[00:26:53.760 --> 00:26:56.520]  有時覺得前面好像一個很大的
[00:26:56.520 --> 00:26:58.920]  控制桌 很大的控制台
[00:26:58.920 --> 00:27:01.240]  很多掣任我去按
[00:27:01.240 --> 00:27:03.600]  我們希望事情能夠盡快處理
[00:27:03.600 --> 00:27:06.880]  用人的智慧去回應人之常情
[00:27:06.880 --> 00:27:10.120]  在我自己的經驗
[00:27:10.120 --> 00:27:12.200]  我最快按的掣是什麼呢
[00:27:12.200 --> 00:27:13.320]  「傳」
[00:27:13.320 --> 00:27:15.720]  很多的專業顧問
[00:27:15.720 --> 00:27:17.000]  有病找誰
[00:27:17.000 --> 00:27:18.040]  找醫生
[00:27:18.040 --> 00:27:18.840]  想吃東西呢
[00:27:18.840 --> 00:27:20.800]  「Open dude」
[00:27:20.800 --> 00:27:22.600]  就算去查經也好
[00:27:22.600 --> 00:27:24.240]  很多專業顧問
[00:27:24.240 --> 00:27:25.880]  很多識經書
[00:27:25.880 --> 00:27:30.400]  強哥也是我的專業顧問之一
[00:27:30.400 --> 00:27:32.720]  我們確實上帝可以讓我們
[00:27:32.720 --> 00:27:36.440]  用這些途徑幫我們處理很多問題
[00:27:36.440 --> 00:27:38.160]  不是說這樣不對
[00:27:38.160 --> 00:27:41.360]  不過有時我們只看著這些東西
[00:27:41.360 --> 00:27:44.960]  我們忘記了背後神的供應
[00:27:44.960 --> 00:27:46.560]  神的掌權
[00:27:46.560 --> 00:27:49.160]  我們事件處理了
[00:27:49.160 --> 00:27:50.200]  拍手掌
[00:27:50.200 --> 00:27:54.680]  不記得感謝神在當中的護佑
[00:27:54.680 --> 00:27:55.720]  直至有一天
[00:27:55.720 --> 00:27:59.680]  你發覺人間的限制來到的時候
[00:27:59.680 --> 00:28:01.000]  你開始才想起
[00:28:01.000 --> 00:28:03.120]  有一個最大的掣是誰呢
[00:28:03.120 --> 00:28:03.640]  是神
[00:28:03.640 --> 00:28:05.200]  原來整個盤根本就是神
[00:28:05.200 --> 00:28:06.560]  總之你要按了
[00:28:06.560 --> 00:28:07.800]  因為你按這幾個不行
[00:28:07.800 --> 00:28:09.280]  你按了它
[00:28:09.280 --> 00:28:12.880]  不過神仍然可能只是成為了一個
[00:28:12.880 --> 00:28:17.360]  包底的萬能的專業顧問
[00:28:17.360 --> 00:28:22.720]  有時看看自己的代討項目
[00:28:22.720 --> 00:28:25.920]  都挺實用主義的
[00:28:25.920 --> 00:28:27.920]  我們在困境裡面
[00:28:27.920 --> 00:28:29.960]  我們希望得到神的看顧
[00:28:29.960 --> 00:28:31.320]  是很自然的事
[00:28:31.320 --> 00:28:33.080]  我們仍然這樣向上帝求
[00:28:33.080 --> 00:28:35.160]  上帝也會按著祂的主權
[00:28:35.160 --> 00:28:38.760]  不論是供應給我們很多的需要
[00:28:38.760 --> 00:28:41.360]  但如果基督信仰只是這樣
[00:28:41.360 --> 00:28:42.640]  跟其他的別異宗教
[00:28:42.640 --> 00:28:45.560]  跟其他的異端可能分別不大
[00:28:45.560 --> 00:28:48.920]  基督信仰不要停在這裡
[00:28:48.920 --> 00:28:51.520]  焦點不只是為實用主義
[00:28:51.520 --> 00:28:54.080]  去處理很多問題
[00:28:54.080 --> 00:28:58.840]  上帝是想跟我們建立關係
[00:28:58.840 --> 00:29:00.920]  我們的阿伯父
[00:29:00.920 --> 00:29:04.680]  他想我們回家跟他相交
[00:29:04.680 --> 00:29:06.360]  求上帝讓我們有很多
[00:29:06.360 --> 00:29:09.800]  縮靈的視野去看每一件事
[00:29:09.800 --> 00:29:11.400]  讓我們藉著很多經歷
[00:29:11.400 --> 00:29:12.880]  很多事件
[00:29:12.880 --> 00:29:15.360]  我們更加多去認識神
[00:29:15.360 --> 00:29:17.680]  要更加多去認識自己
[00:29:17.680 --> 00:29:19.240]  開放我們的生命
[00:29:19.240 --> 00:29:21.600]  讓神介入我們的生命
[00:29:21.600 --> 00:29:23.240]  在這裡建立我們
[00:29:23.240 --> 00:29:24.600]  這是基督信仰
[00:29:24.600 --> 00:29:27.240]  跟其他很多的宗教不一樣
[00:29:27.240 --> 00:29:30.120]  我們不是不求上帝幫我們處理問題
[00:29:30.120 --> 00:29:33.200]  但不可以停在那裡
[00:29:33.200 --> 00:29:37.920]  河西亞書有個觸動是因為
[00:29:37.920 --> 00:29:39.680]  比較少舊約的經文
[00:29:39.680 --> 00:29:44.880]  講到一個這麼情一份的神在這裡
[00:29:44.880 --> 00:29:47.960]  耶和華因為以色列人背叛
[00:29:47.960 --> 00:29:50.880]  他受傷
[00:29:50.880 --> 00:29:54.720]  在審判和詞外共存的掙扎裡面
[00:29:54.720 --> 00:29:56.680]  怎樣找出路
[00:29:56.680 --> 00:29:58.560]  出路我們知道
[00:29:58.560 --> 00:30:00.640]  由耶穌基督他的獨生兒子
[00:30:00.640 --> 00:30:02.720]  承受更大的傷
[00:30:02.720 --> 00:30:05.560]  結果他成為一個出路
[00:30:05.560 --> 00:30:07.800]  理解不了
[00:30:07.800 --> 00:30:09.320]  因為他是神不是人
[00:30:09.320 --> 00:30:10.640]  理解不了
[00:30:10.640 --> 00:30:12.360]  他定義要去審判
[00:30:12.360 --> 00:30:15.160]  但定義要不離不棄地去愛
[00:30:15.160 --> 00:30:17.680]  這是怎樣的信仰
[00:30:17.680 --> 00:30:19.640]  假的真不了
[00:30:19.640 --> 00:30:20.840]  真的神
[00:30:20.840 --> 00:30:22.000]  真的愛
[00:30:22.000 --> 00:30:24.080]  盼望成為我們的鼓勵
[00:30:24.080 --> 00:30:25.960]  盼望成為我們很好
[00:30:25.960 --> 00:30:29.360]  去努力回應神一個提醒
