
[00:00:00.000 --> 00:00:02.740]  好,我們家裏的第一節目一樣
[00:18:15.300 --> 00:18:17.300]  那個老闆,那個經理
[00:18:17.300 --> 00:18:19.300]  接著我就馬上跟別人說
[00:18:19.300 --> 00:18:21.300]  這裡好,這裡好,去呀,去呀
[00:18:21.300 --> 00:18:23.300]  當我這樣去到
[00:18:23.300 --> 00:18:25.300]  反覆思想的時候
[00:18:25.300 --> 00:18:27.300]  突然上帝很清晰跟我說
[00:18:27.300 --> 00:18:29.300]  其實日日在你家照顧你的家人
[00:18:29.300 --> 00:18:31.300]  你的太太
[00:18:31.300 --> 00:18:33.300]  或者你當日
[00:18:33.300 --> 00:18:35.300]  照顧你的父母
[00:18:35.300 --> 00:18:37.300]  或者
[00:18:37.300 --> 00:18:39.300]  愛你的家人
[00:18:39.300 --> 00:18:41.300]  你的同事,日日都愛你
[00:18:41.300 --> 00:18:43.300]  你記不記得多謝他
[00:18:43.300 --> 00:18:45.300]  所以我也想多謝一下
[00:18:45.300 --> 00:18:47.300]  這裡的同事
[00:18:47.300 --> 00:18:49.300]  盡忠職守,給點掌聲
[00:18:49.300 --> 00:18:51.300]  都給點掌聲
[00:18:51.300 --> 00:18:53.300]  我們的家人
[00:18:53.300 --> 00:18:55.300]  如果在你家,跟你聽的家人
[00:18:55.300 --> 00:18:57.300]  日日煮飯給你
[00:18:57.300 --> 00:18:59.300]  日日就要賺錢給你
[00:18:59.300 --> 00:19:01.300]  不要投訴
[00:19:01.300 --> 00:19:03.300]  不要只是投訴
[00:19:03.300 --> 00:19:05.300]  這樣說是否正確
[00:19:05.300 --> 00:19:07.300]  我們需要改變的要改變
[00:19:07.300 --> 00:19:09.300]  要改得更好,不過很多好的東西
[00:19:09.300 --> 00:19:11.300]  我們忘記了多謝
[00:19:11.300 --> 00:19:13.300]  當我這樣想的時候
[00:19:13.300 --> 00:19:15.300]  最多謝的一定是上帝
[00:19:15.300 --> 00:19:17.300]  一定是
[00:19:17.300 --> 00:19:19.300]  沒可能不是
[00:19:19.300 --> 00:19:21.300]  那些其實都是記號
[00:19:21.300 --> 00:19:23.300]  在這個疫情中
[00:19:23.300 --> 00:19:25.300]  我記得有很多的短文
[00:19:25.300 --> 00:19:27.300]  特別在意大利,其中一個說話是這樣
[00:19:27.300 --> 00:19:29.300]  意大利有一個九十幾歲
[00:19:29.300 --> 00:19:31.300]  這個也是妄傳,我不肯定是不是真的
[00:19:31.300 --> 00:19:33.300]  不過這個九十幾歲
[00:19:33.300 --> 00:19:35.300]  這個的疫情
[00:19:35.300 --> 00:19:37.300]  確診了,之後有呼吸機
[00:19:37.300 --> 00:19:39.300]  給他,慢慢好了
[00:19:39.300 --> 00:19:41.300]  好了之後
[00:19:41.300 --> 00:19:43.300]  竟然要幫他
[00:19:43.300 --> 00:19:45.300]  找他收錢
[00:19:45.300 --> 00:19:47.300]  用呼吸機,我估計應該要
[00:19:47.300 --> 00:19:49.300]  因為意大利都比較窮
[00:19:49.300 --> 00:19:51.300]  接著他就描述這個
[00:19:51.300 --> 00:19:53.300]  九十幾歲的婆婆,她就看著呼吸機
[00:19:53.300 --> 00:19:55.300]  看著那個醫護人員
[00:19:55.300 --> 00:19:57.300]  哭,哭
[00:19:57.300 --> 00:19:59.300]  那個醫護人員說,不要緊的
[00:19:59.300 --> 00:20:01.300]  如果你沒錢可以申請政府的資助
[00:20:01.300 --> 00:20:03.300]  接著這個婆婆說
[00:20:03.300 --> 00:20:05.300]  不是,我不是哭這件事
[00:20:05.300 --> 00:20:07.300]  我是哭
[00:20:07.300 --> 00:20:09.300]  原來過去多年上帝賜予
[00:20:09.300 --> 00:20:11.300]  寶貴的氧氣
[00:20:11.300 --> 00:20:13.300]  是不用錢的,我忘記了
[00:20:13.300 --> 00:20:15.300]  多謝上帝
[00:20:15.300 --> 00:20:17.300]  真的
[00:20:17.300 --> 00:20:19.300]  我不知道他是不是
[00:20:19.300 --> 00:20:21.300]  正確的說法,不過
[00:20:21.300 --> 00:20:23.300]  在這個境況中,我們真的
[00:20:23.300 --> 00:20:25.300]  值得多謝主
[00:20:25.300 --> 00:20:27.300]  在我們無事無幹的時刻
[00:20:27.300 --> 00:20:29.300]  有健康
[00:20:29.300 --> 00:20:31.300]  有氧氣,有食物
[00:20:31.300 --> 00:20:33.300]  有榴槤
[00:20:33.300 --> 00:20:35.300]  有榴槤蛋糕和炸雞
[00:20:35.300 --> 00:20:37.300]  不如我們給掌聲主
[00:20:37.300 --> 00:20:39.300]  好不好,這是上帝對我們的
[00:20:39.300 --> 00:20:41.300]  愛
[00:20:41.300 --> 00:20:43.300]  接著第十二節
[00:20:43.300 --> 00:20:45.300]  第十三節這樣說,我們一起讀下去
[00:20:45.300 --> 00:20:47.300]  一二三,耶穌說
[00:20:47.300 --> 00:20:49.300]  你們來吃早飯
[00:20:49.300 --> 00:20:51.300]  門徒中沒有一個敢問他
[00:20:51.300 --> 00:20:53.300]  你是誰,因為
[00:20:53.300 --> 00:20:55.300]  知道是主
[00:20:57.300 --> 00:20:59.300]  很感動
[00:20:59.300 --> 00:21:01.300]  那個情景
[00:21:01.300 --> 00:21:03.300]  再遞東西給你
[00:21:03.300 --> 00:21:07.300]  我覺得很感動
[00:21:07.300 --> 00:21:09.300]  有時我會想
[00:21:09.300 --> 00:21:11.300]  我究竟得罪過主多少次
[00:21:11.300 --> 00:21:13.300]  有時我會想
[00:21:13.300 --> 00:21:15.300]  我究竟跌低了多少次
[00:21:15.300 --> 00:21:17.300]  令到主失望
[00:21:17.300 --> 00:21:19.300]  但上帝很清楚,他沒有離棄我們
[00:21:19.300 --> 00:21:21.300]  很感動
[00:21:21.300 --> 00:21:23.300]  我剛剛傳福音
[00:21:23.300 --> 00:21:25.300]  信主那位朋友
[00:21:25.300 --> 00:21:27.300]  他跟我說,我根本不配
[00:21:27.300 --> 00:21:29.300]  一個很厲害的人
[00:21:29.300 --> 00:21:31.300]  一個教授,但我不會相信
[00:21:31.300 --> 00:21:33.300]  他說,為甚麼
[00:21:33.300 --> 00:21:35.300]  因為我做不到你們的要求
[00:21:35.300 --> 00:21:37.300]  你們的十誡我怎麼做
[00:21:37.300 --> 00:21:39.300]  我想,我覺得你們好
[00:21:39.300 --> 00:21:41.300]  我跟他說,不是
[00:21:41.300 --> 00:21:43.300]  你聽今晚這篇道
[00:21:43.300 --> 00:21:45.300]  是因為我們不好,主來找我們
[00:21:45.300 --> 00:21:47.300]  幫助我們
[00:21:47.300 --> 00:21:49.300]  我們可以成長變好
[00:21:49.300 --> 00:21:51.300]  他昨晚聽完就WhatsApp來
[00:21:51.300 --> 00:21:53.300]  他說,真的,很感動
[00:21:53.300 --> 00:21:55.300]  真的,當主
[00:21:55.300 --> 00:21:57.300]  尋找我們的時候
[00:21:57.300 --> 00:21:59.300]  我們過去的回憶,經歷
[00:21:59.300 --> 00:22:01.300]  叫我們知道,主
[00:22:01.300 --> 00:22:03.300]  就在我們的身邊
[00:22:03.300 --> 00:22:05.300]  第一
[00:22:05.300 --> 00:22:07.300]  我們跟旁邊的人說,上帝就在你身邊
[00:22:07.300 --> 00:22:11.300]  家裏的弟兄姊妹
[00:22:11.300 --> 00:22:13.300]  上帝就在我心裏
[00:22:13.300 --> 00:22:15.300]  第二
[00:22:15.300 --> 00:22:17.300]  不單止這樣,上帝繼續有很多東西
[00:22:17.300 --> 00:22:19.300]  讓我們可以學習和成長
[00:22:19.300 --> 00:22:21.300]  我們看下去
[00:22:21.300 --> 00:22:23.300]  第21章15
[00:22:23.300 --> 00:22:25.300]  16,17節
[00:22:25.300 --> 00:22:27.300]  我們一起,好嗎,細節的節
[00:22:27.300 --> 00:22:29.300]  不過這樣對比
[00:22:29.300 --> 00:22:31.300]  你會看得清楚一點,我們一起讀這三節經文
[00:22:31.300 --> 00:22:33.300]  123,他們吃完了早飯
[00:22:51.300 --> 00:22:53.300]  日按的兒子西門
[00:22:53.300 --> 00:22:55.300]  你愛我嗎
[00:22:55.300 --> 00:22:57.300]  日按的兒子西門
[00:22:57.300 --> 00:22:59.300]  你愛我嗎
[00:22:59.300 --> 00:23:01.300]  你愛我嗎
[00:23:01.300 --> 00:23:03.300]  日按的兒子西門
[00:23:03.300 --> 00:23:05.300]  你愛我嗎
[00:23:05.300 --> 00:23:07.300]  日按的兒子西門
[00:23:07.300 --> 00:23:09.300]  你愛我嗎
[00:23:09.300 --> 00:23:11.300]  日按的兒子西門
[00:23:11.300 --> 00:23:13.300]  你愛我嗎
[00:23:13.300 --> 00:23:15.300]  日按的兒子西門
[00:23:15.300 --> 00:23:17.300]  你愛我嗎
[00:23:17.300 --> 00:23:19.300]  日按的兒子西門
[00:23:19.300 --> 00:23:21.300]  你愛我嗎
[00:23:21.300 --> 00:23:23.300]  日按的兒子西門
[00:23:23.300 --> 00:23:25.300]  你愛我嗎
[00:23:25.300 --> 00:23:27.300]  日按的兒子西門
[00:23:27.300 --> 00:23:29.300]  你愛我嗎
[00:23:29.300 --> 00:23:31.300]  日按的兒子西門
[00:23:31.300 --> 00:23:33.300]  你愛我嗎
[00:23:33.300 --> 00:23:35.300]  日按的兒子西門
[00:23:35.300 --> 00:23:37.300]  你愛我嗎
[00:23:37.300 --> 00:23:39.300]  日按的兒子西門
[00:23:39.300 --> 00:23:41.300]  你愛我嗎
[00:23:41.300 --> 00:23:43.300]  日按的兒子西門
[00:23:43.300 --> 00:23:45.300]  你愛我嗎
[00:23:45.300 --> 00:23:47.300]  日按的兒子西門
[00:23:47.300 --> 00:23:49.300]  你愛我嗎
[00:23:49.300 --> 00:23:51.300]  日按的兒子西門
[00:23:51.300 --> 00:23:53.300]  你愛我嗎
[00:23:53.300 --> 00:23:55.300]  日按的兒子西門
[00:23:55.300 --> 00:23:57.300]  你愛我嗎
[00:23:57.300 --> 00:23:59.300]  日按的兒子西門
[00:23:59.300 --> 00:24:01.300]  你愛我嗎
[00:24:01.300 --> 00:24:03.300]  日按的兒子西門
[00:24:03.300 --> 00:24:05.300]  你愛我嗎
[00:24:05.300 --> 00:24:07.300]  日按的兒子西門
[00:24:07.300 --> 00:24:09.300]  你愛我嗎
[00:24:09.300 --> 00:24:11.300]  日按的兒子西門
[00:24:11.300 --> 00:24:13.300]  你愛我嗎
[00:24:13.300 --> 00:24:15.300]  日按的兒子西門
[00:24:15.300 --> 00:24:17.300]  你愛我嗎
[00:24:17.300 --> 00:24:19.300]  日按的兒子西門
[00:24:19.300 --> 00:24:21.300]  你愛我嗎
[00:24:21.300 --> 00:24:23.300]  日按的兒子西門
[00:24:23.300 --> 00:24:25.300]  你愛我嗎
[00:24:25.300 --> 00:24:27.300]  日按的兒子西門
[00:24:27.300 --> 00:24:29.300]  你愛我嗎
[00:24:29.300 --> 00:24:31.300]  日按的兒子西門
[00:24:31.300 --> 00:24:33.300]  你愛我嗎
[00:24:33.300 --> 00:24:35.300]  日按的兒子西門
[00:24:35.300 --> 00:24:37.300]  你愛我嗎
[00:24:37.300 --> 00:24:39.300]  日按的兒子西門
[00:24:39.300 --> 00:24:41.300]  你愛我嗎
[00:24:41.300 --> 00:24:43.300]  日按的兒子西門
[00:24:43.300 --> 00:24:45.300]  你愛我嗎
[00:24:45.300 --> 00:24:47.300]  日按的兒子西門
[00:24:47.300 --> 00:24:49.300]  你愛我嗎
[00:24:49.300 --> 00:24:51.300]  日按的兒子西門
[00:24:51.300 --> 00:24:53.300]  你愛我嗎
[00:24:53.300 --> 00:24:55.300]  日按的兒子西門
[00:24:55.300 --> 00:24:57.300]  你愛我嗎
[00:24:57.300 --> 00:24:59.300]  日按的兒子西門
[00:24:59.300 --> 00:25:01.300]  你愛我嗎
[00:25:01.300 --> 00:25:03.300]  日按的兒子西門
[00:25:03.300 --> 00:25:05.300]  你愛我嗎
[00:25:05.300 --> 00:25:07.300]  日按的兒子西門
[00:25:07.300 --> 00:25:09.300]  你愛我嗎
[00:25:09.300 --> 00:25:11.300]  日按的兒子西門
[00:25:11.300 --> 00:25:13.300]  你愛我嗎
[00:25:13.300 --> 00:25:15.300]  日按的兒子西門
[00:25:15.300 --> 00:25:17.300]  你愛我嗎
[00:25:17.300 --> 00:25:19.300]  日按的兒子西門
[00:25:19.300 --> 00:25:21.300]  你愛我嗎
[00:25:21.300 --> 00:25:23.300]  日按的兒子西門
[00:25:23.300 --> 00:25:25.300]  你愛我嗎
[00:25:25.300 --> 00:25:27.300]  日按的兒子西門
[00:25:27.300 --> 00:25:29.300]  你愛我嗎
[00:25:29.300 --> 00:25:31.300]  日按的兒子西門
[00:25:31.300 --> 00:25:33.300]  你愛我嗎
[00:25:33.300 --> 00:25:35.300]  日按的兒子西門
[00:25:35.300 --> 00:25:37.300]  你愛我嗎
[00:25:37.300 --> 00:25:39.300]  日按的兒子西門
[00:25:39.300 --> 00:25:41.300]  你愛我嗎
[00:25:41.300 --> 00:25:43.300]  日按的兒子西門
[00:25:43.300 --> 00:25:45.300]  你愛我嗎
[00:25:45.300 --> 00:25:47.300]  日按的兒子西門
[00:25:47.300 --> 00:25:49.300]  你愛我嗎
[00:25:49.300 --> 00:25:51.300]  日按的兒子西門
[00:25:51.300 --> 00:25:53.300]  你愛我嗎
[00:25:53.300 --> 00:25:55.300]  日按的兒子西門
[00:25:55.300 --> 00:25:57.300]  你愛我嗎
[00:25:57.300 --> 00:25:59.300]  日按的兒子西門
[00:25:59.300 --> 00:26:01.300]  你愛我嗎
[00:26:01.300 --> 00:26:03.300]  日按的兒子西門
[00:26:03.300 --> 00:26:05.300]  你愛我嗎
[00:26:05.300 --> 00:26:07.300]  日按的兒子西門
[00:26:07.300 --> 00:26:09.300]  你愛我嗎
[00:26:09.300 --> 00:26:11.300]  日按的兒子西門
[00:26:11.300 --> 00:26:13.300]  你愛我嗎
[00:26:13.300 --> 00:26:15.300]  日按的兒子西門
[00:26:15.300 --> 00:26:17.300]  你愛我嗎
[00:26:17.300 --> 00:26:19.300]  日按的兒子西門
[00:26:19.300 --> 00:26:21.300]  你愛我嗎
[00:26:21.300 --> 00:26:23.300]  日按的兒子西門
[00:26:23.300 --> 00:26:25.300]  你愛我嗎
[00:26:25.300 --> 00:26:27.300]  日按的兒子西門
[00:26:27.300 --> 00:26:29.300]  你愛我嗎
[00:26:29.300 --> 00:26:31.300]  日按的兒子西門
[00:26:31.300 --> 00:26:33.300]  你愛我嗎
[00:26:33.300 --> 00:26:35.300]  日按的兒子西門
[00:26:35.300 --> 00:26:37.300]  你愛我嗎
[00:26:37.300 --> 00:26:39.300]  日按的兒子西門
[00:26:39.300 --> 00:26:41.300]  你愛我嗎
[00:26:41.300 --> 00:26:43.300]  日按的兒子西門
[00:26:43.300 --> 00:26:45.300]  你愛我嗎
[00:26:45.300 --> 00:26:47.300]  日按的兒子西門
[00:26:47.300 --> 00:26:49.300]  你愛我嗎
[00:26:49.300 --> 00:26:51.300]  日按的兒子西門
[00:26:51.300 --> 00:26:53.300]  你愛我嗎
[00:26:53.300 --> 00:26:55.300]  日按的兒子西門
[00:26:55.300 --> 00:26:57.300]  你愛我嗎
[00:26:57.300 --> 00:26:59.300]  日按的兒子西門
[00:26:59.300 --> 00:27:01.300]  你愛我嗎
[00:27:01.300 --> 00:27:03.300]  日按的兒子西門
[00:27:03.300 --> 00:27:05.300]  你愛我嗎
[00:27:05.300 --> 00:27:07.300]  日按的兒子西門
[00:27:07.300 --> 00:27:09.300]  你愛我嗎
[00:27:09.300 --> 00:27:11.300]  日按的兒子西門
[00:27:11.300 --> 00:27:13.300]  你愛我嗎
[00:27:13.300 --> 00:27:15.300]  日按的兒子西門
[00:27:15.300 --> 00:27:17.300]  你愛我嗎
[00:27:17.300 --> 00:27:19.300]  日按的兒子西門
[00:27:19.300 --> 00:27:21.300]  你愛我嗎
[00:27:21.300 --> 00:27:23.300]  日按的兒子西門
[00:27:23.300 --> 00:27:25.300]  你愛我嗎
[00:27:25.300 --> 00:27:27.300]  日按的兒子西門
[00:27:27.300 --> 00:27:29.300]  你愛我嗎
[00:27:29.300 --> 00:27:31.300]  日按的兒子西門
[00:27:31.300 --> 00:27:33.300]  你愛我嗎
[00:27:33.300 --> 00:27:35.300]  日按的兒子西門
[00:27:35.300 --> 00:27:37.300]  你愛我嗎
[00:27:37.300 --> 00:27:39.300]  日按的兒子西門
[00:27:39.300 --> 00:27:41.300]  你愛我嗎
[00:27:41.300 --> 00:27:43.300]  日按的兒子西門
[00:27:43.300 --> 00:27:45.300]  你愛我嗎
[00:27:45.300 --> 00:27:47.300]  日按的兒子西門
[00:27:47.300 --> 00:27:49.300]  你愛我嗎
[00:27:49.300 --> 00:27:51.300]  日按的兒子西門
[00:27:51.300 --> 00:27:53.300]  你愛我嗎
[00:27:53.300 --> 00:27:55.300]  日按的兒子西門
[00:27:55.300 --> 00:27:57.300]  你愛我嗎
[00:27:57.300 --> 00:27:59.300]  日按的兒子西門
[00:27:59.300 --> 00:28:01.300]  你愛我嗎
[00:28:01.300 --> 00:28:03.300]  日按的兒子西門
[00:28:03.300 --> 00:28:05.300]  你愛我嗎
[00:28:05.300 --> 00:28:07.300]  日按的兒子西門
[00:28:07.300 --> 00:28:09.300]  你愛我嗎
[00:28:09.300 --> 00:28:11.300]  日按的兒子西門
[00:28:11.300 --> 00:28:13.300]  你愛我嗎
[00:28:13.300 --> 00:28:15.300]  日按的兒子西門
[00:28:15.300 --> 00:28:17.300]  你愛我嗎
[00:28:17.300 --> 00:28:19.300]  日按的兒子西門
[00:28:19.300 --> 00:28:21.300]  你愛我嗎
[00:28:21.300 --> 00:28:23.300]  日按的兒子西門
[00:28:23.300 --> 00:28:25.300]  你愛我嗎
[00:28:25.300 --> 00:28:27.300]  日按的兒子西門
[00:28:27.300 --> 00:28:29.300]  你愛我嗎
[00:28:29.300 --> 00:28:31.300]  日按的兒子西門
[00:28:31.300 --> 00:28:33.300]  你愛我嗎
[00:28:33.300 --> 00:28:35.300]  日按的兒子西門
[00:28:35.300 --> 00:28:37.300]  你愛我嗎
[00:28:37.300 --> 00:28:39.300]  日按的兒子西門
[00:28:39.300 --> 00:28:41.300]  你愛我嗎
[00:28:41.300 --> 00:28:43.300]  日按的兒子西門
[00:28:43.300 --> 00:28:45.300]  你愛我嗎
[00:28:45.300 --> 00:28:47.300]  日按的兒子西門
[00:28:47.300 --> 00:28:49.300]  你愛我嗎
[00:28:49.300 --> 00:28:51.300]  日按的兒子西門
[00:28:51.300 --> 00:28:53.300]  你愛我嗎
[00:28:53.300 --> 00:28:55.300]  日按的兒子西門
[00:28:55.300 --> 00:28:57.300]  你愛我嗎
[00:28:57.300 --> 00:28:59.300]  日按的兒子西門
[00:28:59.300 --> 00:29:01.300]  你愛我嗎
[00:29:01.300 --> 00:29:03.300]  日按的兒子西門
[00:29:03.300 --> 00:29:05.300]  你愛我嗎
[00:29:05.300 --> 00:29:07.300]  日按的兒子西門
[00:29:07.300 --> 00:29:09.300]  你愛我嗎
[00:29:09.300 --> 00:29:11.300]  日按的兒子西門
[00:29:11.300 --> 00:29:13.300]  你愛我嗎
[00:29:13.300 --> 00:29:15.300]  日按的兒子西門
[00:29:15.300 --> 00:29:17.300]  你愛我嗎
[00:29:17.300 --> 00:29:19.300]  日按的兒子西門
[00:29:19.300 --> 00:29:21.300]  你愛我嗎
[00:29:21.300 --> 00:29:23.300]  日按的兒子西門
[00:29:23.300 --> 00:29:25.300]  你愛我嗎
[00:29:25.300 --> 00:29:27.300]  日按的兒子西門
[00:29:27.300 --> 00:29:29.300]  你愛我嗎
[00:29:29.300 --> 00:29:31.300]  日按的兒子西門
[00:29:31.300 --> 00:29:33.300]  你愛我嗎
[00:29:33.300 --> 00:29:35.300]  日按的兒子西門
[00:29:35.300 --> 00:29:37.300]  你愛我嗎
[00:29:37.300 --> 00:29:39.300]  日按的兒子西門
[00:29:39.300 --> 00:29:41.300]  你愛我嗎
[00:29:41.300 --> 00:29:43.300]  日按的兒子西門
[00:29:43.300 --> 00:29:45.300]  你愛我嗎
[00:29:45.300 --> 00:29:47.300]  日按的兒子西門
[00:29:47.300 --> 00:29:49.300]  你愛我嗎
[00:29:49.300 --> 00:29:51.300]  日按的兒子西門
[00:29:51.300 --> 00:29:53.300]  你愛我嗎
[00:29:53.300 --> 00:29:55.300]  日按的兒子西門
[00:29:55.300 --> 00:29:57.300]  你愛我嗎
[00:29:57.300 --> 00:29:59.300]  日按的兒子西門
[00:29:59.300 --> 00:30:01.300]  你愛我嗎
[00:30:01.300 --> 00:30:03.300]  日按的兒子西門
[00:30:03.300 --> 00:30:05.300]  你愛我嗎
[00:30:05.300 --> 00:30:07.300]  日按的兒子西門
[00:30:07.300 --> 00:30:09.300]  你愛我嗎
[00:30:09.300 --> 00:30:11.300]  日按的兒子西門
[00:30:11.300 --> 00:30:13.300]  你愛我嗎
[00:30:13.300 --> 00:30:15.300]  日按的兒子西門
[00:30:15.300 --> 00:30:17.300]  你愛我嗎
[00:30:17.300 --> 00:30:19.300]  日按的兒子西門
[00:30:19.300 --> 00:30:21.300]  你愛我嗎
[00:30:21.300 --> 00:30:23.300]  日按的兒子西門
[00:30:23.300 --> 00:30:25.300]  你愛我嗎
[00:30:25.300 --> 00:30:27.300]  日按的兒子西門
[00:30:27.300 --> 00:30:29.300]  你愛我嗎
[00:30:29.300 --> 00:30:31.300]  日按的兒子西門
[00:30:31.300 --> 00:30:33.300]  你愛我嗎
[00:30:33.300 --> 00:30:35.300]  日按的兒子西門
[00:30:35.300 --> 00:30:37.300]  你愛我嗎
[00:30:37.300 --> 00:30:39.300]  日按的兒子西門
[00:30:39.300 --> 00:30:41.300]  你愛我嗎
[00:30:41.300 --> 00:30:43.300]  日按的兒子西門
[00:30:43.300 --> 00:30:45.300]  你愛我嗎
[00:30:45.300 --> 00:30:47.300]  日按的兒子西門
[00:30:47.300 --> 00:30:49.300]  你愛我嗎
[00:30:49.300 --> 00:30:51.300]  日按的兒子西門
[00:30:51.300 --> 00:30:53.300]  你愛我嗎
[00:30:53.300 --> 00:30:55.300]  日按的兒子西門
[00:30:55.300 --> 00:30:57.300]  你愛我嗎
[00:30:57.300 --> 00:30:59.300]  日按的兒子西門
[00:30:59.300 --> 00:31:01.300]  你愛我嗎
[00:31:01.300 --> 00:31:03.300]  日按的兒子西門
[00:31:03.300 --> 00:31:05.300]  你愛我嗎
[00:31:05.300 --> 00:31:07.300]  日按的兒子西門
[00:31:07.300 --> 00:31:09.300]  你愛我嗎
[00:31:09.300 --> 00:31:11.300]  日按的兒子西門
[00:31:11.300 --> 00:31:13.300]  你愛我嗎
[00:31:13.300 --> 00:31:15.300]  日按的兒子西門
[00:31:15.300 --> 00:31:17.300]  你愛我嗎
[00:31:17.300 --> 00:31:19.300]  日按的兒子西門
[00:31:19.300 --> 00:31:21.300]  你愛我嗎
[00:31:21.300 --> 00:31:23.300]  日按的兒子西門
[00:31:23.300 --> 00:31:25.300]  你愛我嗎
[00:31:25.300 --> 00:31:27.300]  日按的兒子西門
[00:31:27.300 --> 00:31:29.300]  你愛我嗎
[00:31:29.300 --> 00:31:31.300]  日按的兒子西門
[00:31:31.300 --> 00:31:33.300]  你愛我嗎
[00:31:33.300 --> 00:31:35.300]  日按的兒子西門
[00:31:35.300 --> 00:31:37.300]  你愛我嗎
[00:31:37.300 --> 00:31:39.300]  日按的兒子西門
[00:31:39.300 --> 00:31:41.300]  你愛我嗎
[00:31:41.300 --> 00:31:43.300]  日按的兒子西門
[00:31:43.300 --> 00:31:45.300]  你愛我嗎
[00:31:45.300 --> 00:31:47.300]  日按的兒子西門
[00:31:47.300 --> 00:31:49.300]  你愛我嗎
[00:31:49.300 --> 00:31:51.300]  日按的兒子西門
[00:31:51.300 --> 00:31:53.300]  你愛我嗎
[00:31:53.300 --> 00:31:55.300]  日按的兒子西門
[00:31:55.300 --> 00:31:57.300]  你愛我嗎
[00:31:57.300 --> 00:31:59.300]  日按的兒子西門
[00:31:59.300 --> 00:32:01.300]  你愛我嗎
[00:32:01.300 --> 00:32:03.300]  日按的兒子西門
[00:32:03.300 --> 00:32:05.300]  你愛我嗎
[00:32:05.300 --> 00:32:07.300]  日按的兒子西門
[00:32:07.300 --> 00:32:09.300]  你愛我嗎
[00:32:09.300 --> 00:32:11.300]  日按的兒子西門
[00:32:11.300 --> 00:32:13.300]  你愛我嗎
[00:32:13.300 --> 00:32:15.300]  日按的兒子西門
[00:32:15.300 --> 00:32:17.300]  你愛我嗎
[00:32:17.300 --> 00:32:19.300]  日按的兒子西門
[00:32:19.300 --> 00:32:21.300]  你愛我嗎
[00:32:21.300 --> 00:32:23.300]  日按的兒子西門
[00:32:23.300 --> 00:32:25.300]  你愛我嗎
[00:32:25.300 --> 00:32:27.300]  日按的兒子西門
[00:32:27.300 --> 00:32:29.300]  你愛我嗎
[00:32:29.300 --> 00:32:31.300]  日按的兒子西門
[00:32:31.300 --> 00:32:33.300]  你愛我嗎
[00:32:33.300 --> 00:32:35.300]  日按的兒子西門
[00:32:35.300 --> 00:32:37.300]  你愛我嗎
[00:32:37.300 --> 00:32:39.300]  日按的兒子西門
[00:32:39.300 --> 00:32:41.300]  你愛我嗎
[00:32:41.300 --> 00:32:43.300]  日按的兒子西門
[00:32:43.300 --> 00:32:45.300]  你愛我嗎
[00:32:45.300 --> 00:32:47.300]  日按的兒子西門
[00:32:47.300 --> 00:32:49.300]  你愛我嗎
[00:32:49.300 --> 00:32:51.300]  日按的兒子西門
[00:32:51.300 --> 00:32:53.300]  你愛我嗎
[00:32:53.300 --> 00:32:55.300]  日按的兒子西門
[00:32:55.300 --> 00:32:57.300]  你愛我嗎
[00:32:57.300 --> 00:32:59.300]  日按的兒子西門
[00:32:59.300 --> 00:33:01.300]  你愛我嗎
[00:33:01.300 --> 00:33:03.300]  日按的兒子西門
[00:33:03.300 --> 00:33:05.300]  你愛我嗎
[00:33:05.300 --> 00:33:07.300]  日按的兒子西門
[00:33:07.300 --> 00:33:09.300]  你愛我嗎
[00:33:09.300 --> 00:33:11.300]  日按的兒子西門
[00:33:11.300 --> 00:33:13.300]  你愛我嗎
[00:33:13.300 --> 00:33:15.300]  日按的兒子西門
[00:33:15.300 --> 00:33:17.300]  你愛我嗎
[00:33:17.300 --> 00:33:19.300]  日按的兒子西門
[00:33:19.300 --> 00:33:21.300]  你愛我嗎
[00:33:21.300 --> 00:33:23.300]  日按的兒子西門
[00:33:23.300 --> 00:33:25.300]  你愛我嗎
[00:33:25.300 --> 00:33:27.300]  日按的兒子西門
[00:33:27.300 --> 00:33:29.300]  你愛我嗎
[00:33:29.300 --> 00:33:31.300]  日按的兒子西門
[00:33:31.300 --> 00:33:33.300]  你愛我嗎
[00:33:33.300 --> 00:33:35.300]  日按的兒子西門
[00:33:35.300 --> 00:33:37.300]  你愛我嗎
[00:33:37.300 --> 00:33:39.300]  日按的兒子西門
[00:33:39.300 --> 00:33:41.300]  你愛我嗎
[00:33:41.300 --> 00:33:43.300]  日按的兒子西門
[00:33:43.300 --> 00:33:45.300]  你愛我嗎
[00:33:45.300 --> 00:33:47.300]  日按的兒子西門
[00:33:47.300 --> 00:33:49.300]  你愛我嗎
[00:33:49.300 --> 00:33:51.300]  日按的兒子西門
[00:33:51.300 --> 00:33:53.300]  你愛我嗎
[00:33:53.300 --> 00:33:55.300]  日按的兒子西門
[00:33:55.300 --> 00:33:57.300]  你愛我嗎
[00:33:57.300 --> 00:33:59.300]  日按的兒子西門
[00:33:59.300 --> 00:34:01.300]  你愛我嗎
[00:34:01.300 --> 00:34:03.300]  日按的兒子西門
[00:34:03.300 --> 00:34:05.300]  你愛我嗎
[00:34:05.300 --> 00:34:07.300]  日按的兒子西門
[00:34:07.300 --> 00:34:09.300]  你愛我嗎
[00:34:09.300 --> 00:34:11.300]  日按的兒子西門
