
[00:00:00.000 --> 00:00:04.880]  各位兄弟姐妹 各位老師和同學
[00:26:06.040 --> 00:26:14.040]  我們很容易迷惘、迷失
[00:26:14.040 --> 00:26:19.040]  我們要敢於去接受自己生命能力的有限
[00:26:19.040 --> 00:26:24.040]  接受這個能力有限不是一個軟弱的表現
[00:26:24.040 --> 00:26:28.040]  反之更是認識向上帝伸手求助
[00:26:28.040 --> 00:26:31.040]  求取他智慧的時間
[00:26:31.040 --> 00:26:35.040]  昔日門徒亦曾經以為
[00:26:35.040 --> 00:26:38.040]  以為自己過往趕過鬼
[00:26:38.040 --> 00:26:41.040]  以為自己有能力繼續去做
[00:26:41.040 --> 00:26:45.040]  結果失敗了
[00:26:45.040 --> 00:26:51.040]  今天我們可能有過往很多教學的經驗
[00:26:51.040 --> 00:26:54.040]  很多人生經過的事
[00:26:54.040 --> 00:26:59.040]  以為我們有能力去面對新一代的成長
[00:26:59.040 --> 00:27:08.040]  但往往我們在不知不覺中自以為是過分自信
[00:27:08.040 --> 00:27:11.040]  耶穌提出只有禱告
[00:27:11.040 --> 00:27:19.040]  我們才有能力繼續承擔生命建立的工程當中
[00:27:19.040 --> 00:27:24.040]  唯有禱告我們才有力量繼續有軟匠
[00:27:24.040 --> 00:27:29.040]  有能力去接受風雨飄搖當中
[00:27:29.040 --> 00:27:35.040]  仍然堅持我們的教育方向和目標
[00:27:35.040 --> 00:27:38.040]  願一切榮耀都歸於我們的主上帝
[00:27:38.040 --> 00:27:39.040]  阿門
