
[00:00:00.000 --> 00:00:07.000]  今天的題目叫做 初生入死 初始入生
[00:19:14.000 --> 00:19:18.000]  當時羅馬帝國裏邊
[00:19:18.000 --> 00:19:20.000]  很多大城市都出現一個很大的問題
[00:19:20.000 --> 00:19:23.000]  就是瘟疫
[00:19:23.000 --> 00:19:27.000]  當瘟疫去到高峯的時候
[00:19:27.000 --> 00:19:28.000]  舉個例子
[00:19:28.000 --> 00:19:31.000]  羅馬城可以連續幾周
[00:19:31.000 --> 00:19:32.000]  每天死亡的人數
[00:19:32.000 --> 00:19:35.000]  可以達到五千多人
[00:19:35.000 --> 00:19:37.000]  如果你是那個城市人
[00:19:37.000 --> 00:19:38.000]  沒有染病的話
[00:19:38.000 --> 00:19:40.000]  你會怎麼做
[00:19:40.000 --> 00:19:42.000]  你第一選擇當然是要離開
[00:19:42.000 --> 00:19:44.000]  免得自己也沾上這個病
[00:19:44.000 --> 00:19:50.000]  以至於自己要面對瘟疫甚至死亡
[00:19:50.000 --> 00:19:53.000]  但是卻有一羣基督徒
[00:19:53.000 --> 00:19:54.000]  冒着生命的危險
[00:19:54.000 --> 00:19:57.000]  留下來照顧這些病人
[00:19:57.000 --> 00:20:00.000]  但後來很多這些基督徒
[00:20:00.000 --> 00:20:05.000]  也因染病就離開人世
[00:20:05.000 --> 00:20:08.000]  第二點
[00:20:08.000 --> 00:20:10.000]  基督教會是當時一個
[00:20:10.000 --> 00:20:13.000]  歷史上第一個很特別的組織
[00:20:13.000 --> 00:20:16.000]  可以把不同的民族的人民
[00:20:16.000 --> 00:20:20.000]  可以聚集在一起
[00:20:20.000 --> 00:20:22.000]  以至於當時羅馬的社會
[00:20:22.000 --> 00:20:25.000]  可以有不同種族間間的融合
[00:20:25.000 --> 00:20:27.000]  變得容易很多
[00:20:27.000 --> 00:20:28.000]  你想一下以前
[00:20:28.000 --> 00:20:29.000]  就是沒有一個組織
[00:20:29.000 --> 00:20:32.000]  可以容納不同的種族
[00:20:32.000 --> 00:20:35.000]  但是教會是很特別的地方
[00:20:35.000 --> 00:20:37.000]  可以猶太人 外邦人 羅馬人
[00:20:37.000 --> 00:20:39.000]  希臘人都可以在裏面
[00:20:39.000 --> 00:20:40.000]  因着同樣的信仰
[00:20:40.000 --> 00:20:41.000]  可以聚集在一起
[00:20:41.000 --> 00:20:45.000]  所以當時這個影響是很深遠的
[00:20:45.000 --> 00:20:47.000]  最重要的就是這裏圖片所說的
[00:20:47.000 --> 00:20:49.000]  第三點
[00:20:49.000 --> 00:20:51.000]  我們知道初期教會的基督徒
[00:20:51.000 --> 00:20:55.000]  會受到羅馬政府的迫害
[00:20:55.000 --> 00:20:57.000]  被不公平的審訊
[00:20:57.000 --> 00:21:00.000]  然後被送到羅馬鬥獸場上面去
[00:21:00.000 --> 00:21:03.000]  與獅子老虎搏鬥
[00:21:03.000 --> 00:21:06.000]  你想一下他們的回應是什麼樣
[00:21:06.000 --> 00:21:10.000]  是拿起刀 拿起槍去回應嗎
[00:21:10.000 --> 00:21:13.000]  他們的回應就是禱告
[00:21:13.000 --> 00:21:16.000]  而不是暴力的反抗
[00:21:16.000 --> 00:21:19.000]  更一樣當時羅馬人
[00:21:19.000 --> 00:21:21.000]  不能明白的是
[00:21:21.000 --> 00:21:23.000]  他們的禱告當中
[00:21:23.000 --> 00:21:25.000]  竟然還包括了爲他們
[00:21:25.000 --> 00:21:28.000]  逼迫他們的那些人去禱告
[00:21:28.000 --> 00:21:32.000]  就是爲那些羅馬政府的人去禱告
[00:21:32.000 --> 00:21:34.000]  我們再看一下那邊
[00:21:34.000 --> 00:21:35.000]  有一張圖片就是
[00:21:35.000 --> 00:21:37.000]  這個是著名的
[00:21:37.000 --> 00:21:39.000]  三教師戴德森的圖片
[00:21:39.000 --> 00:21:41.000]  在過往一段很長的歷史
[00:21:41.000 --> 00:21:44.000]  由神興起了很多很多的
[00:21:44.000 --> 00:21:46.000]  西方的三教師到中國
[00:21:46.000 --> 00:21:47.000]  把福音帶到中國
[00:21:47.000 --> 00:21:49.000]  以至於中國可以
[00:21:49.000 --> 00:21:53.000]  同樣可以領受福音的好處
[00:21:53.000 --> 00:21:55.000]  今天又怎麼樣子呢
[00:21:55.000 --> 00:21:57.000]  同樣很多的信徒 基督徒
[00:21:57.000 --> 00:22:01.000]  爲着建政主的緣故
[00:22:01.000 --> 00:22:04.000]  來過一個不一樣的生命
[00:22:04.000 --> 00:22:05.000]  這就是一個年輕人
[00:22:05.000 --> 00:22:10.000]  二十幾歲的臺灣林書豪
[00:22:10.000 --> 00:22:14.000]  他說爲上帝打球
[00:22:14.000 --> 00:22:15.000]  如果不是耶穌基督
[00:22:15.000 --> 00:22:16.000]  在他們生命上
[00:22:16.000 --> 00:22:18.000]  做美妙的工作的時候
[00:22:18.000 --> 00:22:20.000]  他們爲什麼可以
[00:22:20.000 --> 00:22:25.000]  有這樣的一個改變
[00:22:25.000 --> 00:22:26.000]  所以我們說
[00:22:26.000 --> 00:22:28.000]  耶穌基督的復活
[00:22:28.000 --> 00:22:30.000]  的確是真真實實的
[00:22:30.000 --> 00:22:32.000]  而且是整個信仰的一個
[00:22:32.000 --> 00:22:35.000]  最重要的一個核心
[00:22:35.000 --> 00:22:37.000]  但接下來我們要問一個問題
[00:22:37.000 --> 00:22:40.000]  那到底耶穌基督的復活
[00:22:40.000 --> 00:22:42.000]  跟我們的關係是怎麼樣呢
[00:22:42.000 --> 00:22:43.000]  他是復活了
[00:22:43.000 --> 00:22:46.000]  復活是整個信仰的核心
[00:22:46.000 --> 00:22:51.000]  那到底跟我們有什麼關係呢
[00:22:51.000 --> 00:22:52.000]  這個關係就是跟我們
[00:22:52.000 --> 00:22:55.000]  今天那個經文的主題是一樣的
[00:22:55.000 --> 00:23:01.000]  就是一個初始入生的關係
[00:23:01.000 --> 00:23:04.000]  十五章五十到五十三節
[00:23:04.000 --> 00:23:06.000]  這樣寫到
[00:23:06.000 --> 00:23:07.000]  弟兄們我告訴你
[00:23:07.000 --> 00:23:10.000]  血肉之體不能承受神的國
[00:23:10.000 --> 00:23:12.000]  必朽壞的也不能承受
[00:23:12.000 --> 00:23:13.000]  那不朽壞的
[00:23:13.000 --> 00:23:15.000]  我現在把一個奧祕告訴你們
[00:23:15.000 --> 00:23:17.000]  你們不是都要睡覺
[00:23:17.000 --> 00:23:18.000]  而是一剎間
[00:23:18.000 --> 00:23:19.000]  眨眼之間
[00:23:19.000 --> 00:23:23.000]  就是最後號角吹響的時候
[00:23:23.000 --> 00:23:24.000]  我們都要改變
[00:23:24.000 --> 00:23:26.000]  因爲號角要吹響
[00:23:26.000 --> 00:23:28.000]  使人要復活
[00:23:28.000 --> 00:23:29.000]  成爲不朽壞的
[00:23:29.000 --> 00:23:31.000]  我們也要改變
[00:23:31.000 --> 00:23:35.000]  這必朽壞的必須穿上
[00:23:35.000 --> 00:23:36.000]  不朽壞的
[00:23:36.000 --> 00:23:38.000]  這必死的必須穿上
[00:23:38.000 --> 00:23:40.000]  不死的
[00:23:40.000 --> 00:23:41.000]  繼續讀下去
[00:23:41.000 --> 00:23:42.000]  這必朽壞的
[00:23:42.000 --> 00:23:45.000]  即穿上了不朽壞的
[00:23:45.000 --> 00:23:46.000]  這必死的
[00:23:46.000 --> 00:23:48.000]  即穿上了不死的
[00:23:48.000 --> 00:23:53.000]  那時經上的話就應驗了
[00:23:53.000 --> 00:23:54.000]  勝利了
[00:23:54.000 --> 00:23:56.000]  死亡已經被吞滅
[00:23:56.000 --> 00:23:59.000]  死亡你的勝利在哪裏
[00:23:59.000 --> 00:24:03.000]  死亡你的毒刺在哪裏
[00:24:03.000 --> 00:24:05.000]  死亡的毒刺就是罪
[00:24:05.000 --> 00:24:07.000]  罪的詮釋就是律法
[00:24:07.000 --> 00:24:09.000]  感謝神
[00:24:09.000 --> 00:24:11.000]  他藉着我們的主耶穌基督
[00:24:11.000 --> 00:24:15.000]  把勝利賜給我們
[00:24:15.000 --> 00:24:18.000]  經文的內容非常的豐富
[00:24:18.000 --> 00:24:20.000]  我挑了一個地方來講
[00:24:20.000 --> 00:24:27.000]  就講到死的毒刺
[00:24:27.000 --> 00:24:28.000]  華人有個概念就是
[00:24:28.000 --> 00:24:30.000]  人死如燈滅
[00:24:30.000 --> 00:24:31.000]  這也是很多
[00:24:31.000 --> 00:24:32.000]  不能說很多
[00:24:32.000 --> 00:24:35.000]  也至少有部分華人認爲
[00:24:35.000 --> 00:24:38.000]  死了之後就什麼都沒有了
[00:24:38.000 --> 00:24:41.000]  其實不止華人有這樣的概念
[00:24:41.000 --> 00:24:42.000]  古希臘有個哲學家
[00:24:42.000 --> 00:24:44.000]  也這樣說道
[00:24:44.000 --> 00:24:47.000]  死亡跟我們沒有關係
[00:24:47.000 --> 00:24:49.000]  因爲只要我們存在一天
[00:24:49.000 --> 00:24:51.000]  死亡就不會來臨
[00:24:51.000 --> 00:24:53.000]  而死亡來臨的時候
[00:24:53.000 --> 00:24:56.000]  我們也不再存在了
[00:24:56.000 --> 00:24:57.000]  他的意思說
[00:24:57.000 --> 00:24:59.000]  死了就什麼都結束了
[00:24:59.000 --> 00:25:00.000]  那沒有關係
[00:25:00.000 --> 00:25:04.000]  死亡不能對我們造成任何的影響
[00:25:04.000 --> 00:25:11.000]  但這是事實嗎
[00:25:11.000 --> 00:25:13.000]  更多前書十五章三十二節
[00:25:13.000 --> 00:25:15.000]  保羅這樣說道
[00:25:15.000 --> 00:25:17.000]  如果死人不會復活
[00:25:17.000 --> 00:25:19.000]  我們就喫喫喝喝吧
[00:25:19.000 --> 00:25:24.000]  因爲明天就要死了
[00:25:24.000 --> 00:25:27.000]  如果死亡對我們沒有任何的
[00:25:27.000 --> 00:25:29.000]  死了就什麼都沒有的話
[00:25:29.000 --> 00:25:30.000]  那我們今生就
[00:25:30.000 --> 00:25:32.000]  按照我們肉體的需要
[00:25:32.000 --> 00:25:33.000]  好好去過我們
[00:25:33.000 --> 00:25:36.000]  滿足我們肉體需要的一些事情
[00:25:36.000 --> 00:25:37.000]  去做就好了
[00:25:37.000 --> 00:25:40.000]  不需要想得這麼遠
[00:25:40.000 --> 00:25:42.000]  但是也是有很多人
[00:25:42.000 --> 00:25:43.000]  有不同的看法
[00:25:43.000 --> 00:25:48.000]  比如一個我們歷史上出現的皇帝
[00:25:48.000 --> 00:25:51.000]  秦始皇
[00:25:51.000 --> 00:25:55.000]  他很成功統一了整個中國
[00:25:55.000 --> 00:25:57.000]  但是他到年老的時候
[00:25:57.000 --> 00:25:59.000]  他擔心一件事情
[00:25:59.000 --> 00:26:01.000]  就是死亡
[00:26:01.000 --> 00:26:04.000]  結果他派
[00:26:04.000 --> 00:26:07.000]  徐福三千個童男童女
[00:26:07.000 --> 00:26:12.000]  出去東海去求仙藥
[00:26:12.000 --> 00:26:13.000]  求大量的道士
[00:26:13.000 --> 00:26:17.000]  爲他來煉製長生不老丹
[00:26:17.000 --> 00:26:18.000]  結果怎麼樣
[00:26:18.000 --> 00:26:21.000]  丹失敗了
[00:26:21.000 --> 00:26:25.000]  他最後要面臨死亡
[00:26:25.000 --> 00:26:26.000]  有人說死
[00:26:26.000 --> 00:26:28.000]  爲什麼人會害怕死亡
[00:26:28.000 --> 00:26:30.000]  其中有五個原因
[00:26:30.000 --> 00:26:31.000]  比如說
[00:26:31.000 --> 00:26:35.000]  怕失去名利財富
[00:26:35.000 --> 00:26:36.000]  第二個
[00:26:36.000 --> 00:26:39.000]  捨不得離開摯愛的親人
[00:26:39.000 --> 00:26:40.000]  第三個
[00:26:40.000 --> 00:26:43.000]  不安地面對死亡
[00:26:43.000 --> 00:26:46.000]  第四個
[00:26:46.000 --> 00:26:49.000]  恐懼死後不知的一個世界
[00:26:49.000 --> 00:26:50.000]  第五個
[00:26:50.000 --> 00:26:52.000]  就是死亡的時候很痛苦
[00:26:52.000 --> 00:26:53.000]  那我們覺得
[00:26:53.000 --> 00:26:56.000]  我自己覺得
[00:26:56.000 --> 00:26:58.000]  最影響深遠的元素
[00:26:58.000 --> 00:27:01.000]  就是在第四個
[00:27:01.000 --> 00:27:05.000]  我們對死後有一個不知的世界
[00:27:05.000 --> 00:27:06.000]  我這樣說是
[00:27:06.000 --> 00:27:09.000]  假設我們還沒有信靠主的時候
[00:27:09.000 --> 00:27:11.000]  我們還沒有知道信仰的時候
[00:27:11.000 --> 00:27:13.000]  是這樣想
[00:27:13.000 --> 00:27:15.000]  那聖經是怎麼樣說
[00:27:15.000 --> 00:27:17.000]  死亡這件事情呢
[00:27:17.000 --> 00:27:20.000]  聖經告訴我們
[00:27:20.000 --> 00:27:24.000]  人類害怕死亡最根本的原因
[00:27:24.000 --> 00:27:27.000]  是因爲人的良心或者良知
[00:27:27.000 --> 00:27:29.000]  會告訴我們
[00:27:29.000 --> 00:27:33.000]  死亡之後會有審判
[00:27:33.000 --> 00:27:35.000]  有人做過研究
[00:27:35.000 --> 00:27:37.000]  說很多人面對死亡
[00:27:37.000 --> 00:27:39.000]  在最後一刻會閃出一個
[00:27:39.000 --> 00:27:41.000]  回顧自己一生
[00:27:41.000 --> 00:27:44.000]  平死體現的一種狀況
[00:27:44.000 --> 00:27:47.000]  他們會體現到自己很快地
[00:27:47.000 --> 00:27:48.000]  像錄影帶一樣
[00:27:48.000 --> 00:27:51.000]  快速地回顧自己一生
[00:27:51.000 --> 00:27:54.000]  然後他們通常都會對自己說
[00:27:54.000 --> 00:27:57.000]  我真不應該這樣生活
[00:27:57.000 --> 00:27:59.000]  我還沒有預備好
[00:27:59.000 --> 00:28:01.000]  預備好面對之後的
[00:28:01.000 --> 00:28:04.000]  不知道怎麼樣的一個情況
[00:28:04.000 --> 00:28:10.000]  死亡的毒刺就是罪
[00:28:10.000 --> 00:28:13.000]  羅馬書二章十二到十五節那邊
[00:28:13.000 --> 00:28:15.000]  分開了兩部分這樣說
[00:28:15.000 --> 00:28:16.000]  一個是說到律法
[00:28:16.000 --> 00:28:17.000]  一個是說到沒有律法的人
[00:28:17.000 --> 00:28:18.000]  就是外邦人
[00:28:18.000 --> 00:28:19.000]  所以說到
[00:28:19.000 --> 00:28:21.000]  其實無論是律法
[00:28:21.000 --> 00:28:22.000]  還有我們
[00:28:22.000 --> 00:28:24.000]  或者我們就外邦沒有律法的話
[00:28:24.000 --> 00:28:26.000]  就是他們的良知都知道
[00:28:26.000 --> 00:28:30.000]  讓我們明白死後是有審判的
[00:28:30.000 --> 00:28:32.000]  這樣我們其實面對死亡的時候
[00:28:32.000 --> 00:28:33.000]  有恐懼
[00:28:33.000 --> 00:28:38.000]  我們不知道是怎麼樣子
[00:28:38.000 --> 00:28:39.000]  剛纔說到
[00:28:39.000 --> 00:28:42.000]  死亡的毒刺就是罪
[00:28:42.000 --> 00:28:45.000]  讓罪人承受死後的
[00:28:45.000 --> 00:28:48.000]  一個白色大寶座的審判
[00:28:48.000 --> 00:28:49.000]  事實上
[00:28:49.000 --> 00:28:51.000]  當人進入死亡之後
[00:28:51.000 --> 00:28:53.000]  就再也沒有機會
[00:28:53.000 --> 00:28:55.000]  因爲結局已經定了
[00:28:55.000 --> 00:28:58.000]  如果沒有接受救恩的時候
[00:28:58.000 --> 00:29:01.000]  死亡就得勝了
[00:29:01.000 --> 00:29:02.000]  但主耶穌基督的復活
[00:29:02.000 --> 00:29:05.000]  讓我們可以戰勝死亡
[00:29:05.000 --> 00:29:07.000]  以至於本來讓我們害怕
[00:29:07.000 --> 00:29:08.000]  受苦的毒刺
[00:29:08.000 --> 00:29:13.000]  就不再能夠傷害我們
[00:29:13.000 --> 00:29:16.000]  那我們聖經是怎麼教導我們
[00:29:16.000 --> 00:29:18.000]  信徒看待死亡的
[00:29:18.000 --> 00:29:20.000]  有很豐富的內容
[00:29:20.000 --> 00:29:22.000]  比如說死亡只是個睡覺
[00:29:22.000 --> 00:29:24.000]  只是個搬家
[00:29:24.000 --> 00:29:26.000]  好像一個移民一樣
[00:29:26.000 --> 00:29:28.000]  甚至有地方說到
[00:29:28.000 --> 00:29:32.000]  與主到樂園與主在一起了
[00:29:32.000 --> 00:29:36.000]  那最後我們要到新天新地
[00:29:36.000 --> 00:29:37.000]  這裏
[00:29:37.000 --> 00:29:41.000]  鐵下羅尼迦前書這裏說到
[00:29:41.000 --> 00:29:43.000]  我們若信耶穌死而復活
[00:29:43.000 --> 00:29:46.000]  那已經在耶穌裏睡了的人
[00:29:46.000 --> 00:29:49.000]  神也必將他與基督
[00:29:49.000 --> 00:29:54.000]  一同地帶回來
[00:29:54.000 --> 00:29:56.000]  沒有人害怕睡覺對不對
[00:29:56.000 --> 00:30:01.000]  因爲知道睡覺之後會醒來
[00:30:01.000 --> 00:30:02.000]  同樣道理
[00:30:02.000 --> 00:30:05.000]  信徒的死亡也是一樣
[00:30:05.000 --> 00:30:07.000]  我們知道我們會復活
[00:30:07.000 --> 00:30:08.000]  我們會重生
[00:30:08.000 --> 00:30:13.000]  我們會重新地跟主在一起
[00:30:13.000 --> 00:30:15.000]  好像搬家一樣
[00:30:15.000 --> 00:30:17.000]  哥林多後書五章一節
[00:30:17.000 --> 00:30:19.000]  我們原來知道
[00:30:19.000 --> 00:30:21.000]  我們在這地上的帳篷
[00:30:21.000 --> 00:30:23.000]  若拆毀了必得神所造
[00:30:23.000 --> 00:30:24.000]  不是人手所造
[00:30:24.000 --> 00:30:28.000]  是在天上湧成的房屋
[00:30:28.000 --> 00:30:30.000]  也像移民一樣
[00:30:30.000 --> 00:30:32.000]  約翰福音十四章一到三節
[00:30:32.000 --> 00:30:34.000]  你們心裏不要憂慮
[00:30:34.000 --> 00:30:36.000]  你們信神也當信我
[00:30:36.000 --> 00:30:39.000]  在我父家裏有許多住處
[00:30:39.000 --> 00:30:40.000]  若是沒有
[00:30:40.000 --> 00:30:41.000]  我早就告訴你們
[00:30:41.000 --> 00:30:44.000]  我們去原是爲你們預備地方去
[00:30:44.000 --> 00:30:46.000]  我若去爲你們預備的地方
[00:30:46.000 --> 00:30:50.000]  就必再回來接你們到我那裏去
[00:30:50.000 --> 00:30:59.000]  我在那裏 你們也在那裏
[00:30:59.000 --> 00:31:03.000]  死亡對信徒來說
[00:31:03.000 --> 00:31:04.000]  要我們清楚
[00:31:04.000 --> 00:31:07.000]  就像睡覺搬家跟移民
[00:31:07.000 --> 00:31:09.000]  在世上我們只是客旅
[00:31:09.000 --> 00:31:12.000]  住的可以說是帳篷
[00:31:12.000 --> 00:31:14.000]  我們搬家移民之後
[00:31:14.000 --> 00:31:15.000]  所到的地方
[00:31:15.000 --> 00:31:18.000]  不知道比現在的好多少倍
[00:31:18.000 --> 00:31:19.000]  因爲最重要的是
[00:31:19.000 --> 00:31:21.000]  我們可以與主同在
[00:31:21.000 --> 00:31:23.000]  而是真實的同在
[00:31:23.000 --> 00:31:28.000]  可以說是好的無比
[00:31:28.000 --> 00:31:30.000]  按照聖經所應許的
[00:31:30.000 --> 00:31:32.000]  信徒即便要面臨死亡
[00:31:32.000 --> 00:31:36.000]  他們將來會有些什麼那樣的遭遇呢
[00:31:36.000 --> 00:31:38.000]  其實我們剛纔讀經已經讀到
[00:31:38.000 --> 00:31:40.000]  我們要改變
[00:31:40.000 --> 00:31:42.000]  我們要復國
[00:31:42.000 --> 00:31:44.000]  就好像基督一樣復國
[00:31:44.000 --> 00:31:45.000]  一樣改變
[00:31:45.000 --> 00:31:49.000]  而且更特別的是後面講到的
[00:31:49.000 --> 00:31:52.000]  我們的復國是什麼樣子
[00:31:52.000 --> 00:31:54.000]  死人復國也是這樣
[00:31:54.000 --> 00:31:56.000]  所中的是必朽壞的
[00:31:56.000 --> 00:31:58.000]  復國的是不朽壞的
[00:31:58.000 --> 00:32:01.000]  所中的是卑賤的
[00:32:01.000 --> 00:32:02.000]  復國的是榮耀的
[00:32:02.000 --> 00:32:04.000]  所中的是軟弱的
[00:32:04.000 --> 00:32:06.000]  復國的是有能力的
[00:32:06.000 --> 00:32:09.000]  所中的是屬自然生命的身體
[00:32:09.000 --> 00:32:12.000]  復國的是屬靈的身體
[00:32:12.000 --> 00:32:15.000]  既然有屬自然生命的身體
[00:32:15.000 --> 00:32:21.000]  也會有屬靈的身體
[00:32:21.000 --> 00:32:25.000]  我們在世的身體是會衰敗的
[00:32:25.000 --> 00:32:26.000]  我們看一下現在運動界
[00:32:26.000 --> 00:32:29.000]  那些很棒的運動員
[00:32:29.000 --> 00:32:33.000]  最多三十多歲四十多歲就要退役
[00:32:33.000 --> 00:32:35.000]  我自己很喜歡打籃球
[00:32:35.000 --> 00:32:36.000]  我年輕的時候
[00:32:36.000 --> 00:32:40.000]  我可以一天打四到五個小時的籃球
[00:32:40.000 --> 00:32:43.000]  跳得很高也很有力氣
[00:32:43.000 --> 00:32:46.000]  但是現在如果跟年輕人一起打的時候
[00:32:46.000 --> 00:32:49.000]  我發現自己真的差很遠
[00:32:49.000 --> 00:32:52.000]  我父親今年已經六十多歲
[00:32:52.000 --> 00:32:53.000]  他年頭的時候跟我說
[00:32:53.000 --> 00:32:54.000]  兒子你知道嗎
[00:32:54.000 --> 00:32:55.000]  我真的老了
[00:32:55.000 --> 00:33:02.000]  因爲他發現自己矮了幾釐米
[00:33:02.000 --> 00:33:03.000]  我們的生命
[00:33:03.000 --> 00:33:06.000]  我們的身體是會朽壞的
[00:33:06.000 --> 00:33:09.000]  這裏說我們復國的是有不朽壞的身體
[00:33:09.000 --> 00:33:12.000]  坦白說我們不能完全的理解
[00:33:12.000 --> 00:33:16.000]  這是什麼樣的一個身體
[00:33:16.000 --> 00:33:20.000]  是超越我們對現在物質世界的一個認知
[00:33:20.000 --> 00:33:24.000]  但耶穌這樣說我們就這樣信
[00:33:24.000 --> 00:33:26.000]  我們相信我們復活的時候
[00:33:26.000 --> 00:33:28.000]  肯定會得到一個完全新的
[00:33:28.000 --> 00:33:31.000]  不朽壞的實實在在的一個肉身
[00:33:31.000 --> 00:33:34.000]  而且是有能力的
[00:33:34.000 --> 00:33:35.000]  基督復活之後
[00:33:35.000 --> 00:33:39.000]  其實同樣有一個真實的肉身
[00:33:39.000 --> 00:33:40.000]  我們剛纔讀到一個經文裏面說到
[00:33:40.000 --> 00:33:42.000]  門徒因爲怕猶太的領袖
[00:33:42.000 --> 00:33:44.000]  關起門來聚會
[00:33:44.000 --> 00:33:48.000]  但耶穌竟然可以穿門而進
[00:33:48.000 --> 00:33:51.000]  我們復活之後的身體
[00:33:51.000 --> 00:33:53.000]  也許也會有這樣的一個能力
[00:33:53.000 --> 00:33:54.000]  我不清楚
[00:33:54.000 --> 00:33:58.000]  但是我相信今天在身體上
[00:33:58.000 --> 00:34:03.000]  衆多的限制到那時候可能就不存在
[00:34:03.000 --> 00:34:05.000]  而且最重要的是
[00:34:05.000 --> 00:34:07.000]  那個身體是榮耀的
[00:34:07.000 --> 00:34:08.000]  是屬靈的
[00:34:08.000 --> 00:34:11.000]  就是說是聖潔的
[00:34:11.000 --> 00:34:14.000]  因爲在與主同在的時候
[00:34:14.000 --> 00:34:16.000]  如果沒有一個聖潔的身體的時候
[00:34:16.000 --> 00:34:19.000]  你根本沒有辦法跟主在一起
[00:34:19.000 --> 00:34:21.000]  這聖潔的生命是
[00:34:21.000 --> 00:34:29.000]  身體是與罪惡完全隔絕
[00:34:29.000 --> 00:34:31.000]  所以我們知道信徒復活之後
[00:34:31.000 --> 00:34:39.000]  會有一個新的不朽壞的身體
[00:34:39.000 --> 00:34:43.000]  基督的復活對我們非常重要
[00:34:43.000 --> 00:34:44.000]  讓我們知道
[00:34:44.000 --> 00:34:47.000]  我們一旦相信了耶穌基督
[00:34:47.000 --> 00:34:49.000]  那我們的死亡就好像睡覺
[00:34:49.000 --> 00:34:52.000]  搬家移民一樣
[00:34:52.000 --> 00:34:53.000]  更重要的是
[00:34:53.000 --> 00:34:54.000]  我們復活的時候
[00:34:54.000 --> 00:34:56.000]  會有一個不一樣的身體
[00:34:56.000 --> 00:35:01.000]  與主同在
[00:35:01.000 --> 00:35:03.000]  基督復活不單止對信徒的未來
[00:35:03.000 --> 00:35:05.000]  有一個很重要的影響
[00:35:05.000 --> 00:35:07.000]  而且對我們今生
[00:35:07.000 --> 00:35:11.000]  更是有極爲重要的一個影響
[00:35:11.000 --> 00:35:14.000]  這就是保羅在十五章裏面
[00:35:14.000 --> 00:35:15.000]  講到最後的時候
[00:35:15.000 --> 00:35:17.000]  給我們的一個
[00:35:17.000 --> 00:35:21.000]  勸勉我們的一個生命的回應
[00:35:21.000 --> 00:35:24.000]  對我們今生非常非常的重要
[00:35:24.000 --> 00:35:25.000]  保羅這樣說
[00:35:25.000 --> 00:35:27.000]  所以我親愛的弟兄們
[00:35:27.000 --> 00:35:29.000]  你們務要堅固不可動搖
[00:35:29.000 --> 00:35:31.000]  常常切利多做主公
[00:35:31.000 --> 00:35:33.000]  因爲知道你們的勞苦在主裏面
[00:35:33.000 --> 00:35:36.000]  不是討羊的
[00:35:36.000 --> 00:35:38.000]  有兩方面很重要的信息
[00:35:38.000 --> 00:35:42.000]  一個是要堅固不可動搖
[00:35:42.000 --> 00:35:45.000]  另外一個就是切利多做主公
[00:35:45.000 --> 00:35:49.000]  這兩方面到底保羅在說些什麼
[00:35:49.000 --> 00:35:51.000]  要堅固不可動搖
[00:35:51.000 --> 00:35:54.000]  其實至少有兩方面的內容
[00:35:54.000 --> 00:35:56.000]  第一個是面對假教師
[00:35:56.000 --> 00:35:58.000]  異端邪說
[00:35:58.000 --> 00:36:01.000]  因爲保羅爲什麼在格林多前書裏面
[00:36:01.000 --> 00:36:03.000]  寫到這個關於復活的事情
[00:36:03.000 --> 00:36:05.000]  很重要的一個原因就是
[00:36:05.000 --> 00:36:08.000]  裏面有些人在教會里面傳
[00:36:08.000 --> 00:36:10.000]  基督其實沒有復活
[00:36:10.000 --> 00:36:13.000]  復活只是一個
[00:36:13.000 --> 00:36:16.000]  一個道德的榜樣而已
[00:36:16.000 --> 00:36:18.000]  其實不一定是真的
[00:36:18.000 --> 00:36:20.000]  保羅這樣說
[00:36:20.000 --> 00:36:25.000]  我們既然傳基督從死人中復活
[00:36:25.000 --> 00:36:27.000]  你們中間怎麼有人說
[00:36:27.000 --> 00:36:30.000]  沒有死人復活呢
[00:36:30.000 --> 00:36:32.000]  其實讓我們知道
[00:36:32.000 --> 00:36:33.000]  我們要堅固
[00:36:33.000 --> 00:36:35.000]  在神的話裏面我們要紮根
[00:36:35.000 --> 00:36:38.000]  我們對於真理要清楚
[00:36:38.000 --> 00:36:40.000]  牧者傳道有責任
[00:36:40.000 --> 00:36:44.000]  去教導純正的真理
[00:36:44.000 --> 00:36:45.000]  所以我剛纔說到一些內容
[00:36:45.000 --> 00:36:48.000]  也講到一些酷教學的內容
[00:36:48.000 --> 00:36:50.000]  但是同樣給弟兄姐妹
[00:36:50.000 --> 00:36:52.000]  也同樣有責任
[00:36:52.000 --> 00:36:56.000]  要專注在神的話語當中
[00:36:56.000 --> 00:37:00.000]  二手的信仰不夠真實
[00:37:00.000 --> 00:37:03.000]  我指的二手的信仰是
[00:37:03.000 --> 00:37:04.000]  你所有的信仰
[00:37:04.000 --> 00:37:08.000]  都是從牧者或者別人口中聽回來的
[00:37:08.000 --> 00:37:09.000]  自己有本聖經放在你面前
[00:37:09.000 --> 00:37:14.000]  但是你自己沒有花很多的時間去讀
[00:37:14.000 --> 00:37:16.000]  去研究去實踐
[00:37:16.000 --> 00:37:18.000]  其實是非常可惜的
[00:37:18.000 --> 00:37:21.000]  甚至是讓我們有這樣的威脅
[00:37:21.000 --> 00:37:22.000]  面對假說的時候
[00:37:22.000 --> 00:37:24.000]  假教師在我們面前的時候
[00:37:24.000 --> 00:37:28.000]  我們沒有能力去分辨
