
[00:00:00.000 --> 00:00:02.600]  Good morning 早晨各位
[00:16:52.600 --> 00:16:55.600]  但是神呼召長老在危機的時候
[00:16:55.600 --> 00:16:56.800]  隨時效命
[00:16:56.800 --> 00:16:59.000]  Maybe it's sitting by the hospital beds
[00:16:59.000 --> 00:17:02.000]  可能在病床那裡坐在旁邊
[00:17:02.000 --> 00:17:03.400]  Praying with the suffering
[00:17:03.400 --> 00:17:06.000]  或者是和受苦的人一起來禱告
[00:17:06.000 --> 00:17:08.600]  Caring for both spiritual and physical needs
[00:17:08.600 --> 00:17:13.800]  或者是屬於身體上要照顧的軟弱的人
[00:17:13.800 --> 00:17:14.600]  In those moments
[00:17:14.600 --> 00:17:17.400]  the elder's job is not to be above others
[00:17:17.400 --> 00:17:19.200]  在這個時候長老的角色
[00:17:19.200 --> 00:17:21.200]  不是說要高高在上
[00:17:21.200 --> 00:17:22.600]  But to come alongside
[00:17:22.600 --> 00:17:24.200]  就是並肩而行
[00:17:24.200 --> 00:17:25.800]  Not just to teach
[00:17:25.800 --> 00:17:27.400]  不是說要去教導
[00:17:27.400 --> 00:17:30.800]  But to come alongside in the hardships of life
[00:17:30.800 --> 00:17:34.200]  是親身走入生命裡面的困難
[00:17:34.200 --> 00:17:35.800]  So this extends the role of elders
[00:17:35.800 --> 00:17:37.200]  beyond just preaching
[00:17:37.200 --> 00:17:39.400]  所以這個是延伸到
[00:17:39.400 --> 00:17:45.200]  長老的職責不是說超過教導
[00:17:45.200 --> 00:17:47.000]  You might say that elders are spiritual
[00:17:47.000 --> 00:17:48.400]  first responders
[00:17:48.400 --> 00:17:49.800]  你可以說長老是
[00:17:49.800 --> 00:17:52.400]  屬靈的第一線的回應者
[00:17:52.400 --> 00:17:53.600]  And their ministry includes
[00:17:53.600 --> 00:17:55.800]  both the spiritual and the physical
[00:17:55.800 --> 00:17:58.000]  他們的角色是
[00:17:58.000 --> 00:18:00.800]  包括了身體上和屬靈上
[00:18:00.800 --> 00:18:03.200]  To model both compassion and faith
[00:18:03.200 --> 00:18:04.400]  in all circumstances
[00:18:04.400 --> 00:18:07.800]  無論在哪一個處境裡面
[00:18:07.800 --> 00:18:10.400]  都活出這個憐憫和信心
[00:18:10.400 --> 00:18:11.800]  In this way elders show
[00:18:11.800 --> 00:18:14.000]  the church's care for its members
[00:18:14.000 --> 00:18:17.000]  在這個方式裡面
[00:18:17.000 --> 00:18:19.600]  長老就成為教會對信徒的關愛
[00:18:19.600 --> 00:18:21.200]  這個具體的表現
[00:18:21.200 --> 00:18:23.600]  To connect the needs of the body
[00:18:23.600 --> 00:18:25.800]  to the grace and the healing of Jesus
[00:18:25.800 --> 00:18:28.000]  將教會肢體裡面的需要
[00:18:28.000 --> 00:18:32.600]  連結在基督的恩典和意志裡面
[00:18:32.600 --> 00:18:34.000]  So that's what our three passages
[00:18:34.000 --> 00:18:35.600]  are talking about today
[00:18:35.600 --> 00:18:40.800]  這個就是我們三節的經文所說的
[00:18:40.800 --> 00:18:42.200]  Let's talk a little bit more about
[00:18:42.200 --> 00:18:44.200]  what elders are
[00:18:44.200 --> 00:18:49.800]  我們說一下長老是什麼
[00:18:49.800 --> 00:18:52.000]  The word that's translated as elders
[00:18:52.000 --> 00:18:54.800]  in these verses is presbyterus
[00:18:54.800 --> 00:18:58.400]  在聖經裡面翻譯長老這個字
[00:18:58.400 --> 00:19:01.200]  就是presbyterius這個字
[00:19:01.200 --> 00:19:04.600]  The word literally means elder or older one
[00:19:04.600 --> 00:19:07.200]  or someone known for wisdom and maturity
[00:19:07.200 --> 00:19:09.200]  聖經裡面的原意就是
[00:19:09.200 --> 00:19:11.600]  這個字的原意就是年長者
[00:19:11.600 --> 00:19:13.800]  或者是較成熟的人
[00:19:13.800 --> 00:19:19.000]  或者是以智慧和成熟見稱的人
[00:19:19.000 --> 00:19:20.600]  This message I hate to admit it
[00:19:20.600 --> 00:19:24.800]  I am now an older person
[00:19:24.800 --> 00:19:26.200]  我不是很想去承認
[00:19:26.200 --> 00:19:29.400]  但是我已經是年紀都長了
[00:19:29.400 --> 00:19:30.600]  But we can see from the Bible
[00:19:30.600 --> 00:19:32.600]  from the earliest days of Israel
[00:19:32.600 --> 00:19:36.200]  the God's people appointed groups of older people
[00:19:36.200 --> 00:19:39.000]  older men to lead and to guide
[00:19:39.000 --> 00:19:42.200]  我們看到就是早期的
[00:19:42.200 --> 00:19:43.800]  以色列早期的開始的時候
[00:19:43.800 --> 00:19:45.800]  神就是已經是揀選一群
[00:19:45.800 --> 00:19:48.800]  年紀大的有智慧的人去帶領
[00:19:48.800 --> 00:19:52.600]  There were elders who served in the Sanhedrin in Jerusalem
[00:19:52.600 --> 00:19:55.800]  在耶路撒冷的公會裡面
[00:19:55.800 --> 00:19:58.400]  有長老在這裡服侍
[00:19:58.400 --> 00:20:01.000]  There were elders who served in the local synagogues
[00:20:01.000 --> 00:20:03.600]  有不同在或者是
[00:20:03.600 --> 00:20:06.200]  在地方的教會裡面
[00:20:06.200 --> 00:20:08.000]  都有長老在這裡服侍
[00:20:08.000 --> 00:20:09.800]  And this idea of eldership
[00:20:09.800 --> 00:20:12.000]  was adopted by the first Christians
[00:20:12.000 --> 00:20:13.600]  我們知道早期教會的時候
[00:20:13.600 --> 00:20:18.400]  都很快地承接了這個長老的制度
[00:20:18.400 --> 00:20:21.200]  The church in Jerusalem gathered elders
[00:20:21.200 --> 00:20:24.000]  耶路撒冷的教會是聚集這個長老
[00:20:24.000 --> 00:20:27.600]  And Paul and Barnabas made sure to
[00:20:27.600 --> 00:20:29.000]  that every church they started
[00:20:29.000 --> 00:20:30.600]  had its own group of elders
[00:20:30.600 --> 00:20:32.400]  而保羅和巴拿巴都確保
[00:20:32.400 --> 00:20:34.800]  在每一個建立這個地方教會的時候
[00:20:34.800 --> 00:20:37.000]  都有一組的長老
[00:20:37.000 --> 00:20:38.800]  So when scripture addresses elders
[00:20:38.800 --> 00:20:41.400]  it's not just referring to a formal office
[00:20:41.400 --> 00:20:45.600]  所以當聖經提到長老的時候
[00:20:45.600 --> 00:20:48.200]  不是單單只是一個正式的職位
[00:20:48.200 --> 00:20:52.400]  It's also inviting the older, mature and wise people
[00:20:52.400 --> 00:20:55.000]  to step up in faith
[00:20:55.000 --> 00:21:00.400]  都是邀請這些年紀比較大
[00:21:00.400 --> 00:21:05.000]  信心成熟和有智慧的人站出來
[00:21:05.000 --> 00:21:06.800]  These people are to share their guidance
[00:21:06.800 --> 00:21:08.800]  their experience and their spiritual insight
[00:21:08.800 --> 00:21:10.000]  with the church family
[00:21:10.000 --> 00:21:13.000]  這些人站出來就是在教會裡面
[00:21:13.000 --> 00:21:15.000]  分享他們的經驗
[00:21:15.000 --> 00:21:17.200]  他們的屬靈的洞見
[00:21:17.200 --> 00:21:19.800]  So any of you who are further along
[00:21:19.800 --> 00:21:21.400]  in your faith journey
[00:21:21.400 --> 00:21:26.400]  所以你們每一個在信心的路上
[00:21:26.400 --> 00:21:28.600]  已經是走得很前了
[00:21:28.600 --> 00:21:33.200]  Those who might be called older
[00:21:33.200 --> 00:21:36.000]  年紀是比較大一點的
[00:21:36.000 --> 00:21:39.400]  We need you to use your age and your wisdom
[00:21:39.400 --> 00:21:41.400]  for the good of the church family
[00:21:41.400 --> 00:21:44.800]  我們是要你的年紀
[00:21:44.800 --> 00:21:48.800]  你的智慧來祝福整個教會
[00:21:48.800 --> 00:21:51.800]  But even for those who are young
[00:21:51.800 --> 00:21:54.600]  但是除了之外
[00:21:54.600 --> 00:21:58.200]  就算是年紀比較輕的
[00:21:58.200 --> 00:22:00.000]  The responsibilities that we just talked about
[00:22:00.000 --> 00:22:02.800]  in the verses of teaching, shepherding and ministry
[00:22:02.800 --> 00:22:06.000]  are to be part of our daily lives
[00:22:06.000 --> 00:22:07.200]  我們剛才所講的
[00:22:07.200 --> 00:22:10.200]  我們的教導、牧養、服侍
[00:22:10.200 --> 00:22:12.600]  都是我們生活的每一個部分
[00:22:12.600 --> 00:22:16.800]  For every maturing Christian, not just elders
[00:22:16.800 --> 00:22:20.800]  是給所有成熟的信徒
[00:22:20.800 --> 00:22:24.000]  不只是單單是長老
[00:22:24.000 --> 00:22:25.400]  We see in the New Testament
[00:22:25.400 --> 00:22:28.200]  that believers are encouraged over and over again
[00:22:28.200 --> 00:22:30.000]  to love one another
[00:22:30.000 --> 00:22:33.000]  我們在新約裏面我們看到
[00:22:33.000 --> 00:22:35.400]  一再二再而三這樣去
[00:22:35.400 --> 00:22:38.400]  鼓勵我們彼此去相愛
[00:22:38.400 --> 00:22:40.800]  To encourage one another with the truth
[00:22:40.800 --> 00:22:43.400]  是用這個真理去鼓勵大家
[00:22:43.400 --> 00:22:45.400]  To care for each other's needs
[00:22:45.400 --> 00:22:47.000]  彼此照顧
[00:22:47.000 --> 00:22:48.400]  To serve one another
[00:22:48.400 --> 00:22:51.600]  彼此去服侍
[00:22:51.600 --> 00:22:53.200]  So we want all believers
[00:22:53.200 --> 00:22:55.400]  to do those things that we just talked about
[00:22:55.400 --> 00:22:57.000]  所以我們想所有的信徒
[00:22:57.000 --> 00:23:00.200]  都做這些以上我所講的東西
[00:23:00.200 --> 00:23:02.400]  So eldership really is
[00:23:02.400 --> 00:23:06.600]  part of the maturing process of every Christian
[00:23:06.600 --> 00:23:08.800]  所以這個長老都是
[00:23:08.800 --> 00:23:13.800]  我們每一個信徒成熟的過程裏面
[00:23:13.800 --> 00:23:14.800]  都出現的
[00:23:14.800 --> 00:23:16.400]  And as we look for elders
[00:23:16.400 --> 00:23:19.000]  we're not just saying "you" or "you"
[00:23:19.000 --> 00:23:23.200]  當我們去選長老的時候
[00:23:23.200 --> 00:23:24.200]  我們不是就這樣說
[00:23:24.200 --> 00:23:25.400]  是你是你
[00:23:25.400 --> 00:23:27.400]  We're looking for those who are already
[00:23:27.400 --> 00:23:29.200]  exhibiting these characteristics
[00:23:29.200 --> 00:23:32.800]  我們是去選一些
[00:23:32.800 --> 00:23:36.800]  已經展示出這些特質的人
[00:23:36.800 --> 00:23:39.000]  So I think in God's plan for the church
[00:23:39.000 --> 00:23:41.400]  each one of us should be growing
[00:23:41.400 --> 00:23:43.600]  in all of these abilities
[00:23:43.600 --> 00:23:45.600]  我覺得我們每一個人
[00:23:45.600 --> 00:23:48.200]  都應該在這方面
[00:23:48.200 --> 00:23:50.000]  在這些本能方面
[00:23:50.000 --> 00:23:51.800]  繼續在這裏成長
[00:23:51.800 --> 00:23:53.200]  To shepherd others
[00:23:53.200 --> 00:23:54.800]  去牧養別人
[00:23:54.800 --> 00:23:55.800]  To teach others
[00:23:55.800 --> 00:23:56.800]  去教導別人
[00:23:56.800 --> 00:23:58.000]  To minister to others
[00:23:58.000 --> 00:24:00.200]  去服侍別人
[00:24:00.200 --> 00:24:01.600]  OK
[00:24:01.600 --> 00:24:05.200]  There was a lot of me talking just now
[00:24:05.200 --> 00:24:07.800]  剛才你聽過我講了很多樣東西
[00:24:07.800 --> 00:24:10.200]  I want you to take some time to think about
[00:24:10.200 --> 00:24:11.800]  how it applies to your life
[00:24:11.800 --> 00:24:12.800]  我想你們想一下
[00:24:12.800 --> 00:24:14.600]  怎樣將我所講的東西
[00:24:14.600 --> 00:24:16.400]  是應用在你的生命裏面呢
[00:24:16.400 --> 00:24:19.000]  So why don't we just take 30 seconds or so
[00:24:19.000 --> 00:24:20.800]  and think about this question
[00:24:20.800 --> 00:24:25.400]  我們想你用30秒的時間去想一下以下這個問題
[00:24:25.400 --> 00:24:28.000]  If we are all called as Christians
[00:24:28.000 --> 00:24:31.000]  to grow in teaching shepherding ministry
[00:24:31.000 --> 00:24:35.000]  What is God calling you to work on right now?
[00:24:35.000 --> 00:24:41.400]  如果神呼召我們要做這方面的事
[00:24:41.400 --> 00:24:44.000]  教導牧養去服侍的時候
[00:24:44.000 --> 00:24:48.000]  神現在是呼召你要做哪一方面呢?
[00:24:48.000 --> 00:24:52.000]  And practically what steps can you take this week to practice?
[00:24:52.000 --> 00:24:53.000]  還有具體方面
[00:24:53.000 --> 00:24:59.000]  這個星期你可以採取什麼行動去操練和實踐以上的東西?
[00:24:59.000 --> 00:25:02.000]  I want you to think about it right now for about 30 seconds
[00:25:02.000 --> 00:25:06.000]  我想你用大約30秒的時間去想一下這一方面
[00:25:18.000 --> 00:25:22.000]  Okay, I hope you have some ideas
[00:25:22.000 --> 00:25:25.000]  我希望你們已經是有些意念
[00:25:25.000 --> 00:25:29.000]  Cause we need each of you to do your part so that we can grow
[00:25:29.000 --> 00:25:33.000]  我希望我們每一個都要盡我們自己的本份
[00:25:33.000 --> 00:25:35.000]  讓我們教會能夠成長
[00:25:35.000 --> 00:25:39.000]  We already talked about how there is not enough elders to do all the work
[00:25:39.000 --> 00:25:43.000]  我們已經講過我們不夠長老去做所有的工作
[00:25:43.000 --> 00:25:47.000]  We can only function as a family if everyone does their part
[00:25:47.000 --> 00:25:54.000]  我們在教會裡的家庭要每個人做自己的本份
[00:25:54.000 --> 00:26:00.000]  So we just talked about how everyone has a role to teach and to shepherd and to minister
[00:26:00.000 --> 00:26:05.000]  我們每一個人都有一個角色去教導、去牧養和去服侍
[00:26:05.000 --> 00:26:08.000]  So does that mean that I don't need to do anything as an elder?
[00:26:08.000 --> 00:26:13.000]  那是不是代表我做一個長老我不需要做什麼呢?
[00:26:13.000 --> 00:26:20.000]  I think what sets apart the elders is the breadth of the responsibility of their calling
[00:26:20.000 --> 00:26:27.000]  我相信長老與眾不同就是長老的責任是廣闊的
[00:26:27.000 --> 00:26:31.000]  Even though all of us are called to teach and to shepherd and to minister
[00:26:31.000 --> 00:26:35.000]  the elders do the same things for the whole church
[00:26:35.000 --> 00:26:42.000]  雖然每一個人都有一個角色去教導、牧養和去服侍
[00:26:42.000 --> 00:26:46.000]  但是長老是為整個教會來服侍的
[00:26:46.000 --> 00:26:52.000]  The elders' teaching must faithfully guide the congregations in truth
[00:26:52.000 --> 00:26:59.000]  長老的教導都是要在真理裡面引導整個教會
[00:26:59.000 --> 00:27:04.000]  The elders' shepherding extends to all kinds of needs for all members
[00:27:04.000 --> 00:27:08.000]  他們的牧養是伸延到所有弟兄姊妹各種不同的需要
[00:27:08.000 --> 00:27:14.000]  And the elders' ministry calls them to model and coordinate care for the entire body
[00:27:14.000 --> 00:27:22.000]  他們的侍奉是要以自己的生命作為榜樣和協調幫助教會關顧的工作
[00:27:22.000 --> 00:27:26.000]  So remember the Bible tells us that Jesus is the head of the church
[00:27:26.000 --> 00:27:29.000]  聖經告訴我們基督就是教會的頭
[00:27:29.000 --> 00:27:33.000]  He's the one that leads and directs and gives life to the whole body
[00:27:33.000 --> 00:27:40.000]  耶穌就是帶領、指引和給生命給整個教會的群體
[00:27:40.000 --> 00:27:50.000]  每一個人的領袖包括長老都可以取代這個位置
[00:27:54.000 --> 00:28:03.000]  那麼長老是如何進入這個位置呢?
[00:28:03.000 --> 00:28:07.000]  我們想想我們的身體
[00:28:07.000 --> 00:28:13.000]  我們知道我們的頭就是給所有的指令
[00:28:20.000 --> 00:28:27.000]  但我們知道我們的神經系統包括脊椎
[00:28:27.000 --> 00:28:31.000]  是連結和協調我們身體每一個部份
[00:28:31.000 --> 00:28:39.000]  或者作為一個例子
[00:28:39.000 --> 00:28:44.000]  長老就好像一個脊椎
[00:28:47.000 --> 00:28:53.000]  他們是作為一個連結和協調的工作
[00:28:53.000 --> 00:29:02.000]  是幫助我們的頭和我們其他身體的部份連結在一起
[00:29:02.000 --> 00:29:12.000]  所以最主要的工作不是關於權力、侍奉
[00:29:15.000 --> 00:29:18.000]  而是裝備身體其他部份
[00:29:18.000 --> 00:29:25.000]  是幫助每一位信徒發現他們神給他們的恩賜
[00:29:25.000 --> 00:29:27.000]  在信心裏面成長
[00:29:27.000 --> 00:29:31.000]  是學習如何彼此服侍
[00:29:31.000 --> 00:29:40.000]  我們的教會的主題在耶福所書就是這樣
[00:29:45.000 --> 00:29:55.000]  長老和牧師的角色就是裝備各位信徒
[00:29:55.000 --> 00:30:02.000]  當長老有這樣的方式服侍的時候
[00:30:02.000 --> 00:30:06.000]  教會就成為一個很合一的身體
[00:30:06.000 --> 00:30:14.000]  每一部份都得到支持都可以裝備
[00:30:15.000 --> 00:30:21.000]  所以長老不是出於權力而是出於一個牧人的心去引領
[00:30:21.000 --> 00:30:40.000]  我們會有一連串的講道
[00:30:40.000 --> 00:30:44.000]  是關於長老積分榮耀的重責
[00:30:46.000 --> 00:30:49.000]  這個重責是什麼意思呢?
[00:30:49.000 --> 00:30:57.000]  並不是說所有我們的工作、我們所有的會議
[00:30:57.000 --> 00:31:08.000]  是我們要向神交代和有影響力
[00:31:15.000 --> 00:31:23.000]  我們對人的靈魂、他們的信仰、他們的生命有非常大的影響力
[00:31:23.000 --> 00:31:38.000]  是,神也說他們將來要在神面前交仗
[00:31:42.000 --> 00:31:51.000]  這是一個非常令人驚慌但也帶有榮耀的
[00:31:51.000 --> 00:32:05.000]  神竟然用我一個這麼不完善的人去服侍他,真是一個很大的榮耀
[00:32:13.000 --> 00:32:21.000]  我們都很想看到將來在永恆當中你怎樣去尊崇我們的神
[00:32:21.000 --> 00:32:33.000]  所以我們被呼召去做一個長老是非常之榮耀的
[00:32:37.000 --> 00:32:42.000]  我們怎樣將這些應用在我們每一個人的生命裡面呢?
[00:32:42.000 --> 00:32:48.000]  第一個應用是給每一位的
[00:32:48.000 --> 00:33:03.000]  雖然神不是呼召我們做長老,但祂也想我們都有長老的特質
[00:33:07.000 --> 00:33:13.000]  我們引導、裝備、教導、服侍、牧養
[00:33:13.000 --> 00:33:22.000]  我們每一個人都要去培養這些特質
[00:33:29.000 --> 00:33:37.000]  當我們這樣做的時候,整個教會是會興旺的
[00:33:37.000 --> 00:33:47.000]  我們第二個應用是不要等,我們開始去帶領
[00:33:47.000 --> 00:33:54.000]  我們當中有很多人已經有神給這些恩賜
[00:33:58.000 --> 00:34:07.000]  我們可以用這些恩賜在正常的環境裡面或平時
[00:34:07.000 --> 00:34:25.000]  我們有很多的侍奉,例如在兒童的侍工裡面,主日學裡面,崇拜裡面,都要很多人的侍奉
[00:34:29.000 --> 00:34:36.000]  或者你可以請一些人來到你家裡一起吃東西
[00:34:36.000 --> 00:34:44.000]  如果你看見有人受傷,你可以在他旁邊安慰他
[00:34:44.000 --> 00:34:54.000]  或者你可以發一些郵件給他,鼓勵他,幫助他
[00:34:59.000 --> 00:35:03.000]  第三個應用就是我們可以踏上長老的呼召
[00:35:03.000 --> 00:35:12.000]  當中有神正在呼召你踏上長老的角色
[00:35:12.000 --> 00:35:19.000]  不要讓猶豫或者害怕來阻止你
[00:35:23.000 --> 00:35:28.000]  做一個長老並不是代表我有所有的答案
[00:35:28.000 --> 00:35:34.000]  並不是要做一個十全十美的信徒
[00:35:34.000 --> 00:35:41.000]  是有一個願意去服事,願意去聆聽的心
[00:35:41.000 --> 00:35:52.000]  如果你有這個感受,你可以跟長老或牧師說一下
[00:35:53.000 --> 00:35:58.000]  你知道,我們的教會正在等待一個廣東話的牧師
[00:35:58.000 --> 00:36:07.000]  我想再次提醒大家,聖經中的模式就是領袖可以從教會裡面被認出
[00:36:19.000 --> 00:36:25.000]  如果我們當中有一個人走出來,去受裝備成為我們語言部的牧師的時候,真是一個很大的祝福
[00:36:25.000 --> 00:36:38.000]  如果你想走這條路的時候,我們知道整個教會會幫助你
[00:36:49.000 --> 00:36:53.000]  會支持你和裝備你
[00:36:53.000 --> 00:37:05.000]  我也為這件事而禱告,希望神會呼召你願意踏出這個信心的一步
[00:37:05.000 --> 00:37:12.000]  或者我可以比較精準一點
[00:37:17.000 --> 00:37:23.000]  或者你會說我是一個很年輕的信徒或初信,我可以做些什麼呢?
[00:37:23.000 --> 00:37:31.000]  我們可以學習,可以看看神給你的恩賜是什麼
[00:37:31.000 --> 00:37:40.000]  或者你可以想一下你怎樣去服事我們整個的教會
[00:37:43.000 --> 00:37:48.000]  可能會為人煮一餐飯,或者打電話給人
[00:37:48.000 --> 00:37:56.000]  或者人有困難的時候,你在他旁邊安慰
[00:37:56.000 --> 00:38:02.000]  你可以想一下你怎樣可以成長
[00:38:10.000 --> 00:38:14.000]  每一天的榜樣,比你說什麼話都更有力量
[00:38:14.000 --> 00:38:21.000]  父母就是他們家庭裡面的長老
[00:38:21.000 --> 00:38:25.000]  不斷地牧養他們
[00:38:25.000 --> 00:38:31.000]  如果是有經驗和成熟的信徒
[00:38:36.000 --> 00:38:40.000]  你累積來的跟隨耶穌就給了你很多智慧
[00:38:40.000 --> 00:38:46.000]  我30年前來到明州
[00:38:46.000 --> 00:38:50.000]  我是很年輕的
[00:38:50.000 --> 00:38:55.000]  你們很多服事我
[00:38:55.000 --> 00:39:02.000]  很多我都叫你們做叔叔或姨姨
[00:39:06.000 --> 00:39:09.000]  需要你去帶領這個教會
[00:39:09.000 --> 00:39:25.000]  在我結束之前,我有以下的問題想大家去思考
[00:39:33.000 --> 00:39:36.000]  今天耶穌作為教會的頭
[00:39:36.000 --> 00:39:40.000]  祂呼召你擔任將來什麼樣的角色
[00:39:40.000 --> 00:39:49.000]  你可以教導牧養或服事哪一個人
[00:39:49.000 --> 00:39:57.000]  或者我們可以用30秒的時間去思考這個問題
[00:40:03.000 --> 00:40:08.000]  你向你周圍的人告訴他們你的角色是什麼
[00:40:08.000 --> 00:40:32.000]  你向你周圍的人告訴他們你的角色是什麼
[00:40:33.000 --> 00:40:36.000]  你向你周圍的人告訴他們你的角色是什麼
[00:40:36.000 --> 00:40:55.000]  我們在這裡停,你可以繼續談,但我們暫時在這裡停
[00:40:55.000 --> 00:41:01.000]  我們在結束今天的講道
[00:41:03.000 --> 00:41:06.000]  這個就成為我們今天的挑戰
[00:41:06.000 --> 00:41:11.000]  耶穌已經呼召我們去跟隨祂
[00:41:11.000 --> 00:41:24.000]  祂已經準備了我們有善功,影響力和人際的關係
[00:41:24.000 --> 00:41:28.000]  讓我們能夠在祂的國度裡帶有影響力
[00:41:32.000 --> 00:41:38.000]  你怎樣可以繼續成長在教會裡做你要做的角色呢
[00:41:38.000 --> 00:41:57.000]  我們希望你盡你的本份,無論是在團體裡,還是在教會裡的其他工作
[00:42:02.000 --> 00:42:05.000]  領導不是只是給少數的人
[00:42:05.000 --> 00:42:20.000]  這是我們很自然的一個部分,當我們是一個成長的門徒的時候
[00:42:28.000 --> 00:42:34.000]  希望各位願意踏出這一步,站出來成為教會的領導
[00:42:34.000 --> 00:42:39.000]  我們做一個結束的禱告
[00:42:39.000 --> 00:42:50.000]  主我們感謝祢,不單是呼召我們去領受祢的愛
[00:42:50.000 --> 00:43:03.000]  也呼召我們去分享祢的愛,去服事、去教導和關懷別人
[00:43:03.000 --> 00:43:18.000]  幫助我們在成長的生命裡繼續成長,去祝福別人和去尊榮我們的耶穌
[00:43:20.000 --> 00:43:23.000]  奉耶穌基督的名
[00:43:23.000 --> 00:43:25.000]  Amen
