
[00:00:00.000 --> 00:00:03.000]  今天我們要結束《針刑》的系列
[00:17:21.000 --> 00:17:22.700]  當我們有愛的時候
[00:17:22.700 --> 00:17:25.300]  我們是會遮掩別人的罪
[00:17:25.300 --> 00:17:27.300]  我要講清楚的就是
[00:17:27.300 --> 00:17:32.100]  遮掩罪不是對別人的罪是一隻眼開一隻眼閉
[00:17:32.100 --> 00:17:34.500]  這個絕對不是聖經的教導
[00:17:34.500 --> 00:17:37.200]  不是說現在愛是最大了
[00:17:37.200 --> 00:17:40.500]  你犯了罪我就當沒看見
[00:17:40.500 --> 00:17:42.500]  聖經從來不是這樣
[00:17:42.500 --> 00:17:45.800]  聖經從來對罪的處理
[00:17:46.000 --> 00:17:48.700]  就是由公和私來分開
[00:17:48.700 --> 00:17:51.300]  在公來說
[00:17:51.300 --> 00:17:53.800]  我們應該是指出對方的罪
[00:17:53.800 --> 00:17:55.200]  對方的錯
[00:17:55.200 --> 00:17:56.900]  但我們要怎麼樣
[00:17:56.900 --> 00:18:00.300]  要自己單獨一個人去跟對方講
[00:18:00.300 --> 00:18:04.700]  給對方一個機會來悔改來認罪
[00:18:04.700 --> 00:18:06.300]  但是在私
[00:18:06.300 --> 00:18:08.800]  無論這個人怎樣得罪你
[00:18:08.800 --> 00:18:10.900]  你都是應該寬恕他
[00:18:10.900 --> 00:18:12.600]  你是應該遮掩他的罪
[00:18:12.600 --> 00:18:15.800]  所以我們見到是有公和私的分開
[00:18:16.700 --> 00:18:20.000]  耶穌基督的教導其實都是一樣
[00:18:20.000 --> 00:18:23.100]  都是告訴我們有公和私的處理
[00:18:23.100 --> 00:18:26.600]  馬太福音的五章三十八至四十節
[00:18:26.600 --> 00:18:28.300]  耶穌基督說
[00:18:28.300 --> 00:18:30.300]  你們聽見有話說
[00:18:30.300 --> 00:18:32.900]  以眼還眼 以牙還牙
[00:18:32.900 --> 00:18:34.700]  但我告訴你們
[00:18:34.700 --> 00:18:36.700]  有人打你右臉
[00:18:36.700 --> 00:18:39.700]  連左臉也轉過來由他打
[00:18:39.700 --> 00:18:43.300]  這裡我們見到是有公和私的分開
[00:18:43.600 --> 00:18:48.100]  耶穌基督不是說現在將那些律法都扔出窗口
[00:18:48.100 --> 00:18:51.200]  不再是以牙還牙 以眼還眼
[00:18:51.200 --> 00:18:52.800]  有人說
[00:18:52.800 --> 00:18:54.800]  牧師你有沒有搞錯
[00:18:54.800 --> 00:18:57.100]  剛剛耶穌基督才說
[00:18:57.100 --> 00:18:59.600]  有人說以眼還眼 以牙還牙
[00:18:59.600 --> 00:19:01.100]  但是我告訴你
[00:19:01.100 --> 00:19:02.500]  有人打你右臉
[00:19:02.500 --> 00:19:04.500]  連左臉也要轉過來
[00:19:04.500 --> 00:19:06.000]  還不是耶穌基督說
[00:19:06.000 --> 00:19:07.000]  不要理那些律法
[00:19:07.000 --> 00:19:08.900]  將那些律法全部扔出窗口
[00:19:08.900 --> 00:19:13.300]  讀聖經我們不可以斷章取義
[00:19:13.800 --> 00:19:16.000]  當我們拿了一節經文出來
[00:19:16.000 --> 00:19:19.000]  照著這一節的經文來講的時候
[00:19:19.000 --> 00:19:20.800]  你喜歡怎麼解經都可以
[00:19:20.800 --> 00:19:23.100]  我們解經是要看完全部
[00:19:23.100 --> 00:19:26.400]  今天的經文是五章38至40節
[00:19:26.400 --> 00:19:29.100]  剛剛在前面五章17節
[00:19:29.100 --> 00:19:30.600]  耶穌基督才說過
[00:19:30.600 --> 00:19:33.800]  他說我來不是要廢掉律法
[00:19:33.800 --> 00:19:35.600]  乃是要成全
[00:19:35.600 --> 00:19:38.000]  我來到不是要廢掉律法
[00:19:38.000 --> 00:19:39.700]  我是要成全律法
[00:19:39.900 --> 00:19:44.000]  所以他絕對不是說將律例典章扔出窗口
[00:19:44.000 --> 00:19:48.300]  你現在只管轉另外一塊臉來被人打
[00:19:48.300 --> 00:19:51.100]  耶穌基督說是有公和私
[00:19:51.100 --> 00:19:52.800]  在公來講
[00:19:52.800 --> 00:19:57.600]  你是將這個審判交回給掌權的人
[00:19:57.600 --> 00:20:01.300]  無論是法庭、警察或者是教會
[00:20:01.300 --> 00:20:04.000]  你交給掌權的人來處理
[00:20:04.000 --> 00:20:05.100]  這個是在公
[00:20:05.100 --> 00:20:08.000]  他們會以牙還牙 以眼還眼
[00:20:08.100 --> 00:20:10.100]  他們會執政來做
[00:20:10.100 --> 00:20:11.800]  但是在私
[00:20:11.800 --> 00:20:15.400]  你是絕對應該人家打你右邊臉
[00:20:15.400 --> 00:20:17.600]  連左邊都扔給人家打
[00:20:17.600 --> 00:20:18.900]  就是有寬恕
[00:20:18.900 --> 00:20:21.600]  就好像《針研十七章》九節所講
[00:20:21.600 --> 00:20:24.500]  遮掩人的過錯
[00:20:24.500 --> 00:20:26.600]  因為你愛對方
[00:20:26.600 --> 00:20:28.000]  所以我們見到
[00:20:28.000 --> 00:20:30.800]  如果我們是有愛心來處理事情
[00:20:30.800 --> 00:20:35.200]  怎樣都好過我們發脾氣失去控制
[00:20:37.200 --> 00:20:39.200]  我們見到就是
[00:20:39.200 --> 00:20:41.600]  已經講了兩點
[00:20:41.600 --> 00:20:43.700]  第一點就是要忍耐
[00:20:43.700 --> 00:20:47.100]  第二點就是要有愛心來處理
[00:20:47.100 --> 00:20:49.300]  愛心的話是有公有私
[00:20:49.300 --> 00:20:53.800]  第三點是要有智慧來處理
[00:20:53.800 --> 00:20:57.200]  當我們有智慧 有從神而來的智慧
[00:20:57.200 --> 00:21:00.100]  處理得是合時合意的話
[00:21:00.100 --> 00:21:03.500]  就好像《針研二十五章》十一節所講
[00:21:03.500 --> 00:21:06.400]  一句話說不合意
[00:21:06.600 --> 00:21:09.700]  就如金蘋果在銀網子裡
[00:21:09.700 --> 00:21:12.500]  嘩 有沒有見到有多漂亮
[00:21:12.500 --> 00:21:15.100]  你想像一下金的蘋果
[00:21:15.100 --> 00:21:18.700]  在一個銀的網裡面是多匹配
[00:21:18.700 --> 00:21:20.100]  是有多漂亮
[00:21:20.100 --> 00:21:23.200]  當我們處理得合時
[00:21:23.200 --> 00:21:25.100]  當我們處理得適合
[00:21:25.100 --> 00:21:27.400]  當我們是用智慧
[00:21:27.400 --> 00:21:30.900]  從神來的智慧來處理事情的時候
[00:21:30.900 --> 00:21:33.000]  就會好像一個金蘋果
[00:21:33.000 --> 00:21:35.900]  在一個銀的網子裡面一樣匹配
[00:21:36.100 --> 00:21:37.400]  一樣那麼合意
[00:21:37.400 --> 00:21:39.700]  有一個畫家
[00:21:39.700 --> 00:21:42.000]  他是很喜歡畫畫
[00:21:42.000 --> 00:21:44.100]  但是他畫的畫不是那麼漂亮
[00:21:44.100 --> 00:21:47.200]  但是他就認為自己很有天才
[00:21:47.200 --> 00:21:48.900]  一直在畫畫
[00:21:48.900 --> 00:21:50.700]  他有一個好朋友
[00:21:50.700 --> 00:21:51.900]  是一個有錢人
[00:21:51.900 --> 00:21:56.100]  這個好朋友很喜歡他的這個朋友
[00:21:56.100 --> 00:21:59.200]  所以有很多時候都會去幫他買一些畫
[00:21:59.200 --> 00:22:00.800]  來鼓勵一下他
[00:22:00.800 --> 00:22:03.200]  有一次他又買了一幅畫
[00:22:03.200 --> 00:22:04.800]  買了回家之後
[00:22:04.800 --> 00:22:06.700]  他就將金的相架
[00:22:06.700 --> 00:22:09.200]  來相起他朋友的這幅畫
[00:22:09.200 --> 00:22:12.400]  擺了在他大廳的上高
[00:22:12.400 --> 00:22:15.700]  有一晚有一個賊走進來
[00:22:15.700 --> 00:22:17.000]  晚上偷東西
[00:22:17.000 --> 00:22:19.200]  警鐘響了
[00:22:19.200 --> 00:22:22.500]  這個賊沒有時間偷別的東西
[00:22:22.500 --> 00:22:25.000]  見到牆上面這幅畫就
[00:22:25.000 --> 00:22:26.400]  脫了下來
[00:22:26.400 --> 00:22:30.300]  接著他就將這幅畫和相架分開了
[00:22:30.300 --> 00:22:32.600]  只是拿了金相架就走了
[00:22:33.300 --> 00:22:34.900]  當他這個有錢朋友
[00:22:34.900 --> 00:22:38.100]  和他這個畫家來講起這件事情
[00:22:38.100 --> 00:22:41.900]  說到這個賊將那個相和相架分開
[00:22:41.900 --> 00:22:43.700]  那個畫家很開心
[00:22:43.700 --> 00:22:46.500]  他說我終於找到一個知音人了
[00:22:46.500 --> 00:22:49.500]  這個人連金相架都不要
[00:22:49.500 --> 00:22:50.900]  搶了我那幅畫
[00:22:50.900 --> 00:22:52.500]  扔下他相架就走了
[00:22:52.500 --> 00:22:54.200]  他開心到不得了
[00:22:54.200 --> 00:22:58.400]  後來他的朋友要指出來講他聽真相
[00:22:58.400 --> 00:22:59.600]  原來不是
[00:22:59.600 --> 00:23:03.000]  是這個賊是拿了金相架
[00:23:03.000 --> 00:23:04.600]  而不愛他那幅畫
[00:23:04.600 --> 00:23:07.000]  在這樣的情形我們就見到
[00:23:07.000 --> 00:23:09.600]  如果我們做事
[00:23:09.600 --> 00:23:11.200]  好像這樣的情形
[00:23:11.200 --> 00:23:12.700]  就不是一個合宜的情形
[00:23:12.700 --> 00:23:13.900]  不是一個匹配的事
[00:23:13.900 --> 00:23:17.300]  當我們處理得不合宜
[00:23:17.300 --> 00:23:20.500]  當我們處理得不是憑智慧
[00:23:20.500 --> 00:23:21.900]  神的智慧的時候
[00:23:21.900 --> 00:23:25.700]  就好像這個金相架和這幅畫一樣
[00:23:25.700 --> 00:23:27.400]  根本是不匹配
[00:23:27.400 --> 00:23:30.400]  我們應該是靠著神的智慧
[00:23:30.400 --> 00:23:32.000]  來處理事情
[00:23:32.300 --> 00:23:36.400]  以至好像是金蘋果在銀網子的上高
[00:23:36.400 --> 00:23:40.900]  接著那節的經文也是很有趣
[00:23:40.900 --> 00:23:42.200]  經文說
[00:23:42.200 --> 00:23:43.700]  智慧人的勸誡
[00:23:43.700 --> 00:23:45.700]  在順從人的耳中
[00:23:45.700 --> 00:23:49.400]  好像金耳環和精金的裝飾
[00:23:49.400 --> 00:23:52.200]  忠信的使者叫猜他的人
[00:23:52.200 --> 00:23:53.800]  心裡舒暢
[00:23:53.800 --> 00:23:57.300]  就如在修割時有冰雪的涼氣
[00:23:57.300 --> 00:24:01.600]  我們見到如果我們處理事情
[00:24:01.900 --> 00:24:03.700]  是有從神而來的智慧
[00:24:03.700 --> 00:24:08.700]  就好像是帶了金銀的裝飾一樣
[00:24:08.700 --> 00:24:11.100]  可以令到我們雍容華貴
[00:24:11.100 --> 00:24:13.700]  令到我們是非常之的驕傲
[00:24:13.700 --> 00:24:16.100]  經文也都說
[00:24:16.100 --> 00:24:19.600]  好像修割的時候有冰雪的涼氣
[00:24:19.600 --> 00:24:21.500]  這節的經文又是為什麼
[00:24:21.500 --> 00:24:24.900]  原來在九月和十月的時候
[00:24:24.900 --> 00:24:26.600]  正是修割的時候
[00:24:26.600 --> 00:24:27.400]  在中東
[00:24:27.400 --> 00:24:30.000]  當農夫在修割的時候
[00:24:30.000 --> 00:24:31.400]  你想一下九月十月
[00:24:31.900 --> 00:24:34.700]  在太陽下有多炎熱
[00:24:34.700 --> 00:24:36.300]  非常之的炎熱
[00:24:36.300 --> 00:24:37.600]  非常之的難受
[00:24:37.600 --> 00:24:40.000]  但是當他們遠遠望見
[00:24:40.000 --> 00:24:42.900]  黑門山上的積雪
[00:24:42.900 --> 00:24:45.800]  嘩!當場心裡都涼了
[00:24:45.800 --> 00:24:49.400]  好像那些冰雪的涼氣
[00:24:49.400 --> 00:24:51.400]  淋到他們自己的身上一樣
[00:24:51.400 --> 00:24:54.100]  這個其實和剛才所說的一樣
[00:24:54.100 --> 00:24:57.100]  好像那個金蘋果在銀黃紙上
[00:24:57.200 --> 00:25:01.900]  是一個非常之俠義的一個處理
[00:25:01.900 --> 00:25:05.400]  當我們說話是講得得體的時候
[00:25:05.400 --> 00:25:07.600]  就算對方很激動
[00:25:07.600 --> 00:25:08.600]  很激氣
[00:25:08.600 --> 00:25:11.100]  但是我們說的話俠義
[00:25:11.100 --> 00:25:13.900]  就是好像有一些冰雪的涼氣
[00:25:13.900 --> 00:25:15.200]  淋到他的身上
[00:25:15.200 --> 00:25:17.200]  他整個人都舒服了
[00:25:17.200 --> 00:25:18.600]  整個人都僵了
[00:25:18.600 --> 00:25:20.000]  冷靜下來
[00:25:20.000 --> 00:25:24.100]  但是如果我們說話是不俠義的話
[00:25:24.100 --> 00:25:26.500]  人家本來好端端的都會怎樣
[00:25:26.500 --> 00:25:28.300]  被我們說到火上加油
[00:25:28.300 --> 00:25:29.800]  會得火滾
[00:25:29.800 --> 00:25:32.200]  我們說話如果是俠義的話
[00:25:32.200 --> 00:25:34.100]  就好像剛才所說的
[00:25:34.100 --> 00:25:38.000]  使得我們好像身上有金銀的裝飾一樣
[00:25:38.000 --> 00:25:40.600]  令到我們是覺得值得驕傲
[00:25:40.600 --> 00:25:43.200]  但是如果我們說的話不俠義
[00:25:43.200 --> 00:25:46.500]  我們的身上就好像是箭珠一樣
[00:25:46.500 --> 00:25:48.000]  充滿了箭
[00:25:48.000 --> 00:25:49.900]  能夠是持上癮
[00:25:49.900 --> 00:25:51.800]  使得人家遍體鱗傷
[00:25:51.800 --> 00:25:53.200]  所以我們見到
[00:25:53.200 --> 00:25:56.100]  我們好需要有從神而來的智慧
[00:25:57.100 --> 00:25:59.700]  在這裡鑒賢的十五章一節
[00:25:59.700 --> 00:26:01.100]  告訴我們
[00:26:01.100 --> 00:26:04.400]  回答有禍使怒氣消退
[00:26:04.400 --> 00:26:07.600]  言語暴戾觸動怒氣
[00:26:07.600 --> 00:26:09.600]  我們同樣是說一句話
[00:26:09.600 --> 00:26:13.000]  這句話可以令到我們的敵人
[00:26:13.000 --> 00:26:14.300]  成為我們的朋友
[00:26:14.300 --> 00:26:16.000]  同樣的一句話
[00:26:16.000 --> 00:26:17.600]  我們可能是令到我們的朋友
[00:26:17.600 --> 00:26:18.800]  成為我們的敵人
[00:26:18.800 --> 00:26:20.600]  所以我們要好小心
[00:26:20.600 --> 00:26:23.100]  我們要有從神而來的智慧
[00:26:23.100 --> 00:26:24.300]  來處理事情
[00:26:25.400 --> 00:26:27.700]  鑒賢的十五章二十三節
[00:26:27.700 --> 00:26:28.500]  也都說
[00:26:28.500 --> 00:26:31.100]  口善應對自覺喜樂
[00:26:31.100 --> 00:26:34.500]  話俠其事何等美好
[00:26:34.500 --> 00:26:36.800]  我們見到如果我們是
[00:26:36.800 --> 00:26:38.600]  處理得恰當的時候
[00:26:38.600 --> 00:26:40.800]  自己都會覺得是喜樂
[00:26:40.800 --> 00:26:43.200]  我們的心跳都會慢一點
[00:26:43.200 --> 00:26:45.100]  我們的血壓都會低一點
[00:26:45.100 --> 00:26:47.100]  我們的身體都會好一點
[00:26:47.100 --> 00:26:48.800]  所以我們見到
[00:26:48.800 --> 00:26:51.600]  智慧是非常之的重要
[00:26:51.600 --> 00:26:54.300]  所以我們不單止要忍耐
[00:26:54.800 --> 00:26:57.800]  我們不單止要有愛心
[00:26:57.800 --> 00:27:01.100]  我們要有從神而來的智慧
[00:27:01.100 --> 00:27:03.400]  我們還要依靠神的能力
[00:27:03.400 --> 00:27:05.700]  這個才是有力的途徑
[00:27:05.700 --> 00:27:07.700]  不是靠我們自己的能力
[00:27:07.700 --> 00:27:10.500]  在這鑒賢的二十五章十五節
[00:27:10.500 --> 00:27:13.900]  說恆常忍耐可以勸動君王
[00:27:13.900 --> 00:27:17.100]  柔和的舌頭能截斷骨頭
[00:27:17.100 --> 00:27:19.800]  如果我們是靠神的能力
[00:27:19.800 --> 00:27:21.300]  來忍耐的時候
[00:27:21.300 --> 00:27:23.300]  是很有力量的
[00:27:23.700 --> 00:27:25.600]  連君王高高在上
[00:27:25.600 --> 00:27:27.100]  坐在寶座上的君王
[00:27:27.100 --> 00:27:28.700]  我們都能夠說服
[00:27:28.700 --> 00:27:30.600]  你想一下這個力量有多大
[00:27:30.600 --> 00:27:33.300]  我們三寸不爛的舌頭
[00:27:33.300 --> 00:27:35.800]  能夠用柔軟的舌頭
[00:27:35.800 --> 00:27:37.600]  來截斷別人的骨頭
[00:27:37.600 --> 00:27:39.500]  你想一下這個力量有多大
[00:27:39.500 --> 00:27:42.600]  真正的力量不是財力
[00:27:42.600 --> 00:27:43.800]  不是物力
[00:27:43.800 --> 00:27:44.800]  不是暴力
[00:27:44.800 --> 00:27:46.800]  這些都是軟弱的
[00:27:46.800 --> 00:27:49.400]  真正的力量是靠神的力量
[00:27:49.400 --> 00:27:51.400]  才是最大的力量
[00:27:52.100 --> 00:27:54.600]  有很多時候為什麼人會發脾氣
[00:27:54.600 --> 00:27:56.600]  為什麼人會生氣
[00:27:56.600 --> 00:27:57.900]  就是覺得
[00:27:57.900 --> 00:27:59.000]  當我發脾氣
[00:27:59.000 --> 00:28:00.400]  當我生氣的時候
[00:28:00.400 --> 00:28:02.500]  我就能夠嚇怕人
[00:28:02.500 --> 00:28:05.300]  我就能夠表現出我的力量
[00:28:05.300 --> 00:28:08.000]  但是其實這些力量都是假的
[00:28:08.000 --> 00:28:10.800]  真正的力量是要依靠神的力量
[00:28:10.800 --> 00:28:13.000]  Francis Xavier
[00:28:13.000 --> 00:28:16.100]  是一個西班牙的宣教士
[00:28:16.100 --> 00:28:18.000]  他在十六世紀
[00:28:18.000 --> 00:28:20.000]  去到日本來宣教
[00:28:20.000 --> 00:28:21.200]  不簡單
[00:28:21.200 --> 00:28:22.300]  四百多年前
[00:28:22.300 --> 00:28:23.900]  去到日本來宣教
[00:28:23.900 --> 00:28:25.800]  他去到一個城裡面
[00:28:25.800 --> 00:28:27.300]  來傳福音
[00:28:27.300 --> 00:28:29.100]  當他在那裡
[00:28:29.100 --> 00:28:31.300]  傳達福音的時候
[00:28:31.300 --> 00:28:32.800]  有一幫流氓
[00:28:32.800 --> 00:28:34.000]  不喜歡他
[00:28:34.000 --> 00:28:36.100]  這幫日本流氓
[00:28:36.100 --> 00:28:38.100]  是想他當眾出醜
[00:28:38.100 --> 00:28:40.000]  所以他們派一個人
[00:28:40.000 --> 00:28:42.400]  要使得Xavier
[00:28:42.400 --> 00:28:45.100]  大庭廣眾來羞辱他
[00:28:45.100 --> 00:28:48.100]  這個人越走越近Xavier
[00:28:48.100 --> 00:28:50.700]  Xavier不知道原來他是有詐
[00:28:51.700 --> 00:28:53.800]  這個人說我有話要跟你說
[00:28:53.800 --> 00:28:55.300]  他就質疑而聽
[00:28:55.300 --> 00:28:56.800]  聽聽他會說什麼
[00:28:56.800 --> 00:28:59.600]  誰知道這個人一走上前就怎樣
[00:28:59.600 --> 00:29:02.000]  在他的面上高吐了一口口水
[00:29:02.000 --> 00:29:05.900]  Xavier一句話都沒有說
[00:29:05.900 --> 00:29:09.700]  完全是沒有做任何的事情
[00:29:09.700 --> 00:29:12.500]  只是在袋子裡面拿一條小手巾出來
[00:29:12.500 --> 00:29:14.200]  抹乾淨自己的臉
[00:29:14.200 --> 00:29:17.100]  然後他繼續在那裡傳福音
[00:29:17.100 --> 00:29:18.700]  繼續說他的道
[00:29:18.700 --> 00:29:20.800]  當場看到的人
[00:29:20.800 --> 00:29:23.600]  不單止是沒有看低Xavier
[00:29:23.600 --> 00:29:27.900]  還覺得他非常之是受人尊敬
[00:29:27.900 --> 00:29:30.300]  在場也都有一位
[00:29:30.300 --> 00:29:32.000]  是在城裡面
[00:29:32.000 --> 00:29:34.200]  是最出名的醫生
[00:29:34.200 --> 00:29:37.100]  被認為是最有知識的一位醫生
[00:29:37.100 --> 00:29:38.500]  他跟人說
[00:29:38.500 --> 00:29:41.500]  他說若果世上是有些教導
[00:29:41.500 --> 00:29:44.000]  能夠教出好像這個人這樣
[00:29:44.000 --> 00:29:45.500]  有這樣的美德
[00:29:45.500 --> 00:29:47.400]  有這樣的忍耐
[00:29:47.400 --> 00:29:50.400]  能夠這樣來克服自己的話
[00:29:50.800 --> 00:29:53.100]  他說這個教導不是從人而來
[00:29:53.100 --> 00:29:55.000]  這個教導是從神而來
[00:29:55.000 --> 00:29:57.100]  所以我們看到
[00:29:57.100 --> 00:29:59.300]  如果我們要真正的力量
[00:29:59.300 --> 00:30:01.200]  這個是從神而來的力量
[00:30:01.200 --> 00:30:04.000]  不是我們自己能夠做得出
[00:30:04.000 --> 00:30:06.300]  我們要依靠神的力量
[00:30:06.300 --> 00:30:08.400]  無論我們在家庭
[00:30:08.400 --> 00:30:10.200]  無論我們在辦公室
[00:30:10.200 --> 00:30:12.200]  無論在我們的生活裡面
[00:30:12.200 --> 00:30:14.500]  如果我們要有自制的能力
[00:30:14.500 --> 00:30:16.000]  我們要依靠神
[00:30:16.000 --> 00:30:18.700]  依靠聖靈來幫助我們
[00:30:20.900 --> 00:30:21.900]  我們看到
[00:30:21.900 --> 00:30:25.100]  不單止我們是要忍耐
[00:30:25.100 --> 00:30:27.600]  不單止我們是要有愛心
[00:30:27.600 --> 00:30:29.000]  有智慧
[00:30:29.000 --> 00:30:31.200]  要靠神的能力
[00:30:31.200 --> 00:30:35.100]  我們也是要有一個寬恕的心
[00:30:35.100 --> 00:30:38.200]  我們要以德報怨
[00:30:38.200 --> 00:30:39.700]  要有一個寬恕的心
[00:30:39.700 --> 00:30:43.200]  發脾氣是負面的表現
[00:30:43.200 --> 00:30:46.900]  一個正面的表現就是去寬恕對方
[00:30:46.900 --> 00:30:49.200]  就是去以德報怨
[00:30:49.400 --> 00:30:51.900]  這個才是正確的途徑
[00:30:51.900 --> 00:30:54.200]  在《針研》的二十五章
[00:30:54.200 --> 00:30:55.900]  二十一至二十二節
[00:30:55.900 --> 00:30:58.100]  說你的仇敵若餓了
[00:30:58.100 --> 00:30:59.600]  就給他飯吃
[00:30:59.600 --> 00:31:02.100]  若渴了就給他水喝
[00:31:02.100 --> 00:31:03.900]  因為你這樣行
[00:31:03.900 --> 00:31:07.300]  就是把炭火堆在他的頭上
[00:31:07.300 --> 00:31:10.000]  而胡話也必想似你
[00:31:10.000 --> 00:31:11.800]  但我們看到
[00:31:11.800 --> 00:31:13.900]  這裡又是一個依靠神
[00:31:13.900 --> 00:31:16.100]  依靠聖靈能力的辦法
[00:31:16.100 --> 00:31:18.800]  能夠做到以德報怨
[00:31:18.900 --> 00:31:20.000]  不是那麼容易
[00:31:20.000 --> 00:31:23.200]  靠我們自己的能力是做不到
[00:31:23.200 --> 00:31:25.200]  有很多人是會怎樣
[00:31:25.200 --> 00:31:27.500]  是會以怨報德
[00:31:27.500 --> 00:31:29.500]  就是別人對你好
[00:31:29.500 --> 00:31:30.900]  你就對別人沒那麼好
[00:31:30.900 --> 00:31:32.400]  這個是以怨報德
[00:31:32.400 --> 00:31:35.000]  一般人都能夠做得到的
[00:31:35.000 --> 00:31:36.600]  就是以德報德
[00:31:36.600 --> 00:31:38.000]  以怨報怨
[00:31:38.000 --> 00:31:39.500]  別人對你好
[00:31:39.500 --> 00:31:40.500]  你又對別人好
[00:31:40.500 --> 00:31:42.100]  別人對你不好
[00:31:42.100 --> 00:31:43.400]  你又對別人不好
[00:31:43.400 --> 00:31:45.900]  這個正是耶穌基督所說
[00:31:45.900 --> 00:31:48.600]  耶穌基督在路加福音的
[00:31:48.800 --> 00:31:50.800]  六章三十三節
[00:31:50.800 --> 00:31:51.800]  祂說
[00:31:51.800 --> 00:31:54.900]  如果你們善待那些善待你們的人
[00:31:54.900 --> 00:31:58.400]  你們和世人和罪人有什麼分別
[00:31:58.400 --> 00:32:02.200]  我們應該要以德報怨
[00:32:02.200 --> 00:32:05.100]  這個是聖經教我們
[00:32:05.100 --> 00:32:06.900]  也是耶穌基督教我們
[00:32:06.900 --> 00:32:08.700]  但是是很難做得到
[00:32:08.700 --> 00:32:11.000]  我們要靠聖靈的幫助
[00:32:11.000 --> 00:32:15.900]  我們應該真心地祝福對方
[00:32:15.900 --> 00:32:18.600]  真心地為對方禱告
[00:32:18.800 --> 00:32:20.500]  而不是咒詛對方
[00:32:20.500 --> 00:32:23.400]  最好的辦法除去我們的敵人
[00:32:23.400 --> 00:32:26.700]  就是將我們的敵人變成我們的朋友
[00:32:26.700 --> 00:32:31.200]  這個是以我們真心真意來待人
[00:32:31.200 --> 00:32:33.200]  不是虛情假意
[00:32:33.200 --> 00:32:35.800]  有很多人可能會說
[00:32:35.800 --> 00:32:40.100]  咦?對方不配我為他這麼做
[00:32:40.100 --> 00:32:43.200]  對方這個人不配我為他這麼做
[00:32:43.200 --> 00:32:45.200]  但是你有沒有想過
[00:32:45.200 --> 00:32:48.500]  你自己又配不配被耶穌基督
[00:32:48.600 --> 00:32:50.200]  來赦免你的罪
[00:32:50.200 --> 00:32:51.600]  來寬恕你
[00:32:51.600 --> 00:32:55.400]  正如以弗所書的四章二十三節
[00:32:55.400 --> 00:32:56.500]  經文說
[00:32:56.500 --> 00:32:58.900]  並要以恩慈相待
[00:32:58.900 --> 00:33:00.700]  全憐憫的心
[00:33:00.700 --> 00:33:02.500]  彼此饒恕
[00:33:02.500 --> 00:33:06.500]  正如神在基督裡饒恕了你們一樣
[00:33:06.500 --> 00:33:09.000]  我們每一個人都是罪人
[00:33:09.000 --> 00:33:11.100]  我們每一個人都是該死
[00:33:11.100 --> 00:33:13.500]  但是耶穌基督就寬恕了我們
[00:33:13.500 --> 00:33:15.200]  所以經文告訴我們
[00:33:15.200 --> 00:33:18.600]  我們也要一樣以恩慈來相待
[00:33:18.600 --> 00:33:20.900]  一樣都要去寬恕人
[00:33:20.900 --> 00:33:23.900]  我們要盡量以德報怨
[00:33:23.900 --> 00:33:26.600]  羅馬書的十二章二十一節
[00:33:26.600 --> 00:33:29.200]  說你不可為惡所成
[00:33:29.200 --> 00:33:31.400]  反要以善成惡
[00:33:31.400 --> 00:33:33.600]  我們要以善成惡
[00:33:33.600 --> 00:33:35.800]  我們不要被惡所成
[00:33:35.800 --> 00:33:39.500]  洛克菲勒又有一個例子
[00:33:39.500 --> 00:33:44.100]  我講道都很喜歡用洛克菲勒來做例子
[00:33:44.500 --> 00:33:47.000]  但是之前的例子都是反面
[00:33:47.000 --> 00:33:49.500]  今天這個例子是正面的
[00:33:49.500 --> 00:33:53.700]  洛克菲勒我們知道是一個大財主
[00:33:53.700 --> 00:33:55.400]  非常非常之有錢
[00:33:55.400 --> 00:33:58.200]  他是被叫做石油大王
[00:33:58.200 --> 00:34:03.200]  他是被稱為標準石油Standard Oil之父
[00:34:03.200 --> 00:34:06.200]  因為是他創立Standard Oil
[00:34:06.200 --> 00:34:10.100]  當他還是標準石油的董事長的時候
[00:34:10.100 --> 00:34:12.500]  有一次他手下的員工
[00:34:12.900 --> 00:34:14.600]  犯了一個很大的錯
[00:34:14.600 --> 00:34:16.900]  他的員工是幫他
[00:34:16.900 --> 00:34:20.100]  幫公司損失了有二百萬這麼多
[00:34:20.100 --> 00:34:23.500]  有人說現在二百萬不是這麼多錢
[00:34:23.500 --> 00:34:27.900]  這件事發生相信已經差不多有一百年前
[00:34:27.900 --> 00:34:30.100]  所以那時候的二百萬
[00:34:30.100 --> 00:34:32.100]  你可想而知是多少錢
[00:34:32.100 --> 00:34:34.100]  非常之大的一筆錢
[00:34:34.100 --> 00:34:38.600]  那些員工都害怕到避開洛克菲勒
[00:34:38.600 --> 00:34:42.000]  因為他們知道這個大老闆一定會罵他們
[00:34:43.100 --> 00:34:45.500]  被他罵到狗血淋頭不如躲起來
[00:34:45.500 --> 00:34:49.500]  有一個是他的好朋友叫做Ed Bedford
[00:34:49.500 --> 00:34:52.900]  這個不單止是他的朋友是他的夥伴
[00:34:52.900 --> 00:34:55.900]  還是這個Standard Oil的股東之一
[00:34:55.900 --> 00:34:59.600]  他是有膽量來見洛克菲勒
[00:34:59.600 --> 00:35:02.800]  他和他約了時間在辦公室來見面
