
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹,今日題目是回轉人生
[00:19:17.000 --> 00:19:23.000]  在你的家庭裡有應該有的見證呢?
[00:19:23.000 --> 00:19:25.000]  甚至在你的工作裡
[00:19:25.000 --> 00:19:26.000]  在世俗裡工作
[00:19:26.000 --> 00:19:28.000]  我面對著很多不信的人
[00:19:28.000 --> 00:19:29.000]  是我的同事
[00:19:29.000 --> 00:19:33.000]  我很難和他們分享神
[00:19:33.000 --> 00:19:35.000]  你的生命
[00:19:35.000 --> 00:19:36.000]  我們分割不了
[00:19:36.000 --> 00:19:37.000]  如果你是基督徒
[00:19:37.000 --> 00:19:39.000]  你是神的兒女
[00:19:39.000 --> 00:19:41.000]  你出去工作的時候
[00:19:41.000 --> 00:19:48.000]  你的生命都是流露著神的愛、神的公義
[00:19:48.000 --> 00:19:51.000]  結出果子
[00:19:51.000 --> 00:19:53.000]  神很想在你的人生裡
[00:19:53.000 --> 00:19:57.000]  經歷這個結果子的人生
[00:19:57.000 --> 00:19:59.000]  今天
[00:19:59.000 --> 00:20:03.000]  你這棵樹是一棵怎樣的樹呢?
[00:20:03.000 --> 00:20:05.000]  我們要想一想
[00:20:05.000 --> 00:20:09.000]  今天你是一棵怎樣的樹呢?
[00:20:09.000 --> 00:20:13.000]  第七至第九節
[00:20:13.000 --> 00:20:14.000]  第七節剛才讀了
[00:20:14.000 --> 00:20:15.000]  我們讀完第八第九節
[00:20:15.000 --> 00:20:17.000]  預備一二三
[00:20:17.000 --> 00:20:32.000]  剛才我們說到
[00:20:32.000 --> 00:20:35.000]  神對你悉心的栽培
[00:20:35.000 --> 00:20:37.000]  第二神對你人生生命裡有期望
[00:20:37.000 --> 00:20:38.000]  我們看看
[00:20:38.000 --> 00:20:40.000]  到最後
[00:20:40.000 --> 00:20:42.000]  我們回顧自己的人生
[00:20:42.000 --> 00:20:43.000]  和在前面的人生
[00:20:43.000 --> 00:20:48.000]  有一樣東西我們一定不能少
[00:20:48.000 --> 00:20:51.000]  神的愛不是要來核製你
[00:20:51.000 --> 00:20:55.000]  神的恩典是要來帶領你的生活
[00:20:55.000 --> 00:20:56.000]  所以第三點我們要看看
[00:20:56.000 --> 00:20:59.000]  神的恩典和慈愛
[00:20:59.000 --> 00:21:03.000]  它怎樣帶領你整個人生
[00:21:03.000 --> 00:21:09.000]  原本這個玄主就要砍掉這棵不結果子的無花果樹
[00:21:09.000 --> 00:21:11.000]  但是
[00:21:11.000 --> 00:21:13.000]  玄丁
[00:21:13.000 --> 00:21:16.000]  就和他求情
[00:21:16.000 --> 00:21:17.000]  就說主啊
[00:21:17.000 --> 00:21:19.000]  今年還留在這裡
[00:21:19.000 --> 00:21:22.000]  讓我在這棵樹周圍開一些土
[00:21:22.000 --> 00:21:23.000]  加一些肥料
[00:21:23.000 --> 00:21:24.000]  加一些糞土
[00:21:24.000 --> 00:21:25.000]  我不知道他用什麼
[00:21:25.000 --> 00:21:26.000]  就是雞屎牛屎那些
[00:21:26.000 --> 00:21:27.000]  不知道什麼
[00:21:27.000 --> 00:21:28.000]  就是很多這樣
[00:21:28.000 --> 00:21:30.000]  幫助這棵樹
[00:21:30.000 --> 00:21:33.000]  希望多給他一點時間
[00:21:33.000 --> 00:21:36.000]  多給他一年時間
[00:21:36.000 --> 00:21:38.000]  再鞠躬他
[00:21:38.000 --> 00:21:40.000]  再培養他
[00:21:40.000 --> 00:21:43.000]  給他希望能夠結出果子
[00:21:43.000 --> 00:21:45.000]  如果下次不行的時候
[00:21:45.000 --> 00:21:49.000]  再砍他
[00:21:49.000 --> 00:21:51.000]  看到嗎
[00:21:51.000 --> 00:21:54.000]  玄丁很希望再用多一年的時間
[00:21:54.000 --> 00:21:55.000]  再給一些肥料
[00:21:55.000 --> 00:21:57.000]  希望無花果樹有好轉
[00:21:57.000 --> 00:21:59.000]  結出應有的果子
[00:21:59.000 --> 00:22:02.000]  猶太人也正在面對公義的神
[00:22:02.000 --> 00:22:06.000]  猶太人要面對罪的審判是應該的
[00:22:06.000 --> 00:22:08.000]  這個不是神的苛刻
[00:22:08.000 --> 00:22:11.000]  要面對審判是對的
[00:22:11.000 --> 00:22:14.000]  但是神在當時來說
[00:22:14.000 --> 00:22:15.000]  我們在聖經裡面也看到
[00:22:15.000 --> 00:22:19.000]  給很多的恩典給猶太人
[00:22:19.000 --> 00:22:21.000]  至少有多久呢
[00:22:21.000 --> 00:22:22.000]  我想一下
[00:22:22.000 --> 00:22:23.000]  如果我計算
[00:22:23.000 --> 00:22:24.000]  由耶穌基督
[00:22:24.000 --> 00:22:27.000]  他被釘在十字架上死
[00:22:27.000 --> 00:22:29.000]  到後來猶太人
[00:22:29.000 --> 00:22:30.000]  歷史上我們看到
[00:22:30.000 --> 00:22:33.000]  猶太人再一次被羅馬大軍攻陷的時候
[00:22:33.000 --> 00:22:34.000]  委懷聖殿
[00:22:34.000 --> 00:22:36.000]  是主後七十多年
[00:22:36.000 --> 00:22:41.000]  大概起碼有四十年的時間
[00:22:41.000 --> 00:22:43.000]  所以我們看到
[00:22:43.000 --> 00:22:46.000]  神一直給很多機會給猶太人
[00:22:46.000 --> 00:22:47.000]  時至今時今日
[00:22:47.000 --> 00:22:48.000]  仍然有很多人
[00:22:48.000 --> 00:22:51.000]  很多猶太人不認耶穌基督是主
[00:22:51.000 --> 00:22:52.000]  是尼塞亞
[00:22:52.000 --> 00:22:55.000]  神仍然給他們很多的機會
[00:22:55.000 --> 00:22:57.000]  神的恩典是無限
[00:22:57.000 --> 00:23:00.000]  神的慈愛亦都是無限
[00:23:00.000 --> 00:23:03.000]  如果我們有留意馬太福音
[00:23:03.000 --> 00:23:04.000]  也有說到
[00:23:04.000 --> 00:23:07.000]  有一次耶穌見到一棵無花果樹
[00:23:07.000 --> 00:23:09.000]  不結果子怎麼辦
[00:23:09.000 --> 00:23:11.000]  就坐它
[00:23:11.000 --> 00:23:13.000]  結果就是那棵樹立刻死了
[00:23:13.000 --> 00:23:15.000]  但是奴家福音這裡記載
[00:23:15.000 --> 00:23:17.000]  這一次這件事情
[00:23:17.000 --> 00:23:19.000]  你見不見
[00:23:19.000 --> 00:23:22.000]  他想突出一樣東西
[00:23:22.000 --> 00:23:24.000]  就是神的愛
[00:23:24.000 --> 00:23:26.000]  神的恩典
[00:23:26.000 --> 00:23:29.000]  有第二次的機會
[00:23:29.000 --> 00:23:33.000]  臨到在有罪的人當中
[00:23:33.000 --> 00:23:34.000]  所以到最後第三點
[00:23:34.000 --> 00:23:35.000]  這個恩典慈愛
[00:23:35.000 --> 00:23:37.000]  不單止只是我們自己領受
[00:23:37.000 --> 00:23:40.000]  神的恩典和慈愛
[00:23:40.000 --> 00:23:41.000]  我想我們從另一個角度
[00:23:41.000 --> 00:23:42.000]  去看我們的人生
[00:23:42.000 --> 00:23:43.000]  你有沒有想過
[00:23:43.000 --> 00:23:46.000]  你的人生都可以做這個園丁
[00:23:46.000 --> 00:23:48.000]  這個Gardener
[00:23:48.000 --> 00:23:52.000]  我們的園主給了這個葡萄園
[00:23:52.000 --> 00:23:56.000]  和無花果樹給我們照顧
[00:23:56.000 --> 00:23:57.000]  我們的角色
[00:23:57.000 --> 00:24:01.000]  我們都可以是這個園丁
[00:24:01.000 --> 00:24:02.000]  神有很多使命給我們
[00:24:02.000 --> 00:24:05.000]  人生有很多的使命
[00:24:05.000 --> 00:24:09.000]  我們有沒有好好地
[00:24:09.000 --> 00:24:10.000]  將神的愛
[00:24:10.000 --> 00:24:11.000]  神的恩典
[00:24:11.000 --> 00:24:15.000]  帶到我們身邊的人當中
[00:24:15.000 --> 00:24:17.000]  這個世界仍然未到盡頭
[00:24:17.000 --> 00:24:19.000]  世界未到末日
[00:24:19.000 --> 00:24:22.000]  我們經常說很相似
[00:24:22.000 --> 00:24:23.000]  周圍的環境很相似
[00:24:23.000 --> 00:24:28.000]  但耶穌還未再回來的日子
[00:24:28.000 --> 00:24:29.000]  仍然還有很多的時間
[00:24:29.000 --> 00:24:31.000]  神正在給我們
[00:24:31.000 --> 00:24:33.000]  是服侍這個世代的人
[00:24:33.000 --> 00:24:36.000]  很多人未去認識耶穌
[00:24:36.000 --> 00:24:38.000]  未接受耶穌基督
[00:24:38.000 --> 00:24:43.000]  我們願不願意成為這個園丁
[00:24:43.000 --> 00:24:45.000]  在前個月我們有十
[00:24:45.000 --> 00:24:46.000]  我們藍堂
[00:24:46.000 --> 00:24:49.000]  只是我們藍堂有十五個弟兄姊妹
[00:24:49.000 --> 00:24:50.000]  包括我和師妹
[00:24:50.000 --> 00:24:51.000]  有十七個弟兄姊妹
[00:24:51.000 --> 00:24:53.000]  一起再培訓
[00:24:53.000 --> 00:24:57.000]  去上這個五個確句的再培訓
[00:24:57.000 --> 00:24:59.000]  我們再培訓完之後
[00:24:59.000 --> 00:25:00.000]  我們的使命就是
[00:25:00.000 --> 00:25:01.000]  我們要再找弟兄姊妹
[00:25:01.000 --> 00:25:04.000]  一起去培育一些
[00:25:04.000 --> 00:25:06.000]  未上過五個確句
[00:25:06.000 --> 00:25:07.000]  可能一些弟兄姊妹
[00:25:07.000 --> 00:25:09.000]  一些新的朋友
[00:25:09.000 --> 00:25:10.000]  初信的朋友
[00:25:10.000 --> 00:25:12.000]  目的是什麼呢
[00:25:12.000 --> 00:25:14.000]  是希望我們大家都能夠
[00:25:14.000 --> 00:25:16.000]  在這個信仰上面有根有機
[00:25:16.000 --> 00:25:21.000]  去跟從這個神
[00:25:21.000 --> 00:25:22.000]  我們見到這個
[00:25:22.000 --> 00:25:24.000]  由初頭十五個
[00:25:24.000 --> 00:25:27.000]  到後來我做了一個統計
[00:25:27.000 --> 00:25:30.000]  現在有十一個
[00:25:30.000 --> 00:25:33.000]  正在接受初信栽培
[00:25:33.000 --> 00:25:35.000]  加上之前的十五個
[00:25:35.000 --> 00:25:36.000]  和另外還有一些弟兄姊妹
[00:25:36.000 --> 00:25:38.000]  加入去一起做助手
[00:25:38.000 --> 00:25:40.000]  有三十多四十人
[00:25:40.000 --> 00:25:43.000]  正在進行這個運動
[00:25:43.000 --> 00:25:45.000]  心靈雞湯有一本
[00:25:45.000 --> 00:25:47.000]  有一個故事我很喜歡的
[00:25:47.000 --> 00:25:48.000]  十幾年前我開始看的時候
[00:25:48.000 --> 00:25:50.000]  不斷感動我
[00:25:50.000 --> 00:25:52.000]  有一個人他行沙灘
[00:25:52.000 --> 00:25:55.000]  他不斷見到有很多的海星
[00:25:55.000 --> 00:25:58.000]  被沖上去沙灘上面
[00:25:58.000 --> 00:26:00.000]  於是他就很努力地
[00:26:00.000 --> 00:26:02.000]  逐粒逐粒的海星撿起來
[00:26:02.000 --> 00:26:04.000]  丟回出去海
[00:26:04.000 --> 00:26:06.000]  另外有一個人在旁邊走過
[00:26:06.000 --> 00:26:08.000]  見到就跟他說
[00:26:08.000 --> 00:26:10.000]  喂你做什麼
[00:26:10.000 --> 00:26:11.000]  沒有啊我見到海星
[00:26:11.000 --> 00:26:13.000]  如果我不丟回海裡
[00:26:13.000 --> 00:26:14.000]  又沖不回下去
[00:26:14.000 --> 00:26:18.000]  這些海星就會死了
[00:26:18.000 --> 00:26:20.000]  在那邊走的那個人就說
[00:26:20.000 --> 00:26:21.000]  哇你看看這個沙灘
[00:26:21.000 --> 00:26:22.000]  有多少海星啊
[00:26:22.000 --> 00:26:25.000]  你丟了多少隻啊
[00:26:25.000 --> 00:26:28.000]  是啊丟了多少隻啊
[00:26:28.000 --> 00:26:29.000]  但是那個人說
[00:26:29.000 --> 00:26:32.000]  是啊我救了一隻只有一隻
[00:26:32.000 --> 00:26:34.000]  今天可能我們會很疑問
[00:26:34.000 --> 00:26:35.000]  究竟我們
[00:26:35.000 --> 00:26:37.000]  我們很微小的力量
[00:26:37.000 --> 00:26:39.000]  我們做到多少呢
[00:26:39.000 --> 00:26:41.000]  我們可以和多少人去傳福音
[00:26:41.000 --> 00:26:43.000]  我們可以帶領多少人去信耶穌
[00:26:43.000 --> 00:26:47.000]  帶領多少人初信栽培
[00:26:47.000 --> 00:26:48.000]  你可以小看自己
[00:26:48.000 --> 00:26:52.000]  但你不可以小看我們的神
[00:26:52.000 --> 00:26:54.000]  你有沒有想過神可以透過你
[00:26:54.000 --> 00:26:55.000]  你栽培兩個人
[00:26:55.000 --> 00:26:56.000]  兩個人可以栽培四個人
[00:26:56.000 --> 00:26:57.000]  四個人可以栽培多少個人
[00:26:57.000 --> 00:26:59.000]  我不知道那個數字加下去
[00:26:59.000 --> 00:27:02.000]  是可以倍增下去的
[00:27:02.000 --> 00:27:06.000]  神今天會使用我們
[00:27:06.000 --> 00:27:08.000]  帶回到我們的人生
[00:27:08.000 --> 00:27:11.000]  你願不願意承擔這個角色
[00:27:11.000 --> 00:27:16.000]  你願不願意承擔這個圓丁的角色
[00:27:16.000 --> 00:27:18.000]  甚至在你家庭上
[00:27:18.000 --> 00:27:21.000]  你有沒有做一個很好的圓丁
[00:27:21.000 --> 00:27:23.000]  去照顧你家裏的
[00:27:23.000 --> 00:27:26.000]  大個的小個的
[00:27:26.000 --> 00:27:27.000]  在神的愛
[00:27:27.000 --> 00:27:28.000]  神的恩典
[00:27:28.000 --> 00:27:29.000]  神的律法之下
[00:27:29.000 --> 00:27:33.000]  栽培他們成長
[00:27:33.000 --> 00:27:35.000]  在比喻裏無花果樹的結局
[00:27:35.000 --> 00:27:39.000]  是怎樣的 路加福音的結局
[00:27:39.000 --> 00:27:40.000]  沒有說明
[00:27:40.000 --> 00:27:44.000]  沒有說明下年究竟是怎樣
[00:27:44.000 --> 00:27:45.000]  所以我們都不知道
[00:27:45.000 --> 00:27:47.000]  究竟這棵無花果樹有沒有結果子
[00:27:47.000 --> 00:27:50.000]  有沒有被砍下來
[00:27:50.000 --> 00:27:52.000]  但是弟兄姊妹
[00:27:52.000 --> 00:27:57.000]  你人生的結局會是怎樣呢
[00:27:57.000 --> 00:27:59.000]  你身邊的人
[00:27:59.000 --> 00:28:02.000]  你身邊被你栽培的樹
[00:28:02.000 --> 00:28:04.000]  他們的結局是怎樣呢
[00:28:04.000 --> 00:28:06.000]  我們一齊安靜
[00:28:06.000 --> 00:28:13.000]  有一段默想的時間
[00:28:13.000 --> 00:28:14.000]  弟兄姊妹
[00:28:14.000 --> 00:28:24.000]  我們心裏面去禱告
[00:28:24.000 --> 00:28:29.000]  在你現在人生當中
[00:28:29.000 --> 00:28:32.000]  你看不看得到神對你的栽培
[00:28:32.000 --> 00:28:35.000]  神對你的計劃
[00:28:35.000 --> 00:28:40.000]  是怎樣的
[00:28:40.000 --> 00:28:42.000]  你現在在人生裏
[00:28:42.000 --> 00:28:53.000]  你究竟在做甚麼呢
[00:28:53.000 --> 00:28:55.000]  當你安靜下來
[00:28:55.000 --> 00:28:58.000]  閉上雙眼
[00:28:58.000 --> 00:29:02.000]  你見不見到神有些面孔給你
[00:29:02.000 --> 00:29:06.000]  你要去悉心栽培他們
[00:29:06.000 --> 00:29:11.000]  讓他們能夠在神的國裏有份
[00:29:11.000 --> 00:29:13.000]  讓我們安靜
[00:29:13.000 --> 00:29:18.000]  去求聖靈親自向我們說話
