
[00:00:00.000 --> 00:00:05.400]  在網上一起崇拜的「大英姊妹」平安
[00:19:47.640 --> 00:19:50.600]  《彼得前書》的作者告訴他們
[00:19:50.600 --> 00:19:56.760]  是有忍受冤屈苦楚的狀況的
[00:19:56.760 --> 00:20:00.960]  如果你是《彼得前書》的讀者
[00:20:00.960 --> 00:20:03.160]  你有沒有想過
[00:20:03.160 --> 00:20:04.480]  你加入這個群體
[00:20:04.480 --> 00:20:05.920]  加入這個羊群
[00:20:05.920 --> 00:20:08.160]  是會忍受冤屈苦楚的呢
[00:20:08.160 --> 00:20:11.680]  如果是我們的話
[00:20:11.680 --> 00:20:13.840]  我們會不會去投訴
[00:20:13.840 --> 00:20:14.520]  喂
[00:20:15.520 --> 00:20:18.080]  你這張福音單張不是這樣說的
[00:20:18.080 --> 00:20:22.240]  現在怎麼辦
[00:20:22.240 --> 00:20:26.080]  可不可以要求退貨並且賠款
[00:20:26.080 --> 00:20:32.560]  所有向我們傳教的人
[00:20:32.560 --> 00:20:34.280]  都告訴我們
[00:20:34.280 --> 00:20:35.760]  這是福音
[00:20:35.760 --> 00:20:37.760]  是福音來的
[00:20:37.760 --> 00:20:40.720]  不過是和是福
[00:20:40.720 --> 00:20:42.680]  還要看看
[00:20:42.680 --> 00:20:45.600]  我們在什麼時空底下去做基督徒
[00:20:45.600 --> 00:20:48.680]  在什麼地方
[00:20:48.680 --> 00:20:50.360]  在什麼時空底下
[00:20:50.360 --> 00:20:59.200]  有一個監察全球基督徒的狀況
[00:20:59.200 --> 00:21:01.120]  被迫害的狀況的機構
[00:21:01.120 --> 00:21:02.320]  叫做「躺開的門」
[00:21:02.320 --> 00:21:03.840]  Open Door
[00:21:03.840 --> 00:21:05.360]  2023年的報告說
[00:21:05.360 --> 00:21:09.320]  去年全球有5621名基督徒被殺害
[00:21:09.320 --> 00:21:11.920]  2110間教會遭襲擊
[00:21:11.920 --> 00:21:14.320]  4542名基督徒被逮捕
[00:21:14.320 --> 00:21:16.920]  在阿富汗
[00:21:16.920 --> 00:21:18.560]  新政權上台之後
[00:21:18.560 --> 00:21:23.240]  大多數基督徒都試圖要逃離國家
[00:21:23.240 --> 00:21:25.160]  或者是躲起來
[00:21:25.160 --> 00:21:30.600]  有一位化名叫做加珊的秘密信徒這樣說
[00:21:30.600 --> 00:21:35.160]  他說塔利班正在這裡逐家逐戶這樣搜查我們
[00:21:35.160 --> 00:21:37.240]  如果我們被他找到
[00:21:37.240 --> 00:21:39.400]  就有可能被當場殺死
[00:21:40.800 --> 00:21:43.000]  局勢風雲變色
[00:21:43.000 --> 00:21:44.360]  誰能夠想像得到
[00:21:44.360 --> 00:21:49.040]  藍天白雲轉瞬間就被狂風暴雨所取代呢
[00:21:49.040 --> 00:21:54.440]  彼得前書的作者說
[00:21:54.440 --> 00:21:58.440]  有些羊是受苦的
[00:21:58.440 --> 00:22:01.840]  並且處身在一個受苦的狀態裡面
[00:22:01.840 --> 00:22:05.480]  公立人教授最近寫了一篇文章
[00:22:05.480 --> 00:22:08.320]  題目是「救贖痛苦」
[00:22:08.320 --> 00:22:16.160]  他說簡單來說救贖痛苦是指痛苦為他人和自己帶來救贖
[00:22:16.160 --> 00:22:20.120]  每一個人都可以成為基督苦難的分擔者
[00:22:20.120 --> 00:22:24.000]  當一個人願意分擔基督救世苦難的同時
[00:22:24.000 --> 00:22:26.800]  其他人就能夠藉此獲得救贖
[00:22:26.800 --> 00:22:31.160]  他成為了基督在世上的共同救贖者
[00:22:31.160 --> 00:22:33.040]  在這個概念之下
[00:22:33.040 --> 00:22:39.680]  公教授想起什麼形象呢?他想起父母
[00:22:39.680 --> 00:22:43.200]  他說我們不需要浪漫化父母一切的行為
[00:22:43.200 --> 00:22:44.720]  而事實上
[00:22:44.720 --> 00:22:48.160]  有些父母都是為你好
[00:22:48.160 --> 00:22:49.480]  這個理由
[00:22:49.480 --> 00:22:53.080]  那些父母之愛可以變得很專制和很侵犯
[00:22:53.080 --> 00:22:55.640]  但是除了這些虛假的愛之外
[00:22:55.640 --> 00:22:58.560]  我們體會得到父母的救贖痛苦
[00:22:58.560 --> 00:23:03.560]  他說他每一次為朋友的父母的安息禮拜講道的時候
[00:23:03.560 --> 00:23:08.240]  他都有機會聆聽到朋友對父母的付出的感謝
[00:23:08.240 --> 00:23:13.080]  以致他們可以有今天的人生和生活
[00:23:13.080 --> 00:23:15.800]  這個是父母的救贖痛苦
[00:23:15.800 --> 00:23:17.360]  經歷痛苦的父母
[00:23:17.360 --> 00:23:22.400]  不一定會看他們的付出是痛苦的
[00:23:22.400 --> 00:23:24.240]  為了孩子有好的生活
[00:23:24.240 --> 00:23:28.040]  父母不覺得受苦是一回事
[00:23:28.040 --> 00:23:30.280]  公教授說他自己作為父親
[00:23:30.280 --> 00:23:33.120]  他很明白這個道理
[00:23:33.120 --> 00:23:34.720]  其實我們的上一代
[00:23:34.720 --> 00:23:36.640]  很多的父母都是這樣
[00:23:36.640 --> 00:23:40.160]  為了孩子的幸福著想
[00:23:40.160 --> 00:23:41.760]  離鄉別井
[00:23:41.760 --> 00:23:45.720]  夫妻分離
[00:23:45.720 --> 00:23:49.640]  公教授還想到另外一種形象
[00:23:49.640 --> 00:23:53.560]  他說他想起那些為了社會不公義挺身而出
[00:23:53.560 --> 00:23:57.280]  並且可能因此而付出
[00:23:57.280 --> 00:23:59.560]  並且承受痛苦的人
[00:23:59.560 --> 00:24:01.440]  他們或許獲得家長
[00:24:01.440 --> 00:24:07.680]  但是他們也可能因此而遭受攻擊或者是監禁
[00:24:07.680 --> 00:24:16.160]  其實那一隻受苦的羊是哪一隻呢
[00:24:16.160 --> 00:24:18.840]  彼得這樣說
[00:24:18.840 --> 00:24:22.480]  彼得說二章二十二節
[00:24:22.480 --> 00:24:25.200]  他說他並沒有犯罪
[00:24:25.200 --> 00:24:27.840]  口裡也沒有鬼渣
[00:24:27.840 --> 00:24:30.080]  他被罵不還口
[00:24:30.080 --> 00:24:32.000]  受害不說威嚇的話
[00:24:32.000 --> 00:24:35.960]  只將自己交託那按公義審判人的主
[00:24:35.960 --> 00:24:37.480]  他被掛在木頭上
[00:24:37.480 --> 00:24:39.560]  親身擔當你我們的罪
[00:24:39.560 --> 00:24:41.800]  使我們既然在罪上死
[00:24:41.800 --> 00:24:43.640]  就得意在意上活
[00:24:43.640 --> 00:24:45.480]  因他受的鞭傷
[00:24:45.480 --> 00:24:50.120]  你門便得了醫治
[00:24:50.120 --> 00:24:55.560]  主的羊有一些是活在青草地溪水旁
[00:24:55.560 --> 00:24:58.840]  有一些是享受豐盛的生命
[00:24:58.840 --> 00:25:03.760]  有一些是享受在地若天的群體生活
[00:25:03.760 --> 00:25:08.680]  但是彼得不報喜不報憂
[00:25:08.680 --> 00:25:19.480]  他明言主的羊有一些是承受冤屈和苦楚
[00:25:19.480 --> 00:25:23.920]  他這樣勸勉當時修信的群體
[00:25:23.920 --> 00:25:26.040]  二章二十一節
[00:25:26.040 --> 00:25:28.560]  他說你們蒙照原是為此
[00:25:28.560 --> 00:25:30.720]  因基督也為你們受過苦
[00:25:30.720 --> 00:25:32.680]  給你們留下榜樣
[00:25:32.680 --> 00:25:38.280]  叫你們跟從他的腳踪行
[00:25:38.280 --> 00:25:39.560]  最後你還記不記得
[00:25:39.560 --> 00:25:40.840]  開始的時候
[00:25:40.840 --> 00:25:44.680]  我講過有一位同學問過一個問題
[00:25:44.680 --> 00:25:49.800]  就是我禁職的侍奉他又禁職的侍奉
[00:25:49.800 --> 00:25:55.640]  為什麼他有拖拍我沒有拖拍
[00:25:55.640 --> 00:25:57.320]  同類型的問題
[00:25:57.320 --> 00:26:00.240]  我們可以繼續問下去
[00:26:00.240 --> 00:26:01.720]  我又是基督徒
[00:26:01.720 --> 00:26:03.120]  他又是基督徒
[00:26:03.120 --> 00:26:05.120]  為什麼他生活得這麼憂鬱
[00:26:05.120 --> 00:26:10.160]  為什麼我要餐飲餐食餐餐清
[00:26:10.160 --> 00:26:11.520]  我又有番崇拜
[00:26:11.520 --> 00:26:12.960]  他又有番崇拜
[00:26:12.960 --> 00:26:15.560]  為什麼他身體這麼壯健這麼健康
[00:26:15.560 --> 00:26:20.320]  為什麼我就百病纏身
[00:26:20.320 --> 00:26:22.000]  類似的問題
[00:26:22.000 --> 00:26:25.080]  我們可以無限的問下去
[00:26:25.080 --> 00:26:30.440]  不過這幾段經課都在提醒我們
[00:26:30.440 --> 00:26:34.880]  是主的羊不是一種
[00:26:34.880 --> 00:26:37.800]  主的羊是可以在很多種
[00:26:37.800 --> 00:26:39.680]  也有很多種狀態
[00:26:39.680 --> 00:26:43.920]  與其將我們的眼目注視在其他羊那裡
[00:26:43.920 --> 00:26:45.720]  然後做比較
[00:26:45.720 --> 00:26:48.640]  覺得自己很淒慘很可憐
[00:26:48.640 --> 00:26:56.200]  就不如將眼目轉向牧羊人
[00:26:56.200 --> 00:26:58.560]  轉向牧羊人
[00:26:58.560 --> 00:27:02.840]  詩篇二十三篇最後結束的時候
[00:27:02.840 --> 00:27:04.920]  他叫我們轉向牧羊人
[00:27:04.920 --> 00:27:08.440]  他說我一生一世必有恩惠慈愛隨著我
[00:27:08.440 --> 00:27:13.560]  我且要住在耶和華的殿中直到永遠
[00:27:13.560 --> 00:27:15.320]  彼得呢
[00:27:15.320 --> 00:27:17.680]  彼得在他結束的時候他呼籲
[00:27:17.680 --> 00:27:21.280]  他說你們從前好像迷路的羊
[00:27:21.280 --> 00:27:27.920]  如今卻歸到你們靈魂的牧人監督了
[00:27:27.920 --> 00:27:30.920]  楊福音十章十節
[00:27:30.920 --> 00:27:33.400]  耶穌都呼籲我們
[00:27:33.400 --> 00:27:36.360]  將我們的眼目轉向
[00:27:36.360 --> 00:27:40.680]  他說我來了是要叫羊得生命
[00:27:40.680 --> 00:27:43.040]  並且得的更豐盛
[00:27:43.040 --> 00:27:45.280]  我是好牧人
[00:27:45.280 --> 00:27:48.440]  好牧人為羊捨命
