
[00:00:00.000 --> 00:00:04.000]  跟你旁邊如果有父親的話 跟他說父親節快樂
[00:19:05.000 --> 00:19:06.000]  並且能夠帶領人
[00:19:06.000 --> 00:19:10.000]  來認識耶穌基督
[00:19:10.000 --> 00:19:12.000]  好 那第五準備
[00:19:12.000 --> 00:19:14.000]  剛才我們看了這些的
[00:19:14.000 --> 00:19:17.000]  這些不同臉型的父親
[00:19:17.000 --> 00:19:18.000]  那我請問你
[00:19:18.000 --> 00:19:20.000]  你不用跟我說
[00:19:20.000 --> 00:19:24.000]  你是哪一種的父親呢
[00:19:24.000 --> 00:19:27.000]  好 這個你自己想
[00:19:27.000 --> 00:19:29.000]  那麼我問姐妹們
[00:19:29.000 --> 00:19:31.000]  你會希望你的先生
[00:19:31.000 --> 00:19:33.000]  你兒女的爸爸
[00:19:33.000 --> 00:19:38.000]  是什麼樣子的一種型態呢
[00:19:38.000 --> 00:19:41.000]  是什麼
[00:19:41.000 --> 00:19:43.000]  哪一個
[00:19:43.000 --> 00:19:44.000]  均衡的
[00:19:44.000 --> 00:19:47.000]  我相信大家都要選均衡型的
[00:19:47.000 --> 00:19:48.000]  有一次有一個牧師
[00:19:48.000 --> 00:19:49.000]  跟他們教會的會友
[00:19:49.000 --> 00:19:51.000]  講到的時候
[00:19:51.000 --> 00:19:59.000]  那麼他就講了一個
[00:19:59.000 --> 00:20:03.000]  這個叫做
[00:20:03.000 --> 00:20:08.000]  五象全能型的父親
[00:20:08.000 --> 00:20:12.000]  五象全能型的父親
[00:20:12.000 --> 00:20:17.000]  這五象全能型的父親是什麼呢
[00:20:17.000 --> 00:20:24.000]  等一下
[00:20:24.000 --> 00:20:26.000]  大家來審審看
[00:20:26.000 --> 00:20:32.000]  他說這五象全能型的父親是什麼呢
[00:20:32.000 --> 00:20:37.000]  會燒飯
[00:20:37.000 --> 00:20:40.000]  好 第一象全能
[00:20:40.000 --> 00:20:41.000]  第一象他的五全
[00:20:41.000 --> 00:20:43.000]  他叫做五全父親
[00:20:43.000 --> 00:20:45.000]  或者五全的丈夫
[00:20:45.000 --> 00:20:46.000]  這個叫做
[00:20:46.000 --> 00:20:48.000]  這個什麼是五全呢
[00:20:48.000 --> 00:20:52.000]  第一個 薪水全交
[00:20:52.000 --> 00:20:55.000]  第二個 家事全做
[00:20:55.000 --> 00:20:58.000]  第三個 剩菜全吃
[00:20:58.000 --> 00:21:01.000]  第四個 有錯全認
[00:21:01.000 --> 00:21:05.000]  第五個 有氣全受
[00:21:05.000 --> 00:21:07.000]  姐妹們
[00:21:07.000 --> 00:21:08.000]  要不要這樣子的丈夫
[00:21:08.000 --> 00:21:09.000]  要不要這樣子的爸爸
[00:21:09.000 --> 00:21:12.000]  要不要
[00:21:12.000 --> 00:21:19.000]  這比均衡型更好吧
[00:21:19.000 --> 00:21:24.000]  所以
[00:21:24.000 --> 00:21:26.000]  這個牧師講完 分享完之後
[00:21:26.000 --> 00:21:29.000]  全場的姐妹抱以熱烈掌聲
[00:21:29.000 --> 00:21:31.000]  但是全場的弟兄
[00:21:31.000 --> 00:21:35.000]  臉都綠了一半
[00:21:35.000 --> 00:21:43.000]  沒事
[00:21:43.000 --> 00:21:47.000]  親愛的幼稚妹
[00:21:47.000 --> 00:21:49.000]  神說在末世的時候
[00:21:49.000 --> 00:21:55.000]  叫父親的心轉向兒女
[00:21:55.000 --> 00:22:00.000]  叫兒女的心轉向父親
[00:22:00.000 --> 00:22:03.000]  所以父親要轉向兒女
[00:22:03.000 --> 00:22:08.000]  兒女要轉向父親
[00:22:08.000 --> 00:22:09.000]  做父親的
[00:22:09.000 --> 00:22:12.000]  你不要做absent father
[00:22:12.000 --> 00:22:15.000]  你不要做那個遙遠的父親
[00:22:15.000 --> 00:22:17.000]  distant father
[00:22:17.000 --> 00:22:18.000]  你在家的時間
[00:22:18.000 --> 00:22:20.000]  你需要花時間跟孩子
[00:22:20.000 --> 00:22:27.000]  跟家人在一起
[00:22:27.000 --> 00:22:29.000]  今天外面的世界
[00:22:29.000 --> 00:22:31.000]  男人被驅使到一個地步
[00:22:31.000 --> 00:22:33.000]  男人就是要拼命 拼命 拼命
[00:22:33.000 --> 00:22:35.000]  在事業上面不斷地成就
[00:22:35.000 --> 00:22:36.000]  因為他們的價值觀
[00:22:36.000 --> 00:22:37.000]  社會跟你說
[00:22:37.000 --> 00:22:38.000]  這樣子你才叫成功
[00:22:38.000 --> 00:22:39.000]  你不這樣子的話
[00:22:39.000 --> 00:22:40.000]  你就是低人一等
[00:22:40.000 --> 00:22:42.000]  所以很多的男人很可憐
[00:22:42.000 --> 00:22:43.000]  拼命地在這個社會
[00:22:43.000 --> 00:22:45.000]  拼命地在這邊追求
[00:22:45.000 --> 00:22:47.000]  追逐這個世界的名利
[00:22:47.000 --> 00:22:49.000]  追逐這個世界的成就
[00:22:49.000 --> 00:22:54.000]  但是卻犧牲了家庭
[00:22:54.000 --> 00:22:58.000]  所以作為一個基督徒的父親
[00:22:58.000 --> 00:23:01.000]  你應當要花時間
[00:23:01.000 --> 00:23:09.000]  在家庭 在兒女的身上
[00:23:09.000 --> 00:23:12.000]  但是呢
[00:23:12.000 --> 00:23:16.000]  不僅僅是父親要轉向兒女
[00:23:16.000 --> 00:23:18.000]  其實也做兒女 對不對
[00:23:18.000 --> 00:23:20.000]  所以當我們做父親的時候
[00:23:20.000 --> 00:23:21.000]  實際上告訴我們
[00:23:21.000 --> 00:23:22.000]  我父親要轉向兒女的時候
[00:23:22.000 --> 00:23:25.000]  其實跟著我做兒女的
[00:23:25.000 --> 00:23:28.000]  轉向我的父親
[00:23:28.000 --> 00:23:33.000]  這個也是我們要做的一個功課
[00:23:33.000 --> 00:23:34.000]  那剛才我們講的
[00:23:34.000 --> 00:23:38.000]  其實做父親的影響兒女很大
[00:23:38.000 --> 00:23:46.000]  對兒子 對女兒影響都大
[00:23:46.000 --> 00:23:50.000]  今天有百分之三十的男人
[00:23:50.000 --> 00:23:53.000]  不跟父親說話
[00:23:53.000 --> 00:23:55.000]  有百分之三十的男人
[00:23:55.000 --> 00:23:59.000]  跟父親的關係好像次位相對
[00:23:59.000 --> 00:24:02.000]  另外有百分之三十的男人
[00:24:02.000 --> 00:24:04.000]  想做好兒子
[00:24:04.000 --> 00:24:05.000]  但是和父親的對話
[00:24:05.000 --> 00:24:08.000]  只是話話家常
[00:24:08.000 --> 00:24:10.000]  只有不到百分之十的男人
[00:24:10.000 --> 00:24:13.000]  可以做父親的朋友
[00:24:13.000 --> 00:24:15.000]  而且把父親當作是一個
[00:24:15.000 --> 00:24:24.000]  情感上的有力的支援
[00:24:24.000 --> 00:24:25.000]  我在多年前
[00:24:25.000 --> 00:24:29.000]  有一次到國內去培訓的時候
[00:24:29.000 --> 00:24:32.000]  到了北京的書店
[00:24:32.000 --> 00:24:35.000]  竟然看到 這是一般的書店
[00:24:35.000 --> 00:24:37.000]  竟然看到一本書
[00:24:37.000 --> 00:24:42.000]  是Biola大學的一個
[00:24:42.000 --> 00:24:44.000]  很有名的一個
[00:24:44.000 --> 00:24:50.000]  教心理輔導的教授寫的
[00:24:50.000 --> 00:24:51.000]  他也是美國國內
[00:24:51.000 --> 00:24:54.000]  很知名的一個心理輔導專家
[00:24:54.000 --> 00:24:56.000]  他這本書的名字叫做
[00:24:56.000 --> 00:25:00.000]  《女兒背後的爸爸》
[00:25:00.000 --> 00:25:02.000]  我一看我就買了
[00:25:02.000 --> 00:25:05.000]  為什麼
[00:25:05.000 --> 00:25:07.000]  還有這種書啊
[00:25:07.000 --> 00:25:08.000]  《女兒背後的爸爸》
[00:25:08.000 --> 00:25:13.000]  我三個女兒肯定我要買了
[00:25:13.000 --> 00:25:14.000]  但是聽說他還有另外一本書
[00:25:14.000 --> 00:25:16.000]  是講兒子的
[00:25:16.000 --> 00:25:18.000]  但是我一直查不到
[00:25:18.000 --> 00:25:20.000]  我查這個《兒子背後的爸爸》
[00:25:20.000 --> 00:25:21.000]  好像沒有查到
[00:25:21.000 --> 00:25:22.000]  我不曉得
[00:25:22.000 --> 00:25:23.000]  但是他書上有提到說
[00:25:23.000 --> 00:25:24.000]  他還有一本書是講
[00:25:24.000 --> 00:25:25.000]  兒子跟父親的關係
[00:25:25.000 --> 00:25:26.000]  總之不管是女兒
[00:25:26.000 --> 00:25:28.000]  不管是父親或者兒子
[00:25:28.000 --> 00:25:31.000]  兒女跟父親的關係很重要
[00:25:31.000 --> 00:25:37.000]  來跟你旁邊說很重要
[00:25:37.000 --> 00:25:38.000]  你知道嗎
[00:25:38.000 --> 00:25:39.000]  正因為這個社會
[00:25:39.000 --> 00:25:41.000]  把父親的責任
[00:25:41.000 --> 00:25:42.000]  把父親的形象
[00:25:42.000 --> 00:25:43.000]  弄得是好像覺得
[00:25:43.000 --> 00:25:46.000]  家有他沒有他沒有關係
[00:25:46.000 --> 00:25:47.000]  以至於才會造成
[00:25:47.000 --> 00:25:50.000]  今天社會的問題
[00:25:50.000 --> 00:25:52.000]  但是神的心意不是如此
[00:25:52.000 --> 00:25:53.000]  神的心意是要
[00:25:53.000 --> 00:25:55.000]  父親的心轉向兒女
[00:25:55.000 --> 00:26:00.000]  兒女的心轉向父親
[00:26:00.000 --> 00:26:01.000]  所以我們做兒女的
[00:26:01.000 --> 00:26:03.000]  同時我們今天做父親的
[00:26:03.000 --> 00:26:04.000]  做父母親的
[00:26:04.000 --> 00:26:06.000]  同時我們也是做什麼
[00:26:06.000 --> 00:26:07.000]  做過兒女的
[00:26:07.000 --> 00:26:09.000]  也許你的父母親
[00:26:09.000 --> 00:26:10.000]  可能已經不在
[00:26:10.000 --> 00:26:11.000]  沒有關係
[00:26:11.000 --> 00:26:13.000]  但是下面我很重要
[00:26:13.000 --> 00:26:17.000]  我要大家很仔細地聽
[00:26:17.000 --> 00:26:21.000]  如果我們要恢復
[00:26:21.000 --> 00:26:23.000]  夫妻之間也好
[00:26:23.000 --> 00:26:26.000]  親子之間的關係也好
[00:26:26.000 --> 00:26:28.000]  有一個很重要的事情就是
[00:26:28.000 --> 00:26:30.000]  我們需要怎麼樣
[00:26:30.000 --> 00:26:34.000]  我們要先去明白
[00:26:34.000 --> 00:26:38.000]  認識天父的心
[00:26:38.000 --> 00:26:41.000]  剛才我說的這一個作者
[00:26:41.000 --> 00:26:43.000]  天父心的這個作者
[00:26:43.000 --> 00:26:44.000]  他說他到阿富汗
[00:26:44.000 --> 00:26:47.000]  去傳道的多年的當中
[00:26:47.000 --> 00:26:49.000]  他常常跟這些
[00:26:49.000 --> 00:26:51.000]  阿富汗的這些人
[00:26:51.000 --> 00:26:53.000]  跟他們傳福音的時候
[00:26:53.000 --> 00:26:54.000]  跟他們講的說
[00:26:54.000 --> 00:26:55.000]  他說你知道嗎
[00:26:55.000 --> 00:26:56.000]  天父愛我們
[00:26:56.000 --> 00:26:58.000]  就像我們的父母親
[00:26:58.000 --> 00:27:00.000]  疼我們愛我們一樣
[00:27:00.000 --> 00:27:01.000]  你知道嗎
[00:27:01.000 --> 00:27:02.000]  當他講的這句話的時候
[00:27:02.000 --> 00:27:05.000]  聽的那一方的這些阿富汗人
[00:27:05.000 --> 00:27:07.000]  常常的反應是咬牙切齒
[00:27:07.000 --> 00:27:08.000]  甚至有人對他說
[00:27:08.000 --> 00:27:10.000]  如果上帝像我爸爸
[00:27:10.000 --> 00:27:12.000]  或像我媽媽那樣對待我
[00:27:12.000 --> 00:27:17.000]  我永遠不可能相信他
[00:27:17.000 --> 00:27:18.000]  那是什麼意思
[00:27:18.000 --> 00:27:22.000]  那表明這些人他們的父母親
[00:27:22.000 --> 00:27:24.000]  對他們是非常嚴厲
[00:27:24.000 --> 00:27:27.000]  或者是不負責任
[00:27:27.000 --> 00:27:29.000]  所以他們跟父母親的關係
[00:27:29.000 --> 00:27:31.000]  是很糟糕的
[00:27:31.000 --> 00:27:33.000]  你看見今天這個世代
[00:27:33.000 --> 00:27:36.000]  很多家庭都出現問題
[00:27:36.000 --> 00:27:38.000]  這樣子的人很多
[00:27:38.000 --> 00:27:39.000]  不是只有在我們美國
[00:27:39.000 --> 00:27:41.000]  你看阿富汗這種窮國家
[00:27:41.000 --> 00:27:48.000]  但是他們也同樣受到這樣的影響
[00:27:48.000 --> 00:27:52.000]  因此我們要先回到
[00:27:52.000 --> 00:27:55.000]  到底我們所認識的
[00:27:55.000 --> 00:27:57.000]  我們所信的這位天父
[00:27:57.000 --> 00:27:58.000]  他是怎麼樣
[00:27:58.000 --> 00:28:00.000]  請問當你想到天父的時候
[00:28:00.000 --> 00:28:03.000]  你想到的是哪樣的一個形象呢
[00:28:03.000 --> 00:28:07.000]  有沒有
[00:28:07.000 --> 00:28:09.000]  有沒有想過這個問題
[00:28:09.000 --> 00:28:11.000]  有多少人會禱告說
[00:28:11.000 --> 00:28:12.000]  天父阿
[00:28:12.000 --> 00:28:13.000]  我不知道有多少人
[00:28:13.000 --> 00:28:14.000]  你禱告的時候
[00:28:14.000 --> 00:28:15.000]  會禱告天父的
[00:28:15.000 --> 00:28:16.000]  有沒有
[00:28:16.000 --> 00:28:17.000]  有多少人
[00:28:17.000 --> 00:28:18.000]  你常常禱告的時候
[00:28:18.000 --> 00:28:19.000]  禱告天父阿
[00:28:19.000 --> 00:28:20.000]  有沒有
[00:28:20.000 --> 00:28:23.000]  有的舉手
[00:28:23.000 --> 00:28:24.000]  因為每個人禱告不一樣
[00:28:24.000 --> 00:28:25.000]  有人喜歡講主阿
[00:28:25.000 --> 00:28:26.000]  對不對
[00:28:26.000 --> 00:28:27.000]  有人喜歡講上帝阿
[00:28:27.000 --> 00:28:28.000]  對不對
[00:28:28.000 --> 00:28:31.000]  那其實這個稱呼都很有講究的
[00:28:31.000 --> 00:28:34.000]  所以當你在禱告天父的時候
[00:28:34.000 --> 00:28:37.000]  你想到的天父是怎麼樣子的
[00:28:37.000 --> 00:28:40.000]  這個天父的形象跟你自己
[00:28:40.000 --> 00:28:42.000]  所經歷的爸爸
[00:28:42.000 --> 00:28:45.000]  是非常有關係的
[00:28:45.000 --> 00:28:47.000]  我不能講絕對
[00:28:47.000 --> 00:28:48.000]  但是我自己誤會這麼多年
[00:28:48.000 --> 00:28:50.000]  我看見
[00:28:50.000 --> 00:28:53.000]  很多父親是那種嚴厲的
[00:28:53.000 --> 00:28:56.000]  甚至是凶暴的
[00:28:56.000 --> 00:28:58.000]  不管是他的兒子或者女兒
[00:28:58.000 --> 00:29:00.000]  他的孩子
[00:29:00.000 --> 00:29:03.000]  常常也會因此
[00:29:03.000 --> 00:29:06.000]  變成是兩種可能性
[00:29:06.000 --> 00:29:08.000]  一種就是什麼
[00:29:08.000 --> 00:29:12.000]  是那種還沒有自信
[00:29:12.000 --> 00:29:17.000]  不知道該怎麼做
[00:29:17.000 --> 00:29:19.000]  另外一種呢
[00:29:19.000 --> 00:29:23.000]  是變成是非常的反權威
[00:29:23.000 --> 00:29:24.000]  因為他從小的時候
[00:29:24.000 --> 00:29:26.000]  被父親這樣子權威性的
[00:29:26.000 --> 00:29:28.000]  好像不管是用打
[00:29:28.000 --> 00:29:29.000]  或者是用口
[00:29:29.000 --> 00:29:30.000]  用罵
[00:29:30.000 --> 00:29:31.000]  讓他被屈服
[00:29:31.000 --> 00:29:33.000]  但是他心裡面其實是不服的
[00:29:33.000 --> 00:29:35.000]  因為覺得父親你沒有道理
[00:29:35.000 --> 00:29:37.000]  你懂我意思嗎
[00:29:37.000 --> 00:29:39.000]  所以其實他從心裡面
[00:29:39.000 --> 00:29:41.000]  有一種反權威的影響
[00:29:41.000 --> 00:29:43.000]  好了 這些東西
[00:29:43.000 --> 00:29:48.000]  有很多值得我們去深入地去思想的
[00:29:48.000 --> 00:29:53.000]  所以當我們想到父親的時候
[00:29:53.000 --> 00:29:55.000]  我覺得浪子回頭的故事
[00:29:55.000 --> 00:29:57.000]  值得我們常常去思想
[00:29:57.000 --> 00:29:59.000]  請問浪子回頭的時候
[00:29:59.000 --> 00:30:01.000]  當他回家的時候
[00:30:01.000 --> 00:30:03.000]  他爸爸是怎麼樣
[00:30:03.000 --> 00:30:05.000]  他爸爸怎麼樣
[00:30:05.000 --> 00:30:06.000]  這個生津太熟了
[00:30:06.000 --> 00:30:07.000]  他爸爸怎麼樣
[00:30:07.000 --> 00:30:08.000]  他爸爸拿個冰紙在那邊
[00:30:08.000 --> 00:30:09.000]  好
[00:30:09.000 --> 00:30:10.000]  是不是
[00:30:10.000 --> 00:30:12.000]  你這個敗家子
[00:30:12.000 --> 00:30:14.000]  總算回來了
[00:30:14.000 --> 00:30:15.000]  好好狠打一頓
[00:30:15.000 --> 00:30:16.000]  有沒有
[00:30:16.000 --> 00:30:17.000]  沒有
[00:30:17.000 --> 00:30:18.000]  當這個浪子回來的時候
[00:30:18.000 --> 00:30:20.000]  爸爸怎麼樣
[00:30:20.000 --> 00:30:24.000]  爸爸在門口老遠就看見了
[00:30:24.000 --> 00:30:25.000]  對不對
[00:30:25.000 --> 00:30:26.000]  然後一進來的時候
[00:30:26.000 --> 00:30:28.000]  這個兒子還正在那邊要認罪
[00:30:28.000 --> 00:30:30.000]  做這個認罪禱告的時候
[00:30:30.000 --> 00:30:31.000]  還在想
[00:30:31.000 --> 00:30:33.000]  他講的不完全
[00:30:33.000 --> 00:30:34.000]  結果父親就怎麼樣
[00:30:34.000 --> 00:30:37.000]  一把就繼續抱著他親嘴
[00:30:37.000 --> 00:30:38.000]  你要想想那時候
[00:30:38.000 --> 00:30:41.000]  他是吃過豬吃的東西
[00:30:41.000 --> 00:30:44.000]  他全身是很髒的
[00:30:44.000 --> 00:30:47.000]  請問
[00:30:47.000 --> 00:30:50.000]  你能夠想像
[00:30:50.000 --> 00:30:52.000]  有這樣子的父親嗎
[00:30:52.000 --> 00:30:56.000]  你能夠想像天父是這樣子的嗎
[00:30:56.000 --> 00:30:57.000]  我覺得坦白說
[00:30:57.000 --> 00:31:00.000]  我就不會這樣想
[00:31:00.000 --> 00:31:02.000]  我自己的父親
[00:31:02.000 --> 00:31:08.000]  是比較所謂權威嚴厲型的
[00:31:08.000 --> 00:31:13.000]  我跟他之間的關係的改變
[00:31:13.000 --> 00:31:14.000]  是在有一年
[00:31:14.000 --> 00:31:18.000]  我奉獻要做傳道人的時候
[00:31:18.000 --> 00:31:20.000]  他起初只不跟我接觸
[00:31:20.000 --> 00:31:21.000]  然後後來
[00:31:21.000 --> 00:31:23.000]  我總算我回家去
[00:31:23.000 --> 00:31:26.000]  我平生第一次跟他
[00:31:26.000 --> 00:31:27.000]  可以坐下來談話
[00:31:27.000 --> 00:31:29.000]  你知道嗎
[00:31:29.000 --> 00:31:30.000]  當我在那邊坐下來
[00:31:30.000 --> 00:31:31.000]  跟他講話的時候
[00:31:31.000 --> 00:31:33.000]  我好像是一個犯錯的孩子
[00:31:33.000 --> 00:31:34.000]  在那邊
[00:31:34.000 --> 00:31:36.000]  我已經是大學畢業
[00:31:36.000 --> 00:31:38.000]  準備去讀神學院的
[00:31:38.000 --> 00:31:39.000]  我在他的面前
[00:31:39.000 --> 00:31:40.000]  我只能想說
[00:31:40.000 --> 00:31:41.000]  不知道他要講我什麼
[00:31:41.000 --> 00:31:43.000]  會要罵我怎麼樣
[00:31:43.000 --> 00:31:44.000]  但是呢
[00:31:44.000 --> 00:31:46.000]  我爸爸就說
[00:31:46.000 --> 00:31:49.000]  你真的要去練嗎
[00:31:49.000 --> 00:31:50.000]  我就不想去學了
[00:31:50.000 --> 00:31:52.000]  那一天是我第一次
[00:31:52.000 --> 00:31:54.000]  作為一個男人
[00:31:54.000 --> 00:31:55.000]  我跟我的父親
[00:31:55.000 --> 00:31:57.000]  可以這樣子平起平坐
[00:31:57.000 --> 00:32:01.000]  他把我當作是一個成年人
[00:32:01.000 --> 00:32:02.000]  你懂我意思吧
[00:32:02.000 --> 00:32:04.000]  跟我能夠心裡面講話
[00:32:04.000 --> 00:32:06.000]  我也可以跟他講說
[00:32:06.000 --> 00:32:07.000]  爸你不用擔心
[00:32:07.000 --> 00:32:08.000]  我們做牧師的
[00:32:08.000 --> 00:32:09.000]  還是可以結婚的
[00:32:09.000 --> 00:32:11.000]  他以為我們是和尚
[00:32:11.000 --> 00:32:12.000]  第二個我也告訴他說
[00:32:12.000 --> 00:32:13.000]  爸你不用擔心
[00:32:13.000 --> 00:32:15.000]  我將來雖然我們不是像人家
[00:32:15.000 --> 00:32:17.000]  做生意會很有錢
[00:32:17.000 --> 00:32:18.000]  我以前做土木工程
[00:32:18.000 --> 00:32:19.000]  但是我說
[00:32:19.000 --> 00:32:23.000]  我們也是經公教人員的待遇
[00:32:23.000 --> 00:32:25.000]  我說我以後也會養你的
[00:32:25.000 --> 00:32:26.000]  你不用擔心
[00:32:26.000 --> 00:32:28.000]  這是我爸爸的擔心
[00:32:28.000 --> 00:32:29.000]  講完這些之後
[00:32:29.000 --> 00:32:31.000]  我爸爸就講了一句話
[00:32:31.000 --> 00:32:34.000]  兒子你好自為之
[00:32:34.000 --> 00:32:35.000]  我也告訴他說
[00:32:35.000 --> 00:32:38.000]  爸你放心
[00:32:38.000 --> 00:32:40.000]  我覺得那一個對話
[00:32:40.000 --> 00:32:42.000]  那是我生平第一次
[00:32:42.000 --> 00:32:44.000]  跟父親這樣子的一個
[00:32:44.000 --> 00:32:46.000]  心裡的內心的一個
[00:32:46.000 --> 00:32:48.000]  真誠的一個對話
[00:32:48.000 --> 00:32:49.000]  而且被他聽見
[00:32:49.000 --> 00:32:50.000]  被他尊重
[00:32:50.000 --> 00:32:52.000]  我覺得讓我成為
[00:32:52.000 --> 00:32:54.000]  突然我覺得我自己長大了
[00:32:54.000 --> 00:33:00.000]  你懂我意思嗎
[00:33:00.000 --> 00:33:02.000]  可是如果
[00:33:02.000 --> 00:33:04.000]  我今天沒有
[00:33:04.000 --> 00:33:06.000]  更進一步的去認識
[00:33:06.000 --> 00:33:09.000]  這一位天父是慈愛的
[00:33:09.000 --> 00:33:11.000]  我從我父親的影響就是
[00:33:11.000 --> 00:33:16.000]  因為他是一個軍人
[00:33:16.000 --> 00:33:18.000]  所以我想到父親的時候
[00:33:18.000 --> 00:33:20.000]  常常想到就是
[00:33:20.000 --> 00:33:23.000]  哇他眼睛一瞪起來很大的
[00:33:23.000 --> 00:33:24.000]  因為我是老么
[00:33:24.000 --> 00:33:26.000]  所以當他已經年紀比較大
[00:33:26.000 --> 00:33:28.000]  也沒什麼力氣的時候
[00:33:28.000 --> 00:33:30.000]  他都沒有什麼打過我
[00:33:30.000 --> 00:33:32.000]  只有一次我考試數學
[00:33:32.000 --> 00:33:33.000]  幾顆不成績
[00:33:33.000 --> 00:33:35.000]  偷他的印章去蓋
[00:33:35.000 --> 00:33:36.000]  被他發現
[00:33:36.000 --> 00:33:37.000]  狠狠地打了一遍
[00:33:37.000 --> 00:33:41.000]  那是小學五年級的事情
[00:33:41.000 --> 00:33:44.000]  從此之後他也再也沒有打過我
[00:33:44.000 --> 00:33:48.000]  好anyway
[00:33:48.000 --> 00:33:50.000]  最後就是說
[00:33:50.000 --> 00:33:53.000]  我們要建立跟神一個好的關係
[00:33:53.000 --> 00:33:55.000]  這是一個根本的解藥
[00:33:55.000 --> 00:33:57.000]  這是一個根本解決
[00:33:57.000 --> 00:33:59.000]  我們跟父親的關係
[00:33:59.000 --> 00:34:00.000]  跟兒女的關係
[00:34:00.000 --> 00:34:03.000]  一個根本的東西
[00:34:03.000 --> 00:34:04.000]  世界上面的心理學也好
[00:34:04.000 --> 00:34:05.000]  輔導也好
[00:34:05.000 --> 00:34:07.000]  他可以告訴你這些的分析
[00:34:07.000 --> 00:34:09.000]  但是真正的解決問題
[00:34:09.000 --> 00:34:12.000]  還是回到我們要跟這位神
[00:34:12.000 --> 00:34:14.000]  這位愛我們的主
[00:34:14.000 --> 00:34:16.000]  你要相信並且你要知道
[00:34:16.000 --> 00:34:18.000]  他是愛你的主
[00:34:18.000 --> 00:34:20.000]  他是那位慈愛的天父
[00:34:20.000 --> 00:34:22.000]  聖經裡面多次一直在講
[00:34:22.000 --> 00:34:23.000]  舊約講說
[00:34:23.000 --> 00:34:26.000]  他的慈愛
[00:34:26.000 --> 00:34:28.000]  親愛的弟兄姊妹
[00:34:28.000 --> 00:34:31.000]  他的慈愛是毫無條件的
[00:34:31.000 --> 00:34:38.000]  最後我們要建立跟神的關係
[00:34:38.000 --> 00:34:41.000]  從我們這一個代開始
[00:34:41.000 --> 00:34:44.000]  從我們自己做父母親的開始
[00:34:44.000 --> 00:34:47.000]  我們建立一個好的跟兒女的關係
[00:34:47.000 --> 00:34:49.000]  從哪裡開始呢
[00:34:49.000 --> 00:34:53.000]  從全家RPG開始
[00:34:53.000 --> 00:34:55.000]  RPG懂嗎
[00:34:55.000 --> 00:34:57.000]  現在應該大家都知道了
[00:34:57.000 --> 00:35:00.000]  RPG是什麼
[00:35:00.000 --> 00:35:02.000]  復興禱告小組
[00:35:02.000 --> 00:35:05.000]  Revival Prayer Group
[00:35:05.000 --> 00:35:06.000]  所以現在接下來
[00:35:06.000 --> 00:35:10.000]  我就請師母跟我的三女兒代表
[00:35:10.000 --> 00:35:14.000]  我們全家要來RPG
[00:35:14.000 --> 00:35:21.000]  請上台
[00:35:21.000 --> 00:35:22.000]  我們要用的
[00:35:22.000 --> 00:35:25.000]  我們是要用導讀版
[00:35:25.000 --> 00:35:26.000]  導讀
[00:35:26.000 --> 00:35:29.000]  當然這個RPG因為時間比較有限
[00:35:29.000 --> 00:35:30.000]  十分鐘
[00:35:30.000 --> 00:35:31.000]  十五分鐘
[00:35:31.000 --> 00:35:33.000]  這是比較合適
[00:35:33.000 --> 00:35:36.000]  所以我們不能夠像一般導讀那樣
[00:35:36.000 --> 00:35:38.000]  花那麼多時間導得很深入
[00:35:38.000 --> 00:35:41.000]  但是我們基本上就用這個經節
[00:35:41.000 --> 00:35:44.000]  來當作是我們三個部分
[00:35:44.000 --> 00:35:47.000]  第一部分是讚美感謝
[00:35:47.000 --> 00:35:49.000]  第二部分是彼此帶導
[00:35:49.000 --> 00:35:51.000]  第三部分是什麼
[00:35:51.000 --> 00:35:53.000]  為這個福音的朋友
[00:35:53.000 --> 00:35:56.000]  為Best為國度禱告
[00:35:56.000 --> 00:35:58.000]  這是三階段好不好
[00:35:58.000 --> 00:36:00.000]  所以我們用這一節經文
[00:36:00.000 --> 00:36:04.000]  來作為我們讚美感謝的開始
[00:36:04.000 --> 00:36:22.000]  可不可以給他們兩個都有麥克風
[00:36:22.000 --> 00:36:23.000]  我今天試試看
[00:36:23.000 --> 00:36:26.000]  我們能不能夠四分鐘五分鐘版
[00:36:26.000 --> 00:36:28.000]  這個超比例版時間的關係
[00:36:28.000 --> 00:36:29.000]  來我們一起來把
[00:36:29.000 --> 00:36:32.000]  這是因為我們家女兒
[00:36:32.000 --> 00:36:33.000]  她雖然會講中文
[00:36:33.000 --> 00:36:36.000]  不過英文還是比較溜一點
[00:36:36.000 --> 00:36:38.000]  所以我就讓她不要受到語文的影響
[00:36:38.000 --> 00:36:40.000]  所以她用英文
[00:36:40.000 --> 00:36:41.000]  那這樣子的話
[00:36:41.000 --> 00:36:42.000]  以後你們就知道
[00:36:42.000 --> 00:36:43.000]  你們小孩子用英文
[00:36:43.000 --> 00:36:44.000]  我們用中文
[00:36:44.000 --> 00:36:45.000]  我們一起中英對照
[00:36:45.000 --> 00:36:50.000]  還是可以導的
[00:36:50.000 --> 00:36:52.000]  我們一起來讀三遍這個經文
[00:36:52.000 --> 00:36:54.000]  來預備請
[00:36:54.000 --> 00:37:17.000]  你使我心裡快樂勝過那豐收五穀興久的人
[00:37:17.000 --> 00:37:19.000]  你可以拿開你的口罩
[00:37:19.000 --> 00:37:22.000]  我們一家人無所謂
