
[00:00:00.000 --> 00:00:03.720]  上次說羅馬書就是Frank傳道
[00:29:13.080 --> 00:29:16.360]  要造就那些跟你不一樣的弟兄姊妹
[00:29:16.360 --> 00:29:22.000]  這才是天國的首要任務
[00:29:22.000 --> 00:29:25.200]  如果我們是這樣實踐的話
[00:29:25.200 --> 00:29:33.440]  我們正正是在實踐「雖有分別,但互不分離」
[00:29:33.440 --> 00:29:36.320]  如果你只顧著說福音
[00:29:36.320 --> 00:29:40.320]  但同時你跟弟兄姊妹有關係破裂的話
[00:29:40.320 --> 00:29:48.320]  其他人看到這樣的教會是不會相信耶穌的
[00:29:48.320 --> 00:29:50.120]  所以弟兄姊妹
[00:29:50.120 --> 00:29:53.400]  雖然我們有差別
[00:29:53.400 --> 00:29:59.000]  但是我們不會互相分離
[00:29:59.000 --> 00:30:02.200]  雖然我們有強弱分別
[00:30:02.200 --> 00:30:06.200]  但是我們會互相造就
[00:30:06.200 --> 00:30:12.440]  我們同心祈禱
[00:30:12.440 --> 00:30:16.840]  天父求祢差派聖靈幫助我們
[00:30:16.840 --> 00:30:20.440]  幫助我們學習愛的功課
[00:30:20.440 --> 00:30:23.160]  雖然我們彼此之間會有不同
[00:30:23.160 --> 00:30:25.080]  我們會有不同的看法
[00:30:25.080 --> 00:30:27.480]  我們背景不同
[00:30:27.480 --> 00:30:30.280]  我們所接受的東西也不同
[00:30:30.280 --> 00:30:36.840]  但是我們不會因為這些不同而對立起來
[00:30:36.840 --> 00:30:39.080]  而我們因著這些不同
[00:30:39.080 --> 00:30:41.000]  我們可以彼此去溝通
[00:30:41.000 --> 00:30:44.280]  甚至彼此互相造就
[00:30:44.280 --> 00:30:49.240]  讓我們在群體裡仍然能夠經歷成長
[00:30:49.240 --> 00:30:52.040]  求主祢賜下聖靈幫助我們
[00:30:52.040 --> 00:30:54.600]  去走這條誠誠的道路
[00:30:54.600 --> 00:30:58.760]  讓我們可以以信心
[00:30:58.760 --> 00:31:02.520]  以愛心和懷著盼望
[00:31:02.520 --> 00:31:06.920]  去等待上帝祢的國降臨
[00:31:06.920 --> 00:31:08.360]  我們這樣祈禱
[00:31:08.360 --> 00:31:10.600]  奉主耶穌基督得勝之名而求
[00:31:10.600 --> 00:31:11.080]  阿門
