
[00:00:00.000 --> 00:00:03.000]  大英子會平安、感謝、感恩
[00:21:11.000 --> 00:21:13.000]  情況很差
[00:21:13.000 --> 00:21:15.000]  我的狀態也不好
[00:21:15.000 --> 00:21:19.000]  大家祈禱
[00:21:19.000 --> 00:21:21.000]  當我們這樣的環境的時候
[00:21:21.000 --> 00:21:24.000]  主耶穌會對我們說什麼呢
[00:21:24.000 --> 00:21:29.000]  我提到我們在張力的裏面
[00:21:29.000 --> 00:21:32.000]  甚至在群體的張力的裏面的時候
[00:21:32.000 --> 00:21:35.000]  我們要承認我們之間有張力
[00:21:35.000 --> 00:21:37.000]  甚至有分歧和矛盾
[00:21:37.000 --> 00:21:40.000]  在面對關係張力的時候
[00:21:40.000 --> 00:21:45.000]  我們有很多事上不同的想法和做法
[00:21:45.000 --> 00:21:48.000]  因為同心不代表所有東西都一樣
[00:21:48.000 --> 00:21:51.000]  主建立的群體裏面有所不同
[00:21:51.000 --> 00:21:54.000]  我相信神也有祂的美意
[00:21:54.000 --> 00:21:57.000]  在這裏挑戰大家弟兄姊妹
[00:21:57.000 --> 00:22:00.000]  當我們要紓解關係上的張力
[00:22:00.000 --> 00:22:05.000]  我們要將這些張力帶回上帝的面前
[00:22:05.000 --> 00:22:09.000]  願我們能夠放下埋沒在心中的怨氣
[00:22:09.000 --> 00:22:11.000]  或者對身邊的人
[00:22:11.000 --> 00:22:14.000]  或者對弟兄姊妹的不滿
[00:22:14.000 --> 00:22:17.000]  不再向別人發惡言
[00:22:17.000 --> 00:22:20.000]  而是轉向對神
[00:22:20.000 --> 00:22:24.000]  否白自己和弟兄姊妹之間的張力
[00:22:24.000 --> 00:22:28.000]  和你所愛的人之間的張力
[00:22:28.000 --> 00:22:31.000]  當我們向神抒發的時候
[00:22:31.000 --> 00:22:34.000]  其實正是讓耶穌幫助我們
[00:22:34.000 --> 00:22:38.000]  學會在張力裏面去愛那些我們不懂得愛的人
[00:22:39.000 --> 00:22:43.000]  但如果我們放棄去依靠神的話
[00:22:43.000 --> 00:22:50.000]  這些張力會幫我們心中的情緒變得更加憤怒
[00:22:50.000 --> 00:22:53.000]  甚至用這些張力去拉傷我們
[00:22:53.000 --> 00:22:59.000]  願主幫助我們可以將這些感受帶去神的面前
[00:22:59.000 --> 00:23:02.000]  而在面對大家不同的張力的時候
[00:23:02.000 --> 00:23:03.000]  求主幫助我們
[00:23:03.000 --> 00:23:07.000]  不只是停留在見到不同和不認同之上
[00:23:07.000 --> 00:23:12.000]  而能夠看到弟兄姊妹也有他們美麗和明顯的一面
[00:23:12.000 --> 00:23:16.000]  不只是繼續記住對方的不好
[00:23:16.000 --> 00:23:22.000]  而是更多地用心裏去明白彼此不同是一個事實
[00:23:22.000 --> 00:23:26.000]  也看到大家在張力當中願意了解多一點
[00:23:26.000 --> 00:23:28.000]  接納多一點
[00:23:28.000 --> 00:23:32.000]  雖然這樣是很不容易
[00:23:32.000 --> 00:23:34.000]  仍然是沒有張力
[00:23:34.000 --> 00:23:37.000]  但我相信這樣流露出來的生命
[00:23:37.000 --> 00:23:40.000]  是不一樣的生命
[00:23:40.000 --> 00:23:41.000]  弟兄姊妹
[00:23:41.000 --> 00:23:43.000]  我都挑戰大家
[00:23:43.000 --> 00:23:46.000]  讓我們求神幫助我們留心
[00:23:46.000 --> 00:23:49.000]  特別是那些和我們最有張力的弟兄姊妹
[00:23:49.000 --> 00:23:52.000]  求神幫我們留意對方的優點
[00:23:52.000 --> 00:23:54.000]  恩賜和強悍
[00:23:54.000 --> 00:23:56.000]  甚至我們可以向他學習的地方
[00:23:56.000 --> 00:23:58.000]  為他感恩
[00:23:58.000 --> 00:24:02.000]  我相信這個也是佛洛比書保羅的榜樣
[00:24:02.000 --> 00:24:06.000]  也是在張力中彼此相愛的關係
[00:24:06.000 --> 00:24:09.000]  如果你更有勇氣
[00:24:09.000 --> 00:24:11.000]  我挑戰你難度高一點
[00:24:11.000 --> 00:24:15.000]  甚至可以向對方主動發出稱讚
[00:24:15.000 --> 00:24:16.000]  弟兄姊妹
[00:24:16.000 --> 00:24:21.000]  我們都是同樣被主呼召跟隨他的人
[00:24:21.000 --> 00:24:23.000]  雖然不是像當時的門徒
[00:24:23.000 --> 00:24:27.000]  可以肉身上和主耶穌生活在同一個空間
[00:24:27.000 --> 00:24:29.000]  但藉著主所賜的聖靈
[00:24:29.000 --> 00:24:32.000]  由我們信主那一刻起
[00:24:32.000 --> 00:24:36.000]  主耶穌已經應許和我們常常在一起
[00:24:36.000 --> 00:24:39.000]  所有的門徒都是不斷在張力當中
[00:24:39.000 --> 00:24:42.000]  被聖靈引導塑造
[00:24:42.000 --> 00:24:43.000]  生命不斷被更新
[00:24:43.000 --> 00:24:46.000]  而且都是主所揀選
[00:24:46.000 --> 00:24:49.000]  生命都可能有起有跌
[00:24:49.000 --> 00:24:52.000]  但忠心願意馴服聖靈的
[00:24:52.000 --> 00:24:54.000]  主仍然不放棄
[00:24:54.000 --> 00:24:56.000]  仍然繼續縱容
[00:24:56.000 --> 00:24:59.000]  將天國延伸的使命託付給
[00:24:59.000 --> 00:25:01.000]  忠心馴服祂的人
[00:25:01.000 --> 00:25:03.000]  曾經三次不認主的
[00:25:03.000 --> 00:25:06.000]  仍然可以寫下彼得前後書
[00:25:06.000 --> 00:25:08.000]  仍然可以叫三千人吃飽
[00:25:08.000 --> 00:25:10.000]  因為在祂的張力之下
[00:25:10.000 --> 00:25:12.000]  願意被神塑造改變
[00:25:12.000 --> 00:25:16.000]  祂的生命就是見證主耶穌復活的大能
[00:25:16.000 --> 00:25:20.000]  這樣令人的生命可以有出死入生的改變
[00:25:20.000 --> 00:25:23.000]  甚至主耶穌再建立和勉勵他
[00:25:23.000 --> 00:25:26.000]  在回頭的時候要建立弟兄
[00:25:26.000 --> 00:25:28.000]  關鍵是
[00:25:28.000 --> 00:25:32.000]  他是忠心的去效法耶穌基督
[00:25:32.000 --> 00:25:34.000]  馴服聖靈的引領
[00:25:34.000 --> 00:25:38.000]  以為耶穌作見證為目標
[00:25:38.000 --> 00:25:40.000]  藉著主所賜的力量恩典
[00:25:40.000 --> 00:25:42.000]  去行事去為人
[00:25:42.000 --> 00:25:44.000]  去愛那些不可愛的人
[00:25:44.000 --> 00:25:49.000]  甚至去走不知道應該要怎樣走下去的路
[00:25:49.000 --> 00:25:53.000]  特別是在今天香港的基督徒
[00:25:53.000 --> 00:25:56.000]  我們或許都同樣困惑
[00:25:56.000 --> 00:25:58.000]  不知道怎樣走下去
[00:25:58.000 --> 00:26:00.000]  疫情的反覆
[00:26:00.000 --> 00:26:03.000]  不同地方的事態發展和轉變
[00:26:03.000 --> 00:26:05.000]  政局的動盪等等
[00:26:05.000 --> 00:26:08.000]  都令到人好像不知道怎樣好
[00:26:08.000 --> 00:26:10.000]  可能感覺到很無奈很無助
[00:26:10.000 --> 00:26:13.000]  又或者感到很疑惑很不安
[00:26:13.000 --> 00:26:15.000]  甚至感覺到憤怒
[00:26:15.000 --> 00:26:17.000]  這些都是張力
[00:26:17.000 --> 00:26:21.000]  我們身處在充滿張力的香港
[00:26:21.000 --> 00:26:23.000]  家裏面有張力
[00:26:23.000 --> 00:26:26.000]  身邊弟兄姊妹的家裏同樣有張力
[00:26:26.000 --> 00:26:28.000]  工作上有張力
[00:26:28.000 --> 00:26:30.000]  和我們一同侍奉的弟兄姊妹
[00:26:30.000 --> 00:26:33.000]  或許都一樣滿有張力
[00:26:33.000 --> 00:26:35.000]  甚至我們在座裏面
[00:26:35.000 --> 00:26:38.000]  無論主席帶領我們敬拜
[00:26:38.000 --> 00:26:41.000]  我們看看教會裏面的牧者
[00:26:41.000 --> 00:26:43.000]  執事等等
[00:26:43.000 --> 00:26:47.000]  可能大家都同樣生活在不同的張力當中
[00:26:47.000 --> 00:26:50.000]  弟兄姊妹願我們一同
[00:26:50.000 --> 00:26:52.000]  發出有張力的禱告
[00:26:52.000 --> 00:26:55.000]  為自己 為家人 為弟兄姊妹
[00:26:55.000 --> 00:26:58.000]  為教會 為香港
[00:26:58.000 --> 00:27:02.000]  甚至是在充滿張力的環境裏面
[00:27:02.000 --> 00:27:05.000]  更加看到福音能力的重要
[00:27:05.000 --> 00:27:08.000]  在有限的空間裏面
[00:27:08.000 --> 00:27:10.000]  仍然能夠見到曙光
[00:27:10.000 --> 00:27:13.000]  仍然能夠祝福身邊的人
[00:27:13.000 --> 00:27:15.000]  繼續成為福音的使者
[00:27:15.000 --> 00:27:17.000]  成為主耶穌的見證
[00:27:17.000 --> 00:27:20.000]  正如主耶穌在升天之前
[00:27:20.000 --> 00:27:22.000]  和跟隨他們的人所託付一樣
[00:27:22.000 --> 00:27:24.000]  使徒行傳一章八節
[00:27:24.000 --> 00:27:27.000]  但聖靈降臨在你們身上
[00:27:27.000 --> 00:27:29.000]  你們就必得著能力
[00:27:29.000 --> 00:27:31.000]  並要在耶路撒冷
[00:27:31.000 --> 00:27:33.000]  猶太傳遞和撒瑪利亞
[00:27:33.000 --> 00:27:37.000]  直到地極作我的見證
[00:27:37.000 --> 00:27:41.000]  願主幫助和帶領我們
[00:27:41.000 --> 00:27:43.000]  同心去建立一個
[00:27:43.000 --> 00:27:47.000]  在張力之下見證耶穌的群體
[00:27:47.000 --> 00:27:49.000]  一同承認彼此的張力
[00:27:49.000 --> 00:27:52.000]  一同分擔大家的張力
[00:27:52.000 --> 00:27:54.000]  同時一起和人分享
[00:27:54.000 --> 00:27:56.000]  福音帶來的盼望
[00:27:56.000 --> 00:27:58.000]  求主幫助我們
