
[00:00:00.000 --> 00:00:05.620]  我們做基督徒都知道禱告是非常非常之重要
[00:20:26.700 --> 00:20:29.820]  將我太太放在第二位
[00:20:29.820 --> 00:20:31.820]  第三位是我的兩個女兒
[00:20:31.820 --> 00:20:33.260]  是我的家庭
[00:20:33.260 --> 00:20:36.460]  提摩太前書三章四節說
[00:20:36.460 --> 00:20:41.420]  監督是要好好管理自己的家
[00:20:41.420 --> 00:20:45.260]  使兒女凡事端莊順服
[00:20:45.260 --> 00:20:46.940]  這是第三位
[00:20:46.940 --> 00:20:49.980]  然後第四位是教會
[00:20:49.980 --> 00:20:52.540]  有人可能會抗議
[00:20:52.540 --> 00:20:55.020]  作為一個牧師或者傳道人
[00:20:55.020 --> 00:20:58.540]  怎會將教會放在第四位
[00:20:58.540 --> 00:21:01.580]  是在家庭的以下
[00:21:01.580 --> 00:21:04.060]  其實是合乎聖經教導
[00:21:04.060 --> 00:21:05.420]  因為剛才才說完
[00:21:05.420 --> 00:21:06.860]  作一個監督
[00:21:06.860 --> 00:21:08.940]  一個牧師或者長老
[00:21:08.940 --> 00:21:11.260]  先要管好自己的家
[00:21:11.260 --> 00:21:13.580]  如果連自己的家都管不好的話
[00:21:13.580 --> 00:21:22.140]  根本是沒有資格成為一間教會的牧師或長子
[00:21:22.140 --> 00:21:23.740]  這就是優先次序
[00:21:23.740 --> 00:21:26.380]  我們見到我們的禱告
[00:21:26.380 --> 00:21:27.820]  首先是讚美神
[00:21:27.820 --> 00:21:29.260]  接著是我們生命
[00:21:29.260 --> 00:21:31.260]  我們生活當中的優先次序
[00:21:31.260 --> 00:21:35.580]  然後才去到我們的需要
[00:21:35.580 --> 00:21:37.180]  六章十一節
[00:21:37.180 --> 00:21:39.180]  我們日用的飲食
[00:21:39.180 --> 00:21:40.380]  今日次過我們
[00:21:40.380 --> 00:21:44.060]  就是求我們日常的需要
[00:21:44.060 --> 00:21:46.380]  我們見到日常的需要
[00:21:46.380 --> 00:21:49.020]  只不過是在讚美元神
[00:21:49.020 --> 00:21:52.780]  和我們生活當中優先次序之後
[00:21:52.780 --> 00:21:57.100]  是我們神和家庭教會之後
[00:21:57.100 --> 00:22:01.020]  才提到我們的需要
[00:22:01.020 --> 00:22:04.700]  然後第四樣才是人與人之間的關係
[00:22:04.700 --> 00:22:05.980]  免我們的債
[00:22:05.980 --> 00:22:07.580]  如同我們免人的債
[00:22:07.580 --> 00:22:09.580]  六章十二節
[00:22:09.580 --> 00:22:13.340]  這不僅是我們與神的關係
[00:22:13.340 --> 00:22:16.220]  也是人與人的關係
[00:22:16.220 --> 00:22:17.500]  聖經告訴我們
[00:22:17.500 --> 00:22:20.140]  如果我們不去饒恕別人的話
[00:22:20.140 --> 00:22:24.220]  神亦不會饒恕我們
[00:22:24.220 --> 00:22:26.140]  有人可能會問我
[00:22:26.140 --> 00:22:27.420]  你看哪一部聖經
[00:22:27.420 --> 00:22:28.700]  你看哪個版本
[00:22:28.700 --> 00:22:30.620]  為何我的聖經沒有這樣說
[00:22:30.620 --> 00:22:32.220]  我的聖經只是說
[00:22:32.220 --> 00:22:33.500]  免我們的債
[00:22:33.500 --> 00:22:36.940]  如同我們免人的債
[00:22:36.940 --> 00:22:38.220]  何時有說過
[00:22:38.220 --> 00:22:39.820]  如果我們不饒恕別人
[00:22:39.820 --> 00:22:42.620]  神亦不會饒恕我們
[00:22:42.620 --> 00:22:43.740]  這一節的經文
[00:22:43.740 --> 00:22:45.980]  其實在整個主禱文裏
[00:22:45.980 --> 00:22:49.580]  是有它自己註解的經文
[00:22:49.580 --> 00:22:52.220]  唯一一節有它自己的註解
[00:22:52.220 --> 00:22:56.220]  在麥太夫音六章十四至六章十五
[00:22:56.220 --> 00:22:57.980]  我們剛才讀完
[00:22:57.980 --> 00:23:00.620]  主禱文是六章九至十三
[00:23:00.620 --> 00:23:04.140]  十四至十五就是給這一節經文的註解
[00:23:04.140 --> 00:23:06.060]  十四至十五節說甚麼
[00:23:06.060 --> 00:23:08.700]  你們饒恕人的過犯
[00:23:08.700 --> 00:23:12.300]  你們的天父也必饒恕你們的過犯
[00:23:12.300 --> 00:23:14.540]  你們不饒恕人的過犯
[00:23:14.540 --> 00:23:19.020]  你們的天父也必不饒恕你們的過犯
[00:23:19.020 --> 00:23:23.020]  在這裏六章十四至十五節
[00:23:23.020 --> 00:23:24.620]  我們見到
[00:23:24.620 --> 00:23:29.260]  人與人的關係是非常非常之重要
[00:23:29.260 --> 00:23:30.860]  在我們的生命當中
[00:23:30.860 --> 00:23:33.420]  是有很多很多人
[00:23:33.420 --> 00:23:35.580]  我們需要去看看
[00:23:35.580 --> 00:23:37.260]  有些甚麼人
[00:23:37.260 --> 00:23:39.660]  我們是需要去原諒
[00:23:39.660 --> 00:23:40.940]  但我們沒有原諒
[00:23:40.940 --> 00:23:44.620]  我們是很值得去注意
[00:23:44.620 --> 00:23:47.900]  人生就是充滿了人與人的關係
[00:23:47.900 --> 00:23:49.900]  人生就是充滿了磨擦
[00:23:49.900 --> 00:23:51.900]  充滿了問題
[00:23:51.900 --> 00:23:53.980]  不論你在你的家庭
[00:23:53.980 --> 00:23:54.940]  你的工作
[00:23:54.940 --> 00:23:56.300]  甚至在教會
[00:23:56.300 --> 00:23:59.260]  都會發生人與人的關係
[00:23:59.260 --> 00:24:02.220]  所以我們很需要在我們的禱告裏面
[00:24:02.220 --> 00:24:05.900]  是為了人與人的關係來禱告
[00:24:05.900 --> 00:24:10.860]  第五樣就是求神的保護
[00:24:10.860 --> 00:24:12.860]  我們先是讚美神
[00:24:12.860 --> 00:24:15.580]  接著是我們生命當中的次序
[00:24:15.580 --> 00:24:19.100]  接著就是為我們的需要來禱告
[00:24:19.100 --> 00:24:21.340]  接著為我們的關係來禱告
[00:24:21.340 --> 00:24:23.820]  然後就去保護
[00:24:23.820 --> 00:24:25.500]  《馬太福音》六章十三節說
[00:24:25.500 --> 00:24:27.260]  不叫我們遇見試探
[00:24:27.260 --> 00:24:29.820]  求我們脫離凶惡
[00:24:29.820 --> 00:24:34.700]  這個世界真的充滿了暴力和色情
[00:24:34.700 --> 00:24:37.900]  我們真的很需要神來保護我們
[00:24:37.900 --> 00:24:39.420]  每一天都需要
[00:24:39.420 --> 00:24:43.500]  甚至我們在家裏都需要神來保護我們
[00:24:43.500 --> 00:24:48.140]  有一天我在家裏在梳化上打我偏導
[00:24:48.140 --> 00:24:49.980]  打到入神
[00:24:49.980 --> 00:24:52.700]  突然我的太太在我後面問我
[00:24:52.700 --> 00:24:54.460]  很正經地問我
[00:24:54.460 --> 00:24:57.100]  你在做甚麼
[00:24:57.100 --> 00:24:59.900]  我說我在打我的偏導
[00:24:59.900 --> 00:25:05.580]  她問為甚麼有這麼性感的女人在你的螢光幕上
[00:25:05.580 --> 00:25:08.060]  我說哪裏有這麼性感的女人
[00:25:08.060 --> 00:25:09.420]  我再看一看
[00:25:09.420 --> 00:25:14.700]  我說真的 我在打中文字的網頁拼音
[00:25:14.700 --> 00:25:16.860]  它在右手邊有廣告
[00:25:16.860 --> 00:25:19.180]  突然有一個女人很性感的樣子
[00:25:19.180 --> 00:25:23.660]  不知是約會還是減肥
[00:25:23.660 --> 00:25:26.460]  她不說我都沒有留意
[00:25:26.460 --> 00:25:28.380]  你說想做我的生意就慘了
[00:25:28.380 --> 00:25:29.340]  我都不留意
[00:25:29.340 --> 00:25:31.740]  一塊木頭
[00:25:31.740 --> 00:25:34.460]  我在清朝出生就死定了
[00:25:34.460 --> 00:25:35.900]  清朝有個方世玉
[00:25:35.900 --> 00:25:37.660]  專打木人行
[00:25:37.660 --> 00:25:42.780]  見到我以為我在木人行就走出來的木頭
[00:25:42.780 --> 00:25:45.820]  所以我們真是很需要
[00:25:45.820 --> 00:25:53.340]  連家裏都需要有神來保護我們
[00:25:53.340 --> 00:25:56.700]  我們用主禱文來禱告的時候
[00:25:56.700 --> 00:26:00.860]  我們見到給了我們一個很好的大綱
[00:26:00.860 --> 00:26:04.300]  我們見到我們首先讚美神
[00:26:04.300 --> 00:26:08.940]  接著處理我們生命當中的優先次序
[00:26:08.940 --> 00:26:11.980]  接著向神提出我們的需要
[00:26:11.980 --> 00:26:15.500]  然後處理個人的關係
[00:26:15.500 --> 00:26:17.660]  接著求神保護我們
[00:26:17.660 --> 00:26:21.420]  最後又回到讚美神
[00:26:21.420 --> 00:26:24.140]  然後就結束了我們的禱告
[00:26:24.140 --> 00:26:27.180]  有一件事很有趣的
[00:26:27.180 --> 00:26:32.220]  我們發覺到我們的開始和結尾都是甚麼
[00:26:32.220 --> 00:26:33.980]  都是讚美
[00:26:33.980 --> 00:26:37.260]  你知道我最喜歡有一樣東西叫甚麼
[00:26:37.260 --> 00:26:38.940]  首尾對偶
[00:26:38.940 --> 00:26:42.220]  一見到開始和結尾都是讚美
[00:26:42.220 --> 00:26:46.220]  我就想有沒有一個首尾結構在呢
[00:26:46.220 --> 00:26:48.860]  其實真的有一個首尾結構在
[00:26:48.860 --> 00:26:52.460]  有一個非常精彩的首尾結構在
[00:26:52.460 --> 00:26:55.820]  一開始和結尾都是讚美神
[00:26:55.820 --> 00:26:59.820]  幫助我們能夠進入禱告
[00:26:59.820 --> 00:27:03.420]  進入神的面前來禱告 向祂求
[00:27:03.420 --> 00:27:05.980]  而經文最終的中心是甚麼
[00:27:05.980 --> 00:27:08.620]  是替我們自己祈求
[00:27:08.620 --> 00:27:11.180]  六章十一和六章十二
[00:27:11.180 --> 00:27:13.340]  都是為我們自己而祈求
[00:27:13.340 --> 00:27:15.020]  如果你看清楚一點
[00:27:15.020 --> 00:27:18.940]  六章十一是為了物質上的東西來禱告
[00:27:18.940 --> 00:27:22.700]  我們今天的飲食是比我們更像
[00:27:22.700 --> 00:27:25.020]  是物質上的東西
[00:27:25.020 --> 00:27:27.740]  六章十二也是我們的需要
[00:27:27.740 --> 00:27:29.740]  是我們靈裡面的需要
[00:27:29.740 --> 00:27:33.180]  我們需要神赦免我們的罪
[00:27:33.180 --> 00:27:36.300]  是我們靈裡面的需要
[00:27:36.300 --> 00:27:38.540]  所以你有沒有見到
[00:27:38.540 --> 00:27:42.380]  在我們主禱文最中間的地方
[00:27:42.380 --> 00:27:46.940]  是我們所需要物質和靈的需要
[00:27:46.940 --> 00:27:50.780]  很多時候我們的禱告只是為了物質來求
[00:27:50.780 --> 00:27:53.740]  而沒有注意到我們屬靈的需要
[00:27:53.740 --> 00:27:56.460]  我們需要神來赦免我們的罪
[00:27:56.460 --> 00:28:00.460]  每天我們都需要
[00:28:00.460 --> 00:28:04.940]  我們看到一頭一尾
[00:28:04.940 --> 00:28:10.620]  六章九和六章十三就是讚美神
[00:28:10.620 --> 00:28:15.500]  我們說到主禱文最中間六章十一和六章十二
[00:28:15.500 --> 00:28:16.700]  就是我們的需要
[00:28:16.700 --> 00:28:19.260]  物質上的需要和靈的需要
[00:28:19.260 --> 00:28:21.100]  但是不要忘記
[00:28:21.100 --> 00:28:25.740]  還有六章十和六章十三的頭是甚麼
[00:28:25.740 --> 00:28:28.140]  是一個轉捩點
[00:28:28.140 --> 00:28:30.780]  其實是一個轉捩點
[00:28:30.780 --> 00:28:32.220]  我們要禱告
[00:28:32.220 --> 00:28:35.020]  我們先要改變我們的心
[00:28:35.020 --> 00:28:36.460]  改變我們的旨意
[00:28:36.460 --> 00:28:40.620]  我們才可以向神求
[00:28:40.620 --> 00:28:42.860]  聖經告訴我們
[00:28:42.860 --> 00:28:46.300]  如果我們是按照神的旨意來求
[00:28:46.300 --> 00:28:48.700]  神一定會聽
[00:28:48.700 --> 00:28:52.300]  所以如果我們要有很有力的禱告
[00:28:52.300 --> 00:28:54.620]  我們首先要改變我們的旨意
[00:28:54.620 --> 00:28:58.460]  要改變我們的心來進入禱告
[00:28:58.460 --> 00:29:00.700]  在約翰一書五章十四節
[00:29:00.700 --> 00:29:02.060]  約翰告訴我們
[00:29:02.060 --> 00:29:04.780]  我們若照他的旨意求甚麼
[00:29:04.780 --> 00:29:06.300]  他就聽我們
[00:29:06.300 --> 00:29:11.580]  這是我們向他所傳坦然無懼心
[00:29:11.580 --> 00:29:14.620]  所以我們先要改變我們的心智
[00:29:14.620 --> 00:29:17.500]  來到神的面前禱告
[00:29:17.500 --> 00:29:21.820]  六章十節是怎樣改變我們的心智
[00:29:21.820 --> 00:29:24.940]  這個轉捩點是先求天上的事
[00:29:24.940 --> 00:29:26.620]  是先求神的國度
[00:29:26.620 --> 00:29:29.020]  是先求神的義
[00:29:29.020 --> 00:29:30.300]  六章十節說甚麼
[00:29:30.300 --> 00:29:31.820]  願祢的國降臨
[00:29:31.820 --> 00:29:33.820]  願祢的旨意行在天上
[00:29:33.820 --> 00:29:36.060]  如同行在天上
[00:29:36.060 --> 00:29:38.460]  所以我們改變了我們的旨意
[00:29:38.460 --> 00:29:40.060]  不再求地上的事
[00:29:40.060 --> 00:29:41.660]  我們求天上的事
[00:29:41.660 --> 00:29:43.980]  這是第一個改變
[00:29:43.980 --> 00:29:46.300]  《馬太福音》六章三十三節說
[00:29:46.300 --> 00:29:49.740]  你們先求祂的國和祂的義
[00:29:49.740 --> 00:29:53.020]  這些東西都要加給你們了
[00:29:53.020 --> 00:29:55.740]  很符合聖經的教導
[00:29:55.740 --> 00:29:59.580]  所以第一個轉捩點是求天上的事
[00:29:59.580 --> 00:30:04.140]  第二個轉捩點是求地下的事
[00:30:04.140 --> 00:30:06.380]  有沒有看到六章十三節說甚麼
[00:30:06.380 --> 00:30:08.300]  不見我們遇見試探
[00:30:08.300 --> 00:30:10.380]  救我們脫離凶惡
[00:30:10.380 --> 00:30:12.780]  這些是地下的事
[00:30:12.780 --> 00:30:13.820]  這一節的經文
[00:30:13.820 --> 00:30:17.740]  亦是我剛才講故事開會的人
[00:30:17.740 --> 00:30:21.180]  說叫神救他脫離凶惡
[00:30:21.180 --> 00:30:22.700]  而那個警察說甚麼
[00:30:22.700 --> 00:30:25.980]  叫我不遇見試探
[00:30:25.980 --> 00:30:28.780]  是的 這節經文講的是神的保護
[00:30:28.780 --> 00:30:32.860]  沒錯的確是求神保護我們
[00:30:32.860 --> 00:30:35.020]  但是如果你想想
[00:30:35.020 --> 00:30:36.780]  如果是神的旨意
[00:30:36.780 --> 00:30:40.460]  要你遇見試驗或者試探
[00:30:40.460 --> 00:30:43.020]  好像約伯那樣
[00:30:43.020 --> 00:30:46.860]  你應該要怎樣做
[00:30:46.860 --> 00:30:49.500]  要改變自己的心智
[00:30:49.500 --> 00:30:52.460]  很多時候當我們遇見試探
[00:30:52.460 --> 00:30:55.260]  當我們遇見試驗的時候
[00:30:55.260 --> 00:30:56.540]  很多時候第一個念頭
[00:30:56.540 --> 00:30:59.500]  就是要用自己的辦法來處事
[00:30:59.500 --> 00:31:02.380]  第一個念頭就是要用自己的手段
[00:31:02.380 --> 00:31:04.140]  自己的智慧
[00:31:04.140 --> 00:31:07.020]  甚至很多時候我們會犯罪
[00:31:07.020 --> 00:31:08.780]  所以當我們遇見試探試驗
[00:31:08.780 --> 00:31:10.700]  很多時候會犯罪
[00:31:10.700 --> 00:31:13.180]  不照神的旨意去做
[00:31:13.180 --> 00:31:15.260]  所以當我們遇見這些事的時候
[00:31:15.260 --> 00:31:16.860]  第一個念頭就是地上的事
[00:31:16.860 --> 00:31:19.100]  要改變我們的心懷意念
[00:31:19.100 --> 00:31:22.540]  要符合神的意志來處理
[00:31:22.540 --> 00:31:25.740]  這些試驗和試探
[00:31:25.740 --> 00:31:29.020]  正如耶穌基督在赫西瑪利元講甚麼
[00:31:29.020 --> 00:31:30.060]  他說父啊
[00:31:30.060 --> 00:31:33.660]  照你的旨意不要照我的旨意
[00:31:33.660 --> 00:31:35.900]  所以我們看到有兩個轉捩點
[00:31:35.900 --> 00:31:38.300]  一個轉捩點是求天上的事
[00:31:38.300 --> 00:31:39.900]  一個轉捩點是地下的事
[00:31:39.900 --> 00:31:42.060]  如果遇見試探試驗的時候
[00:31:42.060 --> 00:31:45.180]  我們要知道是改變我們的旨意
[00:31:45.180 --> 00:31:47.100]  來符合神的旨意
[00:31:47.100 --> 00:31:48.780]  然後我們可以進入
[00:31:48.780 --> 00:31:51.420]  為我們的物質
[00:31:51.420 --> 00:31:54.860]  為我們的靈來禱告
[00:31:54.860 --> 00:31:58.620]  禱告從來不是搖動神的手
[00:31:58.620 --> 00:32:01.260]  來做我們要做的事
[00:32:01.260 --> 00:32:04.220]  禱告是改變我們的心意
[00:32:04.220 --> 00:32:07.580]  來符合神的旨意
[00:32:07.580 --> 00:32:10.060]  另外有一點很重要
[00:32:10.060 --> 00:32:13.740]  禱告從來不是為了私人的利益
[00:32:13.740 --> 00:32:16.140]  尤其你見到主禱文
[00:32:16.140 --> 00:32:18.060]  不是說我在天上的父
[00:32:18.060 --> 00:32:20.060]  是我們在天上的父
[00:32:20.060 --> 00:32:21.820]  樣樣都是我們
[00:32:21.820 --> 00:32:25.580]  你沒有見到有說是我
[00:32:25.580 --> 00:32:27.500]  讓我們見到主禱文
[00:32:27.500 --> 00:32:28.940]  或者教我們禱告
[00:32:28.940 --> 00:32:31.820]  從來不是為了私人的利益
[00:32:31.820 --> 00:32:33.740]  而是為了群眾
[00:32:33.740 --> 00:32:38.700]  為了全個耶穌基督的國度
[00:32:38.700 --> 00:32:43.260]  最後禱告的目的
[00:32:43.260 --> 00:32:44.940]  禱告的目的是什麼
[00:32:44.940 --> 00:32:47.980]  禱告的目的其實在最後一節的經文
[00:32:47.980 --> 00:32:51.660]  一切的國度 權柄 榮耀
[00:32:51.660 --> 00:32:55.100]  全是你的 直到永遠
[00:32:55.100 --> 00:32:57.180]  一切的國度 榮耀 權柄
[00:32:57.180 --> 00:32:58.700]  全部都是屬於神
[00:32:58.700 --> 00:33:01.420]  這個才是禱告
[00:33:01.420 --> 00:33:04.540]  所有禱告最終的目的
[00:33:04.540 --> 00:33:05.900]  神賜給我們飲食
[00:33:05.900 --> 00:33:08.780]  是因為我們要將榮耀歸給祂
[00:33:08.780 --> 00:33:10.940]  神賜給我們 神免我們的罪
[00:33:10.940 --> 00:33:12.940]  是因為我們要將我們的主權
[00:33:12.940 --> 00:33:15.820]  將我們的權柄交給祂
[00:33:15.820 --> 00:33:18.460]  神使得我們不預見是試探
[00:33:18.460 --> 00:33:19.980]  幫助我們脫離凶惡
[00:33:19.980 --> 00:33:23.260]  完全是因為祂的國度
[00:33:23.260 --> 00:33:26.380]  在約翰福音14章13節
[00:33:26.380 --> 00:33:28.140]  「你們奉我的名
[00:33:28.140 --> 00:33:31.180]  無論求什麼我必成就
[00:33:31.180 --> 00:33:35.340]  叫父恩兒子得榮耀」
[00:33:35.340 --> 00:33:37.100]  禱告最終的目的
[00:33:37.100 --> 00:33:39.740]  就是要神得到榮耀
[00:33:39.740 --> 00:33:42.220]  這個才是最終的目的
[00:33:42.220 --> 00:33:44.460]  我們見到主禱文真的包羅萬有
[00:33:44.460 --> 00:33:47.580]  包括一切 非常完備
[00:33:47.580 --> 00:33:49.580]  連主禱文的時間性
[00:33:49.580 --> 00:33:53.500]  也是非常非常廣闊
[00:33:53.500 --> 00:33:56.780]  第一 免我們的債 免我們的罪
[00:33:56.780 --> 00:33:58.300]  是講過去的罪
[00:33:58.300 --> 00:33:59.340]  是講現在的罪
[00:33:59.340 --> 00:34:02.140]  也是將來的罪
[00:34:02.140 --> 00:34:04.620]  講到賜我們的飲食
[00:34:04.620 --> 00:34:06.700]  是我們今天賜我們的飲食
[00:34:06.700 --> 00:34:09.580]  是我們現在的事
[00:34:09.580 --> 00:34:13.180]  講到國度 權柄榮耀 存歸於神
[00:34:13.180 --> 00:34:14.860]  是講到將來的事
[00:34:14.860 --> 00:34:16.300]  所以我們見到主禱文
[00:34:16.300 --> 00:34:19.340]  完全是過去 現在 未來
[00:34:19.340 --> 00:34:22.620]  是包括一切
[00:34:22.620 --> 00:34:24.940]  主禱文是非常非常完備
[00:34:24.940 --> 00:34:27.820]  非常有力量的禱告
[00:34:27.820 --> 00:34:30.700]  當我們用主禱文來禱告的時候
[00:34:30.700 --> 00:34:33.020]  是應該要出於內心流露出來
[00:34:33.020 --> 00:34:35.020]  真正是同神的愛
[00:34:35.020 --> 00:34:38.220]  向神的愛 是同神的關係
[00:34:38.220 --> 00:34:41.980]  其實主禱文的要求是非常非常高
[00:34:41.980 --> 00:34:44.620]  很多時候我們念口往來念主禱文
[00:34:44.620 --> 00:34:46.060]  其實是很浪費的
[00:34:46.060 --> 00:34:48.940]  主禱文其實是非常非常
[00:34:48.940 --> 00:34:51.500]  對我們的要求是很高的
[00:34:51.500 --> 00:34:53.580]  如果我們想一下
[00:34:53.580 --> 00:34:56.940]  如果我們只顧著我們自己的事
[00:34:56.940 --> 00:34:58.540]  而不理別人的事
[00:34:58.540 --> 00:35:02.380]  我們能不能夠用我們來禱告
[00:35:02.380 --> 00:35:04.860]  我們不能夠
[00:35:04.860 --> 00:35:07.340]  如果我們只追求地上一切的事
[00:35:07.340 --> 00:35:09.900]  而我們從來不去追求天上的事
[00:35:09.900 --> 00:35:11.580]  職財在天的話
[00:35:11.580 --> 00:35:15.820]  我們能不能夠向我們這位天上的父來禱告
[00:35:15.820 --> 00:35:18.300]  我們不能夠
[00:35:18.300 --> 00:35:21.900]  如果我們的行為根本不像是神的兒女的話
[00:35:21.900 --> 00:35:26.940]  我們能不能夠稱祂為我們天上的父
[00:35:26.940 --> 00:35:29.820]  如果我們根本自己都不聖潔
[00:35:29.820 --> 00:35:34.780]  我們能不能夠尊祂的名為聖
[00:35:34.780 --> 00:35:37.820]  如果我們沒有全心全力去傳揚福音
[00:35:37.820 --> 00:35:43.340]  我們能不能夠願祂的國降臨
[00:35:43.340 --> 00:35:45.660]  如果我們只知道自己的旨意
[00:35:45.660 --> 00:35:47.580]  而疏忽了神的旨意
[00:35:47.580 --> 00:35:56.300]  我們能不能夠願祂的旨意行就在地
[00:35:56.300 --> 00:36:01.500]  如果我們現在都不喜歡去侍奉神
[00:36:01.500 --> 00:36:07.100]  我們能不能夠說願祂的旨意如同行在天上
[00:36:07.100 --> 00:36:10.620]  我們不能夠
[00:36:10.620 --> 00:36:12.940]  如果我們沒有盡力去工作
[00:36:12.940 --> 00:36:14.940]  也沒有去照顧別人的需要
[00:36:14.940 --> 00:36:20.860]  我們能不能夠求神賜我們今天的飲食
[00:36:20.860 --> 00:36:23.100]  當我們不去寬恕別人的時候
[00:36:23.100 --> 00:36:26.460]  我們能不能夠求神寬恕我們的罪
[00:36:26.460 --> 00:36:31.500]  免我們的債
[00:36:31.500 --> 00:36:38.540]  如果我們時時將自己放在試探的環境裏面
[00:36:38.540 --> 00:36:42.460]  明知道有試探 我們還去這個地方
[00:36:42.460 --> 00:36:47.020]  明知道有試探 我們還去做那件事
[00:36:47.020 --> 00:36:53.260]  我們能不能夠求神救我們不遇見試探
[00:36:53.260 --> 00:36:57.660]  如果我們不警醒 不用神的話語來禱告
[00:36:57.660 --> 00:36:59.340]  來保護我們自己
[00:36:59.340 --> 00:37:06.700]  我們能不能夠求神救我們脫離兇惡
[00:37:06.700 --> 00:37:10.140]  如果我們根本不服從我們這位王
[00:37:10.140 --> 00:37:15.420]  能不能夠求祂的國度
[00:37:15.420 --> 00:37:18.220]  如果我們怕人多過怕神
[00:37:18.220 --> 00:37:23.180]  能不能夠讚揚祂的權柄
[00:37:23.180 --> 00:37:25.740]  如果我們只顧著我們自己的榮耀
[00:37:25.740 --> 00:37:27.900]  別人的讚賞
[00:37:27.900 --> 00:37:31.740]  別人給我們的榮耀 給我們的讚賞
[00:37:31.740 --> 00:37:34.940]  我們能不能夠去求祂的榮耀
[00:37:34.940 --> 00:37:37.900]  去宣揚祂的榮耀
[00:37:37.900 --> 00:37:40.220]  如果我們是
[00:37:40.220 --> 00:37:43.420]  目前樣樣的事我們看見的都是目前的事
[00:37:43.420 --> 00:37:45.660]  只顧目前 只顧短暫
[00:37:45.660 --> 00:37:51.500]  我們能不能夠願祂的國度權柄榮耀是直到永遠
[00:37:51.500 --> 00:37:54.780]  如果我們的禱告不是出於我們的內心
[00:37:54.780 --> 00:37:59.660]  我們可不可以說「阿們」這個字
[00:37:59.660 --> 00:38:04.380]  所以我們看見主禱文是非常非常完備
[00:38:04.380 --> 00:38:06.220]  在結束的時候
[00:38:06.220 --> 00:38:09.420]  讓我們一起來看看主禱文
[00:38:09.420 --> 00:38:13.260]  我們剛才說主禱文是很完備
[00:38:13.260 --> 00:38:17.100]  不單時間上內容都是非常完備
[00:38:17.100 --> 00:38:22.860]  主禱文不是向別人禱告的禱告文
[00:38:22.860 --> 00:38:24.540]  主禱文是向神的禱告
[00:38:24.540 --> 00:38:27.340]  也不是向自己的禱告
[00:38:27.340 --> 00:38:30.540]  主禱文也不是一個重複的禱告
[00:38:30.540 --> 00:38:33.340]  我們跟神有一個很親密的關係
[00:38:33.340 --> 00:38:35.420]  好像是好朋友聊天一樣
[00:38:35.420 --> 00:38:39.260]  向神傾訴我們內心的事
[00:38:39.260 --> 00:38:40.860]  怎樣傾訴?
[00:38:40.860 --> 00:38:43.100]  用主禱文來做大綱
[00:38:43.100 --> 00:38:45.900]  用主禱文來做模式
[00:38:45.900 --> 00:38:48.140]  主禱文其實就像骨幹一樣
[00:38:48.140 --> 00:38:50.540]  就像一具骷髏骨一樣
[00:38:50.540 --> 00:38:52.140]  因為骷髏骨是很肉酸的
[00:38:52.140 --> 00:38:54.380]  我不是說主禱文肉酸
[00:38:54.380 --> 00:38:56.460]  主禱文是一個底
[00:38:56.460 --> 00:38:59.020]  你需要加上血加上肉
[00:38:59.020 --> 00:39:00.780]  才能夠變成一個活人
[00:39:00.780 --> 00:39:04.380]  才能夠變成一個有生命的禱告
[00:39:04.380 --> 00:39:06.540]  主禱文是一個大綱
[00:39:06.540 --> 00:39:09.020]  我們看見首先是讚美神
[00:39:09.020 --> 00:39:11.340]  我們可以用神的名字
[00:39:11.340 --> 00:39:12.540]  用神的屬性
[00:39:12.540 --> 00:39:14.380]  用詩篇來讚美祂
[00:39:14.380 --> 00:39:17.500]  我們要處理我們生命裏面的優先次序
[00:39:17.500 --> 00:39:19.980]  將神放在首位
[00:39:19.980 --> 00:39:23.580]  我們要為我們自己的需要來求
[00:39:23.580 --> 00:39:26.300]  不要忘記了有靈裏面的需要
[00:39:26.300 --> 00:39:28.700]  除了我們物質上的需要
[00:39:28.700 --> 00:39:31.020]  我們要求同人的關係
[00:39:31.020 --> 00:39:34.940]  我們要赦免人以致我們能夠被赦免
[00:39:34.940 --> 00:39:37.180]  我們要求從神而來的保護
[00:39:37.180 --> 00:39:39.900]  你們看見我在家裏都會有攻擊
[00:39:39.900 --> 00:39:44.140]  所以隨時隨地都要求神的保護
[00:39:44.140 --> 00:39:50.860]  最後我們是以讚美來結束我們的禱告
[00:39:50.860 --> 00:39:53.980]  禱告不是為了我們自己
[00:39:53.980 --> 00:39:56.060]  主禱文裏面沒有「我」這個字
[00:39:56.060 --> 00:39:58.060]  只有「我們」
[00:39:58.060 --> 00:39:59.420]  主禱文的目的
[00:39:59.420 --> 00:40:03.900]  是要改變我們自己來符合神的旨意
[00:40:03.900 --> 00:40:08.780]  是要將一切的榮耀 一切的國度
[00:40:08.780 --> 00:40:12.140]  一切都是歸於神
[00:40:12.140 --> 00:40:17.660]  在結束之前想跟大家說多一個故事
[00:40:17.660 --> 00:40:20.780]  在美國內戰的時候有一個牧師
[00:40:20.780 --> 00:40:25.100]  這個牧師被叫到一個重傷士兵的床前
[00:40:25.100 --> 00:40:26.860]  為他禱告
[00:40:26.860 --> 00:40:30.700]  當這個牧師去到這個士兵的床前時
[00:40:30.700 --> 00:40:32.700]  這個士兵醒了
