
[00:00:00.000 --> 00:00:02.800]  開始聽到之前 一起祈禱
[00:22:30.240 --> 00:22:34.240]  是從一個批評人的角度去看
[00:22:34.240 --> 00:22:36.240]  如果我們從正面的角度去看
[00:22:36.240 --> 00:22:38.240]  我們就會說
[00:22:38.240 --> 00:22:41.240]  帶糕餅回來最值得稱讚
[00:22:41.240 --> 00:22:45.240]  萬一那個糕點做得不好吃
[00:22:45.240 --> 00:22:47.240]  那怎麼辦呢
[00:22:47.240 --> 00:22:49.240]  我們應該怎麼說呢
[00:22:49.240 --> 00:22:52.240]  首先我們不能夠說
[00:22:52.240 --> 00:22:56.240]  不能夠說幫助別人的說話的時候
[00:22:56.240 --> 00:22:58.240]  不要說,不要出聲
[00:22:58.240 --> 00:23:00.240]  沒有人當你啞的
[00:23:00.240 --> 00:23:02.240]  千萬不要亂說
[00:23:02.240 --> 00:23:05.240]  究竟應該怎麼說比較好呢
[00:23:05.240 --> 00:23:07.240]  我給大家一個功課
[00:23:07.240 --> 00:23:09.240]  你回去想想
[00:23:09.240 --> 00:23:12.240]  想得到好的說話最值得稱讚
[00:23:12.240 --> 00:23:16.240]  26至27節
[00:23:16.240 --> 00:23:20.240]  就講到脾氣和犯罪的問題
[00:23:20.240 --> 00:23:25.240]  發脾氣我發覺有時是不由自主的
[00:23:25.240 --> 00:23:27.240]  我不知道你有沒有這樣的感覺
[00:23:27.240 --> 00:23:31.240]  所以我覺得要處理怒氣
[00:23:31.240 --> 00:23:33.240]  發怒或者生氣的問題
[00:23:33.240 --> 00:23:36.240]  最好要先能夠控制自己
[00:23:36.240 --> 00:23:38.240]  可以冷靜
[00:23:38.240 --> 00:23:40.240]  如果我們可以冷靜下來的時候
[00:23:40.240 --> 00:23:42.240]  我們要問一問自己
[00:23:42.240 --> 00:23:45.240]  你這樣發怒合理嗎
[00:23:45.240 --> 00:23:48.240]  這個其實是從聖經而來的
[00:23:48.240 --> 00:23:51.240]  上帝就曾經問若拿先知這個問題
[00:23:51.240 --> 00:23:54.240]  你這樣發怒合不合理呢
[00:23:54.240 --> 00:23:56.240]  其實是幫助我們自我反省
[00:23:56.240 --> 00:23:58.240]  換句話說
[00:23:58.240 --> 00:24:02.240]  我們應該用我們的理智去控制情緒
[00:24:02.240 --> 00:24:06.240]  而不是讓情緒控制了我們的理智
[00:24:06.240 --> 00:24:09.240]  並且影響我們的行為
[00:24:09.240 --> 00:24:13.240]  如果我們不學習控制情緒的話
[00:24:13.240 --> 00:24:16.240]  魔鬼就有機可乘
[00:24:16.240 --> 00:24:18.240]  使我們犯罪
[00:24:18.240 --> 00:24:22.240]  在聖經裡面我們很熟悉的就是蓋人
[00:24:22.240 --> 00:24:25.240]  由於他不能夠控制自己的怒氣
[00:24:25.240 --> 00:24:28.240]  最後兄弟都沒有形容殺了阿伯
[00:24:28.240 --> 00:24:31.240]  其實今天的世界是一樣的
[00:24:31.240 --> 00:24:33.240]  我們發覺很多兇殺案
[00:24:33.240 --> 00:24:36.240]  都是因為有些人不能夠控制自己的怒氣
[00:24:36.240 --> 00:24:40.240]  所以情緒太激烈的時候殺人
[00:24:40.240 --> 00:24:45.240]  因此我們基督徒一定要學習控制自己的情緒
[00:24:45.240 --> 00:24:47.240]  尤其是怒氣
[00:24:47.240 --> 00:24:50.240]  除了怒氣之外
[00:24:50.240 --> 00:24:52.240]  三十一節提醒我們
[00:24:52.240 --> 00:24:54.240]  要除掉一切的怨恨
[00:24:54.240 --> 00:24:55.240]  暴戾
[00:24:55.240 --> 00:24:56.240]  憤怒
[00:24:56.240 --> 00:24:58.240]  不再圈繞或毀謗
[00:24:58.240 --> 00:25:02.240]  不要再有任何的仇恨
[00:25:02.240 --> 00:25:04.240]  要除掉怨恨
[00:25:04.240 --> 00:25:05.240]  暴戾
[00:25:05.240 --> 00:25:07.240]  憤怒和仇恨的心理
[00:25:07.240 --> 00:25:10.240]  就要多讀聖經和祈禱
[00:25:10.240 --> 00:25:14.240]  多思想上帝給我們的恩典
[00:25:14.240 --> 00:25:18.240]  有需要的話可以找牧師輔導
[00:25:18.240 --> 00:25:22.240]  嚴重的話可能要找一些專家心理輔導
[00:25:22.240 --> 00:25:27.240]  圈繞或毀謗是跟說話有關的
[00:25:27.240 --> 00:25:29.240]  剛才已經說過
[00:25:29.240 --> 00:25:33.240]  我們要學習改變我們的心思意念
[00:25:33.240 --> 00:25:38.240]  要由積極正面的思想去處事待人
[00:25:38.240 --> 00:25:42.240]  學習說幫助別人的話
[00:25:42.240 --> 00:25:45.240]  三十二節提到要彼此饒恕
[00:25:45.240 --> 00:25:50.240]  這個在教會生活裡面我們要一同學習
[00:25:50.240 --> 00:25:56.240]  開始的時候我提到美國的信服上帝和社稷的調查
[00:25:56.240 --> 00:26:00.240]  我希望大家能夠強烈同意
[00:26:00.240 --> 00:26:02.240]  完全同意
[00:26:02.240 --> 00:26:07.240]  為了侍奉基督徒一定要學習社稷
[00:26:07.240 --> 00:26:12.240]  你雖然可能未必做得到完全社稷真正社稷
[00:26:12.240 --> 00:26:14.240]  但是我們要開始學習
[00:26:14.240 --> 00:26:21.240]  還有當我們知道我們的態度是不符合上帝的要求的時候
[00:26:21.240 --> 00:26:24.240]  我會採取步驟去改變
[00:26:24.240 --> 00:26:31.240]  今天我們已經學了要脫下舊人穿上新人
[00:26:31.240 --> 00:26:36.240]  我知道這個不是一朝一夕可以做得到的
[00:26:36.240 --> 00:26:41.240]  但是千里之行始於足下
[00:26:41.240 --> 00:26:45.240]  我們如果不立定決心去改變自己
[00:26:45.240 --> 00:26:48.240]  就永遠都做不到
[00:26:48.240 --> 00:26:50.240]  如果我們立定心意
[00:26:50.240 --> 00:26:53.240]  學習進行聖經的教導
[00:26:53.240 --> 00:26:57.240]  這樣靠著聖靈的幫助
[00:26:57.240 --> 00:27:03.240]  我們就會每一天都比昨天新一些
[00:27:03.240 --> 00:27:05.240]  好一些
[00:27:05.240 --> 00:27:11.240]  始終我們會活得出正義和聖潔的生命
[00:27:11.240 --> 00:27:14.240]  去到榮神益人
[00:27:14.240 --> 00:27:18.240]  我們一同祈禱
[00:27:18.240 --> 00:27:23.240]  三位天父感謝您選擇我們成為您的兒女
[00:27:23.240 --> 00:27:27.240]  求您幫助我們學習脫去行為上的舊人
[00:27:27.240 --> 00:27:31.240]  穿上按著聖經教導的新人
[00:27:31.240 --> 00:27:35.240]  表現出主耶穌的正義和聖潔
[00:27:35.240 --> 00:27:37.240]  奉主耶穌基督的名祈禱
[00:27:37.240 --> 00:27:38.240]  阿們
