
[00:00:00.000 --> 00:00:05.600]  早上好 再一次在我們中國人過年
[00:19:35.440 --> 00:19:38.320]  「並且歡歡喜喜盼望上帝的榮耀」
[00:19:38.320 --> 00:19:40.320]  這是前面將來的
[00:19:40.320 --> 00:19:41.480]  「不但如此
[00:19:41.480 --> 00:19:44.040]  就是在患難中也是歡歡喜喜的
[00:19:44.040 --> 00:19:45.840]  因爲知道患難生忍耐
[00:19:45.840 --> 00:19:47.120]  忍耐生老念
[00:19:47.120 --> 00:19:48.880]  老念生盼望」
[00:19:48.880 --> 00:19:51.480]  然後盼望是不會落空的
[00:19:51.480 --> 00:19:53.720]  不至於修辭
[00:19:53.720 --> 00:19:58.200]  所以我們知道將來這種愛的實現
[00:19:58.200 --> 00:19:59.320]  現在已經有了
[00:19:59.320 --> 00:20:01.520]  一直帶給我們將來
[00:20:01.520 --> 00:20:04.440]  與這位愛我們的主來見面
[00:20:04.440 --> 00:20:06.400]  而這是一個過程
[00:20:06.400 --> 00:20:10.560]  所以這個過程可能是我們人生當中
[00:20:10.560 --> 00:20:12.600]  在這個盼望的過程裏
[00:20:12.600 --> 00:20:15.000]  我們有時會有患難
[00:20:15.000 --> 00:20:19.360]  但是這種人生充滿着曲折
[00:20:19.360 --> 00:20:21.120]  充滿着思念
[00:20:21.120 --> 00:20:24.760]  是神安排我們在未見到祂
[00:20:24.760 --> 00:20:28.440]  未能夠得到將來永恆的盼望的時候
[00:20:28.440 --> 00:20:30.040]  實現之前
[00:20:30.040 --> 00:20:33.840]  我們有的這種很真實的人生
[00:20:33.840 --> 00:20:36.720]  就是人生充滿着苦難
[00:20:36.720 --> 00:20:39.040]  充滿着不安
[00:20:39.040 --> 00:20:41.200]  充滿着困難
[00:20:41.200 --> 00:20:42.440]  充滿着思念
[00:20:42.440 --> 00:20:44.160]  充滿着試探
[00:20:44.160 --> 00:20:45.640]  耶穌早就說了什麼
[00:20:45.640 --> 00:20:47.280]  祂說在這個世界
[00:20:47.280 --> 00:20:49.400]  在這個罪的世界裏
[00:20:49.400 --> 00:20:52.680]  我們沒有真正的平安
[00:20:52.680 --> 00:20:54.200]  在我們人生當中
[00:20:54.200 --> 00:20:55.520]  沒有可能一帆風順
[00:20:55.520 --> 00:20:59.600]  或者所有的東西都是光明一片
[00:20:59.600 --> 00:21:00.560]  在這裏給我們看見
[00:21:00.560 --> 00:21:02.880]  在這個盼望的過程裏
[00:21:02.880 --> 00:21:06.480]  我們會有忍耐
[00:21:06.480 --> 00:21:08.880]  會有患難
[00:21:08.880 --> 00:21:11.200]  但是感謝主在這個過程
[00:21:11.200 --> 00:21:13.200]  患難生忍耐
[00:21:13.200 --> 00:21:15.600]  忍耐生老戀
[00:21:15.600 --> 00:21:17.600]  老戀生盼望
[00:21:17.600 --> 00:21:19.840]  然後盼望最終就是
[00:21:19.840 --> 00:21:23.840]  因爲神將祂的愛敲冠在我們的心裏
[00:21:23.840 --> 00:21:26.000]  我們知道整個的過程裏
[00:21:26.000 --> 00:21:28.720]  都是因爲上帝的愛幫助我們
[00:21:28.720 --> 00:21:31.880]  在整個過程裏
[00:21:31.880 --> 00:21:36.400]  我們能夠得着神的恩典
[00:21:36.400 --> 00:21:39.840]  得着神的眷顧
[00:21:39.840 --> 00:21:43.560]  得着神在我們身上的操紂
[00:21:43.560 --> 00:21:49.560]  因爲越來越有主耶穌基督的生命的表露
[00:21:49.560 --> 00:21:52.400]  所以如果我們人生失去了希望
[00:21:52.400 --> 00:21:53.920]  就是悲觀的
[00:21:53.920 --> 00:21:56.280]  好像是來到盡頭
[00:21:56.280 --> 00:21:59.440]  但是其實神告訴我們不是盡頭
[00:21:59.440 --> 00:22:01.120]  神很多時候都和我們說
[00:22:01.120 --> 00:22:03.680]  祂說這不是盡頭
[00:22:03.680 --> 00:22:05.840]  這是一個轉彎
[00:22:05.840 --> 00:22:07.640]  如果用英文來說
[00:22:07.640 --> 00:22:08.920]  It's not the end
[00:22:08.920 --> 00:22:11.040]  It's just the end
[00:22:11.040 --> 00:22:13.160]  轉彎
[00:22:13.160 --> 00:22:13.760]  很多時候
[00:22:13.760 --> 00:22:15.840]  不知道大家在我們過往的經歷裏
[00:22:15.840 --> 00:22:18.600]  是否經歷過這樣
[00:22:18.600 --> 00:22:19.520]  平順的日子
[00:22:19.520 --> 00:22:22.040]  可能我們沒有那麼親近到神
[00:22:22.040 --> 00:22:24.640]  沒有那麼體驗到上帝的愛
[00:22:24.640 --> 00:22:27.160]  反而很多時候在困難的日子
[00:22:27.160 --> 00:22:28.520]  撕裂的時候
[00:22:28.520 --> 00:22:31.440]  我們更加深刻地體驗到神的愛
[00:22:31.440 --> 00:22:32.600]  當然這不是必然
[00:22:32.600 --> 00:22:33.920]  是要你依靠主
[00:22:33.920 --> 00:22:35.280]  繼續有信心
[00:22:35.280 --> 00:22:39.400]  和繼續緊緊靠着祂
[00:22:39.400 --> 00:22:40.840]  而事實上很多時候
[00:22:40.840 --> 00:22:44.680]  神保持這些困難在我們前面的時候
[00:22:44.680 --> 00:22:45.720]  不是一個盡頭
[00:22:45.720 --> 00:22:46.600]  是一個轉彎
[00:22:46.600 --> 00:22:48.640]  是幫助我們經歷過的
[00:22:48.640 --> 00:22:51.520]  在柳暗花明又一村
[00:22:51.520 --> 00:22:53.720]  這種希望
[00:22:53.720 --> 00:22:57.160]  就是帶來一次又一次的新的盼望
[00:22:57.160 --> 00:22:59.600]  讓我們知道在困難裏
[00:22:59.600 --> 00:23:03.840]  神幫助我們得到最終的盼望
[00:23:03.840 --> 00:23:06.000]  經驗神的愛
[00:23:06.000 --> 00:23:09.920]  因爲我們是在盼望主的愛的顯現
[00:23:09.920 --> 00:23:12.760]  和愛的同在
[00:23:12.760 --> 00:23:15.680]  這在耶穌基督給我們的榜樣
[00:23:15.680 --> 00:23:20.360]  主耶穌在人生中經驗過十字架的道路
[00:23:20.360 --> 00:23:21.760]  而祂也告訴我們
[00:23:21.760 --> 00:23:23.360]  每一個跟隨祂的人
[00:23:23.360 --> 00:23:24.880]  都要背起十字架
[00:23:24.880 --> 00:23:27.120]  背起自己有的十字架
[00:23:27.120 --> 00:23:29.480]  來跟隨祂
[00:23:29.480 --> 00:23:34.120]  但是主耶穌基督有一個最終的目的
[00:23:34.120 --> 00:23:37.240]  這個最終的目的就是祂要得到
[00:23:37.240 --> 00:23:41.640]  是上帝給祂的榮耀的
[00:23:41.640 --> 00:23:46.600]  將來與祂一同得榮耀
[00:23:46.600 --> 00:23:49.320]  當耶穌來到這個世界
[00:23:49.320 --> 00:23:53.920]  與我們同樣經歷過人生的試煉的路程
[00:23:53.920 --> 00:23:56.760]  祂最終的就是來到仰望
[00:23:56.760 --> 00:23:59.880]  最終去到神與神同在
[00:23:59.880 --> 00:24:01.640]  回到天父那裏
[00:24:01.640 --> 00:24:04.760]  得到祂完全的榮耀
[00:24:04.760 --> 00:24:05.720]  所以因着這樣
[00:24:05.720 --> 00:24:07.600]  希伯來書就說
[00:24:07.600 --> 00:24:10.720]  祂要在前面的喜樂
[00:24:10.720 --> 00:24:14.240]  興旱十字架的羞辱
[00:24:14.240 --> 00:24:15.080]  前面的喜樂
[00:24:15.080 --> 00:24:17.320]  即將來得到神的稱讚
[00:24:17.320 --> 00:24:21.480]  因爲祂以人的身份來行十字架的道路
[00:24:21.480 --> 00:24:23.640]  祂將來去到父神那裏
[00:24:23.640 --> 00:24:26.280]  來完成了這個救恩
[00:24:26.280 --> 00:24:30.920]  得着與神同樣的榮耀
[00:24:30.920 --> 00:24:32.960]  這個是祂最終的目的
[00:24:32.960 --> 00:24:34.040]  所以今天我們都是
[00:24:34.040 --> 00:24:36.920]  如果我們仰望着人生最終的目的
[00:24:36.920 --> 00:24:38.760]  就是要得到神的稱讚
[00:24:38.760 --> 00:24:40.720]  好像剛纔師哥那樣說
[00:24:40.720 --> 00:24:42.440]  我們所有的東西都不是那麼重要
[00:24:42.440 --> 00:24:44.800]  唯有得着主的稱讚
[00:24:44.800 --> 00:24:46.040]  這個是我們的目的
[00:24:46.040 --> 00:24:48.040]  所以在這個人生
[00:24:48.040 --> 00:24:49.720]  就算有苦難
[00:24:49.720 --> 00:24:50.560]  有痛苦
[00:24:50.560 --> 00:24:51.960]  有困難的裏面
[00:24:51.960 --> 00:24:55.080]  我們不只是看着這些苦難、困難
[00:24:55.080 --> 00:24:57.600]  疫症、不安
[00:24:57.600 --> 00:24:59.080]  我們是仰望
[00:24:59.080 --> 00:25:00.200]  透過這些
[00:25:00.200 --> 00:25:02.640]  我們患難生忍耐
[00:25:02.640 --> 00:25:05.880]  忍耐生老年
[00:25:05.880 --> 00:25:09.640]  老年生盼望
[00:25:09.640 --> 00:25:10.800]  盼望不至於羞恥
[00:25:10.800 --> 00:25:12.560]  因爲我們在這個過程裏面
[00:25:12.560 --> 00:25:17.600]  我們要經驗到神的愛具體在我們身上
[00:25:17.600 --> 00:25:21.360]  我們的目的就是爲了享受神
[00:25:21.360 --> 00:25:22.400]  去榮耀神
[00:25:22.400 --> 00:25:24.120]  和享受祂直到永遠
[00:25:24.120 --> 00:25:26.440]  這個是我們人生的目的
[00:25:26.440 --> 00:25:30.320]  所以我們今天看見
[00:25:30.320 --> 00:25:32.200]  就算在這個疫情
[00:25:32.200 --> 00:25:34.520]  我們已經有一年裏面
[00:25:34.520 --> 00:25:37.440]  不知道大家有沒有盼望呢?
[00:25:37.440 --> 00:25:39.360]  這種盼望是什麼呢?
[00:25:39.360 --> 00:25:42.600]  盼望早日疫情過去
[00:25:42.600 --> 00:25:43.840]  當然是
[00:25:43.840 --> 00:25:47.720]  盼望疫苗能夠研發
[00:25:47.720 --> 00:25:48.840]  也是
[00:25:48.840 --> 00:25:51.320]  盼望現在打到疫苗
[00:25:51.320 --> 00:25:56.000]  或者盼望很快能夠恢復我們正常的生活
[00:25:56.000 --> 00:26:00.720]  這些都是應該有的盼望
[00:26:00.720 --> 00:26:02.560]  但這不是我們最終的盼望
[00:26:02.560 --> 00:26:05.480]  我們最終的盼望是一種愛的盼望
[00:26:05.480 --> 00:26:07.320]  是一種在這個過程裏面
[00:26:07.320 --> 00:26:10.680]  我們盼望不要離開神的愛
[00:26:10.680 --> 00:26:11.960]  我們在這個過程裏面
[00:26:11.960 --> 00:26:14.440]  我們要更加經驗到神的愛
[00:26:14.440 --> 00:26:16.240]  我們再說有時候沒有困難的時候
[00:26:16.240 --> 00:26:18.480]  我們可能不太體會到
[00:26:18.480 --> 00:26:20.800]  所謂患難見什麼?
[00:26:20.800 --> 00:26:22.960]  患難見真情
[00:26:22.960 --> 00:26:24.600]  所以很多時候是這樣
[00:26:24.600 --> 00:26:29.240]  可能夫婦之間回想起幾十年的家庭生活
[00:26:29.240 --> 00:26:30.400]  最回憶是什麼呢?
[00:26:30.400 --> 00:26:33.720]  可能最回憶是最困難的那段時間
[00:26:33.720 --> 00:26:37.560]  未必是大家去玩、很歡樂、很富裕
[00:26:37.560 --> 00:26:39.480]  未必是那些時間
[00:26:39.480 --> 00:26:42.000]  可能最懷念的、最珍惜的
[00:26:42.000 --> 00:26:44.040]  可能是困難的那段時間
[00:26:44.040 --> 00:26:45.640]  大家彼此相助
[00:26:45.640 --> 00:26:51.520]  一同經歷、經過這些的患難
[00:26:51.520 --> 00:26:53.120]  同樣的今天我們也是
[00:26:53.120 --> 00:26:56.160]  我們在這個聖經告訴我們
[00:26:56.160 --> 00:26:56.800]  我們得救了
[00:26:56.800 --> 00:27:00.560]  我們能夠歡歡喜喜的盼望神的榮耀
[00:27:00.560 --> 00:27:02.560]  不單止在平順的日子
[00:27:02.560 --> 00:27:05.600]  就是在患難的日子
[00:27:05.600 --> 00:27:09.280]  因爲原來在患難中也是歡歡喜喜的
[00:27:09.280 --> 00:27:10.040]  爲什麼呢?
[00:27:10.040 --> 00:27:14.400]  因爲有神的愛在這些當中
[00:27:14.400 --> 00:27:16.560]  所以今天這種愛的盼望
[00:27:16.560 --> 00:27:18.360]  或者盼望愛
[00:27:18.360 --> 00:27:22.440]  是我們真正盼望的原因
[00:27:22.440 --> 00:27:27.920]  或者我們真正盼望的一些具體的內容
[00:27:27.920 --> 00:27:28.880]  感謝主
[00:27:28.880 --> 00:27:31.680]  當我們說我們盼望救主榮耀顯現
[00:27:31.680 --> 00:27:33.400]  這個是今年我們主題的時候
[00:27:33.400 --> 00:27:35.800]  其實我們不是盼望那個時間
[00:27:35.800 --> 00:27:38.600]  也不是盼望單單那個榮耀
[00:27:38.600 --> 00:27:44.480]  我們是盼望我們能夠見到我們的救主
[00:27:44.480 --> 00:27:47.240]  這位愛我們的主
[00:27:47.240 --> 00:27:48.800]  所以求神幫助我們
[00:27:48.800 --> 00:27:54.480]  讓我們能夠有這種活潑的愛的盼望
[00:27:54.480 --> 00:27:58.840]  第三我們看到其實盼望是會停止的
[00:27:58.840 --> 00:28:00.800]  愛才是永不止息的
[00:28:00.800 --> 00:28:03.120]  如果說到盼望和愛的關係
[00:28:03.120 --> 00:28:05.520]  聖經可以說有一節經文講出來
[00:28:05.520 --> 00:28:08.680]  就是我們很熟悉的《愛章》
[00:28:08.680 --> 00:28:12.400]  這個情人節應該讀一讀
[00:28:12.400 --> 00:28:15.200]  哥林多前書十三章
[00:28:15.200 --> 00:28:17.280]  哥林多前書十三章十三節
[00:28:17.280 --> 00:28:22.680]  他說:如今常傳的有信、有望、有愛
[00:28:22.680 --> 00:28:27.480]  這三樣其中最大的是愛
[00:28:27.480 --> 00:28:28.160]  爲什麼?
[00:28:28.160 --> 00:28:29.640]  你回去看回這一章聖經
[00:28:29.640 --> 00:28:30.920]  他又講到那個原因
[00:28:30.920 --> 00:28:33.640]  他說因爲盼望有一天會停止的
[00:28:33.640 --> 00:28:35.760]  我們所等候的那些東西
[00:28:35.760 --> 00:28:37.680]  等候將來實現的那些東西
[00:28:37.680 --> 00:28:39.480]  到實現了的時候
[00:28:39.480 --> 00:28:41.360]  那就不需要再等了
[00:28:41.360 --> 00:28:44.320]  當實現了的時候已經成事了
[00:28:44.320 --> 00:28:47.640]  所以這個就成爲事實了
[00:28:47.640 --> 00:28:50.920]  但是有一樣東西是不會停的
[00:28:50.920 --> 00:28:52.680]  不會停的就是愛了
[00:28:52.680 --> 00:28:56.360]  因爲愛是永不止息的
[00:28:56.360 --> 00:28:59.480]  所以當保祿結束這章經文的時候
[00:28:59.480 --> 00:29:01.600]  來到第十三節最後一節
[00:29:01.600 --> 00:29:02.680]  他有這樣的結論
[00:29:02.680 --> 00:29:07.880]  他說:如今常傳的有信、有望、有愛
[00:29:07.880 --> 00:29:11.000]  但是信有一天都會停止的
[00:29:11.000 --> 00:29:13.040]  盼望不需要有了
[00:29:13.040 --> 00:29:15.200]  去到永恆的時候已經實現了
[00:29:15.200 --> 00:29:18.600]  但是愛是直到永永遠遠的
[00:29:18.600 --> 00:29:20.120]  所以今天我們感謝神
[00:29:20.120 --> 00:29:24.320]  我們盼望有一天會停止的
[00:29:24.320 --> 00:29:27.520]  但是如果你只是得到盼望
[00:29:27.520 --> 00:29:28.720]  沒有愛
[00:29:28.720 --> 00:29:32.080]  那就不會長遠的
[00:29:32.080 --> 00:29:33.120]  但是我們感謝神
[00:29:33.120 --> 00:29:36.720]  這個愛就成爲我們具體盼望的內容
[00:29:36.720 --> 00:29:41.080]  第十一章十三節在希伯來書同樣的
[00:29:41.080 --> 00:29:42.160]  這裏說到什麼呢?
[00:29:42.160 --> 00:29:45.800]  他說:這些人都是存着信心死的
[00:29:45.800 --> 00:29:48.400]  並沒有得着所應許的
[00:29:48.400 --> 00:29:50.640]  卻從遠處望見
[00:29:50.640 --> 00:29:52.720]  遠處望見就是盼望
[00:29:52.720 --> 00:29:54.880]  且歡喜迎接
[00:29:54.880 --> 00:29:59.360]  又承認自己在世上是客裏、是寄居的
[00:29:59.360 --> 00:30:01.800]  說這樣的話的人
[00:30:01.800 --> 00:30:05.200]  是表明自己要走一個家鄉
[00:30:05.200 --> 00:30:07.440]  什麼家鄉?
[00:30:07.440 --> 00:30:10.080]  他們若想念所離開的家鄉
[00:30:10.080 --> 00:30:14.120]  即是現在有的或者是故有的
[00:30:14.120 --> 00:30:16.080]  還有可以回去的機會
[00:30:16.080 --> 00:30:17.920]  不是啊,不是回頭
[00:30:17.920 --> 00:30:21.880]  他們卻羨慕一個更美的家鄉
[00:30:21.880 --> 00:30:23.440]  就是在天上的
[00:30:23.440 --> 00:30:28.600]  所以上帝稱爲他們的上帝並不以爲此
[00:30:28.600 --> 00:30:32.720]  因爲他已經給他們預備了一座城
[00:30:32.720 --> 00:30:34.960]  這座就是天家了
[00:30:34.960 --> 00:30:36.360]  就是一個更美的家鄉
[00:30:36.360 --> 00:30:41.880]  就是天上的榮耀的家鄉
[00:30:41.880 --> 00:30:44.920]  我們開始一個新的永恆的家了
[00:30:44.920 --> 00:30:47.040]  這纔是我們最終的盼望
[00:30:47.040 --> 00:30:50.960]  因爲原來盼望有一天會停止的
[00:30:50.960 --> 00:30:53.880]  但是上帝說將來你來到我這個地方是叫什麼?
[00:30:53.880 --> 00:30:55.480]  是叫做家
[00:30:55.480 --> 00:30:58.240]  我們知道家裏面是充滿着愛的
[00:30:58.240 --> 00:31:01.160]  應該是充滿着愛的
[00:31:01.160 --> 00:31:03.960]  所以那些正在拍拖的情人
[00:31:03.960 --> 00:31:07.360]  今天我不知道正在收看的當中
[00:31:07.360 --> 00:31:11.400]  有沒有一些是戀愛當中的情人
[00:31:11.400 --> 00:31:15.520]  情人最終希望就是結婚成家
[00:31:15.520 --> 00:31:16.720]  這個是正常的
[00:31:16.720 --> 00:31:19.240]  不過今天有很多不正常的情況
[00:31:19.240 --> 00:31:22.800]  等不及,還沒結婚
[00:31:22.800 --> 00:31:25.320]  有關係,那些是不對的
[00:31:25.320 --> 00:31:29.400]  但是我們知道結了婚
[00:31:29.400 --> 00:31:33.560]  將來成家是這些情人在還沒結婚之前的盼望
[00:31:33.560 --> 00:31:36.680]  等候那一天結婚的時候
[00:31:36.680 --> 00:31:38.520]  那種喜樂
[00:31:38.520 --> 00:31:41.840]  那種夢想的實現
[00:31:41.840 --> 00:31:44.440]  和他的愛人永遠在一起
[00:31:44.440 --> 00:31:49.160]  這種關係其實聖經裏面很具體表達出來
[00:31:49.160 --> 00:31:53.240]  表達出我們和神的關係就是這樣
[00:31:53.240 --> 00:31:56.640]  因爲在啓示錄
[00:31:56.640 --> 00:31:59.360]  告訴我們最終的時候
[00:31:59.360 --> 00:32:03.440]  「我們要歡喜快樂,將榮耀歸給他
[00:32:03.440 --> 00:32:06.880]  因爲羔羊分取的時候到了
[00:32:06.880 --> 00:32:10.200]  辛苦也自己預備好了」
[00:32:10.200 --> 00:32:12.880]  這個辛苦就是指教會
[00:32:12.880 --> 00:32:14.400]  指信徒
[00:32:14.400 --> 00:32:17.600]  羔羊當然就是指我們的基督耶穌
[00:32:17.600 --> 00:32:19.600]  我們的親愛的主
[00:32:19.600 --> 00:32:23.000]  所以這個就形容在啓示錄最後
[00:32:23.000 --> 00:32:25.840]  去到我們整個世界的結局
[00:32:25.840 --> 00:32:28.440]  開始一個新天新地之前
[00:32:28.440 --> 00:32:31.840]  那種渴望的心
[00:32:31.840 --> 00:32:36.280]  好像將要結婚的辛苦
[00:32:36.280 --> 00:32:39.840]  等候分取的時候
[00:32:39.840 --> 00:32:42.280]  那種歡喜快樂
[00:32:42.280 --> 00:32:45.160]  所以當去到二十一章的時候
[00:32:45.160 --> 00:32:49.200]  「我又看見一個新天新地
[00:32:49.200 --> 00:32:52.720]  因爲先前的天地已經過去了
[00:32:52.720 --> 00:32:54.440]  海也不再有了
[00:32:54.440 --> 00:32:57.120]  我又看見聖神新耶路撒冷
[00:32:57.120 --> 00:33:00.400]  由上帝那裏從天而降
[00:33:00.400 --> 00:33:01.520]  預備好了
[00:33:01.520 --> 00:33:04.360]  就如辛苦裝飾整齊
[00:33:04.360 --> 00:33:07.480]  等候丈夫」
[00:33:07.480 --> 00:33:09.840]  這個就是最大的情人
[00:33:09.840 --> 00:33:12.440]  這個就是基督耶穌
[00:33:12.440 --> 00:33:14.520]  是我們的良人
[00:33:14.520 --> 00:33:16.320]  我們就像辛苦一樣
[00:33:16.320 --> 00:33:21.520]  來等候那一天的實現
[00:33:21.520 --> 00:33:22.800]  什麼實現?
[00:33:22.800 --> 00:33:24.160]  愛的實現
[00:33:24.160 --> 00:33:26.000]  因爲這裏特別地說到
[00:33:26.000 --> 00:33:27.960]  將來我們去到天國
[00:33:27.960 --> 00:33:30.520]  不是形容我們只是一個國家
[00:33:30.520 --> 00:33:31.520]  有一個君王
[00:33:31.520 --> 00:33:32.960]  有些國民
[00:33:32.960 --> 00:33:33.920]  不是
[00:33:33.920 --> 00:33:36.760]  當然這個是神的國
[00:33:36.760 --> 00:33:39.840]  但是更加形容是一個家
[00:33:39.840 --> 00:33:41.680]  是一個分取
[00:33:41.680 --> 00:33:44.840]  是一個永遠愛的結合
[00:33:44.840 --> 00:33:46.080]  愛永不止息
[00:33:46.080 --> 00:33:46.560]  爲什麼?
[00:33:46.560 --> 00:33:48.520]  因爲耶穌和我們的關係
[00:33:48.520 --> 00:33:50.760]  就好像良人和辛苦
[00:33:50.760 --> 00:33:53.920]  來成立一個新的家庭的關係
[00:33:53.920 --> 00:33:57.000]  所以我們將來去的叫做天家
[00:33:57.000 --> 00:33:59.280]  叫更美的家鄉
[00:33:59.280 --> 00:34:01.080]  更美的家
[00:34:01.080 --> 00:34:01.960]  感謝主
[00:34:01.960 --> 00:34:04.160]  這就是我們所盼望的
[00:34:04.160 --> 00:34:08.000]  今天我們讚美主
[00:34:08.000 --> 00:34:12.880]  讓我們能夠有這種活在愛裏的生活
[00:34:12.880 --> 00:34:13.520]  弟兄姊妹
[00:34:13.520 --> 00:34:15.920]  你的家像不像一個家?
[00:34:15.920 --> 00:34:17.920]  看看那裏有沒有愛
[00:34:17.920 --> 00:34:22.800]  我們的教會像不像一個屬靈的團體?
[00:34:22.800 --> 00:34:25.200]  看看有沒有活出愛
[00:34:25.200 --> 00:34:27.840]  我們所識的朋友
[00:34:27.840 --> 00:34:29.560]  團契小組
[00:34:29.560 --> 00:34:31.240]  教會的弟兄姊妹
[00:34:31.240 --> 00:34:35.400]  是不是有一種愛的關係
[00:34:35.400 --> 00:34:38.520]  就能夠反映出我們的身份
[00:34:38.520 --> 00:34:41.720]  我們的羣體的特徵
[00:34:41.720 --> 00:34:44.800]  更加反映出我們將來真正的盼望
[00:34:44.800 --> 00:34:46.520]  如果你今天都不盼望
[00:34:46.520 --> 00:34:48.200]  你都不希望你的家庭
[00:34:48.200 --> 00:34:49.760]  不希望你的教會
[00:34:49.760 --> 00:34:50.920]  不希望你的團契
[00:34:50.920 --> 00:34:51.880]  不希望你的小組
[00:34:51.880 --> 00:34:53.960]  不希望你的肢體的生活
[00:34:53.960 --> 00:34:57.360]  是有這種愛的
[00:34:57.360 --> 00:34:59.040]  只是很多的挑剔
[00:34:59.040 --> 00:35:02.920]  很多的不滿
[00:35:02.920 --> 00:35:05.840]  很多的爭拗
[00:35:05.840 --> 00:35:10.520]  家庭裏面充滿着仇視
[00:35:10.520 --> 00:35:14.480]  代表你不是真的盼望一個真正的家
[00:35:14.480 --> 00:35:18.120]  真正的將來我們的天家
[00:35:18.120 --> 00:35:22.360]  因爲那裏最具體有的就是愛
[00:35:22.360 --> 00:35:25.000]  所以爲什麼主耶穌給教會
[00:35:25.000 --> 00:35:27.720]  或者信徒的使命
[00:35:27.720 --> 00:35:33.520]  你說什麼其他做到那些教義多重要都好
[00:35:33.520 --> 00:35:36.080]  但是沒有了愛
[00:35:36.080 --> 00:35:38.360]  你的意見多好都好
[00:35:38.360 --> 00:35:40.240]  沒有了愛
[00:35:40.240 --> 00:35:41.560]  都不能算什麼
[00:35:41.560 --> 00:35:46.680]  或者都根本不像是應該有的一個情況
[00:35:46.680 --> 00:35:47.880]  所以親愛的弟兄姊妹
[00:35:47.880 --> 00:35:50.840]  當然愛裏面有真理
[00:35:50.840 --> 00:35:54.960]  我們用愛心來說誠實話
[00:35:54.960 --> 00:35:56.520]  這個是重要的
[00:35:56.520 --> 00:35:59.240]  但是如果沒有了愛
[00:35:59.240 --> 00:36:02.920]  那所有的一切都會等於無用
[00:36:02.920 --> 00:36:07.280]  戈林多前書13章起不是表達這件事嗎?
[00:36:07.280 --> 00:36:09.080]  所以今天我們看到
[00:36:09.080 --> 00:36:11.480]  我們今天知道
[00:36:11.480 --> 00:36:14.600]  如果我們說有盼望的人
[00:36:14.600 --> 00:36:18.720]  我們應該是同時有實踐愛的人
[00:36:18.720 --> 00:36:20.600]  我們是有愛的人
[00:36:20.600 --> 00:36:26.280]  如果你在盼望一個正確的將來的目標
[00:36:26.280 --> 00:36:32.800]  今天我們就應該活出這種將來目標應該有的生活
[00:36:32.800 --> 00:36:35.280]  是一種有愛的生活
[00:36:35.280 --> 00:36:37.960]  這個是永遠學不完的
[00:36:37.960 --> 00:36:40.560]  也都是我們不斷繼續要學的
[00:36:40.560 --> 00:36:43.160]  所以主耶穌告訴我們要彼此相愛
[00:36:43.160 --> 00:36:46.880]  在大誡命他告訴我們要盡心儘性
[00:36:46.880 --> 00:36:51.560]  盡意盡力的愛主你的上帝
[00:36:51.560 --> 00:36:57.160]  其次相逢就是愛人如己
[00:36:57.160 --> 00:37:00.160]  今天我們有一個很好的機會重新學習
[00:37:00.160 --> 00:37:05.400]  因爲是一個講愛的日子
[00:37:05.400 --> 00:37:09.640]  世間人世間外面世俗講這些情人節這些愛
[00:37:09.640 --> 00:37:12.520]  都看得這麼重要
[00:37:12.520 --> 00:37:14.600]  何況我們基督徒
[00:37:14.600 --> 00:37:19.800]  起碼我們更加看重真正愛的人生的重要
[00:37:19.800 --> 00:37:23.280]  真正追求愛的實踐的重要嗎?
[00:37:23.280 --> 00:37:24.880]  求主幫助我們
[00:37:24.880 --> 00:37:28.760]  讓我們知道我們將來要去的就是天家
[00:37:28.760 --> 00:37:32.120]  我們最終與耶穌基督的關係就是
[00:37:32.120 --> 00:37:35.320]  新郎與新婦的關係
[00:37:35.320 --> 00:37:38.040]  我們要與祂永遠結聯
[00:37:38.040 --> 00:37:42.520]  這種犧牲的大愛直到永遠
[00:37:42.520 --> 00:37:44.520]  感謝暫未主
[00:37:44.520 --> 00:37:46.280]  因此
[00:37:46.280 --> 00:37:49.800]  最後如果講到愛與盼望的關係
[00:37:49.800 --> 00:37:53.200]  我相信這應該是我們實踐的目標
[00:37:53.200 --> 00:37:58.080]  因着愛我們應該去播送盼望
[00:37:58.080 --> 00:38:01.280]  今天我們有了愛的人
[00:38:01.280 --> 00:38:05.320]  反過來應該將盼望帶給其他人
[00:38:05.320 --> 00:38:07.480]  在第一節裏的原因
[00:38:07.480 --> 00:38:10.520]  爲什麼我們可以有盼望經歷到神的愛
[00:38:10.520 --> 00:38:14.320]  是因爲我們先領受了神的愛
[00:38:14.320 --> 00:38:18.560]  「我們的恩順輕易就藉助我們的主耶穌基督
[00:38:18.560 --> 00:38:21.840]  得與上帝和好」
[00:38:21.840 --> 00:38:25.080]  得與上帝相和
[00:38:25.080 --> 00:38:29.880]  所以這種就是我們今天所傳遞的信息
[00:38:29.880 --> 00:38:33.600]  我們又活在盼望當中
[00:38:33.600 --> 00:38:35.080]  因爲我們有愛
[00:38:35.080 --> 00:38:36.240]  我們因爲有愛
[00:38:36.240 --> 00:38:39.400]  我們就將這個盼望告訴別人
[00:38:39.400 --> 00:38:45.800]  因爲這回到最終是因爲耶穌基督的救恩
[00:38:45.800 --> 00:38:47.960]  我們很熟悉的一個祈禱文
[00:38:47.960 --> 00:38:50.440]  這個聖法蘭西斯的祈禱文
