
[00:00:00.000 --> 00:00:02.400]  今天我要針對我們教會的意向
[00:18:03.600 --> 00:18:05.800]  我們現在要恢復那個樣子
[00:18:05.800 --> 00:18:07.680]  本來我們教會很興旺
[00:18:07.680 --> 00:18:11.720]  但是因爲什麼事情就萎縮了
[00:18:11.720 --> 00:18:13.800]  我們現在要恢復到那邊
[00:18:13.800 --> 00:18:15.880]  而且我們要expect
[00:18:15.880 --> 00:18:17.480]  好的
[00:18:17.480 --> 00:18:21.200]  因爲復興的火就是什麼
[00:18:21.200 --> 00:18:23.960]  就是禱告的火
[00:18:23.960 --> 00:18:27.880]  唯有禱告能使我們的心火熱起來
[00:18:27.880 --> 00:18:29.280]  您知道嗎
[00:18:29.280 --> 00:18:33.280]  我們教會或者個人要復興的話
[00:18:33.280 --> 00:18:36.880]  必須要有聖靈的工作
[00:18:36.880 --> 00:18:40.920]  這個聖靈的工作開始的時候
[00:18:40.920 --> 00:18:43.640]  他要找一個火熱的人
[00:18:43.640 --> 00:18:45.320]  如果你是冷冰冰的
[00:18:45.320 --> 00:18:47.000]  聖靈不會來找你
[00:18:47.000 --> 00:18:51.160]  但是我們要怎麼樣讓我們能夠
[00:18:51.160 --> 00:18:53.720]  禱告的火能夠興旺起來、燒旺起來
[00:18:53.720 --> 00:18:55.640]  我們心能夠火熱起來了
[00:18:55.640 --> 00:18:58.160]  來配合神的工作呢
[00:18:58.160 --> 00:19:00.920]  就唯有藉着禱告
[00:19:00.920 --> 00:19:02.840]  能夠點燃我們復興的火
[00:19:02.840 --> 00:19:06.720]  能夠讓我們心裏面能夠對主的熱情
[00:19:06.720 --> 00:19:10.440]  再一次火燒起來、燒旺起來
[00:19:10.440 --> 00:19:12.600]  好了 這樣沒事了
[00:19:12.600 --> 00:19:15.720]  哦 是的 有人說
[00:19:15.720 --> 00:19:19.440]  你工作是你在工作
[00:19:19.440 --> 00:19:22.400]  但是當你在禱告的時候呢
[00:19:22.400 --> 00:19:24.080]  是神在工作
[00:19:24.080 --> 00:19:26.040]  好了 這樣沒事了
[00:19:26.040 --> 00:19:29.040]  所以英文也有一個相應的句子叫做
[00:19:29.040 --> 00:19:31.560]  Let go and let God
[00:19:31.560 --> 00:19:34.320]  放手讓神來做
[00:19:34.320 --> 00:19:37.480]  哦 我不是說我們就偷懶不做事情
[00:19:37.480 --> 00:19:39.520]  乃是說我們努力地做
[00:19:39.520 --> 00:19:43.240]  我們要把禱告放在前面
[00:19:43.240 --> 00:19:45.400]  我們要仰望神
[00:19:45.400 --> 00:19:48.760]  哦 不是說靠我們自己來做
[00:19:48.760 --> 00:19:50.080]  我跟你講
[00:19:50.080 --> 00:19:53.680]  你如果靠你自己做 你是在做你的事
[00:19:53.680 --> 00:19:55.400]  但是當我們靠神來做
[00:19:55.400 --> 00:19:56.720]  我們用禱告
[00:19:56.720 --> 00:19:58.360]  神來幫我們做的時候
[00:19:58.360 --> 00:20:00.720]  那神的能力就要彰顯出來
[00:20:00.720 --> 00:20:02.440]  當我們禱告、當我們呼求神
[00:20:02.440 --> 00:20:03.960]  當我們尋求神的時候
[00:20:03.960 --> 00:20:07.560]  當我們爲祂的國、爲祂的義來禱告的時候
[00:20:07.560 --> 00:20:09.640]  這一切都要加給你的
[00:20:09.640 --> 00:20:11.720]  哈雷路亞 是的
[00:20:11.720 --> 00:20:16.200]  王明道牧師他有一次寫道說
[00:20:16.200 --> 00:20:21.560]  他說一艘載滿了167個人的船
[00:20:21.560 --> 00:20:26.360]  從雅西亞出發往羅馬去
[00:20:26.360 --> 00:20:28.680]  結果船開到半路上
[00:20:28.680 --> 00:20:31.840]  遭遇到狂風巨浪
[00:20:31.840 --> 00:20:34.720]  船幾乎要沉下去了
[00:20:34.720 --> 00:20:37.280]  幸好船上有一個人
[00:20:37.280 --> 00:20:38.920]  這個人不是船長
[00:20:38.920 --> 00:20:41.000]  這個人不是水手
[00:20:41.000 --> 00:20:43.000]  這個人也不是神
[00:20:43.000 --> 00:20:46.040]  而是一個禱告的藝人
[00:20:46.040 --> 00:20:48.520]  他的名字叫作保羅
[00:20:48.520 --> 00:20:51.360]  這是在《始祖行贊》27章說的
[00:20:51.360 --> 00:20:55.080]  所以大家就都得救了
[00:20:55.080 --> 00:20:58.560]  今天我們教會也像一艘船
[00:20:58.560 --> 00:21:02.440]  正載着好多的人
[00:21:02.440 --> 00:21:04.640]  正載着許多的貨物
[00:21:04.640 --> 00:21:08.520]  但是我們受到物質主義、世俗化、
[00:21:08.520 --> 00:21:11.600]  衆議主義、個人主義、理性主義、
[00:21:11.600 --> 00:21:14.680]  華裔主義、後現代主義
[00:21:14.680 --> 00:21:20.120]  甚至於進化論的影響的猛浪的襲擊
[00:21:20.120 --> 00:21:23.640]  這條船經得起、經不起風浪
[00:21:23.640 --> 00:21:26.880]  就看我們教會有沒有禱告的藝人
[00:21:26.880 --> 00:21:28.880]  禱告的藝人越多
[00:21:28.880 --> 00:21:31.680]  這船開起來越平穩
[00:21:31.680 --> 00:21:33.520]  禱告的藝人越多
[00:21:33.520 --> 00:21:36.200]  爲這個教會、爲牧師禱告
[00:21:36.200 --> 00:21:38.360]  爲各樣的司空禱告
[00:21:38.360 --> 00:21:40.560]  爲小主禱告、爲小主禱告
[00:21:40.560 --> 00:21:41.480]  小主上禱告
[00:21:41.480 --> 00:21:43.920]  彼此帶酒、互相帶島的時候
[00:21:43.920 --> 00:21:46.840]  這船開起來就穩結便當
[00:21:46.840 --> 00:21:48.200]  好像飛機一樣
[00:21:48.200 --> 00:21:49.280]  飛船
[00:21:49.280 --> 00:21:52.640]  興旺愛飛船就要飛上天去了
[00:21:52.640 --> 00:21:53.920]  Hallelujah
[00:21:53.920 --> 00:21:57.720]  就要看我們教會有沒有禱告的藝人
[00:21:57.720 --> 00:21:59.520]  所以你跟旁邊人說
[00:21:59.520 --> 00:22:01.520]  願你成爲教會禱告的藝人
[00:22:01.520 --> 00:22:04.120]  Hallelujah 讚美神
[00:22:04.120 --> 00:22:05.560]  Hallelujah 讚美神
[00:22:05.560 --> 00:22:07.120]  讚美神 讚美神
[00:22:07.120 --> 00:22:09.760]  Hallelujah
[00:22:09.760 --> 00:22:13.320]  復興的火就是禱告的火
[00:22:13.320 --> 00:22:18.000]  就是禱告能使我們心裏面火熱起來
[00:22:18.000 --> 00:22:22.760]  而禱告也使我們能夠同心合一
[00:22:22.760 --> 00:22:24.920]  我們都是不一樣的人
[00:22:24.920 --> 00:22:27.040]  大家不同的背景
[00:22:27.040 --> 00:22:29.560]  不同的家庭環境湊在一起
[00:22:29.560 --> 00:22:31.520]  成爲同工
[00:22:31.520 --> 00:22:33.760]  近不住就摩擦來摩擦去
[00:22:33.760 --> 00:22:34.720]  你看我不順眼
[00:22:34.720 --> 00:22:36.040]  我看你不順眼
[00:22:36.040 --> 00:22:37.000]  你是要聽我的
[00:22:37.000 --> 00:22:39.640]  還是我是要聽你的
[00:22:39.640 --> 00:22:42.000]  沒有辦法同心合一
[00:22:42.000 --> 00:22:43.560]  但是您知道嗎
[00:22:43.560 --> 00:22:46.880]  禱告使我們能夠同心合一
[00:22:46.880 --> 00:22:50.640]  禱告使我們能夠對準神的心意
[00:22:50.640 --> 00:22:53.080]  而不是我們個人的意識
[00:22:53.080 --> 00:22:54.800]  我個人有很多主意
[00:22:54.800 --> 00:22:56.320]  但是當我們在禱告中的時候
[00:22:56.320 --> 00:22:58.880]  我們彼此尋求神的意識的時候
[00:22:58.880 --> 00:23:00.480]  我們才發現
[00:23:00.480 --> 00:23:03.560]  我們那個意識其實不是神的意識的時候
[00:23:03.560 --> 00:23:06.080]  你就必須要來過再一次
[00:23:06.080 --> 00:23:08.280]  來究竟神的意識
[00:23:08.280 --> 00:23:10.200]  我們才能夠謙卑下來
[00:23:10.200 --> 00:23:11.840]  降伏在神的面前
[00:23:11.840 --> 00:23:15.880]  我們才能夠在基督裏面合二爲一
[00:23:15.880 --> 00:23:19.840]  我們禮拜二晚上的勤如眷的禱告會
[00:23:19.840 --> 00:23:20.480]  哈雷洛亞
[00:23:20.480 --> 00:23:22.680]  我們現在參加人越來越多
[00:23:22.680 --> 00:23:25.960]  如果我們禱告會人數再多一些的話
[00:23:25.960 --> 00:23:28.600]  我們這個禱告火就興旺起來了
[00:23:28.600 --> 00:23:29.960]  我們就同心合一
[00:23:29.960 --> 00:23:31.360]  我們就火熱起來了
[00:23:31.360 --> 00:23:34.720]  我們教會父親的火就開始燃燒起來了
[00:23:34.720 --> 00:23:35.800]  哈雷洛亞
[00:23:35.800 --> 00:23:36.600]  是的
[00:23:36.600 --> 00:23:38.000]  哈雷洛亞
[00:23:38.000 --> 00:23:41.680]  那時候我們禱告不再是爲了我們自己
[00:23:41.680 --> 00:23:44.280]  不再是爲了要神醫治我身體
[00:23:44.280 --> 00:23:46.240]  神讓我的太太乖一點
[00:23:46.240 --> 00:23:49.840]  神讓我的先生努力賺錢一點
[00:23:49.840 --> 00:23:52.120]  或者是神讓我的身體好起來
[00:23:52.120 --> 00:23:55.880]  那個時候我們禱告真的是先求祂的國祂的義
[00:23:55.880 --> 00:23:59.040]  這一切都要加給你的
[00:23:59.040 --> 00:23:59.600]  哈雷洛亞
[00:23:59.600 --> 00:24:00.560]  讚美神
[00:24:00.560 --> 00:24:01.080]  哈雷洛亞
[00:24:01.080 --> 00:24:02.680]  所以我們要禱告
[00:24:02.680 --> 00:24:07.440]  而禱告能夠讓天空打開來
[00:24:07.440 --> 00:24:12.680]  這個是千古想不通的一個事情
[00:24:12.680 --> 00:24:15.640]  禱告可以讓屬靈的天空打開來
[00:24:15.640 --> 00:24:20.520]  聖經裏面最早有五處地方講到天空打開
[00:24:20.520 --> 00:24:22.800]  講到屬靈的天空
[00:24:22.800 --> 00:24:26.800]  我們禱告的時候天空打開
[00:24:26.800 --> 00:24:30.000]  天空不打開神的靈怎麼降下來
[00:24:30.000 --> 00:24:33.080]  神的父親怎麼降下來
[00:24:33.080 --> 00:24:35.480]  非要讓他的天空打開來纔行
[00:24:35.480 --> 00:24:36.520]  不是嗎
[00:24:36.520 --> 00:24:37.400]  哈雷洛亞
[00:24:37.400 --> 00:24:39.200]  在約翰福音第一章
[00:24:39.200 --> 00:24:41.360]  他說我實實在在的告訴你們
[00:24:41.360 --> 00:24:43.000]  你們將要天開了
[00:24:43.000 --> 00:24:44.240]  看見天開了
[00:24:44.240 --> 00:24:49.080]  神的使者要上去下來在人子的身上
[00:24:49.080 --> 00:24:50.000]  哈雷洛亞
[00:24:50.000 --> 00:24:51.240]  天開了
[00:24:51.240 --> 00:24:54.280]  你說牧師那是講天開了耶穌要來
[00:24:54.280 --> 00:24:55.680]  不是的
[00:24:55.680 --> 00:24:57.640]  這是在約翰福音第一章
[00:24:57.640 --> 00:24:59.800]  不是約翰福音第二十一章
[00:24:59.800 --> 00:25:02.320]  他講的天開是一開始講的天開
[00:25:02.320 --> 00:25:05.320]  不是說末世的時候耶穌要來的時候天開
[00:25:05.320 --> 00:25:07.720]  他是說當你禱告的時候
[00:25:07.720 --> 00:25:09.880]  當你尋求神的時候
[00:25:09.880 --> 00:25:11.880]  神就要打開天窗
[00:25:11.880 --> 00:25:13.320]  神就要打開天
[00:25:13.320 --> 00:25:15.440]  神就要下來降到你身上
[00:25:15.440 --> 00:25:16.840]  神就要復興你
[00:25:16.840 --> 00:25:17.880]  你的家也好
[00:25:17.880 --> 00:25:19.120]  你個人也好
[00:25:19.120 --> 00:25:20.120]  你的教會也好
[00:25:20.120 --> 00:25:21.800]  你的國家也好
[00:25:21.800 --> 00:25:23.120]  通通要復興你面了
[00:25:23.120 --> 00:25:24.520]  起來的哈雷洛亞
[00:25:24.520 --> 00:25:26.600]  路加福音第一章
[00:25:26.600 --> 00:25:28.560]  耶穌受洗的時候
[00:25:28.560 --> 00:25:30.080]  衆百姓都受了洗
[00:25:30.080 --> 00:25:31.880]  耶穌也受了洗
[00:25:31.880 --> 00:25:34.600]  正禱告的時候
[00:25:34.600 --> 00:25:36.720]  天就開了
[00:25:36.720 --> 00:25:37.560]  哈雷洛亞
[00:25:37.560 --> 00:25:38.480]  讚美神
[00:25:38.480 --> 00:25:41.600]  所以我們要禱告讓天打開
[00:25:41.600 --> 00:25:43.240]  復興臨到我們
[00:25:43.240 --> 00:25:45.000]  我不管你有多少的困苦
[00:25:45.000 --> 00:25:46.400]  多少的患難
[00:25:46.400 --> 00:25:48.760]  你不禱告天怎麼開
[00:25:48.760 --> 00:25:50.320]  神怎麼來幫你
[00:25:50.320 --> 00:25:51.800]  哈雷洛亞讚美神
[00:25:51.800 --> 00:25:54.360]  在十度心轉裏面
[00:25:54.360 --> 00:25:56.360]  這個屍體法
[00:25:56.360 --> 00:25:59.080]  他受到逼迫被人家用石頭打
[00:25:59.080 --> 00:26:00.400]  快要死了
[00:26:00.400 --> 00:26:01.920]  結果他就禱告
[00:26:01.920 --> 00:26:04.720]  他就說我看到天開了
[00:26:04.720 --> 00:26:06.800]  神要來接他去了
[00:26:06.800 --> 00:26:08.560]  哈雷洛亞讚美神
[00:26:08.560 --> 00:26:11.200]  哦十度裏面天開了
[00:26:11.200 --> 00:26:12.640]  白馬下來了
[00:26:12.640 --> 00:26:13.520]  哈雷洛亞
[00:26:13.520 --> 00:26:15.200]  我們教會也是要一樣
[00:26:15.200 --> 00:26:16.360]  我們要禱告
[00:26:16.360 --> 00:26:18.880]  哦你哪天來參加我們
[00:26:18.880 --> 00:26:21.160]  禮拜二晚上的其中間禱告會
[00:26:21.160 --> 00:26:23.360]  我真要讓你看到天開了
[00:26:23.360 --> 00:26:25.760]  禱告禱告禱告天開了
[00:26:25.760 --> 00:26:27.720]  哈雷洛亞讚美神
[00:26:27.720 --> 00:26:30.240]  復興的火就是聖靈的火
[00:26:30.240 --> 00:26:30.840]  哈雷洛亞
[00:26:30.840 --> 00:26:33.240]  十度心轉第二章我們剛纔練
[00:26:33.240 --> 00:26:35.000]  當他們聚在一起的時候
[00:26:35.000 --> 00:26:37.040]  在馬可羅上禱告的時候
[00:26:37.040 --> 00:26:40.080]  說聖靈如風吹來
[00:26:40.080 --> 00:26:41.120]  如火降來
[00:26:41.120 --> 00:26:42.600]  所以聖靈的火
[00:26:42.600 --> 00:26:46.600]  就是神要用聖靈來澆灌我們
[00:26:46.600 --> 00:26:48.800]  如果說我們要我們個人復興的話
[00:26:48.800 --> 00:26:50.640]  你一定要領受聖靈的火
[00:26:50.640 --> 00:26:52.200]  要能夠復興起來
[00:26:52.200 --> 00:26:54.000]  教會也是要如此
[00:26:54.000 --> 00:26:56.160]  像風一樣吹來
[00:26:56.160 --> 00:26:58.280]  像火一樣吹來
[00:26:58.280 --> 00:27:00.160]  哦今天我們真的講了
[00:27:00.160 --> 00:27:01.760]  我們教會能夠
[00:27:01.760 --> 00:27:03.560]  我聽了不少
[00:27:03.560 --> 00:27:06.320]  我看了不少關於教會復興
[00:27:06.320 --> 00:27:09.680]  關於教會人數不斷增多的事情
[00:27:09.680 --> 00:27:12.680]  不是因爲講沒講到講得好
[00:27:12.680 --> 00:27:15.560]  不是因爲教會有什麼大好的節目
[00:27:15.560 --> 00:27:17.120]  或者是怎麼樣
[00:27:17.120 --> 00:27:19.520]  乃至說聖靈開始做功了
[00:27:19.520 --> 00:27:21.040]  韓國有一個教會
[00:27:21.040 --> 00:27:23.200]  他的牧師身體很不好
[00:27:23.200 --> 00:27:25.400]  就常常出去看病
[00:27:25.400 --> 00:27:26.520]  就出去治病
[00:27:26.520 --> 00:27:27.640]  一去就去
[00:27:27.640 --> 00:27:31.280]  又是割盲腸又是割胎又是割什麼
[00:27:31.280 --> 00:27:32.400]  一去就三個月
[00:27:32.400 --> 00:27:33.200]  一去就半年
[00:27:33.200 --> 00:27:35.680]  回來就每次回來人就是增多了
[00:27:35.680 --> 00:27:37.040]  牧師都不在
[00:27:37.040 --> 00:27:38.720]  說不定我也該出去走一走
[00:27:38.720 --> 00:27:39.840]  回來的時候哎呀
[00:27:39.840 --> 00:27:41.320]  怎麼又多了十個人
[00:27:41.320 --> 00:27:42.200]  再走一下
[00:27:42.200 --> 00:27:44.120]  回來又多了十個人
[00:27:44.120 --> 00:27:45.640]  他在那邊讚美神
[00:27:45.640 --> 00:27:48.640]  所以教會復興人數增多
[00:27:48.640 --> 00:27:50.680]  是聖靈在動功
[00:27:50.680 --> 00:27:53.080]  當我們願意火熱的禱告
[00:27:53.080 --> 00:27:54.920]  讓復興的火點燃的時候
[00:27:54.920 --> 00:27:55.840]  聖靈降來了
[00:27:55.840 --> 00:28:00.480]  我們的教會就要復興了
[00:28:00.480 --> 00:28:03.000]  還有就如詩篇說的
[00:28:03.000 --> 00:28:03.880]  我是耶和華
[00:28:03.880 --> 00:28:04.960]  你的神
[00:28:04.960 --> 00:28:07.960]  曾把你從埃及地領上來
[00:28:07.960 --> 00:28:09.800]  你要大大張口
[00:28:09.800 --> 00:28:12.720]  我就給你充滿
[00:28:12.720 --> 00:28:13.960]  你要復興
[00:28:13.960 --> 00:28:16.080]  你要你的生命不再頹廢
[00:28:16.080 --> 00:28:17.680]  你要的日子好過
[00:28:17.680 --> 00:28:19.640]  你要你的身體好起來
[00:28:19.640 --> 00:28:22.640]  你要你錢賺多一點
[00:28:22.640 --> 00:28:24.640]  你有沒有向神來禱告
[00:28:24.640 --> 00:28:26.480]  大大的開口
[00:28:26.480 --> 00:28:29.120]  他就大大的充滿你
[00:28:29.120 --> 00:28:30.080]  Hallelujah
[00:28:30.080 --> 00:28:32.440]  是的我聽說有一個牙醫診所
[00:28:32.440 --> 00:28:34.320]  你坐在他那個牙醫椅子上面
[00:28:34.320 --> 00:28:35.400]  望着天花板
[00:28:35.400 --> 00:28:37.160]  上面就寫了這個經句
[00:28:37.160 --> 00:28:43.320]  你大大開口我就充滿你
[00:28:43.320 --> 00:28:46.120]  你大大開口神就大大充滿你
[00:28:46.120 --> 00:28:49.160]  你小小開口神就小小充滿你
[00:28:49.160 --> 00:28:51.200]  你不開口神怎麼樣
[00:28:51.200 --> 00:28:52.720]  不充滿你
[00:28:52.720 --> 00:28:54.520]  所以你跟你隔壁人說
[00:28:54.520 --> 00:28:56.680]  你要大大開口
[00:28:56.680 --> 00:28:58.640]  Hallelujah 讚美神
[00:28:58.640 --> 00:29:00.600]  是的
[00:29:00.600 --> 00:29:04.160]  因爲
[00:29:04.160 --> 00:29:05.440]  神做事情
[00:29:05.440 --> 00:29:09.240]  不是我們這個小腦袋能夠想得清楚的
[00:29:09.240 --> 00:29:12.360]  如果你要說牧師
[00:29:12.360 --> 00:29:14.520]  你要我想清楚了我就信了
[00:29:14.520 --> 00:29:16.120]  我說 哎呀 慘了
[00:29:16.120 --> 00:29:17.440]  你永遠信不了
[00:29:17.440 --> 00:29:19.400]  我到現在我都想不清楚
[00:29:19.400 --> 00:29:20.680]  你懂嗎
[00:29:20.680 --> 00:29:23.160]  但是當你親身遇見神
[00:29:23.160 --> 00:29:26.240]  當你體驗到神在你裏面做工的時候
[00:29:26.240 --> 00:29:28.280]  你就對他所得着
[00:29:28.280 --> 00:29:30.280]  你生命就不再頹廢了
[00:29:30.280 --> 00:29:32.200]  你就大大開口了
[00:29:32.200 --> 00:29:33.720]  Hallelujah 讚美神
[00:29:33.720 --> 00:29:36.520]  1949年的時候
[00:29:36.520 --> 00:29:38.640]  愛德華米勒
[00:29:38.640 --> 00:29:39.800]  就是Edward Miller
[00:29:39.800 --> 00:29:40.840]  就是John Miller
[00:29:40.840 --> 00:29:44.120]  約翰米勒的父親
[00:29:44.120 --> 00:29:46.720]  那個時候他在阿根廷
[00:29:46.720 --> 00:29:50.080]  在那邊建立教會
[00:29:50.080 --> 00:29:53.200]  那個教會嘛 光景比我們差很多
[00:29:53.200 --> 00:29:54.840]  做了好多年
[00:29:54.840 --> 00:29:56.280]  大概十個人都不到
[00:29:56.280 --> 00:29:59.640]  一半是他自己家裏面的人
[00:29:59.640 --> 00:30:01.080]  那麼
[00:30:01.080 --> 00:30:02.680]  他就來到神的面前說
[00:30:02.680 --> 00:30:03.680]  神啊
[00:30:03.680 --> 00:30:06.240]  你到底要我怎麼做
[00:30:06.240 --> 00:30:08.200]  你叫我來這裏建立教會
[00:30:08.200 --> 00:30:11.240]  我這裏建立得悽慘得很
[00:30:11.240 --> 00:30:14.920]  所以說我要你開始半宵禱告
[00:30:14.920 --> 00:30:17.520]  什麼叫半宵禱告
[00:30:17.520 --> 00:30:20.360]  通宵禱告就是從
[00:30:20.360 --> 00:30:23.840]  晚上一直禱告到第二天天亮
[00:30:23.840 --> 00:30:27.360]  半宵禱告就是從差不多八點到十二點
[00:30:27.360 --> 00:30:28.920]  四個小時
[00:30:28.920 --> 00:30:30.040]  所以
[00:30:30.040 --> 00:30:32.920]  他就號召弟兄姐妹
[00:30:32.920 --> 00:30:36.320]  我們要來半宵禱告
[00:30:36.320 --> 00:30:39.600]  結果第一天晚上來了三個姐妹
[00:30:39.600 --> 00:30:40.880]  OK
[00:30:40.880 --> 00:30:42.560]  就禱告禱告禱告
[00:30:42.560 --> 00:30:44.800]  什麼事情都沒有發生
[00:30:44.800 --> 00:30:47.720]  又一個姐妹說 牧師啊
[00:30:47.720 --> 00:30:51.520]  聖靈跟我說叫我去敲這個講臺啊
[00:30:51.520 --> 00:30:53.720]  牧師聽了也不講話了
[00:30:53.720 --> 00:30:57.440]  我搞錯啊
[00:30:57.440 --> 00:31:01.280]  聖靈怎麼不跟我說啊
[00:31:01.280 --> 00:31:03.480]  第二天晚上又來了
[00:31:03.480 --> 00:31:06.280]  八點鐘開始禱告禱告到十二點
[00:31:06.280 --> 00:31:09.040]  又是沒有發生什麼事情
[00:31:09.040 --> 00:31:11.720]  第三天也就是第四天的時候
[00:31:11.720 --> 00:31:13.640]  他就問那個姐妹說
[00:31:13.640 --> 00:31:14.920]  神還沒有跟你說
[00:31:14.920 --> 00:31:17.000]  她說神還在跟我說
[00:31:17.000 --> 00:31:18.960]  叫我去敲這個講臺
[00:31:18.960 --> 00:31:20.520]  牧師說來來來來
[00:31:20.520 --> 00:31:22.560]  我們把這個講臺圍起來
[00:31:22.560 --> 00:31:25.000]  讓我們在這個講臺這邊禱告
[00:31:25.000 --> 00:31:26.080]  我們禱告差不多
[00:31:26.080 --> 00:31:27.960]  你上去就敲吧
[00:31:27.960 --> 00:31:30.720]  他就大打一下一敲啊
[00:31:30.720 --> 00:31:35.960]  忽然間一陣風吹到教會里面
[00:31:35.960 --> 00:31:38.440]  忽然間第二天
[00:31:38.440 --> 00:31:40.720]  他都不知道爲什麼
[00:31:40.720 --> 00:31:42.760]  大清早他到教會去的時候
[00:31:42.760 --> 00:31:44.880]  已經許多人等到門口
[00:31:44.880 --> 00:31:46.400]  要等他開門
[00:31:46.400 --> 00:31:48.560]  忽然間這個事情發生了
[00:31:48.560 --> 00:31:50.960]  哦那個從此呢
[00:31:50.960 --> 00:31:54.160]  那個阿根廷大復興就開始
[00:31:54.160 --> 00:31:56.120]  就開始動工了
[00:31:56.120 --> 00:31:59.480]  這就是聖靈在我們中間來做工
[00:31:59.480 --> 00:32:01.400]  哦是的感謝神讚美神
[00:32:01.400 --> 00:32:04.160]  那是1949年的事情
[00:32:04.160 --> 00:32:08.040]  阿根廷大復興整整復興了十年
[00:32:08.040 --> 00:32:12.360]  讓整個國家開始完全轉向神
[00:32:12.360 --> 00:32:14.040]  哦國家整個復興起來
[00:32:14.040 --> 00:32:16.840]  教會復興起來了
[00:32:16.840 --> 00:32:21.360]  復興的活是認罪悔改的活
[00:32:21.360 --> 00:32:22.960]  哈雷路亞
[00:32:22.960 --> 00:32:23.680]  你知道嗎
[00:32:23.680 --> 00:32:25.480]  復興最主要的前途
[00:32:25.480 --> 00:32:28.440]  前提就是要認罪
[00:32:28.440 --> 00:32:30.800]  還有就是對付罪
[00:32:30.800 --> 00:32:32.680]  什麼叫對付罪呀
[00:32:32.680 --> 00:32:34.960]  就是悔改
[00:32:34.960 --> 00:32:36.400]  所以你要認罪悔改
[00:32:36.400 --> 00:32:40.400]  這是你要復興最大的前提
[00:32:40.400 --> 00:32:44.320]  因爲罪惡是神所不許可
[00:32:44.320 --> 00:32:46.760]  我常常喜歡講就是說
[00:32:46.760 --> 00:32:50.040]  你講悔在垃圾堆裏面
[00:32:50.040 --> 00:32:51.480]  在垃圾桶裏面
[00:32:51.480 --> 00:32:52.960]  或在糞坑裏面
[00:32:52.960 --> 00:32:55.520]  在那裏掰的都是什麼
[00:32:55.520 --> 00:33:00.520]  都是文銀納垢或者是蟑螂嘛
[00:33:00.520 --> 00:33:01.520]  是不是
[00:33:01.520 --> 00:33:04.000]  那聖靈怎麼會掰在那個
[00:33:04.000 --> 00:33:08.720]  充滿污穢詭詐邪惡的地方呢
[00:33:08.720 --> 00:33:11.480]  所以我們一定要認罪悔改
[00:33:11.480 --> 00:33:15.120]  讓我們的心裏面清洗乾淨
[00:33:15.120 --> 00:33:17.160]  能夠有一個無畏的良心
[00:33:17.160 --> 00:33:19.320]  有一個清潔的良心
[00:33:19.320 --> 00:33:21.680]  能夠有一個火熱的心
[00:33:21.680 --> 00:33:24.680]  能夠在我們生命裏面
[00:33:24.680 --> 00:33:26.520]  禱告着火在燃燒
[00:33:26.520 --> 00:33:27.760]  在我們生命裏面
[00:33:27.760 --> 00:33:31.280]  聖靈的火在我們身上動功的時候
[00:33:31.280 --> 00:33:34.640]  復興就臨到了
[00:33:34.640 --> 00:33:37.040]  在三零年代的時候
[00:33:37.040 --> 00:33:38.840]  中國有一個很有名的
[00:33:38.840 --> 00:33:41.680]  很大有能力的一個傳道人叫什麼
[00:33:41.680 --> 00:33:42.920]  姓宋
[00:33:42.920 --> 00:33:43.720]  (宋尚傑)
[00:33:43.720 --> 00:33:45.520]  宋尚傑
[00:33:45.520 --> 00:33:49.400]  哦 他是美國學和神學院畢業的
[00:33:49.400 --> 00:33:50.800]  讀到博士
[00:33:50.800 --> 00:33:55.120]  原本要榮歸故祖的 故土的
[00:33:55.120 --> 00:33:58.400]  結果他也信了祖
[00:33:58.400 --> 00:34:01.280]  結果他坐船回來的時候
[00:34:01.280 --> 00:34:03.760]  看到大海中 看到異象
[00:34:03.760 --> 00:34:09.520]  說許許多多人在那個海水裏面要被淹死了
[00:34:09.520 --> 00:34:12.920]  但是有一個大的十字架出現了
[00:34:12.920 --> 00:34:15.680]  大家都巴在那個十字架上面
[00:34:15.680 --> 00:34:17.400]  所以他就回到中國裏面
[00:34:17.400 --> 00:34:19.320]  就開始傳福音
[00:34:19.320 --> 00:34:21.800]  他就傳天國的福音
[00:34:21.800 --> 00:34:25.040]  哦 他講到
[00:34:25.040 --> 00:34:26.760]  就很多人怕聽
[00:34:26.760 --> 00:34:29.200]  因爲他就講你是罪人
[00:34:29.200 --> 00:34:31.960]  他怎麼講都是你是罪人
[00:34:31.960 --> 00:34:35.320]  我們都不相信我們是罪人不是嗎
[00:34:35.320 --> 00:34:36.520]  哦 每次牧師講
[00:34:36.520 --> 00:34:38.240]  你牧師來我家都是講我是罪人
[00:34:38.240 --> 00:34:40.280]  我又怎麼罪呢
[00:34:40.280 --> 00:34:41.960]  所以他每次講到
[00:34:41.960 --> 00:34:45.960]  他有一次講到他就準備了一口棺材
[00:34:45.960 --> 00:34:48.080]  一個真的棺材
[00:34:48.080 --> 00:34:51.040]  他就講說發財 發財 發棺材
[00:34:51.040 --> 00:34:53.440]  他就躺在棺材裏面
[00:34:53.440 --> 00:34:56.080]  他說我們都死人了
[00:34:56.080 --> 00:34:58.840]  都是在罪孽中死掉的人了
[00:34:58.840 --> 00:35:01.240]  甚至於他後來做了一個小棺材
[00:35:01.240 --> 00:35:02.520]  每次放到口袋裏面
[00:35:02.520 --> 00:35:07.040]  每次講到就拿個小棺材
