
[00:00:00.000 --> 00:00:04.280]  今天是新的一年 第一個主日
[00:20:34.620 --> 00:20:36.300]  A是聖靈
[00:20:36.300 --> 00:20:39.060]  C是另外一個弟兄姊妹
[00:20:39.060 --> 00:20:40.820]  如果是這樣的時候
[00:20:40.820 --> 00:20:43.020]  代數告訴我們什麼呢?
[00:20:43.020 --> 00:20:44.860]  如果A等於B
[00:20:44.860 --> 00:20:46.580]  A等於C的話
[00:20:46.580 --> 00:20:49.020]  那就C等於B了
[00:20:49.020 --> 00:20:54.020]  意思就是B和C就會和睦了
[00:20:54.020 --> 00:20:57.660]  如果我們發覺B和C原來不和睦
[00:20:57.660 --> 00:20:59.500]  意思是什麼呢?
[00:20:59.500 --> 00:21:02.620]  就是A和B的關係出現了問題
[00:21:02.620 --> 00:21:05.580]  或者A和C的關係出現問題
[00:21:05.580 --> 00:21:08.180]  甚至雙方面都出現問題
[00:21:08.180 --> 00:21:11.620]  就是我們和神的關係出現問題
[00:21:11.620 --> 00:21:13.540]  我們令到聖靈擔憂
[00:21:13.540 --> 00:21:16.260]  我們甚至可能令到聖靈消滅
[00:21:16.260 --> 00:21:21.980]  以致我們不能夠和弟兄姊妹和睦
[00:21:21.980 --> 00:21:23.180]  還有
[00:21:23.180 --> 00:21:24.380]  經文告訴我們
[00:21:24.380 --> 00:21:26.780]  我們不單止有一個靈
[00:21:26.780 --> 00:21:29.340]  還有一個指望
[00:21:29.340 --> 00:21:33.620]  有同一個指望就是有同一個目的地
[00:21:33.620 --> 00:21:35.740]  如果你和某弟兄姊妹不和
[00:21:35.740 --> 00:21:38.140]  你快點和他講和
[00:21:38.140 --> 00:21:39.620]  將來去到天上
[00:21:39.620 --> 00:21:41.540]  你和他日夕相處
[00:21:41.540 --> 00:21:43.860]  你會和他永遠同在
[00:21:43.860 --> 00:21:44.940]  你和他不和
[00:21:44.940 --> 00:21:47.740]  你快點和他講和
[00:21:47.740 --> 00:21:51.660]  否則你將來會每天見到他
[00:21:51.660 --> 00:21:54.340]  我們也有同一位主
[00:21:54.340 --> 00:21:55.660]  同一個信心
[00:21:55.660 --> 00:21:56.780]  這些很簡單
[00:21:56.780 --> 00:21:58.220]  不需要解釋
[00:21:58.220 --> 00:22:03.580]  同一個洗禮能夠進入耶穌基督裡面
[00:22:03.580 --> 00:22:05.580]  很奇怪
[00:22:05.580 --> 00:22:09.980]  當保羅叫我們要與蒙召的恩相稱
[00:22:09.980 --> 00:22:13.940]  當他說我們要保持聖靈所賜的合一之後
[00:22:13.940 --> 00:22:17.060]  他立刻講屬靈的恩賜
[00:22:17.060 --> 00:22:19.060]  為什麼?
[00:22:19.060 --> 00:22:21.780]  因為最好的辦法合一
[00:22:21.780 --> 00:22:24.460]  就是我們大家去侍奉
[00:22:24.460 --> 00:22:28.180]  當我們大家用屬靈的恩賜去侍奉的時候
[00:22:28.180 --> 00:22:30.820]  我們就沒有時間去搞不和
[00:22:30.820 --> 00:22:32.820]  沒有時間去搞分裂
[00:22:32.820 --> 00:22:36.020]  但如果大家都坐著不去侍奉的時候
[00:22:36.020 --> 00:22:39.100]  就有很多時間可以去搞分裂
[00:22:39.100 --> 00:22:41.100]  可以去搞紛爭
[00:22:41.100 --> 00:22:45.500]  可能保羅也在暗示另外一件事
[00:22:45.500 --> 00:22:48.740]  就是當你對教會不滿的時候
[00:22:48.740 --> 00:22:51.780]  當你想離開教會的時候
[00:22:51.780 --> 00:22:55.420]  其實有一個比離開更好的辦法
[00:22:55.420 --> 00:22:58.500]  世界上沒有十全十美的教會
[00:22:58.500 --> 00:23:00.500]  你想去找你一定找不到
[00:23:00.500 --> 00:23:03.220]  但當你想離開的時候
[00:23:03.220 --> 00:23:07.340]  保羅說你儘管用你的恩賜來侍奉
[00:23:07.340 --> 00:23:10.340]  當你侍奉的時候你就會發覺
[00:23:10.340 --> 00:23:11.540]  很不同
[00:23:11.540 --> 00:23:17.060]  你會發覺能夠與弟兄姊妹合一相處
[00:23:17.060 --> 00:23:19.860]  我上一次也跟大家講過
[00:23:19.860 --> 00:23:24.820]  當我們感受到耶穌基督的愛是有多長闊高深的時候
[00:23:24.820 --> 00:23:26.820]  我們就願意去侍奉人
[00:23:26.820 --> 00:23:30.020]  我們就願意去滿足別人的需要
[00:23:30.020 --> 00:23:35.220]  其實耶穌基督給我們的愛每個人都是一樣的
[00:23:35.220 --> 00:23:37.620]  不是說愛某人多過你
[00:23:37.620 --> 00:23:40.340]  只是你感受不感受得到
[00:23:40.340 --> 00:23:44.020]  當你真真正正感受到耶穌基督的愛的時候
[00:23:44.020 --> 00:23:46.020]  你就願意去侍奉人
[00:23:46.020 --> 00:23:49.060]  你就願意去滿足別人的需要
[00:23:49.060 --> 00:23:56.180]  如果我們能夠運用神給我們屬靈的恩賜
[00:23:56.180 --> 00:23:58.180]  來彼此侍奉
[00:23:58.180 --> 00:24:00.180]  我們一定能夠合一
[00:24:00.180 --> 00:24:04.500]  合一不是靠自己勒著舌頭
[00:24:04.500 --> 00:24:07.540]  明明見到教會有問題都不出聲
[00:24:07.540 --> 00:24:09.540]  當看不見
[00:24:09.540 --> 00:24:11.540]  合一不是這樣
[00:24:11.540 --> 00:24:14.820]  合一也不是說我們大家不要鬧事
[00:24:14.820 --> 00:24:16.820]  合一是要怎樣
[00:24:16.820 --> 00:24:19.300]  我們大家都致力侍奉
[00:24:19.300 --> 00:24:22.260]  我們一起來建立耶穌基督的身體
[00:24:22.260 --> 00:24:26.660]  這樣我們才能夠有一個合一的教會
[00:24:29.140 --> 00:24:32.660]  保羅接著告訴我們
[00:24:32.660 --> 00:24:36.500]  有三件與屬靈恩賜有關的事
[00:24:36.500 --> 00:24:39.620]  第一點在四章七節
[00:24:39.620 --> 00:24:41.620]  他告訴我們
[00:24:41.620 --> 00:24:45.220]  耶穌基督給我們屬靈恩賜的種類
[00:24:45.220 --> 00:24:49.460]  第二點在以法所述的四章八至九節
[00:24:49.460 --> 00:24:50.980]  他告訴我們
[00:24:50.980 --> 00:24:54.740]  耶穌基督賜給我們屬靈恩賜的權柄
[00:24:54.740 --> 00:24:57.620]  第三點告訴我們
[00:24:57.620 --> 00:25:00.740]  在以法所述的四章十至十六節
[00:25:00.740 --> 00:25:05.300]  耶穌基督賜給我們屬靈恩賜的原因
[00:25:05.300 --> 00:25:07.300]  我們先看看第一點
[00:25:07.300 --> 00:25:10.180]  就是屬靈恩賜的種類
[00:25:10.180 --> 00:25:12.420]  在羅馬書的十二章
[00:25:12.420 --> 00:25:14.420]  哥林多前書的十二章
[00:25:14.420 --> 00:25:17.140]  都有講很多屬靈的恩賜
[00:25:17.140 --> 00:25:20.900]  尤其是在哥林多前書的十二章
[00:25:20.900 --> 00:25:22.900]  是有點像以法所述
[00:25:22.900 --> 00:25:26.580]  因為講到屬靈的恩賜是用耶穌基督的身體
[00:25:26.580 --> 00:25:30.740]  來代表屬靈恩賜的運用
[00:25:30.740 --> 00:25:34.900]  屬靈的恩賜是聖靈頒發的
[00:25:34.900 --> 00:25:38.500]  有很多弟兄姊妹都不喜歡自己屬靈的恩賜
[00:25:38.500 --> 00:25:41.060]  他們很羨慕別人的恩賜
[00:25:41.060 --> 00:25:44.420]  但是屬靈恩賜不是我們自己可以揀選
[00:25:44.420 --> 00:25:45.860]  是聖靈給的
[00:25:45.860 --> 00:25:48.180]  是耶穌基督所賜的
[00:25:48.180 --> 00:25:50.500]  在以法所述的四章七節
[00:25:50.500 --> 00:25:51.380]  保羅說
[00:25:51.380 --> 00:25:58.100]  我們各人蒙恩都是照著基督所量給各人的恩賜
[00:25:58.100 --> 00:26:02.340]  是耶穌基督量給各人的恩賜
[00:26:02.340 --> 00:26:04.820]  每個基督徒都有恩賜
[00:26:04.820 --> 00:26:07.300]  我聽過很多基督徒說
[00:26:07.300 --> 00:26:10.180]  我沒有恩賜的我不能夠侍奉
[00:26:10.180 --> 00:26:12.980]  每個基督徒都有恩賜
[00:26:12.980 --> 00:26:14.180]  而且很有趣
[00:26:14.180 --> 00:26:16.420]  在以法所述的四章七節
[00:26:16.420 --> 00:26:18.900]  彼得前書的四章十節
[00:26:18.900 --> 00:26:20.980]  都講到屬靈的恩賜
[00:26:20.980 --> 00:26:25.140]  但是屬靈的恩賜講的是單數
[00:26:25.140 --> 00:26:26.900]  單數
[00:26:26.900 --> 00:26:28.980]  有人說為什麼這麼奇怪
[00:26:28.980 --> 00:26:32.420]  是不是我們每人只有一種的恩賜
[00:26:32.420 --> 00:26:34.580]  如果你是有教導的恩賜
[00:26:34.580 --> 00:26:37.460]  那你獨孤一尾就是教導
[00:26:37.460 --> 00:26:39.700]  如果你是有勸勉人的恩賜
[00:26:39.700 --> 00:26:42.180]  你就是只有勸勉人
[00:26:42.180 --> 00:26:44.340]  是不是這樣的解釋呢?
[00:26:44.340 --> 00:26:45.940]  不是的
[00:26:45.940 --> 00:26:50.020]  其實我們的恩賜可以有不同的領域
[00:26:50.020 --> 00:26:55.300]  其實單數的恩賜就是代表有不同組合
[00:26:55.300 --> 00:26:57.060]  有一個組合
[00:26:57.060 --> 00:27:00.260]  組合了不同領域的恩賜
[00:27:00.260 --> 00:27:04.260]  所以一個人可以有很多不同的恩賜
[00:27:04.260 --> 00:27:06.420]  組合在裡面
[00:27:06.420 --> 00:27:07.860]  好像我這樣
[00:27:07.860 --> 00:27:10.820]  有人告訴我我是有教導的恩賜
[00:27:10.820 --> 00:27:12.500]  但我也是牧師
[00:27:12.500 --> 00:27:14.980]  所以我是有牧羊的恩賜
[00:27:14.980 --> 00:27:19.060]  所以有這兩樣的恩賜在我的恩賜當中
[00:27:19.060 --> 00:27:21.860]  在我的單數的恩賜當中
[00:27:21.860 --> 00:27:24.580]  可能我會有第三、第四樣的恩賜
[00:27:24.580 --> 00:27:26.340]  可能還沒有發掘到
[00:27:26.340 --> 00:27:29.380]  正在被發掘中
[00:27:29.380 --> 00:27:31.460]  我們當中有很多弟兄姊妹
[00:27:31.460 --> 00:27:34.260]  都有很多很多的恩賜
[00:27:34.260 --> 00:27:36.900]  非常之能幹
[00:27:36.900 --> 00:27:39.940]  所以如果是這樣的話
[00:27:39.940 --> 00:27:43.460]  我上一次也跟大家講過
[00:27:43.460 --> 00:27:47.220]  沒有人能夠代替你
[00:27:47.220 --> 00:27:50.100]  你的組合的恩賜只有你有
[00:27:50.100 --> 00:27:52.980]  因為包含了不同領域的恩賜
[00:27:52.980 --> 00:27:55.140]  只有你才有這個組合
[00:27:55.140 --> 00:27:56.340]  別人是沒有的
[00:27:56.340 --> 00:27:58.900]  沒有人能夠代替你
[00:27:58.900 --> 00:28:02.980]  所以我說如果有弟兄姊妹不肯去侍奉的時候
[00:28:02.980 --> 00:28:06.100]  就要其他弟兄姊妹來補償
[00:28:06.100 --> 00:28:08.020]  這樣就出現問題了
[00:28:08.020 --> 00:28:12.180]  我上次說是叫耳朵來代替眼睛
[00:28:12.180 --> 00:28:14.180]  因為每個人都有不同的組合
[00:28:14.180 --> 00:28:15.940]  沒有人能夠代替你
[00:28:15.940 --> 00:28:18.660]  耳朵怎麼能代替眼睛呢?
[00:28:18.660 --> 00:28:20.580]  肉怎麼能代替手呢?
[00:28:20.580 --> 00:28:22.580]  不可能的
[00:28:22.580 --> 00:28:25.460]  芝加哥有一個協會
[00:28:25.460 --> 00:28:28.980]  叫做Stradivari Society
[00:28:28.980 --> 00:28:32.500]  Stradivari這個名字應該很熟悉
[00:28:32.500 --> 00:28:34.500]  Antonio Stradivari
[00:28:34.500 --> 00:28:39.860]  是一個很出名做小提琴、大提琴的名家
[00:28:39.860 --> 00:28:42.580]  他是17至18世紀
[00:28:42.580 --> 00:28:45.140]  他做出來的小提琴的聲音
[00:28:45.140 --> 00:28:48.660]  是無與倫比的,非常美麗
[00:28:48.660 --> 00:28:52.820]  現在一隻Stradivari的小提琴
[00:28:52.820 --> 00:28:55.220]  價值幾百萬
[00:28:55.220 --> 00:28:57.460]  甚至上千萬
[00:28:57.460 --> 00:29:03.140]  是那些收藏家夢寐以求所得到的珍品
[00:29:03.140 --> 00:29:06.900]  這些名貴的小提琴
[00:29:06.900 --> 00:29:13.140]  不是一流的小提琴家能夠有機會來演奏
[00:29:13.140 --> 00:29:17.300]  有一個很出名的音樂界人士
[00:29:17.300 --> 00:29:21.140]  他說,這些很出名、很名貴的小提琴
[00:29:21.140 --> 00:29:24.020]  不是給你掛在牆上
[00:29:24.020 --> 00:29:27.140]  也不是給你放在保險箱裏面
[00:29:27.140 --> 00:29:29.140]  放在保險箱裏面就浪費了
[00:29:29.140 --> 00:29:31.140]  是要拿出來演奏
[00:29:31.140 --> 00:29:34.660]  越演奏,那些聲音就越變得美麗
[00:29:34.660 --> 00:29:38.740]  但如果你藏起來的話,就真的浪費了
[00:29:38.740 --> 00:29:42.580]  這個協會就是這樣
[00:29:42.580 --> 00:29:47.460]  他們是收藏,買了很多很多的小提琴
[00:29:47.460 --> 00:29:50.020]  來保養、來維修
[00:29:50.020 --> 00:29:53.940]  然後每一年至少有兩次
[00:29:53.940 --> 00:29:59.300]  他們會給一流的小提琴家用來演奏
[00:29:59.300 --> 00:30:03.300]  每一隻小提琴,每年起碼有兩次
[00:30:03.300 --> 00:30:06.260]  給一流的小提琴家來演奏
[00:30:06.260 --> 00:30:11.140]  這個協會真的好像神
[00:30:11.140 --> 00:30:14.100]  神就是將不同的恩賜
[00:30:14.100 --> 00:30:17.940]  很名貴的恩賜放在基督徒的手上
[00:30:17.940 --> 00:30:21.060]  希望基督徒能夠在他們的生命當中
[00:30:21.060 --> 00:30:25.220]  演奏出美麗的音樂來榮耀神
[00:30:25.220 --> 00:30:26.740]  但是很可惜
[00:30:26.740 --> 00:30:28.580]  有很多的基督徒
[00:30:28.580 --> 00:30:32.260]  都是不願意去運用他們的恩賜
[00:30:32.260 --> 00:30:36.340]  真的非常非常之可惜
[00:30:36.340 --> 00:30:40.340]  保羅在這裏以筆所書的四章十一節
[00:30:40.340 --> 00:30:43.860]  講出了有四種不同的恩賜
[00:30:43.860 --> 00:30:46.100]  在羅馬書的十二章
[00:30:46.100 --> 00:30:48.900]  在哥林多前書的十二章
[00:30:48.900 --> 00:30:52.740]  我們見到保羅有講到其他的恩賜
[00:30:52.740 --> 00:30:55.700]  但是在這裏以筆所書的四章十一節
[00:30:55.700 --> 00:30:58.740]  他是特別講出有四種恩賜
[00:30:58.740 --> 00:31:02.980]  是有使徒、有先知、有傳福音的
[00:31:02.980 --> 00:31:06.500]  有牧師和教師
[00:31:06.500 --> 00:31:10.660]  使徒我在講以筆所書的介紹的時候
[00:31:10.660 --> 00:31:11.940]  我也講過
[00:31:11.940 --> 00:31:14.020]  使徒是有特別的地位
[00:31:14.020 --> 00:31:19.300]  不是今時今日的基督徒能夠去做使徒
[00:31:19.300 --> 00:31:22.420]  所以我今天不會講使徒
[00:31:22.420 --> 00:31:25.300]  如果大家想認識使徒的
[00:31:25.300 --> 00:31:28.580]  可以聽回以筆所書的介紹
[00:31:28.580 --> 00:31:30.260]  講先知
[00:31:30.260 --> 00:31:32.740]  我在講十二先知書的時候
[00:31:32.740 --> 00:31:36.820]  也講過先知在講介紹的時候
[00:31:36.820 --> 00:31:39.620]  所以我今天也不會講先知
[00:31:39.620 --> 00:31:40.740]  如果有興趣的
[00:31:40.740 --> 00:31:44.020]  也可以聽回十二先知書的介紹
[00:31:44.020 --> 00:31:48.820]  其實使徒和先知已經不再存在
[00:31:48.820 --> 00:31:52.340]  他們在歷史當中是有一定的價值
[00:31:52.340 --> 00:31:55.220]  我相信使徒和先知
[00:31:55.220 --> 00:31:58.900]  是被今天以筆所書第四章十一節
[00:31:58.900 --> 00:32:03.300]  第三類和第四類的恩賜是代替了
[00:32:03.300 --> 00:32:06.180]  第三類的就是傳福音的人
[00:32:06.180 --> 00:32:09.300]  傳福音的人就是代替了使徒
[00:32:09.300 --> 00:32:15.380]  而牧師或教師就是代替了先知的積分
[00:32:15.380 --> 00:32:17.860]  傳福音、牧師、教師
[00:32:17.860 --> 00:32:22.420]  這些是現代的恩賜
[00:32:22.420 --> 00:32:24.100]  很有趣
[00:32:24.100 --> 00:32:28.500]  當保羅講完了不同恩賜的種類
[00:32:28.500 --> 00:32:30.820]  立刻在四章八節
[00:32:30.820 --> 00:32:31.860]  他就說
[00:32:31.860 --> 00:32:34.260]  他升上高天的時候
[00:32:34.260 --> 00:32:35.860]  努力了囚敵
[00:32:35.860 --> 00:32:38.740]  將各樣的恩賜賞給人
[00:32:38.740 --> 00:32:40.740]  很奇怪
[00:32:40.740 --> 00:32:43.220]  突然間在恩賜
[00:32:43.220 --> 00:32:45.860]  彈了一句這樣的經文出來
[00:32:45.860 --> 00:32:47.860]  什麼意思呢?
[00:32:47.860 --> 00:32:53.300]  其實保羅在引用詩篇的六十八篇第十八節
[00:32:53.300 --> 00:32:55.700]  說你已經升上高天
[00:32:55.700 --> 00:32:57.140]  努力了囚敵
[00:32:57.140 --> 00:33:00.420]  你在人間就是在叛逆的人間
[00:33:00.420 --> 00:33:01.940]  受了貢獻
[00:33:01.940 --> 00:33:06.180]  叫耶和華神可以與他們同在
[00:33:06.180 --> 00:33:09.060]  咦?誰升上高天?
[00:33:09.060 --> 00:33:10.900]  努力了什麼囚敵?
[00:33:10.900 --> 00:33:12.660]  囚敵是誰?
[00:33:12.660 --> 00:33:16.980]  為什麼這些囚敵可以和耶和華永遠同在?
[00:33:16.980 --> 00:33:20.420]  究竟這篇經文在講什麼?
[00:33:20.420 --> 00:33:21.540]  要明白的話
[00:33:21.540 --> 00:33:23.220]  我們首先要知道
[00:33:23.220 --> 00:33:26.580]  「囚敵」這個字不是一個很好的翻譯
[00:33:26.580 --> 00:33:29.140]  在伊弗所書的四章八節
[00:33:29.140 --> 00:33:32.660]  新漢語日本的翻譯是比較好的
[00:33:32.660 --> 00:33:36.020]  翻譯成為「俘虜」
[00:33:36.020 --> 00:33:38.500]  不是囚敵,是「俘虜」
[00:33:38.500 --> 00:33:40.500]  什麼意思呢?
[00:33:40.500 --> 00:33:44.260]  其實在詩篇的六十八篇第十八節
[00:33:44.260 --> 00:33:46.660]  是講到昔日的以色列王
[00:33:46.660 --> 00:33:48.340]  當他們打勝仗的時候
[00:33:48.340 --> 00:33:52.820]  他們會將兩件事帶上石安山
[00:33:52.820 --> 00:33:55.060]  帶回耶路撒冷城
[00:33:55.060 --> 00:33:57.380]  這兩件事就是戰利品
[00:33:57.380 --> 00:34:01.620]  戰勝敵人的戰利品和俘虜
[00:34:01.620 --> 00:34:03.220]  俘虜是什麼?
[00:34:03.220 --> 00:34:07.140]  原來以色列時時和敵人打仗
[00:34:07.140 --> 00:34:12.260]  有很多時候他們自己的官兵會被敵人俘虜
[00:34:12.260 --> 00:34:14.580]  當他們這次打贏仗的時候
[00:34:14.580 --> 00:34:18.900]  他們就會釋放救贖這些俘虜
[00:34:18.900 --> 00:34:22.100]  然後帶領他們一起回到耶路撒冷城
[00:34:22.100 --> 00:34:24.660]  上去石安山
[00:34:24.660 --> 00:34:29.700]  保羅就是引用詩篇的六十八篇第十八節
[00:34:29.700 --> 00:34:31.300]  四章八節
[00:34:31.300 --> 00:34:33.780]  告訴我們耶穌基督
[00:34:33.780 --> 00:34:36.340]  當祂打贏撒旦
[00:34:36.340 --> 00:34:37.940]  當祂升天之前
[00:34:37.940 --> 00:34:40.900]  祂一樣帶領這些俘虜升天
[00:34:40.900 --> 00:34:45.940]  以致這些俘虜能夠永遠與神同在
[00:34:45.940 --> 00:34:48.820]  有人問:你講了這麼久
[00:34:48.820 --> 00:34:52.420]  你都沒有告訴我俘虜是誰
[00:34:52.420 --> 00:34:55.780]  其實保羅自己是有解釋
[00:34:55.780 --> 00:34:58.420]  就是剛才我們看到有括弧
[00:34:58.420 --> 00:34:59.940]  我們沒有讀到的
[00:34:59.940 --> 00:35:02.660]  四章九和十節
[00:35:02.660 --> 00:35:05.140]  這兩節的經文是什麼?
[00:35:05.140 --> 00:35:09.860]  「既說升上,豈不是先降在地下?
[00:35:09.860 --> 00:35:14.420]  那降下的就是遠升諸天之上
[00:35:14.420 --> 00:35:17.300]  要充滿萬有的」
[00:35:17.300 --> 00:35:20.660]  充滿萬有解釋了升天的那位是誰
[00:35:20.660 --> 00:35:23.140]  是耶穌基督
[00:35:23.140 --> 00:35:28.820]  那為什麼祂升天之前要降落在地下?
[00:35:28.820 --> 00:35:31.220]  耶穌基督自己有說
[00:35:31.220 --> 00:35:34.500]  祂說:我要像若拿先知一樣
[00:35:34.500 --> 00:35:38.020]  我要在地裡頭三日三夜
[00:35:38.020 --> 00:35:41.860]  當耶穌基督在十字架上戰勝撒旦
[00:35:41.860 --> 00:35:44.020]  當祂為我們的罪而死
[00:35:44.020 --> 00:35:47.140]  祂是陷入陰間三日三夜
[00:35:47.140 --> 00:35:50.660]  彼得前書三章十八至十九節
[00:35:50.660 --> 00:35:53.780]  因為基督也曾為罪受苦
[00:35:53.780 --> 00:35:56.180]  就是義的代替不義
[00:35:56.180 --> 00:35:59.460]  為要引我們到神的面前
[00:35:59.460 --> 00:36:02.020]  按著肉體說祂被致死
[00:36:02.020 --> 00:36:04.340]  按著靈性說祂復活了
[00:36:04.340 --> 00:36:05.940]  祂藉著這靈
[00:36:05.940 --> 00:36:09.940]  曾去傳導給那些監獄裡的聆聽
[00:36:09.940 --> 00:36:14.100]  原來三日三夜耶穌基督在陰間
[00:36:14.100 --> 00:36:18.500]  不僅傳導給地下的靈聽
[00:36:18.500 --> 00:36:21.380]  祂也釋放了俘虜
[00:36:21.380 --> 00:36:23.620]  原來在舊約
[00:36:23.620 --> 00:36:26.900]  無論是義人或不義的人
[00:36:26.900 --> 00:36:29.540]  都會在陰間等候
[00:36:29.540 --> 00:36:31.140]  等候什麼?
[00:36:31.140 --> 00:36:33.780]  義人就是等候耶穌基督
[00:36:33.780 --> 00:36:36.180]  當祂死後降落到陰間
[00:36:36.180 --> 00:36:39.060]  帶領他們一起去到天上
[00:36:39.060 --> 00:36:42.740]  以致這些義人能夠永遠與神同在
[00:36:42.740 --> 00:36:48.340]  就像C篇68篇18節所說
[00:36:48.340 --> 00:36:50.500]  那不義的人等待什麼?
[00:36:50.500 --> 00:36:52.820]  不義的人就是等待
[00:36:52.820 --> 00:36:54.180]  去到末世
[00:36:54.180 --> 00:36:58.500]  與撒旦一起被扔到火海裡
[00:36:58.500 --> 00:37:00.980]  我在這裡說
[00:37:00.980 --> 00:37:02.180]  復活節的訊息
[00:37:02.180 --> 00:37:03.380]  生死存亡
[00:37:03.380 --> 00:37:05.860]  有一個訊息叫做生死存亡
[00:37:05.860 --> 00:37:07.540]  我曾經說過
[00:37:07.540 --> 00:37:09.540]  我現在也在預備
[00:37:09.540 --> 00:37:13.140]  有一個系列是有關天堂和地獄
[00:37:13.140 --> 00:37:16.180]  在裡面也會說到這件事
[00:37:16.180 --> 00:37:19.060]  為什麼保羅突然間會說到這些?
[00:37:19.060 --> 00:37:22.500]  其實保羅是非常非常細心
[00:37:22.500 --> 00:37:24.020]  以弗所書是說到
[00:37:24.020 --> 00:37:27.860]  新約的信徒能夠在這裡主內合一
[00:37:27.860 --> 00:37:29.860]  有很多人可能會問
[00:37:29.860 --> 00:37:30.740]  如果是這樣
[00:37:30.740 --> 00:37:32.660]  舊約的信徒又怎樣?
[00:37:32.660 --> 00:37:36.020]  所以保羅給我們有一個交代
[00:37:36.020 --> 00:37:37.540]  新約的信徒
[00:37:37.540 --> 00:37:40.500]  保羅說神賜他們很多的恩賜
[00:37:40.500 --> 00:37:42.020]  使他們在地上
[00:37:42.020 --> 00:37:44.980]  在世上能夠侍奉神
[00:37:44.980 --> 00:37:48.100]  舊約的信徒已經沒有機會在世上
[00:37:48.100 --> 00:37:49.780]  在地上侍奉神
[00:37:49.780 --> 00:37:51.060]  所以保羅說
[00:37:51.060 --> 00:37:54.180]  神也賜給他們有恩賜
[00:37:54.180 --> 00:37:56.340]  耶穌基督升天的時候
[00:37:56.340 --> 00:37:59.220]  帶領他們上到天上
[00:37:59.220 --> 00:38:02.020]  去到天上侍奉神
[00:38:02.020 --> 00:38:05.540]  非常非常美麗的一個圖畫
[00:38:05.540 --> 00:38:08.100]  這就是保羅在這裡以弗所書
[00:38:08.100 --> 00:38:10.660]  四章八至十節
[00:38:10.660 --> 00:38:14.900]  告訴我們耶穌基督賜恩賜的權柄
[00:38:14.900 --> 00:38:16.340]  我們看到
[00:38:16.340 --> 00:38:19.460]  不單止保羅說出有不同的種類
[00:38:19.460 --> 00:38:20.820]  恩賜的種類
[00:38:20.820 --> 00:38:24.340]  說出耶穌基督賜恩賜的權柄
[00:38:24.340 --> 00:38:26.500]  保羅也說出
[00:38:26.500 --> 00:38:29.220]  賜恩賜的原因是什麼?
[00:38:29.220 --> 00:38:31.940]  就是要成全聖徒
[00:38:31.940 --> 00:38:34.100]  要成全眾聖徒
[00:38:34.100 --> 00:38:36.660]  什麼叫做成全聖徒?
[00:38:36.660 --> 00:38:38.980]  一共有三點
[00:38:38.980 --> 00:38:42.820]  成全聖徒就是要使到聖徒成熟
[00:38:42.820 --> 00:38:47.140]  第二點就是要使到聖徒覺盡奇蹟
[00:38:47.140 --> 00:38:48.100]  第三點
[00:38:48.100 --> 00:38:51.780]  成全聖徒就是要使到聖徒更加明白
[00:38:51.780 --> 00:38:54.180]  認識耶穌基督
[00:38:54.180 --> 00:38:56.420]  我們一起來看看第一點
[00:38:56.420 --> 00:39:00.260]  就是要使到聖徒成熟
[00:39:00.260 --> 00:39:03.380]  我們很多弟兄姊妹都很喜歡聽
[00:39:03.380 --> 00:39:05.700]  很有娛樂性的講道
[00:39:05.700 --> 00:39:09.060]  有很多牧師講道很好笑很好聽
[00:39:09.060 --> 00:39:10.740]  很有娛樂性
[00:39:10.740 --> 00:39:13.940]  但是聖經從來沒有教我們要去聽一些
[00:39:13.940 --> 00:39:17.700]  有娛樂性、好聽甚至合聽的道
[00:39:17.700 --> 00:39:19.780]  聖經從來沒有這樣講
[00:39:19.780 --> 00:39:22.340]  我們聽道我們聽教道
[00:39:22.340 --> 00:39:26.100]  是要教導我們以至我們能夠成熟
[00:39:26.100 --> 00:39:28.980]  以至我們能夠覺盡奇蹟
[00:39:28.980 --> 00:39:32.260]  這個是很重要
[00:39:32.260 --> 00:39:36.660]  很多時候真真正正的真理
[00:39:36.660 --> 00:39:38.580]  未必是好聽的
[00:39:38.580 --> 00:39:40.500]  未必是合聽的
[00:39:40.500 --> 00:39:42.820]  其實應該是相反
[00:39:42.820 --> 00:39:46.100]  一個有教導的一篇道
[00:39:46.100 --> 00:39:48.740]  你聽起來會很宅心
[00:39:48.740 --> 00:39:51.620]  你聽起來可能會很刺耳
[00:39:51.620 --> 00:39:53.060]  為什麼?
[00:39:53.060 --> 00:39:56.900]  因為教導就是要勸勉人
[00:39:56.900 --> 00:39:58.900]  是要教導人
[00:39:58.900 --> 00:40:01.940]  當我們要自己越來越像耶穌基督
[00:40:01.940 --> 00:40:03.220]  有東西要學習
[00:40:03.220 --> 00:40:05.380]  有東西要改變的時候
[00:40:05.380 --> 00:40:09.140]  聽見牧師的教導會刺耳
[00:40:09.140 --> 00:40:10.500]  會心裡不安
[00:40:10.500 --> 00:40:12.660]  因為自己沒有做到
[00:40:12.660 --> 00:40:15.540]  我們不應該只是去聽一些好聽
[00:40:15.540 --> 00:40:16.980]  合聽的道
[00:40:16.980 --> 00:40:20.340]  我們是要聽一些有教導的道
[00:40:20.340 --> 00:40:23.460]  在《禮福所書》的四章十二節
[00:40:23.460 --> 00:40:26.660]  說要成全聖徒
[00:40:26.660 --> 00:40:30.020]  在《哥羅西書》的一章二十八節
[00:40:30.020 --> 00:40:32.100]  說要勸戒各人
[00:40:32.100 --> 00:40:33.460]  教導各人
