
[00:00:00.000 --> 00:00:03.920]  基天第一講 下個禮拜會第二講
[00:17:50.320 --> 00:17:51.520]  這裡說兩種
[00:17:51.520 --> 00:17:53.200]  不是完全 兩種
[00:17:53.200 --> 00:17:54.080]  第一
[00:17:54.080 --> 00:17:56.080]  你過去幾百年前
[00:17:56.080 --> 00:17:58.680]  以色列民在埃及圍爐的問題
[00:17:58.680 --> 00:17:59.680]  不是你們
[00:17:59.680 --> 00:18:01.680]  是他們 他們奴役你們
[00:18:01.680 --> 00:18:03.680]  你們只是被罪
[00:18:03.680 --> 00:18:06.080]  不過這次不是
[00:18:06.080 --> 00:18:08.080]  你竟不聽從我的話
[00:18:08.080 --> 00:18:10.080]  是你犯罪
[00:18:10.080 --> 00:18:14.680]  所以你的呼求純粹是沒有內容的
[00:18:14.680 --> 00:18:16.280]  我告訴你
[00:18:16.280 --> 00:18:18.280]  不足夠
[00:18:18.280 --> 00:18:21.680]  很多頂尖的媒體都問我
[00:18:21.680 --> 00:18:23.280]  為何我看不到神出手
[00:18:23.280 --> 00:18:24.880]  我看不到神幫我
[00:18:24.880 --> 00:18:28.880]  但我聽不到他回應自己的罪
[00:18:30.480 --> 00:18:33.680]  昨天講完到第一堂
[00:18:33.680 --> 00:18:35.280]  有幾個男人出來
[00:18:35.280 --> 00:18:38.080]  馬上祈禱和我聊天
[00:18:38.080 --> 00:18:40.280]  開始明白我的問題
[00:18:40.280 --> 00:18:42.080]  就是我過去不停呼求
[00:18:42.080 --> 00:18:43.280]  原來我看不到
[00:18:43.280 --> 00:18:44.680]  我最重要的是
[00:18:44.680 --> 00:18:47.680]  我自己的罪
[00:18:47.680 --> 00:18:48.480]  我看不到神
[00:18:48.480 --> 00:18:51.680]  原來我更加看不到自己的罪
[00:18:51.680 --> 00:18:52.880]  這個很重要
[00:18:52.880 --> 00:18:54.080]  一個是被罪
[00:18:54.080 --> 00:18:55.280]  意思就是好像
[00:18:55.280 --> 00:18:57.080]  我們看到很多新聞很傷心的
[00:18:57.080 --> 00:18:59.680]  有些人看到司機
[00:18:59.680 --> 00:19:00.880]  可能前一晚睡眠不足
[00:19:00.880 --> 00:19:02.680]  可能喝了酒
[00:19:02.680 --> 00:19:05.080]  可能吃了藥
[00:19:05.080 --> 00:19:08.880]  他開車就撞傷途人
[00:19:08.880 --> 00:19:11.280]  那個途人是被罪的
[00:19:11.280 --> 00:19:13.880]  司機是犯罪的
[00:19:13.880 --> 00:19:17.080]  都會有苦難的
[00:19:17.080 --> 00:19:18.880]  他說這次不是往事
[00:19:18.880 --> 00:19:20.680]  不是被罪了
[00:19:20.680 --> 00:19:23.080]  解釋得很清楚
[00:19:23.080 --> 00:19:24.280]  我不知道大家記不記得
[00:19:24.280 --> 00:19:25.480]  我一開始說到
[00:19:25.480 --> 00:19:29.480]  這次這個事件的主角叫什麼
[00:19:29.480 --> 00:19:30.680]  基顛
[00:19:30.680 --> 00:19:31.880]  出現了沒有
[00:19:31.880 --> 00:19:33.080]  沒有
[00:19:33.080 --> 00:19:34.080]  現在才出現
[00:19:34.080 --> 00:19:35.280]  有原因
[00:19:35.280 --> 00:19:36.480]  出現了
[00:19:36.480 --> 00:19:39.080]  講完背景問題是什麼
[00:19:39.080 --> 00:19:40.680]  接著基顛出現
[00:19:40.680 --> 00:19:42.080]  第六章十一節
[00:19:42.080 --> 00:19:43.480]  我們先讀六章十一節
[00:19:43.480 --> 00:19:44.480]  一二三
[00:19:44.480 --> 00:19:49.480]  若瓦斯的兒子基顛正在酒餐那裡打麥子
[00:19:49.480 --> 00:19:52.480]  為要防備米顛人
[00:19:52.480 --> 00:19:54.480]  在哪裡打麥子
[00:19:54.480 --> 00:19:56.480]  在酒餐
[00:19:56.480 --> 00:19:58.080]  即是怎樣
[00:19:58.080 --> 00:19:59.480]  本來打麥在哪裡打
[00:19:59.480 --> 00:20:01.480]  在田野
[00:20:01.480 --> 00:20:03.080]  為什麼會躲起來
[00:20:03.080 --> 00:20:04.280]  在酒莊打
[00:20:04.280 --> 00:20:06.080]  為什麼
[00:20:06.080 --> 00:20:07.880]  因為我們讀到
[00:20:07.880 --> 00:20:10.480]  你有東西收我就來搶你
[00:20:10.480 --> 00:20:12.480]  踩你
[00:20:12.480 --> 00:20:15.880]  警方在防備
[00:20:15.880 --> 00:20:19.480]  接著出現六章十二節
[00:20:19.480 --> 00:20:23.280]  耶和華的使者向基顛顯然對他說
[00:20:23.280 --> 00:20:25.480]  大能的勇士
[00:20:25.480 --> 00:20:26.280]  勇士
[00:20:26.280 --> 00:20:29.680]  耶和華與你同在
[00:20:29.680 --> 00:20:32.880]  我不知道如果當時警方在長期
[00:20:32.880 --> 00:20:35.280]  在兩難中長期看不到無助感
[00:20:35.280 --> 00:20:37.680]  上帝顯然我與你同在
[00:20:37.680 --> 00:20:38.880]  你有什麼反應
[00:20:38.880 --> 00:20:42.680]  並且跟你說大能的勇士
[00:20:42.680 --> 00:20:47.480]  大能的勇士一直躲起來打麥子
[00:20:47.480 --> 00:20:52.080]  當時我不知道你對基顛有什麼印象
[00:20:52.080 --> 00:20:54.280]  不過這裡基顛告訴我們
[00:20:54.280 --> 00:20:57.480]  他的反應是大發脾氣
[00:20:57.480 --> 00:20:59.480]  他的脾氣是怎樣呢
[00:20:59.480 --> 00:21:01.080]  我們一起讀六章十三節
[00:21:01.080 --> 00:21:01.880]  預備起
[00:21:01.880 --> 00:21:02.680]  基顛說
[00:21:02.680 --> 00:21:03.280]  主啊
[00:21:03.280 --> 00:21:05.880]  耶和華約與我們同在
[00:21:05.880 --> 00:21:11.080]  我們何至遭遇這一切時呢
[00:21:11.080 --> 00:21:18.480]  不是向我們說
[00:21:18.480 --> 00:21:19.680]  在哪裡呢
[00:21:19.680 --> 00:21:22.080]  以最大的驕喜我們
[00:21:22.080 --> 00:21:25.080]  將我們夾在未知人手裏
[00:21:25.080 --> 00:21:27.280]  基顛說什麼
[00:21:27.280 --> 00:21:27.880]  喂
[00:21:27.880 --> 00:21:30.080]  你不是很厲害嗎
[00:21:30.080 --> 00:21:32.680]  以往你不是幫我的嗎
[00:21:32.680 --> 00:21:34.480]  你現在搞到我這樣
[00:21:34.480 --> 00:21:35.280]  是不是
[00:21:35.280 --> 00:21:37.880]  在未知人手裏
[00:21:37.880 --> 00:21:38.480]  不過很有趣
[00:21:38.480 --> 00:21:40.280]  這裡六章第幾節
[00:21:40.280 --> 00:21:41.080]  十三
[00:21:41.080 --> 00:21:43.480]  剛才先知說話第幾節
[00:21:43.480 --> 00:21:44.480]  第八到第十節
[00:21:44.480 --> 00:21:45.680]  剛剛說完
[00:21:45.680 --> 00:21:47.080]  這次的問題是你
[00:21:47.080 --> 00:21:48.680]  聽不聽到
[00:21:48.680 --> 00:21:50.080]  他聽不聽到
[00:21:50.080 --> 00:21:51.280]  他聽不聽到
[00:21:51.280 --> 00:21:54.480]  完全聽不到
[00:21:54.480 --> 00:21:56.680]  你呀 上帝
[00:21:56.680 --> 00:21:58.280]  搞到我轉這份工
[00:21:58.280 --> 00:22:00.280]  有沒有聽過這句話
[00:22:00.280 --> 00:22:01.080]  是不是
[00:22:01.080 --> 00:22:02.480]  你呀
[00:22:02.480 --> 00:22:04.080]  搞到我和他結婚
[00:22:04.080 --> 00:22:06.880]  我不知道為什麼是你
[00:22:06.880 --> 00:22:07.680]  是不是
[00:22:07.680 --> 00:22:09.880]  但他看不到在裏面的問題
[00:22:09.880 --> 00:22:13.080]  他有什麼份
[00:22:13.080 --> 00:22:14.280]  他都看不到
[00:22:14.280 --> 00:22:16.280]  原來我們都很正常
[00:22:16.280 --> 00:22:17.480]  是不是
[00:22:17.480 --> 00:22:19.080]  基顛也是這樣
[00:22:19.080 --> 00:22:20.280]  都很正常
[00:22:20.280 --> 00:22:21.480]  看不到
[00:22:21.480 --> 00:22:23.080]  接著上帝不放過
[00:22:23.080 --> 00:22:25.280]  繼續和他說話
[00:22:25.280 --> 00:22:26.480]  很特別
[00:22:26.480 --> 00:22:27.280]  接著說
[00:22:27.280 --> 00:22:28.880]  觀看基顛
[00:22:28.880 --> 00:22:30.880]  你靠著你的能力
[00:22:30.880 --> 00:22:33.480]  去從迷人手裏拯救以色列人
[00:22:33.480 --> 00:22:35.280]  不是我差演你嗎
[00:22:35.280 --> 00:22:36.280]  Rectorial question
[00:22:36.280 --> 00:22:36.880]  即是我差演你
[00:22:36.880 --> 00:22:38.480]  沒事的 去吧
[00:22:38.480 --> 00:22:39.280]  繼續和他說
[00:22:39.280 --> 00:22:40.280]  沒有放棄
[00:22:40.280 --> 00:22:41.480]  繼續說話
[00:22:41.480 --> 00:22:45.280]  接著基顛的反應就是一個很經典
[00:22:45.280 --> 00:22:46.880]  我們聽過多次
[00:22:46.880 --> 00:22:49.080]  就是他的推堂
[00:22:49.080 --> 00:22:51.680]  繼續讀下去
[00:22:51.680 --> 00:22:52.880]  我們讀完六章十五節
[00:22:52.880 --> 00:22:53.680]  一二三
[00:22:53.680 --> 00:22:54.280]  主啊
[00:22:54.280 --> 00:22:57.480]  我有何能拯救以色列人呢
[00:22:57.480 --> 00:22:59.280]  我家在馬來西亞
[00:22:59.280 --> 00:23:01.680]  在中視全民同曦
[00:23:01.680 --> 00:23:04.880]  可在國家自治地執政
[00:23:04.880 --> 00:23:05.280]  是不是
[00:23:05.280 --> 00:23:06.080]  即是說什麼
[00:23:06.080 --> 00:23:07.680]  即是好像現在的人讀書
[00:23:07.680 --> 00:23:08.880]  喂 你努力吧
[00:23:08.880 --> 00:23:09.480]  我不行
[00:23:09.480 --> 00:23:11.280]  我在Bent Free學校
[00:23:11.280 --> 00:23:14.280]  還要在那級排最差的那班
[00:23:14.280 --> 00:23:16.280]  在那班我還考得什麼
[00:23:16.280 --> 00:23:18.880]  你叫我去做狀元
[00:23:18.880 --> 00:23:20.280]  即是說不行的
[00:23:20.280 --> 00:23:22.680]  不要啊 不用說
[00:23:22.680 --> 00:23:24.080]  接著很有趣
[00:23:24.080 --> 00:23:27.480]  接著爺爺說再和他說話
[00:23:27.480 --> 00:23:28.280]  說什麼呢
[00:23:28.280 --> 00:23:32.080]  我與你同在
[00:23:32.080 --> 00:23:35.480]  你就必擊打米顛人
[00:23:35.480 --> 00:23:39.080]  原擊打一人一羊
[00:23:39.080 --> 00:23:41.680]  剛才說米顛人有多少人
[00:23:41.680 --> 00:23:43.680]  像蝗蟲一樣
[00:23:43.680 --> 00:23:44.680]  數不數得到
[00:23:44.680 --> 00:23:46.680]  無數的 是不是
[00:23:46.680 --> 00:23:48.680]  他和他說我與你同在
[00:23:48.680 --> 00:23:49.880]  我與你同在
[00:23:49.880 --> 00:23:51.880]  以往在摩西很重要
[00:23:51.880 --> 00:23:53.480]  他和摩西說我與你同在
[00:23:53.480 --> 00:23:54.880]  耶和華說你必將白色
[00:23:54.880 --> 00:23:57.280]  和埃及這個這麼大的國家領出來
[00:23:57.280 --> 00:23:59.680]  記著同個約書下說
[00:23:59.680 --> 00:24:01.080]  我如何和摩西同在
[00:24:01.080 --> 00:24:02.480]  如何和你同在
[00:24:02.480 --> 00:24:04.880]  不過現在這一節和你同在
[00:24:04.880 --> 00:24:06.680]  基丁好像沒什麼用
[00:24:06.680 --> 00:24:09.480]  我和你說像蝗蟲這麼多
[00:24:09.480 --> 00:24:11.280]  好像以往無數的
[00:24:11.280 --> 00:24:13.480]  好像一人一樣
[00:24:13.480 --> 00:24:16.080]  對他也沒什麼大的影響
[00:24:16.080 --> 00:24:17.680]  這句話是說什麼呢
[00:24:17.680 --> 00:24:21.080]  我猜這裡有二三百人
[00:24:21.080 --> 00:24:23.280]  如果你每人拿刀想和我打
[00:24:23.280 --> 00:24:24.880]  我又拿刀
[00:24:24.880 --> 00:24:27.080]  我是打你不贏的
[00:24:27.080 --> 00:24:29.280]  你覺得我打得贏你嗎
[00:24:29.280 --> 00:24:30.880]  你覺得我打不打贏你
[00:24:30.880 --> 00:24:32.480]  不打不贏
[00:24:32.480 --> 00:24:35.480]  正常吧 我不是葉問
[00:24:35.480 --> 00:24:37.080]  接著我說你不要和我打
[00:24:37.080 --> 00:24:38.680]  你找一個人來
[00:24:38.680 --> 00:24:41.480]  我打贏他就等於打贏你們
[00:24:41.480 --> 00:24:43.480]  就是一群人等於一個
[00:24:43.480 --> 00:24:44.880]  匪夷所思的 你不明白的
[00:24:44.880 --> 00:24:46.880]  但是就行了
[00:24:46.880 --> 00:24:48.280]  但是現在變了一個
[00:24:48.280 --> 00:24:50.880]  變了一個
[00:24:50.880 --> 00:24:52.480]  接著基丁聽完之後
[00:24:52.480 --> 00:24:56.680]  那個與你同在這麼重要的英許
[00:24:56.680 --> 00:24:58.880]  都在問
[00:24:58.880 --> 00:24:59.480]  問什麼呢
[00:24:59.480 --> 00:25:00.480]  六章十七字一起讀
[00:25:00.480 --> 00:25:01.280]  一二三
[00:25:01.280 --> 00:25:05.080]  基丁說我約在你眼前蒙恩
[00:25:05.080 --> 00:25:11.680]  求你給我一個證據
[00:25:11.680 --> 00:25:12.880]  再拿證據
[00:25:12.880 --> 00:25:14.280]  不信
[00:25:14.280 --> 00:25:15.080]  接著怎麼樣呢
[00:25:15.080 --> 00:25:16.880]  基丁就找了一隻羊
[00:25:16.880 --> 00:25:18.480]  找了很多無烤餅
[00:25:18.480 --> 00:25:22.480]  就拿去這個使者前面
[00:25:22.480 --> 00:25:24.280]  接著整個使者就吩咐基丁
[00:25:24.280 --> 00:25:26.880]  將肉無烤餅放在盤石
[00:25:26.880 --> 00:25:28.080]  將湯倒出來
[00:25:28.080 --> 00:25:30.080]  基丁就這樣做了
[00:25:30.080 --> 00:25:33.280]  於是乎又說使者伸出一隻象
[00:25:33.280 --> 00:25:35.080]  走近靠近
[00:25:35.080 --> 00:25:36.880]  砰一聲
[00:25:36.880 --> 00:25:42.080]  那些肉和無烤餅都燒盡了
[00:25:42.080 --> 00:25:44.280]  那個場景也很奇怪
[00:25:44.280 --> 00:25:47.280]  你一會兒請我吃飯
[00:25:47.280 --> 00:25:50.480]  在一號冰室
[00:25:50.480 --> 00:25:52.480]  那個使者拿東西出來的時候
[00:25:52.480 --> 00:25:53.680]  你說沉默式
[00:25:53.680 --> 00:25:54.280]  你拿給我
[00:25:54.280 --> 00:25:55.880]  砰一聲燒了
[00:25:55.880 --> 00:25:56.480]  燒了
[00:25:56.480 --> 00:25:57.280]  你怕不怕
[00:25:57.280 --> 00:25:58.080]  當然怕了
[00:25:58.080 --> 00:25:58.880]  不見了
[00:25:58.880 --> 00:26:00.080]  沒有了
[00:26:00.080 --> 00:26:02.480]  很明顯神顯現
[00:26:02.480 --> 00:26:04.880]  一次一次才說你不信
[00:26:04.880 --> 00:26:06.280]  接著我跟你說不信
[00:26:06.280 --> 00:26:09.880]  接著再有一些證據
[00:26:09.880 --> 00:26:11.480]  基丁這次害怕了
[00:26:11.480 --> 00:26:12.480]  我們二十二字一起讀
[00:26:12.480 --> 00:26:13.480]  一二三
[00:26:13.480 --> 00:26:16.080]  基丁見他是耶和華的使者
[00:26:16.080 --> 00:26:19.480]  就說愛在主耶和華
[00:26:19.480 --> 00:26:20.880]  我不好了
[00:26:20.880 --> 00:26:25.080]  因為我的面看見耶和華的使者
[00:26:25.080 --> 00:26:26.880]  面對面見到
[00:26:26.880 --> 00:26:28.880]  很害怕
[00:26:28.880 --> 00:26:29.880]  接著耶和華對他說
[00:26:29.880 --> 00:26:31.080]  你放心不用怕
[00:26:31.080 --> 00:26:32.880]  你必不至死
[00:26:32.880 --> 00:26:34.080]  那個致詩就是
[00:26:34.080 --> 00:26:35.080]  我和你同在
[00:26:35.080 --> 00:26:36.080]  你又說不夠
[00:26:36.080 --> 00:26:37.880]  我出現你又怕
[00:26:37.880 --> 00:26:39.880]  你怕我又要安慰你
[00:26:39.880 --> 00:26:40.280]  是不是
[00:26:40.280 --> 00:26:42.480]  真的很煩
[00:26:42.480 --> 00:26:43.880]  像不像你
[00:26:43.880 --> 00:26:44.680]  我不知道像不像你
[00:26:44.680 --> 00:26:47.080]  肯定像我
[00:26:47.080 --> 00:26:48.080]  是不是
[00:26:48.080 --> 00:26:50.080]  還要和你納釀
[00:26:50.080 --> 00:26:52.880]  於是基丁在那裡為耶和華
[00:26:52.880 --> 00:26:55.080]  捉了一座壇起名叫耶和華
[00:26:55.080 --> 00:26:55.880]  什麼
[00:26:55.880 --> 00:26:56.680]  沙龍
[00:26:56.680 --> 00:26:57.680]  沙龍的原名是什麼
[00:26:57.680 --> 00:26:59.080]  沙龍
[00:26:59.080 --> 00:27:00.080]  大家都知道這個字
[00:27:00.080 --> 00:27:01.080]  意思是什麼
[00:27:01.080 --> 00:27:04.080]  平安
[00:27:04.080 --> 00:27:05.080]  真的
[00:27:05.080 --> 00:27:07.480]  我們縱然是這樣的人
[00:27:07.480 --> 00:27:09.880]  不過上帝也繼續出現
[00:27:09.880 --> 00:27:12.080]  這是恩典的出現
[00:27:12.080 --> 00:27:13.080]  他不需要的
[00:27:13.080 --> 00:27:14.680]  我繼續剛才那個
[00:27:14.680 --> 00:27:18.080]  受浸的弟兄的經歷
[00:27:18.080 --> 00:27:19.080]  剛才我說
[00:27:19.080 --> 00:27:20.880]  他接到命令
[00:27:20.880 --> 00:27:23.680]  多少個星期後要出兵
[00:27:23.680 --> 00:27:24.680]  多少
[00:27:24.680 --> 00:27:27.080]  兩個星期
[00:27:27.080 --> 00:27:28.280]  接著他怎麼辦呢
[00:27:28.280 --> 00:27:29.680]  報警又害怕
[00:27:29.680 --> 00:27:31.080]  不報警更害怕
[00:27:31.080 --> 00:27:32.880]  接著他回教會學校
[00:27:32.880 --> 00:27:33.880]  他還沒有信主
[00:27:33.880 --> 00:27:35.080]  他祈禱
[00:27:35.080 --> 00:27:35.680]  神啊怎麼樣
[00:27:35.680 --> 00:27:36.080]  你救我
[00:27:36.080 --> 00:27:36.480]  神啊怎麼樣
[00:27:36.480 --> 00:27:37.680]  你救我
[00:27:37.680 --> 00:27:39.080]  結果一個星期後
[00:27:39.080 --> 00:27:40.680]  奇妙的事發生
[00:27:40.680 --> 00:27:42.280]  什麼事發生
[00:27:42.280 --> 00:27:44.080]  這個大佬
[00:27:44.080 --> 00:27:46.680]  被人抓了
[00:27:46.680 --> 00:27:48.480]  哇 神你真棒
[00:27:48.480 --> 00:27:50.880]  救我
[00:27:50.880 --> 00:27:51.680]  不過很快
[00:27:51.680 --> 00:27:52.280]  他說
[00:27:52.280 --> 00:27:54.880]  我已經忘記了上帝所做
[00:27:54.880 --> 00:27:56.080]  不過他放下了
[00:27:56.080 --> 00:27:57.080]  因為他很忙
[00:27:57.080 --> 00:27:57.680]  很多事情要做
[00:27:57.680 --> 00:27:58.880]  很多事情要兼顧
[00:27:58.880 --> 00:28:00.680]  他說他分享的時候
[00:28:00.680 --> 00:28:01.880]  他考會考
[00:28:01.880 --> 00:28:02.880]  只有一分
[00:28:02.880 --> 00:28:04.480]  有沒有人考會考只有一分的
[00:28:04.480 --> 00:28:07.280]  不用舉手
[00:28:07.280 --> 00:28:08.280]  他說這個神那麼真
[00:28:08.280 --> 00:28:09.280]  我祈禱
[00:28:09.280 --> 00:28:10.080]  天天祈禱
[00:28:10.080 --> 00:28:11.480]  其中兩年再讀書
[00:28:11.480 --> 00:28:13.080]  每天都祈禱
[00:28:13.080 --> 00:28:14.280]  結果兩年後
[00:28:14.280 --> 00:28:15.480]  他考試
[00:28:15.480 --> 00:28:18.480]  3A1C
[00:28:18.480 --> 00:28:20.880]  哇 入了全球五十大大學
[00:28:20.880 --> 00:28:21.880]  Melbourne U
[00:28:21.880 --> 00:28:23.080]  很厲害
[00:28:23.080 --> 00:28:24.680]  神很真
[00:28:24.680 --> 00:28:26.080]  不過一入了大學
[00:28:26.080 --> 00:28:28.680]  又放下了神
[00:28:28.680 --> 00:28:30.680]  依然顧我
[00:28:30.680 --> 00:28:31.880]  神都允許
[00:28:31.880 --> 00:28:33.880]  都幫他
[00:28:33.880 --> 00:28:34.880]  剛才很特別
[00:28:34.880 --> 00:28:36.880]  講完之後左邊道
[00:28:36.880 --> 00:28:38.480]  有個夫婦走出來
[00:28:38.480 --> 00:28:39.480]  她說你講的那個人
[00:28:39.480 --> 00:28:41.280]  是不是那個人
[00:28:41.280 --> 00:28:42.880]  我說你怎麼知道
[00:28:42.880 --> 00:28:44.880]  她說我是澳洲的同學
[00:28:44.880 --> 00:28:47.280]  我說不是吧
[00:28:47.280 --> 00:28:49.480]  她當時非常驕傲
[00:28:49.480 --> 00:28:51.080]  很麻煩的
[00:28:51.080 --> 00:28:52.080]  不過現在她知道
[00:28:52.080 --> 00:28:53.680]  她真的完全不同了
[00:28:53.680 --> 00:28:55.480]  為什麼會完全不同
[00:28:55.480 --> 00:28:57.480]  大佬的第三點
[00:28:57.480 --> 00:28:59.880]  第三點很重要
[00:28:59.880 --> 00:29:01.480]  好了
[00:29:01.480 --> 00:29:04.680]  這個基顛都還沒有很清楚
[00:29:04.680 --> 00:29:06.480]  知道應該怎麼行
[00:29:06.480 --> 00:29:07.480]  我們知道他最後
[00:29:07.480 --> 00:29:08.680]  都是一個大能的勇士
[00:29:08.680 --> 00:29:10.280]  不過這一點很重要
[00:29:10.280 --> 00:29:11.280]  第三點
[00:29:11.280 --> 00:29:13.680]  上帝給一個特別的任務
[00:29:13.680 --> 00:29:15.680]  這個任務是對他一個測試
[00:29:15.680 --> 00:29:17.480]  而我們每個人都需要測試
[00:29:17.480 --> 00:29:19.280]  六章25到26節
[00:29:19.280 --> 00:29:20.080]  我們一起讀
[00:29:20.080 --> 00:29:21.080]  1 2 3
[00:29:21.080 --> 00:29:25.080]  當那耶和華吩咐基顛說
[00:29:25.080 --> 00:29:28.080]  你取你父親的牛來
[00:29:28.080 --> 00:29:31.080]  就算那七歲的第二隻牛
[00:29:31.080 --> 00:29:35.080]  並找回你父親為巴力所捉的牠
[00:29:35.080 --> 00:29:37.880]  堪下彈磅的木偶
[00:29:37.880 --> 00:29:40.080]  在這盤石上
[00:29:40.080 --> 00:29:43.480]  整整齊齊地為耶和華你的神
[00:29:43.480 --> 00:29:44.880]  捉一座壇
[00:29:44.880 --> 00:29:48.280]  將第二隻牛獻為梵濟
[00:29:48.280 --> 00:29:50.880]  用你所堪下的木偶作柴
[00:29:50.880 --> 00:29:53.080]  當時他們拜巴力
[00:29:53.080 --> 00:29:55.480]  巴力也非常殘忍的神
[00:29:55.480 --> 00:29:56.880]  獻鷹的
[00:29:56.880 --> 00:30:00.080]  獻你的鷹鞋換取東西
[00:30:00.080 --> 00:30:01.480]  這段很有趣
[00:30:01.480 --> 00:30:03.080]  你看清楚就知道
[00:30:03.080 --> 00:30:09.280]  原來巴力神廟的堂主
[00:30:09.280 --> 00:30:11.080]  是他的爸爸
[00:30:11.080 --> 00:30:13.680]  就是基顛的爸爸
[00:30:13.680 --> 00:30:15.680]  一會兒會再仔細看
[00:30:15.680 --> 00:30:17.280]  他就跟基顛說
[00:30:17.280 --> 00:30:20.880]  他說你取你父親的牛
[00:30:20.880 --> 00:30:25.080]  然後就去到你父親巴力的壇
[00:30:25.080 --> 00:30:27.680]  即是你拆你爸爸的生意
[00:30:27.680 --> 00:30:30.080]  也頗嚴重的
[00:30:30.080 --> 00:30:33.080]  然後拆了這些偶像成為柴
[00:30:33.080 --> 00:30:34.680]  燒了牛給我
[00:30:34.680 --> 00:30:37.680]  你說有多顛覆
[00:30:37.680 --> 00:30:39.680]  很簡單 一會兒完崇拜
[00:30:39.680 --> 00:30:43.680]  你去找附近最近的一座廟
[00:30:43.680 --> 00:30:44.880]  可以嗎
[00:30:44.880 --> 00:30:47.080]  然後你進去
[00:30:47.080 --> 00:30:49.480]  先拆了那個偶像
[00:30:49.480 --> 00:30:51.680]  然後將那個偶像變成柴
[00:30:51.680 --> 00:30:53.480]  就燒了它
[00:30:53.480 --> 00:30:57.480]  然後你找一隻白鴿
[00:30:57.480 --> 00:30:58.480]  然後怎樣呢
[00:30:58.480 --> 00:30:59.680]  就燒了它
[00:30:59.680 --> 00:31:01.680]  然後你通知我你在哪裏
[00:31:01.680 --> 00:31:04.680]  我想我要幫你做安息禮拜了
[00:31:04.680 --> 00:31:05.480]  是不是
[00:31:05.480 --> 00:31:07.280]  你明不明白有多極端
[00:31:07.280 --> 00:31:12.880]  這個任務是死得人的
[00:31:12.880 --> 00:31:15.080]  第三點我們要學的
[00:31:15.080 --> 00:31:18.680]  要決心作顛覆的修正
[00:31:18.680 --> 00:31:21.080]  你知道他當時犯的事
[00:31:21.080 --> 00:31:22.680]  不是耶和華不幫他
[00:31:22.680 --> 00:31:25.080]  是他不讓耶和華幫
[00:31:25.080 --> 00:31:27.080]  你拜那些不應該拜的東西
[00:31:27.080 --> 00:31:29.080]  那個東西帶來的物質
[00:31:29.080 --> 00:31:32.680]  帶來的道德是毀壞性的
[00:31:32.680 --> 00:31:34.680]  你要毀滅
[00:31:34.680 --> 00:31:37.080]  你過肉過飯要摧毀
[00:31:37.080 --> 00:31:40.080]  否則做不到
[00:31:40.080 --> 00:31:43.080]  很奇怪
[00:31:43.080 --> 00:31:44.680]  而那一刻他真的去做
[00:31:44.680 --> 00:31:47.080]  晚上去做了
[00:31:47.080 --> 00:31:49.080]  這段很奇怪一起讀
[00:31:49.080 --> 00:31:49.680]  一二三
[00:31:49.680 --> 00:31:53.480]  基顛就從他僕人中挑了十個人
[00:31:53.480 --> 00:31:57.080]  朝著耶和華吩咐他的行了
[00:31:57.080 --> 00:32:00.680]  也他因怕富家和本城的人
[00:32:00.680 --> 00:32:03.680]  不敢在伯奏行者時
[00:32:03.680 --> 00:32:05.680]  就在他家行了
[00:32:05.680 --> 00:32:07.480]  很有趣
[00:32:07.480 --> 00:32:11.480]  我們看看基顛
[00:32:11.480 --> 00:32:13.280]  挑選了多少人去
[00:32:13.280 --> 00:32:14.680]  十個
[00:32:14.680 --> 00:32:15.880]  剛才你記不記得
[00:32:15.880 --> 00:32:17.280]  當上帝找他的時候
[00:32:17.280 --> 00:32:20.080]  他怎樣形容自己
[00:32:20.080 --> 00:32:25.080]  我是馬來西亞最窮的那個
[00:32:25.080 --> 00:32:28.480]  最窮的富家是最微小的那個
[00:32:28.480 --> 00:32:31.480]  我想問問大家家裏有沒有十個工人
[00:32:31.480 --> 00:32:33.480]  有的話可不可以舉手
[00:32:33.480 --> 00:32:35.680]  你是最窮的
[00:32:35.680 --> 00:32:36.680]  窮到不得了
[00:32:36.680 --> 00:32:38.080]  還有他挑選十個
[00:32:38.080 --> 00:32:39.480]  他不止十個
[00:32:39.480 --> 00:32:42.480]  原來他定義窮是這樣
[00:32:42.480 --> 00:32:45.280]  我也想窮
[00:32:45.280 --> 00:32:48.280]  你記不記得基顛的本質是怎樣
[00:32:48.280 --> 00:32:52.680]  逃避被扭曲事實
[00:32:52.680 --> 00:32:53.680]  是這樣的
[00:32:53.680 --> 00:32:56.080]  不過神也改變了他
[00:32:56.080 --> 00:32:59.080]  你看看你旁邊的那個
[00:32:59.080 --> 00:33:00.280]  他好不好
[00:33:00.280 --> 00:33:01.080]  應該挺好的
[00:33:01.080 --> 00:33:02.680]  看看自己
[00:33:02.680 --> 00:33:04.880]  有得救
[00:33:04.880 --> 00:33:07.480]  他去耶和華挑選十個
[00:33:07.480 --> 00:33:09.280]  他知道很大件事
[00:33:09.280 --> 00:33:10.880]  第二天做了之後
[00:33:10.880 --> 00:33:12.480]  聖女的人清早起來
[00:33:12.480 --> 00:33:14.880]  看到巴黎的壇拆毀了
[00:33:14.880 --> 00:33:16.080]  發了瘋
[00:33:16.080 --> 00:33:18.160]  壇邊的木偶陷下第二隻牛
[00:33:18.160 --> 00:33:19.680]  現在在新壇上面
[00:33:19.680 --> 00:33:20.880]  新壇耶和華壇
