
[00:00:00.000 --> 00:00:01.480]  在過去幾年裡面
[00:16:13.160 --> 00:16:15.320]  鼓勵人認識這位神
[00:16:15.320 --> 00:16:16.520]  這位有生命的神
[00:16:16.520 --> 00:16:17.760]  這位賜生命的神
[00:16:17.760 --> 00:16:19.120]  創造生命的神
[00:16:19.120 --> 00:16:22.440]  讓我們和這位神建立關係
[00:16:22.440 --> 00:16:23.520]  所以我們說
[00:16:23.520 --> 00:16:24.840]  不是religion
[00:16:24.840 --> 00:16:27.120]  是relationship
[00:16:27.120 --> 00:16:28.400]  所以在座當中
[00:16:28.400 --> 00:16:31.560]  如果有第一次來到教會裡面的新來賓
[00:16:31.560 --> 00:16:33.480]  在座當中有些人
[00:16:33.480 --> 00:16:35.400]  你來了教會很久了
[00:16:35.400 --> 00:16:36.800]  你仍然未信主
[00:16:36.800 --> 00:16:40.760]  可能你的親戚、朋友、兒女或家人邀請你來
[00:16:40.760 --> 00:16:43.360]  我們在此衷心地邀請你
[00:16:43.360 --> 00:16:44.880]  誠意地邀請你
[00:16:44.880 --> 00:16:46.480]  接受耶穌基督
[00:16:46.480 --> 00:16:49.440]  讓耶穌基督和你有關係
[00:16:49.440 --> 00:16:52.600]  讓耶穌基督成為你生命的主、救主
[00:16:52.600 --> 00:16:53.520]  或者這麼說
[00:16:53.520 --> 00:16:55.360]  就讓2014年
[00:16:55.360 --> 00:16:57.400]  讓你的生命很不相同
[00:16:57.400 --> 00:16:59.480]  在2014年開始的時候
[00:16:59.480 --> 00:17:01.680]  邀請你接受耶穌基督
[00:17:01.680 --> 00:17:03.800]  誠意地邀請你和神
[00:17:03.800 --> 00:17:06.720]  這位生命的主建立關係
[00:17:06.720 --> 00:17:07.320]  我再說
[00:17:07.320 --> 00:17:09.840]  我不是邀請你接受一個宗教
[00:17:09.840 --> 00:17:12.560]  我邀請你認識這位真神
[00:17:12.560 --> 00:17:14.880]  邀請你接受這位真神
[00:17:14.880 --> 00:17:18.160]  和這位真神有關係
[00:17:18.160 --> 00:17:21.200]  主耶穌基督指出了當時跟從祂的人
[00:17:21.200 --> 00:17:23.440]  只是希望見到神蹟
[00:17:23.440 --> 00:17:25.040]  他們喜歡的是神蹟
[00:17:25.040 --> 00:17:27.520]  不是求神自己
[00:17:27.520 --> 00:17:29.600]  主耶穌基督指出當時的猶太人
[00:17:29.600 --> 00:17:31.240]  他們只是想見到神蹟
[00:17:31.240 --> 00:17:35.920]  而不是想認識那位神蹟的主
[00:17:35.920 --> 00:17:39.480]  這是一個滿活道志的態度
[00:17:39.480 --> 00:17:43.080]  不過主耶穌基督的提醒也很有意思
[00:17:43.080 --> 00:17:45.960]  今天有很多信徒回到教會多年
[00:17:45.960 --> 00:17:47.280]  今天還有很多信徒
[00:17:47.280 --> 00:17:48.920]  可能你信了主很久
[00:17:48.920 --> 00:17:51.040]  在教會裡甚至是侍奉者
[00:17:51.040 --> 00:17:52.640]  侍奉了很多年
[00:17:52.640 --> 00:17:55.040]  但是我們信了主了
[00:17:55.040 --> 00:17:58.000]  我們還在重視些什麼呢?
[00:17:58.000 --> 00:17:58.720]  很多年前
[00:17:58.720 --> 00:18:01.160]  當我還是初信主的時候
[00:18:01.160 --> 00:18:02.640]  教會裡有一位導師
[00:18:02.640 --> 00:18:05.280]  這位導師對我的生命有很深的影響
[00:18:05.280 --> 00:18:06.920]  我也曾經分享過
[00:18:06.920 --> 00:18:07.800]  他姓徐
[00:18:07.800 --> 00:18:10.760]  所以我叫他徐導師
[00:18:10.760 --> 00:18:12.960]  有一次當聚會結束了
[00:18:12.960 --> 00:18:16.800]  他跟我一起徒步地走回家
[00:18:16.800 --> 00:18:19.800]  大家住的地方雖然不近
[00:18:19.800 --> 00:18:22.280]  不過走路的方向相同
[00:18:22.280 --> 00:18:25.480]  所以路上他一邊走一邊跟我聊天
[00:18:25.480 --> 00:18:26.960]  他提醒我
[00:18:26.960 --> 00:18:29.880]  他說「桂新,在信仰的事上
[00:18:29.880 --> 00:18:33.840]  我們不可以本末倒置」
[00:18:33.840 --> 00:18:35.640]  我中文水平很差
[00:18:35.640 --> 00:18:37.320]  當時我也是第一次聽到
[00:18:37.320 --> 00:18:39.520]  「本末倒置」這個詞語
[00:18:39.520 --> 00:18:41.600]  所以不太清楚是什麼意思
[00:18:41.600 --> 00:18:43.760]  不過他進一步解釋給我聽
[00:18:43.760 --> 00:18:44.760]  他告訴我
[00:18:44.760 --> 00:18:46.160]  「本末倒置」的意思就是
[00:18:46.160 --> 00:18:48.080]  將一些重要的東西
[00:18:48.080 --> 00:18:50.320]  變成一些不重要的東西放在後面
[00:18:50.320 --> 00:18:51.680]  將一些不重要的東西
[00:18:51.680 --> 00:18:52.560]  就是本來放在後面的東西
[00:18:52.560 --> 00:18:54.360]  放在前面
[00:18:54.360 --> 00:18:57.160]  這個就是「本末倒置」了
[00:18:57.160 --> 00:18:59.400]  他接著就解釋給我聽
[00:18:59.400 --> 00:19:01.960]  很多人看不到
[00:19:01.960 --> 00:19:05.720]  神才是我們生命裡最重要的
[00:19:05.720 --> 00:19:09.800]  我們沒有將神放在我們生命裡最重要的地方
[00:19:09.800 --> 00:19:15.280]  反而我們將工作、戀愛、進修、賺錢
[00:19:15.280 --> 00:19:17.280]  本來應該不是最重要的東西
[00:19:17.280 --> 00:19:20.640]  就放在最重要的位置上
[00:19:20.640 --> 00:19:23.840]  他提醒到今天我仍然記得
[00:19:23.840 --> 00:19:26.240]  很多信徒信了主
[00:19:26.240 --> 00:19:27.600]  不過在信仰上
[00:19:27.600 --> 00:19:29.840]  我們「本末倒置」
[00:19:29.840 --> 00:19:33.720]  我們將工作、進修、戀愛、金錢
[00:19:33.720 --> 00:19:37.080]  這些東西放在生命裡最重要的位置上
[00:19:37.080 --> 00:19:41.400]  他將神放在生命裡最後的位置上
[00:19:41.400 --> 00:19:44.720]  現在年輕人有一個詞語叫「大過天」
[00:19:44.720 --> 00:19:46.320]  戀愛大過天
[00:19:46.320 --> 00:19:48.080]  賺錢大過天
[00:19:48.080 --> 00:19:50.320]  很多時候我們覺得這些東西才重要
[00:19:50.320 --> 00:19:52.040]  上帝一點都不重要
[00:19:52.040 --> 00:19:53.440]  放在後面
[00:19:53.440 --> 00:19:55.120]  徐導師提醒我
[00:19:55.120 --> 00:19:59.040]  要在認識神的事上下功夫
[00:19:59.040 --> 00:20:00.600]  要多讀聖經
[00:20:00.600 --> 00:20:01.880]  多禱告
[00:20:01.880 --> 00:20:03.720]  多親近神
[00:20:03.720 --> 00:20:06.200]  到今天我仍然記得他的提醒
[00:20:06.200 --> 00:20:08.280]  今天我們可以問問自己
[00:20:08.280 --> 00:20:09.760]  我們信了主很久了
[00:20:09.760 --> 00:20:11.960]  如果你想起受咒的日子
[00:20:11.960 --> 00:20:13.480]  可能要數手指
[00:20:13.480 --> 00:20:14.720]  十年前
[00:20:14.720 --> 00:20:15.720]  二十年前
[00:20:15.720 --> 00:20:16.560]  二十一年前
[00:20:16.560 --> 00:20:17.960]  二十二年前
[00:20:17.960 --> 00:20:19.480]  可能我們都要數一下手指
[00:20:19.480 --> 00:20:21.200]  因為實在太久了
[00:20:21.200 --> 00:20:23.880]  但是在我們對神的認識上
[00:20:23.880 --> 00:20:25.480]  在生命裡
[00:20:25.480 --> 00:20:28.080]  我們有沒有「本末倒置」呢?
[00:20:28.080 --> 00:20:30.440]  我們用什麼來代替了主
[00:20:30.440 --> 00:20:33.920]  應該放在最重要的位置上呢?
[00:20:33.920 --> 00:20:35.120]  英文裡有一個詞語
[00:20:35.120 --> 00:20:38.360]  有一個這樣的說話
[00:20:38.360 --> 00:20:41.200]  叫做「first thing first」
[00:20:41.200 --> 00:20:42.360]  意思就是說
[00:20:42.360 --> 00:20:43.840]  最重要的東西
[00:20:43.840 --> 00:20:47.040]  應該要放在最重要的位置裡
[00:20:47.040 --> 00:20:50.120]  你生命裡的「first thing」是什麼呢?
[00:20:50.120 --> 00:20:51.240]  而這些「first thing」
[00:20:51.240 --> 00:20:54.960]  有沒有放在「first」的位置裡呢?
[00:20:54.960 --> 00:20:57.320]  聖經很清楚地告訴所有人知道
[00:20:57.320 --> 00:20:59.360]  耶穌基督是生命的糧
[00:20:59.360 --> 00:21:01.240]  因此我們信了主了
[00:21:01.240 --> 00:21:02.920]  我們成為了主的門徒
[00:21:02.920 --> 00:21:05.000]  我們不斷地邀請其他人
[00:21:05.000 --> 00:21:06.480]  認識耶穌基督
[00:21:06.480 --> 00:21:08.400]  我們鼓勵他們認識耶穌基督
[00:21:08.400 --> 00:21:11.720]  我們希望他們能夠有生命的糧
[00:21:11.720 --> 00:21:13.360]  能夠有生命
[00:21:13.360 --> 00:21:14.960]  但是我們信了主之後
[00:21:14.960 --> 00:21:16.480]  我們又怎樣去滋養
[00:21:16.480 --> 00:21:18.920]  我們這個屬於神的生命呢?
[00:21:18.920 --> 00:21:21.480]  我們怎樣讓神的生命在裡面
[00:21:21.480 --> 00:21:23.960]  健康地成長呢?
[00:21:23.960 --> 00:21:25.360]  什麼是滋養
[00:21:25.360 --> 00:21:29.760]  我們這個屬神的生命成長的糧食呢?
[00:21:29.760 --> 00:21:31.120]  聖經告訴我們
[00:21:31.120 --> 00:21:34.360]  很多信徒屬靈的生命成長
[00:21:34.360 --> 00:21:37.520]  需要的糧食就是神的話
[00:21:37.520 --> 00:21:38.160]  換言之
[00:21:38.160 --> 00:21:40.120]  神賜下了他的話
[00:21:40.120 --> 00:21:45.520]  聖經成為了我們生命成長的最重要的糧食
[00:21:45.520 --> 00:21:48.520]  既然神賜下了讓我們生命能夠滋養的糧食
[00:21:48.520 --> 00:21:51.000]  那為什麼很多信徒的生命
[00:21:51.000 --> 00:21:52.640]  又不能夠滋養
[00:21:52.640 --> 00:21:54.800]  又不能夠成長呢?
[00:21:54.800 --> 00:21:58.440]  《阿摩斯書》八章十一節的書是這樣說的
[00:21:58.440 --> 00:22:01.160]  它將問題的根源告訴我們
[00:22:01.160 --> 00:22:06.000]  去看眼日子快到,這是主耶和華宣告
[00:22:06.000 --> 00:22:08.720]  我必定使饑荒臨到這地
[00:22:08.720 --> 00:22:11.040]  這饑荒不是因為沒有食物
[00:22:11.040 --> 00:22:14.240]  這乾涸不是因為沒有水
[00:22:14.240 --> 00:22:19.080]  而是因為沒有聽從神的話
[00:22:19.080 --> 00:22:21.280]  人的生命裡面有饑荒
[00:22:21.280 --> 00:22:23.800]  人的生命裡面有乾涸
[00:22:23.800 --> 00:22:26.760]  不是因為沒有神的祝福
[00:22:26.760 --> 00:22:28.960]  而是因為人
[00:22:28.960 --> 00:22:33.000]  還是信了主的人,沒有重視神的話
[00:22:33.000 --> 00:22:34.480]  我們有聖經
[00:22:34.480 --> 00:22:36.960]  不過可能我們沒有多少閱讀
[00:22:36.960 --> 00:22:38.520]  我們有神的話
[00:22:38.520 --> 00:22:40.440]  但我們不一定理會
[00:22:40.440 --> 00:22:42.160]  我們縱然有讀過聖經
[00:22:42.160 --> 00:22:43.840]  知道聖經的內容
[00:22:43.840 --> 00:22:46.320]  但我們又沒有去實踐
[00:22:46.320 --> 00:22:50.160]  我們選擇用其他的東西來充滿我們的心靈
[00:22:50.160 --> 00:22:52.360]  我們以為在神之外
[00:22:52.360 --> 00:22:56.120]  有更多的東西可以成為我們生命裡面的糧
[00:22:56.120 --> 00:22:58.400]  讓我們生命能夠滋養
[00:22:58.400 --> 00:23:00.720]  但神提醒我們
[00:23:00.720 --> 00:23:03.480]  當人將神賜給我們的糧食糧
[00:23:03.480 --> 00:23:04.560]  丟下的時候
[00:23:04.560 --> 00:23:05.800]  結果是怎樣呢?
[00:23:05.800 --> 00:23:08.680]  就是人的心靈裡面面對饑渴
[00:23:08.680 --> 00:23:12.440]  人的心靈裡面面對乾負
[00:23:12.440 --> 00:23:14.960]  你的生命的糧是什麼呢?
[00:23:14.960 --> 00:23:16.200]  是金錢
[00:23:16.200 --> 00:23:17.960]  上網
[00:23:17.960 --> 00:23:21.120]  神賜下了聖經成為了我們生命的糧
[00:23:21.120 --> 00:23:24.000]  你有沒有很好的享用呢?
[00:23:24.000 --> 00:23:26.040]  今年2014年
[00:23:26.040 --> 00:23:29.400]  教會開始踏入新的三年計劃
[00:23:29.400 --> 00:23:32.560]  新的三年計劃裡面有新的口號
[00:23:32.560 --> 00:23:35.120]  不過希望這個口號不是只有說
[00:23:35.120 --> 00:23:36.920]  是能夠去實踐
[00:23:36.920 --> 00:23:42.240]  你知不知道新的口號是什麼呢?
[00:23:42.240 --> 00:23:44.760]  你知不知道呢?
[00:23:44.760 --> 00:23:47.320]  不如你告訴我吧
[00:23:47.320 --> 00:23:54.040]  「主賜給人生,讓人生命,聖賢可生」
[00:23:54.040 --> 00:23:55.800]  嘩!大家這麼厲害
[00:23:55.800 --> 00:23:57.040]  我們都沒有將它唸出來
[00:23:57.040 --> 00:23:58.520]  你就懂得了
[00:23:58.520 --> 00:24:01.200]  還可以全讀出來
[00:24:01.200 --> 00:24:01.840]  沒錯了
[00:24:01.840 --> 00:24:04.280]  新的三年計劃的口號是什麼呢?
[00:24:04.280 --> 00:24:11.800]  「主賢靈脈,潤澤生命,聖殿我家,神人合宴」
[00:24:11.800 --> 00:24:13.520]  你想詳細知道的話
[00:24:13.520 --> 00:24:14.840]  請在崇拜完了之後
[00:24:14.840 --> 00:24:16.040]  在我們台下大會裡面
[00:24:16.040 --> 00:24:17.920]  我會解釋給大家聽
[00:24:17.920 --> 00:24:20.680]  不過這裡說到主賢靈脈
[00:24:20.680 --> 00:24:23.600]  就是說到神的話、聖經
[00:24:23.600 --> 00:24:26.880]  神的話好像蜂蜜一樣
[00:24:26.880 --> 00:24:29.280]  能夠滋潤我們的生命
[00:24:29.280 --> 00:24:31.840]  讓我們的生命能夠成長
[00:24:31.840 --> 00:24:33.440]  所以在新的三年計劃裡面
[00:24:33.440 --> 00:24:36.640]  我們會鼓勵和推動我們弟兄姊妹
[00:24:36.640 --> 00:24:38.680]  來在聖經上面下功夫
[00:24:38.680 --> 00:24:41.320]  我們去讀聖經、我們去背聖經
[00:24:41.320 --> 00:24:45.480]  但更重要的是去實踐聖經上面的真理
[00:24:45.480 --> 00:24:48.040]  讓神的話充滿我們的生命
[00:24:48.040 --> 00:24:53.320]  我相信當我們眾人都願意來就生命的糧的時候
[00:24:53.320 --> 00:24:56.360]  生命的糧能夠讓我們生命飽足
[00:24:56.360 --> 00:24:58.800]  生命的糧讓我們成長
[00:24:58.800 --> 00:25:01.840]  讓我們能夠成為壯健的神的兒女
[00:25:01.840 --> 00:25:03.560]  榮耀神的名
[00:25:03.560 --> 00:25:06.040]  讓我們一起低頭在神面前有禱告
