
[00:00:00.000 --> 00:00:05.760]  我想大家和我一起給予一些回應
[00:29:12.600 --> 00:29:13.600]  第二
[00:29:13.600 --> 00:29:16.600]  好好盡我們的本份
[00:29:16.600 --> 00:29:19.600]  靠著神的智慧
[00:29:19.600 --> 00:29:22.600]  用好我們的資源
[00:29:22.600 --> 00:29:26.600]  做好一切未雨綢繆的準備
[00:29:26.600 --> 00:29:30.600]  這是上帝所喜悅的
[00:29:30.600 --> 00:29:32.600]  第三
[00:29:32.600 --> 00:29:36.600]  多讀一些個人見證的書
[00:29:36.600 --> 00:29:40.600]  或者有關群體經歷的書
[00:29:40.600 --> 00:29:45.600]  例如我現在剛開始讀的
[00:29:45.600 --> 00:29:49.600]  《以色列復國史》
[00:29:49.600 --> 00:29:51.600]  我們就會知道
[00:29:51.600 --> 00:29:53.600]  神是信實的
[00:29:53.600 --> 00:29:55.600]  祂會看待看顧
[00:29:55.600 --> 00:29:59.600]  保守屬於祂的人
[00:29:59.600 --> 00:30:01.600]  第四
[00:30:01.600 --> 00:30:04.600]  時時和弟兄姊妹分享
[00:30:04.600 --> 00:30:08.600]  神是各人身上的看顧和保守
[00:30:08.600 --> 00:30:10.600]  我們就會發現
[00:30:10.600 --> 00:30:16.600]  其實處處都是上帝的引導
[00:30:16.600 --> 00:30:18.600]  第五
[00:30:18.600 --> 00:30:20.600]  以敬畏的心
[00:30:20.600 --> 00:30:23.600]  多思想主的說話
[00:30:23.600 --> 00:30:26.600]  而且反覆去驗證
[00:30:26.600 --> 00:30:30.600]  我們還要決意去跟隨上帝
[00:30:30.600 --> 00:30:31.600]  這樣
[00:30:31.600 --> 00:30:33.600]  無論我們
[00:30:33.600 --> 00:30:34.600]  不論我們
[00:30:34.600 --> 00:30:37.600]  或者我們所處的環境
[00:30:37.600 --> 00:30:41.600]  將來變成怎樣
[00:30:41.600 --> 00:30:47.600]  我們必然會經歷到上帝的同行和引導
[00:30:47.600 --> 00:30:52.600]  使我們能夠得著真正的平安
[00:30:52.600 --> 00:30:57.600]  這是今日經文帶給我們的安慰
[00:30:57.600 --> 00:31:00.600]  你有多信
[00:31:00.600 --> 00:31:04.600]  你有多信
[00:31:04.600 --> 00:31:06.600]  親愛的弟兄姊妹
[00:31:06.600 --> 00:31:12.600]  既然上帝是聽我們所求的
[00:31:12.600 --> 00:31:15.600]  你想為你餘下的人生
[00:31:15.600 --> 00:31:19.600]  向祂求些什麼
[00:31:19.600 --> 00:31:25.600]  是脫離迷茫
[00:31:25.600 --> 00:31:29.600]  是使我們不離開上帝的憐憫
[00:31:29.600 --> 00:31:32.600]  或者是求神
[00:31:32.600 --> 00:31:36.600]  和我們親密同行
[00:31:36.600 --> 00:31:40.600]  共度人生
[00:31:40.600 --> 00:31:43.600]  親愛的弟兄姊妹
[00:31:43.600 --> 00:31:47.600]  或者我們可以用第十四節
[00:31:47.600 --> 00:31:49.600]  這一節
[00:31:49.600 --> 00:31:52.600]  是這一篇詩的約節
[00:31:52.600 --> 00:31:55.600]  作為默想
[00:31:55.600 --> 00:31:57.600]  這一節經文
[00:31:57.600 --> 00:31:59.600]  安慰我們
[00:31:59.600 --> 00:32:03.600]  神一定會指引敬畏祂的人
[00:32:03.600 --> 00:32:07.600]  當選擇的道路
[00:32:07.600 --> 00:32:11.600]  因此謹記
[00:32:11.600 --> 00:32:12.600]  謹記
[00:32:12.600 --> 00:32:14.600]  當未來
[00:32:14.600 --> 00:32:17.600]  無論在你身上
[00:32:17.600 --> 00:32:21.600]  發生什麼事都好
[00:32:21.600 --> 00:32:24.600]  六個字
[00:32:24.600 --> 00:32:27.600]  不要怕
[00:32:27.600 --> 00:32:30.600]  最後三個字一起說
[00:32:30.600 --> 00:32:33.600]  只要信
[00:32:33.600 --> 00:32:35.600]  不要怕
[00:32:35.600 --> 00:32:37.600]  只要信
[00:32:37.600 --> 00:32:43.600]  我們一起讀第十四節
[00:32:43.600 --> 00:32:54.600]  我們看著經文
[00:32:54.600 --> 00:33:00.600]  作為一個提醒
[00:33:00.600 --> 00:33:02.600]  而我
[00:33:02.600 --> 00:33:07.600]  一定會與敬畏祂的人親密
[00:33:24.600 --> 00:33:26.600]  我們的憐憫
[00:33:26.600 --> 00:33:28.600]  與我們親密同行
[00:33:28.600 --> 00:33:32.600]  共度人生
[00:33:32.600 --> 00:33:34.600]  我們祈禱
[00:33:54.600 --> 00:33:56.600]  我們憐憫收納
[00:33:56.600 --> 00:33:57.600]  我們對不起
[00:33:57.600 --> 00:33:58.600]  我們得罪你
[00:33:58.600 --> 00:33:59.600]  對你沒有信心
[00:33:59.600 --> 00:34:00.600]  對不起
[00:34:00.600 --> 00:34:02.600]  上帝啊
[00:34:02.600 --> 00:34:04.600]  不要不理我們
[00:34:04.600 --> 00:34:06.600]  上帝啊
[00:34:06.600 --> 00:34:08.600]  在我們未來的人生
[00:34:08.600 --> 00:34:10.600]  我們不知道會遭遇什麼
[00:34:10.600 --> 00:34:12.600]  但我們求你
[00:34:12.600 --> 00:34:14.600]  只求你一件事
[00:34:14.600 --> 00:34:16.600]  我們能夠緊緊跟隨你
[00:34:16.600 --> 00:34:18.600]  你與我們親密同行
[00:34:18.600 --> 00:34:20.600]  共度人生
[00:34:20.600 --> 00:34:22.600]  這樣
[00:34:22.600 --> 00:34:25.600]  我們就安然居住
[00:34:25.600 --> 00:34:27.600]  能見你的面
[00:34:27.600 --> 00:34:29.600]  多謝你
[00:34:29.600 --> 00:34:31.600]  聽我們懇求
[00:34:31.600 --> 00:34:33.600]  奉基督耶穌的名
[00:34:33.600 --> 00:34:35.600]  阿們
