
[00:00:00.000 --> 00:00:04.760]  我們一起來讀一段經文是在真言十九章第八節
[00:21:07.560 --> 00:21:10.240]  成爲成功男人的祕訣是什麼嗎
[00:21:10.240 --> 00:21:13.920]  就是要選擇熱情
[00:21:13.920 --> 00:21:14.840]  選擇熱情
[00:21:14.840 --> 00:21:16.840]  他說 哇 那太酷了
[00:21:16.840 --> 00:21:17.920]  然後後來我就說
[00:21:17.920 --> 00:21:19.520]  我們要彼此提醒
[00:21:19.520 --> 00:21:21.560]  要選擇熱情
[00:21:21.560 --> 00:21:22.680]  所以他每次在做
[00:21:22.680 --> 00:21:25.120]  他最不喜歡的數學的時候
[00:21:25.120 --> 00:21:26.480]  我說
[00:21:26.480 --> 00:21:28.280]  選擇熱情
[00:21:28.280 --> 00:21:30.160]  他說 是的 是的
[00:21:30.160 --> 00:21:31.280]  然後呢 我
[00:21:31.280 --> 00:21:33.880]  耶 感謝主
[00:21:33.880 --> 00:21:35.720]  這招很好用
[00:21:35.720 --> 00:21:38.160]  然後呢 我那時候我是要負責洗碗的
[00:21:38.160 --> 00:21:39.920]  我每次都不想洗就躺在沙發上
[00:21:39.920 --> 00:21:41.480]  以前我就說
[00:21:41.480 --> 00:21:43.240]  選擇熱情
[00:21:43.240 --> 00:21:45.760]  我說 好的 好的
[00:21:45.760 --> 00:21:46.320]  結果我跟你講
[00:21:46.320 --> 00:21:48.120]  我最開心的是什麼呢
[00:21:48.120 --> 00:21:50.600]  對 我們當初有弟兄女兄要洗碗
[00:21:50.600 --> 00:21:53.560]  選擇熱情
[00:21:53.560 --> 00:21:54.520]  我最開心的是
[00:21:54.520 --> 00:21:56.560]  後來過了好像一兩年吧
[00:21:56.560 --> 00:21:58.720]  有一天他又在房間寫數學
[00:21:58.720 --> 00:22:00.680]  他就在那邊呻吟
[00:22:00.680 --> 00:22:01.560]  煩這樣
[00:22:01.560 --> 00:22:03.960]  然後突然間我聽到他大喊
[00:22:03.960 --> 00:22:08.560]  我選擇熱情
[00:22:08.560 --> 00:22:10.600]  我聽了好高興 你知道嗎
[00:22:10.600 --> 00:22:12.080]  我超高興的
[00:22:12.080 --> 00:22:13.840]  因爲我知道雖然他
[00:22:13.840 --> 00:22:17.200]  不是一個神明在數學上
[00:22:17.200 --> 00:22:19.360]  但他能夠選擇用熱情來面對數學
[00:22:19.360 --> 00:22:21.040]  那是一個神明
[00:22:21.040 --> 00:22:22.400]  哈利路亞
[00:22:22.400 --> 00:22:24.240]  所以弟兄姐妹 我不知道在你的生命當中
[00:22:24.240 --> 00:22:25.160]  你是否有一些
[00:22:25.160 --> 00:22:28.920]  你知道明明要面對的事情
[00:22:28.920 --> 00:22:33.160]  哎呀 明明要處理的爛攤子
[00:22:33.160 --> 00:22:39.080]  明明要去和解的一些關係
[00:22:39.080 --> 00:22:41.040]  但是你就是提不起勁
[00:22:41.040 --> 00:22:46.040]  今天你是不是可以願意來做個決定
[00:22:46.040 --> 00:22:49.400]  我選擇熱情
[00:22:49.400 --> 00:22:51.760]  好吧 MMM
[00:22:51.760 --> 00:22:53.040]  我們想象一下
[00:22:53.040 --> 00:22:56.280]  你知道有一個又大又難的事情
[00:22:56.280 --> 00:22:58.760]  你不想去面對
[00:22:58.760 --> 00:23:01.680]  你現在你就指着他說
[00:23:01.680 --> 00:23:05.080]  我選擇熱情
[00:23:05.080 --> 00:23:05.880]  試一下好不好
[00:23:05.880 --> 00:23:10.240]  我選擇熱情
[00:23:10.240 --> 00:23:12.200]  哇 太棒了太棒了
[00:23:12.200 --> 00:23:13.600]  你回到家的時候
[00:23:13.600 --> 00:23:16.600]  你可能聽到旁邊房間有人在大喊
[00:23:16.600 --> 00:23:19.240]  那就蠻有盼望 蠻有盼望
[00:23:19.240 --> 00:23:21.080]  所以弟兄姐妹 一個豐盛的生命
[00:23:21.080 --> 00:23:24.320]  我們需要有熱情 要有熱情
[00:23:24.320 --> 00:23:27.160]  熱情是從神裏面而來
[00:23:27.160 --> 00:23:28.840]  熱情是可以傳染
[00:23:28.840 --> 00:23:31.280]  而且熱情其實是一個選擇
[00:23:31.280 --> 00:23:35.560]  而第二我們需要有一個好奇心
[00:23:35.560 --> 00:23:40.040]  我們一起說好奇
[00:23:40.040 --> 00:23:42.400]  菲利比書二章三節說
[00:23:42.400 --> 00:23:44.560]  只要存心謙卑
[00:23:44.560 --> 00:23:49.880]  個人看別人比自己強
[00:23:49.880 --> 00:23:53.400]  怎麼樣能夠存心謙卑呢
[00:23:53.400 --> 00:23:56.320]  一個存心謙卑的態度是
[00:23:56.320 --> 00:23:59.000]  能夠看別人比自己強
[00:23:59.000 --> 00:24:01.320]  這個是很重要的事情 爲什麼呢
[00:24:01.320 --> 00:24:03.680]  因爲如果你要你生命能夠成長
[00:24:03.680 --> 00:24:05.520]  有豐富 甚至有突破
[00:24:05.520 --> 00:24:06.920]  其實很多時候
[00:24:06.920 --> 00:24:09.680]  其實解答 智慧就在身邊
[00:24:09.680 --> 00:24:13.440]  只是你要有謙卑的一個態度纔看得見
[00:24:13.440 --> 00:24:16.160]  真言十七章二十四節這邊講得很寶貴
[00:24:16.160 --> 00:24:20.320]  明哲人啊 眼前有智慧
[00:24:20.320 --> 00:24:22.720]  英文叫A discerning person
[00:24:22.720 --> 00:24:24.000]  明哲人或聰明人
[00:24:24.000 --> 00:24:27.240]  他眼前隨處都有智慧啊
[00:24:27.240 --> 00:24:29.400]  隨處都有解答
[00:24:29.400 --> 00:24:31.920]  可是一個愚昧人怎麼樣
[00:24:31.920 --> 00:24:35.560]  眼望地急什麼都沒看到
[00:24:35.560 --> 00:24:38.880]  很多時候我們很希望有答案啊
[00:24:38.880 --> 00:24:40.480]  很多時候我們希望有突破啊
[00:24:40.480 --> 00:24:41.320]  我們希望得到
[00:24:41.320 --> 00:24:44.840]  哇 豐盛的生命 智慧 聰明
[00:24:44.840 --> 00:24:46.280]  但是爲什麼有些人
[00:24:46.280 --> 00:24:48.520]  隨處眼前都有智慧
[00:24:48.520 --> 00:24:49.800]  可是有些人
[00:24:49.800 --> 00:24:52.560]  眼望地急什麼都沒看見
[00:24:52.560 --> 00:24:58.160]  哦 讓我們有一個謙卑的眼 好奇心啊
[00:24:58.160 --> 00:25:01.080]  其實好奇好處太多了
[00:25:01.080 --> 00:25:06.640]  首先好奇心是驅動生活的好推手
[00:25:06.640 --> 00:25:12.320]  我記得我那時候在唸大學的時候
[00:25:12.320 --> 00:25:16.280]  我在大二之前
[00:25:16.280 --> 00:25:21.160]  我都不是一個非常在乎學習的人
[00:25:21.160 --> 00:25:23.760]  後來真的被神感動
[00:25:23.760 --> 00:25:26.880]  重新有一個唸書的動力
[00:25:26.880 --> 00:25:29.960]  那時候我在唸Graphic Design 平面設計
[00:25:29.960 --> 00:25:31.800]  然後因爲我是大二才決定的
[00:25:31.800 --> 00:25:33.520]  所以我去選的第一堂課是
[00:25:33.520 --> 00:25:37.920]  Intermediate Drawing 就是中段班的素描課
[00:25:37.920 --> 00:25:41.560]  所以對於一個沒有什麼繪畫底子的人來說
[00:25:41.560 --> 00:25:44.560]  上中段班素描是相當挑戰的
[00:25:44.560 --> 00:25:47.000]  當我第一天走進教室的時候
[00:25:47.000 --> 00:25:49.120]  我甚至連那椅子要怎麼坐都不知道
[00:25:49.120 --> 00:25:52.640]  如果你上過美術課 你知道那椅子叫做Horse
[00:25:52.640 --> 00:25:56.560]  就是一邊是坐的 一邊是放畫板的
[00:25:56.560 --> 00:25:58.360]  如果你上過課 你知道
[00:25:58.360 --> 00:26:01.080]  如果你聽不懂我在講什麼
[00:26:01.080 --> 00:26:04.320]  你第一次走進美術教室
[00:26:04.320 --> 00:26:06.240]  會跟我一模一樣的感覺
[00:26:06.240 --> 00:26:09.000]  我非常的錯愕 非常緊張不安
[00:26:09.000 --> 00:26:11.360]  因爲我真的坐立難安
[00:26:11.360 --> 00:26:12.920]  結果那堂課我非常認真
[00:26:12.920 --> 00:26:14.760]  是我人生最認真那堂課
[00:26:14.760 --> 00:26:19.640]  我真的花了300%的努力
[00:26:19.640 --> 00:26:22.480]  就給它拼了
[00:26:22.480 --> 00:26:24.400]  結果沒有想到在學期末
[00:26:24.400 --> 00:26:29.200]  我拿到的成績竟然是B
[00:26:29.200 --> 00:26:31.000]  我非常難過
[00:26:31.000 --> 00:26:33.040]  我還試着去跟老師據理力爭
[00:26:33.040 --> 00:26:35.000]  I worked so hard
[00:26:35.000 --> 00:26:36.560]  I get a B
[00:26:36.560 --> 00:26:38.200]  老師說B means good
[00:26:38.200 --> 00:26:40.840]  Do you want a C
[00:26:40.840 --> 00:26:41.920]  That's fine
[00:26:41.920 --> 00:26:43.640]  B is good
[00:26:43.640 --> 00:26:45.200]  但是其實我很難過
[00:26:45.200 --> 00:26:46.800]  因爲我從來沒有這麼努力過
[00:26:46.800 --> 00:26:48.440]  我這麼努力就拿到個B
[00:26:48.440 --> 00:26:52.200]  那我以後還怎麼辦
[00:26:52.200 --> 00:26:54.880]  我當天晚上打電話給我母親
[00:26:54.880 --> 00:26:57.480]  我說媽 我跟你講
[00:26:57.480 --> 00:27:00.240]  我這學期是我人生最努力的一學期
[00:27:00.240 --> 00:27:01.880]  我這堂課花了很多心思
[00:27:01.880 --> 00:27:04.640]  但是我只有只拿到B
[00:27:04.640 --> 00:27:08.520]  我非常非常失望難過
[00:27:08.520 --> 00:27:10.120]  因爲我母親是老師
[00:27:10.120 --> 00:27:12.000]  她自己是老師
[00:27:12.000 --> 00:27:15.800]  所以沒有想到電話對面她竟然說
[00:27:15.800 --> 00:27:18.920]  亞辰讓我問你一個問題
[00:27:18.920 --> 00:27:22.840]  這學期你有學到任何東西嗎
[00:27:22.840 --> 00:27:24.040]  我說有 我學到很多
[00:27:24.040 --> 00:27:26.120]  學到非常多東西
[00:27:26.120 --> 00:27:28.280]  她說那就好了 那就夠了
[00:27:28.280 --> 00:27:30.720]  身爲老師其實最在乎的是
[00:27:30.720 --> 00:27:33.000]  學生有沒有學到東西
[00:27:33.000 --> 00:27:35.520]  成績真的不是最重要的
[00:27:35.520 --> 00:27:39.360]  我說這老師你這樣說很容易啊
[00:27:39.360 --> 00:27:42.920]  我拿B的是我
[00:27:42.920 --> 00:27:45.640]  她說其實呢
[00:27:45.640 --> 00:27:48.280]  希望你以後學習
[00:27:48.280 --> 00:27:50.640]  永遠不要在乎的是成績
[00:27:50.640 --> 00:27:54.880]  而是問你有沒有學到新的事情
[00:27:54.880 --> 00:28:01.120]  有的話你就可以開心地說我做到了
[00:28:01.120 --> 00:28:04.040]  當然是學費是她付的
[00:28:04.040 --> 00:28:06.920]  她這樣說我就接受了
[00:28:06.920 --> 00:28:08.760]  這個態度給我太大改變了
[00:28:08.760 --> 00:28:12.200]  我從那次之後真的再也不去管成績了
[00:28:12.200 --> 00:28:14.960]  我每一堂課我的好奇心整個
[00:28:14.960 --> 00:28:18.320]  那個眼鏡真的是張到最大
[00:28:18.320 --> 00:28:20.760]  我要學 我要學新的事情
[00:28:20.760 --> 00:28:21.800]  我要觀察
[00:28:21.800 --> 00:28:24.200]  我想知道我有什麼東西是我不知道的
[00:28:24.200 --> 00:28:26.560]  這個老師除了教課以外
[00:28:26.560 --> 00:28:30.040]  還有沒有其他的一些景良妙計
[00:28:30.040 --> 00:28:32.160]  一些什麼樣的人生的哲理
[00:28:32.160 --> 00:28:33.520]  我要來學習的
[00:28:33.520 --> 00:28:34.960]  我告訴你我從那天之後
[00:28:34.960 --> 00:28:39.720]  我整個人我的吸收力真的像海綿一樣
[00:28:39.720 --> 00:28:41.600]  不用跟你強調
[00:28:41.600 --> 00:28:44.200]  我後來沒有想到全部
[00:28:44.200 --> 00:28:45.480]  好幾學期都變straight
[00:28:45.480 --> 00:28:49.520]  這不重要
[00:28:49.520 --> 00:28:52.160]  但是我發現其實人生的態度
[00:28:52.160 --> 00:28:54.680]  真的是好奇太重要了
[00:28:54.680 --> 00:28:59.560]  因爲好奇是能夠驅動生活的好推手
[00:28:59.560 --> 00:29:00.640]  所以弟兄姐妹
[00:29:00.640 --> 00:29:05.760]  讓我們重新有一個兒童一樣的好奇心吧
[00:29:05.760 --> 00:29:09.000]  另外好奇的一個好處太特別了
[00:29:09.000 --> 00:29:14.040]  就是促進關係的一個好態度
[00:29:14.040 --> 00:29:15.400]  事實上我們身邊每一個人
[00:29:15.400 --> 00:29:18.600]  都是一本open textbook
[00:29:18.600 --> 00:29:21.360]  能夠教導我們一些東西
[00:29:21.360 --> 00:29:24.440]  無論是大人小孩上司下屬
[00:29:24.440 --> 00:29:28.000]  可愛不可愛的都有可取之處
[00:29:28.000 --> 00:29:31.160]  但是當我們有一個好奇的態度
[00:29:31.160 --> 00:29:33.720]  看別人比自己強
[00:29:33.720 --> 00:29:39.080]  這個時候我們能夠打開一扇友誼的門
[00:29:39.080 --> 00:29:40.640]  爲什麼呢
[00:29:40.640 --> 00:29:42.560]  你說我就是要來看看
[00:29:42.560 --> 00:29:44.880]  這個人到底有哪一點可以比我強
[00:29:44.880 --> 00:29:50.320]  這樣聽起來有點血氣
[00:29:50.320 --> 00:29:51.720]  我要找出來
[00:29:51.720 --> 00:29:53.880]  並且我要來欣賞他
[00:29:53.880 --> 00:29:55.880]  我要來向他學習
[00:29:55.880 --> 00:29:57.800]  弟兄姐妹當你有這樣態度的時候
[00:29:57.800 --> 00:30:02.160]  你可以幫助別人看到他們的優點
[00:30:02.160 --> 00:30:03.120]  而更重要的是
[00:30:03.120 --> 00:30:08.440]  對方會感受到你的尊重和你欣賞
[00:30:08.440 --> 00:30:11.080]  對於可能不熟的人還好一些
[00:30:11.080 --> 00:30:13.280]  對於你特別熟的人
[00:30:13.280 --> 00:30:16.360]  我太瞭解你了
[00:30:16.360 --> 00:30:18.760]  這個時候態度就可惜了
[00:30:18.760 --> 00:30:20.680]  我想要更多的來了解
[00:30:20.680 --> 00:30:22.240]  更多的認識
[00:30:22.240 --> 00:30:25.560]  這個時候真的關心門就打開來了
[00:30:25.560 --> 00:30:28.840]  上次我有一次在一個家庭小組分享這一點
[00:30:28.840 --> 00:30:31.120]  後來過幾天有一位姐妹就說
[00:30:31.120 --> 00:30:32.320]  哇 亞生牧師
[00:30:32.320 --> 00:30:34.000]  當我決定用好奇的眼光
[00:30:34.000 --> 00:30:35.800]  來看待我身邊人的時候
[00:30:35.800 --> 00:30:40.800]  我突然覺得我先生蠻可愛的
[00:30:40.800 --> 00:30:43.200]  好久沒有這麼欣賞他了
[00:30:43.200 --> 00:30:45.280]  哇 我不知道這姐妹
[00:30:45.280 --> 00:30:48.160]  真的是很單純的來做這個功課呢
[00:30:48.160 --> 00:30:51.440]  還是她得着了豐盛的生命啊
[00:30:51.440 --> 00:30:52.640]  弟兄姐妹今天回去的時候
[00:30:52.640 --> 00:30:55.560]  你是否願意試着用好奇的眼光
[00:30:55.560 --> 00:30:58.440]  來看看你身邊的人
[00:30:58.440 --> 00:31:00.240]  第三好奇的好處是什麼
[00:31:00.240 --> 00:31:02.440]  姐妹們這是送給你的bonus
[00:31:02.440 --> 00:31:06.400]  好奇心比歐蕾 孜生堂 蘇菲娜
[00:31:06.400 --> 00:31:09.080]  甚至潑尿酸更好用
[00:31:09.080 --> 00:31:10.520]  爲什麼呢
[00:31:10.520 --> 00:31:14.840]  我們的年齡的確是會漸漸增長
[00:31:14.840 --> 00:31:16.560]  但是我們的心境
[00:31:16.560 --> 00:31:19.920]  確實可以長保年輕的 你們
[00:31:19.920 --> 00:31:20.600]  特別我告訴你
[00:31:20.600 --> 00:31:23.920]  我們是觀察我們身邊的許多姐妹
[00:31:23.920 --> 00:31:24.800]  有一種時刻
[00:31:24.800 --> 00:31:28.320]  你整個人就變得超年輕 超有熱情
[00:31:28.320 --> 00:31:31.720]  就是討論這個保養品的時候
[00:31:31.720 --> 00:31:34.000]  最近有沒有看我有什麼不一樣
[00:31:34.000 --> 00:31:34.800]  我告訴你
[00:31:34.800 --> 00:31:38.160]  那個面霜超好用的
[00:31:38.160 --> 00:31:40.680]  你下次去韓國一定要幫我買
[00:31:40.680 --> 00:31:42.680]  那個新產品很贊哦
[00:31:42.680 --> 00:31:45.800]  然後就好棒好棒
[00:31:45.800 --> 00:31:49.720]  就跟國初中高中一樣 一模一樣
[00:31:49.720 --> 00:31:52.320]  還有在討論什麼好喫的新餐廳
[00:31:52.320 --> 00:31:55.320]  那家超好喫的
[00:31:55.320 --> 00:31:58.240]  然後一回到生活
[00:31:58.240 --> 00:32:00.040]  沒有什麼新鮮 時針無聊
[00:32:00.040 --> 00:32:02.400]  又是問題重重
[00:32:02.400 --> 00:32:05.400]  馬上又回到真實年齡
[00:32:05.400 --> 00:32:06.280]  不但真實
[00:32:06.280 --> 00:32:08.960]  比這幾年還更老了
[00:32:08.960 --> 00:32:09.600]  丟姐妹
[00:32:09.600 --> 00:32:13.600]  好奇能夠使你長保年輕
[00:32:13.600 --> 00:32:15.240]  所以丟姐妹鼓勵我們
[00:32:15.240 --> 00:32:17.720]  讓我們能夠帶着好奇心
[00:32:17.720 --> 00:32:19.800]  能夠活出更豐盛的生命
[00:32:19.800 --> 00:32:21.120]  Amen
[00:32:21.120 --> 00:32:22.160]  太棒了
[00:32:22.160 --> 00:32:23.360]  那我問你
[00:32:23.360 --> 00:32:27.080]  你so far有沒有學到一些什麼東西
[00:32:27.080 --> 00:32:27.960]  有啊 那很好
[00:32:27.960 --> 00:32:29.880]  代表你有好奇心 很好
[00:32:29.880 --> 00:32:32.320]  沒有學到不是我錯
[00:32:32.320 --> 00:32:33.560]  感謝讚美族
[00:32:33.560 --> 00:32:34.880]  最後
[00:32:34.880 --> 00:32:37.760]  豐盛的生命是要有persistence
[00:32:37.760 --> 00:32:39.600]  要有續航力
[00:32:39.600 --> 00:32:43.400]  一起來說I will last
[00:32:43.400 --> 00:32:45.320]  西伯來書三章十四集這邊說
[00:32:45.320 --> 00:32:48.680]  我們若將起初確實的信心
[00:32:48.680 --> 00:32:50.200]  堅持到底
[00:32:50.200 --> 00:32:52.400]  就在基督裏有份了
[00:32:52.400 --> 00:32:54.360]  馬賴福音二十四章十二十三節說
[00:32:54.360 --> 00:32:55.600]  只因不法的事增多
[00:32:55.600 --> 00:32:57.760]  許多人的愛心才漸漸冷淡
[00:32:57.760 --> 00:33:03.480]  唯有忍耐到底的必然得救
[00:33:03.480 --> 00:33:08.920]  原來信心是需要堅持的
[00:33:08.920 --> 00:33:12.840]  原來愛心是會冷淡的
[00:33:12.840 --> 00:33:16.160]  原來熱心是會受到挫折的
[00:33:16.160 --> 00:33:19.800]  原來呼召有時候會感覺遙遠的
[00:33:19.800 --> 00:33:25.040]  但是忍耐到底必然得救
[00:33:25.040 --> 00:33:28.640]  忍耐到底這豐盛的生命
[00:33:28.640 --> 00:33:33.000]  必定可以完整完好的
[00:33:33.000 --> 00:33:37.080]  百分之百不打折扣的來得着
[00:33:37.080 --> 00:33:38.600]  我們家我跟我太太
[00:33:38.600 --> 00:33:41.640]  我們家庭有一些呼召
[00:33:41.640 --> 00:33:44.640]  與生命核一起建造榮耀的教會
[00:33:44.640 --> 00:33:47.360]  在非洲參與宣教
[00:33:47.360 --> 00:33:48.920]  還有一個呼召呢
[00:33:48.920 --> 00:33:51.720]  就是我們是回應神的邀請
[00:33:51.720 --> 00:33:53.160]  來做在家教育
[00:33:53.160 --> 00:33:54.600]  Home School
[00:33:54.600 --> 00:33:56.480]  Home School 容易不容易
[00:33:56.480 --> 00:33:57.920]  很不容易
[00:33:57.920 --> 00:34:01.520]  就像我太太每次給別人的忠告
[00:34:01.520 --> 00:34:04.520]  若非上帝清楚的呼召
[00:34:04.520 --> 00:34:07.720]  千萬不要Home School
[00:34:07.720 --> 00:34:10.480]  怎麼跟做牧師感覺很像
[00:34:10.480 --> 00:34:12.360]  因爲真的很挑戰
[00:34:12.360 --> 00:34:13.320]  不過也是因爲這樣
[00:34:13.320 --> 00:34:16.120]  我很清楚知道我太太是有呼召的
[00:34:16.120 --> 00:34:17.560]  不是 我們有呼召的
[00:34:17.560 --> 00:34:18.920]  我們有呼召
[00:34:18.920 --> 00:34:21.240]  那你可能就想說
[00:34:21.240 --> 00:34:22.520]  哇 有清楚呼召
[00:34:22.520 --> 00:34:24.000]  那你們Home School在家教育
[00:34:24.000 --> 00:34:25.120]  應該就很輕鬆吧
[00:34:25.120 --> 00:34:27.240]  很順利 一帆風順
[00:34:27.240 --> 00:34:29.720]  在家裏胸有地公
[00:34:29.720 --> 00:34:32.520]  父子子孝 和樂融融
[00:34:32.520 --> 00:34:34.160]  那你就大錯特錯了
[00:34:34.160 --> 00:34:36.000]  什麼胸 什麼父子子孝
[00:34:36.000 --> 00:34:38.640]  這父母心快起笑
[00:34:38.640 --> 00:34:40.320]  哇 太不容易了
[00:34:40.320 --> 00:34:43.840]  特別是我太太腹上很多的心力在裏面
[00:34:43.840 --> 00:34:45.720]  設計課程的壓力
[00:34:45.720 --> 00:34:48.440]  害小孩子唸書的摔角
[00:34:48.440 --> 00:34:52.160]  與期待相違背的挫折
[00:34:52.160 --> 00:34:55.840]  生怕做的不對的這種壓力和緊張
[00:34:55.840 --> 00:34:56.720]  哇 我告訴你
[00:34:56.720 --> 00:34:58.040]  每天
[00:34:58.040 --> 00:34:59.360]  almost每天
[00:34:59.360 --> 00:35:03.440]  我都看到那幅名畫在我家活現
[00:35:03.440 --> 00:35:06.480]  就是那個Screen
[00:35:06.480 --> 00:35:08.560]  全家都 啊
[00:35:08.560 --> 00:35:10.320]  哇 真的不容易
[00:35:10.320 --> 00:35:11.120]  我一開始看到
[00:35:11.120 --> 00:35:12.320]  每天看到這些名畫
[00:35:12.320 --> 00:35:13.080]  我心裏想說
[00:35:13.080 --> 00:35:15.520]  man 這真的是呼召嗎
[00:35:15.520 --> 00:35:17.080]  如果是呼召怎麼會
[00:35:17.080 --> 00:35:21.400]  哇 真的家庭如戰場一樣
[00:35:21.400 --> 00:35:22.560]  可是有一天我在看到
[00:35:22.560 --> 00:35:23.520]  啊 這樣子的時候
[00:35:23.520 --> 00:35:25.440]  我突然有一個很生氣的感動
[00:35:25.440 --> 00:35:27.160]  我說 哇
[00:35:27.160 --> 00:35:28.840]  連搞成這樣
[00:35:28.840 --> 00:35:30.880]  我太太還繼續持守下去
[00:35:30.880 --> 00:35:36.080]  那這不是呼召是什麼
[00:35:36.080 --> 00:35:38.320]  哇
[00:35:38.320 --> 00:35:40.720]  我那一幕我感動了
[00:35:40.720 --> 00:35:42.440]  我後來每次看到她的Screen
[00:35:42.440 --> 00:35:45.520]  我就感動一次
[00:35:45.520 --> 00:35:46.680]  看到她的frustration
[00:35:46.680 --> 00:35:49.200]  我就敬佩她一次
[00:35:49.200 --> 00:35:52.080]  因爲她是真的是持守呼召的人
[00:35:52.080 --> 00:35:52.920]  我後來才發現
[00:35:52.920 --> 00:35:55.680]  原來呼召的真正的image
[00:35:55.680 --> 00:35:58.080]  不是什麼鳥語花香天色長藍
[00:35:58.080 --> 00:35:59.280]  no
[00:35:59.280 --> 00:36:00.440]  原來回應呼召
[00:36:00.440 --> 00:36:03.840]  大部分的時間都是平淡的
[00:36:03.840 --> 00:36:07.000]  甚至是痛苦掙扎的
[00:36:07.000 --> 00:36:10.760]  甚至有想放棄的念頭的
[00:36:10.760 --> 00:36:13.080]  但是就是因爲如此
[00:36:13.080 --> 00:36:17.520]  才代表這個呼召夠偉大
[00:36:17.520 --> 00:36:19.280]  也正是因爲如此
[00:36:19.280 --> 00:36:22.880]  才知道這個是從生而來
[00:36:22.880 --> 00:36:24.760]  我們需要依靠它
[00:36:24.760 --> 00:36:27.520]  來經歷它
[00:36:27.520 --> 00:36:29.120]  我們可以來得到
[00:36:29.120 --> 00:36:33.120]  更豐盛的生命的一個呼召
[00:36:33.120 --> 00:36:33.560]  感謝主
[00:36:33.560 --> 00:36:34.960]  我們家現在的home school
[00:36:34.960 --> 00:36:38.600]  氣氛是相當不錯
[00:36:38.600 --> 00:36:40.000]  我們不但我跟我太太
[00:36:40.000 --> 00:36:42.880]  經歷到豐盛的生命
[00:36:42.880 --> 00:36:46.840]  我們的兒女也因着我們的持守
[00:36:46.840 --> 00:36:49.560]  他們也經歷到了豐盛的生命
[00:36:49.560 --> 00:36:50.560]  敗隊我們就要會有
[00:36:50.560 --> 00:36:51.680]  一個home school的group
[00:36:51.680 --> 00:36:53.400]  如果你是home school的家庭
[00:36:53.400 --> 00:36:55.240]  需要有人彼此鼓勵打氣
[00:36:55.240 --> 00:36:57.320]  或是幫忙吐吐苦水
[00:36:57.320 --> 00:36:58.480]  可以來關注我們
[00:36:58.480 --> 00:37:00.960]  跟我們聯絡一下
[00:37:00.960 --> 00:37:02.400]  所以丁後姐妹我想要請問你
[00:37:02.400 --> 00:37:03.680]  在你的生命當中
[00:37:03.680 --> 00:37:06.040]  你是否有呼召呢
[00:37:06.040 --> 00:37:07.880]  在你的呼召
[00:37:07.880 --> 00:37:12.320]  你是否正在一個困難
[00:37:12.320 --> 00:37:15.600]  正在一個負面的情緒
[00:37:15.600 --> 00:37:17.840]  正在一個懷疑
[00:37:17.840 --> 00:37:21.200]  想放棄掙扎的時刻呢
[00:37:21.200 --> 00:37:23.680]  也許你該做的
[00:37:23.680 --> 00:37:26.880]  是回到神的同在當中
[00:37:26.880 --> 00:37:29.240]  重新被recharge
[00:37:29.240 --> 00:37:30.040]  也許你該做的
[00:37:30.040 --> 00:37:31.480]  不是給自己打成績
[00:37:31.480 --> 00:37:32.520]  我只拿B
[00:37:32.520 --> 00:37:34.120]  我這個回應的呼召
[00:37:34.120 --> 00:37:35.440]  我這個侍奉真不好
[00:37:35.440 --> 00:37:36.920]  我拿個C
[00:37:36.920 --> 00:37:39.200]  別人好像沒有給我掌聲
[00:37:39.200 --> 00:37:41.120]  但是你是否願意改一個態度
[00:37:41.120 --> 00:37:44.800]  我是否有學到些什麼
[00:37:44.800 --> 00:37:47.000]  讓我離這個呼召
[00:37:47.000 --> 00:37:48.280]  又更加成熟
[00:37:48.280 --> 00:37:50.120]  又更被裝備
[00:37:50.120 --> 00:37:54.560]  你是否願意來持守到底呢
[00:37:54.560 --> 00:37:57.160]  事實上在2008年
[00:37:57.160 --> 00:38:02.800]  第一次被劉牧師邀請去非洲短宣之後
[00:38:02.800 --> 00:38:05.000]  上帝就邀請我
[00:38:05.000 --> 00:38:07.240]  和非洲的弟兄姐妹
[00:38:07.240 --> 00:38:09.760]  一起築一個非洲夢
[00:38:09.760 --> 00:38:13.680]  就是能夠來成立非洲職訓學校
[00:38:13.680 --> 00:38:15.280]  或是職場的宣教
[00:38:15.280 --> 00:38:17.920]  來對抗貧窮
[00:38:17.920 --> 00:38:20.400]  幫助他們可以自給自足
[00:38:20.400 --> 00:38:23.800]  哇 這真的是相當相當的
[00:38:23.800 --> 00:38:26.080]  不容易的一條路
[00:38:26.080 --> 00:38:29.280]  但是那時候我很單純
[00:38:29.280 --> 00:38:30.840]  我在當場我就跟神說
[00:38:30.840 --> 00:38:32.560]  神啊 我願意
[00:38:32.560 --> 00:38:34.280]  我也跟當地的牧者說
[00:38:34.280 --> 00:38:36.200]  我們一起來築非洲夢
[00:38:36.200 --> 00:38:37.760]  也許很難
[00:38:37.760 --> 00:38:40.640]  但是總要有開始的時候
[00:38:40.640 --> 00:38:43.320]  可能需要花上三十年
[00:38:43.320 --> 00:38:47.120]  那我就來三十年吧
[00:38:47.120 --> 00:38:49.880]  可能需要四十年
[00:38:49.880 --> 00:38:51.440]  只要我還能飛
[00:38:51.440 --> 00:38:53.120]  我還會再來
[00:38:53.120 --> 00:38:55.160]  如果要更久
[00:38:55.160 --> 00:38:57.080]  如果我還活着
[00:38:57.080 --> 00:39:00.760]  我願意繼續來築這個非洲夢
