
[00:00:00.000 --> 00:00:02.000]  請每位平安
[00:21:28.000 --> 00:21:31.000]  教導我們要明察上帝的旨意
[00:21:31.000 --> 00:21:37.000]  很多時候基督徒都會在實踐上感到疑惑
[00:21:37.000 --> 00:21:41.000]  我怎樣知道這是不是神的旨意呢?
[00:21:41.000 --> 00:21:43.000]  很多人都會問
[00:21:43.000 --> 00:21:45.000]  我怎樣知道上帝的旨意?
[00:21:45.000 --> 00:21:47.000]  是否要我去做律師?
[00:21:47.000 --> 00:21:49.000]  還是做醫生?
[00:21:49.000 --> 00:21:51.000]  或者做泥水匠?
[00:21:51.000 --> 00:21:54.000]  我怎樣知道上帝
[00:21:54.000 --> 00:21:56.000]  是要我留在澳洲生活
[00:21:56.000 --> 00:22:02.000]  還是要我回到原居地生活呢?
[00:22:02.000 --> 00:22:04.000]  十三章十三節的經文
[00:22:04.000 --> 00:22:07.000]  給我們一個很好的指導性原則
[00:22:07.000 --> 00:22:10.000]  行事為人要端正
[00:22:10.000 --> 00:22:13.000]  好將在白晝行走
[00:22:13.000 --> 00:22:18.000]  事實上上帝給人有很大的自由
[00:22:18.000 --> 00:22:23.000]  我們可以自由選擇做自己喜歡做的事
[00:22:23.000 --> 00:22:28.000]  這和上主給我們的能力和恩賜有關係
[00:22:28.000 --> 00:22:32.000]  假如上帝沒有給我們某一方面的恩賜
[00:22:32.000 --> 00:22:35.000]  無論我們盡多大的努力
[00:22:35.000 --> 00:22:40.000]  都只會是事倍功半
[00:22:40.000 --> 00:22:44.000]  很容易我們會放棄
[00:22:44.000 --> 00:22:47.000]  但如果我們有自由的時候
[00:22:47.000 --> 00:22:49.000]  都有一件事是麻煩的
[00:22:49.000 --> 00:22:54.000]  就是我們要為自己的決定去承擔後果
[00:22:54.000 --> 00:22:56.000]  給了我們是有自由
[00:22:56.000 --> 00:22:59.000]  但我們要自己負責
[00:22:59.000 --> 00:23:06.000]  我們也要準備好面對上帝的審判
[00:23:06.000 --> 00:23:11.000]  故此十一至十二節提到主題的日子近
[00:23:11.000 --> 00:23:14.000]  至於日常生活中的事
[00:23:14.000 --> 00:23:17.000]  我們做或者不做
[00:23:17.000 --> 00:23:20.000]  其實只需要問這件事
[00:23:20.000 --> 00:23:23.000]  怕不怕被人知道
[00:23:23.000 --> 00:23:25.000]  好將在白晝行走
[00:23:25.000 --> 00:23:27.000]  見不見得光
[00:23:27.000 --> 00:23:30.000]  我們做的事見不見得光
[00:23:30.000 --> 00:23:33.000]  考試可不可以作弊
[00:23:33.000 --> 00:23:38.000]  幫人做數可不可以做假象
[00:23:38.000 --> 00:23:43.000]  報稅的時候我們報不報海外有收入
[00:23:43.000 --> 00:23:49.000]  還是現金收入我們老實地填補上去
[00:23:49.000 --> 00:23:52.000]  還是少交稅
[00:23:52.000 --> 00:23:57.000]  用詐騙手段去賺錢可不可以
[00:23:57.000 --> 00:24:00.000]  這些事其實我們不用問上帝
[00:24:00.000 --> 00:24:04.000]  我們自己問一問這些事見不見得光
[00:24:04.000 --> 00:24:13.000]  怕不怕被人知道
[00:24:13.000 --> 00:24:18.000]  假如我們做的事是不怕被人知道
[00:24:18.000 --> 00:24:22.000]  大概上主都會准許
[00:24:22.000 --> 00:24:26.000]  最後今天的經文主要是教我們
[00:24:26.000 --> 00:24:31.000]  如何在社會中和未信主的人一起生活
[00:24:31.000 --> 00:24:34.000]  首先我們應該信服政府的法例
[00:24:34.000 --> 00:24:37.000]  沒有政府的地方是無法無天的地方
[00:24:37.000 --> 00:24:39.000]  是沒有平安的地方
[00:24:39.000 --> 00:24:42.000]  沒有人會活得平安喜樂
[00:24:42.000 --> 00:24:47.000]  此外對任何郊外人其實我們都是以愛相待
[00:24:47.000 --> 00:24:50.000]  這是聖經中的重要誡明
[00:24:50.000 --> 00:24:55.000]  以平一我們做人做事都要行在光明中
[00:24:55.000 --> 00:24:58.000]  如果我們覺得很難做得到
[00:24:58.000 --> 00:25:01.000]  改變生命的好消息就是
[00:25:01.000 --> 00:25:03.000]  聖靈會幫助我們
[00:25:03.000 --> 00:25:07.000]  只要我們確定上主是我們生命的主
[00:25:07.000 --> 00:25:10.000]  我們又經常願意讀聖經
[00:25:10.000 --> 00:25:16.000]  我們的生命是必定會得到改變
[00:25:16.000 --> 00:25:20.000]  而我們也會越來越有喜樂平安
[00:25:20.000 --> 00:25:22.000]  我們一起祈禱
[00:25:22.000 --> 00:25:24.000]  親愛的天父感謝你選擇了我們
[00:25:24.000 --> 00:25:28.000]  也安置我們住在一個有法治的地方
[00:25:28.000 --> 00:25:30.000]  我們為我們的政府祈禱
[00:25:30.000 --> 00:25:32.000]  求你幫助我們的政府
[00:25:32.000 --> 00:25:36.000]  嚴明執法也不會浪費納稅人的稅款
[00:25:36.000 --> 00:25:40.000]  求你保守維持治安的人員平安
[00:25:40.000 --> 00:25:44.000]  更加求你讓更多人認識和接受福音
[00:25:44.000 --> 00:25:47.000]  以致他們的生命得到改變
[00:25:47.000 --> 00:25:49.000]  彼此都以愛相待
[00:25:49.000 --> 00:25:51.000]  奉主耶穌基督的名祈禱
[00:25:51.000 --> 00:25:52.000]  阿門
