
[00:00:00.000 --> 00:00:05.240]  今天也是接近農曆新年的時間
[00:17:08.180 --> 00:17:10.180]  原來在雷震中的譯做
[00:17:10.180 --> 00:17:11.180]  就是心靈貧窮
[00:17:11.180 --> 00:17:14.180]  英文譯做poor in spirit
[00:17:14.180 --> 00:17:17.180]  原來在聖經裏面
[00:17:17.180 --> 00:17:19.180]  有兩個字
[00:17:19.180 --> 00:17:22.180]  希臘文是形容貧窮的
[00:17:22.180 --> 00:17:25.180]  什麼叫做貧窮呢
[00:17:25.180 --> 00:17:26.180]  penis這個字
[00:17:26.180 --> 00:17:28.180]  第一個字
[00:17:28.180 --> 00:17:31.180]  就是講到
[00:17:31.180 --> 00:17:35.180]  餐飲餐食餐餐清
[00:17:35.180 --> 00:17:37.180]  或者餐穩餐食餐餐清
[00:17:37.180 --> 00:17:39.180]  就是說你不是沒錢的
[00:17:39.180 --> 00:17:40.180]  但是你賺到錢之後
[00:17:40.180 --> 00:17:41.180]  你有很多的支出
[00:17:41.180 --> 00:17:43.180]  就好像今天在座當中的弟兄姊妹
[00:17:43.180 --> 00:17:45.180]  賺到錢之後又要買東西吃
[00:17:45.180 --> 00:17:47.180]  又要養子女又要供樓
[00:17:47.180 --> 00:17:48.180]  又要讀書
[00:17:48.180 --> 00:17:49.180]  全部花光
[00:17:49.180 --> 00:17:50.180]  去到月尾的時候
[00:17:50.180 --> 00:17:52.180]  袋子一個錢都沒得剩
[00:17:52.180 --> 00:17:53.180]  於是你告訴他們
[00:17:53.180 --> 00:17:55.180]  你說我很窮
[00:17:55.180 --> 00:17:57.180]  我很貧窮
[00:17:57.180 --> 00:17:59.180]  其實他是不是貧窮呢
[00:17:59.180 --> 00:18:00.180]  都是的
[00:18:00.180 --> 00:18:01.180]  所以在座當中
[00:18:01.180 --> 00:18:03.180]  我們每一個都是貧窮人
[00:18:03.180 --> 00:18:06.180]  因為我們都是餐穩餐食餐餐清
[00:18:06.180 --> 00:18:07.180]  去到月尾的時候
[00:18:07.180 --> 00:18:10.180]  清袋什麼都沒有
[00:18:10.180 --> 00:18:12.180]  但是希臘文有另外一個字
[00:18:12.180 --> 00:18:14.180]  叫tokos
[00:18:14.180 --> 00:18:16.180]  又是易做貧窮
[00:18:16.180 --> 00:18:19.180]  這個字在路加福音第六章裡面
[00:18:19.180 --> 00:18:21.180]  講到拉薩路
[00:18:21.180 --> 00:18:23.180]  窮到窿
[00:18:23.180 --> 00:18:25.180]  窮到走去財主面前
[00:18:25.180 --> 00:18:27.180]  去討餅吃
[00:18:27.180 --> 00:18:31.180]  他講到一個窮人拉薩路
[00:18:31.180 --> 00:18:33.180]  就是這個字tokos
[00:18:33.180 --> 00:18:37.180]  就是窮到你找個仙刮沙都沒有
[00:18:37.180 --> 00:18:39.180]  就是這個字
[00:18:39.180 --> 00:18:41.180]  很奇怪
[00:18:41.180 --> 00:18:43.180]  耶穌就是新年來的時候
[00:18:43.180 --> 00:18:44.180]  恭喜大家
[00:18:44.180 --> 00:18:45.180]  不是恭喜發財
[00:18:45.180 --> 00:18:47.180]  不是梁永善剛才所講
[00:18:47.180 --> 00:18:49.180]  他說耶穌說
[00:18:49.180 --> 00:18:51.180]  恭喜你窮到窿
[00:18:51.180 --> 00:18:52.180]  你有福了
[00:18:52.180 --> 00:18:53.180]  如果你窮到窿的話
[00:18:53.180 --> 00:18:54.180]  大家利是
[00:18:54.180 --> 00:18:56.180]  又講這些新年
[00:18:56.180 --> 00:18:58.180]  不是來到恭喜發財
[00:18:58.180 --> 00:19:01.180]  恭喜你窮到刮沙都沒有
[00:19:01.180 --> 00:19:04.180]  哇 講什麼啊耶穌
[00:19:04.180 --> 00:19:08.180]  耶穌講了一個很重要的訊息
[00:19:08.180 --> 00:19:11.180]  心靈貧窮
[00:19:11.180 --> 00:19:13.180]  耶穌說
[00:19:13.180 --> 00:19:17.180]  如果你真的要蒙受這個從上而來的福氣
[00:19:17.180 --> 00:19:19.180]  首先
[00:19:19.180 --> 00:19:21.180]  是要你認出
[00:19:21.180 --> 00:19:24.180]  自己是窮到窿
[00:19:24.180 --> 00:19:27.180]  窮到一無所有
[00:19:27.180 --> 00:19:31.180]  頂尖會唯有你好像西門彼得那樣
[00:19:31.180 --> 00:19:33.180]  來到上帝面前
[00:19:33.180 --> 00:19:35.180]  主啊
[00:19:35.180 --> 00:19:37.180]  我是個罪人
[00:19:37.180 --> 00:19:40.180]  我不配領受祢的福氣
[00:19:40.180 --> 00:19:43.180]  我不配領受祢的恩典
[00:19:43.180 --> 00:19:45.180]  耶穌就說
[00:19:45.180 --> 00:19:47.180]  你有福了
[00:19:47.180 --> 00:19:49.180]  你發達了這次
[00:19:49.180 --> 00:19:51.180]  因為你是最有福的人
[00:19:51.180 --> 00:19:55.180]  就是因為你能夠明白到
[00:19:55.180 --> 00:19:57.180]  不是再靠自己
[00:19:57.180 --> 00:19:59.180]  能夠拿到這個福氣
[00:19:59.180 --> 00:20:06.180]  因為福是從日光之上的上帝賜下給你的
[00:20:06.180 --> 00:20:08.180]  等於今天人的問題是什麼
[00:20:08.180 --> 00:20:10.180]  就是我們經常都覺得自己懶醒
[00:20:10.180 --> 00:20:13.180]  我自己覺得自己是可以
[00:20:13.180 --> 00:20:16.180]  去拿到福氣
[00:20:16.180 --> 00:20:18.180]  去令到自己蒙福
[00:20:18.180 --> 00:20:19.180]  所以我們賺了很多錢
[00:20:19.180 --> 00:20:23.180]  很多的方法去令到我們覺得自己有福氣
[00:20:23.180 --> 00:20:26.180]  殊不知都是荒間蒲
[00:20:26.180 --> 00:20:28.180]  但是上帝告訴我們
[00:20:28.180 --> 00:20:30.180]  我們要蒙福的話
[00:20:30.180 --> 00:20:35.180]  我們就是要虛心虛己
[00:20:35.180 --> 00:20:38.180]  變為靈女貧窮
[00:20:38.180 --> 00:20:39.180]  所以耶穌說
[00:20:39.180 --> 00:20:41.180]  你們如果不變為小孩子的話
[00:20:41.180 --> 00:20:42.180]  入不到天國
[00:20:42.180 --> 00:20:43.180]  所以以前我都不明白
[00:20:43.180 --> 00:20:45.180]  小孩子當然是因為可愛
[00:20:45.180 --> 00:20:47.180]  天真才能入到天國
[00:20:47.180 --> 00:20:49.180]  我想在座當中
[00:20:49.180 --> 00:20:51.180]  你覺得小孩子是不是天真可愛
[00:20:51.180 --> 00:20:53.180]  是不是
[00:20:53.180 --> 00:20:54.180]  小孩子不是沒有罪嗎
[00:20:54.180 --> 00:20:55.180]  不是
[00:20:55.180 --> 00:20:56.180]  為什麼要變成小孩子樣式
[00:20:56.180 --> 00:20:58.180]  變為小孩子樣式
[00:20:58.180 --> 00:20:59.180]  是因為小孩子
[00:20:59.180 --> 00:21:01.180]  他們是願意來到爸爸面前說
[00:21:01.180 --> 00:21:02.180]  爸爸
[00:21:02.180 --> 00:21:04.180]  我不懂得做這條數
[00:21:04.180 --> 00:21:07.180]  你可不可以幫我
[00:21:07.180 --> 00:21:10.180]  我兩個女兒都十幾二十歲了
[00:21:10.180 --> 00:21:11.180]  大女兒都
[00:21:11.180 --> 00:21:13.180]  我記得小時候
[00:21:13.180 --> 00:21:14.180]  她跟我說
[00:21:14.180 --> 00:21:15.180]  爸爸
[00:21:15.180 --> 00:21:17.180]  我拿不到那盒朱古力
[00:21:17.180 --> 00:21:22.180]  可不可以你幫我
[00:21:22.180 --> 00:21:25.180]  一個靈女貧窮的人
[00:21:25.180 --> 00:21:28.180]  就是一個願意告訴爸爸
[00:21:28.180 --> 00:21:29.180]  爸爸
[00:21:29.180 --> 00:21:30.180]  我沒有辦法靠自己
[00:21:30.180 --> 00:21:32.180]  拿到任何的福氣
[00:21:32.180 --> 00:21:35.180]  唯有靠你
[00:22:02.180 --> 00:22:04.180]  有一個人有四個老婆
[00:22:04.180 --> 00:22:07.180]  他就告那個政府
[00:22:07.180 --> 00:22:09.180]  就說一夫多妻制
[00:22:09.180 --> 00:22:10.180]  是應該合法
[00:22:10.180 --> 00:22:13.180]  結果判了他合法
[00:22:13.180 --> 00:22:15.180]  他的理據就是
[00:22:15.180 --> 00:22:17.180]  摩門教徒去到猶他州的時候
[00:22:17.180 --> 00:22:20.180]  原本是一夫多妻
[00:22:20.180 --> 00:22:22.180]  不過根本就是你們這班基督徒
[00:22:22.180 --> 00:22:24.180]  原教旨主義者
[00:22:24.180 --> 00:22:28.180]  去強硬強迫我們
[00:22:28.180 --> 00:22:30.180]  不給我們一夫多妻
[00:22:30.180 --> 00:22:32.180]  你喜歡一夫一妻
[00:22:32.180 --> 00:22:34.180]  就你自己一夫一妻
[00:22:34.180 --> 00:22:35.180]  為什麼要強迫我才可以
[00:22:35.180 --> 00:22:36.180]  我們有自由
[00:22:36.180 --> 00:22:37.180]  我們都是成年人
[00:22:37.180 --> 00:22:38.180]  於是法官說
[00:22:38.180 --> 00:22:40.180]  是人權
[00:22:40.180 --> 00:22:42.180]  於是給他
[00:22:42.180 --> 00:22:43.180]  弟兄姊妹
[00:22:43.180 --> 00:22:45.180]  我們有福建島
[00:22:45.180 --> 00:22:47.180]  在末世裡的時候
[00:22:47.180 --> 00:22:49.180]  接下來會是什麼
[00:22:49.180 --> 00:22:50.180]  你一夫多妻
[00:22:50.180 --> 00:22:52.180]  女權份子就會覺得
[00:22:52.180 --> 00:22:53.180]  有沒有搞錯
[00:22:53.180 --> 00:22:54.180]  為什麼我又是人
[00:22:54.180 --> 00:22:56.180]  為什麼不給我一妻多夫
[00:22:56.180 --> 00:22:58.180]  於是一妻多夫合法化
[00:22:58.180 --> 00:23:01.180]  接著多元婚姻
[00:23:01.180 --> 00:23:03.180]  為什麼一定要一夫多妻
[00:23:03.180 --> 00:23:05.180]  或者一妻多夫這麼dry才可以
[00:23:05.180 --> 00:23:07.180]  多夫多妻
[00:23:07.180 --> 00:23:09.180]  你所有事
[00:23:09.180 --> 00:23:11.180]  人喜歡做的事
[00:23:11.180 --> 00:23:13.180]  你都可以做
[00:23:13.180 --> 00:23:15.180]  吸毒
[00:23:15.180 --> 00:23:17.180]  可以非刑事化
[00:23:17.180 --> 00:23:19.180]  同性婚姻可以非刑事化
[00:23:19.180 --> 00:23:21.180]  安樂死可以非刑事化
[00:23:21.180 --> 00:23:23.180]  墮胎可以非刑事化
[00:23:23.180 --> 00:23:29.180]  所有事都是滿足人的需要
[00:23:29.180 --> 00:23:31.180]  人的喜好
[00:23:31.180 --> 00:23:35.180]  將來我們的子女會怎樣
[00:23:35.180 --> 00:23:38.180]  我想到幾十年之後問一個小朋友
[00:23:38.180 --> 00:23:40.180]  你爸爸是誰
[00:23:40.180 --> 00:23:45.180]  我不知道我爸爸是誰
[00:23:45.180 --> 00:23:47.180]  我有十個爸爸
[00:23:47.180 --> 00:23:48.180]  不知道誰生我
[00:23:48.180 --> 00:23:51.180]  不過有五個男的有五個女的
[00:23:51.180 --> 00:23:53.180]  有些女的好像是我爸爸
[00:23:53.180 --> 00:23:55.180]  是不是
[00:23:55.180 --> 00:23:59.180]  我們家庭的觀念去哪裡
[00:23:59.180 --> 00:24:01.180]  但都有人問你
[00:24:01.180 --> 00:24:05.180]  為什麼要一夫一妻
[00:24:05.180 --> 00:24:10.180]  如果你不信上帝
[00:24:10.180 --> 00:24:12.180]  你沒得答他
[00:24:12.180 --> 00:24:17.180]  因為一夫一妻是上帝的吩咐
[00:24:17.180 --> 00:24:19.180]  是上帝的設計
[00:24:20.180 --> 00:24:24.180]  只要我們願意謙虛來到上帝面前
[00:24:24.180 --> 00:24:26.180]  主啊
[00:24:26.180 --> 00:24:28.180]  我不行我需要你
[00:24:28.180 --> 00:24:30.180]  我願意聽你的說話
[00:24:30.180 --> 00:24:34.180]  願意尋求你的福氣
[00:24:34.180 --> 00:24:36.180]  我才能夠在地上
[00:24:36.180 --> 00:24:40.180]  活出天國的福氣
[00:24:40.180 --> 00:24:44.180]  就是開心的人有福了
[00:24:44.180 --> 00:24:47.180]  因為天國是屬於我們
[00:24:47.180 --> 00:24:49.180]  求主幫助我們
[00:24:49.180 --> 00:24:50.180]  我們一起低頭
[00:24:50.180 --> 00:24:51.180]  我們禱告
[00:24:51.180 --> 00:24:52.180]  天父我們今天來到面前
[00:24:52.180 --> 00:24:53.180]  我們感恩
[00:24:53.180 --> 00:24:55.180]  因為主你帶給我們看到
[00:24:55.180 --> 00:24:58.180]  什麼是真正的福氣
[00:24:58.180 --> 00:24:59.180]  所以真正的福氣
[00:24:59.180 --> 00:25:03.180]  不是靠我們人自己去拿回來
[00:25:03.180 --> 00:25:04.180]  真正的福氣
[00:25:04.180 --> 00:25:08.180]  也不是靠我們內心騙自己
[00:25:08.180 --> 00:25:09.180]  真正的福氣
[00:25:09.180 --> 00:25:13.180]  也不是靠我們周圍的環境給到我們
[00:25:13.180 --> 00:25:14.180]  我們看到的就是
[00:25:14.180 --> 00:25:18.180]  真正的福氣是由你而來
[00:25:18.180 --> 00:25:20.180]  主既然由你而來的話
[00:25:20.180 --> 00:25:22.180]  主就讓我們學習謙卑
[00:25:22.180 --> 00:25:24.180]  學習回到你面前
[00:25:24.180 --> 00:25:25.180]  告訴你
[00:25:25.180 --> 00:25:28.180]  主我們每一天都需要你
[00:25:28.180 --> 00:25:30.180]  每一刻都需要你
[00:25:30.180 --> 00:25:32.180]  因為我們每一個都是
[00:25:32.180 --> 00:25:37.180]  軟弱無助一無所有的罪人
[00:25:37.180 --> 00:25:39.180]  唯有我們願意謙卑
[00:25:39.180 --> 00:25:40.180]  看到這件事
[00:25:40.180 --> 00:25:43.180]  我們才能夠真正在你面前
[00:25:43.180 --> 00:25:45.180]  蒙你的賜福
[00:25:45.180 --> 00:25:49.180]  因為福氣唯有是從你賜下給我們
[00:25:49.180 --> 00:25:51.180]  所以聽我們的禱告
[00:25:51.180 --> 00:25:52.180]  奉耶穌的聖名
[00:25:52.180 --> 00:25:53.180]  阿門
