
[00:00:00.000 --> 00:00:03.280]  每次當我看《士兵記》的時候
[00:22:05.080 --> 00:22:07.640]  大哭大罵,以怨報怨
[00:22:08.400 --> 00:22:10.460]  結果就是決裂式的離婚
[00:22:10.460 --> 00:22:16.580]  另一種就是退縮,姑息,希望留住的配偶
[00:22:16.580 --> 00:22:19.920]  其實我認識一位姊妹在加拿大
[00:22:19.920 --> 00:22:22.220]  她的丈夫有外遇
[00:22:22.220 --> 00:22:23.500]  不止一次
[00:22:23.500 --> 00:22:27.600]  他一直姑息,說算了,總之他晚上回來睡覺就算了
[00:22:27.600 --> 00:22:29.640]  結果都離婚
[00:22:29.640 --> 00:22:34.000]  道森博士就指出這兩種反應都是錯的
[00:22:34.000 --> 00:22:36.060]  婚姻裏面的愛
[00:22:36.320 --> 00:22:39.140]  不能夠沒有原則的萬物千咒
[00:22:39.140 --> 00:22:42.480]  也不應該是爆炸式的決裂
[00:22:42.480 --> 00:22:45.800]  應該在嚴厲當中有恩慈有原則
[00:22:45.800 --> 00:22:47.840]  他叫這個愛就是Tough Love
[00:22:47.840 --> 00:22:50.400]  一個堅韌的愛
[00:22:50.400 --> 00:22:53.220]  上帝的愛也是這樣
[00:22:53.220 --> 00:22:57.840]  上帝這個堅韌的愛,我們看到他是有原則的
[00:22:57.840 --> 00:23:02.700]  我們在《士師記》看到這個原則,是嚴厲的,但裏面有恩慈
[00:23:02.700 --> 00:23:05.260]  在懲罰裏面我們看到赦免
[00:23:05.760 --> 00:23:08.060]  詩篇103篇
[00:23:08.060 --> 00:23:11.640]  第八節到第十節就講出這個愛
[00:23:11.640 --> 00:23:15.740]  我讀給大家聽,詩篇103篇,八至十節
[00:23:15.740 --> 00:23:21.380]  「耶和華有憐憫有恩典,有不輕易發怒,且有豐盛的慈愛。
[00:23:21.380 --> 00:23:27.780]  祂不長久責備,也不永遠懷怒。祂沒有照我們的罪過來代我們,
[00:23:27.780 --> 00:23:30.840]  也沒有照我們的罪業報應我們。
[00:23:30.840 --> 00:23:33.400]  天離地有多高?
[00:23:33.400 --> 00:23:34.940]  上帝的愛
[00:23:35.200 --> 00:23:36.220]  的確是那麼大
[00:23:36.220 --> 00:23:38.280]  東離西有多遠?
[00:23:38.280 --> 00:23:41.340]  祂叫我們的過犯離開我們都有多遠?
[00:23:41.340 --> 00:23:44.420]  我們看到上帝發怒,但不輕易發怒
[00:23:44.420 --> 00:23:45.960]  上帝
[00:23:45.960 --> 00:23:48.520]  責備,但不長久責備
[00:23:48.520 --> 00:23:51.080]  看到上帝
[00:23:51.080 --> 00:23:54.660]  會懲罰我們,但他的懲罰是輕過我們的罪業
[00:23:54.660 --> 00:23:58.240]  還有上帝赦免我們,到一個地步
[00:23:58.240 --> 00:24:01.820]  詩人描寫,就叫我們的過犯離開我們
[00:24:02.080 --> 00:24:08.220]  東與西那麼遠,這就是堅韌的愛的一幅圖畫
[00:24:08.220 --> 00:24:15.380]  如果你看回《史詩記》第三章第一到第二節,我們剛才沒有讀到
[00:24:15.380 --> 00:24:17.700]  你會看到上帝
[00:24:17.700 --> 00:24:19.220]  的心腸
[00:24:19.220 --> 00:24:23.060]  耶和華說,留下這幾族人,即是迦南人那些
[00:24:23.060 --> 00:24:29.220]  為了試驗那些不曾知道與迦南爭戰之事的以色列人
[00:24:29.460 --> 00:24:32.280]  即是為了叫他們學習
[00:24:32.280 --> 00:24:35.360]  未曾曉得的戰事
[00:24:35.360 --> 00:24:41.240]  原來以色列人犯錯了,留下這些人,上帝將錯就錯
[00:24:41.240 --> 00:24:45.340]  讓這些人去教導以色列人的後代怎樣打仗
[00:24:45.340 --> 00:24:47.140]  你看不到上帝的苦心
[00:24:47.140 --> 00:24:52.760]  所以弟兄姊妹如果你發現,我一失足成千古恨,我做錯了
[00:24:52.760 --> 00:24:54.560]  你不要放棄
[00:24:55.060 --> 00:25:00.440]  上帝有一個Plan B,上帝為你原本預備了一個Plan A
[00:25:00.440 --> 00:25:01.720]  但是你
[00:25:01.720 --> 00:25:04.540]  達不到的話
[00:25:04.540 --> 00:25:06.080]  你在神面前
[00:25:06.080 --> 00:25:12.720]  悔改,上帝會為你有一個新的開始,上帝的恩典每早晨都是新的
[00:25:12.720 --> 00:25:17.080]  這就是堅韌的愛
[00:25:17.080 --> 00:25:20.400]  我們做基督徒應該要效法上帝
[00:25:20.400 --> 00:25:22.720]  這一種堅韌的愛
[00:25:24.760 --> 00:25:28.340]  這個堅韌的愛
[00:25:28.340 --> 00:25:34.740]  不僅適用於夫妻之間的關係,亦適用於父母和兒女之間的關係
[00:25:34.740 --> 00:25:38.080]  適用於教會之體的關係
[00:25:38.080 --> 00:25:42.940]  我在播道會目積布事奉,所以有機會與很多傳道人聊天
[00:25:42.940 --> 00:25:49.340]  他們說其實我們教會的領袖的傳道人最難做的,最難拿捏的
[00:25:49.340 --> 00:25:54.200]  就是在教會裏面的牧養和紀律
[00:25:54.720 --> 00:25:56.260]  如何做到這個
[00:25:56.260 --> 00:25:59.840]  堅韌的愛,在嚴厲
[00:25:59.840 --> 00:26:01.120]  和在
[00:26:01.120 --> 00:26:04.960]  恩慈之間能夠兩全其美
[00:26:04.960 --> 00:26:07.780]  這個真是難
[00:26:07.780 --> 00:26:12.900]  我自己在數十年的屬靈的侍奉裏面
[00:26:12.900 --> 00:26:15.200]  我越來越學到的功課
[00:26:15.200 --> 00:26:17.500]  就是如果見到教會裏面
[00:26:17.500 --> 00:26:20.580]  有困難又應該要處理,我就處理
[00:26:20.580 --> 00:26:22.360]  我就會說出來
[00:26:22.880 --> 00:26:28.760]  但在說的時候,之前我會嚴格地審問自己,要有一個愛心在裏面
[00:26:28.760 --> 00:26:31.840]  有一個恩慈在裏面,所以如果有一天
[00:26:31.840 --> 00:26:33.120]  牧師跟你說
[00:26:33.120 --> 00:26:35.160]  指出你的錯處,你不要怪我
[00:26:35.160 --> 00:26:40.800]  我是傳一個堅韌的愛,如果我不對你說,就對不起你
[00:26:40.800 --> 00:26:41.820]  亦都對不起上帝
[00:26:41.820 --> 00:26:44.880]  但你可以知道我說的背後
[00:26:44.880 --> 00:26:47.440]  是我不長久責備
[00:26:47.440 --> 00:26:48.720]  也不永遠懷老
[00:26:48.720 --> 00:26:51.280]  我學不完上帝堅韌的愛
[00:26:51.540 --> 00:26:53.080]  但在數十年
[00:26:53.080 --> 00:26:57.440]  在一個人漸漸成熟,漸漸老的時候
[00:26:57.440 --> 00:26:58.980]  這個堅韌的愛
[00:26:58.980 --> 00:27:00.760]  其實我都感恩
[00:27:00.760 --> 00:27:03.580]  我有進步
[00:27:03.580 --> 00:27:07.940]  這個其實我們每個人都應該學
[00:27:07.940 --> 00:27:11.780]  很多時香港的教會有個嚴重的問題,就是太過姑息
[00:27:11.780 --> 00:27:12.800]  很多事不處理
[00:27:12.800 --> 00:27:14.080]  有些不公義的
[00:27:14.080 --> 00:27:17.140]  不道德的事我們不處理
[00:27:17.140 --> 00:27:18.420]  英文叫做
[00:27:18.420 --> 00:27:19.700]  Sweep under the carpet
[00:27:19.700 --> 00:27:20.720]  不出聲
[00:27:20.980 --> 00:27:22.000]  這個是不對的
[00:27:22.000 --> 00:27:24.560]  但處理的時候,如何處理得
[00:27:24.560 --> 00:27:29.680]  適宜以至整個教會以至受影響的肢體得盡堅立
[00:27:29.680 --> 00:27:31.220]  而不是打沉他們
[00:27:31.220 --> 00:27:33.260]  這個就是我們做傳道人
[00:27:33.260 --> 00:27:34.800]  做教會領袖
[00:27:34.800 --> 00:27:37.360]  在神面前要很小心
[00:27:37.360 --> 00:27:38.640]  很謙卑地
[00:27:38.640 --> 00:27:39.920]  學習
[00:27:39.920 --> 00:27:41.720]  這個堅韌的愛
[00:27:41.720 --> 00:27:45.300]  好,弟兄姊妹,我們現在做一個反思
[00:27:45.300 --> 00:27:46.580]  四條問題
[00:27:46.580 --> 00:27:48.120]  第一,你生命裏面
[00:27:48.120 --> 00:27:50.160]  有沒有偶像
[00:27:50.420 --> 00:27:53.240]  以致令到你離開神,好像以色列人一樣
[00:27:53.240 --> 00:27:56.060]  這個偶像可能是
[00:27:56.060 --> 00:27:57.080]  人
[00:27:57.080 --> 00:27:59.900]  可能是你的子女,你的配偶
[00:27:59.900 --> 00:28:01.940]  這個偶像可能是你的職業
[00:28:01.940 --> 00:28:03.220]  可能是金錢
[00:28:03.220 --> 00:28:08.600]  凡是你愛那樣東西,那個人多過你愛上帝的,就是你的偶像
[00:28:08.600 --> 00:28:15.000]  在很多年前,我在加拿大,我和一對夫婦洗禮,洗禮之前我問心事
[00:28:15.000 --> 00:28:16.020]  我問他們
[00:28:16.020 --> 00:28:19.360]  你的生命裏面有沒有一個人或者東西
[00:28:19.860 --> 00:28:24.200]  是你愛多過愛上帝,如果你有的話,我就不能夠為你洗禮
[00:28:24.200 --> 00:28:33.680]  那個丈夫就跟我說,牧師我有,我們有一顆兒子,我們愛他多過愛上帝
[00:28:33.680 --> 00:28:35.220]  我們要悔改
[00:28:35.220 --> 00:28:42.120]  在下個月14號,我們有洗禮
[00:28:42.120 --> 00:28:47.240]  我們有九位弟兄姊妹洗禮,有九位弟兄姊妹轉會加入太古聖堂
[00:28:47.500 --> 00:28:50.580]  我感恩我們越來越多人加入太古聖堂
[00:28:50.580 --> 00:28:55.440]  有人洗禮,不過我想提醒每一位受洗的弟兄姊妹
[00:28:55.440 --> 00:28:59.280]  你要醒察自己,你生命裏面有沒有偶像
[00:28:59.280 --> 00:29:05.680]  有沒有人或者事物,是你愛他多過愛上帝,如果有的話,你要悔改
[00:29:05.680 --> 00:29:12.080]  第二件事,我們要想的就是,我們有沒有忘記著裏面的經歷
[00:29:12.340 --> 00:29:18.480]  有信徒問我,怎樣可以培養信心,我說培養信心最好就是拿張紙出來,寫下上帝誓聽你的禱告
[00:29:18.480 --> 00:29:24.380]  上帝在你生命裏的工作,你記住祂,不要忘記祂,不要像以色列人一樣
[00:29:24.380 --> 00:29:25.920]  一個短暫的記憶
[00:29:25.920 --> 00:29:30.000]  這樣的時候,你的信心就會越來越大
[00:29:30.000 --> 00:29:33.600]  你就能夠過一個得勝的生活
[00:29:33.600 --> 00:29:37.180]  你就不會那麼容易跟這個世界妥協
[00:29:37.180 --> 00:29:40.240]  第三,有沒有好好地教導下一代
[00:29:40.500 --> 00:29:43.580]  這個教導不單是口講,而是以身作則
[00:29:43.580 --> 00:29:48.700]  你叫那個小孩要守法律,但是你有沒有紅燈過馬路
[00:29:48.700 --> 00:29:52.280]  你叫那個小孩不要說謊話,你有沒有講一些白色的謊話
[00:29:52.280 --> 00:29:59.960]  我們要反思一下,還有那個小孩星期一要考試,他星期天還沒有做完功課
[00:29:59.960 --> 00:30:02.260]  你有沒有叫他不要回到課堂
[00:30:02.260 --> 00:30:03.800]  做功課
[00:30:03.800 --> 00:30:09.940]  究竟你著重上帝的話多,還是著重他這個世界的知識多
[00:30:10.700 --> 00:30:11.980]  我們要反省
[00:30:11.980 --> 00:30:13.780]  我們是不是真是
[00:30:13.780 --> 00:30:17.620]  身體力行的教導,而不是只是將
[00:30:17.620 --> 00:30:19.920]  這個教導的責任給了教會
[00:30:19.920 --> 00:30:24.540]  有基督徒父母對他說,牧師我整個兒子都給你了
[00:30:24.540 --> 00:30:29.640]  你給了我都沒有用,因為我小學中學加起來有200人
[00:30:29.640 --> 00:30:35.280]  成年人有400多人,我一個人加上我的同工7個人,我們怎樣去管得住他們呢
[00:30:35.280 --> 00:30:37.840]  沒有辦法,我們真的要每一個家庭
[00:30:37.840 --> 00:30:39.640]  我們都要好好地教導
[00:30:39.900 --> 00:30:46.040]  我們教會當然跟你一齊,牧師我給我兒子報了阿灣,但你又不收他
[00:30:46.040 --> 00:30:52.700]  這個我錯了,事實上我還沒有位置,但如果我們求神憐憫
[00:30:52.700 --> 00:30:54.740]  通常過幾個月就有了
[00:30:54.740 --> 00:31:00.120]  因為上帝會興起這些工人,我們一起好好地教導他們
[00:31:00.120 --> 00:31:07.540]  還有第四點,你有沒有效法上帝的堅忍的愛
[00:31:09.840 --> 00:31:13.680]  這個堅忍的愛不單是向外堅忍
[00:31:13.680 --> 00:31:15.220]  向內都堅忍
[00:31:15.220 --> 00:31:20.080]  向外就是我們在教會裏面,在職場上,在家庭裏面
[00:31:20.080 --> 00:31:26.480]  但是如果我們有這個堅忍的愛,我們自己的抗疫力都會堅強
[00:31:26.480 --> 00:31:27.760]  我認識一位女士
[00:31:27.760 --> 00:31:31.600]  她覺得她小時候被父母歧視
[00:31:31.600 --> 00:31:34.420]  被媽媽歧視,愛其他多過愛她
[00:31:34.420 --> 00:31:36.460]  她長大之後就有抑鬱
[00:31:36.460 --> 00:31:39.540]  她每個星期就去媽媽家裏罵她媽媽
[00:31:40.560 --> 00:31:44.920]  媽媽死了,死了又沒法罵她,抑鬱更深重,因為她沒法發洩
[00:31:44.920 --> 00:31:48.500]  可惜這位女士未信耶穌
[00:31:48.500 --> 00:31:51.320]  但有時信了耶穌,基督徒也有同樣的問題
[00:31:51.320 --> 00:31:54.900]  沒有一個堅忍的愛,所以弟兄姊妹
[00:31:54.900 --> 00:32:00.520]  如果你現在心裏面有一個鬱結,因為過去受過傷痕
[00:32:00.520 --> 00:32:04.880]  你不能夠放下,你得罪不了釋放的,你散了會之後來找我
[00:32:04.880 --> 00:32:09.220]  找教會同工,我們為你禱告,你去到十字架的面前
[00:32:09.480 --> 00:32:12.560]  將你所有的怨恨全部放下在耶穌基督那裏
[00:32:12.560 --> 00:32:17.420]  求祂賜給你一個堅忍的愛,以致你能夠要恕別人
[00:32:17.420 --> 00:32:19.720]  以致你在嚴厲當中有恩慈
[00:32:19.720 --> 00:32:22.020]  以致你能夠過一個豐盛的生命
[00:32:22.020 --> 00:32:27.400]  整本《釋詩記》的主旨就是神
[00:32:27.400 --> 00:32:28.940]  必定懲罰罪
[00:32:28.940 --> 00:32:31.240]  但是赦免悔改的人
[00:32:31.240 --> 00:32:36.880]  神的愛是堅韌的,是有原則的,在嚴厲當中我們看到恩慈
[00:32:36.880 --> 00:32:39.440]  我們要在以色列人的身上
[00:32:39.700 --> 00:32:41.740]  學習到要緊守層的話
[00:32:41.740 --> 00:32:43.780]  不要被這個世界同化
[00:32:43.780 --> 00:32:46.600]  也都是用上帝的堅韌的愛
[00:32:46.600 --> 00:32:49.940]  去愛自己,愛我們周圍的人
[00:32:49.940 --> 00:32:51.720]  我們一起低頭祈禱
[00:32:51.720 --> 00:32:57.600]  親女子我們多謝你,有很多東西我們學都學不到
[00:32:57.600 --> 00:33:00.940]  求聖靈在我們心裏面做教導帶領的工作
[00:33:00.940 --> 00:33:03.240]  叫我們能夠每一天都更生
[00:33:03.240 --> 00:33:07.080]  過一個豐盛的基督徒的生活
[00:33:07.340 --> 00:33:11.440]  多謝你的話語給我們,求你幫助我們能夠明白
[00:33:11.440 --> 00:33:13.480]  又能夠實踐
[00:33:13.480 --> 00:33:14.760]  奉耶穌基督的名
[00:33:14.760 --> 00:33:15.520]  阿們
