
[00:00:00.000 --> 00:00:03.000]  好,今天我要跟大家分享的題目就是
[00:17:27.000 --> 00:17:28.000]  這個來到新約了
[00:17:28.000 --> 00:17:29.000]  其實很多的
[00:17:29.000 --> 00:17:30.000]  你讀聖經你試試
[00:17:30.000 --> 00:17:33.000]  將它串在一起一條珠鏈
[00:17:33.000 --> 00:17:35.000]  就是其實舊約說的話
[00:17:35.000 --> 00:17:37.000]  新約都這樣說的
[00:17:37.000 --> 00:17:39.000]  而且是連在一起
[00:17:39.000 --> 00:17:41.000]  是很一致的
[00:17:41.000 --> 00:17:45.000]  《約翰福音》第四章第五十三節
[00:17:45.000 --> 00:17:46.000]  這裡提到
[00:17:46.000 --> 00:17:49.000]  他便知道這正是耶穌對他說
[00:17:49.000 --> 00:17:51.000]  你兒子活了的時候
[00:17:51.000 --> 00:17:54.000]  他自己和他全家就信了
[00:17:54.000 --> 00:17:57.000]  這裡《約翰福音》第四章
[00:17:57.000 --> 00:18:01.000]  記載四十六節到五十三節
[00:18:01.000 --> 00:18:03.000]  就有一個大臣
[00:18:03.000 --> 00:18:07.000]  他的兒子在加伯隆患病
[00:18:07.000 --> 00:18:09.000]  他又聽到耶穌在加利利
[00:18:09.000 --> 00:18:12.000]  馬上去求耶穌
[00:18:12.000 --> 00:18:14.000]  去他家裡醫好他的兒子
[00:18:14.000 --> 00:18:15.000]  因為他快要死了
[00:18:15.000 --> 00:18:17.000]  醫生再不去
[00:18:17.000 --> 00:18:19.000]  他就會死了
[00:18:19.000 --> 00:18:21.000]  當他去見到耶穌的時候
[00:18:21.000 --> 00:18:23.000]  他跪在那裡求耶穌
[00:18:23.000 --> 00:18:25.000]  你可不可以跟我回家
[00:18:25.000 --> 00:18:27.000]  醫好我的兒子
[00:18:27.000 --> 00:18:29.000]  耶穌就跟他說
[00:18:29.000 --> 00:18:30.000]  回去吧
[00:18:30.000 --> 00:18:32.000]  你的兒子活了
[00:18:32.000 --> 00:18:33.000]  回去吧
[00:18:33.000 --> 00:18:34.000]  你的兒子活了
[00:18:34.000 --> 00:18:36.000]  那個人這個大臣
[00:18:36.000 --> 00:18:38.000]  就信耶穌所說的話
[00:18:38.000 --> 00:18:39.000]  就回家了
[00:18:39.000 --> 00:18:41.000]  正是回去的時候
[00:18:41.000 --> 00:18:43.000]  大臣的一個僕人
[00:18:43.000 --> 00:18:45.000]  就走來見他了
[00:18:45.000 --> 00:18:48.000]  主人你的兒子活了
[00:18:48.000 --> 00:18:51.000]  大臣說他什麼時候康復的
[00:18:51.000 --> 00:18:52.000]  他一說
[00:18:52.000 --> 00:18:56.000]  原來就是耶穌跟他說
[00:18:56.000 --> 00:18:59.000]  你的兒子康復了
[00:18:59.000 --> 00:19:02.000]  你回家吧
[00:19:02.000 --> 00:19:06.000]  他跟他自己的全家就信了
[00:19:06.000 --> 00:19:10.000]  你有沒有疾病避主醫治的經歷
[00:19:10.000 --> 00:19:12.000]  你的親朋戚友裡面
[00:19:12.000 --> 00:19:13.000]  你的家人裡面
[00:19:13.000 --> 00:19:15.000]  有沒有因為病
[00:19:15.000 --> 00:19:16.000]  但是你的祈禱
[00:19:16.000 --> 00:19:20.000]  你的祈求神聽了
[00:19:20.000 --> 00:19:22.000]  所以他們康復了
[00:19:22.000 --> 00:19:24.000]  你有沒有更加信耶穌
[00:19:24.000 --> 00:19:26.000]  有沒有更加的愛耶穌
[00:19:26.000 --> 00:19:28.000]  更加的感謝耶穌
[00:19:28.000 --> 00:19:30.000]  甚至帶那些未信的人
[00:19:30.000 --> 00:19:34.000]  未信的家人親友來信主
[00:19:34.000 --> 00:19:38.000]  不要將你這些生命的見證
[00:19:38.000 --> 00:19:40.000]  身體得醫治的見證
[00:19:40.000 --> 00:19:43.000]  收起來跟別人說
[00:19:43.000 --> 00:19:45.000]  當然要憑信心說
[00:19:45.000 --> 00:19:49.000]  說得太多會不會又回來
[00:19:49.000 --> 00:19:51.000]  你不要有這些陰影
[00:19:51.000 --> 00:19:52.000]  一定不會
[00:19:52.000 --> 00:19:55.000]  就算你做完見證之後
[00:19:55.000 --> 00:19:56.000]  人人都會再病
[00:19:56.000 --> 00:19:58.000]  人人都會離開
[00:19:58.000 --> 00:20:00.000]  但是你已經盡了你的責任
[00:20:00.000 --> 00:20:02.000]  將你活的見證跟別人分享
[00:20:02.000 --> 00:20:04.000]  好 第六
[00:20:04.000 --> 00:20:06.000]  撒該全家得救
[00:20:06.000 --> 00:20:08.000]  盧卡芬十九章第九節說
[00:20:08.000 --> 00:20:11.000]  撒該爬上桑樹要看耶穌
[00:20:11.000 --> 00:20:13.000]  但是耶穌跟他說
[00:20:13.000 --> 00:20:17.000]  今天救恩就到了你的家了
[00:20:17.000 --> 00:20:18.000]  其實還有一句就是耶穌說
[00:20:18.000 --> 00:20:20.000]  撒該快下來
[00:20:20.000 --> 00:20:23.000]  今天我要去你家裡住
[00:20:23.000 --> 00:20:26.000]  哇 撒該當時我想在樹上
[00:20:26.000 --> 00:20:28.000]  幾乎要掉下來了
[00:20:28.000 --> 00:20:29.000]  因為從來沒有人說
[00:20:29.000 --> 00:20:31.000]  去他家裡探望他
[00:20:31.000 --> 00:20:33.000]  因為他是一個稅利長
[00:20:33.000 --> 00:20:36.000]  經常都訛詐人 欺騙人
[00:20:36.000 --> 00:20:39.000]  收多了別人的稅金
[00:20:39.000 --> 00:20:41.000]  所以沒有人喜歡他
[00:20:41.000 --> 00:20:42.000]  但是耶穌說
[00:20:42.000 --> 00:20:44.000]  今天我要去你家裡
[00:20:44.000 --> 00:20:46.000]  所以他為耶穌擺上了
[00:20:46.000 --> 00:20:48.000]  很好的賢職
[00:20:48.000 --> 00:20:49.000]  吃我吃了一半的時候
[00:20:49.000 --> 00:20:50.000]  他就不吃了
[00:20:50.000 --> 00:20:52.000]  走到耶穌面前說
[00:20:52.000 --> 00:20:54.000]  主耶穌你這麼好光臨我這個
[00:20:54.000 --> 00:20:56.000]  真的這個家裡沒有人來的
[00:20:56.000 --> 00:20:58.000]  但是你來了
[00:20:58.000 --> 00:20:59.000]  而且你這麼愛我
[00:20:59.000 --> 00:21:01.000]  這麼關心我
[00:21:01.000 --> 00:21:03.000]  我願意將我一半的家財
[00:21:03.000 --> 00:21:05.000]  分給窮人
[00:21:05.000 --> 00:21:06.000]  另外一半家財呢
[00:21:06.000 --> 00:21:08.000]  我要去還債
[00:21:08.000 --> 00:21:10.000]  就是以前我騙過人
[00:21:10.000 --> 00:21:13.000]  多少錢 我要還四倍
[00:21:13.000 --> 00:21:15.000]  那四倍是從舊約那裡出來的
[00:21:15.000 --> 00:21:16.000]  你回去看看
[00:21:16.000 --> 00:21:17.000]  如果你騙了人
[00:21:17.000 --> 00:21:18.000]  你弄壞了別人的東西
[00:21:18.000 --> 00:21:20.000]  你要還幾倍
[00:21:20.000 --> 00:21:21.000]  結果呢
[00:21:21.000 --> 00:21:23.000]  我想他剩下來都沒什麼錢了
[00:21:23.000 --> 00:21:25.000]  但是他都覺得很值得
[00:21:25.000 --> 00:21:26.000]  價值觀
[00:21:26.000 --> 00:21:28.000]  他的價值觀已經改變了
[00:21:28.000 --> 00:21:29.000]  錢不是最重要了
[00:21:29.000 --> 00:21:32.000]  他覺得主耶穌才是最寶貴
[00:21:32.000 --> 00:21:33.000]  所以耶穌就說
[00:21:33.000 --> 00:21:37.000]  今天救恩就到了你家裡了
[00:21:37.000 --> 00:21:39.000]  藉著一個人的相信
[00:21:39.000 --> 00:21:43.000]  給他全家有蒙恩的機會
[00:21:43.000 --> 00:21:44.000]  弟兄姊妹
[00:21:44.000 --> 00:21:47.000]  今天其實我們都不是完美的人
[00:21:47.000 --> 00:21:49.000]  我們都有做錯很多事情
[00:21:49.000 --> 00:21:50.000]  但是當我相信了主之後
[00:21:50.000 --> 00:21:51.000]  我們知錯了
[00:21:51.000 --> 00:21:52.000]  我們改變了
[00:21:52.000 --> 00:21:57.000]  然後我們真的要去見證
[00:21:57.000 --> 00:21:59.000]  我相信當撒該他
[00:21:59.000 --> 00:22:01.000]  將錢分給窮人
[00:22:01.000 --> 00:22:02.000]  他會告訴他
[00:22:02.000 --> 00:22:03.000]  為什麼我會分給你呢
[00:22:03.000 --> 00:22:05.000]  因為耶穌改變了我
[00:22:05.000 --> 00:22:07.000]  耶穌愛我
[00:22:07.000 --> 00:22:08.000]  當他要還債的時候
[00:22:08.000 --> 00:22:10.000]  他要每一次都說
[00:22:10.000 --> 00:22:11.000]  對不起
[00:22:11.000 --> 00:22:12.000]  我騙了你一百元
[00:22:12.000 --> 00:22:14.000]  現在還給你四百元
[00:22:14.000 --> 00:22:17.000]  每個人他都要道歉的
[00:22:17.000 --> 00:22:19.000]  這個過程裡面
[00:22:19.000 --> 00:22:21.000]  令到撒該的生命
[00:22:21.000 --> 00:22:23.000]  真的完全有新的經歷
[00:22:23.000 --> 00:22:25.000]  他的生命是
[00:22:25.000 --> 00:22:27.000]  可以產生很多的生命
[00:22:27.000 --> 00:22:28.000]  影響很多人
[00:22:28.000 --> 00:22:30.000]  第七個例子
[00:22:30.000 --> 00:22:33.000]  哥尼留全家歸主
[00:22:33.000 --> 00:22:36.000]  這是記載在《使唐傳》第十章的
[00:22:36.000 --> 00:22:38.000]  哥尼留敬畏神
[00:22:38.000 --> 00:22:40.000]  但是他不認識救恩
[00:22:40.000 --> 00:22:44.000]  神就指示他請彼得到他家裡面
[00:22:44.000 --> 00:22:47.000]  而哥尼留在請他的過程裡面
[00:22:47.000 --> 00:22:49.000]  他招集了他全家
[00:22:49.000 --> 00:22:51.000]  包括他的手下
[00:22:51.000 --> 00:22:53.000]  因為他是百夫長
[00:22:53.000 --> 00:22:55.000]  他下面有一百個兵
[00:22:55.000 --> 00:22:58.000]  還有很多家族的人
[00:22:58.000 --> 00:23:00.000]  都請來他家裡
[00:23:00.000 --> 00:23:03.000]  就要來聽彼得講道
[00:23:03.000 --> 00:23:05.000]  彼得來了
[00:23:05.000 --> 00:23:07.000]  當彼得講道的時候
[00:23:07.000 --> 00:23:11.000]  聖靈就降在一切聽道的人身上
[00:23:11.000 --> 00:23:13.000]  結果全家都信了主
[00:23:13.000 --> 00:23:14.000]  接受洗禮
[00:23:14.000 --> 00:23:17.000]  歸入主基督的名下
[00:23:17.000 --> 00:23:19.000]  真的很美
[00:23:19.000 --> 00:23:21.000]  很美麗的福圖畫
[00:23:21.000 --> 00:23:22.000]  你知不知道講到這裡的時候
[00:23:22.000 --> 00:23:24.000]  我又要做一個見證
[00:23:24.000 --> 00:23:27.000]  就是你知不知道那些長者
[00:23:27.000 --> 00:23:29.000]  到他某一個歲數
[00:23:29.000 --> 00:23:31.000]  去做大生日的時候
[00:23:31.000 --> 00:23:33.000]  那就請客
[00:23:33.000 --> 00:23:35.000]  有時候有些結婚週年
[00:23:35.000 --> 00:23:36.000]  五十週年、七十五週年
[00:23:36.000 --> 00:23:38.000]  又來請客
[00:23:38.000 --> 00:23:43.000]  做大壽那些就比較普遍一點
[00:23:43.000 --> 00:23:45.000]  我記得他很小
[00:23:45.000 --> 00:23:49.000]  我想真的只有三四歲左右
[00:23:49.000 --> 00:23:50.000]  都未到五歲
[00:23:50.000 --> 00:23:52.000]  因為五歲我就去教會
[00:23:52.000 --> 00:23:53.000]  但是就是之前
[00:23:53.000 --> 00:23:56.000]  或者是之後都繼續去這個壽宴
[00:23:56.000 --> 00:23:58.000]  就是我的太公
[00:23:58.000 --> 00:24:03.000]  就是剛才講我的外婆的爸爸
[00:24:03.000 --> 00:24:05.000]  我們已經有一段很長時間
[00:24:05.000 --> 00:24:07.000]  是四代同堂
[00:24:07.000 --> 00:24:09.000]  甚至去到第五代
[00:24:09.000 --> 00:24:11.000]  我記得每年他九十多歲了
[00:24:11.000 --> 00:24:12.000]  生日的時候
[00:24:12.000 --> 00:24:15.000]  就會真的擺筵席
[00:24:15.000 --> 00:24:18.000]  大家知不知道香港有的
[00:24:18.000 --> 00:24:19.000]  我們很渴望
[00:24:19.000 --> 00:24:21.000]  因為最渴望是吃什麼
[00:24:21.000 --> 00:24:22.000]  不是做什麼
[00:24:22.000 --> 00:24:23.000]  喝汽水
[00:24:23.000 --> 00:24:24.000]  我跟你說
[00:24:24.000 --> 00:24:25.000]  我們現在喝汽水
[00:24:25.000 --> 00:24:27.000]  隨手拿一罐兩罐
[00:24:27.000 --> 00:24:29.000]  喝汽水很貴的
[00:24:29.000 --> 00:24:30.000]  很奢侈的
[00:24:30.000 --> 00:24:32.000]  而且一瓶一瓶的
[00:24:32.000 --> 00:24:33.000]  不是我們的罐裝
[00:24:33.000 --> 00:24:35.000]  是一瓶一瓶
[00:24:35.000 --> 00:24:37.000]  很渴望喝汽水
[00:24:37.000 --> 00:24:38.000]  但是你知不知道
[00:24:38.000 --> 00:24:40.000]  在吃飯之前
[00:24:40.000 --> 00:24:42.000]  這個太公一定要做一件事
[00:24:42.000 --> 00:24:43.000]  就是什麼呢
[00:24:43.000 --> 00:24:44.000]  聽道
[00:24:44.000 --> 00:24:46.000]  他真的每一次都請一個人
[00:24:46.000 --> 00:24:47.000]  去講一個短講
[00:24:47.000 --> 00:24:48.000]  講道
[00:24:48.000 --> 00:24:50.000]  就是福音的訊息
[00:24:50.000 --> 00:24:51.000]  你就算流口水
[00:24:51.000 --> 00:24:52.000]  要等吃飯
[00:24:52.000 --> 00:24:53.000]  都要喝汽水
[00:24:53.000 --> 00:24:55.000]  你都要先聽完講道
[00:24:55.000 --> 00:24:56.000]  甚至他自己又講幾句
[00:24:56.000 --> 00:24:57.000]  來講見證
[00:24:57.000 --> 00:24:59.000]  阿神又帶領了我一年
[00:24:59.000 --> 00:25:00.000]  我又九十幾歲了
[00:25:00.000 --> 00:25:02.000]  我們從小
[00:25:02.000 --> 00:25:03.000]  從小開始
[00:25:03.000 --> 00:25:05.000]  媽媽就帶著我們的兄弟姊妹
[00:25:05.000 --> 00:25:06.000]  就去參加
[00:25:06.000 --> 00:25:08.000]  每年都是這樣參加
[00:25:08.000 --> 00:25:09.000]  太公 太婆
[00:25:09.000 --> 00:25:11.000]  那些生日都去
[00:25:11.000 --> 00:25:13.000]  我後來長大了
[00:25:13.000 --> 00:25:14.000]  想想
[00:25:14.000 --> 00:25:17.000]  其實做生日是好的
[00:25:17.000 --> 00:25:18.000]  因為感恩
[00:25:18.000 --> 00:25:20.000]  也讓大家聚在一起
[00:25:20.000 --> 00:25:22.000]  可能幾年都沒有見過
[00:25:22.000 --> 00:25:25.000]  大家聚一聚是好的
[00:25:25.000 --> 00:25:27.000]  還有一個目的就是
[00:25:27.000 --> 00:25:28.000]  不只是吃一頓
[00:25:28.000 --> 00:25:29.000]  喝一頓
[00:25:29.000 --> 00:25:30.000]  開心一次
[00:25:30.000 --> 00:25:32.000]  而是全福音
[00:25:32.000 --> 00:25:33.000]  真是全福音
[00:25:33.000 --> 00:25:34.000]  結果你知不知道
[00:25:34.000 --> 00:25:37.000]  這個壽宴
[00:25:37.000 --> 00:25:39.000]  真的帶領了很多人信主
[00:25:39.000 --> 00:25:41.000]  很多有名的傳道人
[00:25:41.000 --> 00:25:44.000]  都被我的太公請了去
[00:25:44.000 --> 00:25:46.000]  講一個講道
[00:25:46.000 --> 00:25:47.000]  而事實上
[00:25:47.000 --> 00:25:49.000]  他自己也有兩個兒子做牧師
[00:25:49.000 --> 00:25:50.000]  就是八舅公
[00:25:50.000 --> 00:25:51.000]  和十二舅公
[00:25:51.000 --> 00:25:54.000]  都是一個角昭斌牧師
[00:25:54.000 --> 00:25:55.000]  在紐約
[00:25:55.000 --> 00:25:57.000]  一個角昭斌牧師在三藩市
[00:25:57.000 --> 00:25:59.000]  就是我講的這個八舅公
[00:25:59.000 --> 00:26:01.000]  他們都成為了傳道
[00:26:01.000 --> 00:26:03.000]  接著他們下一代
[00:26:03.000 --> 00:26:05.000]  又是有人做牧師傳道
[00:26:05.000 --> 00:26:07.000]  甚至有些是大職傳道
[00:26:07.000 --> 00:26:09.000]  所以講到戈里樓的時候
[00:26:09.000 --> 00:26:10.000]  我就很想起
[00:26:10.000 --> 00:26:13.000]  我小時候去經歷的這幅圖畫就是
[00:26:13.000 --> 00:26:15.000]  全家去參加
[00:26:15.000 --> 00:26:17.000]  一個家庭的聚會
[00:26:17.000 --> 00:26:19.000]  然後全家都亡因
[00:26:19.000 --> 00:26:20.000]  都歸主
[00:26:20.000 --> 00:26:21.000]  都得救
[00:26:21.000 --> 00:26:22.000]  全族
[00:26:22.000 --> 00:26:24.000]  好 第八是女帝雅
[00:26:24.000 --> 00:26:28.000]  和她一家信主領洗
[00:26:28.000 --> 00:26:31.000]  《哲行傳》第十六章十四十五節
[00:26:31.000 --> 00:26:33.000]  講到有一個賣紫色布匹的婦人
[00:26:33.000 --> 00:26:35.000]  名叫女帝雅
[00:26:35.000 --> 00:26:37.000]  是推雅推拉城的人
[00:26:37.000 --> 00:26:39.000]  素來敬拜神的了
[00:26:39.000 --> 00:26:40.000]  她聽見了
[00:26:40.000 --> 00:26:42.000]  主就開道她的心
[00:26:42.000 --> 00:26:45.000]  叫她留心聽保羅所講的話
[00:26:45.000 --> 00:26:48.000]  她和她一家既領了洗
[00:26:48.000 --> 00:26:49.000]  就求我們
[00:26:49.000 --> 00:26:51.000]  就是保羅和西拉
[00:26:51.000 --> 00:26:54.000]  如果你們若以為我是真信主的
[00:26:54.000 --> 00:26:55.000]  或者說亦
[00:26:55.000 --> 00:26:58.000]  你們若以為我是忠心事主的
[00:26:58.000 --> 00:27:01.000]  請到我家裡面來住
[00:27:01.000 --> 00:27:03.000]  於是強留我們
[00:27:03.000 --> 00:27:04.000]  這個女帝雅
[00:27:04.000 --> 00:27:08.000]  是一個賣紫色布匹的生意人
[00:27:08.000 --> 00:27:11.000]  為什麼要講明她是賣紫色布匹呢
[00:27:11.000 --> 00:27:13.000]  因為賣布都可以賣很多種的
[00:27:13.000 --> 00:27:16.000]  賣麻布賣一些很便宜的那些
[00:27:16.000 --> 00:27:19.000]  紫色布匹是最貴的一種布匹
[00:27:19.000 --> 00:27:21.000]  因為當時的皇帝
[00:27:21.000 --> 00:27:24.000]  或者皇家那些人
[00:27:24.000 --> 00:27:27.000]  穿的衣服就是用這些衣服
[00:27:27.000 --> 00:27:29.000]  這些布來做的
[00:27:29.000 --> 00:27:31.000]  這個女帝雅
[00:27:31.000 --> 00:27:33.000]  本身就已經很敬畏神的了
[00:27:33.000 --> 00:27:37.000]  但是她就不知道哪位神是真的
[00:27:37.000 --> 00:27:38.000]  她知道天有神的
[00:27:38.000 --> 00:27:40.000]  聽到保羅說
[00:27:40.000 --> 00:27:42.000]  她很開心
[00:27:42.000 --> 00:27:45.000]  她就接受了主耶穌
[00:27:45.000 --> 00:27:47.000]  接受了這位真神
[00:27:47.000 --> 00:27:48.000]  所以有人說這個女帝雅
[00:27:48.000 --> 00:27:50.000]  可能是一個外邦人
[00:27:50.000 --> 00:27:51.000]  是外邦人
[00:27:51.000 --> 00:27:53.000]  在菲勒比城那裡
[00:27:53.000 --> 00:27:58.000]  可能她很想歸向猶太教
[00:27:58.000 --> 00:28:00.000]  但是現在更加好就是
[00:28:00.000 --> 00:28:02.000]  保羅來給她傳福音
[00:28:02.000 --> 00:28:04.000]  歸入了耶穌基督的名下
[00:28:04.000 --> 00:28:06.000]  甚至立刻就要侍奉神了
[00:28:06.000 --> 00:28:07.000]  接待客女
[00:28:07.000 --> 00:28:09.000]  接待神的僕人侍女
[00:28:09.000 --> 00:28:12.000]  就是那些宣教士
[00:28:12.000 --> 00:28:15.000]  第九個跟這個都有關係的
[00:28:15.000 --> 00:28:18.000]  都是在菲勒比城發生的
[00:28:18.000 --> 00:28:20.000]  禁足和全家
[00:28:20.000 --> 00:28:22.000]  因為信主就很喜樂了
[00:28:22.000 --> 00:28:25.000]  《哲行傳》十六章三十到三十四節
[00:28:25.000 --> 00:28:29.000]  這裡說又令他們出來
[00:28:29.000 --> 00:28:30.000]  說了
[00:28:30.000 --> 00:28:31.000]  二位先生
[00:28:31.000 --> 00:28:33.000]  我當怎樣行才可以得救呢
[00:28:33.000 --> 00:28:34.000]  他們說
[00:28:34.000 --> 00:28:35.000]  當信主耶穌
[00:28:35.000 --> 00:28:38.000]  你和你一家都必得救
[00:28:38.000 --> 00:28:39.000]  他們就把主的道
[00:28:39.000 --> 00:28:42.000]  講給他和他全家的人聽
[00:28:42.000 --> 00:28:45.000]  當夜就在那時候
[00:28:45.000 --> 00:28:47.000]  禁足把他們帶去
[00:28:47.000 --> 00:28:49.000]  洗他們的傷
[00:28:49.000 --> 00:28:51.000]  他和屬乎他的人
[00:28:51.000 --> 00:28:54.000]  納事都受了洗
[00:28:54.000 --> 00:28:56.000]  這裡提到
[00:28:56.000 --> 00:29:01.000]  保羅西拉因為傳道受到逼迫
[00:29:01.000 --> 00:29:03.000]  她因為趕出一隻鬼
[00:29:03.000 --> 00:29:06.000]  就是從一個侍女身上趕出的鬼
[00:29:06.000 --> 00:29:10.000]  令到那些要藉著這個鬼上身的婦女
[00:29:10.000 --> 00:29:14.000]  那個姊妹賺大錢了
[00:29:14.000 --> 00:29:16.000]  因為她救了他
[00:29:16.000 --> 00:29:17.000]  鬼出來了
[00:29:17.000 --> 00:29:18.000]  她就不靈了
[00:29:18.000 --> 00:29:22.000]  於是乎那些人就把她抓去監獄裡
[00:29:22.000 --> 00:29:23.000]  又被棍打
[00:29:23.000 --> 00:29:25.000]  接著又上了木狗
[00:29:25.000 --> 00:29:28.000]  接著又上了腳尿
[00:29:28.000 --> 00:29:29.000]  真的周身都痛
[00:29:29.000 --> 00:29:30.000]  又不能動
[00:29:30.000 --> 00:29:31.000]  緊了
[00:29:31.000 --> 00:29:34.000]  但是在半夜的時候
[00:29:34.000 --> 00:29:35.000]  聖經說
[00:29:35.000 --> 00:29:37.000]  約在半夜
[00:29:37.000 --> 00:29:39.000]  他們禱告
[00:29:39.000 --> 00:29:41.000]  嘗試讚美神
[00:29:41.000 --> 00:29:44.000]  眾囚犯就側耳而聽
[00:29:44.000 --> 00:29:47.000]  忽然間地就大震動
[00:29:47.000 --> 00:29:51.000]  甚至監獄裡面的地基都搖動了
[00:29:51.000 --> 00:29:54.000]  監門就立刻全開
[00:29:54.000 --> 00:29:58.000]  眾囚犯那些鎖鏈都鬆了
[00:29:58.000 --> 00:30:01.000]  當時整個情景是什麼呢
[00:30:01.000 --> 00:30:04.000]  場景就是門是打開的
[00:30:04.000 --> 00:30:06.000]  那些鎖鏈是掉下來的
[00:30:06.000 --> 00:30:09.000]  那些禁足那時候我想他在睡覺
[00:30:09.000 --> 00:30:10.000]  他突然間醒了
[00:30:10.000 --> 00:30:11.000]  就大驚
[00:30:11.000 --> 00:30:14.000]  以為那些囚犯都逃走了
[00:30:14.000 --> 00:30:16.000]  就要拿把刀自己殺自己
[00:30:16.000 --> 00:30:18.000]  因為你不殺自己
[00:30:18.000 --> 00:30:20.000]  上頭都會抓你去殺
[00:30:20.000 --> 00:30:22.000]  但是當他要自盡的時候
[00:30:22.000 --> 00:30:24.000]  保羅立刻制止他
[00:30:24.000 --> 00:30:25.000]  你不要啊
[00:30:25.000 --> 00:30:26.000]  你不要殺自己
[00:30:26.000 --> 00:30:27.000]  我們還在
[00:30:27.000 --> 00:30:28.000]  沒有一個人走了
[00:30:28.000 --> 00:30:30.000]  所以結果
[00:30:30.000 --> 00:30:33.000]  這個禁足很受感動
[00:30:33.000 --> 00:30:36.000]  他撫撫在保羅和西拉面前
[00:30:36.000 --> 00:30:40.000]  就要聽他所傳的福音
[00:30:40.000 --> 00:30:43.000]  結果就說他全家都聽
[00:30:43.000 --> 00:30:45.000]  甚至後面他就說
[00:30:45.000 --> 00:30:48.000]  他和屬父他人納氏受了勢
[00:30:48.000 --> 00:30:51.000]  有時候說全家不一定只是家裡
[00:30:51.000 --> 00:30:53.000]  可能是整個監獄裡面
[00:30:53.000 --> 00:30:55.000]  都好像一個家一樣
[00:30:55.000 --> 00:30:57.000]  他所有下面的兵
[00:30:57.000 --> 00:30:59.000]  那些獄卒都聽
[00:30:59.000 --> 00:31:04.000]  結果他們全部都信和洗禮
[00:31:04.000 --> 00:31:05.000]  最後一節了
[00:31:05.000 --> 00:31:08.000]  於是禁足就讓他們上自己家裡去
[00:31:08.000 --> 00:31:10.000]  讓他們擺上飯
[00:31:10.000 --> 00:31:13.000]  他和他全家因為信了神
[00:31:13.000 --> 00:31:15.000]  都很喜樂
[00:31:15.000 --> 00:31:16.000]  所以兩個地方
[00:31:16.000 --> 00:31:18.000]  保羅是去做見證講福音的
[00:31:18.000 --> 00:31:20.000]  就在監獄裡面
[00:31:20.000 --> 00:31:22.000]  當他們沒有走
[00:31:22.000 --> 00:31:25.000]  安慰這個獄卒的時候
[00:31:25.000 --> 00:31:26.000]  他們跟他說
[00:31:26.000 --> 00:31:28.000]  結果全部人都信了主
[00:31:28.000 --> 00:31:30.000]  還說洗禮
[00:31:30.000 --> 00:31:32.000]  接著禁足這個獄卒
[00:31:32.000 --> 00:31:34.000]  就把他帶回自己家裡
[00:31:34.000 --> 00:31:35.000]  這個是家裡
[00:31:35.000 --> 00:31:37.000]  就把他擺上飯
[00:31:37.000 --> 00:31:39.000]  由他和他的全家
[00:31:39.000 --> 00:31:43.000]  因為信了神都很喜樂
[00:31:43.000 --> 00:31:47.000]  因為保羅和西拉在獄中的見證
[00:31:47.000 --> 00:31:50.000]  尤其是當監門都被震開
[00:31:50.000 --> 00:31:53.000]  囚犯的鎖鏈都脫落的時候
[00:31:53.000 --> 00:31:55.000]  竟然沒有人逃走
[00:31:55.000 --> 00:32:00.000]  他禁足必然把所見神的作為
[00:32:00.000 --> 00:32:02.000]  告訴全家
[00:32:02.000 --> 00:32:04.000]  他和他全家都信了
[00:32:04.000 --> 00:32:06.000]  都得了救
[00:32:06.000 --> 00:32:08.000]  今天你知不知道
[00:32:08.000 --> 00:32:10.000]  你不只是可以帶你全家信主
[00:32:10.000 --> 00:32:14.000]  你可以帶你在你工作的場所
[00:32:14.000 --> 00:32:18.000]  或者你接觸的社區裡面的人
[00:32:18.000 --> 00:32:21.000]  一個一個去認識真神
[00:32:21.000 --> 00:32:22.000]  聽到福音
[00:32:22.000 --> 00:32:25.000]  歸向耶穌基督得救
[00:32:25.000 --> 00:32:27.000]  兩個見證兩個故事
[00:32:27.000 --> 00:32:30.000]  都是發生在菲律賓城
[00:32:30.000 --> 00:32:31.000]  大家知不知道
[00:32:31.000 --> 00:32:33.000]  聖經裡面有菲律賓書
[00:32:33.000 --> 00:32:37.000]  就是保羅寫信給菲律賓教會的一卷書
[00:32:37.000 --> 00:32:41.000]  所以菲律賓教會是由哪兩個家庭成立的
[00:32:41.000 --> 00:32:45.000]  一個就是女底牙做生意的
[00:32:45.000 --> 00:32:49.000]  一個是獄卒禁卒
[00:32:49.000 --> 00:32:50.000]  他們全家
[00:32:50.000 --> 00:32:54.000]  所以這個教會裡面有一個男的帶領者
[00:32:54.000 --> 00:32:58.000]  一個女的帶領者同工
[00:32:58.000 --> 00:32:59.000]  所以你說是不是
[00:32:59.000 --> 00:33:02.000]  你也可以成為神用的器皿
[00:33:02.000 --> 00:33:03.000]  可能由你開始
[00:33:03.000 --> 00:33:05.000]  你會有個家庭聚會
[00:33:05.000 --> 00:33:08.000]  你會後來發展到成為一個福音站
[00:33:08.000 --> 00:33:10.000]  可以帶領更多人信主
[00:33:10.000 --> 00:33:12.000]  今天這個時代
[00:33:12.000 --> 00:33:13.000]  真的很發達
[00:33:13.000 --> 00:33:14.000]  科技很發達
[00:33:14.000 --> 00:33:18.000]  其實我們可以把福音傳得更加快
[00:33:18.000 --> 00:33:20.000]  怎樣領全家歸主呢
[00:33:20.000 --> 00:33:25.000]  這個很實際的一個實踐
