
[00:00:00.000 --> 00:00:10.000]  丙姊妹平安,先祝各位身體健康,不止出入平安,時時刻刻都經歷到主的平安。
[00:23:24.000 --> 00:23:27.000]  這裡說的剛強不是表面的剛強,
[00:23:27.000 --> 00:23:31.000]  不是在絕境裡面要撐的那種剛強,
[00:23:31.000 --> 00:23:34.000]  因為我們靠自己根本不能夠撐,
[00:23:34.000 --> 00:23:38.000]  就算被撐到也只能夠撐到一會兒。
[00:23:38.000 --> 00:23:41.000]  保羅為教會求的是藉著耶穌基督的靈,
[00:23:41.000 --> 00:23:46.000]  叫我們最裡面最內在的人剛強起來。
[00:23:46.000 --> 00:23:50.000]  保羅在監獄裡他堅定不移的見證,
[00:23:50.000 --> 00:23:54.000]  讓信徒信心能夠大大被激勵,
[00:23:54.000 --> 00:23:59.000]  原來我們能夠靠著剛強是神的恩典。
[00:23:59.000 --> 00:24:03.000]  他繼續說到當我們靠著聖靈的剛強,
[00:24:03.000 --> 00:24:06.000]  我們就能夠向前踏前一步。
[00:24:06.000 --> 00:24:10.000]  藉著的相信讓基督住在我們心裡面,
[00:24:10.000 --> 00:24:14.000]  讓我們在神的愛裡面紮根建基。
[00:24:14.000 --> 00:24:16.000]  當我們看到保羅的書信裡面,
[00:24:16.000 --> 00:24:20.000]  很多時候都會用到建造房屋作為一個比喻,
[00:24:20.000 --> 00:24:24.000]  作為他講真理的例子。
[00:24:24.000 --> 00:24:26.000]  二章二十節裡面都提到,
[00:24:26.000 --> 00:24:30.000]  使徒和先知是建造聖殿的根基。
[00:24:30.000 --> 00:24:36.000]  這一刻他再說到基督要住在我們心裡面。
[00:24:36.000 --> 00:24:40.000]  原來我們心靈的居所的根基是愛,
[00:24:40.000 --> 00:24:44.000]  這個愛的根基是基督住在心裡面的結果,
[00:24:44.000 --> 00:24:49.000]  也是能夠明白主的愛的先決條件。
[00:24:49.000 --> 00:24:52.000]  用愛去建造根基,
[00:24:52.000 --> 00:24:55.000]  用信心的經驗去認識基督,
[00:24:55.000 --> 00:24:59.000]  這些都成為我們能夠去盡心去明白,
[00:24:59.000 --> 00:25:03.000]  基督高深莫測的愛。
[00:25:03.000 --> 00:25:05.000]  這個高深莫測的愛,
[00:25:05.000 --> 00:25:09.000]  保羅用了一個超越性和無限性的字來形容,
[00:25:09.000 --> 00:25:12.000]  就是「長闊高深」。
[00:25:12.000 --> 00:25:14.000]  當我想到這個字的時候,
[00:25:14.000 --> 00:25:18.000]  我發現原來我們走在一起的時候,
[00:25:18.000 --> 00:25:21.000]  領悟到神超越人深度的愛,
[00:25:21.000 --> 00:25:23.000]  我們要感恩。
[00:25:23.000 --> 00:25:26.000]  神好好地給我們這一班教牧,
[00:25:26.000 --> 00:25:30.000]  在去年領受了這個走在一起的主題。
[00:25:30.000 --> 00:25:32.000]  我們希望大家走在一起的時候,
[00:25:32.000 --> 00:25:34.000]  不是為了侍功,
[00:25:34.000 --> 00:25:36.000]  不是為了習以為常的「W」,
[00:25:36.000 --> 00:25:42.000]  而是我們去領悟神超越人能夠明白長闊高深的愛。
[00:25:42.000 --> 00:25:45.000]  所以稍後鼓勵大家到了屬靈六周,
[00:25:45.000 --> 00:25:47.000]  不是為了侍功,
[00:25:47.000 --> 00:25:49.000]  而是為了我們能夠相處的時間,
[00:25:49.000 --> 00:25:52.000]  去明白長闊高深的愛。
[00:25:52.000 --> 00:25:56.000]  「長闊高深」英文用了一個字來形容,
[00:25:56.000 --> 00:26:00.000]  是「無可量度的尺寸」。
[00:26:00.000 --> 00:26:01.000]  形容是什麼呢?
[00:26:01.000 --> 00:26:03.000]  他這樣解釋,
[00:26:03.000 --> 00:26:06.000]  就是神的愛是長達永恆的。
[00:26:06.000 --> 00:26:08.000]  他用了一個時間,
[00:26:08.000 --> 00:26:12.000]  一個無限的概念去和人表達。
[00:26:12.000 --> 00:26:15.000]  人沒有辦法明白無限是多麼長的,
[00:26:15.000 --> 00:26:16.000]  因為是無法計算的,
[00:26:16.000 --> 00:26:17.000]  就好像永恆一樣。
[00:26:17.000 --> 00:26:20.000]  神的愛就是這麼無限,
[00:26:20.000 --> 00:26:23.000]  他用一個永不耗盡的形容,
[00:26:23.000 --> 00:26:25.000]  來形容他的愛。
[00:26:25.000 --> 00:26:30.000]  「闊」是說到神的愛是觸及所有的人。
[00:26:30.000 --> 00:26:33.000]  正如在約翰福音三章十六節這樣說到,
[00:26:33.000 --> 00:26:34.000]  神愛世人,
[00:26:34.000 --> 00:26:37.000]  甚至將他的獨生子賜給他們,
[00:26:37.000 --> 00:26:39.000]  叫一切信他的不自滅亡,
[00:26:39.000 --> 00:26:41.000]  反得永生。
[00:26:41.000 --> 00:26:45.000]  神給世人的愛是給所有的人。
[00:26:45.000 --> 00:26:49.000]  他的救贖不單止是個別的,
[00:26:49.000 --> 00:26:52.000]  而是普遍所有人都能夠領受的。
[00:26:52.000 --> 00:26:56.000]  「高」就是神最高的愛達到天庭,
[00:26:56.000 --> 00:26:59.000]  讓我們能夠升為最高。
[00:26:59.000 --> 00:27:00.000]  我們本來是罪人,
[00:27:00.000 --> 00:27:02.000]  但是神愛拯救,
[00:27:02.000 --> 00:27:05.000]  將我們變成化為誠意人,
[00:27:05.000 --> 00:27:08.000]  得到這個神兒女的地位。
[00:27:08.000 --> 00:27:11.000]  最後「心」就是神的愛藉著基督,
[00:27:11.000 --> 00:27:16.000]  不但拯救了我們這班墮落在罪惡中的人,
[00:27:16.000 --> 00:27:20.000]  也救我們脫離水深火熱的險境中。
[00:27:20.000 --> 00:27:24.000]  當我們面對患難,面對困苦,面對逼迫的時候,
[00:27:24.000 --> 00:27:26.000]  神保存我們的生命,
[00:27:26.000 --> 00:27:28.000]  讓我們信心不被動搖。
[00:27:28.000 --> 00:27:31.000]  這個愛藉根在我們的心靈心柱中,
[00:27:31.000 --> 00:27:35.000]  讓我們獲得最大的安慰。
[00:27:35.000 --> 00:27:37.000]  其實要明白這個愛,
[00:27:37.000 --> 00:27:40.000]  明白神的恩典是很難的,
[00:27:40.000 --> 00:27:42.000]  因為他經文裡面這樣說到,
[00:27:42.000 --> 00:27:45.000]  就是明白超越人所能夠明白的愛,
[00:27:45.000 --> 00:27:47.000]  到底我們是否明白呢?
[00:27:47.000 --> 00:27:51.000]  那個像是始明,但是非明的愛是怎樣的呢?
[00:27:51.000 --> 00:27:54.000]  其實恩典一樣,我們好像明白恩典,
[00:27:54.000 --> 00:27:56.000]  但是我們卻又不明白。
[00:27:56.000 --> 00:27:59.000]  因為我們活在一個現實的生活裡面,
[00:27:59.000 --> 00:28:02.000]  我們真的有很多東西會遮蔽我們的眼睛,
[00:28:02.000 --> 00:28:04.000]  使我們看不見,
[00:28:04.000 --> 00:28:07.000]  也在當中不明白它的恩典。
[00:28:07.000 --> 00:28:11.000]  正如保羅一開始說到恩典就是奧秘一樣,
[00:28:11.000 --> 00:28:13.000]  但是他叫教會要持守,
[00:28:13.000 --> 00:28:16.000]  要繼續向著祂禱告。
[00:28:16.000 --> 00:28:17.000]  他是有他的原因的,
[00:28:17.000 --> 00:28:19.000]  因為當我們走在一起的時候,
[00:28:19.000 --> 00:28:22.000]  彼此之間的互動就能夠明白,
[00:28:22.000 --> 00:28:24.000]  那個始明非明的愛,
[00:28:24.000 --> 00:28:27.000]  神就會將一切豐盛充滿著教會,
[00:28:27.000 --> 00:28:30.000]  就好像我們是一個杯一樣,
[00:28:30.000 --> 00:28:32.000]  浸在海洋之中,
[00:28:32.000 --> 00:28:33.000]  被海水充滿,
[00:28:33.000 --> 00:28:36.000]  被神的豐盛所充滿,
[00:28:36.000 --> 00:28:39.000]  能夠領受這個叫人剛強,
[00:28:39.000 --> 00:28:41.000]  以主的愛為根基,
[00:28:41.000 --> 00:28:43.000]  長闊高深,
[00:28:43.000 --> 00:28:46.000]  並且是豐盛充滿的愛,
[00:28:46.000 --> 00:28:48.000]  這些全都是神的恩典,
[00:28:48.000 --> 00:28:52.000]  也是我們這幫人走在一起的呼召。
[00:28:52.000 --> 00:28:55.000]  最後二十節至二十一節,
[00:28:55.000 --> 00:28:59.000]  神能夠按著祂在我們裡面發揮的大能,
[00:28:59.000 --> 00:29:03.000]  成就遠遠超過我們所求所想的一切,
[00:29:03.000 --> 00:29:05.000]  榮耀在教會裡,
[00:29:05.000 --> 00:29:07.000]  也在基督耶穌裡,
[00:29:07.000 --> 00:29:12.000]  也屬於祂,直到萬世萬代,永遠永遠也。
[00:29:12.000 --> 00:29:14.000]  所謂成就一切,
[00:29:14.000 --> 00:29:16.000]  這是一個將來式的字,
[00:29:16.000 --> 00:29:18.000]  指向著未來,
[00:29:18.000 --> 00:29:21.000]  這也是我們盼望所在,
[00:29:21.000 --> 00:29:23.000]  神職著運行祂的能力,
[00:29:23.000 --> 00:29:26.000]  超過我們所求所想的能力,
[00:29:26.000 --> 00:29:30.000]  最終祂能夠讓教會能夠在地上,
[00:29:30.000 --> 00:29:33.000]  實現在地如在天的經歷。
[00:29:33.000 --> 00:29:35.000]  保羅告訴我們,
[00:29:35.000 --> 00:29:37.000]  當我們有正確的信心,
[00:29:37.000 --> 00:29:40.000]  我們就能夠戰勝一切的恐懼。
[00:29:40.000 --> 00:29:43.000]  最後教會這個群體,
[00:29:43.000 --> 00:29:46.000]  真正明白我們走了一起,
[00:29:46.000 --> 00:29:48.000]  去領受神的恩典的時候,
[00:29:48.000 --> 00:29:51.000]  我們體會到保羅祈禱的內容,
[00:29:51.000 --> 00:29:56.000]  教會就能夠按著神在這個群體裡面發揮的大能,
[00:29:56.000 --> 00:30:00.000]  能夠以行動去預備未來。
[00:30:00.000 --> 00:30:02.000]  將榮耀歸還給神,
[00:30:02.000 --> 00:30:07.000]  從領受到最後將榮耀歸還給神,
[00:30:07.000 --> 00:30:09.000]  保羅一步一步地去勉勵教會,
[00:30:09.000 --> 00:30:12.000]  為教會禱告。
[00:30:12.000 --> 00:30:14.000]  大家還記得一開始說到的時候,
[00:30:14.000 --> 00:30:21.000]  說到這個禮拜是燒浸五十四週年的唐慶,
[00:30:21.000 --> 00:30:24.000]  我很努力地去找回燒浸的歷史,
[00:30:24.000 --> 00:30:26.000]  我看回一些照片和一些刊物,
[00:30:26.000 --> 00:30:30.000]  我就發現神對教會的祝福,
[00:30:30.000 --> 00:30:33.000]  也在當中為教會感恩。
[00:30:33.000 --> 00:30:40.000]  我今天很想跟大家分享一些在建堂之前的歷史,
[00:30:40.000 --> 00:30:42.000]  可能有些人會經歷過,
[00:30:42.000 --> 00:30:46.000]  或者在座可能有些人會經歷過這個年代。
[00:30:46.000 --> 00:30:51.000]  1920年香港浸信會,
[00:30:51.000 --> 00:30:54.000]  就開始了筲箕灣一帶的福音工作,
[00:30:54.000 --> 00:30:57.000]  當時的基祉就在西大街,
[00:30:57.000 --> 00:31:00.000]  大家知道西大街在哪裡嗎?
[00:31:00.000 --> 00:31:02.000]  東大街知道在哪裡嗎?
[00:31:02.000 --> 00:31:05.000]  西大街原來就在外面的筲箕灣道,
[00:31:05.000 --> 00:31:11.000]  原來當時的基祉就和今天我們在這個地方很接近,
[00:31:11.000 --> 00:31:16.000]  亦明白到神的帶領很奇妙。
[00:31:16.000 --> 00:31:21.000]  1926年香港有一個罷工潮的影響,
[00:31:21.000 --> 00:31:25.000]  所以教會的工作就停在這裡,
[00:31:25.000 --> 00:31:29.000]  他們轉移到油麻地、佐敦道發展,
[00:31:29.000 --> 00:31:34.000]  就是現在的尖沙咀浸信會的前身。
[00:31:34.000 --> 00:31:36.000]  到了1940年,
[00:31:36.000 --> 00:31:38.000]  看看下一張。
[00:31:38.000 --> 00:31:40.000]  到了1940年的時候,
[00:31:40.000 --> 00:31:45.000]  教會重新在筲箕灣開展了福音的工作。
[00:31:45.000 --> 00:31:47.000]  慢慢看。
[00:31:47.000 --> 00:31:51.000]  就是在金華街33號的二樓的基祉,
[00:31:51.000 --> 00:31:54.000]  有沒有人在金華街聚會過呢?
[00:31:54.000 --> 00:31:56.000]  星期五晚上有,
[00:31:56.000 --> 00:31:58.000]  有啊,有啊!
[00:31:58.000 --> 00:32:00.000]  為了你們感恩。
[00:32:00.000 --> 00:32:03.000]  在金華街聚會的時候,
[00:32:03.000 --> 00:32:06.000]  原本我們叫做福音堂,
[00:32:06.000 --> 00:32:08.000]  原本叫做譚道所,
[00:32:08.000 --> 00:32:10.000]  後來叫做福音堂。
[00:32:10.000 --> 00:32:12.000]  我們聘請了潘利松,
[00:32:12.000 --> 00:32:15.000]  我們師母為呂傳道主理教會。
[00:32:15.000 --> 00:32:18.000]  潘師母向水上人傳福音,
[00:32:18.000 --> 00:32:21.000]  帶了荔枝家族一家去信主,
[00:32:21.000 --> 00:32:25.000]  還有這家人去做福音工作,
[00:32:25.000 --> 00:32:29.000]  讓福音工作能夠蓬勃起來。
[00:32:29.000 --> 00:32:32.000]  在這些刊物中,
[00:32:32.000 --> 00:32:35.000]  我發現了一個對筲箕很重要,
[00:32:35.000 --> 00:32:38.000]  並且他是很低調的人物。
[00:32:38.000 --> 00:32:40.000]  再按一下。
[00:32:40.000 --> 00:32:42.000]  他叫做呂維洲,
[00:32:42.000 --> 00:32:45.000]  有沒有人知道這個呂維洲是誰呢?
[00:32:45.000 --> 00:32:47.000]  有沒有人見過呂維洲?
[00:32:47.000 --> 00:32:49.000]  應該比較少一點。
[00:32:49.000 --> 00:32:52.000]  為何這個人物如此重要呢?
[00:32:52.000 --> 00:32:56.000]  原來騷浸原本的堂會,
[00:32:56.000 --> 00:32:59.000]  很大機會不是在這裡。
[00:32:59.000 --> 00:33:01.000]  話說1954年,
[00:33:01.000 --> 00:33:04.000]  呂維洲先生熱心奉獻,
[00:33:04.000 --> 00:33:06.000]  他奉獻了什麼呢?
[00:33:06.000 --> 00:33:08.000]  他奉獻了一塊地給教會,
[00:33:08.000 --> 00:33:13.000]  就是原本在東大街一段六千五百尺的地方,
[00:33:13.000 --> 00:33:15.000]  興建教會。
[00:33:15.000 --> 00:33:19.000]  記載說因此奉獻,
[00:33:19.000 --> 00:33:21.000]  大英姊妹十分興奮,
[00:33:21.000 --> 00:33:23.000]  開始募捐。
[00:33:23.000 --> 00:33:25.000]  當時募捐的金額,
[00:33:25.000 --> 00:33:28.000]  只是三萬港幣。
[00:33:28.000 --> 00:33:30.000]  興建整座教會,
[00:33:30.000 --> 00:33:32.000]  大概七萬港幣。
[00:33:32.000 --> 00:33:34.000]  大家就齊心協力,
[00:33:34.000 --> 00:33:38.000]  為了神的興建教會,
[00:33:38.000 --> 00:33:41.000]  他們去募捐。
[00:33:41.000 --> 00:33:43.000]  但是神的計劃,
[00:33:43.000 --> 00:33:45.000]  超過我們所想所求,
[00:33:45.000 --> 00:33:48.000]  我們最後不在東大街建堂。
[00:33:48.000 --> 00:33:50.000]  原因是什麼呢?
[00:33:50.000 --> 00:33:54.000]  原因是當時的木屋和石屋的居民,
[00:33:54.000 --> 00:33:57.000]  不肯去搬,
[00:33:57.000 --> 00:33:59.000]  因為調解未到,
[00:33:59.000 --> 00:34:02.000]  要等到法庭的輪候。
[00:34:02.000 --> 00:34:04.000]  很長時間,
[00:34:04.000 --> 00:34:08.000]  就錯誤了這個工程的發展。
[00:34:08.000 --> 00:34:13.000]  有興建教會,就覺得神未為了沙層去開路。
[00:34:13.000 --> 00:34:16.000]  於是就建議雷先生,
[00:34:16.000 --> 00:34:19.000]  將那個地方賣了去,
[00:34:19.000 --> 00:34:21.000]  另覓一個地方,
[00:34:21.000 --> 00:34:24.000]  向政府申請。
[00:34:24.000 --> 00:34:26.000]  到了一九六零年,
[00:34:26.000 --> 00:34:29.000]  政府正式批了我們這個地方,
[00:34:29.000 --> 00:34:33.000]  成為那個建堂的用途。
[00:34:33.000 --> 00:34:35.000]  就是西灣賀街一百七十五號。
[00:34:35.000 --> 00:34:37.000]  好,再看一看。
[00:34:37.000 --> 00:34:41.000]  後來就只做建築禮拜堂用的。
[00:34:41.000 --> 00:34:43.000]  但是後來有人鼓勵,
[00:34:43.000 --> 00:34:45.000]  教會要發展的話,
[00:34:45.000 --> 00:34:47.000]  要長遠一點去想。
[00:34:47.000 --> 00:34:50.000]  就將這個七層高的教會,
[00:34:50.000 --> 00:34:53.000]  其中三層用作為校舍,
[00:34:53.000 --> 00:34:55.000]  作為教育的用途。
[00:34:55.000 --> 00:34:58.000]  所以之後就有幼稚園的工作。
[00:34:58.000 --> 00:35:01.000]  我們看看昔日的相片。
[00:35:01.000 --> 00:35:04.000]  這個是動土禮的照片。
[00:35:04.000 --> 00:35:06.000]  再看一看。
[00:35:06.000 --> 00:35:11.000]  剛剛提到要興建禮堂,
[00:35:11.000 --> 00:35:12.000]  其實也不容易。
[00:35:12.000 --> 00:35:14.000]  我翻查這些資料的時候,
[00:35:14.000 --> 00:35:16.000]  我覺得很感恩的地方,
[00:35:16.000 --> 00:35:19.000]  就是我發現了這個奉獻的表。
[00:35:19.000 --> 00:35:21.000]  我們看不清楚,
[00:35:21.000 --> 00:35:22.000]  再按一下。
[00:35:22.000 --> 00:35:24.000]  裡面說到什麼呢?
[00:35:24.000 --> 00:35:29.000]  就是原來每一件的西班舖、浸舖、
[00:35:29.000 --> 00:35:31.000]  奉獻袋,
[00:35:31.000 --> 00:35:36.000]  都是由一些弟兄姊妹所奉獻去建造的。
[00:35:36.000 --> 00:35:39.000]  這個禮堂裡面一張長椅子,
[00:35:39.000 --> 00:35:43.000]  每一樣東西都是由每一位弟兄姊妹去奉獻。
[00:35:43.000 --> 00:35:44.000]  我覺得很感恩,
[00:35:44.000 --> 00:35:46.000]  就是因著大家同心的擺上,
[00:35:46.000 --> 00:35:49.000]  去建造了這個教堂。
[00:35:49.000 --> 00:35:52.000]  1961年11月12日,
[00:35:52.000 --> 00:35:53.000]  做了這個動土禮。
[00:35:53.000 --> 00:35:55.000]  1964年7月,
[00:35:55.000 --> 00:35:57.000]  做了這個電機禮。
[00:35:57.000 --> 00:35:58.000]  1965年,
[00:35:58.000 --> 00:36:00.000]  政府正式批了給我們。
[00:36:00.000 --> 00:36:01.000]  2月的時候,
[00:36:01.000 --> 00:36:05.000]  我們見證了幼稚園的開學禮。
[00:36:05.000 --> 00:36:06.000]  2月底,
[00:36:06.000 --> 00:36:08.000]  我們搬離了金華街裡面的聚會。
[00:36:08.000 --> 00:36:13.000]  3月7日下午3點鐘,
[00:36:13.000 --> 00:36:17.000]  正式舉行了第一次的主日崇拜。
[00:36:17.000 --> 00:36:18.000]  再看一下,
[00:36:18.000 --> 00:36:22.000]  這個是當時教會的情況。
[00:36:22.000 --> 00:36:23.000]  再按一下。
[00:36:23.000 --> 00:36:26.000]  這個就是樓下進來的時候,
[00:36:26.000 --> 00:36:30.000]  牧師開門的那一刻。
[00:36:30.000 --> 00:36:32.000]  再看一下。
[00:36:32.000 --> 00:36:35.000]  當時教會是這樣的,
[00:36:35.000 --> 00:36:37.000]  我們沒有樓上。
[00:36:37.000 --> 00:36:39.000]  Samuel傳道形容,
[00:36:39.000 --> 00:36:40.000]  以前教會的時候,
[00:36:40.000 --> 00:36:42.000]  看到上面的吊墊是很害怕的,
[00:36:42.000 --> 00:36:45.000]  因為他怕吊墊會掉下來。
[00:36:45.000 --> 00:36:46.000]  因為一開的時候,
[00:36:46.000 --> 00:36:47.000]  就會動來動去。
[00:36:47.000 --> 00:36:49.000]  以前的教會是這樣,
[00:36:49.000 --> 00:36:51.000]  我們再看一下。
[00:36:51.000 --> 00:36:53.000]  裡面說到剛剛說的,
[00:36:53.000 --> 00:36:56.000]  在這個位置裡面,
[00:36:56.000 --> 00:36:57.000]  寫著一句說話,
[00:36:57.000 --> 00:36:59.000]  叫「主因說不盡」。
[00:36:59.000 --> 00:37:02.000]  當看到大英姐妹的投放,
[00:37:02.000 --> 00:37:06.000]  看到大家齊心協力興建教會的時候,
[00:37:06.000 --> 00:37:08.000]  主的恩典講不盡。
[00:37:08.000 --> 00:37:10.000]  再看一下。
[00:37:10.000 --> 00:37:12.000]  這個就是1967年,
[00:37:12.000 --> 00:37:17.000]  教會在當中舉行的一個報道大會。
[00:37:17.000 --> 00:37:19.000]  再按一下。
[00:37:19.000 --> 00:37:23.000]  就是當時聚會的情況。
[00:37:23.000 --> 00:37:25.000]  好,再看。
[00:37:25.000 --> 00:37:30.000]  幼稚園的情況。
[00:37:30.000 --> 00:37:32.000]  再看。
[00:37:32.000 --> 00:37:33.000]  講一講,
[00:37:33.000 --> 00:37:36.000]  這個知不知道是什麼聚會呢?
[00:37:36.000 --> 00:37:40.000]  這個原來是1970年的長青崇拜。
[00:37:40.000 --> 00:37:42.000]  說1970年已經有長青崇拜。
[00:37:42.000 --> 00:37:46.000]  我們再看一下。
[00:37:46.000 --> 00:37:51.000]  這群哥哥姐姐,
[00:37:51.000 --> 00:37:53.000]  就是當時,
[00:37:53.000 --> 00:37:56.000]  一會兒午課你會見到他們的。
[00:37:56.000 --> 00:37:58.000]  當時是青年的崇拜。
[00:37:58.000 --> 00:38:01.000]  可能有些人你會認到他們是哪一個。
[00:38:01.000 --> 00:38:03.000]  再看一下。
[00:38:03.000 --> 00:38:05.000]  每個人都很年輕。
[00:38:05.000 --> 00:38:07.000]  好。
[00:38:07.000 --> 00:38:08.000]  師班,
[00:38:08.000 --> 00:38:11.000]  一會兒他們都會在午課的時候,
[00:38:11.000 --> 00:38:15.000]  他們會獻師。
[00:38:15.000 --> 00:38:20.000]  這裡有沒有人知道是哪裡呢?
[00:38:20.000 --> 00:38:22.000]  對了,就是樓下的BC房。
[00:38:22.000 --> 00:38:23.000]  可能有時,
[00:38:23.000 --> 00:38:24.000]  我們聚餐的時候,
[00:38:24.000 --> 00:38:26.000]  我們會在樓下有愛言。
[00:38:26.000 --> 00:38:28.000]  再看一下。
[00:38:28.000 --> 00:38:30.000]  以前呢,
[00:38:30.000 --> 00:38:34.000]  就是愛言不只是很隆重的。
[00:38:34.000 --> 00:38:40.000]  就是有圓桌一起吃飯的。
[00:38:40.000 --> 00:38:45.000]  好開心地看回以前的照片。
[00:38:45.000 --> 00:38:46.000]  時間轉眼間,
[00:38:46.000 --> 00:38:49.000]  就已經去到八十年代了。
[00:38:49.000 --> 00:38:51.000]  當日的青少年,
[00:38:51.000 --> 00:38:54.000]  成為了今天的領袖。
[00:38:54.000 --> 00:38:56.000]  最後呢,
[00:38:56.000 --> 00:38:57.000]  到今天,
[00:38:57.000 --> 00:38:59.000]  有弟兄姊妹參與。
[00:38:59.000 --> 00:39:02.000]  就是我覺得都是神的恩典。
[00:39:02.000 --> 00:39:05.000]  當我去看回這些歷史的時候,
[00:39:05.000 --> 00:39:08.000]  我能夠去見證得到,
[00:39:08.000 --> 00:39:10.000]  就是沙棧昔日的建成。
[00:39:10.000 --> 00:39:12.000]  今天和大家參與,
[00:39:12.000 --> 00:39:14.000]  在當中服侍。
[00:39:14.000 --> 00:39:16.000]  只是用四個字來形容,
[00:39:16.000 --> 00:39:18.000]  全是恩典。
[00:39:18.000 --> 00:39:19.000]  每一次我想到沙棧,
[00:39:19.000 --> 00:39:21.000]  都為了沙棧感恩。
[00:39:21.000 --> 00:39:24.000]  到今天仍然有資深年長的執事,
[00:39:24.000 --> 00:39:25.000]  在這裡服侍。
[00:39:25.000 --> 00:39:27.000]  亦都有年幼的幼兒,
[00:39:27.000 --> 00:39:28.000]  在下一代裡面,
[00:39:28.000 --> 00:39:30.000]  在教會裡面成長。
[00:39:30.000 --> 00:39:31.000]  沙棧有能力,
[00:39:31.000 --> 00:39:32.000]  有資源,
[00:39:32.000 --> 00:39:35.000]  去支持福音的事工。
[00:39:35.000 --> 00:39:38.000]  有行動去回應社區的需要。
[00:39:38.000 --> 00:39:41.000]  這些是神的恩典。
[00:39:41.000 --> 00:39:43.000]  弟兄姊妹很想最後鼓勵你們,
[00:39:43.000 --> 00:39:46.000]  不要埋沒你們的恩慈。
[00:39:46.000 --> 00:39:48.000]  不要吝惜你們的參與。
[00:39:48.000 --> 00:39:50.000]  因為原來我們每一個參與,
[00:39:50.000 --> 00:39:53.000]  都是神的恩典。
[00:39:53.000 --> 00:39:57.000]  最後引用黃明道先生一句話這樣說的。
[00:39:57.000 --> 00:40:00.000]  他說:「我不希望建立一間大的教會,
[00:40:00.000 --> 00:40:02.000]  只是希望今天,
[00:40:02.000 --> 00:40:04.000]  在這個世界同化的景況裡面,
[00:40:04.000 --> 00:40:07.000]  有一間合乎神心意的教會,
[00:40:07.000 --> 00:40:09.000]  讓聖徒和世人能夠知道,
[00:40:09.000 --> 00:40:14.000]  教會是一個能夠見證榮耀神的地方。
[00:40:14.000 --> 00:40:16.000]  讓我們走在一起,
[00:40:16.000 --> 00:40:19.000]  預備未來。」
[00:40:19.000 --> 00:40:21.000]  沙棧安頌信會能夠全立,
[00:40:21.000 --> 00:40:24.000]  五十四週年全系神的恩典。
[00:40:24.000 --> 00:40:27.000]  讓我們繼續謙卑神佛,
[00:40:27.000 --> 00:40:30.000]  看見神設立教會的呼召,
[00:40:30.000 --> 00:40:31.000]  領人歸主,
[00:40:31.000 --> 00:40:33.000]  將榮耀歸還給神。
[00:40:33.000 --> 00:40:37.400]  讓我們能夠以行動去回應全是神的恩典
