
[00:00:00.000 --> 00:00:02.760]  我和低頭禱告 親愛的天父 懇求祢聖靈的能力來幫助我們
[00:15:55.120 --> 00:15:58.000]  我要脫去舊人穿上新人
[00:15:58.000 --> 00:16:01.520]  在這個新人在知識上更新
[00:16:01.520 --> 00:16:03.760]  這個更新是漸漸更新的
[00:16:03.760 --> 00:16:06.560]  所以耶穌之後我們一路一路變
[00:16:06.560 --> 00:16:09.120]  有些人變得快和變得慢
[00:16:09.120 --> 00:16:10.880]  很在乎不同的人
[00:16:10.880 --> 00:16:13.840]  例如有兩個原因導致他們快慢的速度
[00:16:13.840 --> 00:16:16.160]  第一 你是否願意變
[00:16:16.160 --> 00:16:21.040]  得救之後我們有一個新人的潛能在我們裏面
[00:16:21.040 --> 00:16:22.320]  有改變的能力在裏面
[00:16:22.320 --> 00:16:22.960]  但是問題是
[00:16:22.960 --> 00:16:25.200]  我們不願意的話 上帝不會逼我們
[00:16:25.200 --> 00:16:29.440]  第二就是我們要變多少東西
[00:16:29.440 --> 00:16:31.520]  如果我們變的東西越多
[00:16:31.520 --> 00:16:33.360]  別人就越覺眼
[00:16:33.360 --> 00:16:35.120]  但是我們要變的東西越少
[00:16:35.120 --> 00:16:36.400]  別人就不會那麼覺眼
[00:16:36.400 --> 00:16:37.360]  對不對
[00:16:37.360 --> 00:16:40.080]  所以你說一個壞人轉好
[00:16:40.080 --> 00:16:43.360]  是很快很明顯見到180度轉變
[00:16:43.360 --> 00:16:45.600]  但是一個不太差的人轉好
[00:16:45.600 --> 00:16:47.520]  就不是很顯眼了
[00:16:47.520 --> 00:16:49.520]  再一個比喻
[00:16:49.520 --> 00:16:54.160]  如果滿臉暗瘡 去找一個人幫他醫
[00:16:54.160 --> 00:16:55.120]  是否很覺眼
[00:16:55.120 --> 00:16:57.360]  哇 這麼快就沒有了
[00:16:57.360 --> 00:16:59.200]  如果臉上只有三粒暗瘡
[00:16:59.200 --> 00:17:02.000]  然後少了兩粒 真的不是很覺
[00:17:02.000 --> 00:17:02.960]  想清楚是不是
[00:17:02.960 --> 00:17:07.840]  所以在新人的知識漸漸改變的裏面
[00:17:07.840 --> 00:17:09.520]  都很在乎你肯不肯變
[00:17:09.520 --> 00:17:10.800]  和你要變的東西有多少
[00:17:10.800 --> 00:17:14.960]  而正如他主的形象一樣
[00:17:14.960 --> 00:17:16.960]  從基督教角度講
[00:17:16.960 --> 00:17:22.720]  自我形象是要達至到我們越來越似耶穌
[00:17:22.720 --> 00:17:23.840]  和你旁邊的聽眾說一聲
[00:17:23.840 --> 00:17:25.600]  你要越來越似耶穌
[00:17:25.600 --> 00:17:29.440]  如果你越來越似耶穌的話
[00:17:29.440 --> 00:17:30.560]  就不是
[00:17:30.560 --> 00:17:31.760]  聽眾我想講的
[00:17:31.760 --> 00:17:33.600]  這些並不是深奧難明的東西
[00:17:33.600 --> 00:17:35.200]  有很多時候我們講聖經
[00:17:35.200 --> 00:17:37.440]  好像講到很聖經獨特的地方
[00:17:37.440 --> 00:17:39.840]  我們不解釋 不能夠明白
[00:17:39.840 --> 00:17:40.960]  不講不能夠明白
[00:17:40.960 --> 00:17:42.000]  其實聖經很多東西
[00:17:42.000 --> 00:17:44.400]  講的東西是一些常理
[00:17:44.400 --> 00:17:48.800]  這些常理是我們經常都會知道和發生了
[00:17:48.800 --> 00:17:51.680]  不是一些這麼深奧的大道理
[00:17:51.680 --> 00:17:55.440]  我們硬要將聖經變成一個大道理才恐怖
[00:17:55.440 --> 00:17:57.200]  這段經文怎麼說
[00:17:57.200 --> 00:17:58.240]  保羅就說
[00:17:58.240 --> 00:18:04.480]  其實當我們要越來越似耶穌的第一個重點
[00:18:04.480 --> 00:18:07.760]  我整個講章花了很多時間要講第一個重點
[00:18:07.760 --> 00:18:09.920]  因為我要拆解很多的問題
[00:18:09.920 --> 00:18:12.560]  我第二和第三個重點沒有那麼多時間要解釋
[00:18:12.560 --> 00:18:15.520]  但我們總共有三個要點
[00:18:15.520 --> 00:18:19.360]  去讓我們建立一個健康的自我形象
[00:18:19.360 --> 00:18:20.560]  第一個要點就是
[00:18:20.560 --> 00:18:22.400]  我們越親近這位耶穌
[00:18:22.400 --> 00:18:25.600]  我們就越似祂
[00:18:25.600 --> 00:18:26.640]  如果你說
[00:18:26.640 --> 00:18:28.800]  基督徒的健康自我形象
[00:18:28.800 --> 00:18:32.160]  我目標就是似耶穌
[00:18:32.160 --> 00:18:34.480]  我們的方法一
[00:18:34.480 --> 00:18:37.440]  就是越多時間去親近耶穌
[00:18:37.440 --> 00:18:38.560]  我們就越似祂
[00:18:38.560 --> 00:18:41.120]  這是一個並不是大道理
[00:18:41.120 --> 00:18:43.680]  有嬰兒的人都知道
[00:18:43.680 --> 00:18:46.880]  嬰兒一百天裏面
[00:18:46.880 --> 00:18:49.440]  樣子每天都會變
[00:18:49.440 --> 00:18:53.120]  有人試過拍了嬰兒一百天的照片
[00:18:53.120 --> 00:18:55.040]  每天都不同
[00:18:55.040 --> 00:18:56.080]  我想說
[00:18:56.080 --> 00:18:57.920]  這一百天之後
[00:18:57.920 --> 00:19:00.640]  現在很流行拍那些八日宴
[00:19:00.640 --> 00:19:03.760]  一百天才拿出來擺酒
[00:19:03.760 --> 00:19:04.960]  一百天之後
[00:19:04.960 --> 00:19:08.160]  你看到這個嬰兒會似誰呢
[00:19:08.160 --> 00:19:11.600]  你環顧旁邊的大人就知道
[00:19:11.600 --> 00:19:14.800]  誰照顧他就似誰
[00:19:14.800 --> 00:19:16.160]  一百天之後出來
[00:19:16.160 --> 00:19:17.840]  一抱出來八日宴
[00:19:17.840 --> 00:19:19.760]  這個嬰兒這麼似飛鴻
[00:19:19.760 --> 00:19:21.120]  那就飛鴻照顧
[00:19:21.120 --> 00:19:22.160]  這麼簡單
[00:19:22.160 --> 00:19:25.360]  他父母根本沒有照顧過
[00:19:25.360 --> 00:19:26.640]  但很有趣
[00:19:26.640 --> 00:19:28.400]  上帝真是很有憐憫
[00:19:28.400 --> 00:19:31.120]  一百天之後這個嬰兒會回正軌
[00:19:31.120 --> 00:19:33.200]  會似父母或似媽媽
[00:19:33.200 --> 00:19:35.040]  不然就糟糕了
[00:19:35.040 --> 00:19:36.640]  如果誰照顧似誰
[00:19:36.640 --> 00:19:38.640]  你瘦的就似猩猩
[00:19:38.640 --> 00:19:39.840]  猩猩走出來
[00:19:39.840 --> 00:19:42.880]  你家裡一直有顆猩猩在閃
[00:19:42.880 --> 00:19:46.160]  但是你看嬰兒的身上
[00:19:46.160 --> 00:19:48.640]  嬰兒近誰就似誰
[00:19:48.640 --> 00:19:49.680]  其實我們大人都是這樣
[00:19:49.680 --> 00:19:50.320]  你想清楚
[00:19:50.320 --> 00:19:52.800]  你轉了工作環境去到公司裡面
[00:19:52.800 --> 00:19:53.760]  人們說髒話
[00:19:53.760 --> 00:19:57.440]  你慢慢就會突然爆一句髒話
[00:19:57.440 --> 00:19:59.760]  如果那間公司的人很粗魯
[00:19:59.760 --> 00:20:01.280]  你慢慢說話也粗魯了
[00:20:01.280 --> 00:20:04.240]  回國內的人都粗魯了
[00:20:04.240 --> 00:20:05.680]  說話大聲了
[00:20:05.680 --> 00:20:07.120]  走路啞巴了
[00:20:07.120 --> 00:20:09.600]  開車就強了
[00:20:09.600 --> 00:20:12.640]  差一個聲音就在別人的車後面
[00:20:12.640 --> 00:20:13.120]  為什麼
[00:20:13.120 --> 00:20:14.880]  因為國內的文化就是這樣
[00:20:14.880 --> 00:20:16.320]  不是這樣開不到車的
[00:20:16.320 --> 00:20:18.320]  不是這樣你生活不了
[00:20:18.320 --> 00:20:22.640]  所以在國內活了十幾二十年的人
[00:20:22.640 --> 00:20:24.000]  你會發覺有兩個漏雜
[00:20:24.000 --> 00:20:24.880]  第一個漏雜
[00:20:24.880 --> 00:20:25.920]  什麼都可以
[00:20:25.920 --> 00:20:28.480]  排隊
[00:20:28.480 --> 00:20:30.800]  什麼都可以
[00:20:30.800 --> 00:20:32.080]  紅燈
[00:20:32.080 --> 00:20:33.680]  照過了
[00:20:33.680 --> 00:20:34.480]  有警察
[00:20:34.480 --> 00:20:35.760]  或者是他的公安
[00:20:35.760 --> 00:20:36.800]  公安也是給錢的
[00:20:36.800 --> 00:20:38.000]  他都以為警察是公安
[00:20:38.000 --> 00:20:38.960]  很奇怪
[00:20:38.960 --> 00:20:42.720]  我們要知道
[00:20:42.720 --> 00:20:45.760]  當我們在那個環境生活的時候
[00:20:45.760 --> 00:20:48.800]  我們就越來越像那個環境
[00:20:48.800 --> 00:20:51.280]  如果你在新加坡住得久
[00:20:51.280 --> 00:20:54.880]  你的英文都變成singlish(英文)
[00:20:54.880 --> 00:20:56.080]  不是喊"I think"
[00:20:56.080 --> 00:20:56.880]  喊"I think"
[00:20:56.880 --> 00:20:58.000]  "think"就整個"think"
[00:20:58.000 --> 00:21:00.560]  新加坡人"think"來"think"去
[00:21:00.560 --> 00:21:02.560]  尾音又"think"上去
[00:21:02.560 --> 00:21:03.680]  中間又"think"下去
[00:21:03.680 --> 00:21:05.200]  "think"來"think"去的英文
[00:21:05.200 --> 00:21:07.200]  你在那裡活得多
[00:21:07.200 --> 00:21:08.880]  你的口音就會好像他那樣
[00:21:08.880 --> 00:21:10.640]  同樣地
[00:21:10.640 --> 00:21:12.000]  你親近耶穌
[00:21:12.000 --> 00:21:13.360]  你越接近耶穌
[00:21:13.360 --> 00:21:14.240]  你越像他
[00:21:14.240 --> 00:21:15.360]  但難題在這裡
[00:21:15.360 --> 00:21:16.880]  難題是耶穌我看不到
[00:21:16.880 --> 00:21:19.120]  見到就容易搞
[00:21:19.120 --> 00:21:20.480]  我就經常黏著耶穌就行了
[00:21:20.480 --> 00:21:21.920]  但我看不到
[00:21:21.920 --> 00:21:22.880]  看不到的時候
[00:21:22.880 --> 00:21:24.000]  我們怎樣親近這位主
[00:21:24.000 --> 00:21:26.880]  老生常談的說話就是
[00:21:26.880 --> 00:21:28.640]  我們怎樣親近主
[00:21:28.640 --> 00:21:32.080]  就是透過讀聖經和祈禱
[00:21:34.640 --> 00:21:36.080]  我告訴你一個秘密
[00:21:36.080 --> 00:21:37.360]  我這篇講章
[00:21:37.360 --> 00:21:39.360]  已經是第二版了
[00:21:39.360 --> 00:21:40.560]  我寫好之後
[00:21:40.560 --> 00:21:41.600]  我給師母
[00:21:41.600 --> 00:21:42.880]  師母說 嘩 這樣怎麼行
[00:21:42.880 --> 00:21:44.880]  就扔回給我
[00:21:44.880 --> 00:21:46.800]  你說的等於沒說
[00:21:46.800 --> 00:21:47.600]  我說是的
[00:21:47.600 --> 00:21:48.400]  說的等於沒說
[00:21:48.400 --> 00:21:52.400]  我就想想怎樣再仔細一點說
[00:21:52.400 --> 00:21:54.400]  所以我花了很多時間
[00:21:54.400 --> 00:21:56.400]  要處理第一個point(點)
[00:21:56.400 --> 00:22:02.000]  牧師你講一些很老生常談的東西
[00:22:02.000 --> 00:22:04.240]  我讀經祈禱我又信耶穌
[00:22:04.240 --> 00:22:05.760]  那天聽到現在
[00:22:05.760 --> 00:22:06.960]  如果我信了主三十年
[00:22:06.960 --> 00:22:09.680]  我都聽了三十年有多
[00:22:09.680 --> 00:22:12.240]  如果這個方法是可以的話
[00:22:12.240 --> 00:22:13.680]  個個都可以
[00:22:13.680 --> 00:22:14.800]  問題在這裡
[00:22:14.800 --> 00:22:16.320]  問題就是
[00:22:16.320 --> 00:22:18.160]  我先不要說那些不讀經不祈禱的人
[00:22:18.160 --> 00:22:18.960]  那些不要說
[00:22:18.960 --> 00:22:21.040]  那些不在這個範圍之內
[00:22:21.040 --> 00:22:23.680]  那些是很難像耶穌的
[00:22:23.680 --> 00:22:26.320]  但是我講一批持續地
[00:22:26.320 --> 00:22:27.120]  每天都讀聖經
[00:22:27.120 --> 00:22:27.840]  每天都祈禱
[00:22:27.840 --> 00:22:29.360]  甚至 更恐怖的是
[00:22:29.360 --> 00:22:32.880]  甚至讀完神學
[00:22:32.880 --> 00:22:34.480]  為什麼這樣說
[00:22:34.480 --> 00:22:36.080]  你沒讀神學
[00:22:36.080 --> 00:22:38.160]  我都說希望他讀完神學會有變
[00:22:38.160 --> 00:22:39.200]  是不是這樣
[00:22:39.200 --> 00:22:40.880]  但是他讀完神學都沒有變
[00:22:40.880 --> 00:22:43.200]  我開始問
[00:22:43.200 --> 00:22:44.400]  即是怎樣
[00:22:44.400 --> 00:22:46.080]  牧師你講一句很簡單的話
[00:22:46.080 --> 00:22:48.400]  讀經祈禱就可以了
[00:22:48.400 --> 00:22:50.320]  但是我見到一班人
[00:22:50.320 --> 00:22:52.000]  持續讀聖經祈禱
[00:22:52.000 --> 00:22:55.440]  我都見到不行
[00:22:55.440 --> 00:22:56.640]  這個答案
[00:22:56.640 --> 00:22:58.080]  我們回到哥倫多前書
[00:22:58.080 --> 00:22:59.680]  第一章到第四章
[00:22:59.680 --> 00:23:00.800]  去回答這個問題
[00:23:00.800 --> 00:23:03.600]  哥倫多教會都面對這個問題
[00:23:03.600 --> 00:23:05.360]  保羅要處理這個問題
[00:23:05.360 --> 00:23:07.280]  他就開始提到一個問題
[00:23:07.280 --> 00:23:11.520]  如果今天我們將聖經停留在
[00:23:11.520 --> 00:23:13.920]  只是知識的層面
[00:23:13.920 --> 00:23:14.800]  聽清楚
[00:23:14.800 --> 00:23:17.520]  我很小心用我的字眼
[00:23:17.520 --> 00:23:19.760]  如果我們將聖經
[00:23:19.760 --> 00:23:24.080]  只是停留在一個知識層面
[00:23:24.080 --> 00:23:26.320]  那就會出事
[00:23:26.320 --> 00:23:28.320]  這個出事會是甚麼呢
[00:23:28.320 --> 00:23:31.600]  如果聖經是一個知識
[00:23:31.600 --> 00:23:36.880]  講解聖經的人就成為智者
[00:23:36.880 --> 00:23:38.720]  這樣的時候
[00:23:38.720 --> 00:23:40.000]  我們聽了一些
[00:23:40.000 --> 00:23:46.720]  這麼有智慧和這麼多知識的內容之後
[00:23:46.720 --> 00:23:53.600]  我們成為了一個自高自大的人了
[00:23:53.600 --> 00:23:57.120]  保羅是要處理這個問題
[00:23:57.120 --> 00:24:01.360]  我想從一幅圖給你更加清晰理解這件事
[00:24:01.360 --> 00:24:03.840]  如果當我們高舉智慧
[00:24:03.840 --> 00:24:05.280]  當我們高舉知識
[00:24:05.280 --> 00:24:07.760]  我明白聖經是知識
[00:24:07.760 --> 00:24:08.880]  我們接受的
[00:24:08.880 --> 00:24:13.440]  但是不可以接受聖經只是知識
[00:24:13.440 --> 00:24:16.320]  我們今天下午有聖經問答比賽
[00:24:16.320 --> 00:24:17.840]  是停留在知識層面的
[00:24:17.840 --> 00:24:19.040]  對不對
[00:24:19.040 --> 00:24:21.120]  我們需要有基本的知識
[00:24:21.120 --> 00:24:23.120]  現在基督教從來都不反智的
[00:24:23.120 --> 00:24:24.480]  保羅都說我們不反智的
[00:24:24.480 --> 00:24:25.200]  對不起
[00:24:25.200 --> 00:24:29.760]  基督教和天主教最主張是辦學的
[00:24:29.760 --> 00:24:33.200]  因為認為教育是可以改變人的
[00:24:33.200 --> 00:24:35.440]  我們相信教育是重要的
[00:24:35.440 --> 00:24:37.600]  所以我們完全不反智的
[00:24:37.600 --> 00:24:42.000]  但是如果將聖經只是停留在知識層面的話
[00:24:42.000 --> 00:24:44.240]  保羅就是跟那麼多教會說
[00:24:44.240 --> 00:24:50.400]  那我們就會高舉一個解釋聖經的人
[00:24:50.400 --> 00:24:53.840]  這個人就成為一個智者
[00:24:53.840 --> 00:24:58.400]  接著有一群人就會追捧A這個人怎麼說經
[00:24:58.400 --> 00:25:01.520]  有一群人追捧B怎麼說經
[00:25:01.520 --> 00:25:04.400]  有一群人追捧C怎麼說經
[00:25:04.400 --> 00:25:08.320]  那就會產生了分黨和分真
[00:25:08.320 --> 00:25:09.920]  這個就是高林多前之第一章
[00:25:09.920 --> 00:25:11.840]  保羅要處理的問題
[00:25:11.840 --> 00:25:15.040]  當這樣的時候就會產生了將人比較
[00:25:15.040 --> 00:25:16.800]  聽眾坐在下面
[00:25:16.800 --> 00:25:20.240]  就將A和B和C一路比較
[00:25:20.240 --> 00:25:22.560]  請留意
[00:25:22.560 --> 00:25:26.080]  下面的聽眾已經再不是聽眾
[00:25:26.080 --> 00:25:30.080]  下面的聽眾是殘酷一丁的評判
[00:25:30.080 --> 00:25:34.000]  講者成為了出來參賽的那個人
[00:25:34.000 --> 00:25:35.280]  我想問
[00:25:35.280 --> 00:25:38.640]  誰比較高級
[00:25:38.640 --> 00:25:40.480]  當然是評判
[00:25:40.480 --> 00:25:41.440]  對不對
[00:25:41.440 --> 00:25:44.720]  人坐在那裡就不是一個溫柔的心去聽了
[00:25:44.720 --> 00:25:47.120]  人坐在那裡就在那裡平頭品足了
[00:25:47.120 --> 00:25:49.440]  因為我們強調的是什麼
[00:25:49.440 --> 00:25:51.120]  聖經是知識
[00:25:51.120 --> 00:25:53.200]  解經的人是智者
[00:25:53.200 --> 00:25:55.840]  如果他解得不夠智的話
[00:25:55.840 --> 00:25:59.440]  那我就覺得他不應該解
[00:25:59.440 --> 00:26:03.280]  或者有另一個人講的東西比他更深的話
[00:26:03.280 --> 00:26:04.560]  我就追捧那個了
[00:26:04.560 --> 00:26:08.080]  又或者有另一個人有些更新的東西去講的話
[00:26:08.080 --> 00:26:09.920]  我就追捧那個了
[00:26:09.920 --> 00:26:11.840]  你明我說嗎
[00:26:11.840 --> 00:26:15.360]  那我們就開始會分黨了
[00:26:15.360 --> 00:26:17.440]  我很多時候聽到一些人說
[00:26:17.440 --> 00:26:19.520]  我很喜歡聽誰說話的 為什麼
[00:26:19.520 --> 00:26:21.600]  聽不明白
[00:26:21.600 --> 00:26:22.720]  為什麼聽不明白你這麼喜歡聽
[00:26:22.720 --> 00:26:25.120]  哇 好東西啊
[00:26:25.120 --> 00:26:27.520]  他說話我不明白當然是好東西嘛
[00:26:27.520 --> 00:26:29.600]  很奇怪 人就是有些這樣的東西
[00:26:29.600 --> 00:26:31.120]  有些這麼有趣的東西
[00:26:31.120 --> 00:26:33.840]  你買一樣東西會不會聽不明白你去買
[00:26:33.840 --> 00:26:34.960]  你不會的
[00:26:34.960 --> 00:26:37.120]  姐妹你買一隻護膚品
[00:26:37.120 --> 00:26:38.640]  去解完一輪不給你聽
[00:26:38.640 --> 00:26:40.000]  即是怎樣
[00:26:40.000 --> 00:26:41.280]  你不用想了
[00:26:41.280 --> 00:26:42.640]  不用理它的原理
[00:26:42.640 --> 00:26:44.640]  終於塗完漂亮了
[00:26:44.640 --> 00:26:47.520]  哇 塗在臉上的你小心一點
[00:26:47.520 --> 00:26:49.840]  塗完漂亮了你淚顧唇也即漂亮了
[00:26:49.840 --> 00:26:50.480]  是不是
[00:26:50.480 --> 00:26:51.360]  有沒有淚顧唇的
[00:26:51.360 --> 00:26:52.560]  不要理 不要理
[00:26:52.560 --> 00:26:54.640]  好深的我們這個不是淚顧唇
[00:26:54.640 --> 00:26:57.920]  是淚加顧加唇的東西而已
[00:26:57.920 --> 00:26:59.120]  講到深奧難明
[00:26:59.120 --> 00:27:01.120]  那你認為這個就是很有料了
[00:27:01.120 --> 00:27:03.600]  因為我們高舉了
[00:27:03.600 --> 00:27:06.160]  聖經只是停留在知識層面
[00:27:06.160 --> 00:27:10.160]  解經那個人或者講經那個人是一個智者的時候
[00:27:10.160 --> 00:27:12.080]  我們自然就將人去比較
[00:27:12.080 --> 00:27:14.480]  誰會講得好一點 誰會講得好聽一點
[00:27:14.480 --> 00:27:20.960]  然後其實聽的那個已經成為一個更高級的評論員
[00:27:20.960 --> 00:27:26.560]  我們就進入了去評論別人多過聽到的結論就是
[00:27:26.560 --> 00:27:29.760]  保羅在《哥林多事》第一章要處理的問題
[00:27:29.760 --> 00:27:34.480]  這樣講的智者就成為至高至大者
[00:27:34.480 --> 00:27:39.280]  評論這些智者的人更至高至大
[00:27:39.280 --> 00:27:45.600]  因為那個基礎是我們將聖經停留在知識層面的時候
[00:27:45.600 --> 00:27:49.200]  就產生了這個後果
[00:27:49.200 --> 00:27:50.720]  如果產生這個後果的話
[00:27:50.720 --> 00:27:52.720]  無論我們用多少時間讀聖經
[00:27:52.720 --> 00:27:54.560]  無論我們用多少時間祈禱
[00:27:54.560 --> 00:27:58.000]  我們得的結果就是四個字
[00:27:58.000 --> 00:27:59.360]  我們加上第一支廣聲
[00:27:59.360 --> 00:28:02.320]  至高至大
[00:28:02.320 --> 00:28:04.240]  你開始明白了
[00:28:04.240 --> 00:28:07.520]  為什麼牧師如果你只是停下來講
[00:28:07.520 --> 00:28:09.680]  親近耶穌就是讀經祈禱
[00:28:09.680 --> 00:28:12.320]  我發覺為什麼不work的
[00:28:12.320 --> 00:28:16.080]  那些人讀經祈禱的時候越自大
[00:28:16.080 --> 00:28:18.400]  他的自我形象越不健康
[00:28:18.400 --> 00:28:20.800]  越對教會不滿
[00:28:20.800 --> 00:28:22.000]  越對教徒不滿
[00:28:22.000 --> 00:28:28.160]  因為我們將聖經停留在知識層面
[00:28:28.160 --> 00:28:30.400]  我就會告訴你
[00:28:30.400 --> 00:28:31.200]  我就問你
[00:28:31.200 --> 00:28:34.960]  你知不知道摩西的外府叫什麼名
[00:28:34.960 --> 00:28:36.080]  答不到
[00:28:36.080 --> 00:28:38.480]  你信了多少年
[00:28:38.480 --> 00:28:39.280]  30年?
[00:28:39.280 --> 00:28:40.880]  你回到教會多少年
[00:28:40.880 --> 00:28:41.440]  20年?
[00:28:41.440 --> 00:28:42.880]  你聽林牧師講了多少年
[00:28:42.880 --> 00:28:43.440]  20年?
[00:28:43.440 --> 00:28:45.040]  林牧師沒料到
[00:28:45.040 --> 00:28:45.920]  你聽了這麼多年
[00:28:45.920 --> 00:28:48.320]  都不知道摩西的外府叫什麼名
[00:28:48.320 --> 00:28:49.280]  葉剔羅
[00:28:49.280 --> 00:28:52.720]  剔字很難讀的
[00:28:52.720 --> 00:28:55.760]  因為我停留在知識層面
[00:28:55.760 --> 00:28:57.120]  對嗎
[00:28:57.120 --> 00:29:00.000]  聖經有多少卷
[00:29:00.000 --> 00:29:02.000]  羅陸卷有多少張
[00:29:02.000 --> 00:29:02.880]  沒數過
[00:29:02.880 --> 00:29:04.960]  你信了多久
[00:29:04.960 --> 00:29:05.760]  50年了
[00:29:05.760 --> 00:29:07.440]  50年都不知道聖經有多少張
[00:29:07.440 --> 00:29:10.320]  一日數一張都數好了
[00:29:10.320 --> 00:29:13.760]  當我們將聖經停留在知識層面的時候
[00:29:13.760 --> 00:29:15.760]  我們會這樣
[00:29:15.760 --> 00:29:16.880]  我們會覺得
[00:29:16.880 --> 00:29:18.160]  我知一多些
[00:29:18.160 --> 00:29:20.000]  就比你叻些
[00:29:20.000 --> 00:29:22.000]  結論一定是這樣
[00:29:22.000 --> 00:29:23.600]  如果我們從這條進去的話
[00:29:23.600 --> 00:29:26.800]  我們就會令到我自高自大
[00:29:26.800 --> 00:29:29.040]  識得少的人就會自卑
[00:29:29.040 --> 00:29:32.400]  不識字的人就更自卑
[00:29:32.400 --> 00:29:37.520]  信仰不是只是為了有學識的人而設的
[00:29:37.520 --> 00:29:38.800]  和你旁邊的人說一聲
[00:29:38.800 --> 00:29:43.920]  信仰是為所有人而設的
[00:29:43.920 --> 00:29:45.200]  如果這樣的時候
[00:29:45.200 --> 00:29:46.720]  我們開始想
[00:29:46.720 --> 00:29:48.400]  我們的進路應該是什麼
[00:29:48.400 --> 00:29:49.600]  聖經就告訴我們
[00:29:49.600 --> 00:29:51.840]  保羅就說我們怎樣面對這個問題
[00:29:51.840 --> 00:29:53.680]  基督教不是反智的
[00:29:53.680 --> 00:30:02.320]  但是我們所說的智慧不是人能夠用我們的知識和智慧去明白的
[00:30:02.320 --> 00:30:05.520]  在這裏我更加要回應一件事
[00:30:05.520 --> 00:30:12.720]  如果我們從哲學邏輯推理能夠明白上帝的話
[00:30:12.720 --> 00:30:15.440]  哲學家常是用這條進路
[00:30:15.440 --> 00:30:17.680]  如果這條進路是對的話
[00:30:17.680 --> 00:30:23.040]  就保羅說錯
[00:30:23.040 --> 00:30:29.920]  人是不可以靠自己的智慧和知識
[00:30:29.920 --> 00:30:32.720]  去明白上帝的作為
[00:30:32.720 --> 00:30:37.280]  整個智慧書都提到這個問題
[00:30:37.280 --> 00:30:38.400]  若白無法指明
[00:30:38.400 --> 00:30:39.920]  若白三個朋友無法指明
[00:30:39.920 --> 00:30:41.600]  傳道書作者無法指明
[00:30:41.600 --> 00:30:44.320]  我們要知道
[00:30:44.320 --> 00:30:49.760]  真言有很多很矛盾的人間情景的事發生
[00:30:49.760 --> 00:30:54.080]  但真言的作者沒有處理的就放在這些矛盾的東西
[00:30:54.080 --> 00:30:55.440]  因為人生就是這麼矛盾的
[00:30:55.440 --> 00:31:00.960]  如果你人生閱歷多些你會知道人生就是這麼矛盾的
[00:31:00.960 --> 00:31:03.680]  哪有一條方程式
[00:31:03.680 --> 00:31:06.320]  人靚就著數 錯
[00:31:06.320 --> 00:31:08.320]  人靚就蝕底 錯
[00:31:08.320 --> 00:31:10.080]  又不全錯
[00:31:10.080 --> 00:31:11.280]  你不可以說他全錯
[00:31:11.280 --> 00:31:13.680]  又不可以說他全對
[00:31:13.680 --> 00:31:15.200]  人靚有時候有著數
[00:31:15.200 --> 00:31:18.880]  但在戰亂的時候就沒有著數
[00:31:18.880 --> 00:31:20.240]  是不是
[00:31:20.240 --> 00:31:22.720]  這個世界是很矛盾的
[00:31:22.720 --> 00:31:27.920]  在什麼情景下會產生不同的果效出來
[00:31:27.920 --> 00:31:30.640]  女孩子很有地位在香港
[00:31:30.640 --> 00:31:33.600]  在埃及呢 毫無地位
[00:31:33.600 --> 00:31:35.840]  是這麼矛盾的人生
[00:31:35.840 --> 00:31:37.360]  我們開始要知道
[00:31:37.360 --> 00:31:39.440]  我們不能夠靠自己的智慧
[00:31:39.440 --> 00:31:40.480]  靠自己的聰明
[00:31:40.480 --> 00:31:43.200]  去明白了解上帝
[00:31:43.200 --> 00:31:46.080]  人根本不能夠靠這些
[00:31:46.080 --> 00:31:48.080]  如果這樣的時候
[00:31:48.080 --> 00:31:51.040]  我今天不夠時間將我講一張完全講完了
[00:31:51.040 --> 00:31:53.680]  但是我想從一幅簡單的圖
[00:31:53.680 --> 00:31:56.000]  去給你去理解
[00:31:56.000 --> 00:31:57.840]  究竟發生什麼事
[00:31:57.840 --> 00:32:01.600]  我們怎樣去
[00:32:01.600 --> 00:32:03.040]  讀經祈禱
[00:32:03.040 --> 00:32:08.480]  以致我真的能夠建立健康的自我形象
[00:32:08.480 --> 00:32:10.400]  我透過禱告去親近上帝
[00:32:10.400 --> 00:32:12.000]  透過讀經去明白他
[00:32:12.000 --> 00:32:13.600]  有樣聖經改變我
[00:32:13.600 --> 00:32:15.360]  不是我去改變聖經
[00:32:15.360 --> 00:32:18.000]  有很多人讀經 有很多人讀神學
[00:32:18.000 --> 00:32:21.920]  是為了讓自己有一個權威性
[00:32:21.920 --> 00:32:29.680]  站在講台裏面去講解東西給人去聽
[00:32:29.680 --> 00:32:32.640]  這個動機本身有問題
[00:32:32.640 --> 00:32:35.280]  我們讀聖經的目的
[00:32:35.280 --> 00:32:41.040]  是認識神
[00:32:41.040 --> 00:32:44.560]  這樣就不一樣
[00:32:44.560 --> 00:32:46.640]  我個人讀聖經的目的
[00:32:46.640 --> 00:32:48.880]  是為了認識神
[00:32:48.880 --> 00:32:52.240]  就算我站在講台講解神的話語
[00:32:52.240 --> 00:32:54.800]  都是要讓會眾做什麼事
[00:32:54.800 --> 00:32:55.920]  認識神
[00:32:55.920 --> 00:32:56.720]  弟兄姊妹
[00:32:56.720 --> 00:32:58.560]  如果聽眾又怎樣評論呢
