
[00:00:00.000 --> 00:00:01.720]  在黑暗的日子
[00:20:33.600 --> 00:20:36.600]  所以經文是在表達西波拉作為一個中間人
[00:20:36.600 --> 00:20:40.600]  去執行同神納約的行動
[00:20:40.600 --> 00:20:42.200]  摩西不能做嗎
[00:20:42.200 --> 00:20:44.000]  摩西被追殺
[00:20:44.000 --> 00:20:46.600]  猶太拉比認為她怎樣被追殺呢
[00:20:46.600 --> 00:20:49.000]  很可能她就是去到那個半路
[00:20:49.000 --> 00:20:50.800]  突然急病臥床
[00:20:50.800 --> 00:20:52.200]  躺在那裡
[00:20:52.200 --> 00:20:53.600]  動都動不了
[00:20:53.600 --> 00:20:57.200]  只能夠由西波拉去主動行動
[00:20:57.200 --> 00:20:58.800]  西波拉為兒子行割禮
[00:20:58.800 --> 00:20:59.800]  帶回這個家
[00:20:59.800 --> 00:21:02.000]  回到上主的恩約關係當中
[00:21:02.000 --> 00:21:04.400]  不再違背神所立的恩約
[00:21:04.400 --> 00:21:07.600]  不用被剪除
[00:21:07.600 --> 00:21:09.600]  領子們在我們生命當中
[00:21:09.600 --> 00:21:12.800]  我們都是領受過恩約的人
[00:21:12.800 --> 00:21:14.800]  但會不會在一些年日裏面
[00:21:14.800 --> 00:21:16.800]  其實我們有些破口
[00:21:16.800 --> 00:21:18.200]  我們留著
[00:21:18.200 --> 00:21:21.000]  有些事我們怎樣都不聽
[00:21:21.000 --> 00:21:24.400]  怎樣都不做
[00:21:24.400 --> 00:21:27.800]  會不會是因為我們的灰心失意
[00:21:27.800 --> 00:21:29.800]  我們的處境
[00:21:29.800 --> 00:21:32.200]  慢慢我們喪失了以往
[00:21:32.200 --> 00:21:34.200]  我們都聽神話
[00:21:34.200 --> 00:21:36.800]  很單純的信靠信服
[00:21:36.800 --> 00:21:40.400]  今天如果你再被主挽回、被主引渡
[00:21:40.400 --> 00:21:43.800]  請你修補破口
[00:21:43.800 --> 00:21:47.200]  繼續重返這個恩約的當中
[00:21:47.200 --> 00:21:49.200]  離棄了、冷淡了
[00:21:49.200 --> 00:21:53.600]  回到你、回到恩約裏面
[00:21:53.600 --> 00:21:56.800]  這段經文講到這個割禮
[00:21:56.800 --> 00:21:58.200]  亦都提到剛才那個
[00:21:58.200 --> 00:22:00.600]  血灑的新郎、血亡
[00:22:00.600 --> 00:22:01.400]  不過經文很特別
[00:22:01.400 --> 00:22:03.400]  講了兩次
[00:22:03.400 --> 00:22:05.000]  二十五節講了一次
[00:22:05.000 --> 00:22:07.600]  上帝放過他、放過摩西
[00:22:07.600 --> 00:22:09.200]  西波拉又再講
[00:22:09.200 --> 00:22:12.000]  好像有些重重覆覆
[00:22:12.000 --> 00:22:16.000]  在第一段二十五節那裏講
[00:22:16.000 --> 00:22:19.000]  西波拉他做的事情是怎樣
[00:22:19.000 --> 00:22:21.400]  當他把兒子的包皮割下來之後
[00:22:21.400 --> 00:22:23.400]  扔到摩西的腳上
[00:22:23.400 --> 00:22:25.600]  其實腳是一個避位的講法
[00:22:25.600 --> 00:22:29.600]  大概就是指摩西的生殖器官
[00:22:29.600 --> 00:22:32.800]  所以為什麼拉比會猜摩西是急病
[00:22:32.800 --> 00:22:36.600]  只是猜測而已,經文不要講,放在那裏
[00:22:36.600 --> 00:22:38.000]  西波拉他說
[00:22:38.000 --> 00:22:42.600]  「你真是我的血囊了」又是什麼意思呢
[00:22:42.600 --> 00:22:43.800]  你記得剛才講
[00:22:43.800 --> 00:22:47.400]  米甸的割禮是在男子成婚之前
[00:22:47.400 --> 00:22:50.000]  未來岳父幫未來女婿做的
[00:22:50.000 --> 00:22:53.000]  灑出血完成這個婚約
[00:22:53.000 --> 00:22:55.000]  但是摩西作為一個利美人
[00:22:55.000 --> 00:22:57.600]  嬰兒第八天已經接受割禮了
[00:22:57.600 --> 00:23:01.000]  所以他結婚的時候是不用做這個割禮的
[00:23:01.000 --> 00:23:03.800]  但是現在因著兒子進行割禮
[00:23:03.800 --> 00:23:05.000]  儀式的轉移
[00:23:05.000 --> 00:23:07.600]  把割禮的血抹在他身上
[00:23:07.600 --> 00:23:10.000]  於是西波拉對他來說
[00:23:10.000 --> 00:23:16.000]  「啊,現在你是真正我血灑的生郎了」
[00:23:16.000 --> 00:23:18.000]  這句大概是這個意思
[00:23:18.000 --> 00:23:21.400]  但是到二十六節為什麼又要再講一次血囊呢
[00:23:21.400 --> 00:23:23.200]  其實兩次的血字
[00:23:23.200 --> 00:23:26.000]  都不是講一般我們體內流的血
[00:23:26.000 --> 00:23:28.600]  而是講被流出來的血
[00:23:28.600 --> 00:23:30.200]  被流出來的血
[00:23:30.200 --> 00:23:31.400]  當我們用到這個字
[00:23:31.400 --> 00:23:36.400]  經文很多時候就是形容一種血債
[00:23:36.400 --> 00:23:40.800]  血債,blood guilt
[00:23:40.800 --> 00:23:44.800]  摩西有什麼血債呢
[00:23:44.800 --> 00:23:49.000]  就是提到他逃跑的那件事
[00:23:49.000 --> 00:23:52.800]  他在埃及地殺人的舊事
[00:23:52.800 --> 00:23:56.200]  當他去預備為神去執行任務
[00:23:56.200 --> 00:23:59.200]  在這個預備去離身的路上
[00:23:59.200 --> 00:24:02.600]  上帝要他面對這一件舊事
[00:24:02.600 --> 00:24:05.000]  血債未清
[00:24:05.000 --> 00:24:07.600]  或者有人會仍然會問
[00:24:07.600 --> 00:24:11.800]  他對一個這麼惡毒的埃及督公這樣做
[00:24:11.800 --> 00:24:13.800]  是錯得了嗎
[00:24:13.800 --> 00:24:16.600]  其實第二章已經有人代替了龐白
[00:24:16.600 --> 00:24:20.400]  講了一個判斷了
[00:24:20.400 --> 00:24:24.000]  那個被摩西制止的希伯來人他這樣說
[00:24:24.000 --> 00:24:25.500]  我們讀紫色的字
[00:24:25.500 --> 00:24:34.200]  預備起,誰?
[00:24:34.200 --> 00:24:37.000]  那個答案是呼之欲出的,誰呀?
[00:24:37.000 --> 00:24:38.900]  沒有誰
[00:24:38.900 --> 00:24:41.100]  法老沒有給你權
[00:24:41.100 --> 00:24:43.500]  我們沒有給你權
[00:24:43.500 --> 00:24:44.900]  而背後的台詞
[00:24:44.900 --> 00:24:47.400]  上帝都沒有給你權
[00:24:47.400 --> 00:24:51.900]  沒有設立你在那個時候做我們的領袖
[00:24:51.900 --> 00:24:59.500]  沒有設立你要為上帝去處理這件事
[00:24:59.500 --> 00:25:03.900]  上帝的確在那一刻沒有這樣委派他
[00:25:03.900 --> 00:25:05.900]  這一件這麼慘痛的經歷
[00:25:05.900 --> 00:25:11.000]  對照後來摩西很謙遜的行動
[00:25:11.000 --> 00:25:12.700]  你會看到
[00:25:12.700 --> 00:25:18.000]  其實整個春一級的誰是去拿走生命
[00:25:18.000 --> 00:25:21.800]  在這個春一級的過程當中
[00:25:21.800 --> 00:25:29.000]  沒有一個以色列人拿起刀來殺那些奴役他的埃及人
[00:25:29.000 --> 00:25:35.100]  從頭到尾都只是上帝去拿走一些追捕的人的生命
[00:25:35.100 --> 00:25:40.100]  那些十災裡面其中有些是關於死亡的片段的生命
[00:25:40.100 --> 00:25:43.000]  通通都是上帝自己
[00:25:43.000 --> 00:25:46.800]  所以在那時候摩西這樣去做
[00:25:46.800 --> 00:25:49.500]  是干犯了生命的神、永活的神
[00:25:49.500 --> 00:25:52.200]  是,追殺你的法老死了
[00:25:52.200 --> 00:25:54.700]  但是生命的神是永活的
[00:25:54.700 --> 00:25:57.500]  流人血的債未清償
[00:25:57.500 --> 00:26:00.100]  這是神和羅阿納恩約的時候
[00:26:00.100 --> 00:26:02.300]  上主清晰的吩咐
[00:26:02.300 --> 00:26:05.000]  《創世紀》第九章六節一起讀
[00:26:05.000 --> 00:26:09.200]  流人血的,人也必流他的血
[00:26:09.200 --> 00:26:14.100]  因為神造人,是按著他自己的形象
[00:26:14.100 --> 00:26:16.000]  生命是由神所持
[00:26:16.000 --> 00:26:19.400]  全地的生命都是屬於神的
[00:26:19.400 --> 00:26:21.800]  任何人如果殺害按神形象做的人
[00:26:21.800 --> 00:26:24.900]  他實際是向神搶奪生命
[00:26:24.900 --> 00:26:27.900]  向神施行暴力
[00:26:27.900 --> 00:26:30.400]  摩西殺死那個埃及人
[00:26:30.400 --> 00:26:34.600]  這種流人血的行為是血債
[00:26:34.600 --> 00:26:40.100]  所以上主在他回去埃及的途中向他追討
[00:26:40.100 --> 00:26:42.700]  因此當西波拉為兒子行割禮
[00:26:42.700 --> 00:26:45.600]  要進入恩約這個流出血的行動
[00:26:45.600 --> 00:26:47.400]  將這些血抹在摩西的身上
[00:26:47.400 --> 00:26:49.500]  這個無辜的兒子的血也代替了
[00:26:49.500 --> 00:26:52.900]  這個殺人犯爸爸流出的血
[00:26:52.900 --> 00:26:57.600]  西波拉這個拯救行動是一個特殊例外
[00:26:57.600 --> 00:27:00.400]  不過在那一刻上帝接納
[00:27:00.400 --> 00:27:02.400]  令到摩西還了那個血債
[00:27:02.400 --> 00:27:07.700]  他的罪得贖,上主就放過摩西
[00:27:07.700 --> 00:27:08.800]  之所以特殊例外
[00:27:08.800 --> 00:27:11.400]  因為以後不會再重複這樣做
[00:27:11.400 --> 00:27:12.400]  去到會幕的時候
[00:27:12.400 --> 00:27:15.800]  也都設立了正式的生福建制的制度
[00:27:15.800 --> 00:27:17.100]  而去到新的時代
[00:27:17.100 --> 00:27:22.200]  耶穌基督一次永遠的補血的救贖
[00:27:22.200 --> 00:27:24.400]  所以你千萬不要以為這裡說那麼多割禮
[00:27:24.400 --> 00:27:25.900]  割禮很重要
[00:27:25.900 --> 00:27:26.600]  我們要做回
[00:27:26.600 --> 00:27:29.300]  不是,不論《先知書》
[00:27:29.300 --> 00:27:30.900]  以至去到《保羅書信》
[00:27:30.900 --> 00:27:32.000]  已經不斷討論
[00:27:32.000 --> 00:27:34.300]  肉身的割禮不算什麼
[00:27:34.300 --> 00:27:39.300]  心的割禮才是最重要
[00:27:39.300 --> 00:27:40.600]  但是我們都不是很明白
[00:27:40.600 --> 00:27:41.400]  為什麼在二十六節
[00:27:41.400 --> 00:27:43.400]  當上主放過摩西之後
[00:27:43.400 --> 00:27:49.800]  西波拉再說你是血郎
[00:27:49.800 --> 00:27:52.400]  是因為割禮的緣故呢
[00:27:52.400 --> 00:27:55.200]  好像很沉氣
[00:27:55.200 --> 00:27:58.200]  剛好過去東寧營的講員葉希賢博士
[00:27:58.200 --> 00:27:59.200]  他在碩士的時候
[00:27:59.200 --> 00:28:02.800]  曾經寫過一篇關於血郎的悉經文章
[00:28:02.800 --> 00:28:05.700]  那篇文章給了我有很大的啟發
[00:28:05.700 --> 00:28:07.600]  他在文章裡面這樣提
[00:28:07.600 --> 00:28:09.600]  他說西波拉二十六節的話
[00:28:09.600 --> 00:28:11.500]  是這樣理解的
[00:28:11.500 --> 00:28:15.700]  二十五節是陳述著摩西直著割禮成為了血郎
[00:28:15.700 --> 00:28:17.900]  生命在那一刻得到釋放
[00:28:17.900 --> 00:28:21.300]  所以二十六節是一種的總結
[00:28:21.300 --> 00:28:24.900]  是西波拉為摩西感恩的說話
[00:28:24.900 --> 00:28:27.200]  就是最底那一句了
[00:28:27.200 --> 00:28:28.500]  葉博士這樣譯
[00:28:28.500 --> 00:28:29.600]  因者割禮
[00:28:29.600 --> 00:28:34.600]  你是蒙舍罪的新人了
[00:28:34.600 --> 00:28:35.700]  追殺
[00:28:35.700 --> 00:28:37.100]  行番割禮
[00:28:37.100 --> 00:28:39.300]  流血逃沒
[00:28:39.300 --> 00:28:41.500]  尚主放過
[00:28:41.500 --> 00:28:43.600]  這是一幅蒙神赦免
[00:28:43.600 --> 00:28:48.100]  血債得勾銷的描述
[00:28:48.100 --> 00:28:51.600]  而當時這篇文章的定題是
[00:28:51.600 --> 00:28:57.900]  追殺原是恩典
[00:28:57.900 --> 00:29:00.100]  尚主要一個人死
[00:29:00.100 --> 00:29:03.300]  不用搞這麼多事的
[00:29:03.300 --> 00:29:06.100]  所以尚主不是真的要殺死他
[00:29:06.100 --> 00:29:08.800]  就好像一個老鷹教小鷹飛翔的做法
[00:29:08.800 --> 00:29:10.100]  就是撲向那個鷹巢
[00:29:10.100 --> 00:29:12.100]  嚇得那些小鷹要跳出巢
[00:29:12.100 --> 00:29:13.700]  在半空中不斷拍翅翼
[00:29:13.700 --> 00:29:15.300]  那他就學會飛了
[00:29:15.300 --> 00:29:16.400]  不過對於小鷹來說
[00:29:16.400 --> 00:29:19.400]  好像媽媽要吃我、要殺我一樣
[00:29:19.400 --> 00:29:21.300]  這種的追逼、追趕
[00:29:21.300 --> 00:29:24.000]  是令到他生命突破成長
[00:29:24.000 --> 00:29:26.200]  面對他一直不敢面對
[00:29:26.200 --> 00:29:27.800]  那個懸崖峭壁
[00:29:27.800 --> 00:29:30.200]  那個飛的難度
[00:29:30.200 --> 00:29:31.600]  領著問我們的生命
[00:29:31.600 --> 00:29:35.100]  有沒有時候覺得被尚主追趕
[00:29:35.100 --> 00:29:36.500]  很辛苦
[00:29:36.500 --> 00:29:37.900]  很難受
[00:29:37.900 --> 00:29:39.700]  很多的困境
[00:29:39.700 --> 00:29:40.900]  你很明白那些事情
[00:29:40.900 --> 00:29:42.300]  上帝都在掌管
[00:29:42.300 --> 00:29:45.300]  但是為什麼你要讓我去到這樣的境地
[00:29:45.300 --> 00:29:47.300]  生命被尋殺
[00:29:47.300 --> 00:29:50.000]  那種的急迫感
[00:29:50.000 --> 00:29:51.700]  對於摩西一家
[00:29:51.700 --> 00:29:53.600]  他們感覺到
[00:29:53.600 --> 00:29:57.200]  並且他們發現
[00:29:57.200 --> 00:29:59.300]  逃離埃及最大的原因
[00:29:59.300 --> 00:30:03.000]  也都成為他們未常清的血債
[00:30:03.000 --> 00:30:03.700]  這個錯誤
[00:30:03.700 --> 00:30:06.200]  因著他們回到神的恩典之約裡面
[00:30:06.200 --> 00:30:09.100]  神就容許西布拉用一個很特殊的方法
[00:30:09.100 --> 00:30:10.100]  用孩子行割禮
[00:30:10.100 --> 00:30:12.500]  流出來的血塗抹在摩西身上
[00:30:12.500 --> 00:30:14.500]  這個肉身的行動
[00:30:14.500 --> 00:30:19.400]  幫助摩西的內心
[00:30:19.400 --> 00:30:24.200]  這件擺在心裡面四十年的殺人往事
[00:30:24.200 --> 00:30:27.700]  我怎樣回去埃及面對那些人
[00:30:27.700 --> 00:30:31.500]  面對那些知道我曾經殺過人的人
[00:30:31.500 --> 00:30:35.500]  我怎樣履行上帝給我的神聖任務
[00:30:35.500 --> 00:30:37.700]  上帝的追逼追趕
[00:30:37.700 --> 00:30:39.400]  讓他突破成長
[00:30:39.400 --> 00:30:42.100]  面對回他過去沒有面對的事情
[00:30:42.100 --> 00:30:46.600]  處理回他一直埋藏的罪疚
[00:30:46.600 --> 00:30:49.300]  今天我們已經藉著耶穌基督的補血
[00:30:49.300 --> 00:30:52.600]  立在這個新約裡面
[00:30:52.600 --> 00:30:55.100]  但是我們心裡有沒有一些事情
[00:30:55.100 --> 00:30:57.200]  是我們一直不願意去面對的
[00:30:57.200 --> 00:30:58.500]  已經很多年了
[00:30:58.500 --> 00:31:01.900]  我們逃避不想去跟神講
[00:31:01.900 --> 00:31:02.700]  甚至去到某些位置
[00:31:02.700 --> 00:31:05.400]  你覺得上帝一直追趕你追逼你
[00:31:05.400 --> 00:31:08.400]  那個時候請你好好想想
[00:31:08.400 --> 00:31:11.400]  是不是上主要你去直面
[00:31:11.400 --> 00:31:16.900]  這些以往你陰沉的故事呢
[00:31:16.900 --> 00:31:19.700]  摩西人生行道被改變
[00:31:19.700 --> 00:31:24.800]  原來幾個片段讓我們辨認出神的恩典
[00:31:24.800 --> 00:31:25.800]  它這些事件
[00:31:25.800 --> 00:31:30.200]  可以是我們人生無力無奈遺憾的寫照
[00:31:30.200 --> 00:31:33.500]  但是在背後上主守約
[00:31:33.500 --> 00:31:36.700]  上主讓人回到祂的恩約當中
[00:31:36.700 --> 00:31:40.300]  上主甚至尋殺祂追趕祂
[00:31:40.300 --> 00:31:41.500]  不是要拿祂的命
[00:31:41.500 --> 00:31:43.800]  而是要追趕到令到祂一家
[00:31:43.800 --> 00:31:47.300]  回到祂這個恩約的範圍裡面
[00:31:47.300 --> 00:31:51.000]  得到幫助得到赦免
[00:31:51.000 --> 00:31:54.900]  可以進入一個可以好好侍奉神
[00:31:54.900 --> 00:31:59.100]  為神所容分別為性的生命
[00:31:59.100 --> 00:32:00.900]  各位弟兄姊妹
[00:32:00.900 --> 00:32:04.600]  讓我們都記得我們有一位主動施恩的神
[00:32:04.600 --> 00:32:07.200]  正如詩篇二十三篇第六節所說
[00:32:07.200 --> 00:32:08.500]  可以這樣譯
[00:32:08.500 --> 00:32:13.900]  我一生一世必有恩惠慈愛追趕著我
[00:32:13.900 --> 00:32:18.100]  神的恩典慈愛追趕我們
[00:32:18.100 --> 00:32:19.700]  這個是恩典
[00:32:19.700 --> 00:32:24.700]  我們一起祈禱
[00:32:24.700 --> 00:32:26.500]  神我求祢繼續
[00:32:26.500 --> 00:32:31.400]  讓我們看得見明白到分辨到
[00:32:31.400 --> 00:32:34.500]  祢的恩典的光照進我們的生命
[00:32:34.500 --> 00:32:38.400]  讓我們不再掩藏過去的陰暗
[00:32:38.400 --> 00:32:39.700]  幫助我們
[00:32:39.700 --> 00:32:44.200]  我們的心能夠被祢改變過來
[00:32:44.200 --> 00:32:46.900]  知道祢的恩典夠用
[00:32:46.900 --> 00:32:48.600]  耶穌給了一個補血
[00:32:48.600 --> 00:32:53.900]  已經塗滿在每一個願意相信祂名字的人的生命當中
[00:32:53.900 --> 00:32:56.700]  我們是能夠分別為性
[00:32:56.700 --> 00:32:58.000]  為祢所用
[00:32:58.000 --> 00:33:01.100]  幫助我們如果真的有誤願意面對過去
[00:33:01.100 --> 00:33:02.700]  讓我們能夠突破
[00:33:02.700 --> 00:33:04.000]  能夠成長
[00:33:04.000 --> 00:33:05.200]  多謝你
[00:33:05.200 --> 00:33:08.100]  我們祈禱是奉主耶穌基督得勝名字祈求
[00:33:08.100 --> 00:33:09.100]  阿們
