
[00:00:00.000 --> 00:00:03.820]  親愛的主人,我們感謝祢讓我們有生命氣息
[00:24:03.960 --> 00:24:06.560]  很多時候自以為我是比你厲害
[00:24:06.560 --> 00:24:08.760]  我是比你優勝,怎樣?
[00:24:08.760 --> 00:24:10.760]  我是比你厲害的
[00:24:10.760 --> 00:24:13.360]  所以你要聽我說
[00:24:13.360 --> 00:24:14.760]  你聽我說
[00:24:14.760 --> 00:24:17.760]  你聽我說就沒有錯
[00:24:17.760 --> 00:24:19.760]  因為這個緣故很多時候
[00:24:19.760 --> 00:24:28.560]  討厭、憎恨、敵對就這樣產生
[00:24:28.560 --> 00:24:35.960]  婚姻的憎恨就是由這種自以為是產生的
[00:24:35.960 --> 00:24:40.960]  教會那種的困難
[00:24:40.960 --> 00:24:44.760]  都是由這種自以為是產生的
[00:24:44.760 --> 00:24:47.160]  社會裡面的困難
[00:24:47.160 --> 00:24:54.160]  很多時候都是因為這種自以為是而去造成的
[00:24:54.160 --> 00:24:57.960]  這些都是我們所經歷的,你說是不是?
[00:24:57.960 --> 00:25:02.560]  要怎樣去打破這些自意的牆呢?
[00:25:02.560 --> 00:25:06.760]  怎麼可能呢?
[00:25:06.760 --> 00:25:08.760]  聖經告訴我們
[00:25:08.760 --> 00:25:12.760]  又是一個難以置信的答案
[00:25:12.760 --> 00:25:16.160]  簡單到我們不能夠去置信
[00:25:16.160 --> 00:25:17.560]  聖經給我們說
[00:25:17.560 --> 00:25:19.760]  要打破這些根深蒂固的牆
[00:25:19.760 --> 00:25:22.160]  答案是耶穌基督
[00:25:22.160 --> 00:25:23.760]  耶穌基督
[00:25:23.760 --> 00:25:25.760]  耶穌基督
[00:25:25.760 --> 00:25:29.960]  耶穌基督是締造和平
[00:25:29.960 --> 00:25:34.760]  耶穌基督是我們的和平
[00:25:34.760 --> 00:25:37.160]  當我們願意在我們的生命當中
[00:25:37.160 --> 00:25:39.560]  願意去這樣經歷
[00:25:39.560 --> 00:25:42.960]  耶穌基督去打破這一牆的時候
[00:25:42.960 --> 00:25:45.960]  你發覺人是會有改變的
[00:25:45.960 --> 00:25:50.360]  人會是越來越變得沒那麼自以
[00:25:50.360 --> 00:25:54.760]  越來越變得沒那麼自以為是
[00:25:54.760 --> 00:26:01.160]  甚至會變得會樂於去寬恕
[00:26:01.160 --> 00:26:04.560]  弟兄姊妹們你們有沒有經歷到這種
[00:26:04.560 --> 00:26:06.560]  生命的改變
[00:26:06.560 --> 00:26:10.760]  這種寬恕的權能
[00:26:10.760 --> 00:26:12.560]  在我們家裏面
[00:26:12.560 --> 00:26:17.160]  我們有沒有經歷這種寬恕的權能
[00:26:17.160 --> 00:26:20.760]  剛才我提及的碧清
[00:26:20.760 --> 00:26:22.760]  她在讀中四的時候
[00:26:22.760 --> 00:26:25.560]  她參加過一個基督徒的音樂營
[00:26:25.560 --> 00:26:27.560]  在當中很大得著
[00:26:27.560 --> 00:26:30.960]  在當中自此之後她就很喜歡去讀詩篇
[00:26:30.960 --> 00:26:35.760]  在生命當中有一段時間是一個復興
[00:26:35.760 --> 00:26:38.760]  但是在復興的過程當中
[00:26:38.760 --> 00:26:42.760]  她是仍然有很多的困難
[00:26:42.760 --> 00:26:45.160]  她是沒有以前那麼慘
[00:26:45.160 --> 00:26:47.160]  沒有以前那麼絕望
[00:26:47.160 --> 00:26:50.360]  但是很多時候她仍然會憂傷
[00:26:50.360 --> 00:26:54.160]  她無緣無故會哭
[00:26:54.160 --> 00:26:56.360]  在幾年之後
[00:26:56.360 --> 00:26:58.360]  她跟教會的年輕人
[00:26:58.360 --> 00:26:59.960]  好像你們那麼年輕
[00:26:59.960 --> 00:27:05.760]  一起去參加教會的一個暑期宣教活動
[00:27:05.760 --> 00:27:08.760]  在那個晚上有一位港元
[00:27:08.760 --> 00:27:14.360]  在港島那裏提及到寬恕的重要性
[00:27:14.360 --> 00:27:18.160]  在那個時候她想起她的媽媽
[00:27:18.160 --> 00:27:21.360]  你可以寬恕你媽媽嗎?
[00:27:21.360 --> 00:27:23.360]  沒有可能
[00:27:23.360 --> 00:27:26.360]  我怎麼能夠寬恕我媽媽呢?
[00:27:26.360 --> 00:27:29.160]  沒有可能
[00:27:29.160 --> 00:27:31.360]  在那個晚上
[00:27:31.360 --> 00:27:33.160]  完了一個聚會
[00:27:33.160 --> 00:27:37.360]  她走出去草坪那裏坐下
[00:27:37.360 --> 00:27:39.360]  她看著星星
[00:27:39.360 --> 00:27:42.160]  她看著星星看著看著的時候
[00:27:42.160 --> 00:27:43.960]  她發覺有些特別的訊息
[00:27:43.960 --> 00:27:46.960]  好像在那裏浮現一樣
[00:27:46.960 --> 00:27:48.760]  她看著星星的時候
[00:27:48.760 --> 00:27:51.360]  她好像見到很多的字眼
[00:27:51.360 --> 00:27:53.360]  重重複複的出現
[00:27:53.360 --> 00:27:58.960]  寬恕寬恕寬恕寬恕
[00:27:58.960 --> 00:28:01.160]  在那個時候
[00:28:01.160 --> 00:28:02.960]  她突然間明白
[00:28:02.960 --> 00:28:08.760]  為什麼她跟神過往是那麼遙遠
[00:28:08.760 --> 00:28:11.360]  為什麼她跟神的關係
[00:28:11.360 --> 00:28:15.160]  在過往斷斷續續
[00:28:15.160 --> 00:28:17.760]  有時候分得很開
[00:28:17.760 --> 00:28:20.560]  有時候又可以黏在一起
[00:28:20.560 --> 00:28:22.360]  在那個時候她明白
[00:28:22.360 --> 00:28:25.960]  原來有一樣事情她沒有做到
[00:28:25.960 --> 00:28:27.760]  一樣的事情她認為
[00:28:27.760 --> 00:28:30.960]  是沒有可能做得到的
[00:28:30.960 --> 00:28:35.360]  就是原來要寬恕她的媽媽
[00:28:35.360 --> 00:28:38.960]  是沒有可能做得到的
[00:28:38.960 --> 00:28:40.560]  在那個時候
[00:28:40.560 --> 00:28:44.160]  隔了那麼多年的時候她才明白
[00:28:44.160 --> 00:28:49.560]  她是不能夠靠自己的能力去寬恕
[00:28:49.560 --> 00:28:53.560]  她是沒有能力去寬恕
[00:28:53.560 --> 00:28:57.760]  她只能夠靠耶穌去寬恕
[00:28:57.760 --> 00:28:59.760]  在那個時候她明白
[00:28:59.760 --> 00:29:04.360]  耶穌是那位寬恕的主人
[00:29:04.360 --> 00:29:07.760]  耶穌是給予寬恕
[00:29:07.760 --> 00:29:13.760]  所以必須要靠耶穌去寬恕
[00:29:13.760 --> 00:29:15.760]  所以她打開雙手
[00:29:15.760 --> 00:29:16.760]  她在那裡祈禱
[00:29:16.760 --> 00:29:20.360]  主啊,憐憫我
[00:29:20.360 --> 00:29:24.760]  主啊,幫助我
[00:29:24.760 --> 00:29:28.160]  幫助我去寬恕媽媽
[00:29:28.160 --> 00:29:30.960]  自此之後
[00:29:30.960 --> 00:29:34.560]  碧清她有很大的經歷
[00:29:34.560 --> 00:29:37.360]  當她這樣去禱告的時候
[00:29:37.360 --> 00:29:39.760]  她在那裡哭
[00:29:39.760 --> 00:29:41.760]  但哭的時候她不是再哀傷
[00:29:41.760 --> 00:29:43.360]  再憤怒
[00:29:43.360 --> 00:29:44.560]  再覺得不可能
[00:29:44.560 --> 00:29:46.160]  她那時候哭的時候
[00:29:46.160 --> 00:29:47.960]  她的心突然間釋放
[00:29:47.960 --> 00:29:51.760]  她發覺這個石心腸
[00:29:51.760 --> 00:29:53.960]  這個石的心
[00:29:53.960 --> 00:29:56.560]  被耶穌基督去改變
[00:29:56.560 --> 00:29:59.360]  成為一顆柔軟的心
[00:29:59.360 --> 00:30:02.760]  開放的心
[00:30:02.760 --> 00:30:07.560]  自此之後碧清她的生命有很大的改變
[00:30:07.560 --> 00:30:12.960]  她和神再可以接駁在一起
[00:30:12.960 --> 00:30:19.360]  她經歷到耶穌基督寬恕的權能
[00:30:19.360 --> 00:30:21.560]  頂姐妹們
[00:30:21.560 --> 00:30:24.360]  你和你爸爸媽媽
[00:30:24.360 --> 00:30:27.160]  和你兄弟姐妹
[00:30:27.160 --> 00:30:31.960]  當中你有沒有經歷到這種寬恕的權能?
[00:30:31.960 --> 00:30:34.960]  或者你和你先生或者太太
[00:30:34.960 --> 00:30:39.160]  有沒有常常經歷到這種寬恕的權能?
[00:30:39.160 --> 00:30:41.960]  除了家裡之外,在教會呢?
[00:30:41.960 --> 00:30:45.160]  在教會我們能不能夠經歷到
[00:30:45.160 --> 00:30:49.560]  主耶穌基督寬恕的權能?
[00:30:49.560 --> 00:30:54.160]  在2013年1月6日的一個主日
[00:30:54.160 --> 00:30:56.560]  在一間教會的主教崇拜中
[00:30:56.560 --> 00:31:00.560]  發生一件很奇怪的事
[00:31:00.560 --> 00:31:07.760]  有一位弟兄在牧師要去
[00:31:07.760 --> 00:31:12.960]  講道以先,也是主餐的禮拜
[00:31:12.960 --> 00:31:17.560]  他去講辯證
[00:31:17.560 --> 00:31:22.360]  他懇求這麼多弟兄姐妹們的寬恕
[00:31:22.360 --> 00:31:23.960]  為什麼呢?
[00:31:23.960 --> 00:31:27.760]  這個弟兄是一個很正直的弟兄
[00:31:27.760 --> 00:31:28.960]  他在過往的日子
[00:31:28.960 --> 00:31:33.560]  他是很不滿意教會的牧者
[00:31:33.560 --> 00:31:37.960]  他很不滿意教會的執事
[00:31:37.960 --> 00:31:41.560]  他很不滿意教會的理事會
[00:31:41.560 --> 00:31:46.160]  他很不滿意教會的弟兄姐妹們
[00:31:46.160 --> 00:31:48.560]  在2012年
[00:31:48.560 --> 00:31:51.560]  教會發生了很大的紛爭
[00:31:51.560 --> 00:31:54.560]  其實教會的紛爭紛爭了幾年了
[00:31:54.560 --> 00:31:55.960]  那個紛爭是什麼呢?
[00:31:55.960 --> 00:31:58.960]  傳道人分開兩派
[00:31:58.960 --> 00:32:02.360]  執事分開兩派
[00:32:02.360 --> 00:32:05.360]  會務會分開兩派
[00:32:05.360 --> 00:32:09.560]  弟兄姐妹們分開兩派
[00:32:09.560 --> 00:32:11.560]  在2012年
[00:32:11.560 --> 00:32:13.960]  所有的傳道人都離開了
[00:32:13.960 --> 00:32:17.360]  牧師都離開了
[00:32:17.360 --> 00:32:19.760]  有一位顧問牧師
[00:32:19.760 --> 00:32:21.560]  在11月份去上任
[00:32:21.560 --> 00:32:24.560]  這位牧師是一個很單純
[00:32:24.560 --> 00:32:27.360]  一個很正直的牧師
[00:32:27.360 --> 00:32:29.760]  他不是很會說話的
[00:32:29.760 --> 00:32:31.760]  他不是很乖巧的
[00:32:31.760 --> 00:32:33.760]  有時候他說話會得罪別人
[00:32:33.760 --> 00:32:35.360]  他有一句就說一句
[00:32:35.360 --> 00:32:40.560]  所以有些人說他比較簡單
[00:32:40.560 --> 00:32:41.160]  那怎麼辦呢?
[00:32:41.160 --> 00:32:43.760]  他來到教會就見到弟兄
[00:32:43.760 --> 00:32:44.760]  他見到弟兄就說
[00:32:44.760 --> 00:32:47.360]  你這次是不對的
[00:32:47.360 --> 00:32:51.760]  你應該向別人求寬恕
[00:32:51.760 --> 00:32:52.760]  其實一般來說
[00:32:52.760 --> 00:32:55.960]  牧師這樣說會撞板的
[00:32:55.960 --> 00:32:57.560]  弟兄不會聽的
[00:32:57.560 --> 00:32:59.160]  一般來說都不會聽的
[00:32:59.160 --> 00:33:02.560]  無端端牧師叫你去求寬恕,你肯嗎?
[00:33:02.560 --> 00:33:04.760]  不會的
[00:33:04.760 --> 00:33:08.160]  那麼傻嗎?
[00:33:08.160 --> 00:33:11.160]  這位弟兄竟然聽話
[00:33:11.160 --> 00:33:13.360]  在1月6日
[00:33:13.360 --> 00:33:16.160]  他去到崇拜當中
[00:33:16.160 --> 00:33:21.560]  他為著過往自己說話的態度
[00:33:21.560 --> 00:33:23.760]  去求弟兄姐妹們
[00:33:23.760 --> 00:33:27.360]  求所有的人寬恕
[00:33:27.360 --> 00:33:31.160]  這個似乎是這位牧師
[00:33:31.160 --> 00:33:34.760]  去講CP51篇之前的一個很好的引言
[00:33:34.760 --> 00:33:36.760]  真是正
[00:33:36.760 --> 00:33:38.160]  不是
[00:33:38.160 --> 00:33:39.760]  這個不是一個很正
[00:33:39.760 --> 00:33:42.160]  單單一個很正的引言
[00:33:42.160 --> 00:33:45.160]  這個是一個見證
[00:33:45.160 --> 00:33:49.360]  見證人經歷到耶穌基督的寬恕的時候
[00:33:49.360 --> 00:33:52.160]  那種大能大力
[00:33:52.160 --> 00:33:54.360]  那種不可能
[00:33:54.360 --> 00:33:58.160]  不可能的勇氣
[00:33:58.160 --> 00:34:00.160]  弟兄姐妹們,在你們的生命當中
[00:34:00.160 --> 00:34:04.960]  你們有沒有經歷到耶穌基督復活的大能?
[00:34:04.960 --> 00:34:06.960]  在你們的家庭當中
[00:34:06.960 --> 00:34:08.960]  在你們的教會當中
[00:34:08.960 --> 00:34:10.760]  在你們的工作當中
[00:34:10.760 --> 00:34:13.360]  你們有沒有經歷到耶穌基督復活
[00:34:13.360 --> 00:34:17.160]  寬恕的大能?
[00:34:17.160 --> 00:34:23.360]  你有沒有經歷到很多很多的圍牆
[00:34:23.360 --> 00:34:26.560]  把你的生命去隔絕
[00:34:26.560 --> 00:34:31.160]  把你和神之間的關係去隔絕
[00:34:31.160 --> 00:34:34.960]  亦弟兄姐妹們是彼此去隔絕
[00:34:34.960 --> 00:34:38.360]  要打破圍牆
[00:34:38.360 --> 00:34:41.560]  打破生命隔絕的圍牆
[00:34:41.560 --> 00:34:44.760]  要經歷寬恕的權能
[00:34:44.760 --> 00:34:47.360]  答案是什麼?
[00:34:47.360 --> 00:34:50.160]  答案是耶穌基督
[00:34:50.160 --> 00:34:55.360]  耶穌基督
[00:34:55.360 --> 00:34:59.760]  這個訊息不單止是你們學的
[00:34:59.760 --> 00:35:04.160]  這個訊息都是我們做牧師學的
[00:35:04.160 --> 00:35:07.960]  今早我和黃牧師聊了四十多年
[00:35:07.960 --> 00:35:10.360]  我們說笑,我們在那邊近
[00:35:10.360 --> 00:35:12.560]  很多人都不記得,都是那邊近
[00:35:12.560 --> 00:35:14.160]  黃牧師說
[00:35:14.160 --> 00:35:19.360]  我們出來服侍很多年了,四十多年了
[00:35:19.360 --> 00:35:24.160]  事實上,對於我們這班牧師來說
[00:35:24.160 --> 00:35:28.560]  經歷耶穌基督那種大能大力
[00:35:28.560 --> 00:35:31.560]  仍然是我們學習的功課
[00:35:31.560 --> 00:35:34.960]  我好心默願年輕的你們
[00:35:34.960 --> 00:35:37.160]  多多經歷神的恩惠
[00:35:37.160 --> 00:35:41.760]  我們同心討過
[00:35:41.760 --> 00:35:43.560]  親愛的主,求你因對我們
[00:35:43.560 --> 00:35:46.160]  對你有更加多的經歷
[00:35:46.160 --> 00:35:48.760]  我們活在這個世界上
[00:35:48.760 --> 00:35:52.160]  我們有很多的路要走
[00:35:52.160 --> 00:35:54.560]  我們是需要你的憐憫
[00:35:54.560 --> 00:35:57.560]  我們也需要弟兄姊妹們的恩惠
[00:35:57.560 --> 00:35:59.160]  主求你幫助我們
[00:35:59.160 --> 00:36:01.360]  我們是沒有什麼能力的
[00:36:01.360 --> 00:36:06.360]  著實你是我們生命的泉源
[00:36:06.360 --> 00:36:08.160]  是我們生命的活水
[00:36:08.160 --> 00:36:09.760]  是我們的能力
[00:36:09.760 --> 00:36:11.960]  主求你憐憫幫助我們
[00:36:11.960 --> 00:36:12.960]  求你幫助我們
[00:36:12.960 --> 00:36:16.960]  讓我們每面對任何問題的時候
[00:36:16.960 --> 00:36:18.960]  我們都知道
[00:36:18.960 --> 00:36:22.960]  耶穌基督是和平
[00:36:22.960 --> 00:36:25.960]  耶穌基督締造和平
[00:36:25.960 --> 00:36:26.960]  主啊,多謝你
[00:36:26.960 --> 00:36:27.960]  我們這樣的祈禱
[00:36:27.960 --> 00:36:30.960]  是奉主耶穌基督的名字
