
[00:00:00.000 --> 00:00:06.220]  好,今日我定的題目是「傷痕 vs 對比盼望」
[00:24:34.820 --> 00:24:38.540]  結果,他生的小朋友
[00:24:38.540 --> 00:24:41.540]  同樣都是有自閉症
[00:24:41.540 --> 00:24:47.340]  他通常太太知道後就哭得傻了
[00:24:47.340 --> 00:24:48.420]  他自己呢?
[00:24:48.420 --> 00:24:52.500]  他自己就覺得,我自己也是自閉症
[00:24:52.500 --> 00:24:55.780]  都可以結婚
[00:24:55.780 --> 00:24:57.340]  但是他的分享很特別
[00:24:57.340 --> 00:25:00.980]  記不記得,他說他一直都升不了職
[00:25:00.980 --> 00:25:05.020]  但是他說,自從他有了這個自閉症的小朋友之後
[00:25:05.020 --> 00:25:07.300]  他說他升了履歷
[00:25:07.300 --> 00:25:08.140]  怎樣升呢?
[00:25:08.140 --> 00:25:12.740]  他說,因為他,我懂得和人相處
[00:25:12.740 --> 00:25:15.820]  因為他和小朋友可以相處到
[00:25:15.820 --> 00:25:20.620]  也開始知道怎樣去和他相處
[00:25:20.620 --> 00:25:24.380]  因為他好像看到一個鏡子一樣
[00:25:24.380 --> 00:25:28.380]  這個小朋友就正正好像他自己一樣
[00:25:28.380 --> 00:25:30.580]  結果這個小朋友的出現
[00:25:30.580 --> 00:25:33.660]  讓到他有改變
[00:25:33.660 --> 00:25:37.260]  回到公司,可以和人好好相處
[00:25:37.260 --> 00:25:40.940]  結果他終於升職了
[00:25:40.940 --> 00:25:45.780]  我們看來好像很多事情都沒有盼望的時候
[00:25:45.780 --> 00:25:50.260]  但是神卻是告訴我們,不是的
[00:25:50.260 --> 00:25:55.340]  你在我裡面,什麼都可以改變
[00:25:55.340 --> 00:25:57.260]  今天是4月9日
[00:25:57.260 --> 00:26:03.380]  我是3月9日發生我動不了的事件
[00:26:03.380 --> 00:26:07.100]  我只是想去後面拿一些東西
[00:26:07.100 --> 00:26:09.260]  但是我沒有轉,沒有腳,沒有動
[00:26:09.260 --> 00:26:09.980]  只是這樣
[00:26:09.980 --> 00:26:12.380]  接著就,嘩!
[00:26:12.380 --> 00:26:13.460]  下半身動不了
[00:26:13.460 --> 00:26:15.100]  我不知道大家有沒有試過
[00:26:15.100 --> 00:26:16.620]  我很害怕
[00:26:16.620 --> 00:26:19.220]  那個害怕就是,就好像剛才所說
[00:26:19.220 --> 00:26:21.420]  不知道會怎樣
[00:26:21.420 --> 00:26:24.820]  我的同屋就聽到我叫了一聲
[00:26:24.820 --> 00:26:26.900]  他就出來扶我
[00:26:26.900 --> 00:26:29.700]  結果他扶我,他也受傷了
[00:26:29.700 --> 00:26:31.780]  他就睡了兩天就康復
[00:26:31.780 --> 00:26:35.620]  但是我呢,到今天還是好了很多
[00:26:35.620 --> 00:26:38.380]  如果上星期看到我,我會戳著拐杖
[00:26:38.380 --> 00:26:40.700]  今天我可以走到
[00:26:40.700 --> 00:26:43.300]  都是神給我的好大恩典
[00:26:43.300 --> 00:26:46.820]  我在這裡多謝弟兄姊妹為我祈禱
[00:26:46.820 --> 00:26:50.700]  其實祈禱都是,怎麼說呢
[00:26:50.700 --> 00:26:52.340]  都是要很小心的
[00:26:52.340 --> 00:26:54.220]  因為我就是祈禱
[00:26:54.220 --> 00:26:59.140]  說叫神給我一個不一樣的受苦節
[00:26:59.140 --> 00:27:02.420]  不一樣的復活節
[00:27:02.420 --> 00:27:05.180]  不一樣是怎樣呢
[00:27:05.180 --> 00:27:06.700]  那就很痛
[00:27:06.700 --> 00:27:08.300]  我們是年輕人
[00:27:08.300 --> 00:27:10.620]  當然很心急要自己康復
[00:27:10.620 --> 00:27:14.300]  於是乎,不同的弟兄姊妹也很好
[00:27:14.300 --> 00:27:17.500]  告訴我,又推拿,又按摩,又針灸
[00:27:17.500 --> 00:27:20.220]  有很多的,又做運動
[00:27:20.220 --> 00:27:21.900]  但是我真的很感謝你們
[00:27:21.900 --> 00:27:23.380]  我每樣都有去
[00:27:23.380 --> 00:27:24.940]  所以我康復得這麼快
[00:27:24.940 --> 00:27:27.260]  其中一個就是說
[00:27:27.260 --> 00:27:29.780]  我都不是算很怕痛的人
[00:27:29.780 --> 00:27:32.180]  他就說,你去針灸
[00:27:32.180 --> 00:27:36.340]  可以的,我的先生跟你一樣
[00:27:36.340 --> 00:27:39.300]  針了五次就沒事了
[00:27:39.300 --> 00:27:41.660]  我就覺得,也好,針灸
[00:27:41.660 --> 00:27:43.300]  我又不是很怕
[00:27:43.300 --> 00:27:45.940]  於是乎我就去他介紹的針灸那裡
[00:27:45.940 --> 00:27:50.660]  去到給醫生看完那個報告之後
[00:27:50.660 --> 00:27:52.740]  醫生我就說
[00:27:52.740 --> 00:27:56.900]  我的姊妹說她先生針不痛的
[00:27:56.900 --> 00:28:00.460]  醫生就看我,你怕痛嗎
[00:28:00.460 --> 00:28:02.460]  我說都不怕的
[00:28:02.460 --> 00:28:04.380]  他說,但是你這個狀態
[00:28:04.380 --> 00:28:07.260]  你應該要是最痛的那個
[00:28:07.260 --> 00:28:11.460]  哦,我就覺得最痛都可以
[00:28:11.460 --> 00:28:12.620]  痛完就沒有
[00:28:12.620 --> 00:28:15.700]  於是乎就去針灸
[00:28:15.700 --> 00:28:17.740]  那個針灸很長
[00:28:17.740 --> 00:28:21.380]  當然我的好朋友陪我去
[00:28:21.380 --> 00:28:24.260]  第一針灸刺下去的時候
[00:28:24.260 --> 00:28:26.980]  他就幫我配音
[00:28:26.980 --> 00:28:29.700]  然後我就說,你不要吵
[00:28:29.700 --> 00:28:33.660]  然後他後來就形容給我知道
[00:28:33.660 --> 00:28:36.940]  那個醫生是要問我
[00:28:36.940 --> 00:28:40.100]  他的針灸這樣抽上抽下
[00:28:40.100 --> 00:28:41.060]  怎麼樣,哪裡痛
[00:28:41.060 --> 00:28:44.820]  因為他針神經,好痛好痛
[00:28:44.820 --> 00:28:47.020]  針到我痛
[00:28:47.020 --> 00:28:49.460]  但是那一刻
[00:28:49.460 --> 00:28:51.020]  我終於明白
[00:28:51.020 --> 00:28:57.180]  為什麼神要給我這一次的體驗
[00:28:57.180 --> 00:29:01.100]  一支這麼幼的針
[00:29:01.100 --> 00:29:04.060]  去刺在我的身上
[00:29:04.060 --> 00:29:08.220]  我都如此的痛
[00:29:08.220 --> 00:29:10.780]  就讓我想到
[00:29:10.780 --> 00:29:15.020]  主耶穌被釘在十字架上面
[00:29:15.020 --> 00:29:19.780]  那些釘是怎樣的痛
[00:29:19.780 --> 00:29:22.140]  神告訴我
[00:29:22.140 --> 00:29:28.180]  我就真的用主耶穌釘在十字架
[00:29:28.180 --> 00:29:30.980]  這個這麼大的重架
[00:29:30.980 --> 00:29:34.940]  去買贖我們每一個回來
[00:29:34.940 --> 00:29:38.580]  神雖然給我這麼不一樣的經歷
[00:29:38.580 --> 00:29:41.340]  這麼痛的經歷
[00:29:41.340 --> 00:29:43.340]  但是很能夠
[00:29:43.340 --> 00:29:47.140]  讓我真正的體會到
[00:29:47.140 --> 00:29:49.540]  受苦那一刻
[00:29:49.540 --> 00:29:52.660]  你和我都不能
[00:29:52.660 --> 00:29:58.020]  都不能夠去明白的那一刻
[00:29:58.020 --> 00:30:02.100]  那一個痛是怎樣
[00:30:02.100 --> 00:30:03.860]  弟兄姊妹
[00:30:03.860 --> 00:30:05.780]  在生命裡面
[00:30:05.780 --> 00:30:08.500]  我們都有很多的傷痛
[00:30:08.500 --> 00:30:13.340]  有很多我們以為不能夠醫治的病
[00:30:13.340 --> 00:30:18.220]  或者我們不能夠去改變的事
[00:30:18.220 --> 00:30:21.460]  但是如果我們生命有這個耶穌
[00:30:21.460 --> 00:30:23.140]  我告訴你
[00:30:23.140 --> 00:30:28.700]  祂不單止能夠療癒我們的傷痛
[00:30:28.700 --> 00:30:33.660]  甚至當我們面對重大的考驗的時候
[00:30:33.660 --> 00:30:38.740]  祂都可以幫我們一一去跨過
[00:30:38.740 --> 00:30:42.620]  只因為祂的復活
[00:30:42.620 --> 00:30:47.900]  讓我們有這一份活潑的盼望
[00:30:47.900 --> 00:30:50.380]  神告訴我們
[00:30:50.380 --> 00:30:54.820]  我們每一個都可以得到這一份盼望
[00:30:54.820 --> 00:30:56.780]  聖經裡面
[00:30:56.780 --> 00:31:03.420]  主耶穌曾經問過一個問題
[00:31:03.420 --> 00:31:08.620]  「你想我為你做什麼?」
[00:31:08.620 --> 00:31:13.260]  這是主耶穌親自的問
[00:31:13.260 --> 00:31:18.380]  「你想我為你做什麼?」
[00:31:18.380 --> 00:31:20.220]  我鼓勵弟兄姊妹
[00:31:20.220 --> 00:31:25.100]  今晚你自己躺在床上的時候
[00:31:25.100 --> 00:31:32.140]  你想想主耶穌能夠為你做什麼
[00:31:32.140 --> 00:31:35.380]  醫治你過去的傷痛
[00:31:35.380 --> 00:31:39.740]  讓你活出更好的明天
[00:31:39.740 --> 00:31:41.980]  求主幫助我們
[00:31:41.980 --> 00:31:45.940]  帶著這一份從祂而來的盼望
[00:31:45.940 --> 00:31:50.660]  去醫治不單止是我們的傷痛
[00:31:50.660 --> 00:31:53.740]  過去所有一切的事
[00:31:53.740 --> 00:31:55.820]  只要我們有耶穌
[00:31:55.820 --> 00:31:58.260]  只要我們明白
[00:31:58.260 --> 00:32:01.100]  祂為我們釘在十字架上
[00:32:01.100 --> 00:32:06.980]  今天祂的復活正正就是要醫治你和我
[00:32:06.980 --> 00:32:08.740]  這一份盼望
[00:32:08.740 --> 00:32:11.780]  只有祂能夠給我們
[00:32:11.780 --> 00:32:17.180]  我們一起祈禱
[00:32:17.180 --> 00:32:19.660]  稱為天父上帝
[00:32:19.660 --> 00:32:22.740]  我們帶著滿心的感謝
[00:32:22.740 --> 00:32:26.060]  去來到祢的面前
[00:32:26.060 --> 00:32:31.380]  我們多謝祢給了這一份活潑的盼望給我們
[00:32:31.380 --> 00:32:33.060]  求主
[00:32:33.060 --> 00:32:35.580]  祢就去醫治我們眾人
[00:32:35.580 --> 00:32:38.340]  心裡面有傷痛的
[00:32:38.340 --> 00:32:40.340]  可能在生命裡面
[00:32:40.340 --> 00:32:44.860]  有很多現在要處理的事情
[00:32:44.860 --> 00:32:46.180]  求主
[00:32:46.180 --> 00:32:48.620]  祢繼續幫助我們
[00:32:48.620 --> 00:32:50.540]  因為祢曾經問過
[00:32:50.540 --> 00:32:55.180]  祢想我為祢做什麼
[00:32:55.180 --> 00:32:58.140]  求神祢也給我們大膽的
[00:32:58.140 --> 00:32:59.860]  告訴祢
[00:32:59.860 --> 00:33:02.860]  祢可以為我們做什麼
[00:33:02.860 --> 00:33:07.220]  願主祢繼續在我們生命裡面動工
[00:33:07.220 --> 00:33:10.700]  讓我們繼續可以有這份盼望
[00:33:10.700 --> 00:33:12.700]  帶著這份盼望
[00:33:12.700 --> 00:33:15.820]  去繼續走豐盛的人生
[00:33:15.820 --> 00:33:18.100]  我們同心在祢面前仰望
[00:33:18.100 --> 00:33:21.500]  是奉教主耶穌聖名而求
[00:33:21.500 --> 00:33:22.500]  阿們
