
[00:00:00.000 --> 00:00:02.000]  來到一年的盡頭
[00:17:39.840 --> 00:17:41.840]  很重要的是送的
[00:17:41.840 --> 00:17:43.840]  要有那份心意
[00:17:43.840 --> 00:17:45.840]  是對接受禮物的人善意
[00:17:45.840 --> 00:17:47.840]  是送出好的東西
[00:17:47.840 --> 00:17:49.840]  而接受的是他本身渴想得到
[00:17:49.840 --> 00:17:51.840]  和願意得到
[00:17:51.840 --> 00:17:53.840]  那麼感恩是什麼呢?
[00:17:53.840 --> 00:17:55.840]  為什麼不感恩呢?
[00:17:55.840 --> 00:17:57.840]  為什麼不回來感恩呢?
[00:17:57.840 --> 00:17:59.840]  今天我講的是「為什麼不回來感恩?」
[00:17:59.840 --> 00:18:01.840]  跟大家看一段經文
[00:18:01.840 --> 00:18:03.840]  路加呼音17章
[00:18:03.840 --> 00:18:05.840]  11-19節
[00:18:05.840 --> 00:18:07.840]  我是看和合版修訂版
[00:18:07.840 --> 00:18:09.840]  所以如果是教會聖經
[00:18:09.840 --> 00:18:11.840]  和合版的譯本
[00:18:11.840 --> 00:18:13.840]  就不太相同
[00:18:13.840 --> 00:18:15.840]  我就在PowerPoint
[00:18:15.840 --> 00:18:17.840]  打了給大家看
[00:18:17.840 --> 00:18:19.840]  如果你的手機是和合版修訂版
[00:18:19.840 --> 00:18:21.840]  我先讀給大家聽
[00:18:21.840 --> 00:18:23.840]  路加呼音17章
[00:18:23.840 --> 00:18:25.840]  11節
[00:18:25.840 --> 00:18:27.840]  耶穌往耶路撒冷去
[00:18:27.840 --> 00:18:29.840]  經過撒瑪利亞和加利利中間的地區
[00:18:29.840 --> 00:18:31.840]  因為和合版的譯組
[00:18:31.840 --> 00:18:33.840]  耶穌去耶路撒冷
[00:18:33.840 --> 00:18:35.840]  經過撒瑪利亞和加利利
[00:18:35.840 --> 00:18:37.840]  沒有說中間的地區
[00:18:37.840 --> 00:18:39.840]  我覺得和合版修訂版就清楚地說
[00:18:39.840 --> 00:18:41.840]  不是撒瑪利亞和加利利
[00:18:41.840 --> 00:18:43.840]  是中間的地區
[00:18:43.840 --> 00:18:45.840]  祂進入一個村子
[00:18:45.840 --> 00:18:47.840]  有十個麻瘋病人迎面而來
[00:18:47.840 --> 00:18:49.840]  遠遠地站著
[00:18:49.840 --> 00:18:51.840]  高聲說
[00:18:51.840 --> 00:18:53.840]  耶穌 老師啊 可憐我們吧
[00:18:53.840 --> 00:18:55.840]  第14節
[00:18:55.840 --> 00:18:57.840]  我們一起讀
[00:18:57.840 --> 00:18:59.840]  耶穌看見就對他們說
[00:18:59.840 --> 00:19:01.840]  你們去把身體
[00:19:01.840 --> 00:19:03.840]  給祭司檢查
[00:19:03.840 --> 00:19:05.840]  他們正去的時候就結症了
[00:19:05.840 --> 00:19:07.840]  其中有一個
[00:19:07.840 --> 00:19:09.840]  見自己已經好了
[00:19:09.840 --> 00:19:11.840]  就回來大聲歸榮耀
[00:19:11.840 --> 00:19:13.840]  給神
[00:19:13.840 --> 00:19:15.840]  又俯伏在耶穌的前感謝他
[00:19:15.840 --> 00:19:17.840]  這人是撒瑪利亞人
[00:19:17.840 --> 00:19:19.840]  第17節
[00:19:19.840 --> 00:19:21.840]  耶穌回答說
[00:19:21.840 --> 00:19:23.840]  結症了的不是十個人嗎
[00:19:23.840 --> 00:19:25.840]  那九個在哪裡呢
[00:19:25.840 --> 00:19:27.840]  除了這外族人
[00:19:27.840 --> 00:19:29.840]  再沒有別人
[00:19:29.840 --> 00:19:31.840]  回來歸榮耀給神嗎
[00:19:31.840 --> 00:19:33.840]  於是祂對那人說
[00:19:33.840 --> 00:19:35.840]  起來 走吧
[00:19:35.840 --> 00:19:37.840]  你的信救了你
[00:19:37.840 --> 00:19:39.840]  在這裡
[00:19:39.840 --> 00:19:41.840]  耶穌問了三個問題
[00:19:41.840 --> 00:19:43.840]  結症了的
[00:19:43.840 --> 00:19:45.840]  不是十個人嗎
[00:19:45.840 --> 00:19:47.840]  是不是
[00:19:47.840 --> 00:19:49.840]  那九個在哪裡呢
[00:19:49.840 --> 00:19:51.840]  沒有說
[00:19:51.840 --> 00:19:53.840]  第三個問題
[00:19:53.840 --> 00:19:55.840]  除了這外族人
[00:19:55.840 --> 00:19:57.840]  再沒有別人回來歸榮耀給神嗎
[00:19:57.840 --> 00:19:59.840]  有沒有
[00:19:59.840 --> 00:20:01.840]  沒有
[00:20:01.840 --> 00:20:03.840]  第一和第三個問題
[00:20:03.840 --> 00:20:05.840]  我們很容易回答
[00:20:05.840 --> 00:20:07.840]  結症了的是不是十個人呢
[00:20:07.840 --> 00:20:09.840]  除了這外族人
[00:20:09.840 --> 00:20:11.840]  再沒有別人回來歸榮耀給神嗎
[00:20:11.840 --> 00:20:13.840]  那九個在哪裡呢
[00:20:13.840 --> 00:20:15.840]  不知道
[00:20:15.840 --> 00:20:17.840]  沒有說
[00:20:17.840 --> 00:20:19.840]  我們不如嘗試想想
[00:20:19.840 --> 00:20:21.840]  他們為什麼不回來
[00:20:21.840 --> 00:20:23.840]  感恩
[00:20:23.840 --> 00:20:25.840]  在我們進入這個故事之前
[00:20:25.840 --> 00:20:27.840]  想和大家看看
[00:20:27.840 --> 00:20:29.840]  研究一下一些東西
[00:20:29.840 --> 00:20:31.840]  麻風是什麼呢
[00:20:31.840 --> 00:20:33.840]  我有機會去過菲律賓
[00:20:33.840 --> 00:20:35.840]  做一個短宣的服侍
[00:20:35.840 --> 00:20:37.840]  這個就是麻風村裡面的病人
[00:20:37.840 --> 00:20:39.840]  你看到他的腳是白色
[00:20:39.840 --> 00:20:41.840]  其實是皮膚
[00:20:41.840 --> 00:20:43.840]  麻風是一種皮膚的疾病
[00:20:43.840 --> 00:20:45.840]  已經有很多的損傷
[00:20:45.840 --> 00:20:49.840]  還有他的手指
[00:20:49.840 --> 00:20:51.840]  有些扭曲、變形
[00:20:51.840 --> 00:20:53.840]  關節是完全不同的樣子
[00:20:53.840 --> 00:20:57.840]  這個就是一些病人
[00:20:57.840 --> 00:20:59.840]  家屬去探望那些麻風病人
[00:20:59.840 --> 00:21:03.840]  我們那次在那裡
[00:21:03.840 --> 00:21:05.840]  講見證和講了呼音訊息
[00:21:05.840 --> 00:21:07.840]  他們就坐在那裡留心聽
[00:21:07.840 --> 00:21:09.840]  我看見他們有些鼻子
[00:21:09.840 --> 00:21:11.840]  耳朵是沒有了
[00:21:11.840 --> 00:21:13.840]  是脫了的
[00:21:13.840 --> 00:21:15.840]  因為被麻風病菌侵蝕了
[00:21:15.840 --> 00:21:17.840]  所以我們看到他們關節的扭曲
[00:21:17.840 --> 00:21:19.840]  還有一些器官
[00:21:19.840 --> 00:21:21.840]  可能脫了
[00:21:21.840 --> 00:21:23.840]  所以就算麻風病菌離開了他們的身體
[00:21:23.840 --> 00:21:25.840]  他們康復了
[00:21:25.840 --> 00:21:27.840]  他們身體的殘缺已經不能逆轉
[00:21:27.840 --> 00:21:29.840]  這些麻風病人
[00:21:29.840 --> 00:21:31.840]  這件事情發生的地點
[00:21:31.840 --> 00:21:33.840]  就是加利利和薩馬利亞邊界
[00:21:33.840 --> 00:21:35.840]  一條麻風村
[00:21:35.840 --> 00:21:37.840]  因為麻風
[00:21:37.840 --> 00:21:39.840]  都是一些被人唾棄
[00:21:39.840 --> 00:21:41.840]  不喜歡的病人
[00:21:41.840 --> 00:21:43.840]  怕傳染
[00:21:43.840 --> 00:21:45.840]  代表一種罪
[00:21:45.840 --> 00:21:47.840]  所以在加利利如果有麻風病人
[00:21:47.840 --> 00:21:49.840]  就被加利利人趕走
[00:21:49.840 --> 00:21:51.840]  趕去薩馬利亞
[00:21:51.840 --> 00:21:53.840]  薩馬利亞如果有麻風病人
[00:21:53.840 --> 00:21:55.840]  就趕他們走
[00:21:55.840 --> 00:21:57.840]  去加利利
[00:21:57.840 --> 00:21:59.840]  所以在加利利和薩馬利亞邊界
[00:21:59.840 --> 00:22:01.840]  有一條村落
[00:22:01.840 --> 00:22:03.840]  就是那些麻風病人住在那裡
[00:22:03.840 --> 00:22:05.840]  時間是什麼時候呢?
[00:22:05.840 --> 00:22:07.840]  就是耶穌去耶路撒冷的路
[00:22:07.840 --> 00:22:09.840]  在路上
[00:22:09.840 --> 00:22:11.840]  耶穌去耶路撒冷的時候
[00:22:11.840 --> 00:22:13.840]  經過這個地方
[00:22:13.840 --> 00:22:15.840]  聖經記載
[00:22:15.840 --> 00:22:17.840]  其實這是耶穌在世上
[00:22:17.840 --> 00:22:19.840]  最後一段路程
[00:22:19.840 --> 00:22:21.840]  他預備進入耶路撒冷
[00:22:21.840 --> 00:22:23.840]  就是預備上十字架道路
[00:22:23.840 --> 00:22:25.840]  受審判、被出賣等等
[00:22:25.840 --> 00:22:27.840]  這些事情
[00:22:27.840 --> 00:22:29.840]  麻風病是怎樣處理的呢?
[00:22:29.840 --> 00:22:31.840]  在尼明記13章45-46節
[00:22:31.840 --> 00:22:33.840]  那裡講到
[00:22:33.840 --> 00:22:35.840]  麻風病人需要撕裂衣服
[00:22:35.840 --> 00:22:37.840]  縫頭散髮、含梳頭
[00:22:37.840 --> 00:22:39.840]  一看就知道是麻風病人
[00:22:39.840 --> 00:22:41.840]  還有遮住上唇
[00:22:41.840 --> 00:22:43.840]  大聲喊不潔淨
[00:22:43.840 --> 00:22:45.840]  免得別人
[00:22:45.840 --> 00:22:47.840]  不知道他有麻風病
[00:22:47.840 --> 00:22:49.840]  走過去
[00:22:49.840 --> 00:22:51.840]  見到的時候
[00:22:51.840 --> 00:22:53.840]  要用石頭打死他
[00:22:53.840 --> 00:22:55.840]  因為怕他的麻風病菌傳染
[00:22:55.840 --> 00:22:57.840]  還有
[00:22:57.840 --> 00:22:59.840]  他是一個
[00:22:59.840 --> 00:23:01.840]  律法上不潔淨的人
[00:23:01.840 --> 00:23:03.840]  要這樣處理
[00:23:03.840 --> 00:23:07.840]  撒瑪利亞人
[00:23:07.840 --> 00:23:09.840]  根據烈王記下
[00:23:09.840 --> 00:23:11.840]  第17章24節講到
[00:23:11.840 --> 00:23:13.840]  這些人是以色列
[00:23:13.840 --> 00:23:15.840]  被擄到亞述之後
[00:23:15.840 --> 00:23:17.840]  亞述王在巴比倫
[00:23:17.840 --> 00:23:19.840]  等地方遷移來
[00:23:19.840 --> 00:23:21.840]  居住的人
[00:23:21.840 --> 00:23:23.840]  安置在撒瑪利亞城
[00:23:23.840 --> 00:23:25.840]  代替了以色列人
[00:23:25.840 --> 00:23:27.840]  這些外族人和留下來的以色列人
[00:23:27.840 --> 00:23:29.840]  成為了
[00:23:29.840 --> 00:23:31.840]  後來被猶太人
[00:23:31.840 --> 00:23:33.840]  唾棄的撒瑪利亞人
[00:23:33.840 --> 00:23:35.840]  因為他們不是純種猶太人
[00:23:35.840 --> 00:23:37.840]  他們是留下來的猶太人
[00:23:37.840 --> 00:23:39.840]  跟巴比倫人和其他地方遷移到來的人
[00:23:39.840 --> 00:23:41.840]  混合結婚
[00:23:41.840 --> 00:23:45.840]  這個就是故事的背景
[00:23:45.840 --> 00:23:47.840]  我們一起去想
[00:23:47.840 --> 00:23:49.840]  去研究
[00:23:49.840 --> 00:23:51.840]  他們為什麼不回來感恩呢
[00:23:51.840 --> 00:23:53.840]  明明麻風病痊癒了
[00:23:55.840 --> 00:23:57.840]  第一個理由可能
[00:23:57.840 --> 00:23:59.840]  我只是偶然痊癒
[00:23:59.840 --> 00:24:01.840]  可能有些人為了一件事
[00:24:01.840 --> 00:24:03.840]  祈禱很久
[00:24:03.840 --> 00:24:05.840]  事情成就了
[00:24:05.840 --> 00:24:07.840]  碰巧
[00:24:07.840 --> 00:24:09.840]  不是祈禱令我痊癒
[00:24:09.840 --> 00:24:11.840]  也不是耶穌叫我麻風病痊癒
[00:24:11.840 --> 00:24:13.840]  是碰巧在這個時間痊癒
[00:24:13.840 --> 00:24:15.840]  他們拒絕承認
[00:24:15.840 --> 00:24:17.840]  自己依賴神
[00:24:17.840 --> 00:24:19.840]  也拒絕承認這是神的作為
[00:24:19.840 --> 00:24:21.840]  所以他們不回來感恩
[00:24:21.840 --> 00:24:23.840]  第二個原因可能
[00:24:23.840 --> 00:24:25.840]  十個人一起好
[00:24:25.840 --> 00:24:27.840]  我只是群體的一份子
[00:24:27.840 --> 00:24:29.840]  這不是特別給我的恩惠
[00:24:29.840 --> 00:24:31.840]  他們不承認
[00:24:31.840 --> 00:24:33.840]  這是神賜予的禮物
[00:24:33.840 --> 00:24:35.840]  所以他們不感恩
[00:24:35.840 --> 00:24:39.840]  第三
[00:24:39.840 --> 00:24:41.840]  既然我痊癒了
[00:24:41.840 --> 00:24:43.840]  我就不再需要耶穌的幫助
[00:24:43.840 --> 00:24:45.840]  他們不能夠欣賞
[00:24:45.840 --> 00:24:47.840]  跟神關係的美好
[00:24:47.840 --> 00:24:49.840]  他們只愛禮物
[00:24:49.840 --> 00:24:51.840]  多於愛送禮物給主
[00:24:51.840 --> 00:24:53.840]  所以他們不期望
[00:24:53.840 --> 00:24:55.840]  跟主建立關係
[00:24:55.840 --> 00:24:57.840]  這些我們俗語所說
[00:24:57.840 --> 00:24:59.840]  過橋抽板
[00:24:59.840 --> 00:25:01.840]  或者打完齋不要和尚
[00:25:01.840 --> 00:25:03.840]  這些人會說
[00:25:03.840 --> 00:25:05.840]  我目的是過橋
[00:25:05.840 --> 00:25:07.840]  過了橋板沒用
[00:25:07.840 --> 00:25:09.840]  我要打齋
[00:25:09.840 --> 00:25:11.840]  我打完齋當然不要和尚
[00:25:11.840 --> 00:25:13.840]  他們會這樣說
[00:25:13.840 --> 00:25:15.840]  所以他們純粹想得到利益
[00:25:15.840 --> 00:25:17.840]  而不是想跟主建立關係
[00:25:19.840 --> 00:25:21.840]  第四
[00:25:21.840 --> 00:25:23.840]  我是猶太人
[00:25:23.840 --> 00:25:25.840]  是神的選民
[00:25:25.840 --> 00:25:27.840]  神一定要幫我
[00:25:27.840 --> 00:25:29.840]  而且我做足了律法要求
[00:25:29.840 --> 00:25:31.840]  我又獻祭又禁食
[00:25:31.840 --> 00:25:33.840]  又守節旗
[00:25:33.840 --> 00:25:35.840]  又奉獻
[00:25:35.840 --> 00:25:37.840]  我得到他的應份
[00:25:37.840 --> 00:25:39.840]  他當然要幫我
[00:25:39.840 --> 00:25:41.840]  這些出於驕傲和志意
[00:25:41.840 --> 00:25:43.840]  都不會去感恩
[00:25:43.840 --> 00:25:45.840]  第五
[00:25:45.840 --> 00:25:47.840]  我已經聽了
[00:25:47.840 --> 00:25:49.840]  神的吩咐去找祭司
[00:25:49.840 --> 00:25:51.840]  還要感恩
[00:25:51.840 --> 00:25:53.840]  我守律法
[00:25:53.840 --> 00:25:55.840]  祭司檢查了
[00:25:55.840 --> 00:25:57.840]  我是潔淨
[00:25:57.840 --> 00:25:59.840]  我就潔淨
[00:25:59.840 --> 00:26:01.840]  我已經聽耶穌說去找祭司
[00:26:01.840 --> 00:26:03.840]  祂只懂守律法
[00:26:03.840 --> 00:26:05.840]  而不懂求恩典
[00:26:05.840 --> 00:26:09.840]  還有
[00:26:09.840 --> 00:26:11.840]  我早就應該被醫治
[00:26:11.840 --> 00:26:13.840]  為什麼等到這個時候才醫我
[00:26:15.840 --> 00:26:17.840]  我患了麻瘋病這麼久
[00:26:17.840 --> 00:26:19.840]  我很辛苦
[00:26:19.840 --> 00:26:21.840]  耶穌早就應該來醫我
[00:26:21.840 --> 00:26:23.840]  這麼遲才來醫我
[00:26:23.840 --> 00:26:25.840]  覺得神好像欠了他
[00:26:25.840 --> 00:26:27.840]  所以他也不懂得去感恩
[00:26:27.840 --> 00:26:33.840]  第七
[00:26:33.840 --> 00:26:35.840]  我沒時間了
[00:26:35.840 --> 00:26:37.840]  等我回去和我的親戚朋友
[00:26:37.840 --> 00:26:39.840]  慶祝開派對
[00:26:39.840 --> 00:26:41.840]  大事鋪張
[00:26:41.840 --> 00:26:43.840]  每個人都知道我康復了
[00:26:43.840 --> 00:26:45.840]  我不用特別去感謝神
[00:26:45.840 --> 00:26:47.840]  我在Facebook
[00:26:47.840 --> 00:26:49.840]  Instagram
[00:26:49.840 --> 00:26:51.840]  說了我什麼
[00:26:51.840 --> 00:26:53.840]  得到什麼恩典
[00:26:53.840 --> 00:26:55.840]  就行了
[00:26:55.840 --> 00:26:57.840]  這些人志在炎耀
[00:26:57.840 --> 00:27:01.840]  還有一類人
[00:27:01.840 --> 00:27:03.840]  其實能否康復
[00:27:03.840 --> 00:27:05.840]  我都不在乎
[00:27:05.840 --> 00:27:07.840]  麻瘋病而已
[00:27:07.840 --> 00:27:09.840]  都病了這麼久
[00:27:09.840 --> 00:27:11.840]  我都習慣了
[00:27:11.840 --> 00:27:13.840]  這些人
[00:27:13.840 --> 00:27:15.840]  不欣賞神賜的禮物
[00:27:15.840 --> 00:27:17.840]  有時我們和人傳福音
[00:27:17.840 --> 00:27:19.840]  永生而已
[00:27:19.840 --> 00:27:21.840]  下地獄就下地獄
[00:27:21.840 --> 00:27:23.840]  有人會這樣嗎
[00:27:23.840 --> 00:27:27.840]  第九
[00:27:27.840 --> 00:27:29.840]  我怎能讓人知道
[00:27:29.840 --> 00:27:31.840]  我被一個地位低的人醫好
[00:27:31.840 --> 00:27:33.840]  耶穌
[00:27:33.840 --> 00:27:35.840]  又沒有學位
[00:27:35.840 --> 00:27:37.840]  和漁夫
[00:27:37.840 --> 00:27:39.840]  聚人一起
[00:27:39.840 --> 00:27:41.840]  我只是一個木匠
[00:27:41.840 --> 00:27:43.840]  我那麼有學識
[00:27:43.840 --> 00:27:45.840]  又有地位
[00:27:45.840 --> 00:27:47.840]  如果讓我的法利塞人朋友
[00:27:47.840 --> 00:27:49.840]  和我其他同伴知道
[00:27:49.840 --> 00:27:51.840]  耶穌幫我
[00:27:51.840 --> 00:27:53.840]  我會被人取笑
[00:27:53.840 --> 00:27:55.840]  所以不要了
[00:27:55.840 --> 00:27:57.840]  這些熟悉的尊榮感
[00:27:57.840 --> 00:27:59.840]  令他們不回去感恩
[00:27:59.840 --> 00:28:05.840]  從以上的理由來看
[00:28:05.840 --> 00:28:07.840]  所愛我們感謝神
[00:28:07.840 --> 00:28:09.840]  關鍵是謙卑
[00:28:09.840 --> 00:28:13.840]  我們不夠謙卑
[00:28:13.840 --> 00:28:15.840]  撒瑪利亞人
[00:28:15.840 --> 00:28:17.840]  是被猶太人輕看的外族人
[00:28:17.840 --> 00:28:19.840]  他自覺卑微
[00:28:19.840 --> 00:28:21.840]  不配得神的恩典
[00:28:21.840 --> 00:28:23.840]  和幫助
[00:28:23.840 --> 00:28:27.840]  他也認識到耶穌的神聖
[00:28:27.840 --> 00:28:29.840]  所以他俯伏在
[00:28:29.840 --> 00:28:31.840]  耶穌的腳前
[00:28:31.840 --> 00:28:33.840]  感謝祂
[00:28:33.840 --> 00:28:35.840]  沒錯
[00:28:35.840 --> 00:28:37.840]  耶穌救了十個麻風病人
[00:28:37.840 --> 00:28:39.840]  但是只有一個得救
[00:28:39.840 --> 00:28:43.840]  這個人是撒瑪利亞人
[00:28:43.840 --> 00:28:45.840]  耶穌說
[00:28:45.840 --> 00:28:47.840]  「你的信救了你」
[00:28:47.840 --> 00:28:49.840]  這個回來感恩的撒瑪利亞人
[00:28:49.840 --> 00:28:51.840]  對主的信心
[00:28:51.840 --> 00:28:53.840]  不僅停留在利益層面上
[00:28:53.840 --> 00:28:57.840]  而是建立在和主的關係上
[00:28:57.840 --> 00:29:03.840]  感恩是基督徒的一種美德
[00:29:05.840 --> 00:29:07.840]  作為美德
[00:29:07.840 --> 00:29:09.840]  它會影響我們如何生活
[00:29:09.840 --> 00:29:11.840]  影響我們對自己生命的態度
[00:29:11.840 --> 00:29:15.840]  我們不一定要口口聲聲
[00:29:15.840 --> 00:29:17.840]  經常說感謝神
[00:29:17.840 --> 00:29:19.840]  感謝主
[00:29:19.840 --> 00:29:21.840]  但是這個美德會驅使我們
[00:29:21.840 --> 00:29:23.840]  從神和祂的美意的角度
[00:29:23.840 --> 00:29:25.840]  來看自己
[00:29:25.840 --> 00:29:27.840]  看其他人
[00:29:27.840 --> 00:29:29.840]  看生命中的逆境和祝福
[00:29:29.840 --> 00:29:33.840]  弟兄姊妹
[00:29:33.840 --> 00:29:35.840]  如果你有感恩的心
[00:29:35.840 --> 00:29:37.840]  從你的侍奉的態度
[00:29:37.840 --> 00:29:39.840]  都可以看得出來
[00:29:39.840 --> 00:29:41.840]  我們今生有不同的福氣
[00:29:41.840 --> 00:29:43.840]  都值得我們感恩
[00:29:43.840 --> 00:29:45.840]  朋友、健康
[00:29:45.840 --> 00:29:47.840]  物質的豐裕
[00:29:47.840 --> 00:29:49.840]  能夠自由行動
[00:29:49.840 --> 00:29:51.840]  自我表達
[00:29:51.840 --> 00:29:53.840]  發揮才幹
[00:29:53.840 --> 00:29:55.840]  探索自然世界的機會
[00:29:55.840 --> 00:29:57.840]  能夠學習不同的知識
[00:29:57.840 --> 00:29:59.840]  品嘗美味的食物
[00:29:59.840 --> 00:30:01.840]  享受美好的環境
[00:30:03.840 --> 00:30:05.840]  我們永遠不會失去的福氣
[00:30:05.840 --> 00:30:09.840]  是神的寬恕
[00:30:09.840 --> 00:30:11.840]  救贖的恩典和永生
[00:30:11.840 --> 00:30:15.840]  從今天起讓我們立志
[00:30:15.840 --> 00:30:17.840]  凡事要奉
[00:30:17.840 --> 00:30:19.840]  我們主耶穌基督的名
[00:30:19.840 --> 00:30:21.840]  上上感謝
[00:30:21.840 --> 00:30:23.840]  父神
[00:30:23.840 --> 00:30:25.840]  而我們對神的感恩
[00:30:25.840 --> 00:30:29.840]  因為我們對神的感恩
[00:30:29.840 --> 00:30:31.840]  我們也應該體察到
[00:30:31.840 --> 00:30:33.840]  神的恩惠
[00:30:33.840 --> 00:30:35.840]  我也邀請大家向曾經幫助你
[00:30:35.840 --> 00:30:37.840]  施恩給你的人道謝
[00:30:37.840 --> 00:30:39.840]  雖然說施恩莫忘報
[00:30:39.840 --> 00:30:41.840]  但你的回應
[00:30:41.840 --> 00:30:43.840]  使整件事更加美滿
[00:30:43.840 --> 00:30:45.840]  更加完美
[00:30:45.840 --> 00:30:47.840]  好像那個撒瑪利亞人
[00:30:47.840 --> 00:30:49.840]  回來感謝耶穌
[00:30:49.840 --> 00:30:51.840]  感恩
[00:30:51.840 --> 00:30:53.840]  讓他和耶穌的關係可以延續
[00:30:53.840 --> 00:30:57.840]  分享一個小小的經歷
[00:30:57.840 --> 00:30:59.840]  最近我跟舅父說
[00:30:59.840 --> 00:31:01.840]  要請他喝茶
[00:31:01.840 --> 00:31:03.840]  我們不是沒有見面
[00:31:03.840 --> 00:31:05.840]  但大家生活很忙
[00:31:05.840 --> 00:31:07.840]  很少見面
[00:31:07.840 --> 00:31:09.840]  見面時也會和長輩一起去
[00:31:09.840 --> 00:31:11.840]  舅父有點意外
[00:31:11.840 --> 00:31:13.840]  我記得我初出來工作時
[00:31:13.840 --> 00:31:15.840]  甚麼都不懂
[00:31:15.840 --> 00:31:17.840]  不知道怎樣和同事
[00:31:17.840 --> 00:31:19.840]  老闆相處
[00:31:19.840 --> 00:31:21.840]  舅父特意約我喝茶
[00:31:21.840 --> 00:31:23.840]  吃飯
[00:31:23.840 --> 00:31:25.840]  教我怎樣和老闆
[00:31:25.840 --> 00:31:27.840]  和同事相處
[00:31:27.840 --> 00:31:29.840]  當時你請我喝很多餐茶
[00:31:29.840 --> 00:31:31.840]  我要請你喝茶
[00:31:31.840 --> 00:31:33.840]  我舅父說:你記得嗎?
[00:31:33.840 --> 00:31:35.840]  我說:是的,我記得
[00:31:35.840 --> 00:31:37.840]  舅父說:你記得就行了
[00:31:37.840 --> 00:31:39.840]  喝茶不要緊
[00:31:39.840 --> 00:31:41.840]  你也很忙碌
[00:31:41.840 --> 00:31:43.840]  未必有空
[00:31:43.840 --> 00:31:45.840]  原來他也不想我回報他
[00:31:45.840 --> 00:31:47.840]  但一個感謝的說話
[00:31:47.840 --> 00:31:49.840]  使整件事
[00:31:49.840 --> 00:31:51.840]  圓滿和美好
[00:31:51.840 --> 00:31:53.840]  我希望大家
[00:31:53.840 --> 00:31:55.840]  在感謝神的時候
[00:31:55.840 --> 00:31:57.840]  感恩的時候
[00:31:57.840 --> 00:31:59.840]  也向曾經
[00:31:59.840 --> 00:32:01.840]  對你施恩惠的人
[00:32:01.840 --> 00:32:03.840]  表達謝意
[00:32:03.840 --> 00:32:05.840]  今天講到這裡
