
[00:00:00.000 --> 00:00:08.520]  今天講道的題目叫「把握時機在今天」
[00:22:23.360 --> 00:22:26.920]  這篇訊息就像你們這麼大的時候
[00:22:26.920 --> 00:22:28.960]  我領受了
[00:22:28.960 --> 00:22:33.360]  所以這個訊息今天就要和你們分享
[00:22:33.360 --> 00:22:34.800]  雖然過了三十多年
[00:22:34.800 --> 00:22:37.080]  但它仍然是很重要
[00:22:37.080 --> 00:22:40.240]  亦很有提醒
[00:22:40.240 --> 00:22:46.920]  第一點 時間就是生命
[00:22:46.920 --> 00:22:48.440]  耶穌在這裡告訴我們
[00:22:48.440 --> 00:22:49.880]  時間就是生命
[00:22:49.880 --> 00:22:53.160]  白日代表人還有肉體的生命
[00:22:53.160 --> 00:22:54.680]  還有人生的時間
[00:22:54.680 --> 00:22:57.320]  不要等到黑夜來臨的時候
[00:22:57.320 --> 00:23:02.880]  在這裡說的黑夜代表什麼?
[00:23:02.880 --> 00:23:05.280]  黑夜代表什麼?
[00:23:05.280 --> 00:23:09.680]  人生的黑夜去到盡頭
[00:23:09.680 --> 00:23:12.360]  自然代表死亡
[00:23:12.360 --> 00:23:14.200]  趁著還有生命的時候
[00:23:14.200 --> 00:23:16.680]  要作差我來者的功
[00:23:16.680 --> 00:23:18.480]  神起初做人的時候
[00:23:18.480 --> 00:23:20.000]  是沒有死亡的
[00:23:20.000 --> 00:23:21.520]  你記不記得?
[00:23:21.520 --> 00:23:23.360]  本來神做我們在伊甸園的時候
[00:23:23.360 --> 00:23:25.400]  我們不用死
[00:23:25.400 --> 00:23:26.400]  死是怎樣的?
[00:23:26.400 --> 00:23:29.920]  死是因為罪進入了世界
[00:23:29.920 --> 00:23:33.440]  但其實死也有一個好處
[00:23:33.440 --> 00:23:35.240]  你猜不猜得到?
[00:23:35.240 --> 00:23:37.840]  神給人死也有一個好處
[00:23:37.840 --> 00:23:39.600]  因為如果人不死
[00:23:39.600 --> 00:23:42.240]  他就會永遠背負罪
[00:23:42.240 --> 00:23:44.560]  如果神不拯救他的時候
[00:23:44.560 --> 00:23:48.280]  所以在創世紀的時候
[00:23:48.280 --> 00:23:50.080]  那些人不死的話
[00:23:50.080 --> 00:23:53.160]  他就永遠要叛逆神
[00:23:53.160 --> 00:23:55.280]  所以肉體的生命
[00:23:55.280 --> 00:23:56.800]  最初未犯罪之前
[00:23:56.800 --> 00:23:58.200]  是沒有時間的限制
[00:23:58.200 --> 00:23:59.520]  但人墮落之後
[00:23:59.520 --> 00:24:02.200]  罪和時間聯合起來
[00:24:02.200 --> 00:24:04.640]  就成為人類的敵人
[00:24:04.640 --> 00:24:07.280]  人一出生就要面向墳墓
[00:24:07.280 --> 00:24:08.480]  年紀越大
[00:24:08.480 --> 00:24:10.320]  墳墓就離我們越近
[00:24:10.320 --> 00:24:13.800]  罪和時間使我們的精神力量
[00:24:13.800 --> 00:24:16.560]  和樣貌都消耗了
[00:24:16.560 --> 00:24:19.320]  所以時間就是生命
[00:24:19.320 --> 00:24:21.680]  有一位哲學家這樣說
[00:24:21.680 --> 00:24:25.200]  他說生命就是時間的累積
[00:24:25.200 --> 00:24:30.240]  消費時間就是浪費生命
[00:24:30.240 --> 00:24:32.720]  是慢性的自殺
[00:24:32.720 --> 00:24:34.840]  他是不是說得很厲害?
[00:24:34.840 --> 00:24:38.720]  消耗時間就是浪費生命
[00:24:38.720 --> 00:24:43.840]  是一種慢性的自殺
[00:24:43.840 --> 00:24:46.800]  所以今天我們要看到
[00:24:46.800 --> 00:24:49.520]  我們要珍惜我們的生命
[00:24:49.520 --> 00:24:53.200]  就要珍惜我們的時間
[00:24:53.200 --> 00:24:56.880]  耶穌在世上有多少年?
[00:24:56.880 --> 00:24:58.800]  33年
[00:24:58.800 --> 00:25:02.240]  耶穌在世上只有33年
[00:25:02.240 --> 00:25:03.240]  在這段時間
[00:25:03.240 --> 00:25:06.360]  祂們做了許多Kairos
[00:25:06.360 --> 00:25:08.320]  做了許多重要的事情
[00:25:08.320 --> 00:25:09.320]  可不可以這樣說?
[00:25:09.320 --> 00:25:12.880]  耶穌做了最重要的事情是甚麼?
[00:25:12.880 --> 00:25:13.760]  死
[00:25:13.760 --> 00:25:15.840]  為我們釘新十字架
[00:25:15.840 --> 00:25:18.880]  耶穌為我們做了很重要的事情
[00:25:18.880 --> 00:25:20.600]  就是祂為了我們死
[00:25:20.600 --> 00:25:21.560]  為了我們埋葬
[00:25:21.560 --> 00:25:23.080]  為了我們復活
[00:25:23.080 --> 00:25:24.760]  雖然耶穌的生命
[00:25:24.760 --> 00:25:26.600]  好像在人看來很短暫
[00:25:26.600 --> 00:25:30.680]  但祂的生命質素很強
[00:25:30.680 --> 00:25:32.240]  今天我們看聖經裏面
[00:25:32.240 --> 00:25:33.280]  有四幅音
[00:25:33.280 --> 00:25:35.880]  有許多關於耶穌的事蹟
[00:25:35.880 --> 00:25:42.320]  每一個事蹟都成為我們學習的對象
[00:25:42.320 --> 00:25:44.440]  那我想問一下
[00:25:44.440 --> 00:25:47.280]  基督徒對看時間
[00:25:47.280 --> 00:25:53.760]  和非基督徒看時間有甚麼不同?
[00:25:53.760 --> 00:25:55.160]  有沒有想過?
[00:25:55.160 --> 00:25:56.760]  基督徒看時間
[00:25:56.760 --> 00:26:01.840]  和非基督徒看時間有甚麼不同?
[00:26:01.840 --> 00:26:04.280]  試試說吧
[00:26:04.280 --> 00:26:05.920]  我剛才不是說了
[00:26:05.920 --> 00:26:08.680]  很多教導都叫我們愛惜光陰
[00:26:08.680 --> 00:26:11.320]  就算一般不是基督徒也好
[00:26:11.320 --> 00:26:17.080]  但基督徒看和非基督徒看有甚麼不同?
[00:26:17.080 --> 00:26:18.120]  是不是想說一下?
[00:26:18.120 --> 00:26:24.840]  不是基督徒的人怎樣看時間有甚麼不同?
[00:26:24.840 --> 00:26:29.160]  嘩!牧師今天真的改變我的風格
[00:26:29.160 --> 00:26:31.960]  因為給你們很多思考的時間
[00:26:31.960 --> 00:26:36.280]  但因為這個很重要
[00:26:36.280 --> 00:26:38.800]  不同的地方
[00:26:38.800 --> 00:26:42.800]  基督徒的生命是屬於誰的?
[00:26:42.800 --> 00:26:44.440]  基督徒的生命是屬於誰的?
[00:26:44.440 --> 00:26:46.160]  屬於自己的?
[00:26:46.160 --> 00:26:47.200]  屬於神的
[00:26:47.200 --> 00:26:48.760]  屬於主的
[00:26:48.760 --> 00:26:52.040]  所以我們的時間是屬於甚麼的?
[00:26:52.040 --> 00:26:53.440]  屬於主的
[00:26:53.440 --> 00:26:55.080]  屬於耶穌的
[00:26:55.080 --> 00:26:58.640]  所以這個就是最大的不同
[00:26:58.640 --> 00:27:00.440]  我們發現一件事
[00:27:00.440 --> 00:27:03.360]  我們整個的生命都是屬於主的
[00:27:03.360 --> 00:27:09.240]  我們的時間應該是由我們的主來分配
[00:27:09.240 --> 00:27:10.800]  如果這樣的時候
[00:27:10.800 --> 00:27:15.680]  我們整個人的生命觀點就會很不同
[00:27:15.680 --> 00:27:16.720]  不過很有趣的
[00:27:16.720 --> 00:27:21.560]  就算有些基督徒都有這樣的想法
[00:27:21.560 --> 00:27:26.240]  如果我有24個鐘
[00:27:26.240 --> 00:27:30.920]  我這樣說,將它分作三段的時間
[00:27:30.920 --> 00:27:32.840]  有些基督徒會說
[00:27:32.840 --> 00:27:34.720]  如果我在教會侍奉
[00:27:34.720 --> 00:27:38.040]  這段時間是屬於誰的?
[00:27:38.040 --> 00:27:39.560]  屬於神的
[00:27:39.560 --> 00:27:41.680]  如果我在上班的時候
[00:27:41.680 --> 00:27:44.800]  這段時間是屬於誰的?
[00:27:44.800 --> 00:27:46.840]  屬於你老闆的
[00:27:46.840 --> 00:27:50.280]  但如果你還有一個時間
[00:27:50.280 --> 00:27:52.360]  就是你自己空閒的時間
[00:27:52.360 --> 00:27:53.160]  是屬於誰的?
[00:27:53.160 --> 00:27:54.760]  你在空閒的時候
[00:27:54.760 --> 00:27:56.920]  是屬於自己的
[00:27:56.920 --> 00:28:01.240]  我想問一下這樣的觀點有沒有問題?
[00:28:01.240 --> 00:28:03.480]  絕對有問題
[00:28:03.480 --> 00:28:05.800]  因為剛才我說
[00:28:05.800 --> 00:28:08.320]  我們的時間是屬於主的
[00:28:08.320 --> 00:28:10.560]  由主安排我們的時間
[00:28:10.560 --> 00:28:12.920]  本來就是最好的
[00:28:12.920 --> 00:28:17.960]  所以我們可不可以在休閒的時候
[00:28:17.960 --> 00:28:21.120]  邀請主在我們中間?
[00:28:21.120 --> 00:28:22.160]  可以
[00:28:22.160 --> 00:28:25.680]  我們可不可以在工作時間的時候
[00:28:25.680 --> 00:28:28.360]  讓主在我們中間?
[00:28:28.360 --> 00:28:29.960]  也可以
[00:28:29.960 --> 00:28:32.360]  所以其實在任何的時間裏面
[00:28:32.360 --> 00:28:34.040]  我們都是屬於主的
[00:28:34.040 --> 00:28:38.280]  所以我們可以邀請主在我們的生命裏面
[00:28:38.280 --> 00:28:42.600]  《雅各書》就曾經有一個這樣的例子
[00:28:42.600 --> 00:28:44.840]  就是說有個人
[00:28:44.840 --> 00:28:47.560]  今天明天就要去某個城
[00:28:47.560 --> 00:28:50.240]  在那裏住一年作買賣
[00:28:50.240 --> 00:28:53.080]  他就做好很多的計劃
[00:28:53.080 --> 00:28:55.280]  但是《雅各書》就說
[00:28:55.280 --> 00:28:57.200]  其實明天是怎樣
[00:28:57.200 --> 00:28:59.160]  你們都不知道
[00:28:59.160 --> 00:29:02.520]  那你們的生命是什麼呢?
[00:29:02.520 --> 00:29:06.160]  你們的生命原來就好像一片雲霧一樣
[00:29:06.160 --> 00:29:08.400]  出現肇事
[00:29:08.400 --> 00:29:11.720]  出現了一陣子就見不到了
[00:29:11.720 --> 00:29:14.280]  你們所以只可以這樣說
[00:29:14.280 --> 00:29:16.960]  主若願意我們有生存的時候
[00:29:16.960 --> 00:29:19.360]  我們就可以做這樣做那樣
[00:29:19.360 --> 00:29:21.840]  如果你覺得自己是老奉的
[00:29:21.840 --> 00:29:24.600]  必定可以做到某樣東西
[00:29:24.600 --> 00:29:27.120]  其實你就是誇口
[00:29:27.120 --> 00:29:31.520]  他說這樣誇口就是惡的
[00:29:31.520 --> 00:29:35.920]  所以神就指責那些人企圖
[00:29:35.920 --> 00:29:39.840]  將時間掌握在自己的手中
[00:29:39.840 --> 00:29:42.680]  其實我們的生命和我們的時間
[00:29:42.680 --> 00:29:45.520]  都在神的裏面
[00:29:45.520 --> 00:29:48.800]  弟兄姊妹,我都覺得很有意思
[00:29:48.800 --> 00:29:51.960]  今天我們說我們的生命要連結於神
[00:29:51.960 --> 00:29:55.200]  我們的時間在神的裏面
[00:29:55.200 --> 00:29:56.720]  我就想問一下
[00:29:56.720 --> 00:30:00.360]  怎樣幫助我們每天
[00:30:00.360 --> 00:30:05.480]  去決定我們應該怎樣好好地活呢?
[00:30:05.480 --> 00:30:09.760]  怎樣過我們的生命呢?
[00:30:09.760 --> 00:30:13.320]  我就有一個建議給大家
[00:30:13.320 --> 00:30:15.120]  我就看了一本書
[00:30:15.120 --> 00:30:19.880]  這本書就說有些事情我們可以在裏面做的時候
[00:30:19.880 --> 00:30:23.800]  我們就可以將生命去見證神
[00:30:23.800 --> 00:30:26.600]  或者我們可以好好地運用我們的生命
[00:30:26.600 --> 00:30:31.360]  飛到後面有很多字的圖
[00:30:31.360 --> 00:30:37.560]  有一連串的字的圖
[00:30:37.560 --> 00:30:39.560]  我就想給大家看一下
[00:30:39.560 --> 00:30:47.160]  究竟有些什麼是我們應該要好好把握的呢?
[00:30:47.160 --> 00:30:49.640]  看不到不要緊,我說就可以了
[00:30:49.640 --> 00:30:54.720]  第一件事,我們要花時間去思考
[00:30:54.720 --> 00:30:57.320]  因為它是力量的來源
[00:30:57.320 --> 00:30:59.520]  我們要花時間去閱讀
[00:30:59.520 --> 00:31:01.360]  因為它是智慧的基礎
[00:31:01.360 --> 00:31:03.360]  我們要花時間去休閒
[00:31:03.360 --> 00:31:05.000]  這個很重要,各位
[00:31:05.000 --> 00:31:07.080]  無論是男生還是女生
[00:31:07.080 --> 00:31:10.000]  它是維持年輕的秘訣
[00:31:10.000 --> 00:31:13.880]  休閒很重要,所以休閒都是屬於主的
[00:31:13.880 --> 00:31:15.480]  我們要花時間安靜
[00:31:15.480 --> 00:31:18.560]  因為它是尋求上帝的時刻
[00:31:18.560 --> 00:31:22.000]  如果一個人太忙不安靜下來的時候
[00:31:22.000 --> 00:31:24.920]  他很難聽到神跟他說話
[00:31:24.920 --> 00:31:27.120]  花時間去關懷別人
[00:31:27.120 --> 00:31:29.840]  因為這個是助人的良機
[00:31:29.840 --> 00:31:32.880]  花時間去愛人和被愛
[00:31:32.880 --> 00:31:35.840]  它是上帝給我們最好的禮物
[00:31:35.840 --> 00:31:38.240]  花時間開懷大笑
[00:31:38.240 --> 00:31:41.320]  因為它是我們心靈美妙的樂章
[00:31:41.320 --> 00:31:44.000]  花時間善待其他人
[00:31:44.000 --> 00:31:46.320]  它是快樂之道
[00:31:46.320 --> 00:31:48.960]  花時間去夢想,各位
[00:31:48.960 --> 00:31:50.920]  它是未來的藍圖
[00:31:50.920 --> 00:31:52.480]  花時間去禱告
[00:31:52.480 --> 00:31:56.080]  因為它是世上最強的力量
[00:31:56.080 --> 00:31:57.640]  你知不知道今天
[00:31:57.640 --> 00:32:02.760]  我們年輕人一個最大的危機是什麼?
[00:32:02.760 --> 00:32:06.480]  我們已經沒有夢想
[00:32:06.480 --> 00:32:09.680]  周星馳說,如果我們沒有夢想的時候
[00:32:09.680 --> 00:32:11.200]  就好像什麼呢?
[00:32:11.200 --> 00:32:14.000]  就好像一條鹹魚一樣
[00:32:14.000 --> 00:32:18.160]  但今天我們所面對的教育制度
[00:32:18.160 --> 00:32:21.240]  是要我們沒有夢想
[00:32:21.240 --> 00:32:25.560]  只是要追求可以過關、升學
[00:32:25.560 --> 00:32:29.240]  而所有的東西都是它既定的一個框框
[00:32:29.240 --> 00:32:31.880]  你符合這個框,你就可以繼續讀
[00:32:31.880 --> 00:32:35.800]  但它不會告訴你意義是什麼
[00:32:35.800 --> 00:32:40.360]  但今天的教育很少教你自學
[00:32:40.360 --> 00:32:44.640]  它都是講了一套規條你去做
[00:32:44.640 --> 00:32:46.560]  但今天真的要教育我們的
[00:32:46.560 --> 00:32:47.880]  就是要我們自學
[00:32:47.880 --> 00:32:51.240]  我們要花時間去自我學習
[00:32:51.240 --> 00:32:54.240]  我們要對生命的東西產生興趣
[00:32:54.240 --> 00:32:57.480]  對我們身邊周圍的東西產生興趣
[00:32:57.480 --> 00:33:02.680]  這才是我們的時間好好去運用的
[00:33:02.680 --> 00:33:06.760]  弟兄姊妹,所以時間是我們的生命
[00:33:06.760 --> 00:33:09.400]  究竟我們的生命放在哪裡呢?
[00:33:09.400 --> 00:33:12.360]  這個很重要
[00:33:12.360 --> 00:33:15.080]  第二,時間是什麼?
[00:33:15.080 --> 00:33:18.040]  時間是一個資源
[00:33:18.040 --> 00:33:20.720]  剛才耶穌說趁著白日
[00:33:20.720 --> 00:33:23.960]  時間是很寶貴的,所以我們要珍惜
[00:33:23.960 --> 00:33:28.520]  所羅門說:你趁著年幼衰敗的日子尚未來到
[00:33:28.520 --> 00:33:29.720]  要做些什麼?
[00:33:29.720 --> 00:33:34.200]  傳道書說:當記念做你的主
[00:33:34.200 --> 00:33:39.640]  摩西詩篇九十篇十二節說什麼?
[00:33:39.640 --> 00:33:42.960]  詩篇九十篇十二節
[00:33:42.960 --> 00:33:45.520]  有沒有?很熟悉的
[00:33:45.520 --> 00:33:48.600]  我一講你就知道
[00:33:48.600 --> 00:33:52.360]  求你指教
[00:33:52.360 --> 00:33:55.400]  知不知道?求你指教
[00:33:55.400 --> 00:33:57.840]  詩篇九十篇十二節,有沒有人懂?
[00:33:57.840 --> 00:34:01.760]  求你指教
[00:34:01.760 --> 00:34:04.960]  你們很謙虛
[00:34:04.960 --> 00:34:07.320]  數算自己的日子
[00:34:07.320 --> 00:34:10.840]  都可以叫我們得著智慧的心
[00:34:10.840 --> 00:34:14.440]  保羅剛才說要愛惜光陰,要把握時機
[00:34:14.440 --> 00:34:18.080]  時間是非常寶貴的資源
[00:34:18.080 --> 00:34:20.760]  這種資源和其他資源不同
[00:34:20.760 --> 00:34:26.000]  這種資源是不能開源節流的
[00:34:26.000 --> 00:34:29.760]  很難的,因為時間過了很難開源節流
[00:34:29.760 --> 00:34:31.760]  因為時間一過了就沒有了
[00:34:31.760 --> 00:34:34.080]  自然界很多東西都可以控制
[00:34:34.080 --> 00:34:37.880]  但是時間的消失是不能夠控制的
[00:34:37.880 --> 00:34:39.680]  你做到的東西是什麼呢?
[00:34:39.680 --> 00:34:43.600]  你可以研究那個工序可以節省時間
[00:34:43.600 --> 00:34:46.680]  但是時間本身過了就沒有了
[00:34:46.680 --> 00:34:51.080]  大家同意吧?所以這是一個很特別的資源
[00:34:51.080 --> 00:34:54.760]  所以我們不要走向一個極端
[00:34:54.760 --> 00:34:58.480]  就是說我們有很多時間
[00:34:58.480 --> 00:35:00.280]  我們現在不需要做什麼
[00:35:00.280 --> 00:35:02.480]  我們喜歡怎麼做就怎麼做
[00:35:02.480 --> 00:35:04.920]  這是一個很大的問題
[00:35:04.920 --> 00:35:06.440]  不過另一個極端
[00:35:06.440 --> 00:35:08.600]  你就會經常說
[00:35:08.600 --> 00:35:11.680]  哎呀,我都不知道上帝要我做什麼
[00:35:11.680 --> 00:35:15.400]  究竟上帝在我生命裡面有什麼心意呢?
[00:35:15.400 --> 00:35:16.960]  你有沒有問這個問題?
[00:35:16.960 --> 00:35:19.200]  我們經常都要問這個問題
[00:35:19.200 --> 00:35:23.840]  這個就是我們怎樣運用時間裡面最重要的東西
[00:35:23.840 --> 00:35:26.400]  究竟我們一生的目標是什麼呢?
[00:35:26.400 --> 00:35:27.960]  上帝要我們一生做些什麼呢?
[00:35:27.960 --> 00:35:30.480]  特別是你們
[00:35:30.480 --> 00:35:34.280]  你們現在是準備做這個重要的決定
[00:35:34.280 --> 00:35:35.800]  我經常都說一件事
[00:35:35.800 --> 00:35:38.440]  DSE為什麼這麼重要呢?
[00:35:38.440 --> 00:35:41.000]  除了一事定生死之外
[00:35:41.000 --> 00:35:42.440]  DSE這麼重要
[00:35:42.440 --> 00:35:47.920]  就是讓你開始想想你前面的路應該怎麼走
[00:35:47.920 --> 00:35:49.880]  不是DSE本身重要
[00:35:49.880 --> 00:35:54.520]  而是它帶來的關係重要
[00:35:54.520 --> 00:35:57.560]  大家聽過牧師的故事
[00:35:57.560 --> 00:36:02.320]  牧師就是考試制度的犧牲者
[00:36:02.320 --> 00:36:05.160]  牧師不是一個很成功的人
[00:36:05.160 --> 00:36:06.920]  牧師很努力
[00:36:06.920 --> 00:36:09.000]  讀完不行又要去重讀
[00:36:09.000 --> 00:36:12.880]  讀到成功,讀到成功之後又不行
[00:36:12.880 --> 00:36:15.400]  不過我就成功之後不再去讀了
[00:36:15.400 --> 00:36:18.400]  就繼續轉到第二個方向了
[00:36:18.400 --> 00:36:20.160]  所以我告訴大家
[00:36:20.160 --> 00:36:24.440]  是的,雖然我們有時成功,有時不成功
[00:36:24.440 --> 00:36:28.160]  但是最重要的是神知道我們要做什麼
[00:36:28.160 --> 00:36:32.920]  所以我一生人就是尋求神的心意
[00:36:32.920 --> 00:36:34.800]  最初的時候
[00:36:34.800 --> 00:36:37.120]  我尋求主就好像滴滴一樣
[00:36:37.120 --> 00:36:39.080]  做會計
[00:36:39.080 --> 00:36:42.080]  其實我不是這麼厲害
[00:36:42.080 --> 00:36:45.080]  不是說這是我的志業
[00:36:45.080 --> 00:36:49.600]  我只是說會計就一定找到飯吃
[00:36:49.600 --> 00:36:51.720]  每個公司都對的
[00:36:51.720 --> 00:36:55.600]  所以讀這方面就沒有壞處了
[00:36:55.600 --> 00:36:57.960]  我是這樣想的
[00:36:57.960 --> 00:37:03.160]  但是我進到會計師的核數裡面
[00:37:03.160 --> 00:37:06.040]  我就發覺很悶
[00:37:06.040 --> 00:37:08.960]  整天對著數字很悶
[00:37:08.960 --> 00:37:10.560]  很辛苦
[00:37:10.560 --> 00:37:11.880]  所以我就想
[00:37:11.880 --> 00:37:15.680]  而且那時候我又很熱心在教會裡面服事
[00:37:15.680 --> 00:37:17.600]  所以我就想
[00:37:17.600 --> 00:37:21.600]  如果我不做這份會計
[00:37:21.600 --> 00:37:25.320]  我第一件事想做就是賣保險
[00:37:25.320 --> 00:37:26.360]  信不信呢?
[00:37:26.360 --> 00:37:27.560]  賣保險
[00:37:27.560 --> 00:37:29.360]  賣保險有什麼好處呢?
[00:37:29.360 --> 00:37:31.280]  就可以佔我便宜的那些人
[00:37:31.280 --> 00:37:33.520]  就可以整天推銷別人
[00:37:33.520 --> 00:37:35.400]  因為我做核數的時候
[00:37:35.400 --> 00:37:38.440]  我見到很多做保險的那些人
[00:37:38.440 --> 00:37:41.840]  吃飯又可以開單
[00:37:41.840 --> 00:37:47.760]  坐飛機都可以當是公司的洗費
[00:37:47.760 --> 00:37:50.680]  所以我說這件事好
[00:37:50.680 --> 00:37:52.800]  但是神真的很幽默
[00:37:52.800 --> 00:37:56.960]  祂說你不是要做地上的保險
[00:37:56.960 --> 00:37:59.280]  你是要做人生命的保險
[00:37:59.280 --> 00:38:02.560]  你是要帶領人去到神的面前
[00:38:02.560 --> 00:38:07.400]  這就是神給我的一個很大的揀選
[00:38:07.400 --> 00:38:11.000]  所以神給我們有這個資源
[00:38:11.000 --> 00:38:16.440]  我們要一生在神裡面被神的運用
[00:38:16.440 --> 00:38:19.080]  還有第三方面
[00:38:19.080 --> 00:38:22.360]  時間就是機會
[00:38:22.360 --> 00:38:27.400]  剛才我說的那個希臘那個人
[00:38:27.400 --> 00:38:29.560]  我就應該覺得是下面那個
[00:38:29.560 --> 00:38:30.840]  他有對翼
[00:38:30.840 --> 00:38:32.120]  他前面有條鞭
[00:38:32.120 --> 00:38:35.400]  他後尾就什麼都沒有了
[00:38:35.400 --> 00:38:36.920]  大家明白我的意思嗎?
[00:38:36.920 --> 00:38:38.520]  這件事我很難找
[00:38:38.520 --> 00:38:40.480]  因為我想找這個形象
[00:38:40.480 --> 00:38:41.120]  我找不到
[00:38:41.120 --> 00:38:42.640]  這個是最相似的那個
[00:38:42.640 --> 00:38:45.120]  我就想找這個形象
[00:38:45.120 --> 00:38:49.760]  原來愛惜光陰除了把握時機之外
[00:38:49.760 --> 00:38:54.760]  在古舊的英文譯本King James Version的時候
[00:38:54.760 --> 00:38:55.800]  它有一個說法
[00:38:55.800 --> 00:38:58.040]  就是要贖回光陰
[00:38:58.040 --> 00:39:00.360]  贖回時間
[00:39:00.360 --> 00:39:02.560]  就是說我們要贖回
[00:39:02.560 --> 00:39:04.360]  因為我們未認識神之前
[00:39:04.360 --> 00:39:08.640]  我們的時間某個程度都是浪費在一些
[00:39:08.640 --> 00:39:10.760]  沒有意義、沒有價值的事上
[00:39:10.760 --> 00:39:12.920]  其實不一定的
[00:39:12.920 --> 00:39:14.520]  你就算未認識主的時候
[00:39:14.520 --> 00:39:15.920]  你做一些好的事
[00:39:15.920 --> 00:39:17.280]  你做一些幫助自己的事
[00:39:17.280 --> 00:39:18.560]  都是好的
[00:39:18.560 --> 00:39:20.560]  不過你要贖回的意思
[00:39:20.560 --> 00:39:24.840]  就是你要重新將這件事放在神的裡面
[00:39:24.840 --> 00:39:28.200]  你要做一些神所紀念的事情
[00:39:28.200 --> 00:39:31.840]  要做一些可以帶到去永恆的事情
[00:39:31.840 --> 00:39:35.600]  所以時間是一個機會
[00:39:35.600 --> 00:39:40.960]  今天我們實在太容易失去了這些機會
[00:39:40.960 --> 00:39:44.080]  我們有時看一下韓劇
[00:39:44.080 --> 00:39:46.240]  看一下網上的劇集
[00:39:46.240 --> 00:39:47.600]  不說不知道
[00:39:47.600 --> 00:39:51.000]  我最近又迷上了一套劇集
[00:39:51.000 --> 00:39:52.760]  我真的要反省
[00:39:52.760 --> 00:39:56.040]  倚天屠龍記已經拍了很多個版本
[00:39:56.040 --> 00:39:59.440]  最近大陸又再出版了一個版本
[00:39:59.440 --> 00:40:02.360]  大家有看嗎?
[00:40:02.360 --> 00:40:08.160]  最近它每星期三、四、五就會升級兩集
[00:40:08.160 --> 00:40:11.480]  我真的要拿時間去看
[00:40:11.480 --> 00:40:16.920]  其實那些片段、那些內容都全部知道
[00:40:16.920 --> 00:40:19.600]  但是就是想看
[00:40:19.600 --> 00:40:21.200]  所以牧師告訴你
[00:40:21.200 --> 00:40:27.400]  牧師都在這個地方需要改變
[00:40:27.400 --> 00:40:28.840]  還有
[00:40:28.840 --> 00:40:33.200]  有時我們無端端由八點看這些東西
[00:40:33.200 --> 00:40:35.920]  看Facebook可以看到一整晚
[00:40:35.920 --> 00:40:39.600]  有時不經意玩個遊戲
[00:40:39.600 --> 00:40:42.600]  不知不覺玩到凌晨兩、三點
[00:40:42.600 --> 00:40:44.120]  每天一點、每天一點
[00:40:44.120 --> 00:40:47.960]  生命就這樣漏走了
[00:40:47.960 --> 00:40:51.320]  你們晚上睡嗎?想問一下
[00:40:51.320 --> 00:40:55.480]  其實你覺得晚上睡是不是很有效率呢?
[00:40:55.480 --> 00:40:56.160]  很有效率
[00:40:56.160 --> 00:40:57.760]  就是趕功課的時候
[00:40:57.760 --> 00:40:59.400]  我知道
[00:40:59.400 --> 00:41:02.000]  很有效率趕功課的時候
[00:41:02.000 --> 00:41:03.800]  但是
[00:41:03.800 --> 00:41:06.000]  其實你晚上睡得晚
[00:41:06.000 --> 00:41:07.760]  你第二天
[00:41:07.760 --> 00:41:10.040]  你都是很慘的
[00:41:10.040 --> 00:41:11.840]  你都是很累的
[00:41:11.840 --> 00:41:13.760]  就算你睡得晚
[00:41:13.760 --> 00:41:16.720]  第二天你又少了一點時間
[00:41:16.720 --> 00:41:18.680]  所以千萬不要以為
[00:41:18.680 --> 00:41:22.400]  做得晚這樣才對你好
[00:41:22.400 --> 00:41:24.560]  不一定對你好
[00:41:24.560 --> 00:41:26.800]  反而早點睡
[00:41:26.800 --> 00:41:28.800]  所以牧師就是這樣
[00:41:28.800 --> 00:41:30.960]  早睡早起
[00:41:30.960 --> 00:41:33.160]  身體好
[00:41:33.160 --> 00:41:36.520]  不過這段時間牧師又不敢太早
[00:41:36.520 --> 00:41:38.320]  都是六點多鐘
[00:41:38.320 --> 00:41:39.720]  六點多鐘很普通
[00:41:39.720 --> 00:41:42.240]  大部份人都六點多鐘
[00:41:42.240 --> 00:41:45.720]  所以我們要留心
[00:41:45.720 --> 00:41:49.040]  我們要怎樣贖回時間呢?
[00:41:49.040 --> 00:41:51.760]  我們就要作出一個決定
[00:41:51.760 --> 00:41:54.040]  Chronos就是一個時間表
[00:41:54.040 --> 00:41:56.120]  我們怎樣安排好時間
[00:41:56.120 --> 00:41:59.160]  這是一個很好安排時間的方法
[00:41:59.160 --> 00:42:01.120]  但是這個不夠
[00:42:01.120 --> 00:42:03.800]  我們要進到Kyros裏面
[00:42:03.800 --> 00:42:05.560]  我們要看到
[00:42:05.560 --> 00:42:07.760]  一些很重要的時刻
[00:42:07.760 --> 00:42:09.720]  在我們每天的生命裏面
[00:42:09.720 --> 00:42:13.360]  是很重要的
[00:42:13.360 --> 00:42:16.200]  有什麼時刻是很重要的呢?
[00:42:16.200 --> 00:42:17.920]  牧師說過很多次
[00:42:17.920 --> 00:42:19.240]  每天的生活裏面
[00:42:19.240 --> 00:42:21.680]  有些時刻是很重要的
[00:42:21.680 --> 00:42:23.560]  你猜到的
[00:42:23.560 --> 00:42:25.760]  QT
[00:42:25.760 --> 00:42:28.320]  大家知不知道什麼是QT?
[00:42:28.320 --> 00:42:30.080]  Quiet Time
