
[00:00:00.000 --> 00:00:04.000]  好 今日繼續同大家分享聖經神的話語
[00:17:11.000 --> 00:17:14.000]  羅馬書一章十八節 嘩 呢節呢
[00:17:14.000 --> 00:17:17.000]  我打個星喺我嗰張筆記嗰度
[00:17:17.000 --> 00:17:20.000]  原來神嘅憤怒從天上顯明
[00:17:20.000 --> 00:17:23.000]  在一切不虔不義的人身上
[00:17:23.000 --> 00:17:26.000]  嘩 神有憤怒㗎
[00:17:26.000 --> 00:17:29.000]  絕對唔好以為我哋嘅神呢就得個笑字 開心
[00:17:29.000 --> 00:17:32.000]  嘩 送禮物好似聖誕老人咁 唔係㗎
[00:17:32.000 --> 00:17:35.000]  佢話 原來神嘅憤怒
[00:17:35.000 --> 00:17:38.000]  從天上顯明在一切
[00:17:38.000 --> 00:17:41.000]  不虔不義的人身上 就是那些
[00:17:41.000 --> 00:17:44.000]  行不義壓制真理的人呀
[00:17:44.000 --> 00:17:47.000]  原來不義同真理係孖仔嚟㗎
[00:17:47.000 --> 00:17:50.000]  我讀到呢度 我話咦 咁有趣嘅
[00:17:50.000 --> 00:17:53.000]  點解我話咁有趣呀 因為大家記唔記得
[00:17:53.000 --> 00:17:56.000]  今日嗰段經文十三章第六節
[00:17:56.000 --> 00:17:59.000]  咩呀 不喜歡不義 跟住嗰句係咩呀
[00:17:59.000 --> 00:18:02.000]  係咪呀 不喜歡不義
[00:18:02.000 --> 00:18:05.000]  只喜歡真理
[00:18:05.000 --> 00:18:08.000]  一個係負面嘅 唔好
[00:18:08.000 --> 00:18:11.000]  鍾意嗰啲不義嘅事 跟住就係咩呀
[00:18:11.000 --> 00:18:14.000]  只喜歡真理呀 係咪好似
[00:18:14.000 --> 00:18:17.000]  雙胞胎呀 好似一個仔一個女咁
[00:18:17.000 --> 00:18:20.000]  孖嘅 不過係龍鳳胎
[00:18:20.000 --> 00:18:23.000]  當然兩個唔同啦 係咪呀 不過呢 一個呢
[00:18:23.000 --> 00:18:26.000]  就係不喜歡不義 一個呢 就係只喜歡真理
[00:18:26.000 --> 00:18:29.000]  其實我頭先講緊話呢
[00:18:29.000 --> 00:18:32.000]  我同一個猶太人食飯喎
[00:18:32.000 --> 00:18:35.000]  咁點知講一講呢 我個人就係咁啦
[00:18:35.000 --> 00:18:38.000]  講一講下啲嘢呢 我就講咗猶太人戴頂嗰啲嘢喺度啦
[00:18:38.000 --> 00:18:41.000]  但係呢個猶太人呢 冇戴嗰啲嘢嘅
[00:18:41.000 --> 00:18:44.000]  所以呢我同佢食飯呢 燒賣佢又食
[00:18:44.000 --> 00:18:47.000]  知道燒賣有咩㗎 豬肉㗎嘛
[00:18:47.000 --> 00:18:50.000]  猶太人suppose如果佢係嗰啲叫orthodox
[00:18:50.000 --> 00:18:53.000]  豬呢 佢唔食豬肉㗎嘛 係咪呀 咁一睇佢
[00:18:53.000 --> 00:18:56.000]  仲有呀 嘩嗰碟燒肉嚟呢
[00:18:56.000 --> 00:18:59.000]  嘩 好開心呀呢個
[00:18:59.000 --> 00:19:02.000]  猶太人嘅朋友 佢同埋佢嘅
[00:19:02.000 --> 00:19:05.000]  猶太人嘅女朋友一齊嚟添 兩個都係咁樣食㗎
[00:19:05.000 --> 00:19:08.000]  咁我呢 就在直上呢
[00:19:08.000 --> 00:19:11.000]  我就同佢傾偈啦 因為我知道佢係猶太人
[00:19:11.000 --> 00:19:14.000]  咁我就想同佢呢
[00:19:14.000 --> 00:19:17.000]  講一啲聖經嘅真理 我同佢講下耶穌
[00:19:17.000 --> 00:19:20.000]  咁我就分享到呢
[00:19:20.000 --> 00:19:23.000]  耶穌呢就係點樣做乜嘢 耶穌就做乜嘢
[00:19:23.000 --> 00:19:26.000]  咁其中一樣嘢呢 我就話
[00:19:26.000 --> 00:19:29.000]  耶穌呢 你唔好以為佢呢 淨係呢
[00:19:29.000 --> 00:19:32.000]  行神蹟呀 歧視呀 醫病呀
[00:19:32.000 --> 00:19:35.000]  趕鬼呀 其實佢都有
[00:19:35.000 --> 00:19:38.000]  發脾氣嘅時候㗎喎 發嬲嘅時候㗎喎
[00:19:38.000 --> 00:19:41.000]  嘩 乜佢都會發嬲㗎咩 我話係呀
[00:19:41.000 --> 00:19:44.000]  所以嗰啲法利賽人呀 Pharisee
[00:19:44.000 --> 00:19:47.000]  Pharisee
[00:19:47.000 --> 00:19:50.000]  耶穌都喺馬拉分第23章嘅時候
[00:19:50.000 --> 00:19:53.000]  鬧佢哋鬧得好勁呀 話佢哋係毒蛇嘅
[00:19:53.000 --> 00:19:56.000]  種類呀 咩叫毒蛇嘅種類呀 即是話
[00:19:56.000 --> 00:19:59.000]  你爸爸媽媽係毒蛇嚟嘅 係咪咁講呀
[00:19:59.000 --> 00:20:02.000]  即係好似我哋有句英文呢 係Son of the Bee
[00:20:02.000 --> 00:20:05.000]  我唔鍾意講嗰句嘢出嚟呀 好核突呀嗰句嘢呀
[00:20:05.000 --> 00:20:08.000]  中文呢就係 狗糧生的
[00:20:08.000 --> 00:20:11.000]  即係話 你阿媽係
[00:20:11.000 --> 00:20:14.000]  狗啦嚟嘅 嘩 如果有人咁同我
[00:20:14.000 --> 00:20:17.000]  講 我話俾你聽 我即刻整幾嘢
[00:20:17.000 --> 00:20:20.000]  詠春打佢
[00:20:20.000 --> 00:20:23.000]  因為第二樣嘢我可以忍 你咁樣去侮辱
[00:20:23.000 --> 00:20:26.000]  我張相下咪而家喺度
[00:20:26.000 --> 00:20:29.000]  即係我覺得 豈有此理
[00:20:29.000 --> 00:20:32.000]  咁佢問我 其實咩係
[00:20:32.000 --> 00:20:35.000]  Pharisee呀 佢唔知喎 雖然佢係一個猶太
[00:20:35.000 --> 00:20:38.000]  我後來諗下 點解佢會唔知咩叫做Pharisee
[00:20:38.000 --> 00:20:41.000]  哎呀 我而家諗起啦 因為佢係
[00:20:41.000 --> 00:20:44.000]  有讀過少少舊約聖經嘅
[00:20:44.000 --> 00:20:47.000]  但係Pharisee呢樣嘢呢
[00:20:47.000 --> 00:20:50.000]  係應該係新約嘅時代㗎嘛
[00:20:50.000 --> 00:20:53.000]  Around嗰個時候先有㗎嘛
[00:20:53.000 --> 00:20:56.000]  所以佢唔識囉 咁我就解釋俾佢聽 Pharisee呢個字呢
[00:20:56.000 --> 00:20:59.000]  係咩呢 Pharisee呢個字呢 原文嘅意思
[00:20:59.000 --> 00:21:02.000]  就係Separate 分別
[00:21:02.000 --> 00:21:05.000]  咁咩叫分別呢 因為有啲叫做法利賽人
[00:21:05.000 --> 00:21:08.000]  佢哋其實係宗教嘅領袖 佢哋呢
[00:21:08.000 --> 00:21:11.000]  係對聖經 舊約聖經啦 當然我哋咁叫啦
[00:21:11.000 --> 00:21:14.000]  聖經係好熟悉嘅 佢但係有一個問題
[00:21:14.000 --> 00:21:17.000]  就係佢哋好咩呀 好self-righteous
[00:21:17.000 --> 00:21:20.000]  佢哋覺得自己呢係好啱
[00:21:20.000 --> 00:21:23.000]  你哋唔啱 佢拎住本聖經周圍去睇下
[00:21:23.000 --> 00:21:26.000]  你呢度唔啱 你呢度唔啱 嗰度唔啱
[00:21:26.000 --> 00:21:29.000]  但係佢覺得佢自己啱 所以佢要做到自己
[00:21:29.000 --> 00:21:32.000]  表面睇嚟好啱 但係其實喺佢裏面嘅
[00:21:32.000 --> 00:21:35.000]  內心佢一樣比人哋更差
[00:21:35.000 --> 00:21:38.000]  所以弟兄姊妹 我哋好小心
[00:21:38.000 --> 00:21:41.000]  我今朝早起身 領袖睇我
[00:21:41.000 --> 00:21:44.000]  慣常要睇嗰啲apps 其中有一篇
[00:21:44.000 --> 00:21:47.000]  就係講呢啲嘅嘢
[00:21:47.000 --> 00:21:50.000]  佢有時我哋去敬拜神
[00:21:50.000 --> 00:21:53.000]  或者我哋去參加
[00:21:53.000 --> 00:21:56.000]  侍奉 求主要提醒我哋
[00:21:56.000 --> 00:21:59.000]  要小心檢查我哋嘅內心
[00:21:59.000 --> 00:22:02.000]  究竟我哋係去做俾人睇呀
[00:22:02.000 --> 00:22:05.000]  定啲話係真係係喺心裏面
[00:22:05.000 --> 00:22:08.000]  去服侍神嘅呢
[00:22:08.000 --> 00:22:11.000]  係咪呀 好容易真係
[00:22:11.000 --> 00:22:14.000]  踩界㗎咋 所以真係呢
[00:22:14.000 --> 00:22:17.000]  要好戰戰兢兢咁樣
[00:22:17.000 --> 00:22:20.000]  時常嘅要喺神嘅面前去反省
[00:22:20.000 --> 00:22:23.000]  自己 如果唔係呢我哋就會
[00:22:23.000 --> 00:22:26.000]  重套法利賽人
[00:22:26.000 --> 00:22:29.000]  嗰啲嘅部份
[00:22:29.000 --> 00:22:32.000]  因為呢就係聖經所以保羅話呢
[00:22:32.000 --> 00:22:35.000]  知識係叫人至高至大
[00:22:35.000 --> 00:22:38.000]  如果我哋聖經好熟㗎
[00:22:38.000 --> 00:22:41.000]  咁我哋背誦啲聖經出嚟冇問題㗎喎
[00:22:41.000 --> 00:22:44.000]  但係背吓背吓啦你覺得自己呀
[00:22:44.000 --> 00:22:47.000]  我背得幾好我背得幾好呢
[00:22:47.000 --> 00:22:50.000]  你唔會話俾人聽㗎喎 但係你嘅內心呢
[00:22:50.000 --> 00:22:53.000]  會沾沾自喜 牧師你有無 梗係有啦
[00:22:53.000 --> 00:22:56.000]  我都唔知時不時都會咁啦
[00:22:56.000 --> 00:22:59.000]  但係我有時要鬧返自己喎
[00:22:59.000 --> 00:23:02.000]  有時又鬧魔鬼喎 鬧似乜嘢 喂
[00:23:02.000 --> 00:23:05.000]  你想點呀你 有時我話
[00:23:05.000 --> 00:23:08.000]  撒旦你推開 奉耶穌嘅名你走
[00:23:08.000 --> 00:23:11.000]  我真係鬧佢 我成日鬧佢 不過唔係用我去鬧佢
[00:23:11.000 --> 00:23:14.000]  我去鬧佢唔得㗎 奉耶穌嘅名你走
[00:23:14.000 --> 00:23:17.000]  推開我後面 真係有時要咁樣鬧自己
[00:23:17.000 --> 00:23:20.000]  又鬧下魔鬼 又唔好淨係鬧魔鬼喎
[00:23:20.000 --> 00:23:23.000]  其實自己係有份參與㗎喎
[00:23:23.000 --> 00:23:26.000]  但又唔係自己喎 因為魔鬼係去引誘我地
[00:23:26.000 --> 00:23:29.000]  試探我地
[00:23:29.000 --> 00:23:32.000]  跟住黎講呢 係呢一個提摩泰
[00:23:32.000 --> 00:23:35.000]  後書嘅
[00:23:35.000 --> 00:23:38.000]  二章第十九節 佢話
[00:23:38.000 --> 00:23:41.000]  然而神堅固嘅根基 屹立不移
[00:23:41.000 --> 00:23:44.000]  上面有者印記說 主認得
[00:23:44.000 --> 00:23:47.000]  他自己的人 又說凡
[00:23:47.000 --> 00:23:50.000]  稱呼主名的人 總要離開不移
[00:23:50.000 --> 00:23:53.000]  所以弟兄姊妹 原來我地
[00:23:53.000 --> 00:23:56.000]  凡稱呼主名的人 即係話呢
[00:23:56.000 --> 00:23:59.000]  我地係
[00:23:59.000 --> 00:24:02.000]  呼求神 呼求耶和華神
[00:24:02.000 --> 00:24:05.000]  呼求主耶穌基督嘅 我地要
[00:24:05.000 --> 00:24:08.000]  離開不移 我地唔好一方面
[00:24:08.000 --> 00:24:11.000]  又係做一啲不義嘅事 一方面又話我地係一個
[00:24:11.000 --> 00:24:14.000]  基督徒 咁我地就係羞辱咗神嘅名字
[00:24:14.000 --> 00:24:17.000]  人地只會話 你睇吓 基督徒呢
[00:24:17.000 --> 00:24:20.000]  基督徒呀 呢啲基督徒係咁架
[00:24:20.000 --> 00:24:23.000]  我好多年前 因為呢 我要搬屋
[00:24:23.000 --> 00:24:26.000]  咁我要搵一間屋 有一個基督徒
[00:24:26.000 --> 00:24:29.000]  嘅 即係 遠親呢 佢就係
[00:24:29.000 --> 00:24:32.000]  做房屋經紀嘅 佢帶我睇屋
[00:24:32.000 --> 00:24:35.000]  一入到間屋 佢話 嗯 呢間唔得
[00:24:35.000 --> 00:24:38.000]  唔得 我話 咩事唔得呀 Aunty
[00:24:38.000 --> 00:24:41.000]  佢話呢間對門呢 向正個樓梯
[00:24:41.000 --> 00:24:44.000]  你朝頭早起身 由樓上落嚟嘅時候 啊 望到對門
[00:24:44.000 --> 00:24:47.000]  衝起你 唔係唔係 衝起你呀 衝住你呀
[00:24:47.000 --> 00:24:50.000]  衝起就好啦 衝到你喎
[00:24:50.000 --> 00:24:53.000]  我心裏面諗 嘩 你係咪基督徒嚟㗎 仲話係咩
[00:24:53.000 --> 00:24:56.000]  教會嘅執事 咁你信呢咁嘅嘢㗎咩
[00:24:56.000 --> 00:24:59.000]  吓
[00:24:59.000 --> 00:25:02.000]  嘩 我真係心裏面呢 覺得 得啦 係咁先
[00:25:02.000 --> 00:25:05.000]  我唔愛你 大愛啦 我搵個第二個
[00:25:05.000 --> 00:25:08.000]  第二個好過 我心裏面諗 真係 唔係嘛
[00:25:08.000 --> 00:25:11.000]  你 係 你做萬屋經紀
[00:25:11.000 --> 00:25:14.000]  OK㗎 萬屋經紀都係好嘅一件事嚟㗎
[00:25:14.000 --> 00:25:17.000]  但係 咩 你連風水都 都同人睇埋呀
[00:25:17.000 --> 00:25:20.000]  咁 又話係基督徒 又話係教會嘅執事喎
[00:25:20.000 --> 00:25:23.000]  我心裏面真係覺得 好唔掂喎 咁樣搞返
[00:25:23.000 --> 00:25:26.000]  好啦 跟住呢 講完呢個
[00:25:26.000 --> 00:25:29.000]  不喜歡不義 只喜歡真理
[00:25:29.000 --> 00:25:32.000]  真理呢度呢 係 首先第一件事 係
[00:25:32.000 --> 00:25:35.000]  約翰福音第十四章第六節 聖經話比你聽
[00:25:35.000 --> 00:25:38.000]  耶穌對他說 我就是道路
[00:25:38.000 --> 00:25:41.000]  係真理 係生命
[00:25:41.000 --> 00:25:44.000]  若不直著我 沒有人能到腐乸裏去
[00:25:44.000 --> 00:25:47.000]  所以耶穌基督話比你聽 佢就係真理
[00:25:47.000 --> 00:25:50.000]  所以 神嘅愛裏面
[00:25:50.000 --> 00:25:53.000]  其中一點就係 不喜歡不義
[00:25:53.000 --> 00:25:56.000]  只喜歡真理 其實就係好正確㗎
[00:25:56.000 --> 00:25:59.000]  仲有呢 提一提一點 就係
[00:25:59.000 --> 00:26:02.000]  耶穌咁樣講嘢法 我曾經都講過一篇道
[00:26:02.000 --> 00:26:05.000]  就係 十樣嘢
[00:26:05.000 --> 00:26:08.000]  關於道 天父同耶穌基督嘅
[00:26:08.000 --> 00:26:11.000]  我亦曾經好多時候講到呢 我會提及到
[00:26:11.000 --> 00:26:14.000]  耶穌講嘢 主耶穌基督講說話
[00:26:14.000 --> 00:26:17.000]  一係 佢講大話
[00:26:17.000 --> 00:26:20.000]  嗱 佢話吖嘛 我就係真理喎
[00:26:20.000 --> 00:26:23.000]  如果唔係透過我 去唔到呢個天父嗰度
[00:26:23.000 --> 00:26:26.000]  去唔到 父嗰度 呢個父 佢稱嘅父就係
[00:26:26.000 --> 00:26:29.000]  天上嘅父 即係去唔到神嗰度
[00:26:29.000 --> 00:26:32.000]  嘩 係 喂 你係邊個呀
[00:26:32.000 --> 00:26:35.000]  我哋嗰時話 workman horse呀
[00:26:35.000 --> 00:26:38.000]  你咩人馬 workman horse呀你係
[00:26:38.000 --> 00:26:41.000]  咁大 咁大口氣
[00:26:41.000 --> 00:26:44.000]  如果唔係透過你 去唔到神嗰度
[00:26:44.000 --> 00:26:47.000]  冇第二條路㗎 淨係呢一條路呀
[00:26:47.000 --> 00:26:50.000]  但係耶穌就係咁講㗎嘛
[00:26:50.000 --> 00:26:53.000]  若不直著我嘛 冇有人能夠到
[00:26:53.000 --> 00:26:56.000]  父那裡去喎 嘩 咁所以如果
[00:26:56.000 --> 00:26:59.000]  耶穌講嘅嘢 係真嘅就好啫
[00:26:59.000 --> 00:27:02.000]  唔真嘅時候呢 佢係講一個好超級嘅
[00:27:02.000 --> 00:27:05.000]  大話出嚟喎 仲有呢
[00:27:05.000 --> 00:27:08.000]  佢可能呢 係有精神病呀
[00:27:08.000 --> 00:27:11.000]  好似我最近呢 去探一個人
[00:27:11.000 --> 00:27:14.000]  佢同我講
[00:27:14.000 --> 00:27:17.000]  佢話俾我聽一樣嘢 嗱 佢係有啲
[00:27:17.000 --> 00:27:20.000]  問題嘅 佢就唔係精神病 不過佢呢
[00:27:20.000 --> 00:27:23.000]  係一個意外 令到佢呢 個頭腦呢
[00:27:23.000 --> 00:27:26.000]  係有啲啲問題 佢話俾
[00:27:26.000 --> 00:27:29.000]  啲人聽 佢話 你知唔知呀
[00:27:29.000 --> 00:27:32.000]  我靜靜地講俾你聽下
[00:27:32.000 --> 00:27:35.000]  我係運嗱 我係改咗啲嘢啦 我係運嗰啲
[00:27:35.000 --> 00:27:38.000]  坦克車 坦克車
[00:27:38.000 --> 00:27:41.000]  去柬埔寨㗎 我一個
[00:27:41.000 --> 00:27:44.000]  貨櫃 一個貨櫃 去柬 坦克車
[00:27:44.000 --> 00:27:47.000]  嗱 你係柬埔寨嚟嘅 唔係真嘅 我轉啲
[00:27:47.000 --> 00:27:50.000]  我要轉㗎嘛 佢唔係去柬埔寨 去第二個地方 佢唔係運
[00:27:50.000 --> 00:27:53.000]  坦克車 不過都係嗰啲殺傷力好大嘅武器
[00:27:53.000 --> 00:27:56.000]  佢話 我運坦克車 一個櫃
[00:27:56.000 --> 00:27:59.000]  一個櫃 去柬埔寨㗎 我話咁都得
[00:27:59.000 --> 00:28:02.000]  佢話 不過 我嗰張過關
[00:28:02.000 --> 00:28:05.000]  嗰啲呢 係咪呀 第一呢 我夾咗好多
[00:28:05.000 --> 00:28:08.000]  五顏六色嘅嘢喺度啦 大家明唔明咩意思呀
[00:28:08.000 --> 00:28:11.000]  五顏六色嘅嘢夾埋一齊呀
[00:28:11.000 --> 00:28:14.000]  第二呢 就係 我寫㗎 唔係坦克車呢
[00:28:14.000 --> 00:28:17.000]  我寫呢 係水鞋呀 係水鞋呀
[00:28:17.000 --> 00:28:20.000]  咁咪得囉 係咪
[00:28:20.000 --> 00:28:23.000]  不過呢個人呢 我話畀你聽 我識佢嘅
[00:28:23.000 --> 00:28:26.000]  我知道佢呢 佢撼 撼親個腦
[00:28:26.000 --> 00:28:29.000]  根本佢係 賣波鞋
[00:28:29.000 --> 00:28:32.000]  但唔知點解諗呀諗呀諗咗去
[00:28:32.000 --> 00:28:35.000]  坦克車喎 仲要呢 好靜靜雞咁樣
[00:28:35.000 --> 00:28:38.000]  其實都冇人喺度嘅間房 佢要好靜靜雞咁樣
[00:28:38.000 --> 00:28:41.000]  話畀我聽喎
[00:28:41.000 --> 00:28:44.000]  但係耶穌係咪有精神病呢 佢話
[00:28:44.000 --> 00:28:47.000]  若不直著我 我就係道路 我就係真理
[00:28:47.000 --> 00:28:50.000]  我就係生命 若不直著我 冇人能夠到庫拿裡去
[00:28:50.000 --> 00:28:53.000]  耶穌係咪有精神病呀
[00:28:53.000 --> 00:28:56.000]  仲有喎 佢話 我睇見神
[00:28:56.000 --> 00:28:59.000]  做乜嘢嘢 我就做乜嘢嘢 我睇聽見
[00:28:59.000 --> 00:29:02.000]  神講乜嘢 我就講乜嘢嘢 咁你咪即係你講
[00:29:02.000 --> 00:29:05.000]  嗰啲咪神講嘅嘢 你做嗰啲咪神做嘅嘢 係咪 耶穌自己撐
[00:29:05.000 --> 00:29:08.000]  我講嘛 所以有啲人呢 就話 一係呢
[00:29:08.000 --> 00:29:11.000]  佢係精神有問題 精神病嘅人 係咪呀
[00:29:11.000 --> 00:29:14.000]  如果唔係佢點會 胡言亂語呢
[00:29:14.000 --> 00:29:17.000]  如果佢講好多嘢呢 如果佢唔係真嘅呢
[00:29:17.000 --> 00:29:20.000]  一係佢講大話 一係呢 佢真係嚴重嘅精神病
[00:29:20.000 --> 00:29:23.000]  一係佢從來冇講過
[00:29:23.000 --> 00:29:26.000]  你啲人夾硬話佢講嘅咋嘛 係咪呀 佢根本冇講過
[00:29:26.000 --> 00:29:29.000]  你啲人作呀作呀作到呢
[00:29:29.000 --> 00:29:32.000]  就話佢講過 但係仲有一個可能性
[00:29:32.000 --> 00:29:35.000]  佢係真嘅 佢唔係假嘅
[00:29:35.000 --> 00:29:38.000]  佢係真嘅 佢唔係假嘅 耶穌話
[00:29:38.000 --> 00:29:41.000]  我就是道路真理生命
[00:29:41.000 --> 00:29:44.000]  並不疑 只喜歡真理
[00:29:44.000 --> 00:29:47.000]  以分手書六章十四節 四章十五節先啦
[00:29:47.000 --> 00:29:50.000]  佢話 我們反而要用愛心
[00:29:50.000 --> 00:29:53.000]  說誠實話 各方面向著基督長進
[00:29:53.000 --> 00:29:56.000]  憐於元首基督
[00:29:56.000 --> 00:29:59.000]  誠實話 真嘅說話 真理呢
[00:29:59.000 --> 00:30:02.000]  就一定係誠實嘅 係咪呀 誠實嘅嘢
[00:30:02.000 --> 00:30:05.000]  未必一定係真理 我相信真理同誠實
[00:30:05.000 --> 00:30:08.000]  呢兩個呢 係有啲啲分別嘅 咁樣
[00:30:08.000 --> 00:30:11.000]  不過有時都幾難去諗到啲分別出嚟呀
[00:30:11.000 --> 00:30:14.000]  總而言之呢 真理嘅嘢就一定係
[00:30:14.000 --> 00:30:17.000]  真實嘅嘢 唔會假嘅嘢
[00:30:17.000 --> 00:30:20.000]  咁但係呢 原來講呢個誠實話嘅
[00:30:20.000 --> 00:30:23.000]  時候呢 講真心嘅說話嘅時候呢 係要
[00:30:23.000 --> 00:30:26.000]  帶著愛心講嘅 帶著愛心講嘅
[00:30:26.000 --> 00:30:29.000]  我個腦呀真係好弊嘅 我最近
[00:30:29.000 --> 00:30:32.000]  先至同一個人傾起計 我又同佢講話 嗱
[00:30:32.000 --> 00:30:35.000]  你唔好介意呀 我係 即係用愛心
[00:30:35.000 --> 00:30:38.000]  嚟講呢啲 真嘅說話畀佢聽 但我唔記得
[00:30:38.000 --> 00:30:41.000]  咗係邊個人 又唔記得同佢講過咩嘢喎
[00:30:41.000 --> 00:30:44.000]  因為我同太多人 喺唔同嘅場合講嘢
[00:30:44.000 --> 00:30:47.000]  可能突然間會返嚟嘅個腦
[00:30:47.000 --> 00:30:50.000]  返嚟啦 呢樣嘢 所以呢我
[00:30:50.000 --> 00:30:53.000]  講畀佢聽嘅時候呢 我就講明先 我話嗱
[00:30:53.000 --> 00:30:56.000]  我咁同你講呢 係愛心講嘅 你唔好以為
[00:30:56.000 --> 00:30:59.000]  我喺度批評你呀 或者講咩 我係愛心同你
[00:30:59.000 --> 00:31:02.000]  講嘅 所以醒佢話 你要用愛心講呢個
[00:31:02.000 --> 00:31:05.000]  誠實話 以弗所書四章廿一字
[00:31:05.000 --> 00:31:08.000]  如果你們聽過他的道 領了他的教
[00:31:08.000 --> 00:31:11.000]  因為真理就在耶穌裡
[00:31:11.000 --> 00:31:14.000]  以弗所書六章十四字 所以要站穩
[00:31:14.000 --> 00:31:17.000]  要用真理當作帶子束腰
[00:31:17.000 --> 00:31:20.000]  用公義當作護心鏡遮胸 係咪呀
[00:31:20.000 --> 00:31:23.000]  真理同公義呢 好似孖仔嘅
[00:31:23.000 --> 00:31:26.000]  講完呢個真理又講公義 有時講完公義又講真理
[00:31:26.000 --> 00:31:29.000]  貼哂落嚟加後書二章第十字 並且在那
[00:31:29.000 --> 00:31:32.000]  人嘅人身上行各樣不義嘅詭詐
[00:31:32.000 --> 00:31:35.000]  因為他們不領受愛真理嘅心
[00:31:35.000 --> 00:31:38.000]  好讓他們得救 佢哋唔
[00:31:38.000 --> 00:31:41.000]  願意去領受愛真理嘅心
[00:31:41.000 --> 00:31:44.000]  因為愛真理嘅心 我哋要付出代價
[00:31:44.000 --> 00:31:47.000]  我同一個人傾偈 我話
[00:31:47.000 --> 00:31:50.000]  你信真人數未 佢話我今次真係要信
[00:31:50.000 --> 00:31:53.000]  咁你有冇犯罪 有 我話你犯咩罪 佢講比我聽
[00:31:53.000 --> 00:31:56.000]  咁我話你點樣解決呀
[00:31:56.000 --> 00:31:59.000]  我唔講咩 佢話你點解決呀 佢話
[00:31:59.000 --> 00:32:02.000]  我停止咗嗰樣嘢佢囉 要
[00:32:02.000 --> 00:32:05.000]  我話要停止咗嗰樣嘢佢囉
[00:32:05.000 --> 00:32:08.000]  所以呢 我話 ok
[00:32:08.000 --> 00:32:11.000]  如果你呢方面又話要信耶穌 知道你
[00:32:11.000 --> 00:32:14.000]  罪得赦免 嗰方面你犯緊嘅罪 你又唔放低佢
[00:32:14.000 --> 00:32:17.000]  我話你根本就冇悔而改
[00:32:17.000 --> 00:32:20.000]  你只不過係好懊悔嗰啲唔啱嘅嘢
[00:32:20.000 --> 00:32:23.000]  但係你唔改呀 有咩意思呀 有咩用呀
[00:32:23.000 --> 00:32:26.000]  係冇用㗎喎 好啦
[00:32:26.000 --> 00:32:29.000]  跟住喺呢個帖撒羅尼加侯書
[00:32:29.000 --> 00:32:32.000]  佢又話 使一切不信真理
[00:32:32.000 --> 00:32:35.000]  倒喜歡不義的人都被定罪
[00:32:35.000 --> 00:32:38.000]  係咪呀 我以前冇諗到呢樣嘢㗎喎
[00:32:38.000 --> 00:32:41.000]  當我睇到呢個哥倫多前書上
[00:32:41.000 --> 00:32:44.000]  不喜歡不義只喜歡真理 嘩 當我去
[00:32:44.000 --> 00:32:47.000]  研讀呢個經文嘅時候 發覺原來真係下下
[00:32:47.000 --> 00:32:50.000]  不義同真理係好似
[00:32:50.000 --> 00:32:53.000]  家生仔咁嘅 好多時候一講就一齊講嘅
[00:32:53.000 --> 00:32:56.000]  好 再講多少少
[00:32:56.000 --> 00:32:59.000]  去到第十三章嘅第七節 佢話 凡事包容
[00:32:59.000 --> 00:33:02.000]  凡事相信 凡事盼望 凡事忍耐
[00:33:02.000 --> 00:33:05.000]  呢個凡事呢個字呢 喺呢個希臘文呢可以解
[00:33:05.000 --> 00:33:08.000]  always 或者in everything
[00:33:08.000 --> 00:33:11.000]  一個係時間 一個呢 就係涉及嘅事物
[00:33:11.000 --> 00:33:14.000]  時間就 時間呢 就係
[00:33:14.000 --> 00:33:17.000]  可以係即係 經常嘅意思啦
[00:33:17.000 --> 00:33:20.000]  事物呢 就係見見嘅意思
[00:33:20.000 --> 00:33:23.000]  樣樣嘅意思呢 呢個字呢
[00:33:23.000 --> 00:33:26.000]  panther呢 就可以有咁樣嘅意思 咩叫包容呢
[00:33:26.000 --> 00:33:29.000]  嘩 包容呢個呢 真係都幾
[00:33:29.000 --> 00:33:32.000]  唔容易去理解嘅 包容呢個字
[00:33:32.000 --> 00:33:35.000]  幾唔容易去理解嘅 呢個字嘅含義呢
[00:33:35.000 --> 00:33:38.000]  就係有一個 遮蓋嘅意思
[00:33:38.000 --> 00:33:41.000]  包容 忍耐 係好相似嘅
[00:33:41.000 --> 00:33:44.000]  要記得一件事 一定要記得一件事 包容
[00:33:44.000 --> 00:33:47.000]  唔係等於包庇 有時我哋
[00:33:47.000 --> 00:33:50.000]  會將一啲包庇嘅嘢呢
[00:33:50.000 --> 00:33:53.000]  就覺得我係包容 但係呢
[00:33:53.000 --> 00:33:56.000]  有時包容到一個地步呢 我哋就變成咗
[00:33:56.000 --> 00:33:59.000]  係包庇 所以呢 成個呢一個
[00:33:59.000 --> 00:34:02.000]  愛呢 係連貫性嘅
[00:34:02.000 --> 00:34:05.000]  因為當你要包容嘅時候 裏面不能夠有不義
[00:34:05.000 --> 00:34:08.000]  係咪呀 如果你有不義嘅
[00:34:08.000 --> 00:34:11.000]  存在 你又包容嘅時候 咁咪即係咩呀 包庇囉
[00:34:11.000 --> 00:34:14.000]  所以係一連貫性嘅
[00:34:14.000 --> 00:34:17.000]  所以呢 係唔可以有不義嘅嘢
[00:34:17.000 --> 00:34:20.000]  同埋呢 係真理裏面
