
[00:00:00.000 --> 00:00:04.400]  現在開始一個新的講道系列
[00:16:07.120 --> 00:16:08.840]  羊走失了之後
[00:16:08.840 --> 00:16:09.840]  牧人去找牠
[00:16:09.840 --> 00:16:11.800]  即使找到
[00:16:11.800 --> 00:16:13.680]  牠也不會跟著你回來
[00:16:13.680 --> 00:16:15.280]  例如有隻羊不見了兩天
[00:16:15.280 --> 00:16:15.960]  你去找 找了兩天
[00:16:15.960 --> 00:16:17.000]  很辛苦 終於找到了
[00:16:17.000 --> 00:16:18.640]  你跟牠說 嘿嘿
[00:16:18.640 --> 00:16:21.040]  回家了 嘿嘿
[00:16:21.040 --> 00:16:22.840]  羊的反應就是
[00:16:22.840 --> 00:16:25.280]  眼神多呆滯
[00:16:25.280 --> 00:16:27.000]  然後就 咩
[00:16:27.000 --> 00:16:27.680]  牠不會理你
[00:16:27.680 --> 00:16:29.120]  牠就在那裡
[00:16:29.120 --> 00:16:30.400]  你找到牠兩天
[00:16:30.400 --> 00:16:31.400]  你說 嘿
[00:16:31.400 --> 00:16:32.000]  回來了
[00:16:32.000 --> 00:16:33.360]  咦 咦
[00:16:33.360 --> 00:16:35.120]  不會理你
[00:16:35.120 --> 00:16:36.720]  我以前
[00:16:36.720 --> 00:16:37.960]  未信主之前
[00:16:37.960 --> 00:16:40.160]  第一個跟我傳呼音的人
[00:16:40.160 --> 00:16:41.160]  我當時在中美洲
[00:16:41.160 --> 00:16:43.720]  在一個中美的國家
[00:16:43.720 --> 00:16:44.920]  墨西哥南邊
[00:16:44.920 --> 00:16:47.200]  第一個跟我傳呼音的人
[00:16:47.200 --> 00:16:48.680]  是一個宣教士
[00:16:48.680 --> 00:16:50.120]  從香港過去
[00:16:50.120 --> 00:16:52.520]  你知不知道從香港飛去比利時
[00:16:52.520 --> 00:16:54.000]  要多久的時間呢
[00:16:54.000 --> 00:16:56.720]  我當時從香港飛去比利時
[00:16:56.720 --> 00:16:58.000]  飛了兩天
[00:16:58.000 --> 00:17:00.400]  去泰國 荷蘭
[00:17:00.400 --> 00:17:02.920]  邁阿密 薩瓦多 比利時
[00:17:02.920 --> 00:17:04.600]  到了比利時兩天之後
[00:17:04.600 --> 00:17:07.400]  所以這個宣教士花了兩天的時間
[00:17:07.400 --> 00:17:09.400]  繞過地球
[00:17:09.400 --> 00:17:10.600]  半個地球
[00:17:10.600 --> 00:17:12.440]  然後來到那個地方
[00:17:12.440 --> 00:17:14.000]  就是幫我傳呼音
[00:17:14.000 --> 00:17:15.160]  幫我分享這個
[00:17:15.160 --> 00:17:17.240]  與神和好的小冊子
[00:17:17.240 --> 00:17:18.480]  我的反應呢
[00:17:18.480 --> 00:17:19.720]  就好像羊一樣
[00:17:19.720 --> 00:17:20.440]  咩
[00:17:20.440 --> 00:17:21.080]  沒有感覺
[00:17:21.080 --> 00:17:22.160]  所以我沒有相信
[00:17:22.160 --> 00:17:23.800]  所以羊就是這麼蠢
[00:17:23.800 --> 00:17:25.440]  牠可以派木人
[00:17:25.440 --> 00:17:27.160]  繞過半個地球來到你面前
[00:17:27.160 --> 00:17:27.680]  嘿嘿
[00:17:27.680 --> 00:17:28.960]  回家了 回家了
[00:17:28.960 --> 00:17:30.560]  然後你可以一點反應都沒有
[00:17:30.560 --> 00:17:32.800]  我是完全沒有感覺的
[00:17:32.800 --> 00:17:34.120]  沒有 不想相信
[00:17:34.120 --> 00:17:35.960]  羊就是這麼蠢
[00:17:35.960 --> 00:17:40.200]  所以羊是不會主動回家的
[00:17:40.200 --> 00:17:41.360]  為什麼主耶穌說
[00:17:41.360 --> 00:17:43.400]  我一定要來
[00:17:43.400 --> 00:17:45.680]  不單止來到這個地球上
[00:17:45.680 --> 00:17:48.360]  還要主動去你家找你吃飯呢
[00:17:48.360 --> 00:17:53.240]  因為羊是蠢到不會主動去找的
[00:17:53.240 --> 00:17:59.560]  為什麼我們接下來會有直堂的計劃呢
[00:17:59.560 --> 00:18:00.600]  很簡單
[00:18:00.600 --> 00:18:04.760]  因為羊不會主動回家
[00:18:04.760 --> 00:18:07.200]  沒有人會主動回家
[00:18:07.200 --> 00:18:07.920]  牠不會說
[00:18:07.920 --> 00:18:08.760]  Tracy不是這麼遠嗎
[00:18:08.760 --> 00:18:09.960]  自己Uber來吧
[00:18:09.960 --> 00:18:11.200]  不會的
[00:18:11.200 --> 00:18:13.560]  除非你能夠去到牠當中
[00:18:13.560 --> 00:18:15.400]  去邀請牠 約牠吃飯
[00:18:15.400 --> 00:18:16.880]  辦一些活動
[00:18:16.880 --> 00:18:19.400]  沒有人會主動來信羊
[00:18:19.400 --> 00:18:20.280]  我想信耶穌
[00:18:20.280 --> 00:18:21.000]  沒有
[00:18:21.000 --> 00:18:22.440]  不會有這樣的人
[00:18:22.440 --> 00:18:23.800]  所以傳呼音工作
[00:18:23.800 --> 00:18:26.800]  就一定是你去到人群當中
[00:18:26.800 --> 00:18:27.920]  所以直堂
[00:18:27.920 --> 00:18:29.800]  就因為主耶穌說得很清楚
[00:18:29.800 --> 00:18:31.000]  羊不會自己回家
[00:18:31.000 --> 00:18:32.920]  除非你自己去
[00:18:32.920 --> 00:18:34.920]  否則牠們是不會的
[00:18:34.920 --> 00:18:36.800]  其實這個比喻
[00:18:36.800 --> 00:18:39.640]  你會發覺這個比喻不是只有一部分
[00:18:39.640 --> 00:18:41.680]  其實這個比喻有三部分
[00:18:41.680 --> 00:18:46.360]  其實十五章整個比喻都是同一個比喻
[00:18:46.360 --> 00:18:48.320]  主耶穌讓他們明白
[00:18:48.320 --> 00:18:51.200]  天父那種失而復得的感覺
[00:18:51.200 --> 00:18:52.640]  原來天父很想
[00:18:52.640 --> 00:18:53.880]  有些不見了東西很重要
[00:18:53.880 --> 00:18:55.120]  想找回
[00:18:55.120 --> 00:18:56.800]  所以他分三部分跟你說
[00:18:56.800 --> 00:18:59.280]  第一部分說不見了羊
[00:18:59.280 --> 00:19:01.640]  第二部分說不見了錢
[00:19:01.640 --> 00:19:02.720]  八到十節
[00:19:02.720 --> 00:19:06.480]  然後十一到三十二節說不見了兒子
[00:19:06.480 --> 00:19:07.840]  結局都是一樣的
[00:19:07.840 --> 00:19:09.680]  結局就是不見了錢找回
[00:19:09.680 --> 00:19:10.320]  很開心
[00:19:10.320 --> 00:19:11.600]  然後就說我告訴你們
[00:19:11.600 --> 00:19:15.280]  一個像悔改在神的使者面前也這樣為得歡喜
[00:19:15.280 --> 00:19:17.120]  即是開心
[00:19:17.120 --> 00:19:18.320]  到了三十二節
[00:19:18.320 --> 00:19:21.080]  你的弟兄是死而復活
[00:19:21.080 --> 00:19:21.720]  失而復得
[00:19:21.720 --> 00:19:23.600]  所以我們應當歡喜快樂
[00:19:23.600 --> 00:19:24.400]  都是失而復得
[00:19:24.400 --> 00:19:25.160]  開心
[00:19:25.160 --> 00:19:26.760]  就是開心
[00:19:26.760 --> 00:19:30.440]  你說為什麼要用三個部分的比喻呢
[00:19:30.440 --> 00:19:31.560]  因為主耶穌在這裡
[00:19:31.560 --> 00:19:34.840]  不只是想你腦裡明白
[00:19:34.840 --> 00:19:36.040]  父神想要做什麼
[00:19:36.040 --> 00:19:40.320]  祂想你感受一下那種父神的感受
[00:19:40.320 --> 00:19:41.280]  對祂來說
[00:19:41.280 --> 00:19:43.360]  一個罪人悔改是什麼感受
[00:19:43.360 --> 00:19:44.920]  所以祂用了三個不同的比喻
[00:19:44.920 --> 00:19:46.920]  因為如果我只是說兒子
[00:19:46.920 --> 00:19:47.960]  有些人還沒有小孩
[00:19:47.960 --> 00:19:48.920]  他不明白
[00:19:48.920 --> 00:19:50.880]  那我說動物你明白了吧
[00:19:50.880 --> 00:19:52.200]  有些人對人沒什麼感覺
[00:19:52.200 --> 00:19:53.760]  對動物很有感覺
[00:19:53.760 --> 00:19:55.120]  動物不見了
[00:19:55.120 --> 00:19:57.360]  大鑊 我們星期六晚
[00:19:57.360 --> 00:19:59.000]  甘蜜經常來
[00:19:59.000 --> 00:19:59.640]  甘蜜很可愛
[00:19:59.640 --> 00:20:01.200]  我們個個都喜歡
[00:20:01.200 --> 00:20:04.720]  如果你想像今天甘蜜突然不見了
[00:20:04.720 --> 00:20:07.920]  我相信Sonia至少都會哭一個月
[00:20:07.920 --> 00:20:10.120]  我們國語組的人應該都不開心
[00:20:10.120 --> 00:20:11.960]  應該至少都不開心一個月
[00:20:11.960 --> 00:20:14.400]  以前經常回來見到這麼可愛的小狗
[00:20:14.400 --> 00:20:15.440]  今天不見了
[00:20:15.440 --> 00:20:17.320]  大家都患得患失
[00:20:17.320 --> 00:20:18.200]  但你可以想像
[00:20:18.200 --> 00:20:20.440]  如果不見了一個月之後突然找回
[00:20:20.440 --> 00:20:22.440]  有人說甘蜜回來了
[00:20:22.440 --> 00:20:25.040]  我們的反應是一定是歡喜快樂
[00:20:25.040 --> 00:20:26.440]  你明白那種感覺嗎
[00:20:26.440 --> 00:20:27.760]  就是想你感覺那種感覺
[00:20:27.760 --> 00:20:29.120]  有些人不明白
[00:20:29.120 --> 00:20:30.880]  動物你明白了吧
[00:20:30.880 --> 00:20:35.200]  有些人是養動物去散步
[00:20:35.200 --> 00:20:37.520]  然後不見了一隻小狗
[00:20:37.520 --> 00:20:39.800]  所以說小狗不見了很奇怪
[00:20:39.800 --> 00:20:43.400]  不見了之後很長的時間
[00:20:43.400 --> 00:20:45.560]  有些人說甚至過了十年
[00:20:45.560 --> 00:20:47.560]  每次經過散步的地方
[00:20:47.560 --> 00:20:48.960]  都會望一望那個地方
[00:20:48.960 --> 00:20:51.080]  會不會回來呢
[00:20:51.080 --> 00:20:55.120]  你知道不見了一隻動物也好
[00:20:55.120 --> 00:20:56.480]  你會迷迷糊糊的
[00:20:56.480 --> 00:20:57.960]  除非你找回
[00:20:57.960 --> 00:21:01.600]  主耶穌想你明白天父那種感受
[00:21:01.600 --> 00:21:02.880]  一個罪人沒有悔改
[00:21:02.880 --> 00:21:04.560]  他就是這樣的感受
[00:21:04.560 --> 00:21:06.120]  有些人說我不喜歡動物
[00:21:06.120 --> 00:21:06.920]  有些人不喜歡動物
[00:21:06.920 --> 00:21:08.720]  對動物沒有感覺
[00:21:08.720 --> 00:21:12.200]  有些人哭不開心 踢貓
[00:21:12.200 --> 00:21:13.720]  不喜歡動物不要緊
[00:21:13.720 --> 00:21:15.080]  有第二個部分
[00:21:15.080 --> 00:21:19.520]  不見錢你明白了吧
[00:21:19.520 --> 00:21:21.120]  Shirley在幾年前
[00:21:21.120 --> 00:21:23.200]  她的錢包不見了
[00:21:23.200 --> 00:21:24.960]  被人偷了
[00:21:24.960 --> 00:21:27.040]  偷了錢包的人不但拿了信用卡
[00:21:27.040 --> 00:21:28.880]  還拿了銀行的信用卡
[00:21:28.880 --> 00:21:30.920]  去了三藩市一家銀行
[00:21:30.920 --> 00:21:34.080]  取回了她所有的IRA
[00:21:34.080 --> 00:21:35.520]  整筆錢包不見了
[00:21:35.520 --> 00:21:36.880]  我們很緊張
[00:21:36.880 --> 00:21:41.280]  於是我們花了一年多的時間
[00:21:41.280 --> 00:21:42.600]  不同的銀行部門
[00:21:42.600 --> 00:21:43.800]  這個部門推那個部門
[00:21:43.800 --> 00:21:45.000]  那個部門推
[00:21:45.000 --> 00:21:46.880]  打了無數的電話
[00:21:46.880 --> 00:21:48.760]  經過一年多之後
[00:21:48.760 --> 00:21:50.480]  終於追回來了
[00:21:50.480 --> 00:21:52.160]  多開心
[00:21:52.160 --> 00:21:53.560]  這麼多年儲起來
[00:21:53.560 --> 00:21:55.360]  退休金突然不見了
[00:21:55.360 --> 00:21:56.680]  回來了
[00:21:56.680 --> 00:21:57.800]  那種感受
[00:21:57.800 --> 00:21:59.680]  動物不感覺到
[00:21:59.680 --> 00:22:01.600]  錢你感覺到了
[00:22:01.600 --> 00:22:02.720]  退休金不見了
[00:22:02.720 --> 00:22:03.880]  突然回來
[00:22:03.880 --> 00:22:04.880]  你有沒有感覺
[00:22:04.880 --> 00:22:05.800]  有
[00:22:05.800 --> 00:22:07.000]  感受一下
[00:22:07.000 --> 00:22:08.560]  天父的感覺
[00:22:08.560 --> 00:22:09.800]  天父見到一個罪人
[00:22:09.800 --> 00:22:11.880]  悔改就是這種感覺
[00:22:11.880 --> 00:22:12.720]  金不見了
[00:22:12.720 --> 00:22:13.320]  他回來了
[00:22:13.320 --> 00:22:14.880]  開心
[00:22:14.880 --> 00:22:15.600]  錢不見了
[00:22:15.600 --> 00:22:16.160]  他回來了
[00:22:16.160 --> 00:22:17.560]  開心
[00:22:17.560 --> 00:22:19.240]  第三個為人父母
[00:22:19.240 --> 00:22:20.080]  你明白了吧
[00:22:20.080 --> 00:22:21.800]  不見了一個小孩
[00:22:21.800 --> 00:22:22.960]  拿了我們的家產
[00:22:22.960 --> 00:22:23.840]  離家出走
[00:22:23.840 --> 00:22:25.760]  突然悔改回來
[00:22:25.760 --> 00:22:28.240]  開派對慶祝
[00:22:28.240 --> 00:22:31.800]  主耶穌是想我們明白
[00:22:31.800 --> 00:22:33.960]  天父的感受
[00:22:33.960 --> 00:22:36.120]  2015年
[00:22:36.120 --> 00:22:38.280]  劉德華拍了一套戲叫《失姑》
[00:22:38.280 --> 00:22:43.680]  當然劉德華隨著年紀的漸長
[00:22:43.680 --> 00:22:45.560]  他的演技也越來越精湛
[00:22:45.560 --> 00:22:47.240]  2015年拍了這套戲
[00:22:47.240 --> 00:22:49.840]  我覺得是他演技的另一個突破
[00:22:49.840 --> 00:22:55.080]  因為很少見他扮一個鄉下農民工的身份
[00:22:55.080 --> 00:22:59.280]  這套片是根據真實的故事來改編的
[00:22:59.280 --> 00:23:01.480]  是說一個農民工不見了兒子
[00:23:01.480 --> 00:23:04.800]  然後他開了一輛奶摩托
[00:23:04.800 --> 00:23:05.680]  掛著旗子
[00:23:05.680 --> 00:23:07.920]  上面有他的兒子的照片
[00:23:07.920 --> 00:23:09.280]  穿州過省
[00:23:09.280 --> 00:23:11.640]  花了15年的時間
[00:23:11.640 --> 00:23:12.800]  在路上
[00:23:12.800 --> 00:23:13.640]  睡街
[00:23:13.640 --> 00:23:14.680]  然後吃東西
[00:23:14.680 --> 00:23:16.680]  然後不斷去找尋
[00:23:16.680 --> 00:23:21.120]  尋找他兒子的故事
[00:23:21.120 --> 00:23:24.600]  我覺得劉德華的角色
[00:23:24.600 --> 00:23:26.080]  他的演技能夠
[00:23:26.080 --> 00:23:28.120]  他真的演繹出一個農民工
[00:23:28.120 --> 00:23:30.840]  父親不見了兒子想去找
[00:23:30.840 --> 00:23:32.520]  我拋開一切
[00:23:32.520 --> 00:23:33.240]  用盡家產
[00:23:33.240 --> 00:23:35.120]  我都要找回我兒子
[00:23:35.120 --> 00:23:38.520]  那種形象他演得非常深刻
[00:23:38.520 --> 00:23:42.360]  所以我想播一小段他的MV給你看
[00:23:42.360 --> 00:23:44.320]  就是這段故事
[00:23:44.320 --> 00:23:45.680]  這段故事我想你看的時候
[00:23:45.680 --> 00:23:47.280]  我想你去感受
[00:23:47.280 --> 00:23:48.800]  我想你感受一下
[00:23:48.800 --> 00:23:52.360]  那種天父不見了兒子
[00:23:52.360 --> 00:23:55.000]  想要找回那種形象
[00:23:55.000 --> 00:23:56.640]  我想你感受一下
[00:23:56.640 --> 00:23:59.600]  因為這段比喻不是給你明白
[00:23:59.600 --> 00:24:01.440]  是給你去感受
[00:24:01.440 --> 00:24:02.640]  你感受才會明白
[00:24:02.640 --> 00:24:04.880]  原來天父是這樣看我們的
[00:24:04.880 --> 00:24:06.560]  我給你看看這段片
[00:24:15.680 --> 00:24:21.120]  回家的路
[00:24:21.120 --> 00:24:26.240]  數一數一生多少個寒暑
[00:24:26.240 --> 00:24:30.360]  數一數起起落落的旅途
[00:24:30.360 --> 00:24:35.280]  多少個孤獨的思念
[00:24:35.280 --> 00:24:40.240]  數一數一生多少個孤獨的思念
[00:24:40.240 --> 00:24:45.200]  數一數一生多少個孤獨的思念
[00:24:45.200 --> 00:24:50.320]  多少個笑多少個哭
[00:24:50.320 --> 00:24:55.000]  回家的路
[00:24:55.000 --> 00:24:59.880]  數一數一年三百六十五
[00:24:59.880 --> 00:25:04.200]  數一數日子有哪些幸福
[00:25:04.200 --> 00:25:09.920]  擁有哪些滿足
[00:25:09.920 --> 00:25:14.560]  回家吧幸福
[00:25:14.560 --> 00:25:18.880]  能抱一抱父母
[00:25:18.880 --> 00:25:23.160]  說一說羞澀開口的情書
[00:25:23.160 --> 00:25:29.040]  等候秋天讀雲南山書
[00:25:29.040 --> 00:25:33.640]  回家吧孤獨
[00:25:33.640 --> 00:25:38.480]  孤獨還等待著安撫
[00:25:38.480 --> 00:25:42.680]  躲下那一層一層的欺負
[00:25:42.680 --> 00:25:53.560]  吹開心窗的霧
[00:25:53.560 --> 00:25:58.040]  回家的路
[00:25:58.040 --> 00:26:02.960]  數一數一年快樂的吃素
[00:26:02.960 --> 00:26:07.200]  數一數一點脾氣的起伏
[00:26:07.200 --> 00:26:13.000]  什麼是平什麼是負
[00:26:13.000 --> 00:26:17.640]  回家的路
[00:26:17.640 --> 00:26:22.520]  數一數歲月溜走的速度
[00:26:22.520 --> 00:26:26.920]  數一數一生患難誰共處
[00:26:26.920 --> 00:26:32.200]  一切慢慢記住
[00:26:32.200 --> 00:26:34.400]  在他尋找遺址的過程當中
[00:26:34.400 --> 00:26:37.320]  有一次出了車禍 車壞了
[00:26:37.320 --> 00:26:40.960]  碰到一個年輕人開修車廠
[00:26:40.960 --> 00:26:43.640]  知道他為了尋找兒子十五年
[00:26:43.640 --> 00:26:46.240]  免費幫他修了車
[00:26:46.240 --> 00:26:49.920]  這個年輕人小時候被人拐帶走
[00:26:49.920 --> 00:26:53.600]  他已經放棄了尋找父親的心願
[00:26:53.600 --> 00:26:55.360]  當他遇到劉德華
[00:26:55.360 --> 00:26:59.240]  說尋找兒子尋了十五年
[00:26:59.240 --> 00:27:02.720]  重新燃起他想尋找父親的心願
[00:27:02.720 --> 00:27:05.080]  既然這個人尋找兒子尋了十五年
[00:27:05.080 --> 00:27:07.640]  可能我父親也尋找了十五年
[00:27:07.640 --> 00:27:09.480]  於是他們兩個一起上路
[00:27:09.480 --> 00:27:11.480]  是一個很特別的故事
[00:27:11.480 --> 00:27:14.120]  我想這個故事當中的形象
[00:27:14.120 --> 00:27:18.000]  多少能夠讓你感受到天父
[00:27:18.000 --> 00:27:20.440]  如何看待一個罪人悔改
[00:27:20.440 --> 00:27:21.880]  就是這種感受
[00:27:21.880 --> 00:27:24.840]  我不見了兒子 我想他回來
[00:27:24.840 --> 00:27:27.000]  所以這種感受有時我們不太明白
[00:27:27.000 --> 00:27:31.040]  因為有時基督徒都頗多的
[00:27:31.040 --> 00:27:33.280]  根據兩年前的統計
[00:27:33.280 --> 00:27:34.880]  全球有七十億人
[00:27:34.880 --> 00:27:37.160]  號稱基督徒的33%
[00:27:37.160 --> 00:27:39.560]  所以超過二十多億人
[00:27:39.560 --> 00:27:43.960]  所以有時你會覺得天父真的在乎我嗎
[00:27:43.960 --> 00:27:45.800]  我覺得多我一個不多
[00:27:45.800 --> 00:27:47.600]  少我一個不少
[00:27:47.600 --> 00:27:50.000]  但我覺得這個比喻
[00:27:50.000 --> 00:27:51.880]  主耶穌是很特別的
[00:27:51.880 --> 00:27:54.600]  跟我們說天父不是這樣看
[00:27:54.600 --> 00:27:56.760]  不是說九十九隻羊都不見了
[00:27:56.760 --> 00:27:59.280]  算什麼 隨便他吧
[00:27:59.280 --> 00:28:01.280]  少一隻就是少一隻
[00:28:01.280 --> 00:28:03.800]  天父的心意就是所有屬於他的兒女
[00:28:03.800 --> 00:28:06.040]  每一個都必須回家
[00:28:06.040 --> 00:28:07.560]  都必須找到
[00:28:07.560 --> 00:28:09.800]  所以千萬不要覺得多我一個不多
[00:28:09.800 --> 00:28:13.200]  少我一個不少 二十多億算什麼
[00:28:13.200 --> 00:28:15.760]  主耶穌告訴我們天父的心意不是這樣
[00:28:15.760 --> 00:28:19.400]  天父的心意是他看著每一個屬於他的兒女
[00:28:19.400 --> 00:28:22.040]  一定要你回家找到了
[00:28:22.040 --> 00:28:24.520]  大家一起開派對慶祝
[00:28:24.520 --> 00:28:28.560]  所以如果你感受不到天父這種心意
[00:28:28.560 --> 00:28:30.560]  有時我們會覺得
[00:28:30.560 --> 00:28:33.920]  藉堂這些東西 奴才商民
[00:28:33.920 --> 00:28:35.280]  你會覺得不值得
[00:28:35.280 --> 00:28:36.840]  花那麼多錢又花那麼多時間
[00:28:36.840 --> 00:28:38.480]  何必呢
[00:28:38.480 --> 00:28:40.320]  如果你不明白天父心意
[00:28:40.320 --> 00:28:41.400]  你就會這樣看
[00:28:41.400 --> 00:28:43.080]  如果你明白天父心意
[00:28:43.080 --> 00:28:45.240]  你會另一個視角看
[00:28:45.240 --> 00:28:47.720]  你就會明白無論花多少時間
[00:28:47.720 --> 00:28:49.440]  多少金錢精力
[00:28:49.440 --> 00:28:50.840]  即使你開了個堂
[00:28:50.840 --> 00:28:52.880]  最後只有一個人信主
[00:28:52.880 --> 00:28:53.640]  值不值得
[00:28:53.640 --> 00:28:54.800]  值得
[00:28:54.800 --> 00:28:58.880]  對天父來說 只要一個信主回來都值得
[00:28:58.880 --> 00:29:01.760]  更何況現在我們開拓的福音點
[00:29:01.760 --> 00:29:03.840]  絕對不止一個
[00:29:03.840 --> 00:29:05.280]  無論是South Peninsula
[00:29:05.280 --> 00:29:06.800]  無論是Tracy
[00:29:06.800 --> 00:29:10.320]  Tracy的小組聚會已經有幾年時間了
[00:29:10.320 --> 00:29:12.800]  他們現在聚會已經有七八十人了
[00:29:12.800 --> 00:29:14.960]  而且大部份都不信主
[00:29:14.960 --> 00:29:16.880]  所以很多失散在外面
[00:29:16.880 --> 00:29:19.360]  屬於天父的兒女還沒有回家
[00:29:19.360 --> 00:29:21.280]  天父希望我們去
[00:29:21.280 --> 00:29:23.840]  去他們當中尋找他們
[00:29:23.840 --> 00:29:24.880]  當他們回來的時候
[00:29:24.880 --> 00:29:26.240]  天父的感覺就是這樣
[00:29:26.240 --> 00:29:28.000]  我要尋回我的兒子
[00:29:28.000 --> 00:29:30.080]  希望你能夠感受
[00:29:30.080 --> 00:29:33.440]  感受過你才明白為何福音會重要
[00:29:33.440 --> 00:29:35.520]  為何天父要你去尋找他
[00:29:35.520 --> 00:29:37.360]  為何主耶穌那麼主動
[00:29:37.360 --> 00:29:39.440]  一天到晚約吃飯呢
[00:29:39.440 --> 00:29:41.440]  花里塞不是這樣的做法
[00:29:41.440 --> 00:29:43.120]  他們在會堂等待
[00:29:43.120 --> 00:29:45.440]  你悔改 令自己聖潔一點
[00:29:45.440 --> 00:29:48.000]  回來我才和你做朋友
[00:29:48.000 --> 00:29:49.440]  你就來信主
[00:29:49.440 --> 00:29:50.800]  但主耶穌說不是這樣的
[00:29:50.800 --> 00:29:52.720]  你去他們當中
[00:29:52.720 --> 00:29:55.280]  和他們吃飯
[00:29:55.280 --> 00:29:56.960]  因為我想問
[00:29:56.960 --> 00:29:59.680]  那種完全不同的心意
[00:29:59.680 --> 00:30:01.760]  所以主耶穌說你們不明白天父的心意
[00:30:01.760 --> 00:30:03.520]  這個比喻就是讓他們明白
[00:30:03.520 --> 00:30:05.920]  我想你明白天父是怎樣看待我們
[00:30:05.920 --> 00:30:07.920]  所以我也希望你能夠感受
[00:30:07.920 --> 00:30:10.880]  天父真正的心意
[00:30:10.880 --> 00:30:13.280]  第三樣也很重要
[00:30:13.280 --> 00:30:16.400]  我覺得有時候我們不明白天父的時間表
[00:30:16.400 --> 00:30:18.800]  我們感受不到時間表
[00:30:18.800 --> 00:30:24.080]  想和你看一次經文在彼得後書三章八到九節
[00:30:24.080 --> 00:30:25.920]  親愛的弟兄
[00:30:25.920 --> 00:30:28.480]  有一件事你們不可忘記
[00:30:28.480 --> 00:30:31.840]  就是主看一日如千年
[00:30:31.840 --> 00:30:34.400]  千年如一日
[00:30:34.400 --> 00:30:37.520]  主所應許的尚未成就
[00:30:37.520 --> 00:30:40.000]  有人以為他是耽誤
[00:30:40.000 --> 00:30:41.360]  其實不是耽誤
[00:30:41.360 --> 00:30:42.480]  不是延期
[00:30:42.480 --> 00:30:44.160]  乃是寬容你們
[00:30:44.160 --> 00:30:46.400]  不願有一人沉淪
[00:30:46.400 --> 00:30:49.360]  乃願人人都悔改
[00:30:49.360 --> 00:30:51.520]  這段經文透露天父第三個心意
[00:30:51.520 --> 00:30:54.480]  就是天父的時間表
[00:30:54.480 --> 00:30:56.160]  彼得在這裡回答一個問題
[00:30:56.160 --> 00:30:57.280]  當時有人問
[00:30:57.280 --> 00:30:59.200]  不是說主耶穌會很快回來嗎
[00:30:59.200 --> 00:31:00.000]  為何還未回來
[00:31:00.000 --> 00:31:01.360]  我等了兩個月
[00:31:01.360 --> 00:31:03.360]  然後彼得就要寫彼得後書
[00:31:03.360 --> 00:31:07.600]  前書彼得後書回答這個問題
[00:31:07.600 --> 00:31:10.320]  他就說主耶穌還未回來
[00:31:10.320 --> 00:31:13.600]  不是因為塞車
[00:31:13.600 --> 00:31:16.480]  也不是因為延期
[00:31:16.480 --> 00:31:18.240]  因為神等一件事
[00:31:18.240 --> 00:31:19.600]  等什麼呢
[00:31:19.600 --> 00:31:24.320]  等所有屬於祂的孩子悔改回家
[00:31:24.320 --> 00:31:26.720]  直到等到這一天為止
[00:31:26.720 --> 00:31:28.480]  祂沒有辦法回來
[00:31:28.480 --> 00:31:30.560]  祂只是等這一件事
[00:31:30.560 --> 00:31:35.280]  很多時候我們不明白神的時間表
[00:31:35.280 --> 00:31:37.440]  祂不單說天父只是等一件事
[00:31:37.440 --> 00:31:38.880]  就是等大家悔改
[00:31:38.880 --> 00:31:39.920]  祂還告訴我們
[00:31:39.920 --> 00:31:42.400]  在等的時候神是怎樣看時間
[00:31:42.400 --> 00:31:44.480]  祂怎麼會一等等兩千年呢
[00:31:44.480 --> 00:31:47.200]  祂說千年如一日 一日如千年
[00:31:47.200 --> 00:31:49.760]  我想你感受這句話很特別
[00:31:49.760 --> 00:31:51.600]  因為很多人會在這句話
[00:31:51.600 --> 00:31:56.960]  用物理學 時間 空間時間去解釋
[00:31:56.960 --> 00:31:57.760]  但我想你明白
[00:31:57.760 --> 00:32:01.440]  這裡主耶穌是給你感受的
[00:32:01.440 --> 00:32:02.320]  怎樣感受呢
[00:32:02.320 --> 00:32:05.200]  我和你解釋一下怎樣感受
[00:32:05.200 --> 00:32:08.000]  你知道從主觀的感覺
[00:32:08.000 --> 00:32:12.800]  時間是相對的
[00:32:12.800 --> 00:32:15.520]  有些時間很長 有些時間很短
[00:32:15.520 --> 00:32:18.080]  如果你帶一個五歲的小孩去買玩具
[00:32:18.080 --> 00:32:19.680]  小孩看到玩具很棒
[00:32:19.680 --> 00:32:21.280]  一定要一定要一定要
[00:32:21.280 --> 00:32:24.080]  二百元美金
[00:32:24.080 --> 00:32:28.480]  再過一個月 聖誕節
[00:32:28.480 --> 00:32:29.440]  我收到消息
[00:32:29.440 --> 00:32:33.040]  聖誕節這件二百元的玩具
[00:32:33.040 --> 00:32:35.280]  只能降到二十元
[00:32:35.280 --> 00:32:36.480]  對於成年人來說
[00:32:36.480 --> 00:32:38.560]  這個很合理 你絕對等
[00:32:38.560 --> 00:32:39.520]  一個月而已
[00:32:39.520 --> 00:32:42.480]  二百元 省一百八十元
[00:32:42.480 --> 00:32:43.440]  絕對等
[00:32:43.440 --> 00:32:44.800]  Good deal
[00:32:44.800 --> 00:32:46.560]  一個月對你來說無所謂
[00:32:46.560 --> 00:32:48.960]  上班下班 下個月轉眼就過了
[00:32:48.960 --> 00:32:50.320]  Doesn't matter
[00:32:50.320 --> 00:32:51.920]  對你來說是一個月
