
[00:00:00.000 --> 00:00:06.440]  各位姐妹 我們來到思想我們今年的使命宣言
[00:18:32.600 --> 00:18:33.600]  綁在他的頸上
[00:18:33.600 --> 00:18:34.600]  然後扔他下海
[00:18:34.600 --> 00:18:37.600]  更加的大罪
[00:18:37.600 --> 00:18:40.800]  記得我自己在教會生活這麼多年
[00:18:40.800 --> 00:18:45.000]  間中亦有些人會走上教會的門來求助
[00:18:45.000 --> 00:18:47.400]  向教務來求助
[00:18:47.400 --> 00:18:49.800]  有時會問你借錢
[00:18:49.800 --> 00:18:52.000]  我的原則就是我不會借錢
[00:18:52.000 --> 00:18:53.000]  不過如果你肚餓
[00:18:53.000 --> 00:18:55.000]  我真的會請你吃飯
[00:18:55.000 --> 00:18:59.000]  因為我很怕有些人借了錢
[00:18:59.000 --> 00:19:04.000]  然後去賭博或者買毒品
[00:19:04.000 --> 00:19:06.000]  反而幫你變成害你
[00:19:06.000 --> 00:19:07.000]  我都記得有一次
[00:19:07.000 --> 00:19:08.600]  我有些懷疑的時候
[00:19:08.600 --> 00:19:11.200]  有一個姐妹突然提醒我
[00:19:11.200 --> 00:19:14.400]  其實這個人在這區是很活躍的騙徒
[00:19:14.400 --> 00:19:15.200]  所以你小心
[00:19:15.200 --> 00:19:18.800]  這些我們可以特別留意
[00:19:18.800 --> 00:19:22.400]  有時這些人會叫我們幫他買日用品
[00:19:22.400 --> 00:19:24.600]  我會盡量幫助他
[00:19:24.600 --> 00:19:28.400]  甚至我會幫他來申請綜援
[00:19:28.400 --> 00:19:31.600]  請我們嘉寧中心的同工幫忙
[00:19:31.600 --> 00:19:33.800]  但有時急切的需要是未必的
[00:19:33.800 --> 00:19:37.400]  有時申請不及時他們沒有飯吃
[00:19:37.400 --> 00:19:41.600]  我們會在一些食物銀行的服務
[00:19:41.600 --> 00:19:44.400]  拿一些罐頭米或者麵給他
[00:19:44.400 --> 00:19:48.600]  附近我們土鎮也有這種服務
[00:19:48.600 --> 00:19:50.200]  有時他電話不夠電
[00:19:50.200 --> 00:19:52.400]  都會找我們幫忙充電
[00:19:52.400 --> 00:19:54.200]  因為他找不到親人幫他
[00:19:54.200 --> 00:19:55.800]  我就幫他這樣做
[00:19:55.800 --> 00:19:58.200]  我盡量付出時間關心他
[00:19:58.200 --> 00:20:00.000]  了解他們困擾他的問題
[00:20:00.000 --> 00:20:01.400]  他們的生活需要
[00:20:01.400 --> 00:20:02.800]  也真的有些人是真誠的
[00:20:02.800 --> 00:20:04.400]  想人幫助他
[00:20:04.400 --> 00:20:08.000]  我記得也試過有一個六神無主的太太
[00:20:08.000 --> 00:20:09.600]  突然有一次我在樓下
[00:20:09.600 --> 00:20:11.200]  見到她走進來
[00:20:11.200 --> 00:20:15.200]  原來她的先生突然腦中風入院
[00:20:15.200 --> 00:20:16.200]  她不知道怎樣做
[00:20:16.200 --> 00:20:19.200]  她帶著子女不知道怎樣去做
[00:20:19.200 --> 00:20:22.600]  我就和她一起去醫院探望
[00:20:22.600 --> 00:20:23.800]  為她祈禱
[00:20:23.800 --> 00:20:26.200]  後來她的先生漸漸康復
[00:20:26.200 --> 00:20:28.600]  我甚至和三福隊
[00:20:28.600 --> 00:20:33.000]  來到為他們報道傳三福
[00:20:33.000 --> 00:20:35.000]  當然最終她沒有相信
[00:20:35.000 --> 00:20:37.800]  但我覺得我已經盡了我應有的責任
[00:20:37.800 --> 00:20:41.000]  不過我想指出一個很重要的原則
[00:20:41.000 --> 00:20:43.000]  這一點是非常重要
[00:20:43.000 --> 00:20:45.000]  我們幫助有需要的人
[00:20:45.000 --> 00:20:50.000]  我們最重要是本著心中的憐憫的心
[00:20:50.000 --> 00:20:52.000]  神的愛來幫助他們
[00:20:52.000 --> 00:20:53.800]  我們未必一定要達到
[00:20:53.800 --> 00:20:56.400]  傳福音的必然效果
[00:20:56.400 --> 00:20:58.200]  假如我問大家
[00:20:58.200 --> 00:21:00.400]  在饑荒裡見到一個小孩
[00:21:00.400 --> 00:21:02.600]  首先你做的是什麼
[00:21:02.600 --> 00:21:04.200]  你是和他傳福音
[00:21:04.200 --> 00:21:06.200]  還是餵飽他的肚子
[00:21:06.200 --> 00:21:08.400]  我相信大家都會很清楚
[00:21:08.400 --> 00:21:11.000]  我們要先解決他的飢餓
[00:21:11.000 --> 00:21:14.200]  甚至有死亡威脅的問題
[00:21:14.200 --> 00:21:17.800]  我們不應該計較他日後會不會成為信徒
[00:21:17.800 --> 00:21:21.200]  我們幫人只是為了傳教
[00:21:21.200 --> 00:21:23.200]  其實這是有欠真誠
[00:21:23.200 --> 00:21:25.000]  當然我也不反對
[00:21:25.000 --> 00:21:29.000]  福音工作是會透過服務來作為一種橋樑
[00:21:29.000 --> 00:21:30.800]  日後這個人康復之後
[00:21:30.800 --> 00:21:32.000]  我們再去探望
[00:21:32.000 --> 00:21:33.800]  或者他已經入住孤兒院
[00:21:33.800 --> 00:21:35.000]  有了照料
[00:21:35.000 --> 00:21:37.800]  我們再將福音傳給他也不遲
[00:21:37.800 --> 00:21:41.000]  關心人的身體、心靈、社交
[00:21:41.000 --> 00:21:43.000]  社會生活的各種需要
[00:21:43.000 --> 00:21:45.200]  我覺得是同樣有價值
[00:21:45.200 --> 00:21:46.600]  當然我們相信
[00:21:46.600 --> 00:21:50.800]  人的靈魂的價值比一切更加重要崇高
[00:21:50.800 --> 00:21:53.800]  但我們千萬不要視滿足人的需要
[00:21:53.800 --> 00:21:57.200]  是成為其他人靈魂得救的工具
[00:21:57.200 --> 00:21:59.400]  否則我們會重蹈過去
[00:21:59.400 --> 00:22:02.000]  一些西方宣教士傳到來中國
[00:22:02.000 --> 00:22:04.200]  早期的一些錯誤
[00:22:04.200 --> 00:22:06.600]  以派奶粉招來
[00:22:06.600 --> 00:22:09.600]  或者我倒轉來說
[00:22:09.600 --> 00:22:12.200]  是掛狗肉、賣羊頭
[00:22:12.200 --> 00:22:14.200]  別人很容易知道
[00:22:14.200 --> 00:22:16.400]  所以他其實想要那些狗肉
[00:22:16.400 --> 00:22:18.200]  接著他就信了
[00:22:18.200 --> 00:22:20.200]  我要耶穌了
[00:22:20.200 --> 00:22:22.600]  其實這種是以彼之道還施彼身
[00:22:22.600 --> 00:22:23.600]  他們很厲害的
[00:22:23.600 --> 00:22:26.400]  你要他入教其實他只是為了吃教而已
[00:22:26.400 --> 00:22:28.800]  所以他使得你加入教會
[00:22:28.800 --> 00:22:30.800]  其實你都不知道他真正的動機
[00:22:30.800 --> 00:22:33.200]  當時曾經有流行一句說話
[00:22:33.200 --> 00:22:34.800]  叫做信耶穌得水牛
[00:22:34.800 --> 00:22:35.800]  聽過沒有
[00:22:35.800 --> 00:22:38.600]  他永生的字減了一點
[00:22:38.600 --> 00:22:40.600]  生字減了一劃
[00:22:40.600 --> 00:22:42.200]  就變成了水牛
[00:22:42.200 --> 00:22:46.800]  因為當時在那個很貧窮的年代
[00:22:46.800 --> 00:22:49.800]  好像信耶穌是幫了他生活很多的東西
[00:22:49.800 --> 00:22:51.000]  我今天確信
[00:22:51.000 --> 00:22:54.600]  我們關心人的身、心、社、靈
[00:22:54.600 --> 00:22:56.600]  都是同樣重要
[00:22:56.600 --> 00:22:58.600]  不要分割來看
[00:22:58.600 --> 00:23:00.600]  但今天仍然有很多人
[00:23:00.600 --> 00:23:02.800]  或者會認為一個問題
[00:23:02.800 --> 00:23:08.200]  就是社會服務如果跟宣教和傳福音
[00:23:08.200 --> 00:23:11.600]  脫離了這個必然的關係
[00:23:11.600 --> 00:23:14.600]  會不會變成了所謂社會福音
[00:23:14.600 --> 00:23:17.600]  我相信早一段時間
[00:23:17.600 --> 00:23:19.000]  我們有很多的爭論
[00:23:19.000 --> 00:23:21.600]  都是關於這個社會福音的問題
[00:23:21.600 --> 00:23:25.800]  我都想不厭其煩再講多一次
[00:23:25.800 --> 00:23:28.600]  社會福音其實是源於20世紀
[00:23:28.600 --> 00:23:31.400]  初興起的一種神學運動
[00:23:31.400 --> 00:23:33.400]  當時的人看見
[00:23:33.400 --> 00:23:36.200]  社會有很多民間的疾苦
[00:23:36.200 --> 00:23:39.800]  教會不能單純一個來世的福音
[00:23:39.800 --> 00:23:43.400]  亦都必須要針對人現世的需要
[00:23:43.400 --> 00:23:45.600]  和人間的疾苦來作出回應
[00:23:45.600 --> 00:23:48.400]  我們聽到這個訊息其實是好的
[00:23:48.400 --> 00:23:52.600]  但是他後來這個運動演變的過程裏面
[00:23:52.600 --> 00:23:55.600]  他忽略了福音的超越性的意義
[00:23:55.600 --> 00:23:58.600]  而將福音和社會的改革
[00:23:58.600 --> 00:24:00.600]  或者社會服務來等同
[00:24:00.600 --> 00:24:03.600]  福音變成等同於社會的改革
[00:24:03.600 --> 00:24:05.800]  社會改革等同於福音
[00:24:05.800 --> 00:24:08.600]  這個就是最終的問題所在
[00:24:08.600 --> 00:24:10.400]  而今天
[00:24:10.400 --> 00:24:13.400]  我們深信我們今天在教會
[00:24:13.400 --> 00:24:15.000]  我們基督教風扇生命堂
[00:24:15.000 --> 00:24:17.800]  我們並沒有意圖將社會服務
[00:24:17.800 --> 00:24:19.600]  或者社會改革的行動
[00:24:19.600 --> 00:24:22.000]  去建立一個天國在人間
[00:24:22.000 --> 00:24:26.000]  去取代福音那個獨特能夠拯救人
[00:24:26.000 --> 00:24:29.400]  脫離永死的救恩
[00:24:29.400 --> 00:24:31.800]  人的生命的基本的改變
[00:24:31.800 --> 00:24:37.000]  我相信福音是透過福音藉著救恩
[00:24:37.000 --> 00:24:39.800]  來得到一個真正的重生和改變
[00:24:39.800 --> 00:24:41.600]  而透過這個改變
[00:24:41.600 --> 00:24:44.000]  帶來了我們周圍世界的改變
[00:24:44.000 --> 00:24:45.800]  也都能夠是
[00:24:45.800 --> 00:24:48.800]  這個就是我們基督徒的真正的大使命
[00:24:48.800 --> 00:24:53.200]  這個使命就是洗萬民作主的門徒的這個責任
[00:24:53.200 --> 00:24:57.200]  我相信主耶穌基督在世界的時間
[00:24:57.200 --> 00:25:00.400]  雖然祂的口是在傳天國的福音
[00:25:00.400 --> 00:25:03.400]  但祂的手同時是醫病
[00:25:03.400 --> 00:25:06.200]  滿足饑餓群眾的身體的需要
[00:25:06.200 --> 00:25:08.800]  祂也都用祂的言論來斥責
[00:25:08.800 --> 00:25:12.200]  法利塞人權貴當時的腐敗
[00:25:12.200 --> 00:25:14.000]  審判社會的不公義
[00:25:14.000 --> 00:25:15.400]  社會的罪惡
[00:25:15.400 --> 00:25:19.800]  這些服事和這些對不公義的宣告
[00:25:19.800 --> 00:25:24.200]  也都沒有和人的靈魂得救的福音來分割
[00:25:24.200 --> 00:25:26.000]  而更加整全的
[00:25:26.000 --> 00:25:30.200]  給我們看見福音不是單純是個人靈魂得救的事
[00:25:30.200 --> 00:25:32.000]  也都會帶來得救者
[00:25:32.000 --> 00:25:35.800]  他周圍的世界整個社會的改變
[00:25:35.800 --> 00:25:38.800]  基督徒是世界的炎和世界的光
[00:25:38.800 --> 00:25:40.800]  耶穌很清楚的告訴我們
[00:25:40.800 --> 00:25:44.400]  我們防止這個世界進入一個更腐敗的局面
[00:25:44.400 --> 00:25:49.600]  教會是有責任去負起這個作炎作光的責任
[00:25:49.600 --> 00:25:52.000]  所以我們在強調大使命的同時
[00:25:52.000 --> 00:25:53.800]  我們也都要關懷鄰舍
[00:25:53.800 --> 00:25:57.400]  這個是我們的大誡命 盡心盡性 盡意盡力
[00:25:57.400 --> 00:25:58.600]  愛主理的神
[00:25:58.600 --> 00:26:04.000]  其次是愛鄰舍如同自己的一個很重要的展現
[00:26:04.000 --> 00:26:05.800]  我希望特別在這個問題上
[00:26:05.800 --> 00:26:09.000]  我和大家再提一個很重要的會議
[00:26:09.000 --> 00:26:11.200]  洛桑會議
[00:26:11.200 --> 00:26:12.400]  在1974年
[00:26:12.400 --> 00:26:17.600]  其實這個洛桑會議是基督教福音派一個很重要的
[00:26:17.600 --> 00:26:23.200]  對於社會行動和福音之間的關係一個很重要的會議
[00:26:23.200 --> 00:26:27.400]  當時社會行動已經是漸漸被福音派來接受
[00:26:27.400 --> 00:26:30.200]  但是後來到了1982年
[00:26:30.200 --> 00:26:32.800]  他們再開一個叫做大激流的會議
[00:26:32.800 --> 00:26:36.000]  在美國Grand Rapids的地方
[00:26:36.000 --> 00:26:37.600]  他們開了一個會議
[00:26:37.600 --> 00:26:40.800]  非常成功地以報告書的形式
[00:26:40.800 --> 00:26:47.200]  來將福音和社會行動的關係做了一個很清楚的展述
[00:26:47.200 --> 00:26:51.000]  我也想用一點時間讓大家知道究竟是一回什麼事
[00:26:51.000 --> 00:26:53.000]  有三點很簡單的說
[00:26:53.000 --> 00:26:56.800]  基督徒的社會行動是福音事供的結果
[00:26:56.800 --> 00:27:01.600]  因為他是被福音改變的人所參與的行動
[00:27:01.600 --> 00:27:02.800]  第二點
[00:27:02.800 --> 00:27:05.800]  社會行動可以作為福音事供的橋樑
[00:27:05.800 --> 00:27:07.600]  因為他帶出神的愛
[00:27:07.600 --> 00:27:11.600]  兩者都是能夠克服人的偏見和閉塞的
[00:27:11.600 --> 00:27:13.000]  第三點
[00:27:13.000 --> 00:27:17.000]  社會行動和福音事供應該是互為夥伴
[00:27:17.000 --> 00:27:24.000]  好像剪刀的兩人 或者像鳥的兩個翅膀一樣
[00:27:24.000 --> 00:27:26.000]  這個我們非常熟悉
[00:27:26.000 --> 00:27:29.800]  雙翼齊飛的觀念
[00:27:29.800 --> 00:27:34.600]  所以今天雖然傳福音在邏輯上是有優先的位置
[00:27:34.600 --> 00:27:37.000]  不過主耶穌的服侍
[00:27:37.000 --> 00:27:40.000]  我們看不見兩者是會分割的
[00:27:40.000 --> 00:27:43.400]  我記得雙翼齊飛這個觀念在我們
[00:27:43.400 --> 00:27:48.000]  其實在二十多年前 我自己在武堂九龍城潮人生命堂
[00:27:48.000 --> 00:27:51.400]  當我們探討我們要做一個社會老人中心
[00:27:51.400 --> 00:27:53.400]  做一個社會服務的時候
[00:27:53.400 --> 00:27:57.000]  在當時的執事會主席馬照堂的口中
[00:27:57.000 --> 00:27:59.200]  我是清楚的聽見他講了這個觀念
[00:27:59.200 --> 00:28:00.600]  不過當時不是這樣
[00:28:00.600 --> 00:28:02.600]  不是正確的展述
[00:28:02.600 --> 00:28:04.800]  他好像是說兩條腿走路
[00:28:04.800 --> 00:28:07.600]  相信也是同一個意思
[00:28:07.600 --> 00:28:09.800]  今年我們的主題
[00:28:09.800 --> 00:28:11.800]  展翅上騰
[00:28:11.800 --> 00:28:16.200]  我相信這個也是一個很好的意象讓我們見到
[00:28:16.200 --> 00:28:18.600]  今天我們去做社會參與
[00:28:18.600 --> 00:28:20.000]  去做社會服務
[00:28:20.000 --> 00:28:21.600]  還有我們的傳福音
[00:28:21.600 --> 00:28:23.600]  應該是好像兩隻翅膀一樣
[00:28:23.600 --> 00:28:24.800]  這樣來飛
[00:28:24.800 --> 00:28:27.200]  不應該分割開來
[00:28:27.200 --> 00:28:30.200]  另外我也想帶給大家另一個意象
[00:28:30.200 --> 00:28:32.400]  叫做一網打盡
[00:28:32.400 --> 00:28:35.200]  雙翼齊飛 一網打盡
[00:28:35.200 --> 00:28:37.400]  什麼叫一網打盡呢
[00:28:37.400 --> 00:28:42.800]  大家有時也會釣魚 我自己小時候很喜歡釣魚
[00:28:42.800 --> 00:28:44.600]  一條一條的釣上來
[00:28:44.600 --> 00:28:46.000]  不過以前捉泥鯭很好
[00:28:46.000 --> 00:28:49.800]  一捉 幾斤 現在就逐條釣
[00:28:49.800 --> 00:28:51.200]  但我想問大家
[00:28:51.200 --> 00:28:55.800]  職業釣魚和業餘釣魚有什麼最大的分別
[00:28:55.800 --> 00:29:00.200]  什麼
[00:29:00.200 --> 00:29:01.600]  心情不同 是的
[00:29:01.600 --> 00:29:03.400]  也是的
[00:29:03.400 --> 00:29:05.800]  你那些是磨時間
[00:29:05.800 --> 00:29:09.200]  你那些是釣不到就糟糕了
[00:29:09.200 --> 00:29:12.400]  而且我發現一個重要的就是工具不同
[00:29:12.400 --> 00:29:15.000]  自己釣魚一條條釣
[00:29:15.000 --> 00:29:16.400]  但是人家是用網
[00:29:16.400 --> 00:29:17.600]  甚至用拖網
[00:29:17.600 --> 00:29:19.000]  一網打盡
[00:29:19.000 --> 00:29:20.000]  各位弟兄姊妹
[00:29:20.000 --> 00:29:24.200]  今天我們正處於一個網絡的年代
[00:29:24.200 --> 00:29:27.400]  所謂網絡我不是只是提高科技的問題
[00:29:27.400 --> 00:29:28.400]  而是我告訴大家
[00:29:28.400 --> 00:29:30.600]  我們很需要去結網
[00:29:30.600 --> 00:29:34.400]  我們需要結合整個社區的資源
[00:29:34.400 --> 00:29:37.200]  我們很需要結合我們所有的教會
[00:29:37.200 --> 00:29:38.600]  這個社區的教會
[00:29:38.600 --> 00:29:41.400]  一起去做得人如得魚
[00:29:41.400 --> 00:29:43.000]  耶穌告訴我們得人如得魚
[00:29:43.000 --> 00:29:45.800]  耶穌也是教他的門徒用網來網魚
[00:29:45.800 --> 00:29:46.800]  各位弟兄姊妹
[00:29:46.800 --> 00:29:50.200]  今天我們要齊手為天國來努力
[00:29:50.200 --> 00:29:53.000]  我們在紅土居已經十幾年的時間
[00:29:53.000 --> 00:29:55.000]  我們最初是一起參
[00:29:55.000 --> 00:29:58.800]  和這些教會一起參加紅土的福音騙傳
[00:29:58.800 --> 00:30:01.000]  和一些節慶的活動
[00:30:01.000 --> 00:30:03.600]  我們為了抵抗一些文化
[00:30:03.600 --> 00:30:07.200]  以前那些人租大球場搞神功戲
[00:30:07.200 --> 00:30:09.200]  或者盂蘭節派米
[00:30:09.200 --> 00:30:11.200]  我們希望去改變這個文化
[00:30:11.200 --> 00:30:13.600]  我們希望我們表現給這個社區知道
[00:30:13.600 --> 00:30:15.600]  我們都是關心他們的
[00:30:15.600 --> 00:30:17.400]  我們透過一些社會服務
[00:30:17.400 --> 00:30:19.000]  在當中來去服侍
[00:30:19.000 --> 00:30:21.400]  探訪這區有需要的人
[00:30:21.400 --> 00:30:23.000]  後來我們在
[00:30:23.000 --> 00:30:24.000]  我很感謝主
[00:30:24.000 --> 00:30:26.600]  我們在去年的四月
[00:30:26.600 --> 00:30:28.000]  我們正式成立一個
[00:30:28.000 --> 00:30:30.600]  基督教紅土關懷網絡
[00:30:30.600 --> 00:30:32.200]  可能你也收過一些揮春
[00:30:32.200 --> 00:30:33.800]  我們最近派一些揮春
[00:30:33.800 --> 00:30:35.800]  你留意一下是哪個機構
[00:30:35.800 --> 00:30:39.000]  其實是一個我們由這個社區的教會
[00:30:39.000 --> 00:30:41.000]  和機構所組成的一個組織
[00:30:41.000 --> 00:30:43.800]  我們希望透過我們的服侍
[00:30:43.800 --> 00:30:45.600]  透過社署的支持
[00:30:45.600 --> 00:30:47.800]  我們能夠更大目標的
[00:30:47.800 --> 00:30:49.000]  去使這區的人
[00:30:49.000 --> 00:30:52.400]  來得到服務和信我們的主
[00:30:52.400 --> 00:30:53.400]  歸主
[00:30:53.400 --> 00:30:56.600]  最近我們這個機構
[00:30:56.600 --> 00:30:59.000]  也是結合教會一起有團契
[00:30:59.000 --> 00:31:02.000]  一起去探討這個教會裏面很多的問題
[00:31:02.000 --> 00:31:05.400]  我們甚至探討過同志運動
[00:31:05.400 --> 00:31:06.800]  我們探討過這區的
[00:31:06.800 --> 00:31:08.800]  東方閃電的問題等等
[00:31:08.800 --> 00:31:10.800]  我們都希望成為一個守望的角色
[00:31:10.800 --> 00:31:13.600]  我們也都透過不同的服務
[00:31:13.600 --> 00:31:16.200]  以前是只是聖誕
[00:31:16.200 --> 00:31:17.200]  現在我們是新年
[00:31:17.200 --> 00:31:19.600]  中秋我們會派粽
[00:31:19.600 --> 00:31:21.400]  派月餅
[00:31:21.400 --> 00:31:24.600]  不是只是蛇齋餅、粽、磚
[00:31:24.600 --> 00:31:26.000]  我們自己都可以去
[00:31:26.000 --> 00:31:28.400]  其實我們最重要是透過這些服務
[00:31:28.400 --> 00:31:30.200]  我們去接觸這區的街坊
[00:31:30.200 --> 00:31:32.200]  讓他們見到我們的教會
[00:31:32.200 --> 00:31:34.000]  關心他們的需要
[00:31:34.000 --> 00:31:36.600]  我們希望能夠轉化這個社區
[00:31:36.600 --> 00:31:37.800]  各位弟兄姊妹
[00:31:37.800 --> 00:31:41.600]  耶穌在我們剛才的經文裏面
[00:31:41.600 --> 00:31:42.600]  祂說
[00:31:42.600 --> 00:31:44.000]  祂告訴我們
[00:31:44.000 --> 00:31:46.200]  誰是我們的鄰舍
[00:31:46.200 --> 00:31:47.800]  祂反而問
[00:31:47.800 --> 00:31:51.200]  我們讀多一段經文
[00:31:51.200 --> 00:31:52.600]  你想寫三個人
[00:31:52.600 --> 00:31:56.600]  誰是落在強盜手中的鄰舍
[00:31:56.600 --> 00:31:57.800]  那些人就說很簡單
[00:31:57.800 --> 00:31:59.400]  就是憐憫他的人
[00:31:59.400 --> 00:32:00.200]  耶穌說
[00:32:00.200 --> 00:32:03.800]  你也照樣去行
[00:32:03.800 --> 00:32:04.800]  各位弟兄姊妹
[00:32:04.800 --> 00:32:08.200]  今天誰是不是我們的鄰舍
[00:32:08.200 --> 00:32:11.800]  我們不如不要再探討這個形而上的問題
[00:32:11.800 --> 00:32:14.800]  我們真的很衷心的告訴大家
[00:32:14.800 --> 00:32:16.000]  我們照樣去行
[00:32:16.000 --> 00:32:17.600]  我們真的去實踐
[00:32:17.600 --> 00:32:19.200]  我們真的從實踐
[00:32:19.200 --> 00:32:22.600]  去幫助我們這個社區需要的人
[00:32:22.600 --> 00:32:26.000]  今天我們正處於一個非常分化的年代
[00:32:26.000 --> 00:32:28.800]  中國人、香港人
[00:32:28.800 --> 00:32:32.200]  我們不單止從小朋友的床位開始爭
[00:32:32.200 --> 00:32:33.600]  我們現在又爭奶粉
[00:32:33.600 --> 00:32:36.000]  遲些還會爭小學的學位
[00:32:36.000 --> 00:32:37.400]  這種競爭的文化
[00:32:37.400 --> 00:32:39.800]  好像無日無之
[00:32:39.800 --> 00:32:42.600]  以前我在香港坐車都好像很舒服
[00:32:42.600 --> 00:32:44.600]  現在開始都要爭
[00:32:44.600 --> 00:32:45.400]  各位弟兄姊妹
[00:32:45.400 --> 00:32:48.400]  好不好我們真的從我們做起
[00:32:48.400 --> 00:32:51.000]  我們從我們自己每日生活實踐
[00:32:51.000 --> 00:32:53.400]  我們去做一個讓的人
[00:32:53.400 --> 00:32:56.400]  最近有一個很有趣的經驗
[00:32:56.400 --> 00:33:00.200]  就是我其實都不是很懂得讓
[00:33:00.200 --> 00:33:02.800]  但是有一次我坐巴士的時候
[00:33:02.800 --> 00:33:05.600]  我突然間見到我中學的老師
[00:33:05.600 --> 00:33:08.200]  我就條件反射站了起來
[00:33:08.200 --> 00:33:11.400]  我差點就說Good morning Miss了
[00:33:11.400 --> 00:33:13.000]  其實他不認得我
[00:33:13.000 --> 00:33:15.000]  我認得他
[00:33:15.000 --> 00:33:17.800]  當時他和身邊的朋友就很詫異
[00:33:17.800 --> 00:33:19.800]  甚至全車的人都看著我
[00:33:19.800 --> 00:33:21.000]  為什麼突然間這個年輕人
[00:33:21.000 --> 00:33:24.800]  這麼好讓座給老人家呢
[00:33:24.800 --> 00:33:27.200]  我曾經有一點衝動想告訴他
[00:33:27.200 --> 00:33:28.800]  不過我不想破滅他的夢
[00:33:28.800 --> 00:33:31.000]  就是說其實你是我的老師
[00:33:31.000 --> 00:33:32.800]  不過我也有一種反省
[00:33:32.800 --> 00:33:37.800]  其實原來這麼小的一個行為
[00:33:37.800 --> 00:33:40.800]  已經可以感染到身邊的人
[00:33:40.800 --> 00:33:42.800]  好不好由我們開始
[00:33:42.800 --> 00:33:45.600]  我們真的能夠學習去禮讓
[00:33:45.600 --> 00:33:47.000]  不過也有人告訴我
[00:33:47.000 --> 00:33:48.800]  如果你看到年紀不是這麼大的人
[00:33:48.800 --> 00:33:50.600]  你讓給他會很傷心
[00:33:50.600 --> 00:33:51.800]  又或者一些女士
[00:33:51.800 --> 00:33:53.200]  你當她孕婦
[00:33:53.200 --> 00:33:55.800]  其實她的那個肚腩的時候
[00:33:55.800 --> 00:33:57.000]  她都會很傷心
[00:33:57.000 --> 00:33:59.400]  大家小心去做這個很煞馬里的人
