
[00:00:00.000 --> 00:00:02.140]  在開始的時候我們同心禱告
[00:16:23.380 --> 00:16:26.880]  你對神的認識有沒有多了?
[00:16:26.880 --> 00:16:29.980]  你對信仰的認識有沒有多了?
[00:16:29.980 --> 00:16:33.580]  對自己的定位有沒有多了?
[00:16:33.580 --> 00:16:36.680]  知道神與我自己的關係
[00:16:36.680 --> 00:16:38.180]  有沒有深了呢?
[00:16:38.180 --> 00:16:40.380]  我盼望我們在每一次經歷裡面
[00:16:40.380 --> 00:16:42.380]  不要讓祂白白流走
[00:16:42.380 --> 00:16:44.380]  細心去詮釋祂
[00:16:44.380 --> 00:16:45.580]  去反省
[00:16:45.580 --> 00:16:49.080]  讓我們認識主更加多
[00:16:49.080 --> 00:16:50.980]  接著詩人就說
[00:16:50.980 --> 00:16:51.980]  我信
[00:16:51.980 --> 00:16:53.180]  儘管我說
[00:16:53.180 --> 00:16:55.380]  我受了極大的困苦
[00:16:55.380 --> 00:16:57.080]  我曾經皇帝說
[00:16:57.080 --> 00:16:59.680]  人都是說放的
[00:16:59.680 --> 00:17:01.580]  在極大的苦難裡面
[00:17:01.580 --> 00:17:03.880]  詩人去信神
[00:17:03.880 --> 00:17:05.780]  他不信環境
[00:17:05.780 --> 00:17:07.580]  每個人都說謊
[00:17:07.580 --> 00:17:10.180]  周圍的那些都不是真的
[00:17:10.180 --> 00:17:12.380]  唯有神才是真的
[00:17:12.380 --> 00:17:13.580]  他信神
[00:17:13.580 --> 00:17:19.180]  他的信心是不受環境的惡劣去左右
[00:17:19.180 --> 00:17:19.880]  你想想
[00:17:19.880 --> 00:17:21.280]  在我們未信主
[00:17:21.280 --> 00:17:23.280]  或者我們初信的時候
[00:17:23.280 --> 00:17:25.480]  我們很多時候都有這些心態
[00:17:25.480 --> 00:17:27.680]  在當年我也有
[00:17:27.680 --> 00:17:30.580]  我們要驗證神的存在
[00:17:30.580 --> 00:17:31.980]  我們要去證明
[00:17:31.980 --> 00:17:33.680]  你神是愛我
[00:17:33.680 --> 00:17:35.080]  我才相信你
[00:17:35.080 --> 00:17:36.680]  如果神是真的
[00:17:36.680 --> 00:17:38.280]  如果神是愛我
[00:17:38.280 --> 00:17:40.480]  祂就會做這些做那些
[00:17:40.480 --> 00:17:42.080]  如果祂做這些做那些
[00:17:42.080 --> 00:17:43.380]  我就相信祂了
[00:17:43.380 --> 00:17:44.980]  我們在尋索信仰
[00:17:44.980 --> 00:17:46.980]  很多時候都是這樣
[00:17:46.980 --> 00:17:48.480]  當我們的靈命成長
[00:17:48.480 --> 00:17:50.080]  我們會進步
[00:17:50.080 --> 00:17:51.580]  我們會進到一個地步
[00:17:51.580 --> 00:17:56.380]  我們應該不再需要用一些客觀的環境
[00:17:56.380 --> 00:17:59.680]  去驗證神的愛
[00:17:59.680 --> 00:18:01.980]  在好像神都不理我們的時候
[00:18:01.980 --> 00:18:05.880]  我們仍然去堅信神愛我們
[00:18:05.880 --> 00:18:07.480]  神看著我們
[00:18:07.480 --> 00:18:08.780]  所以詩人說
[00:18:08.780 --> 00:18:10.180]  我相信
[00:18:10.180 --> 00:18:12.680]  雖然我在極大的苦難當中
[00:18:12.680 --> 00:18:15.580]  我依然相信
[00:18:15.580 --> 00:18:16.280]  我記得
[00:18:16.280 --> 00:18:19.580]  我自己在拍拖或者結婚初期
[00:18:19.580 --> 00:18:21.980]  每逢情人節
[00:18:21.980 --> 00:18:23.680]  結婚週年
[00:18:23.680 --> 00:18:24.880]  我太太會送禮物
[00:18:24.880 --> 00:18:27.380]  或者為我做一些事情
[00:18:27.380 --> 00:18:29.180]  令我覺得
[00:18:29.180 --> 00:18:32.580]  或者印證到太太很愛我
[00:18:32.580 --> 00:18:35.280]  我記得有一次大概十年前
[00:18:35.280 --> 00:18:37.880]  太太用了我兩個兒子
[00:18:37.880 --> 00:18:41.980]  她精心挑選兩個兒子很可愛的相片
[00:18:41.980 --> 00:18:44.080]  做了一個閱歷
[00:18:44.080 --> 00:18:45.480]  在閱歷中每一個月
[00:18:45.480 --> 00:18:48.780]  寫了一些很窩心的話語
[00:18:48.780 --> 00:18:49.780]  在當中
[00:18:49.780 --> 00:18:50.580]  然後送給我
[00:18:50.580 --> 00:18:52.580]  說我非常喜歡這個禮物
[00:18:52.580 --> 00:18:54.980]  因為是一個很精心的禮物
[00:18:54.980 --> 00:18:57.680]  我很珍而重之收藏這個禮物
[00:18:57.680 --> 00:19:01.080]  我覺得太太對我真的很好
[00:19:01.080 --> 00:19:02.180]  今天
[00:19:02.180 --> 00:19:06.180]  即使太太不再送禮物給我
[00:19:06.180 --> 00:19:07.080]  這個不是真的
[00:19:07.080 --> 00:19:10.580]  我只是即時的
[00:19:10.580 --> 00:19:12.380]  即使她忘記了我生日
[00:19:12.380 --> 00:19:14.980]  她完全忘記了結婚週年
[00:19:14.980 --> 00:19:17.180]  我是沒有絲毫懷疑
[00:19:17.180 --> 00:19:19.480]  她對我的愛
[00:19:19.480 --> 00:19:20.880]  我不需要這些驗證
[00:19:20.880 --> 00:19:23.880]  我不需要這些禮物去驗證
[00:19:23.880 --> 00:19:26.080]  弟兄姊妹信仰是同樣的
[00:19:26.080 --> 00:19:28.380]  我們要去進到一個地步
[00:19:28.380 --> 00:19:32.080]  我們不需要神用一些信徑
[00:19:32.080 --> 00:19:36.180]  去驗證、去印證祂愛我們
[00:19:36.180 --> 00:19:38.280]  我受了極大的困苦
[00:19:38.280 --> 00:19:41.880]  但我仍然相信祂掌管一切
[00:19:41.880 --> 00:19:43.380]  祂愛我
[00:19:43.380 --> 00:19:43.880]  弟兄姊妹
[00:19:43.880 --> 00:19:46.980]  這是我們信仰應該進步到這個地步
[00:19:46.980 --> 00:19:49.380]  如果我們還需要驗證
[00:19:49.380 --> 00:19:50.580]  神是否聽我的
[00:19:50.580 --> 00:19:51.580]  神是否愛我的
[00:19:51.580 --> 00:19:52.980]  不要緊不要氣餒
[00:19:52.980 --> 00:19:54.580]  我們要慢慢進到一個地步
[00:19:54.580 --> 00:19:55.580]  我們不需要這些
[00:19:55.580 --> 00:19:57.280]  不被環境左右
[00:19:57.280 --> 00:20:00.380]  我們對上帝的相信
[00:20:00.380 --> 00:20:02.980]  兩年前我的眼睛有事
[00:20:02.980 --> 00:20:04.380]  患了眼疾
[00:20:04.380 --> 00:20:06.980]  我的門訓小組有一個弟兄
[00:20:06.980 --> 00:20:09.580]  他本身是一個時光師
[00:20:09.580 --> 00:20:11.680]  他的專業是一個時光師
[00:20:11.680 --> 00:20:15.580]  他今天放棄了他的事業
[00:20:15.580 --> 00:20:16.780]  他幾年前去讀神學
[00:20:16.780 --> 00:20:19.280]  現在是一個傳道人
[00:20:19.280 --> 00:20:20.180]  他跟我說
[00:20:20.180 --> 00:20:22.280]  Paul我為你禱告
[00:20:22.280 --> 00:20:25.180]  我的祈禱就是你有八成的事理
[00:20:25.180 --> 00:20:26.980]  事理去康復
[00:20:26.980 --> 00:20:28.980]  他很專業
[00:20:28.980 --> 00:20:30.780]  八成
[00:20:30.780 --> 00:20:32.380]  結果是怎樣的呢?
[00:20:32.380 --> 00:20:34.080]  我三成
[00:20:34.080 --> 00:20:35.080]  四成
[00:20:35.080 --> 00:20:35.980]  五成
[00:20:35.980 --> 00:20:36.980]  六成
[00:20:36.980 --> 00:20:40.080]  直到上個月六月我再覆診
[00:20:40.080 --> 00:20:42.280]  他說陳先生你有些進步
[00:20:42.280 --> 00:20:43.380]  不過也是差不多
[00:20:43.380 --> 00:20:46.080]  六成左右
[00:20:46.080 --> 00:20:47.180]  在人的眼中
[00:20:47.180 --> 00:20:48.880]  在醫生的眼中
[00:20:48.880 --> 00:20:50.980]  在客觀的環境
[00:20:50.980 --> 00:20:53.480]  我估計我的事理不會去到八成
[00:20:53.480 --> 00:20:55.680]  更加不會完全康復
[00:20:55.680 --> 00:20:57.480]  但我仍然確信
[00:20:57.480 --> 00:20:59.980]  神在這件事上
[00:20:59.980 --> 00:21:02.780]  祂對我的愛和保守
[00:21:02.780 --> 00:21:04.180]  我認識祂多了
[00:21:04.180 --> 00:21:05.480]  我到今天
[00:21:05.480 --> 00:21:08.080]  我對事理的珍惜多了很多
[00:21:08.080 --> 00:21:09.580]  為何每天要珍惜
[00:21:09.580 --> 00:21:11.380]  可以用八戒雙眼
[00:21:11.380 --> 00:21:13.480]  可以靈修讀經呢?
[00:21:13.480 --> 00:21:15.280]  如果你沒有了事理
[00:21:15.280 --> 00:21:15.980]  不是不行
[00:21:15.980 --> 00:21:16.780]  比較難
[00:21:16.780 --> 00:21:19.880]  要學那些盲人摸字
[00:21:19.880 --> 00:21:21.780]  或者聽
[00:21:21.780 --> 00:21:23.080]  我每天都很感恩
[00:21:23.080 --> 00:21:24.680]  我還可以看到這個世界
[00:21:24.680 --> 00:21:26.380]  可以看到弟兄姊妹
[00:21:26.380 --> 00:21:28.880]  看到很多上帝的工作
[00:21:28.880 --> 00:21:32.080]  所以我們不需要這樣去印證
[00:21:32.080 --> 00:21:33.880]  我們要好像詩人一樣
[00:21:33.880 --> 00:21:35.880]  我在患難裡面
[00:21:35.880 --> 00:21:37.680]  我信
[00:21:37.680 --> 00:21:40.180]  一個不受環境信役
[00:21:40.180 --> 00:21:42.280]  去左右的信念
[00:21:42.280 --> 00:21:43.980]  詩人因此很感恩
[00:21:43.980 --> 00:21:45.680]  在第十七節
[00:21:45.680 --> 00:21:48.880]  我要以感謝為祭獻給祢
[00:21:48.880 --> 00:21:51.480]  又要求告耶和華的名
[00:21:51.480 --> 00:21:52.880]  當我們求恩蒙恩
[00:21:52.880 --> 00:21:54.080]  我們很自然會感恩
[00:21:54.080 --> 00:21:56.280]  我們每個人都會做
[00:21:56.280 --> 00:21:59.080]  詩人不單單去感恩
[00:21:59.080 --> 00:21:59.880]  第十二節
[00:21:59.880 --> 00:22:02.280]  耶和華向我賞賜一切厚恩
[00:22:02.280 --> 00:22:06.380]  我拿什麼來報答祂呢?
[00:22:06.380 --> 00:22:08.080]  詩人的回應
[00:22:08.080 --> 00:22:08.780]  祂的想法
[00:22:08.780 --> 00:22:10.380]  我要報答的
[00:22:10.380 --> 00:22:12.380]  我有行動去報答的
[00:22:12.380 --> 00:22:12.980]  弟兄姊妹
[00:22:12.980 --> 00:22:15.080]  我們常常都去經歷上帝的恩典
[00:22:15.080 --> 00:22:16.580]  這個我很感恩
[00:22:16.580 --> 00:22:18.680]  也很相信我們會是這樣
[00:22:18.680 --> 00:22:21.280]  我們有沒有去報恩呢?
[00:22:21.280 --> 00:22:21.980]  有沒有回報呢?
[00:22:21.980 --> 00:22:26.680]  還是我們去到感恩就停在這裡呢?
[00:22:26.680 --> 00:22:28.080]  我們要報恩
[00:22:28.080 --> 00:22:29.880]  怎樣報恩呢?
[00:22:29.880 --> 00:22:31.680]  我要舉起舊恩的杯
[00:22:31.680 --> 00:22:34.480]  稱揚耶和華的名
[00:22:34.480 --> 00:22:35.780]  舉起
[00:22:35.780 --> 00:22:37.880]  是見得到的
[00:22:37.880 --> 00:22:39.780]  我們要讓人見得到
[00:22:39.780 --> 00:22:40.980]  神的恩典
[00:22:40.980 --> 00:22:42.880]  歸榮耀比神
[00:22:42.880 --> 00:22:44.780]  當我們領受這個恩典
[00:22:44.780 --> 00:22:45.680]  經歷這個恩典
[00:22:45.680 --> 00:22:48.880]  我們有沒有去讓人見到這個恩典
[00:22:48.880 --> 00:22:54.180]  不只是自己收了就算了
[00:22:54.180 --> 00:22:56.980]  我要在他全體百姓面前
[00:22:56.980 --> 00:23:00.580]  向耶和華還我所許的願
[00:23:00.580 --> 00:23:02.980]  在全體百姓的面前
[00:23:02.980 --> 00:23:04.080]  去到第十九節
[00:23:04.080 --> 00:23:05.980]  這一句再出現多一次
[00:23:05.980 --> 00:23:07.580]  是讓人見到
[00:23:07.580 --> 00:23:10.780]  讓全體人都見到
[00:23:10.780 --> 00:23:12.580]  上帝的恩典
[00:23:12.580 --> 00:23:14.080]  還有要做什麼呢?
[00:23:14.080 --> 00:23:15.680]  我要還願
[00:23:15.680 --> 00:23:21.580]  我要有具體的行動去報恩
[00:23:21.580 --> 00:23:23.180]  在耶和華眼中
[00:23:23.180 --> 00:23:25.180]  聖文之死極為寶貴
[00:23:25.180 --> 00:23:25.980]  在神的眼中
[00:23:25.980 --> 00:23:27.380]  我們的生死很寶貴
[00:23:27.380 --> 00:23:28.780]  神很看重我們
[00:23:28.780 --> 00:23:30.480]  我們的呼求神會聽
[00:23:30.480 --> 00:23:31.480]  神會憐憫
[00:23:31.480 --> 00:23:32.380]  神會施恩
[00:23:32.380 --> 00:23:35.380]  神是公義的
[00:23:35.380 --> 00:23:36.680]  耶和華
[00:23:36.680 --> 00:23:39.280]  我是祢的僕人
[00:23:39.280 --> 00:23:40.980]  是祢使禮的兒子
[00:23:40.980 --> 00:23:44.080]  祢已經解開我的困索
[00:23:44.080 --> 00:23:47.180]  在上一段施恩的經歷
[00:23:47.180 --> 00:23:49.880]  讓他更加認識神
[00:23:49.880 --> 00:23:51.480]  在這裡
[00:23:51.480 --> 00:23:52.880]  施恩的經歷
[00:23:52.880 --> 00:23:56.780]  是幫助他更加認識自己
[00:23:56.780 --> 00:23:59.180]  更加認識自己的身份
[00:23:59.180 --> 00:24:00.380]  他是誰?
[00:24:00.380 --> 00:24:01.880]  他是神的僕人
[00:24:01.880 --> 00:24:05.880]  是神使禮的兒子
[00:24:05.880 --> 00:24:07.680]  使禮是那些僕人
[00:24:07.680 --> 00:24:08.580]  是沒有主權的
[00:24:08.580 --> 00:24:10.280]  是屬於主人的
[00:24:10.280 --> 00:24:11.680]  使禮的兒子就是說
[00:24:11.680 --> 00:24:13.580]  我一生都是屬於主人的
[00:24:13.580 --> 00:24:15.580]  這個主人是誰?
[00:24:15.580 --> 00:24:17.480]  就是我們的神
[00:24:17.480 --> 00:24:20.680]  當我們經歷這些患難
[00:24:20.680 --> 00:24:23.180]  蒙恩、感恩的時候
[00:24:23.180 --> 00:24:24.680]  請我們除了認識神
[00:24:24.680 --> 00:24:27.380]  更加認識我們是誰
[00:24:27.380 --> 00:24:29.680]  我們和神有什麼關係呢?
[00:24:29.680 --> 00:24:31.180]  我們是什麼身份呢?
[00:24:31.180 --> 00:24:33.480]  我們有什麼召命呢?
[00:24:33.480 --> 00:24:34.080]  所以施恩
[00:24:34.080 --> 00:24:35.980]  我要以感恩為祭獻給你
[00:24:35.980 --> 00:24:38.580]  又要求告耶和華的名
[00:24:38.580 --> 00:24:40.180]  我要在耶路撒冷當中
[00:24:40.180 --> 00:24:42.780]  在耶和華殿的院內
[00:24:42.780 --> 00:24:44.880]  在他全體百姓面前
[00:24:44.880 --> 00:24:46.980]  向耶和華還我所許的願
[00:24:46.980 --> 00:24:48.380]  Hallelujah
[00:24:48.380 --> 00:24:50.780]  我們不太知道施恩許了什麼願
[00:24:50.780 --> 00:24:53.980]  也不太知道施恩要還什麼願
[00:24:53.980 --> 00:24:55.980]  但是兩次提及還願
[00:24:55.980 --> 00:24:57.780]  是重複提醒我們
[00:24:57.780 --> 00:25:01.680]  要以行動去回應上帝的恩典
[00:25:01.680 --> 00:25:03.480]  以行動去報恩
[00:25:03.480 --> 00:25:07.680]  不只是停在我們感恩這個階段
[00:25:07.680 --> 00:25:09.080]  所以我們蒙恩的焦點
[00:25:09.080 --> 00:25:12.180]  我們很多時候都是那個結果
[00:25:12.180 --> 00:25:13.780]  沒有的去供應
[00:25:13.780 --> 00:25:15.380]  病的去治療
[00:25:15.380 --> 00:25:16.580]  這也是好的
[00:25:16.580 --> 00:25:17.680]  我們要感恩
[00:25:17.680 --> 00:25:20.780]  但是請我們在這個焦點離開一點
[00:25:20.780 --> 00:25:21.780]  在這個過程中
[00:25:21.780 --> 00:25:24.380]  我們求恩、蒙恩、感恩
[00:25:24.380 --> 00:25:26.480]  我們有沒有認識神多了呢?
[00:25:26.480 --> 00:25:29.480]  我們更加有沒有去到報恩的階段呢?
[00:25:29.480 --> 00:25:35.680]  我們回報上帝對我們這個莫大的恩情呢?
[00:25:35.680 --> 00:25:36.680]  其實很簡單
[00:25:36.680 --> 00:25:41.380]  我們每個人都會經歷上帝的福音的好處
[00:25:41.380 --> 00:25:42.780]  如果在座你是信耶穌的
[00:25:42.780 --> 00:25:45.680]  你一定經歷福音的好處
[00:25:45.680 --> 00:25:47.480]  我們有沒有將這個福音的好處
[00:25:47.480 --> 00:25:50.980]  傳遞給身邊的人呢?
[00:25:50.980 --> 00:25:52.080]  在過往這兩年
[00:25:52.080 --> 00:25:56.080]  我就集中在職場裡面去工作
[00:25:56.080 --> 00:25:58.280]  我發覺在職場裡面
[00:25:58.280 --> 00:26:01.680]  原來很多人是想聽福音的
[00:26:01.680 --> 00:26:03.480]  他們不是不想聽
[00:26:03.480 --> 00:26:05.080]  不過世務前身
[00:26:05.080 --> 00:26:08.980]  我服事的職場是金融業為主
[00:26:08.980 --> 00:26:11.280]  很多金融業的朋友
[00:26:11.280 --> 00:26:13.480]  他們世務前身
[00:26:13.480 --> 00:26:15.580]  壓力重擔
[00:26:15.580 --> 00:26:16.580]  錢累
[00:26:16.580 --> 00:26:18.480]  你叫他們回來教會報道會
[00:26:18.480 --> 00:26:19.580]  很難的
[00:26:19.580 --> 00:26:21.080]  一點都不容易
[00:26:21.080 --> 00:26:23.580]  我就決定我們要去到他們身邊
[00:26:23.580 --> 00:26:25.680]  去跟他們傳
[00:26:25.680 --> 00:26:26.280]  弟兄姊妹
[00:26:26.280 --> 00:26:28.380]  你又估計一下在教會裡面
[00:26:28.380 --> 00:26:30.780]  朱牧師、Samuel、蔡傳道
[00:26:30.780 --> 00:26:32.880]  去到你的公司裡面
[00:26:32.880 --> 00:26:34.980]  跟你的同事傳福音容易嗎?
[00:26:34.980 --> 00:26:38.180]  還是你跟他們傳福音比較容易呢?
[00:26:38.180 --> 00:26:39.880]  當然是你自己了
[00:26:39.880 --> 00:26:43.880]  他們可能進入你的公司門口也有困難
[00:26:43.880 --> 00:26:45.780]  但是你跟你的同事每天有
[00:26:45.780 --> 00:26:46.880]  可能五六個小時
[00:26:46.880 --> 00:26:48.480]  六七個小時相處
[00:26:48.480 --> 00:26:50.280]  可能每個星期跟他們吃飯
[00:26:50.280 --> 00:26:51.280]  經常跟他們聊天
[00:26:51.280 --> 00:26:53.480]  很多的相交
[00:26:53.480 --> 00:26:55.380]  我們既然蒙了福音的好處
[00:26:55.380 --> 00:26:56.980]  我們會不會去回報呢?
[00:26:56.980 --> 00:26:59.880]  將福音的好處傳給身邊的人
[00:26:59.880 --> 00:27:01.380]  而你可能就是那個
[00:27:01.380 --> 00:27:05.680]  神所差派的福音使者
[00:27:05.680 --> 00:27:07.180]  不是說我已經提早退休
[00:27:07.180 --> 00:27:09.080]  或者我已經退休了
[00:27:09.080 --> 00:27:11.080]  總有你的職場的
[00:27:11.080 --> 00:27:13.180]  如果你常常在公園裡
[00:27:13.180 --> 00:27:14.580]  在那裡晨運的
[00:27:14.580 --> 00:27:16.380]  可能公園旁邊的那幾個伯、嬸
[00:27:16.380 --> 00:27:18.580]  不就是你的職場了
[00:27:18.580 --> 00:27:21.380]  你經常在茶樓喝茶的
[00:27:21.380 --> 00:27:22.480]  旁邊的那一桌茶客
[00:27:22.480 --> 00:27:23.580]  每天都看到的
[00:27:23.580 --> 00:27:25.080]  都是差不多的人
[00:27:25.080 --> 00:27:26.880]  那裡就是你的職場了
[00:27:26.880 --> 00:27:27.880]  你住的地方
[00:27:27.880 --> 00:27:29.980]  你的鄰居就是你的職場了
[00:27:29.980 --> 00:27:30.980]  弟兄姊妹
[00:27:30.980 --> 00:27:32.780]  我們領受福音的好處
[00:27:32.780 --> 00:27:35.280]  有沒有很用心去想
[00:27:35.280 --> 00:27:36.780]  將福音帶給
[00:27:36.780 --> 00:27:38.080]  將這個好處
[00:27:38.080 --> 00:27:41.280]  這個恩典帶給身邊的人
[00:27:41.280 --> 00:27:43.980]  又或者我們在教會常常有主日學
[00:27:43.980 --> 00:27:45.080]  是不是?
[00:27:45.080 --> 00:27:47.980]  我經常鼓勵我們去上主日學
[00:27:47.980 --> 00:27:48.980]  有個心態就是
[00:27:48.980 --> 00:27:51.180]  我們不只是拿東西
[00:27:51.180 --> 00:27:53.280]  我們有一天都要給東西
[00:27:53.280 --> 00:27:54.980]  我們上主日學
[00:27:54.980 --> 00:27:56.180]  我們學習了
[00:27:56.180 --> 00:27:57.080]  我們領受了
[00:27:57.080 --> 00:27:58.080]  學到了
[00:27:58.080 --> 00:28:01.180]  會不會我去祝福其他的人呢?
[00:28:01.180 --> 00:28:02.380]  我不是叫大家
[00:28:02.380 --> 00:28:04.580]  我們一學了就扮做師父
[00:28:04.580 --> 00:28:05.180]  我去教人
[00:28:05.180 --> 00:28:06.680]  不是這樣的意思
[00:28:06.680 --> 00:28:08.780]  我們真的被裝備了
[00:28:08.780 --> 00:28:10.280]  我們有信心
[00:28:10.280 --> 00:28:10.980]  有領受
[00:28:10.980 --> 00:28:13.080]  我們真的去教
[00:28:13.080 --> 00:28:14.580]  我們去分享
[00:28:14.580 --> 00:28:16.380]  我們被真理建立
[00:28:16.380 --> 00:28:19.180]  我們用真理去建立其他的人
[00:28:19.180 --> 00:28:19.980]  我今天一回來
[00:28:19.980 --> 00:28:23.180]  我第一時間打開我們的程序
[00:28:23.180 --> 00:28:25.480]  夾了一張黃色的紙
[00:28:25.480 --> 00:28:26.280]  主日學
[00:28:26.280 --> 00:28:28.080]  我一看
[00:28:28.080 --> 00:28:29.980]  教福音聖賢經
[00:28:29.980 --> 00:28:31.880]  又是菲利普
[00:28:31.880 --> 00:28:34.080]  又是潤寧
[00:28:34.080 --> 00:28:35.580]  那其他人呢?
[00:28:35.580 --> 00:28:37.080]  為什麼會這樣呢?
[00:28:37.080 --> 00:28:40.180]  很多人經歷過福音聖賢經的訓練
[00:28:40.180 --> 00:28:41.980]  很多人經歷過
[00:28:41.980 --> 00:28:42.980]  弟兄姊妹
[00:28:42.980 --> 00:28:45.280]  我們不要只是拿東西
[00:28:45.280 --> 00:28:46.780]  我們要去施予
[00:28:46.780 --> 00:28:48.880]  施比受更有福
[00:28:48.880 --> 00:28:50.680]  我們領受上帝的恩典
[00:28:50.680 --> 00:28:51.880]  不要停在感恩
[00:28:51.880 --> 00:28:53.280]  我們要報恩
[00:28:53.280 --> 00:28:55.280]  用具體的行動
[00:28:55.280 --> 00:28:59.480]  去回報上帝給我們的恩情
[00:28:59.480 --> 00:29:00.480]  弟兄姊妹
[00:29:00.480 --> 00:29:02.480]  私人的經歷
[00:29:02.480 --> 00:29:04.880]  去求恩去蒙恩
[00:29:04.880 --> 00:29:07.480]  所以去感恩去報恩
[00:29:07.480 --> 00:29:09.480]  其實這些都是我們的經歷
[00:29:09.480 --> 00:29:11.980]  我們一生常常積累這些恩典
[00:29:11.980 --> 00:29:15.180]  你可以選擇讓這些白白流走
[00:29:15.180 --> 00:29:17.580]  在你的生命不留痕跡
[00:29:17.580 --> 00:29:19.680]  見不到上帝的蹤跡
[00:29:19.680 --> 00:29:22.280]  你可以選擇好好去反省
[00:29:22.280 --> 00:29:23.680]  好好去敘述
[00:29:23.680 --> 00:29:25.780]  好好去詮釋這些經歷
[00:29:25.780 --> 00:29:27.780]  讓你明白神更多
[00:29:27.780 --> 00:29:29.880]  讓你明白自己更多
[00:29:29.880 --> 00:29:33.480]  讓你回應神更加好
[00:29:33.480 --> 00:29:35.680]  私人去自己求恩蒙恩
[00:29:35.680 --> 00:29:37.080]  然後去感恩報恩
[00:29:37.080 --> 00:29:41.380]  祂的經歷起碼讓我自己學到三件事
[00:29:41.380 --> 00:29:42.780]  這三件事可能對我
[00:29:42.780 --> 00:29:46.880]  對今天是我一個很重要的提醒
[00:29:46.880 --> 00:29:47.780]  第一件事
[00:29:47.780 --> 00:29:50.080]  蒙恩的經歷的重點
[00:29:50.080 --> 00:29:51.880]  不是蒙恩的結果
[00:29:51.880 --> 00:29:54.280]  是我更加認識神
[00:29:54.280 --> 00:29:57.080]  更加認識自己
[00:29:57.080 --> 00:30:00.180]  這位神才是我想去傳遞
[00:30:00.180 --> 00:30:02.980]  想去分享的神
[00:30:02.980 --> 00:30:03.980]  第二
[00:30:03.980 --> 00:30:05.180]  我們要成長
[00:30:05.180 --> 00:30:06.980]  我們要慢慢建立一個
[00:30:06.980 --> 00:30:08.680]  不受環境左右
[00:30:08.680 --> 00:30:10.780]  不需要一些順境
[00:30:10.780 --> 00:30:15.380]  不需要一些益處去印證的信心
[00:30:15.380 --> 00:30:16.780]  如果用保羅的話
[00:30:16.780 --> 00:30:19.580]  就是我們行事為人是憑信心
[00:30:19.580 --> 00:30:22.980]  不是憑眼見
[00:30:22.980 --> 00:30:24.180]  我們要有這個信心
[00:30:24.180 --> 00:30:25.380]  我們的禱告
[00:30:25.380 --> 00:30:26.180]  我們的經歷
[00:30:26.180 --> 00:30:27.980]  我們怎樣看我們的信仰
[00:30:27.980 --> 00:30:30.680]  不是因為神有這個好處給我
[00:30:30.680 --> 00:30:32.580]  神有這個藉口給我
[00:30:32.580 --> 00:30:34.380]  我們要超越這個
[00:30:34.380 --> 00:30:36.480]  超越有這份信心
[00:30:36.480 --> 00:30:37.780]  無論環境順利
[00:30:37.780 --> 00:30:39.180]  我都是相信
[00:30:39.180 --> 00:30:40.980]  神愛我愛到底
[00:30:40.980 --> 00:30:43.380]  祂一定是對我最好的
[00:30:43.380 --> 00:30:44.680]  第三個學習
[00:30:44.680 --> 00:30:46.380]  我們經歷神的恩惠
[00:30:46.380 --> 00:30:49.680]  我們要以具體的行動去報恩
[00:30:49.680 --> 00:30:52.680]  去回應上帝的恩情
[00:30:52.680 --> 00:30:54.680]  今天我想在座的每一個弟兄姊妹
[00:30:54.680 --> 00:30:55.480]  你細心想想
[00:30:55.480 --> 00:30:58.380]  你會經歷上帝很多的恩典
[00:30:58.380 --> 00:31:01.380]  我們怎樣去報恩
[00:31:01.380 --> 00:31:04.380]  我知道屈福堂現在正在學習禱告
[00:31:04.380 --> 00:31:07.380]  或者今年的主題是禱告
[00:31:07.380 --> 00:31:10.380]  如果我們應用私人是求告神的經歷
[00:31:10.380 --> 00:31:12.180]  在禱告的操練上
[00:31:12.180 --> 00:31:13.680]  我們學到些什麼呢?
[00:31:13.680 --> 00:31:16.480]  我嘗試用這個角度去看禱告
[00:31:16.480 --> 00:31:17.480]  我首先發覺
[00:31:17.480 --> 00:31:20.480]  今天我們的禱告可能出了一些問題
[00:31:20.480 --> 00:31:23.980]  起碼有兩個問題是很鮮明的
[00:31:23.980 --> 00:31:26.480]  第一個問題就是效益主義
[00:31:26.480 --> 00:31:29.580]  我們很看效益
[00:31:29.580 --> 00:31:31.580]  我沒有供我祈禱
[00:31:31.580 --> 00:31:33.580]  上帝也不讓我供我做
[00:31:33.580 --> 00:31:34.580]  我沒有錢
[00:31:34.580 --> 00:31:36.580]  上帝也沒有供應我
[00:31:36.580 --> 00:31:37.580]  我祈禱這麼久
[00:31:37.580 --> 00:31:39.580]  上帝給我這麼久的苦難
[00:31:39.580 --> 00:31:41.580]  我有病他不治好
[00:31:41.580 --> 00:31:43.580]  我祈禱來做什麼?
[00:31:43.580 --> 00:31:45.580]  效益主義
[00:31:45.580 --> 00:31:48.580]  第二個問題就是即食文化
[00:31:48.580 --> 00:31:50.580]  我祈禱這麼多年他都沒有信主
[00:31:50.580 --> 00:31:52.080]  我還祈禱來做什麼呢?
[00:31:52.080 --> 00:31:53.580]  我祈禱這麼久
[00:31:53.580 --> 00:31:55.080]  他都好像很沉默
[00:31:55.080 --> 00:31:56.580]  他都不回答我
[00:31:56.580 --> 00:31:59.080]  又不讓我看到前面怎麼走
[00:31:59.080 --> 00:32:00.580]  我祈禱來做什麼?
