
[00:00:00.000 --> 00:00:03.260]  以上的副省 我們滿心的感謝你 感謝你自己又
[00:15:44.900 --> 00:15:46.660]  就像他當初所禱告的
[00:15:46.660 --> 00:15:52.260]  我們在看這一段經文的時候
[00:15:52.420 --> 00:15:55.980]  我想我們要注意幾件事情
[00:15:55.980 --> 00:15:59.100]  首先我們要知道的就是尹立加拿和哈拿
[00:15:59.100 --> 00:16:00.980]  他們真的是有很多的行為
[00:16:00.980 --> 00:16:03.260]  值得我們去學習的
[00:16:03.260 --> 00:16:06.180]  但是弟兄姊妹我們真的要清楚一件事情
[00:16:06.180 --> 00:16:09.220]  哈拿跟尹立加拿不是
[00:16:09.220 --> 00:16:12.300]  薩摩爾記的中心人物
[00:16:12.300 --> 00:16:17.700]  也不是薩摩爾記前面幾章的中心人物
[00:16:17.700 --> 00:16:19.500]  不是中心的主題
[00:16:20.620 --> 00:16:22.580]  我們從後面
[00:16:22.580 --> 00:16:23.980]  薩摩爾記上
[00:16:23.980 --> 00:16:25.060]  薩摩爾記下
[00:16:25.060 --> 00:16:26.220]  還有獵王記上
[00:16:26.220 --> 00:16:26.900]  獵王記下
[00:16:26.900 --> 00:16:29.620]  在希伯來人的聖經裡面是一本書
[00:16:29.620 --> 00:16:30.980]  他們叫做歷史書
[00:16:30.980 --> 00:16:33.580]  所有的都是整個一本的
[00:16:33.580 --> 00:16:36.020]  那麼它的主題是什麼呢
[00:16:36.020 --> 00:16:38.900]  它的主題是耶和華神
[00:16:38.900 --> 00:16:44.820]  當我們在看這一段經文的時候
[00:16:44.820 --> 00:16:46.780]  弟兄姊妹我們引用
[00:16:46.780 --> 00:16:48.980]  我們用哈拿或者是尹立加拿
[00:16:49.340 --> 00:16:51.660]  特別是哈拿做我們的例子的時候
[00:16:51.660 --> 00:16:53.620]  我們真的是要很小心
[00:16:53.620 --> 00:16:55.300]  那麼
[00:16:55.300 --> 00:16:57.500]  在當時
[00:16:57.500 --> 00:17:00.020]  我們要想想在當時在以色列人當中
[00:17:00.020 --> 00:17:02.540]  一定還有其他的婦人沒有懷孕的
[00:17:02.540 --> 00:17:04.100]  沒有辦法懷孕的
[00:17:04.100 --> 00:17:04.500]  對不對
[00:17:04.500 --> 00:17:05.660]  聖經上沒有記載
[00:17:05.660 --> 00:17:10.780]  但是為什麼偏偏在這裡記載這件事情呢
[00:17:10.780 --> 00:17:14.900]  我們必須要從整本聖經來看
[00:17:14.900 --> 00:17:16.940]  常常有人說
[00:17:16.940 --> 00:17:19.140]  說我們到了一個樹林裡面
[00:17:19.140 --> 00:17:20.620]  我們不要只看著一個樹
[00:17:20.620 --> 00:17:23.020]  或者是一根樹枝或者一個樹葉
[00:17:23.020 --> 00:17:25.620]  然後miss掉整個的樹林
[00:17:25.620 --> 00:17:29.340]  那這就是我們在看歷史書的時候
[00:17:29.340 --> 00:17:31.660]  我們必須要注意的一件事情
[00:17:31.660 --> 00:17:35.420]  今天是母親節
[00:17:35.420 --> 00:17:37.860]  我的目的不是要講哈拿
[00:17:37.860 --> 00:17:40.860]  乃是要講神
[00:17:40.860 --> 00:17:43.220]  神的的確確是在意的
[00:17:43.220 --> 00:17:44.060]  他care
[00:17:44.060 --> 00:17:47.100]  如果我們從40幾
[00:17:47.580 --> 00:17:50.180]  我們看見以色列人在事實的統治下
[00:17:50.180 --> 00:17:51.180]  可以說是
[00:17:51.180 --> 00:17:53.140]  混亂到了極點
[00:17:53.140 --> 00:17:57.380]  在以色列在世紀21章25節那個地方
[00:17:57.380 --> 00:18:02.420]  他說在以色列人當中沒有王個人任意而行
[00:18:02.420 --> 00:18:04.820]  他們的leadership
[00:18:04.820 --> 00:18:07.740]  他們的這個領導的人出了問題
[00:18:07.740 --> 00:18:11.020]  那麼如果我們在看路德紀的時候
[00:18:11.020 --> 00:18:12.140]  我們就發現
[00:18:12.140 --> 00:18:13.660]  路德紀的最後
[00:18:13.660 --> 00:18:14.740]  一章的
[00:18:14.740 --> 00:18:16.100]  最後幾節
[00:18:16.620 --> 00:18:19.700]  他就把大衛的家譜把它寫出來了
[00:18:19.700 --> 00:18:23.460]  所以我們真的是要曉得
[00:18:23.460 --> 00:18:28.900]  神把這件事情記載下來
[00:18:28.900 --> 00:18:31.220]  他要讓我們看見第一件事情
[00:18:31.220 --> 00:18:33.940]  就是當時在以色列人當中
[00:18:33.940 --> 00:18:37.740]  他們沒有領袖能夠引導他們
[00:18:37.740 --> 00:18:42.100]  沒有和神心一的領袖可以引導他們
[00:18:42.100 --> 00:18:44.700]  那麼當他拿禱告的時候
[00:18:44.700 --> 00:18:46.900]  神是不是真的顧念他的禱告
[00:18:46.900 --> 00:18:48.780]  神真的是顧念他的禱告
[00:18:48.780 --> 00:18:52.940]  但是神是以他自己所要做的事情為中心
[00:18:52.940 --> 00:18:59.940]  我想哈拿他完全不知道
[00:18:59.940 --> 00:19:02.940]  他這個兒子
[00:19:02.940 --> 00:19:04.300]  撒木爾
[00:19:04.300 --> 00:19:06.180]  將來是怎麼樣的
[00:19:06.180 --> 00:19:07.180]  他不知道了
[00:19:07.180 --> 00:19:09.700]  他就是照著他自己對神的信心
[00:19:09.700 --> 00:19:11.380]  他向神求一個兒子
[00:19:11.380 --> 00:19:14.300]  然後他把這個兒子奉獻在神的手裡面
[00:19:14.300 --> 00:19:16.380]  讓神來管理他
[00:19:16.380 --> 00:19:17.860]  讓神來使用他
[00:19:17.860 --> 00:19:21.260]  那麼我們可以看得見的就是
[00:19:21.260 --> 00:19:24.980]  撒木爾後來成為一個很重要的人物
[00:19:24.980 --> 00:19:25.740]  為什麼呢
[00:19:25.740 --> 00:19:29.940]  因為他就是高立大衛做以色列王的
[00:19:29.940 --> 00:19:32.500]  如果我們再繼續看下去的話
[00:19:32.500 --> 00:19:35.540]  我們就會看見大衛他的後裔當中
[00:19:35.540 --> 00:19:37.140]  有一個人要出來
[00:19:37.140 --> 00:19:40.300]  那這個人要在大衛的寶座上面
[00:19:40.300 --> 00:19:41.620]  永遠做王
[00:19:41.620 --> 00:19:42.980]  直到永永遠遠
[00:19:43.660 --> 00:19:44.900]  這個人就是耶穌
[00:19:44.900 --> 00:19:46.740]  這就是我們所說的基督
[00:19:46.740 --> 00:19:50.060]  那麼當時以色列人當中沒有領袖
[00:19:50.060 --> 00:19:52.700]  以利他是個祭司
[00:19:52.700 --> 00:19:54.700]  其實他應該對當時的
[00:19:54.700 --> 00:19:57.140]  不管是宗教也好或者是政治也好
[00:19:57.140 --> 00:19:58.740]  他是一個領袖
[00:19:58.740 --> 00:20:00.580]  但是我們從聖經上面看
[00:20:00.580 --> 00:20:03.060]  我們看見他好像不是那麼盡責
[00:20:03.060 --> 00:20:05.420]  他的兩個兒子也是很糟糕
[00:20:05.420 --> 00:20:06.940]  那麼哈拿的禱告
[00:20:06.940 --> 00:20:08.620]  正好
[00:20:08.620 --> 00:20:11.500]  我想就是在神的心意裡面
[00:20:11.500 --> 00:20:13.500]  所以後來神藉著撒木爾
[00:20:13.940 --> 00:20:15.220]  他高立了大衛
[00:20:15.220 --> 00:20:17.980]  最後從大衛的子孫當中
[00:20:17.980 --> 00:20:19.060]  出現了一個
[00:20:19.060 --> 00:20:20.740]  主耶穌
[00:20:20.740 --> 00:20:22.260]  這位耶穌
[00:20:22.260 --> 00:20:23.900]  所以我們看見
[00:20:23.900 --> 00:20:26.260]  當我們在看這個撒木爾祭上
[00:20:26.260 --> 00:20:28.460]  我們在看哈拿的時候
[00:20:28.460 --> 00:20:30.460]  因為你們神不但是顧念
[00:20:30.460 --> 00:20:31.500]  哈拿
[00:20:31.500 --> 00:20:33.700]  神真的是顧念以色列人
[00:20:33.700 --> 00:20:36.140]  他不但是顧念以色列人
[00:20:36.140 --> 00:20:38.340]  而且他是顧念所有的人
[00:20:38.340 --> 00:20:41.220]  他要他們能夠順服神
[00:20:41.220 --> 00:20:43.620]  所以到最後神立了一位
[00:20:43.940 --> 00:20:44.820]  叫做耶穌
[00:20:44.820 --> 00:20:46.220]  立他為基督
[00:20:46.220 --> 00:20:47.700]  立他為王
[00:20:47.700 --> 00:20:49.140]  聖經上告訴我們說
[00:20:49.140 --> 00:20:50.420]  他是萬王之王
[00:20:50.420 --> 00:20:51.420]  萬主之主
[00:20:51.420 --> 00:20:54.540]  神要藉著他帶領許許多多的眾子
[00:20:54.540 --> 00:20:56.220]  或者是說
[00:20:56.220 --> 00:20:58.460]  帶著許許多多他的弟弟妹妹
[00:20:58.460 --> 00:20:58.980]  這是
[00:20:58.980 --> 00:21:01.220]  這是我用我自己的想法
[00:21:01.220 --> 00:21:02.980]  帶著他所有的弟弟妹妹
[00:21:02.980 --> 00:21:03.900]  這是在希伯來書
[00:21:03.900 --> 00:21:04.980]  裡面所講的
[00:21:04.980 --> 00:21:06.540]  進到榮耀裡去
[00:21:06.540 --> 00:21:07.500]  你們
[00:21:07.500 --> 00:21:09.620]  你我今天能夠來這裡敬拜神
[00:21:09.620 --> 00:21:12.140]  我們也是蒙了耶穌基督的恩典
[00:21:12.380 --> 00:21:14.420]  我們也是蒙了耶穌基督的救恩
[00:21:14.420 --> 00:21:17.060]  這是第一個
[00:21:17.060 --> 00:21:17.540]  第二個
[00:21:17.540 --> 00:21:19.220]  當我們在走投無路
[00:21:19.220 --> 00:21:19.900]  或者是說
[00:21:19.900 --> 00:21:21.940]  我們無法做決定的時候
[00:21:21.940 --> 00:21:24.500]  我們真的是很想要尋求神的心意
[00:21:24.500 --> 00:21:24.940]  對不對
[00:21:24.940 --> 00:21:27.180]  我們希望神能夠讓我看見
[00:21:27.180 --> 00:21:28.700]  我下一步該怎麼走
[00:21:28.700 --> 00:21:30.540]  所以呢
[00:21:30.540 --> 00:21:32.100]  我們就請弟兄姊妹帶導
[00:21:32.100 --> 00:21:32.940]  弟兄姊妹
[00:21:32.940 --> 00:21:34.860]  我們從這一段經文裡面
[00:21:34.860 --> 00:21:36.380]  我們看見一個原則
[00:21:36.380 --> 00:21:36.860]  特別是
[00:21:36.860 --> 00:21:38.420]  從整個聖經來看
[00:21:38.420 --> 00:21:40.060]  聖經上的原則
[00:21:40.700 --> 00:21:44.020]  最重要的就是不違反神的心意
[00:21:44.020 --> 00:21:45.980]  所以弟兄姊妹常常會問
[00:21:45.980 --> 00:21:47.540]  那麼神的心意是什麼
[00:21:47.540 --> 00:21:48.180]  弟兄姊妹
[00:21:48.180 --> 00:21:49.740]  我們真的是需要認識神
[00:21:49.740 --> 00:21:51.980]  當我們在想要做一個決定
[00:21:51.980 --> 00:21:53.820]  我們在尋求神的心意的時候
[00:21:53.820 --> 00:21:55.980]  我們需要的是不能
[00:21:55.980 --> 00:21:58.580]  這些事情我們做的決定不能夠
[00:21:58.580 --> 00:22:00.820]  我們要照著神的character
[00:22:00.820 --> 00:22:02.500]  照著神的本性
[00:22:02.500 --> 00:22:03.300]  來
[00:22:03.300 --> 00:22:05.380]  做決定
[00:22:05.380 --> 00:22:07.700]  神沒有答應
[00:22:08.740 --> 00:22:10.740]  很多時候是因為他不順著你的心
[00:22:10.740 --> 00:22:12.620]  所以我們就以為神不聽
[00:22:12.620 --> 00:22:14.100]  但聖經上告訴我們說
[00:22:14.100 --> 00:22:15.860]  神是聽禱告的神
[00:22:15.860 --> 00:22:20.540]  那麼很多時候我們得不到神的答應
[00:22:20.540 --> 00:22:22.180]  或者是我們想要的東西沒有
[00:22:22.180 --> 00:22:23.060]  所以我們就在想
[00:22:23.060 --> 00:22:25.380]  是不是因為我沒有參加崇拜
[00:22:25.380 --> 00:22:28.020]  是不是因為我沒有好好的讀經
[00:22:28.020 --> 00:22:30.420]  是不是因為我沒有認罪悔改
[00:22:30.420 --> 00:22:32.140]  可能是
[00:22:32.140 --> 00:22:35.540]  所以這些事情
[00:22:35.540 --> 00:22:36.580]  所以神不答應
[00:22:37.100 --> 00:22:39.220]  弟兄姊妹神是聽禱告的神
[00:22:39.220 --> 00:22:43.660]  聖經上告訴我們說
[00:22:43.660 --> 00:22:46.140]  義人的祈禱神一定會聽的
[00:22:46.140 --> 00:22:48.020]  你是不是義人呢
[00:22:48.020 --> 00:22:49.900]  是的
[00:22:49.900 --> 00:22:51.780]  我們為什麼是個義人
[00:22:51.780 --> 00:22:53.020]  因為主耶穌的關心
[00:22:53.020 --> 00:22:54.220]  因為我們相信主耶穌
[00:22:54.220 --> 00:22:55.740]  所以我們成為一個義人
[00:22:55.740 --> 00:22:58.260]  所以我們知道神一定會聽禱告的
[00:22:58.260 --> 00:23:04.980]  我們不能因為神沒有按照我的意思
[00:23:04.980 --> 00:23:06.140]  回答我
[00:23:06.620 --> 00:23:09.820]  所以我就說神不聽我的禱告
[00:23:09.820 --> 00:23:14.100]  或者說神還沒有回答我
[00:23:14.100 --> 00:23:15.340]  弟兄姊妹
[00:23:15.340 --> 00:23:16.860]  當我們在做這些事情的時候
[00:23:16.860 --> 00:23:19.700]  我們真的是要像哈拿一樣
[00:23:19.700 --> 00:23:22.260]  他能夠明白神的character
[00:23:22.260 --> 00:23:23.820]  明白神的本性
[00:23:23.820 --> 00:23:27.940]  然後我們又知道他所做的事情
[00:23:27.940 --> 00:23:29.780]  我們從舊約聖經裡面
[00:23:29.780 --> 00:23:31.020]  我們從新約聖經裡面
[00:23:31.020 --> 00:23:33.140]  我們看見這位神他是信使的神
[00:23:33.140 --> 00:23:34.540]  他是公義的神
[00:23:34.540 --> 00:23:34.940]  對不對
[00:23:34.940 --> 00:23:36.020]  所以他所做的事情
[00:23:36.020 --> 00:23:37.060]  決定是信使
[00:23:37.060 --> 00:23:38.220]  決定是公義的
[00:23:38.220 --> 00:23:40.220]  這是第二件事情
[00:23:40.220 --> 00:23:42.820]  我們當我們在尋求神的旨意的時候
[00:23:42.820 --> 00:23:43.540]  弟兄姊妹
[00:23:43.540 --> 00:23:45.020]  我們真的是要從這方面
[00:23:45.020 --> 00:23:47.340]  我們很多時候我們喜歡看環境
[00:23:47.340 --> 00:23:48.940]  所以我們覺得環境順利了
[00:23:48.940 --> 00:23:49.980]  一定是神的旨意
[00:23:49.980 --> 00:23:51.020]  環境不順利了
[00:23:51.020 --> 00:23:52.220]  一定不是神的旨意
[00:23:52.220 --> 00:23:52.980]  弟兄姊妹
[00:23:52.980 --> 00:23:54.100]  這個是很危險的
[00:23:54.100 --> 00:23:56.060]  我們中間很多年輕人
[00:23:56.060 --> 00:23:57.620]  現在在尋求神的心意
[00:23:57.620 --> 00:23:59.660]  我們不是看環境
[00:23:59.660 --> 00:24:02.580]  我們來是對神祂的本性
[00:24:02.580 --> 00:24:04.500]  第三個
[00:24:04.500 --> 00:24:05.860]  當我們在苦難當中
[00:24:05.860 --> 00:24:07.460]  在我們在受逼迫當中的時候
[00:24:07.460 --> 00:24:08.820]  我們應該怎麼反應呢
[00:24:08.820 --> 00:24:12.740]  哈拿看起來好像是逆來順受
[00:24:12.740 --> 00:24:14.780]  真的是好像宿命論
[00:24:14.780 --> 00:24:15.420]  Fatalism
[00:24:15.420 --> 00:24:17.980]  什麼叫做宿命論
[00:24:17.980 --> 00:24:19.100]  宿命論就是說
[00:24:19.100 --> 00:24:21.940]  命運如此
[00:24:21.940 --> 00:24:24.540]  我沒有辦法改變
[00:24:24.540 --> 00:24:26.420]  就是這個樣子
[00:24:26.420 --> 00:24:31.260]  哈拿不是一個宿命論的
[00:24:31.260 --> 00:24:33.340]  他來到神的面前
[00:24:33.580 --> 00:24:39.460]  他知道在他這種好像完全沒有希望
[00:24:39.460 --> 00:24:41.980]  好像是看不見前面的光的時候
[00:24:41.980 --> 00:24:43.300]  他來到神的面前
[00:24:43.300 --> 00:24:46.260]  他知道神是有主權的
[00:24:46.260 --> 00:24:49.580]  他知道神的決定
[00:24:49.580 --> 00:24:51.980]  是跟著他自己的本性
[00:24:51.980 --> 00:24:53.540]  跟著神的本性
[00:24:53.540 --> 00:24:54.700]  跟著他的神性
[00:24:54.700 --> 00:24:56.700]  還有他過去所做的事情
[00:24:56.700 --> 00:24:59.540]  所以神一定有他自己的目的
[00:24:59.540 --> 00:25:01.340]  那我們從聖經上面
[00:25:01.340 --> 00:25:03.060]  我們也看到神是美善的
[00:25:03.060 --> 00:25:03.700]  對不對
[00:25:03.700 --> 00:25:06.140]  所以他從他那裡所賜下來的
[00:25:06.140 --> 00:25:07.900]  一定是美一定是善的
[00:25:07.900 --> 00:25:11.900]  哈拿來到神的面前
[00:25:11.900 --> 00:25:13.620]  尋求神的心意
[00:25:13.620 --> 00:25:16.340]  或者是說他也真的是跟神求
[00:25:16.340 --> 00:25:18.860]  他說求你賜我一個兒子改變
[00:25:18.860 --> 00:25:19.420]  對不對
[00:25:19.420 --> 00:25:23.340]  但是完全是照著神的心意
[00:25:23.340 --> 00:25:26.460]  完全是照著神的時間
[00:25:26.460 --> 00:25:28.260]  我們在週五晚上的時候
[00:25:28.260 --> 00:25:30.500]  我們教會有一個National Day of Prayer
[00:25:30.500 --> 00:25:32.580]  就是我們國家禱告日
[00:25:33.180 --> 00:25:34.740]  我們在禱告當中的時候
[00:25:34.740 --> 00:25:36.540]  我們在思想這些事情的時候
[00:25:36.540 --> 00:25:37.580]  我們也看見
[00:25:37.580 --> 00:25:40.780]  現在在這個國家的領袖們
[00:25:40.780 --> 00:25:42.140]  也真的是軟弱
[00:25:42.140 --> 00:25:44.140]  我們從他們所決定的一些事情
[00:25:44.140 --> 00:25:45.420]  所做的一些policy
[00:25:45.420 --> 00:25:46.780]  我們真的是看見
[00:25:46.780 --> 00:25:47.660]  好像這個國家
[00:25:47.660 --> 00:25:50.340]  越來越走向混亂的道路上面去了
[00:25:50.340 --> 00:25:52.180]  越來越離開神
[00:25:52.180 --> 00:25:54.380]  離開神越來越遠
[00:25:54.380 --> 00:25:56.940]  但是我們曉得一件事情
[00:25:56.940 --> 00:25:58.140]  神是在意的
[00:25:58.140 --> 00:25:59.460]  He cares
[00:25:59.460 --> 00:26:00.900]  他真的是很care
[00:26:02.580 --> 00:26:03.860]  那麼我們該怎麼做呢
[00:26:03.860 --> 00:26:06.340]  我們知道神的本性
[00:26:06.340 --> 00:26:07.340]  我們知道神是
[00:26:07.340 --> 00:26:09.180]  從永遠到永遠
[00:26:09.180 --> 00:26:11.180]  我們知道祂是萬君之一和華
[00:26:11.180 --> 00:26:12.980]  我們知道祂是萬王之王
[00:26:12.980 --> 00:26:13.820]  萬主之主
[00:26:13.820 --> 00:26:15.300]  那我們該怎麼辦呢
[00:26:15.300 --> 00:26:15.900]  弟兄姊妹
[00:26:15.900 --> 00:26:18.020]  有一件事情我們不能缺少的
[00:26:18.020 --> 00:26:18.820]  就是禱告
[00:26:18.820 --> 00:26:22.460]  就是到神的面前來禱告
[00:26:22.460 --> 00:26:23.860]  為著這些人禱告
[00:26:23.860 --> 00:26:26.780]  另外我們在這個
[00:26:26.780 --> 00:26:28.740]  在這個社會上活著的時候
[00:26:28.740 --> 00:26:30.180]  我們真的是要
[00:26:30.340 --> 00:26:32.740]  把神在我們裡面放的那個光
[00:26:32.740 --> 00:26:34.060]  能夠活出來
[00:26:34.060 --> 00:26:35.860]  讓人看見
[00:26:35.860 --> 00:26:37.740]  我們是光是炎
[00:26:37.740 --> 00:26:40.900]  我們過去
[00:26:40.900 --> 00:26:43.180]  幾十年我們真的是看見
[00:26:43.180 --> 00:26:44.460]  在美國的很多教會
[00:26:44.460 --> 00:26:45.700]  華人教會也好
[00:26:45.700 --> 00:26:46.220]  這個
[00:26:46.220 --> 00:26:47.460]  美國人這個
[00:26:47.460 --> 00:26:49.460]  講英語的教會也好
[00:26:49.460 --> 00:26:51.020]  很大很大的教會
[00:26:51.020 --> 00:26:53.180]  到最後領導人出了問題
[00:26:53.180 --> 00:26:56.580]  所以教會在這個社會上
[00:26:56.580 --> 00:26:57.940]  沒有什麼力量
[00:27:00.060 --> 00:27:01.020]  被踐踏了
[00:27:01.020 --> 00:27:03.580]  我們該做什麼呢
[00:27:03.580 --> 00:27:04.980]  弟兄姊妹
[00:27:04.980 --> 00:27:06.300]  有人常常講說
[00:27:06.300 --> 00:27:08.020]  哎呀我就是一個小民
[00:27:08.020 --> 00:27:08.540]  對不對
[00:27:08.540 --> 00:27:09.740]  能做什麼呢
[00:27:09.740 --> 00:27:10.780]  弟兄姊妹
[00:27:10.780 --> 00:27:12.380]  小民也很厲害的
[00:27:12.380 --> 00:27:16.140]  不是范小民
[00:27:16.140 --> 00:27:20.900]  我們做一個小民是很厲害的
[00:27:20.900 --> 00:27:22.620]  我們可以活出來那個樣子
[00:27:22.620 --> 00:27:23.100]  對不對
[00:27:23.100 --> 00:27:25.660]  然後我們可以真的是把我們
[00:27:25.660 --> 00:27:26.740]  也可以
[00:27:26.740 --> 00:27:28.900]  可以用我們的生活把這個
[00:27:29.100 --> 00:27:30.100]  話講出來
[00:27:30.100 --> 00:27:32.700]  我們也可以真的是用言語講出來
[00:27:32.700 --> 00:27:33.900]  讓人看見
[00:27:33.900 --> 00:27:35.900]  我們是屬於神的
[00:27:35.900 --> 00:27:39.020]  現在馬上就要選舉了
[00:27:39.020 --> 00:27:40.940]  我們當中有很多有選舉權的
[00:27:40.940 --> 00:27:41.580]  ok
[00:27:41.580 --> 00:27:42.660]  那你就會想到說
[00:27:42.660 --> 00:27:43.180]  哇
[00:27:43.180 --> 00:27:44.780]  到底要選誰呢
[00:27:44.780 --> 00:27:47.340]  弟兄姊妹
[00:27:47.340 --> 00:27:49.100]  我不知道你要選誰
[00:27:49.100 --> 00:27:51.180]  但是你要從
[00:27:51.180 --> 00:27:54.420]  神的本性上面
[00:27:54.420 --> 00:27:55.700]  神的特性
[00:27:55.700 --> 00:27:56.220]  神的
[00:27:56.220 --> 00:27:57.540]  神性上面
[00:27:57.540 --> 00:27:58.340]  我們去看
[00:27:58.820 --> 00:28:00.420]  哪一個人我可以選他
[00:28:00.420 --> 00:28:03.260]  我們做傳道人的
[00:28:03.260 --> 00:28:06.260]  我們suppose不應該在這裡告訴你要選誰
[00:28:06.260 --> 00:28:09.700]  但是你必須要從聖經上面去看
[00:28:09.700 --> 00:28:10.420]  就像你做
[00:28:10.420 --> 00:28:12.660]  在你人生當中做決定一樣
[00:28:12.660 --> 00:28:14.580]  你要依著神的本性
[00:28:14.580 --> 00:28:16.700]  和他過去所做的事情來看
[00:28:16.700 --> 00:28:17.860]  這些事情
[00:28:17.860 --> 00:28:21.660]  那你說哇我這一票有什麼用
[00:28:21.660 --> 00:28:24.980]  那一票有的時候也是蠻有用的
[00:28:24.980 --> 00:28:26.980]  只不過是你不曉得
[00:28:27.180 --> 00:28:29.060]  在美國歷史上有很多事情發生
[00:28:29.060 --> 00:28:30.180]  就是因為一票
[00:28:30.180 --> 00:28:32.420]  所以改變了整個美國歷史
[00:28:32.420 --> 00:28:35.820]  弟兄姊妹
[00:28:35.820 --> 00:28:39.820]  我們今天從哈娜的事情
[00:28:39.820 --> 00:28:41.700]  哈娜是一個
[00:28:41.700 --> 00:28:43.580]  很有信心的一個母親
[00:28:43.580 --> 00:28:44.780]  沒有錯
[00:28:44.780 --> 00:28:46.820]  但是我們看見
[00:28:46.820 --> 00:28:49.740]  她的信心是從哪裡來
[00:28:49.740 --> 00:28:51.260]  她的信心是從這位
[00:28:51.260 --> 00:28:53.540]  萬鈞之耶和華而來的
[00:28:56.460 --> 00:28:57.900]  當我們在做決定的時候
[00:28:57.900 --> 00:28:59.580]  當我們在面臨困難的時候
[00:28:59.580 --> 00:29:01.580]  我們真的是要像哈娜一樣
[00:29:01.580 --> 00:29:03.020]  回到神的面前
[00:29:03.020 --> 00:29:04.420]  我們的禱告
[00:29:04.420 --> 00:29:07.900]  是要跟神的心意相
[00:29:07.900 --> 00:29:09.300]  吻合
[00:29:09.300 --> 00:29:12.420]  神沒有答應我們
[00:29:12.420 --> 00:29:14.100]  可能就是no
[00:29:14.100 --> 00:29:19.740]  我們不能夠把我們自己
[00:29:19.740 --> 00:29:21.900]  好像一個中心一樣
[00:29:21.900 --> 00:29:23.700]  然後神要聽我的
[00:29:23.700 --> 00:29:26.380]  神是有主權的
[00:29:26.500 --> 00:29:27.580]  我們要跟著祂走
[00:29:27.580 --> 00:29:29.620]  今天母親節
[00:29:29.620 --> 00:29:30.740]  我們在這裡
[00:29:30.740 --> 00:29:32.900]  特別把這個哈娜提出來
[00:29:32.900 --> 00:29:34.700]  不只是對著母親
[00:29:34.700 --> 00:29:36.220]  我們對著所有的人
[00:29:36.220 --> 00:29:39.820]  當我們面臨這些事情的時候
[00:29:39.820 --> 00:29:41.860]  當這個國家
[00:29:41.860 --> 00:29:44.340]  這個領導的階層的人
[00:29:44.340 --> 00:29:46.020]  出了問題的時候
[00:29:46.020 --> 00:29:48.660]  我們
[00:29:48.660 --> 00:29:51.900]  知道神祂真的是care
[00:29:51.900 --> 00:29:54.180]  因為當初以色列人
[00:29:54.180 --> 00:29:55.660]  當他們在試施的時候
[00:29:56.540 --> 00:29:58.020]  他們當中已經沒有領導
[00:29:58.020 --> 00:29:59.820]  沒有可以領導他們的人了
[00:29:59.820 --> 00:30:02.340]  然後我們看見
[00:30:02.340 --> 00:30:05.500]  這個後面所發生的事情也是一樣
[00:30:05.500 --> 00:30:06.820]  但是神
[00:30:06.820 --> 00:30:08.460]  永遠不會改變
[00:30:08.460 --> 00:30:11.500]  我們一起起立
[00:30:11.500 --> 00:30:19.500]  我們一起接受神的祝福
[00:30:19.500 --> 00:30:23.940]  但願主耶穌基督的恩惠
[00:30:23.940 --> 00:30:25.900]  神的慈愛和聖靈的感動
[00:30:26.060 --> 00:30:28.380]  常與我們眾弟兄姊妹們同在
[00:30:28.380 --> 00:30:29.940]  從今時
[00:30:29.940 --> 00:30:32.300]  直到永永遠遠
