
[00:00:00.000 --> 00:00:07.440]  大家好,我們今天就講完這段時間的最後一次《耶利米蘇》
[00:14:15.320 --> 00:14:16.920]  所以我經常見到小朋友說
[00:14:16.920 --> 00:14:19.320]  不過我是認不出那些小朋友的
[00:14:19.320 --> 00:14:21.720]  因為我覺得小朋友的樣子差不多
[00:14:21.720 --> 00:14:23.120]  我很難認出他們
[00:14:23.120 --> 00:14:24.120]  所以剛才有一個
[00:14:24.120 --> 00:14:25.320]  剛剛第一次回來的BB
[00:14:25.320 --> 00:14:27.120]  我很喜歡拍照
[00:14:27.120 --> 00:14:29.120]  下個星期你會見到的
[00:14:29.120 --> 00:14:31.440]  拍完照之後我就立刻叫
[00:14:31.440 --> 00:14:33.320]  爸爸媽媽你也來拍一張
[00:14:33.320 --> 00:14:35.320]  不然我不認得這個BB是誰
[00:14:35.320 --> 00:14:36.320]  隔了幾年之後
[00:14:36.320 --> 00:14:38.320]  就不知道這個是誰了
[00:14:38.320 --> 00:14:39.320]  樣子都不見了
[00:14:39.320 --> 00:14:40.120]  Anyway
[00:14:40.120 --> 00:14:42.320]  有一天我就如常去
[00:14:42.320 --> 00:14:44.320]  大家樂吃早餐
[00:14:44.320 --> 00:14:45.920]  馬鞍山大家樂
[00:14:45.920 --> 00:14:47.720]  排隊排得很厲害
[00:14:47.720 --> 00:14:50.720]  不過後來結業了我更難過
[00:14:50.720 --> 00:14:52.920]  我吃完早餐坐下來
[00:14:52.920 --> 00:14:54.520]  正在吃魚柳早餐
[00:14:54.520 --> 00:14:56.520]  有一個小朋友拖著
[00:14:56.520 --> 00:14:58.120]  我猜是奶奶那些
[00:14:58.120 --> 00:15:00.120]  來吃早餐坐在我對面
[00:15:00.120 --> 00:15:02.320]  他見到我很興奮
[00:15:02.320 --> 00:15:03.720]  就是這樣子
[00:15:03.720 --> 00:15:05.720]  見到我真的
[00:15:05.720 --> 00:15:08.320]  他真的看不出我的名字
[00:15:08.320 --> 00:15:10.320]  他跟奶奶說
[00:15:10.320 --> 00:15:13.120]  然後他想了一想
[00:15:13.120 --> 00:15:14.120]  跟奶奶說
[00:15:14.120 --> 00:15:17.120]  天父啊
[00:15:17.120 --> 00:15:19.120]  我暈倒了
[00:15:19.120 --> 00:15:22.520]  我立刻噴了魚柳出來
[00:15:22.520 --> 00:15:25.520]  我不是天父來的
[00:15:25.520 --> 00:15:29.520]  我只不過是一個牧師來的
[00:15:29.520 --> 00:15:31.720]  這句話蕩漾了我這幾年
[00:15:31.720 --> 00:15:33.320]  常常在我心亂蕩漾
[00:15:33.320 --> 00:15:34.520]  明白嗎
[00:15:34.520 --> 00:15:36.520]  收不收到?你也是
[00:15:36.520 --> 00:15:38.520]  我不是天父來的
[00:15:38.520 --> 00:15:42.120]  我只不過是一個牧師來的
[00:15:42.120 --> 00:15:44.120]  明白嗎?收不收到?
[00:15:44.120 --> 00:15:47.120]  事實上很多時候我們判斷
[00:15:47.120 --> 00:15:50.120]  我們不是天父來的
[00:15:50.120 --> 00:15:52.120]  現在所發生的事情
[00:15:52.120 --> 00:15:53.120]  我們很多大型節目去禱告
[00:15:53.120 --> 00:15:56.120]  我們知道耶和華坐著為王
[00:15:56.120 --> 00:15:57.720]  他掌管
[00:15:57.720 --> 00:15:58.720]  我放心
[00:15:58.720 --> 00:15:59.720]  我不知道怎麼做
[00:15:59.720 --> 00:16:00.920]  我不知道前面發生什麼
[00:16:00.920 --> 00:16:03.920]  我越來越覺得我自己是無知市民
[00:16:03.920 --> 00:16:05.520]  我上幾個星期
[00:16:05.520 --> 00:16:08.520]  第一次說國務院開記者招待會
[00:16:08.520 --> 00:16:09.520]  我害怕了一整天
[00:16:09.520 --> 00:16:11.520]  我祈禱求天父不要戒嚴
[00:16:11.520 --> 00:16:13.520]  不要解放軍進城
[00:16:13.520 --> 00:16:15.520]  我把我的憂慮說給
[00:16:15.520 --> 00:16:17.520]  松柏屯的弟兄聽
[00:16:17.520 --> 00:16:18.520]  松柏屯的弟兄跟我說
[00:16:18.520 --> 00:16:21.520]  牧師你不知道國家運作
[00:16:21.520 --> 00:16:23.520]  解放軍不是這樣出動的
[00:16:23.520 --> 00:16:24.520]  架構不是這樣的
[00:16:24.520 --> 00:16:26.520]  國務院不是這個系統
[00:16:26.520 --> 00:16:29.520]  他畫了一個組織圖給我看
[00:16:29.520 --> 00:16:32.520]  這個軍委會體系
[00:16:32.520 --> 00:16:35.520]  如果是這樣是不對的
[00:16:35.520 --> 00:16:37.520]  我突然間知道我是一個無知市民
[00:16:37.520 --> 00:16:38.520]  我現在也接受我是一個無知市民
[00:16:38.520 --> 00:16:39.520]  那OK啦
[00:16:39.520 --> 00:16:42.520]  我不讓做無知市民嗎
[00:16:42.520 --> 00:16:44.520]  那我知道我不知道
[00:16:44.520 --> 00:16:46.520]  但我也害怕了一天
[00:16:46.520 --> 00:16:49.520]  但我只需要知道什麼
[00:16:49.520 --> 00:16:51.520]  天父坐王
[00:16:51.520 --> 00:16:53.520]  耶和華掌權
[00:16:53.520 --> 00:16:55.520]  就算將來發生的事情
[00:16:55.520 --> 00:16:57.520]  未必到我預期的效果
[00:16:57.520 --> 00:16:58.520]  但我也知道
[00:16:58.520 --> 00:17:00.520]  耶和華的心意是什麼
[00:17:00.520 --> 00:17:03.520]  是賜福的意念
[00:17:03.520 --> 00:17:04.520]  並不是講災禍的意念
[00:17:04.520 --> 00:17:06.520]  我一會兒再說這件事情
[00:17:06.520 --> 00:17:09.520]  但我再看這段經文後面想提的事情
[00:17:09.520 --> 00:17:11.520]  第三段我讀的那一段
[00:17:11.520 --> 00:17:14.520]  其實這段是挺特別的
[00:17:14.520 --> 00:17:15.520]  你們要躲避刀劍
[00:17:15.520 --> 00:17:17.520]  要快走不要站住
[00:17:17.520 --> 00:17:18.520]  要在遠方
[00:17:18.520 --> 00:17:20.520]  紀念耶和華
[00:17:20.520 --> 00:17:23.520]  心中追想耶路撒冷
[00:17:23.520 --> 00:17:26.520]  這裡其實在四十章開始
[00:17:26.520 --> 00:17:28.520]  在審判不同的民族
[00:17:28.520 --> 00:17:30.520]  包括阿摩人、菲律賓人
[00:17:30.520 --> 00:17:31.520]  很多不同的民族
[00:17:31.520 --> 00:17:33.520]  現在最後來到哪個民族呢
[00:17:33.520 --> 00:17:35.520]  就是巴比倫
[00:17:35.520 --> 00:17:36.520]  巴比倫其實不是民族
[00:17:36.520 --> 00:17:38.520]  是迦勒底才是
[00:17:38.520 --> 00:17:39.520]  巴比倫是國家
[00:17:39.520 --> 00:17:41.520]  有時候我們經常混淆
[00:17:41.520 --> 00:17:42.520]  後面也有提及
[00:17:42.520 --> 00:17:44.520]  不過你小小分一下
[00:17:44.520 --> 00:17:47.520]  我們現在也是
[00:17:47.520 --> 00:17:48.520]  我們是什麼人
[00:17:48.520 --> 00:17:49.520]  中國人
[00:17:49.520 --> 00:17:51.520]  那你是不是漢人呢
[00:17:51.520 --> 00:17:52.520]  也是
[00:17:52.520 --> 00:17:53.520]  是不是唐人呢
[00:17:53.520 --> 00:17:54.520]  也是
[00:17:54.520 --> 00:17:55.520]  你是不是華人呢
[00:17:55.520 --> 00:17:56.520]  也是
[00:17:56.520 --> 00:17:57.520]  那你是什麼人呢
[00:17:57.520 --> 00:17:58.520]  羊也行
[00:17:58.520 --> 00:18:00.520]  所以是迦勒底人
[00:18:00.520 --> 00:18:01.520]  又是巴比倫人
[00:18:01.520 --> 00:18:04.520]  其實也是同一個人
[00:18:04.520 --> 00:18:06.520]  說回這裡
[00:18:06.520 --> 00:18:08.520]  那些人看到這裡的時候
[00:18:08.520 --> 00:18:09.520]  一直審判到這裡的時候
[00:18:09.520 --> 00:18:11.520]  會覺得很驚訝
[00:18:11.520 --> 00:18:12.520]  為什麼呢
[00:18:12.520 --> 00:18:14.520]  巴比倫強不強大
[00:18:14.520 --> 00:18:15.520]  極之強大
[00:18:15.520 --> 00:18:17.520]  其實他們是秘魯的巴比倫
[00:18:17.520 --> 00:18:19.520]  但他們現在叫你快點走
[00:18:19.520 --> 00:18:21.520]  如果有刀劍的時候
[00:18:21.520 --> 00:18:22.520]  躲避刀劍
[00:18:22.520 --> 00:18:23.520]  快走不要站住
[00:18:23.520 --> 00:18:24.520]  站都不要站住
[00:18:24.520 --> 00:18:26.520]  要遠方紀念耶和華
[00:18:26.520 --> 00:18:28.520]  心中追想耶路撒冷
[00:18:28.520 --> 00:18:29.520]  後面這裡提到什麼呢
[00:18:29.520 --> 00:18:32.520]  其實軍力很強大的
[00:18:32.520 --> 00:18:34.520]  但他這裡提到
[00:18:34.520 --> 00:18:36.520]  行毀滅要臨到巴比倫
[00:18:36.520 --> 00:18:38.520]  巴比倫的勇士會被抓住
[00:18:38.520 --> 00:18:40.520]  他們在心目中
[00:18:40.520 --> 00:18:42.520]  巴比倫幾乎戰無不勝
[00:18:42.520 --> 00:18:46.520]  他最之前對付的是亞述
[00:18:46.520 --> 00:18:49.520]  亞述本來攻佔了北角
[00:18:49.520 --> 00:18:51.520]  即是拆毀北角
[00:18:51.520 --> 00:18:52.520]  很厲害
[00:18:52.520 --> 00:18:54.520]  所導致全部被毀滅的亞述
[00:18:54.520 --> 00:18:58.520]  但巴比倫連亞述都打贏了
[00:18:58.520 --> 00:19:00.520]  對於他們來說很厲害
[00:19:00.520 --> 00:19:02.520]  但耶和華要施行審判
[00:19:02.520 --> 00:19:04.520]  要截斷他們的功
[00:19:04.520 --> 00:19:06.520]  也要將他們的勇士抓住
[00:19:06.520 --> 00:19:08.520]  對於那時候的人來說
[00:19:08.520 --> 00:19:10.520]  覺得很驚喜
[00:19:10.520 --> 00:19:12.520]  很驚奇
[00:19:12.520 --> 00:19:15.520]  但實際上歷史發展到什麼呢
[00:19:15.520 --> 00:19:17.520]  就是馬代波斯會贏他們
[00:19:17.520 --> 00:19:19.520]  接著下一個王國
[00:19:19.520 --> 00:19:20.520]  馬代波斯也不是永恆
[00:19:20.520 --> 00:19:22.520]  神也會審判他們
[00:19:22.520 --> 00:19:24.520]  將來是希臘
[00:19:24.520 --> 00:19:26.520]  所以我大膽來預計
[00:19:26.520 --> 00:19:28.520]  不要想著移民美國
[00:19:28.520 --> 00:19:30.520]  現在很多人想著移民
[00:19:30.520 --> 00:19:33.520]  移民美國很有保障
[00:19:33.520 --> 00:19:36.520]  其實我上星期也接待了一個家庭
[00:19:36.520 --> 00:19:37.520]  他們移民了美國
[00:19:37.520 --> 00:19:39.520]  一陣子他們的後生跟我說
[00:19:39.520 --> 00:19:41.520]  其實香港這麼少死人都很安全
[00:19:41.520 --> 00:19:44.520]  他說如果美國我經常擔心槍戰
[00:19:44.520 --> 00:19:47.520]  我經常都看逃走路線
[00:19:47.520 --> 00:19:49.520]  譬如exit的位置
[00:19:49.520 --> 00:19:51.520]  他說他自己很留意
[00:19:51.520 --> 00:19:52.520]  如果有槍戰的話
[00:19:52.520 --> 00:19:53.520]  在學校之類
[00:19:53.520 --> 00:19:54.520]  在哪裡逃走呢
[00:19:54.520 --> 00:19:56.520]  其實他很留意逃走的位置
[00:19:56.520 --> 00:19:59.520]  你平時去到一個地方
[00:19:59.520 --> 00:20:01.520]  有沒有留意過出口位置
[00:20:01.520 --> 00:20:02.520]  我們香港人沒有留意
[00:20:02.520 --> 00:20:04.520]  因為我們沒什麼用
[00:20:04.520 --> 00:20:05.520]  他說我們經常都留意
[00:20:05.520 --> 00:20:07.520]  我們的出口位置在那裡
[00:20:07.520 --> 00:20:09.520]  大家留意那兩個
[00:20:09.520 --> 00:20:13.520]  我的槍戰每個星期都有
[00:20:13.520 --> 00:20:15.520]  多剩少的意思
[00:20:15.520 --> 00:20:16.520]  大規模的
[00:20:16.520 --> 00:20:17.520]  你報的通常是大規模的
[00:20:17.520 --> 00:20:18.520]  小規模的不報
[00:20:18.520 --> 00:20:20.520]  所以其實每個地方
[00:20:20.520 --> 00:20:22.520]  都會有它的困難
[00:20:22.520 --> 00:20:23.520]  同一時間
[00:20:23.520 --> 00:20:25.520]  每個地方都有衰敗的時刻
[00:20:25.520 --> 00:20:26.520]  我大膽的說
[00:20:26.520 --> 00:20:27.520]  其實都不用很大膽
[00:20:27.520 --> 00:20:29.520]  美國一定會敗亡
[00:20:29.520 --> 00:20:31.520]  不過不知道什麼時候
[00:20:31.520 --> 00:20:32.520]  中國現在都很強大
[00:20:32.520 --> 00:20:35.520]  我們都知道有一天會衰落
[00:20:35.520 --> 00:20:36.520]  是不是
[00:20:36.520 --> 00:20:38.520]  事實上香港接下來發生的事情
[00:20:38.520 --> 00:20:40.520]  很多弟兄姊妹心裡有憂慮
[00:20:40.520 --> 00:20:41.520]  有擔心
[00:20:41.520 --> 00:20:43.520]  但是按照聖經所說
[00:20:43.520 --> 00:20:45.520]  其實這些都會過去
[00:20:45.520 --> 00:20:46.520]  我們的擔心
[00:20:46.520 --> 00:20:47.520]  我們的仰望
[00:20:47.520 --> 00:20:48.520]  我們的信靠
[00:20:48.520 --> 00:20:49.520]  在過往的日子
[00:20:49.520 --> 00:20:50.520]  我們弟兄姊妹
[00:20:50.520 --> 00:20:51.520]  可能信靠我們的金錢
[00:20:51.520 --> 00:20:52.520]  財富
[00:20:52.520 --> 00:20:53.520]  知識
[00:20:53.520 --> 00:20:54.520]  人際關係
[00:20:54.520 --> 00:20:55.520]  網絡
[00:20:55.520 --> 00:20:56.520]  或者其他的事情
[00:20:56.520 --> 00:20:58.520]  但是這些都會過去
[00:20:58.520 --> 00:20:59.520]  上帝都會審判
[00:20:59.520 --> 00:21:02.520]  當我們自己軟弱犯罪的時候
[00:21:02.520 --> 00:21:04.520]  神都會管教
[00:21:04.520 --> 00:21:06.520]  管教是從神的家開始
[00:21:06.520 --> 00:21:08.520]  所以求神幫我們
[00:21:08.520 --> 00:21:11.520]  我們今天見到很多紛擾的事情
[00:21:11.520 --> 00:21:13.520]  我們認罪悔改
[00:21:13.520 --> 00:21:15.520]  其實這些罪惡
[00:21:15.520 --> 00:21:17.520]  一直都在我們的環境當中
[00:21:17.520 --> 00:21:18.520]  在我們身邊
[00:21:18.520 --> 00:21:20.520]  可能我們沒有留意到
[00:21:20.520 --> 00:21:21.520]  求神幫助我們
[00:21:21.520 --> 00:21:23.520]  讓我們不敏銳
[00:21:23.520 --> 00:21:25.520]  我們所犯的罪
[00:21:25.520 --> 00:21:27.520]  謙卑在祂面前
[00:21:27.520 --> 00:21:28.520]  我們悔改
[00:21:28.520 --> 00:21:32.520]  神將我們帶去一個新的階段當中
[00:21:32.520 --> 00:21:33.520]  我們求神保守我們
[00:21:33.520 --> 00:21:35.520]  有些時候我們所做的決定
[00:21:35.520 --> 00:21:39.520]  可能未必達到預期的效果
[00:21:39.520 --> 00:21:40.520]  我們想著是這樣
[00:21:40.520 --> 00:21:41.520]  但未必達到預期的效果
[00:21:41.520 --> 00:21:43.520]  但我們知道神的心意總是好的
[00:21:43.520 --> 00:21:44.520]  所以今天
[00:21:44.520 --> 00:21:45.520]  無論如何
[00:21:45.520 --> 00:21:47.520]  我講這麼多經文
[00:21:47.520 --> 00:21:48.520]  我最想你記得什麼呢?
[00:21:48.520 --> 00:21:50.520]  我再讀多一次
[00:21:50.520 --> 00:21:54.520]  米書29章第11節
[00:21:54.520 --> 00:21:55.520]  一起讀
[00:21:55.520 --> 00:21:57.520]  29章第11節
[00:21:57.520 --> 00:22:01.520]  「耶和說:我知道我向你們所懷的意念
[00:22:01.520 --> 00:22:03.520]  是賜平安的意念
[00:22:03.520 --> 00:22:05.520]  不是降災禍的意念
[00:22:05.520 --> 00:22:08.520]  要叫你們沒後有指望」
[00:22:08.520 --> 00:22:09.520]  這個最重要
[00:22:09.520 --> 00:22:11.520]  要放在你心裡面
[00:22:11.520 --> 00:22:14.520]  神的心意是叫我們沒後有指望
[00:22:14.520 --> 00:22:16.520]  我之前讀過一本書給你聽
[00:22:16.520 --> 00:22:19.520]  一百年前一個宣教士的見證
[00:22:19.520 --> 00:22:20.520]  我讀過
[00:22:20.520 --> 00:22:21.520]  還有一個部份
[00:22:21.520 --> 00:22:22.520]  我覺得很珍貴
[00:22:22.520 --> 00:22:23.520]  想告訴你
[00:22:23.520 --> 00:22:25.520]  那時候他剛來到中國
[00:22:25.520 --> 00:22:26.520]  十年左右
[00:22:26.520 --> 00:22:28.520]  他發生了一個很大的事件
[00:22:28.520 --> 00:22:30.520]  叫做義和團事件
[00:22:30.520 --> 00:22:33.520]  義和團事件是攻擊教會
[00:22:33.520 --> 00:22:35.520]  攻擊西方文化的一個事件
[00:22:35.520 --> 00:22:37.520]  他那時候在侍奉的地方
[00:22:37.520 --> 00:22:38.520]  是東北地區
[00:22:38.520 --> 00:22:40.520]  叫做法庫一個城市
[00:22:40.520 --> 00:22:42.520]  他建立教會
[00:22:42.520 --> 00:22:43.520]  但東北那時候
[00:22:43.520 --> 00:22:45.520]  不是最直線第一線衝擊
[00:22:45.520 --> 00:22:48.520]  慢慢義和團的人
[00:22:48.520 --> 00:22:50.520]  差不多來到他們那裡
[00:22:50.520 --> 00:22:53.520]  於是那些人勸他
[00:22:53.520 --> 00:22:54.520]  宣教士你快點走
[00:22:54.520 --> 00:22:55.520]  你是外國人
[00:22:55.520 --> 00:22:56.520]  很危險
[00:22:56.520 --> 00:22:57.520]  已經收到消息
[00:22:57.520 --> 00:22:58.520]  其他地方已經很多地方
[00:22:58.520 --> 00:22:59.520]  燒教會
[00:22:59.520 --> 00:23:00.520]  殺宣教士
[00:23:00.520 --> 00:23:02.520]  他是最後一批走的
[00:23:02.520 --> 00:23:04.520]  當時他做了一個抉擇
[00:23:04.520 --> 00:23:05.520]  他想了一個抉擇
[00:23:05.520 --> 00:23:06.520]  有兩個
[00:23:06.520 --> 00:23:07.520]  他幫手
[00:23:07.520 --> 00:23:09.520]  一個叫做常教士
[00:23:09.520 --> 00:23:10.520]  一個叫許長老
[00:23:10.520 --> 00:23:12.520]  他們兩個都討論過
[00:23:12.520 --> 00:23:15.520]  是否跟宣教士一起走
[00:23:15.520 --> 00:23:17.520]  最後他做了一個決定
[00:23:17.520 --> 00:23:19.520]  決定是他自己走
[00:23:19.520 --> 00:23:21.520]  因為他們兩個是本地人
[00:23:21.520 --> 00:23:22.520]  他說不如你們留在這裡
[00:23:22.520 --> 00:23:23.520]  你們都是中國人
[00:23:23.520 --> 00:23:25.520]  應該不會搞事
[00:23:25.520 --> 00:23:26.520]  所以他們兩個
[00:23:26.520 --> 00:23:28.520]  他們兩個幫手
[00:23:28.520 --> 00:23:29.520]  許長老
[00:23:29.520 --> 00:23:31.520]  常教士留在這裡
[00:23:31.520 --> 00:23:32.520]  宣教士
[00:23:32.520 --> 00:23:34.520]  叫做Fredrick
[00:23:34.520 --> 00:23:35.520]  宣教士就走
[00:23:35.520 --> 00:23:36.520]  都很艱難走
[00:23:36.520 --> 00:23:38.520]  因為當時他們走的時候
[00:23:38.520 --> 00:23:39.520]  都很多危險和攻擊
[00:23:39.520 --> 00:23:43.520]  他們去到一個城市叫鐵嶺
[00:23:43.520 --> 00:23:47.520]  遇到俄羅斯派去收鐵路的工人
[00:23:47.520 --> 00:23:49.520]  和他們的團隊
[00:23:49.520 --> 00:23:50.520]  工程師
[00:23:50.520 --> 00:23:53.520]  俄羅斯派人來救他們
[00:23:53.520 --> 00:23:54.520]  所以他們才能走
[00:23:54.520 --> 00:23:56.520]  走的路線都很迂迴
[00:23:56.520 --> 00:23:57.520]  我都想不明白
[00:23:57.520 --> 00:23:58.520]  原來在那裡
[00:23:58.520 --> 00:23:59.520]  是先走去日本
[00:23:59.520 --> 00:24:01.520]  才回到俄羅斯
[00:24:01.520 --> 00:24:02.520]  走的路線
[00:24:02.520 --> 00:24:03.520]  我都想不明白
[00:24:03.520 --> 00:24:04.520]  為什麼要這樣走
[00:24:04.520 --> 00:24:05.520]  總之那時候就這樣走
[00:24:05.520 --> 00:24:08.520]  他們是逃得掉的
[00:24:08.520 --> 00:24:10.520]  但是
[00:24:10.520 --> 00:24:14.520]  常教士和許長老就逃不掉
[00:24:14.520 --> 00:24:17.520]  被本地人指出
[00:24:17.520 --> 00:24:19.520]  他們說可能估計
[00:24:19.520 --> 00:24:23.520]  因為有些人貪他的財富
[00:24:23.520 --> 00:24:26.520]  所以把他和他的兒子都指出
[00:24:26.520 --> 00:24:28.520]  他們兩個是遇難的
[00:24:28.520 --> 00:24:32.520]  宣教士心裡很難過
[00:24:32.520 --> 00:24:35.520]  覺得當日是做錯決定
[00:24:35.520 --> 00:24:37.520]  為什麼不帶他們一起走
[00:24:37.520 --> 00:24:41.520]  有些事情未必達到我們預期的效果
[00:24:41.520 --> 00:24:44.520]  我們平時生活都是
[00:24:44.520 --> 00:24:46.520]  但不要自憂自恨
[00:24:46.520 --> 00:24:49.520]  因為天父的心意總是好的
[00:24:49.520 --> 00:24:54.520]  想說最近發生的事
[00:24:54.520 --> 00:24:56.520]  有位姐妹跟我說
[00:24:56.520 --> 00:24:58.520]  她爸爸90歲
[00:24:58.520 --> 00:25:01.520]  貧血
[00:25:01.520 --> 00:25:02.520]  所以看醫生
[00:25:02.520 --> 00:25:04.520]  醫生說不如做胃鏡檢查
[00:25:04.520 --> 00:25:07.520]  看看胃部是否出血
[00:25:07.520 --> 00:25:09.520]  姐妹就大為反對
[00:25:09.520 --> 00:25:12.520]  跟兄弟姐妹吵架
[00:25:12.520 --> 00:25:13.520]  為什麼要檢查
[00:25:13.520 --> 00:25:15.520]  90歲能走能吃能睡
[00:25:15.520 --> 00:25:17.520]  為什麼要貧血
[00:25:17.520 --> 00:25:18.520]  反正爸爸都不外出
[00:25:18.520 --> 00:25:21.520]  最多暈倒就坐著睡在床上
[00:25:21.520 --> 00:25:26.520]  另外主要是有個妹妹
[00:25:26.520 --> 00:25:27.520]  大為說一定要
[00:25:27.520 --> 00:25:28.520]  醫生都叫你做檢查
[00:25:28.520 --> 00:25:29.520]  為什麼不做檢查
[00:25:29.520 --> 00:25:31.520]  做檢查很辛苦
[00:25:31.520 --> 00:25:33.520]  又要禁食一天
[00:25:33.520 --> 00:25:35.520]  又要放食物進胃裡
[00:25:35.520 --> 00:25:36.520]  很辛苦
[00:25:36.520 --> 00:25:40.520]  最後妹妹贏了
[00:25:40.520 --> 00:25:41.520]  所以爸爸去做檢查
[00:25:41.520 --> 00:25:44.520]  檢查完之後
[00:25:44.520 --> 00:25:46.520]  果然是
[00:25:46.520 --> 00:25:47.520]  因為要禁食
[00:25:47.520 --> 00:25:48.520]  已經有點餓
[00:25:48.520 --> 00:25:51.520]  胃部很不舒服
[00:25:51.520 --> 00:25:53.520]  所以吃什麼吐什麼
[00:25:53.520 --> 00:25:55.520]  整個星期都吃不到東西
[00:25:55.520 --> 00:25:57.520]  可能抵抗力又弱了
[00:25:57.520 --> 00:25:58.520]  吃不到飯
[00:25:58.520 --> 00:25:59.520]  發燒
[00:25:59.520 --> 00:26:03.520]  現在已經兩個多星期
[00:26:03.520 --> 00:26:05.520]  還在醫院
[00:26:05.520 --> 00:26:06.520]  很嚴重
[00:26:06.520 --> 00:26:07.520]  輪到妹妹
[00:26:07.520 --> 00:26:08.520]  不是 輪到姐姐
[00:26:08.520 --> 00:26:10.520]  已經說了
[00:26:10.520 --> 00:26:13.520]  叫你不要搞那麼多事
[00:26:13.520 --> 00:26:14.520]  我只可以這樣說
[00:26:14.520 --> 00:26:17.520]  這些家庭爭拗經常都有
[00:26:17.520 --> 00:26:21.520]  兩個的心意對爸爸都是好的
[00:26:21.520 --> 00:26:24.520]  不過不能夠達到預期效果
[00:26:24.520 --> 00:26:26.520]  天父都知道
[00:26:26.520 --> 00:26:27.520]  天父心意重
[00:26:27.520 --> 00:26:29.520]  天父似福的意念
[00:26:29.520 --> 00:26:32.520]  並不是降災禍的意念
[00:26:32.520 --> 00:26:35.520]  我為什麼知道那麼詳細呢
[00:26:35.520 --> 00:26:38.520]  因為我叫那個伯伯做岳父
[00:26:38.520 --> 00:26:43.520]  所以知道那麼多詳細的事情
[00:26:43.520 --> 00:26:45.520]  所以偶爾要去探望他
[00:26:45.520 --> 00:26:47.520]  但我知道他們全部都是對他好的
[00:26:47.520 --> 00:26:49.520]  有時候未必達到預期效果
[00:26:49.520 --> 00:26:50.520]  今天也是
[00:26:50.520 --> 00:26:52.520]  今天我們心裡有很多盤算
[00:26:52.520 --> 00:26:54.520]  證明走好不走好
[00:26:54.520 --> 00:26:56.520]  怎樣好
[00:26:56.520 --> 00:26:58.520]  但我知道剛才說了什麼
[00:26:58.520 --> 00:26:59.520]  天父作王
[00:26:59.520 --> 00:27:01.520]  耶和華掌權
[00:27:01.520 --> 00:27:04.520]  這真是我的真實信念
[00:27:04.520 --> 00:27:07.520]  有時候我們所做的決定都未必完全正確
[00:27:07.520 --> 00:27:08.520]  同意嗎
[00:27:08.520 --> 00:27:10.520]  過往日子有些人說移民
[00:27:10.520 --> 00:27:11.520]  早知道不移民
[00:27:11.520 --> 00:27:13.520]  有些人說為什麼不移民
[00:27:13.520 --> 00:27:14.520]  不知道
[00:27:14.520 --> 00:27:17.520]  但我知道天父的心意是似福的意念
[00:27:17.520 --> 00:27:19.520]  並不是降災禍的意念
[00:27:19.520 --> 00:27:21.520]  有些事情未必達到預期效果
[00:27:21.520 --> 00:27:22.520]  但神都是憐憫的
[00:27:22.520 --> 00:27:25.520]  正如我剛才說的伯伯
[00:27:25.520 --> 00:27:27.520]  他走的時候一直在想
[00:27:27.520 --> 00:27:29.520]  我們有什麼要認罪悔改的地方
[00:27:29.520 --> 00:27:31.520]  他說我們真的要認罪悔改
[00:27:31.520 --> 00:27:33.520]  我們西方人來到中國的時候
[00:27:33.520 --> 00:27:35.520]  事實上真的有些人
[00:27:35.520 --> 00:27:37.520]  有個叫做自愛法權
[00:27:37.520 --> 00:27:38.520]  有沒有聽過
[00:27:38.520 --> 00:27:39.520]  就是說什麼呢
[00:27:39.520 --> 00:27:41.520]  我們真的令到很多中國人傷了他的感情
[00:27:41.520 --> 00:27:43.520]  有很多人是因為逃避
[00:27:43.520 --> 00:27:44.520]  有些犯罪的人
[00:27:44.520 --> 00:27:46.520]  為了逃避犯罪的後果
[00:27:46.520 --> 00:27:47.520]  來到信教
[00:27:47.520 --> 00:27:48.520]  信主
[00:27:48.520 --> 00:27:49.520]  然後呢
[00:27:49.520 --> 00:27:51.520]  清政府都不能干涉他
[00:27:51.520 --> 00:27:53.520]  宣教士審他
[00:27:53.520 --> 00:27:54.520]  明白嗎
[00:27:54.520 --> 00:27:56.520]  他真是令到很多中國人
[00:27:56.520 --> 00:27:58.520]  是很傷心覺得
[00:27:58.520 --> 00:27:59.520]  我們所做的事
[00:27:59.520 --> 00:28:01.520]  令到中國人是有難過的
[00:28:01.520 --> 00:28:02.520]  他都在想
[00:28:02.520 --> 00:28:04.520]  究竟我們將來回去的時候
[00:28:04.520 --> 00:28:05.520]  能不能
[00:28:05.520 --> 00:28:06.520]  中國人那麼憎恨我們
[00:28:06.520 --> 00:28:08.520]  我們還能不能在當中可以
[00:28:08.520 --> 00:28:10.520]  回復以前教會的興盛呢
[00:28:10.520 --> 00:28:13.520]  他回去之後
[00:28:13.520 --> 00:28:14.520]  大概有幾年的時間
[00:28:14.520 --> 00:28:15.520]  一路繼續牧羊
[00:28:15.520 --> 00:28:17.520]  其實差不多是頹垣敗瓦
[00:28:17.520 --> 00:28:18.520]  教會
[00:28:18.520 --> 00:28:19.520]  事實上有些人
[00:28:19.520 --> 00:28:21.520]  有些人都離開了
[00:28:21.520 --> 00:28:22.520]  但是
[00:28:22.520 --> 00:28:23.520]  回去的時候
[00:28:23.520 --> 00:28:24.520]  有幾年時間
[00:28:24.520 --> 00:28:25.520]  其中有一次
[00:28:25.520 --> 00:28:27.520]  他去
