
[00:00:00.000 --> 00:00:03.120]  有一位女士 她叫做Ruby Hamilton
[00:23:27.120 --> 00:23:32.720]  你將整個世界改變來遷就我
[00:23:32.720 --> 00:23:36.420]  這個是不是一個很誇張的例子
[00:23:36.420 --> 00:23:39.920]  你試試看你自己
[00:23:39.920 --> 00:23:41.720]  夫妻的不和
[00:23:41.720 --> 00:23:43.720]  家庭的糾紛
[00:23:43.720 --> 00:23:45.120]  教會的爭端
[00:23:45.120 --> 00:23:47.820]  每一次我們都只會覺得
[00:23:47.820 --> 00:23:52.920]  只是我們自己的想法是對的
[00:23:52.920 --> 00:23:54.920]  我們有沒有
[00:23:54.920 --> 00:23:57.120]  硬是要祈求神
[00:23:57.120 --> 00:24:00.820]  將北京改為東京
[00:24:00.820 --> 00:24:04.420]  我們自己有沒有真心的悔改
[00:24:04.420 --> 00:24:11.720]  還是我們自己還是要作王
[00:24:11.720 --> 00:24:17.120]  當我們意志上面認定父神是我們生命的王
[00:24:17.120 --> 00:24:19.520]  生活上面的每一個抉擇
[00:24:19.520 --> 00:24:24.120]  就會曉得放在禱告之中去尋問父神的心意
[00:24:24.120 --> 00:24:30.320]  不再是由我喜歡做什麼的角度出發
[00:24:30.320 --> 00:24:31.720]  而變為
[00:24:31.720 --> 00:24:34.520]  在每一件事上面我們都會關心
[00:24:34.520 --> 00:24:38.020]  父神的感受和他的看法
[00:24:38.020 --> 00:24:42.620]  關心他是不是喜歡我將要做的這件事
[00:24:42.620 --> 00:24:45.720]  如果在禱告之中我們知道父神不喜歡
[00:24:45.720 --> 00:24:47.420]  我們將要做的事
[00:24:47.420 --> 00:24:50.520]  我們會因為愛天父的緣故
[00:24:50.520 --> 00:24:53.420]  不想傷害父神的心
[00:24:53.420 --> 00:24:56.920]  而放棄我們將要做的事
[00:24:56.920 --> 00:25:01.320]  當我們願意時時在禱告安靜的時候
[00:25:01.320 --> 00:25:04.220]  聆聽父神的意思
[00:25:04.220 --> 00:25:07.720]  反省我們自己將要做的決定
[00:25:07.720 --> 00:25:12.020]  我們就由表面的行動悔改
[00:25:12.020 --> 00:25:17.020]  慢慢地進入到內心思想上面的悔改
[00:25:17.020 --> 00:25:22.120]  以至我們有專注聖明的禱告生活
[00:25:22.120 --> 00:25:24.120]  我們真正的生活
[00:25:24.120 --> 00:25:32.020]  也都會更加象基督
[00:25:32.020 --> 00:25:34.720]  神的國近了
[00:25:34.720 --> 00:25:36.720]  你們當悔改
[00:25:36.720 --> 00:25:38.720]  順復任
[00:25:38.720 --> 00:25:40.920]  當主耶穌開始出來傳道的時候
[00:25:40.920 --> 00:25:42.620]  在伽利利一帶
[00:25:42.620 --> 00:25:46.020]  就是以神的國
[00:25:46.020 --> 00:25:49.620]  作為激勵人心的目標
[00:25:49.620 --> 00:25:52.020]  大聲疾呼
[00:25:52.020 --> 00:25:54.120]  當時的以色列人
[00:25:54.120 --> 00:25:58.620]  雖然一直盼望尼塞亞來臨
[00:25:58.620 --> 00:26:01.220]  但是他們的耳朵發沉
[00:26:01.220 --> 00:26:03.020]  心眼蒙蔽
[00:26:03.020 --> 00:26:04.620]  以為尼塞亞來
[00:26:04.620 --> 00:26:08.620]  只是救他們脫離羅馬的鐵腕統治
[00:26:08.620 --> 00:26:13.220]  建立另外一個在地上的王國
[00:26:13.220 --> 00:26:17.920]  所以他們一方面犯罪作惡
[00:26:17.920 --> 00:26:19.020]  叛逆神
[00:26:19.020 --> 00:26:21.220]  一方面卻要擁戴耶穌
[00:26:21.220 --> 00:26:24.820]  作為猶太人的王
[00:26:24.820 --> 00:26:27.320]  但是主耶穌
[00:26:27.320 --> 00:26:33.720]  在約翰福音十八章三十六到三十七節那裡說
[00:26:33.720 --> 00:26:36.420]  我的國不屬這世界
[00:26:36.420 --> 00:26:38.920]  我的國若屬這世界
[00:26:38.920 --> 00:26:41.320]  我的臣僕必要爭賤
[00:26:41.320 --> 00:26:44.520]  使我不至於被交給猶太人
[00:26:44.520 --> 00:26:48.120]  只是我的國不屬這世界
[00:26:48.120 --> 00:26:51.220]  祢說我是王 我為此而生
[00:26:51.220 --> 00:26:53.920]  也為此來到世間
[00:26:53.920 --> 00:26:57.820]  特為給真理作見證
[00:26:57.820 --> 00:27:03.720]  凡屬真理的人就聽我的話
[00:27:03.720 --> 00:27:07.120]  臣的國不屬於這世界
[00:27:07.120 --> 00:27:09.020]  那在哪裡呢?
[00:27:09.020 --> 00:27:12.120]  主祷文明明告訴我們
[00:27:12.120 --> 00:27:16.620]  願祢的國降臨
[00:27:16.620 --> 00:27:21.720]  就是說願祢的國降臨下來
[00:27:21.720 --> 00:27:25.720]  也就是說臣的國是在天上面
[00:27:25.720 --> 00:27:28.020]  不是在地上面
[00:27:28.020 --> 00:27:32.620]  現在地上面的國是撒旦的國
[00:27:32.620 --> 00:27:37.920]  因全世界都落在那惡者的手上
[00:27:37.920 --> 00:27:41.320]  所以世界上是充滿著混亂
[00:27:41.320 --> 00:27:42.420]  仇恨
[00:27:42.420 --> 00:27:43.720]  紛爭
[00:27:43.720 --> 00:27:44.720]  疾悼
[00:27:44.720 --> 00:27:45.820]  痛苦
[00:27:45.820 --> 00:27:48.620]  黑暗和罪惡
[00:27:48.620 --> 00:27:54.320]  臣的國不能建立在這個敗壞的土地上面
[00:27:54.320 --> 00:27:57.720]  這個地必須毀滅
[00:27:57.720 --> 00:28:02.720]  然後 臣的國從天降臨
[00:28:02.720 --> 00:28:06.820]  是一個新天新地
[00:28:06.820 --> 00:28:10.320]  當人類肯轉向臣的時候
[00:28:10.320 --> 00:28:12.620]  當福音全遍地極
[00:28:12.620 --> 00:28:15.320]  得到數目滿足的時候
[00:28:15.320 --> 00:28:19.520]  臣要親自從天降臨
[00:28:19.520 --> 00:28:21.320]  建立國度
[00:28:21.320 --> 00:28:23.120]  所以當我們禱告說
[00:28:23.120 --> 00:28:25.420]  願祢的國降臨
[00:28:25.420 --> 00:28:30.220]  我們的心就要同時善務主的顯現
[00:28:30.220 --> 00:28:33.020]  主的在來
[00:28:33.020 --> 00:28:34.820]  不是為了逃避責任
[00:28:34.820 --> 00:28:38.520]  不是為了不能夠面對現在的困難
[00:28:38.520 --> 00:28:42.920]  而是我們要加緊全福音的工作
[00:28:42.920 --> 00:28:44.620]  黑夜已深
[00:28:44.620 --> 00:28:46.720]  白晝將近
[00:28:46.720 --> 00:28:50.920]  要迫切地為罪人的靈魂祈禱
[00:28:50.920 --> 00:28:52.320]  救人靈魂
[00:28:52.320 --> 00:28:58.220]  讓臣的國早日降臨
[00:28:58.220 --> 00:29:01.820]  臣的國雖然還未降臨
[00:29:01.820 --> 00:29:03.020]  但是我們知道
[00:29:03.020 --> 00:29:05.220]  臣的國是存在的
[00:29:05.220 --> 00:29:07.820]  臣的國不是有限的
[00:29:07.820 --> 00:29:11.420]  而是從永遠到永遠的
[00:29:11.420 --> 00:29:19.120]  私人在私篇145篇10-13節這樣說
[00:29:19.120 --> 00:29:20.420]  耶和華
[00:29:20.420 --> 00:29:22.220]  祢一切所做的
[00:29:22.220 --> 00:29:24.220]  都要稱謝祢
[00:29:24.220 --> 00:29:27.020]  祢的聖文也要稱重祢
[00:29:27.020 --> 00:29:29.220]  傳說祢國的榮耀
[00:29:29.220 --> 00:29:30.720]  談論祢的大能
[00:29:30.720 --> 00:29:33.620]  好叫世人知道祢大能的作為
[00:29:33.620 --> 00:29:37.620]  並祢國度威嚴的榮耀
[00:29:37.620 --> 00:29:39.620]  祢的國是永遠的國
[00:29:39.620 --> 00:29:41.620]  祢執掌的權柄
[00:29:41.620 --> 00:29:46.420]  傳到萬代
[00:29:46.420 --> 00:29:49.620]  我們重贊神的拯救計劃
[00:29:49.620 --> 00:29:52.820]  由創天造地
[00:29:52.820 --> 00:29:56.220]  由創造祢生命開始
[00:29:56.220 --> 00:29:59.120]  直到永遠
[00:29:59.120 --> 00:30:01.820]  是無限的
[00:30:01.820 --> 00:30:03.420]  啟示錄
[00:30:03.420 --> 00:30:06.920]  11章15節又說
[00:30:06.920 --> 00:30:08.920]  將來世上的國
[00:30:08.920 --> 00:30:12.420]  成了我主和主基督的國
[00:30:12.420 --> 00:30:17.920]  祂要作王直到永永遠遠
[00:30:17.920 --> 00:30:21.620]  神的國既然是永永遠遠的
[00:30:21.620 --> 00:30:25.420]  在哥林多前書15章50節就告訴我們
[00:30:25.420 --> 00:30:27.620]  我們這個血肉之體
[00:30:27.620 --> 00:30:29.820]  不能承受神的國
[00:30:29.820 --> 00:30:31.220]  必扭壞的
[00:30:31.220 --> 00:30:34.720]  不能承受不扭壞的
[00:30:34.720 --> 00:30:38.220]  這裡就給我們看到復活的道理
[00:30:38.220 --> 00:30:39.720]  主耶穌的死
[00:30:39.720 --> 00:30:42.820]  祂死在十字架上是為了贖我們的罪
[00:30:42.820 --> 00:30:45.920]  用祂的保血來洗淨我們
[00:30:45.920 --> 00:30:51.020]  將我們由黑暗中選入祂的光明中
[00:30:51.020 --> 00:30:54.120]  祂的復活是使我們清義
[00:30:54.120 --> 00:30:58.920]  使我們能夠藉著祂復活的大能得勝死亡
[00:30:58.920 --> 00:31:02.220]  變成不扭壞
[00:31:02.220 --> 00:31:08.220]  很承受那個不扭壞的國度
[00:31:08.220 --> 00:31:11.820]  因此當主再來的時候
[00:31:11.820 --> 00:31:16.620]  當浩彤末次吹響的時候
[00:31:16.620 --> 00:31:19.820]  死人都要復活
[00:31:19.820 --> 00:31:22.420]  成為不扭壞的
[00:31:22.420 --> 00:31:24.820]  我們還活在世上的人
[00:31:24.820 --> 00:31:28.320]  也都要改變成為不扭壞的
[00:31:28.320 --> 00:31:33.820]  被提到空中與主相遇
[00:31:33.820 --> 00:31:37.420]  你說這是多麼大的盼望
[00:31:37.420 --> 00:31:41.920]  帖塞羅尼加前書4章16到17節
[00:31:41.920 --> 00:31:44.420]  「因為主必親自從天降臨」
[00:31:44.420 --> 00:31:47.620]  「有呼叫的聲音和天使掌的聲音」
[00:31:47.620 --> 00:31:51.220]  「又有神的號吹響」
[00:31:51.220 --> 00:31:54.020]  「那在基督裡死掉的人必先復活」
[00:31:54.020 --> 00:31:57.120]  「以後我們者活著還存留的人」
[00:31:57.120 --> 00:32:00.120]  「必和他們一同被提到魂裡」
[00:32:00.120 --> 00:32:02.520]  「在空中與主相遇」
[00:32:02.520 --> 00:32:07.920]  「這樣我們就要和主永遠同在」
[00:32:07.920 --> 00:32:10.020]  有時我和太太走公司也好
[00:32:10.020 --> 00:32:12.420]  或者走超級市場
[00:32:12.420 --> 00:32:14.620]  都會有大家各自走位
[00:32:14.620 --> 00:32:18.320]  去選購自己需要的物品的時候
[00:32:18.320 --> 00:32:21.120]  因此有時大家會走失
[00:32:21.120 --> 00:32:22.520]  不知道大家去了哪裡
[00:32:22.520 --> 00:32:24.620]  我就會打電話給她
[00:32:24.620 --> 00:32:28.420]  我說在哪裡 在哪一行
[00:32:28.420 --> 00:32:30.020]  有一次她很調皮
[00:32:30.020 --> 00:32:34.520]  告訴我 她說「被提了」
[00:32:34.520 --> 00:32:37.420]  我馬上回應說「糟糕」
[00:32:37.420 --> 00:32:38.320]  為什麼呢
[00:32:38.320 --> 00:32:39.620]  因為如果她是被提
[00:32:39.620 --> 00:32:42.320]  而我還在說現在的話
[00:32:42.320 --> 00:32:46.920]  那就是代表什麼呢
[00:32:46.920 --> 00:32:49.920]  有了這個榮耀的盼望之後
[00:32:49.920 --> 00:32:52.420]  我們就能夠忍受
[00:32:52.420 --> 00:32:59.820]  在這個世界上的苦難 逼迫 痛苦 死亡
[00:32:59.820 --> 00:33:05.420]  我們就能夠認清這個至暫至輕的苦楚
[00:33:05.420 --> 00:33:11.820]  是要為我們成就極重 無比 永遠的榮耀
[00:33:11.820 --> 00:33:16.020]  原來我們不是顧念所見到的
[00:33:16.020 --> 00:33:19.520]  而是顧念所見不到的
[00:33:19.520 --> 00:33:22.220]  因為所見到的是暫時的
[00:33:22.220 --> 00:33:27.320]  所見不到的是永遠的
[00:33:27.320 --> 00:33:32.420]  老家福音十七章二十到二十一節
[00:33:32.420 --> 00:33:36.020]  法利塞人問神的國何時來到
[00:33:36.020 --> 00:33:37.120]  耶穌回答說
[00:33:37.120 --> 00:33:41.320]  神的國來到不是眼所能看見的
[00:33:41.320 --> 00:33:45.120]  人也不得說 看在這裏 看在那裏
[00:33:45.120 --> 00:33:50.620]  因為神的國就在你們心裏
[00:33:50.620 --> 00:33:54.320]  有一次有一個民士來問耶穌介名之中
[00:33:54.320 --> 00:33:56.820]  哪一條最重要的
[00:33:56.820 --> 00:34:02.520]  耶穌在馬漢福音十二章三十二到三十四節回答他之後
[00:34:02.520 --> 00:34:08.420]  他說 夫子說 神是一位實在不錯
[00:34:08.420 --> 00:34:12.320]  除了他之外 再沒有其他的神
[00:34:12.320 --> 00:34:15.920]  並且盡心 盡意 盡力去愛他
[00:34:15.920 --> 00:34:22.320]  又愛人如己 就比一切的繁祭或者各樣的祭祀都好得多
[00:34:22.320 --> 00:34:25.220]  耶穌見他回答得這麼有智慧
[00:34:25.220 --> 00:34:32.320]  就對他說 你來神的國不原諒
[00:34:32.320 --> 00:34:35.820]  由這兩段的聖經裏面我們可以看到
[00:34:35.820 --> 00:34:41.220]  神的國還有另外一個意思
[00:34:41.220 --> 00:34:50.420]  一個我們認識神國的很重要的神學思想 神學概念
[00:34:50.420 --> 00:34:55.720]  已然卻未然 already and not yet
[00:34:55.720 --> 00:35:01.320]  當那個有形的國度 好像還未降臨以前
[00:35:01.320 --> 00:35:06.120]  我們卻可以將主耶穌迎接到我們的心裏面
[00:35:06.120 --> 00:35:09.920]  做我們的主 做我們的王
[00:35:09.920 --> 00:35:12.920]  在我們心裏面建設一個小天國
[00:35:12.920 --> 00:35:17.320]  預先寶賞天恩的滋味
[00:35:17.320 --> 00:35:21.420]  這真是我們屬天子民的一個莫大的權利
[00:35:21.420 --> 00:35:24.020]  一個莫大的恩典
[00:35:24.020 --> 00:35:28.720]  我們不單止只是對著將來有盼望
[00:35:28.720 --> 00:35:35.220]  今天就可以在地上過天上的生活
[00:35:35.220 --> 00:35:42.420]  今天就已經可以 在地約天的就是這個感覺
[00:35:42.420 --> 00:35:47.620]  在地約天就是這樣的意思
[00:35:47.620 --> 00:35:51.120]  神的兒女就是這麼有福氣
[00:35:51.120 --> 00:35:58.420]  雖然我們跟世人一樣活在那惡者掌權的世界裏面
[00:35:58.420 --> 00:36:02.720]  雖然我們還可能是活在困苦當中
[00:36:02.720 --> 00:36:06.520]  雖然依然是有死亡
[00:36:06.520 --> 00:36:11.620]  但是我們知道這個不是永死
[00:36:11.620 --> 00:36:13.720]  雖然我們依然有悲哀
[00:36:13.720 --> 00:36:15.920]  但是我們有指望
[00:36:15.920 --> 00:36:19.320]  有從神而來的安慰
[00:36:19.320 --> 00:36:22.420]  雖然我們依然有哀哭
[00:36:22.420 --> 00:36:25.120]  但是我們不會絕望
[00:36:25.120 --> 00:36:28.420]  靠著主 我們可以在困境之中
[00:36:28.420 --> 00:36:31.820]  仍然有大喜樂
[00:36:31.820 --> 00:36:35.120]  雖然我們還會有疼痛
[00:36:35.120 --> 00:36:39.520]  但是我們有主為我們包紮上口
[00:36:39.520 --> 00:36:42.320]  因為我們的生命
[00:36:42.320 --> 00:36:48.520]  跟基督是一起藏在父神裏面
[00:36:48.520 --> 00:36:51.020]  最重要的是
[00:36:51.020 --> 00:36:55.920]  我們要重新思想跟神的關係
[00:36:55.920 --> 00:36:57.920]  約翰福音三章三節
[00:36:57.920 --> 00:37:01.220]  耶穌回答尼哥底部說
[00:37:01.220 --> 00:37:02.820]  我實實在在的告訴你
[00:37:02.820 --> 00:37:04.720]  人若不從生
[00:37:04.720 --> 00:37:09.420]  就不能見神的國
[00:37:09.420 --> 00:37:14.520]  從前祭司長和民間的長老自以為意
[00:37:14.520 --> 00:37:19.220]  主卻對他們這樣說
[00:37:19.220 --> 00:37:23.620]  馬蹄福音二十一章三十一節
[00:37:23.620 --> 00:37:25.620]  我實在告訴你們
[00:37:25.620 --> 00:37:31.520]  瑞利和昌記都比你們先進神的國
[00:37:31.520 --> 00:37:35.120]  因為瑞利和昌記他們肯悔改
[00:37:35.120 --> 00:37:40.220]  肯相信只有謙卑悔改
[00:37:40.220 --> 00:37:43.020]  接受主耶穌為救主的人
[00:37:43.020 --> 00:37:44.420]  才能夠重生
[00:37:44.420 --> 00:37:47.820]  才能夠進入神的國
[00:37:47.820 --> 00:37:50.520]  這個是唯一的途徑
[00:37:50.520 --> 00:37:52.520]  唯一的方法
[00:37:52.520 --> 00:37:55.820]  唯一的資格
[00:37:55.820 --> 00:37:57.820]  靠自己的意
[00:37:57.820 --> 00:38:00.420]  不能夠做些什麼
[00:38:00.420 --> 00:38:03.120]  只是自欺欺人
[00:38:03.120 --> 00:38:06.220]  人是不能夠自己救自己
[00:38:06.220 --> 00:38:11.520]  福音書裏面記著得很清楚
[00:38:11.520 --> 00:38:14.520]  駱駝穿過針的眼
[00:38:14.520 --> 00:38:18.320]  比才主得進神的國
[00:38:18.320 --> 00:38:21.820]  還容易得多
[00:38:21.820 --> 00:38:24.620]  神權所能給的地方
[00:38:24.620 --> 00:38:27.420]  就是神的國土
[00:38:27.420 --> 00:38:31.420]  如果主不是在我們心裏面作王
[00:38:31.420 --> 00:38:35.720]  如果主的權柄不能夠在我們身上作主
[00:38:35.720 --> 00:38:41.820]  我們仍然沒有生活在神的國土裏面
[00:38:41.820 --> 00:38:48.620]  將來我們也不能夠在神的國裏面有份
[00:38:48.620 --> 00:38:52.820]  和主讓祂的國降臨在我們心裏面
[00:38:52.820 --> 00:38:55.820]  也早日降臨在地上
[00:38:55.820 --> 00:38:58.620]  讓我們就像使徒約翰
[00:38:58.620 --> 00:39:03.520]  在啟示錄二十二章二十節那樣說
[00:39:03.520 --> 00:39:06.620]  阿們主耶穌啊
[00:39:06.620 --> 00:39:10.320]  我願你來
[00:39:10.320 --> 00:39:12.020]  就讓我們在這個時候
[00:39:12.020 --> 00:39:15.520]  大家一起的禱告
[00:39:15.520 --> 00:39:19.920]  願你的國降臨
[00:39:19.920 --> 00:39:27.720]  讓我們再一次用主土文一起祈禱
[00:39:27.720 --> 00:39:29.920]  我們在天上的父
[00:39:29.920 --> 00:39:32.620]  願人都尊你的名為聖
[00:39:32.620 --> 00:39:34.620]  願你的國降臨
[00:39:34.620 --> 00:39:37.020]  願你的旨意行在地上
[00:39:37.020 --> 00:39:39.620]  如同行在天上
[00:39:39.620 --> 00:39:41.220]  我們日用的飲食
[00:39:41.220 --> 00:39:43.120]  今日賜給我們
[00:39:43.120 --> 00:39:46.620]  免我們的債如同我們免了人的債
[00:39:46.620 --> 00:39:49.220]  不叫我們遇見試探
[00:39:49.220 --> 00:39:51.520]  救我們脫離兇惡
[00:39:51.520 --> 00:39:54.920]  因為國度 權柄 榮耀
[00:39:54.920 --> 00:39:56.420]  全是你的
[00:39:56.420 --> 00:39:58.120]  直到永遠
[00:39:58.120 --> 00:39:59.120]  阿們
