
[00:00:00.000 --> 00:00:02.960]  早晨 住內平安
[00:21:15.520 --> 00:21:18.880]  這只不過是一個陳細的事實
[00:21:18.880 --> 00:21:23.400]  詩人絕無威脅上帝的意圖
[00:21:23.400 --> 00:21:25.960]  與其說這是一個討價還價
[00:21:25.960 --> 00:21:29.040]  不如說,詩人藉這個說法
[00:21:29.040 --> 00:21:30.960]  將自己放在神之下
[00:21:30.960 --> 00:21:36.880]  表明自己只不過是一個敬拜神的一個人
[00:21:36.880 --> 00:21:40.800]  只不過是一個卑微的,如塵土一樣的敬拜神的人
[00:21:40.800 --> 00:21:42.760]  無論是生,無論是死
[00:21:42.760 --> 00:21:46.320]  他都只不過是一個這樣的人
[00:21:46.320 --> 00:21:50.320]  詩人非常明白上帝的本性
[00:21:50.320 --> 00:21:51.960]  上帝的本性就是
[00:21:51.960 --> 00:21:57.240]  祂的怒氣不過是轉眼間,祂的恩典乃一生之久
[00:21:57.240 --> 00:21:59.880]  所以在這裡詩人再一次去表達
[00:21:59.880 --> 00:22:03.000]  蒙神恩典的經驗
[00:22:03.000 --> 00:22:04.320]  他表達這個經驗的時候
[00:22:04.320 --> 00:22:08.360]  又用一些非常對比性的語言來表達
[00:22:08.360 --> 00:22:12.440]  他說人是會有哀哭的
[00:22:12.440 --> 00:22:15.960]  有些時候會穿著一些麻衣
[00:22:15.960 --> 00:22:19.560]  充滿死亡的氣息
[00:22:19.560 --> 00:22:23.640]  不過從另一邊說,上帝的恩典是很大的
[00:22:23.640 --> 00:22:27.720]  在神的恩典裡面,又會變成跳舞的
[00:22:27.720 --> 00:22:31.520]  不是穿著一件麻衣,一件像校服一樣的東西
[00:22:31.520 --> 00:22:37.960]  而是穿上一個喜樂
[00:22:37.960 --> 00:22:39.920]  說完他的經驗之後
[00:22:39.920 --> 00:22:41.720]  他的結論就是第十二節
[00:22:41.720 --> 00:22:44.200]  這個就對應著這個詩的題目
[00:22:44.200 --> 00:22:45.920]  也都作為一個總結
[00:22:45.920 --> 00:22:51.000]  詩人呼籲我們要歌頌神
[00:22:51.000 --> 00:22:55.720]  有一個電視節目叫做「跟著矛盾去旅行」
[00:22:55.720 --> 00:22:58.200]  內容大家都知道了
[00:22:58.200 --> 00:23:01.160]  其實詩篇第三十篇可以叫做
[00:23:01.160 --> 00:23:03.840]  「跟著矛盾去生活」
[00:23:03.840 --> 00:23:07.800]  因為這個詩內容呈現生活裡面
[00:23:07.800 --> 00:23:12.400]  各種事情的兩極
[00:23:12.400 --> 00:23:16.640]  好像矛盾一樣,兩極在我們的人生裡面
[00:23:16.640 --> 00:23:20.880]  詩人說到一個人可以完全自大
[00:23:20.880 --> 00:23:27.200]  不過同時他認識到自己好像塵土一樣的卑微
[00:23:27.200 --> 00:23:31.200]  又會認為自己可以穩如泰山
[00:23:31.200 --> 00:23:33.360]  但是他又知道
[00:23:33.360 --> 00:23:39.040]  人可以忽然間落入一個陰間一樣的深淵裡面
[00:23:39.040 --> 00:23:42.800]  在那個深淵裡面又好像死定了一樣
[00:23:42.800 --> 00:23:45.120]  但是神又會好像打水一樣
[00:23:45.120 --> 00:23:48.320]  在井裡面將他打上來
[00:23:48.320 --> 00:23:51.240]  他體會到神的怒氣
[00:23:51.240 --> 00:23:54.120]  不過這些他又知道是轉眼之間
[00:23:54.120 --> 00:23:56.320]  他又體會到神的恩典
[00:23:56.320 --> 00:23:59.000]  他又覺得這個是一生之久的
[00:23:59.000 --> 00:24:01.400]  晚間是會哭的
[00:24:01.400 --> 00:24:04.160]  帶著淚水來睡覺
[00:24:04.160 --> 00:24:08.080]  不過日後一天亮的時候
[00:24:08.080 --> 00:24:12.080]  他又會覺得可以歡呼
[00:24:12.080 --> 00:24:14.600]  神是會施恩的
[00:24:14.600 --> 00:24:18.400]  但是他又知道神是會掩面的
[00:24:18.400 --> 00:24:19.920]  人是會哀哭的
[00:24:19.920 --> 00:24:21.520]  會穿麻衣的
[00:24:21.520 --> 00:24:24.200]  不過生命裡面也有跳舞的
[00:24:24.200 --> 00:24:26.600]  有喜樂的
[00:24:26.600 --> 00:24:30.200]  生命裡面就是充滿這樣的對立
[00:24:30.200 --> 00:24:33.400]  這個就是生活的本身
[00:24:33.400 --> 00:24:37.480]  詩人在說這樣的對立的時候
[00:24:37.480 --> 00:24:42.000]  他說這個對立又不是一個平衡的對立
[00:24:42.000 --> 00:24:47.520]  他肯定就是施恩是多於神掩面的
[00:24:47.520 --> 00:24:51.440]  生命的喜樂是多於哀哭的
[00:24:51.440 --> 00:24:54.960]  而神的怒氣只不過是轉眼之間
[00:24:54.960 --> 00:24:58.720]  而上帝的恩典是可以一生之久的
[00:24:58.720 --> 00:24:59.920]  大家來看看
[00:24:59.920 --> 00:25:05.800]  這個矛盾或者張力或者對立是不對稱的
[00:25:05.800 --> 00:25:09.440]  詩人說生命本身就是有很多這樣的對立
[00:25:09.440 --> 00:25:11.800]  很多這樣的張力
[00:25:11.800 --> 00:25:17.000]  不過請仰望上天
[00:25:17.000 --> 00:25:20.600]  去體會天地間
[00:25:20.600 --> 00:25:25.760]  我們那位天父對我們無限的恩典
[00:25:25.760 --> 00:25:28.440]  當你明白上主的恩典
[00:25:28.440 --> 00:25:31.160]  你會不會都好像跟詩人一樣
[00:25:31.160 --> 00:25:35.000]  去稱謝神直到永遠呢?
[00:25:35.000 --> 00:25:38.800]  但願榮耀歸於聖父、聖子、聖靈
[00:25:38.800 --> 00:25:39.800]  阿門
