
[00:00:00.000 --> 00:00:07.880]  過去幾個星期,大家都留意到我們提到的主題是「門徒的締造者」
[00:16:50.500 --> 00:16:57.500]  比百萬的美金更加貴重
[00:16:57.500 --> 00:16:59.500]  不但如此
[00:16:59.500 --> 00:17:00.500]  我成為上帝的兒子
[00:17:00.500 --> 00:17:02.500]  我叫他做「阿爸父」
[00:17:02.500 --> 00:17:04.500]  我要更多有意義的事去做
[00:17:04.500 --> 00:17:06.500]  我不會做這麼無聊的事
[00:17:06.500 --> 00:17:08.500]  如果你問我的話
[00:17:08.500 --> 00:17:09.500]  我不是踩低他們
[00:17:09.500 --> 00:17:15.500]  不過這是我給你的答案
[00:17:15.500 --> 00:17:16.500]  弟兄姊妹
[00:17:16.500 --> 00:17:18.500]  其實聖經都告訴過我們
[00:17:18.500 --> 00:17:22.500]  天父看顧小麻雀
[00:17:22.500 --> 00:17:23.500]  他看顧小麻雀
[00:17:23.500 --> 00:17:27.500]  聖經說我們比麻雀貴重一點
[00:17:27.500 --> 00:17:30.500]  我想告訴你
[00:17:30.500 --> 00:17:32.500]  聖經告訴我們
[00:17:32.500 --> 00:17:33.500]  我們的生命
[00:17:33.500 --> 00:17:34.500]  從神領受的生命
[00:17:34.500 --> 00:17:37.500]  不單是比麻雀貴重一點點
[00:17:37.500 --> 00:17:40.500]  聖經說是貴重許多
[00:17:40.500 --> 00:17:42.500]  比麻雀貴重許多
[00:17:42.500 --> 00:17:44.500]  我想麻雀很不值錢
[00:17:44.500 --> 00:17:46.500]  許多是多少
[00:17:46.500 --> 00:17:48.500]  有多貴重呢
[00:17:48.500 --> 00:17:53.500]  比麻雀貴重有多貴重呢
[00:17:53.500 --> 00:17:54.500]  貴重到
[00:17:54.500 --> 00:17:58.500]  他願意把自己的獨子耶穌基督
[00:17:58.500 --> 00:18:03.500]  為我們獻出他的生命
[00:18:03.500 --> 00:18:05.500]  我們就是這麼貴重
[00:18:05.500 --> 00:18:06.500]  你明白嗎
[00:18:06.500 --> 00:18:07.500]  我不知道
[00:18:07.500 --> 00:18:08.500]  可能有時我們相信耶穌
[00:18:08.500 --> 00:18:09.500]  耶穌對我們來說
[00:18:09.500 --> 00:18:11.500]  和我們有點距離
[00:18:11.500 --> 00:18:13.500]  但如果我們相信神的兒子
[00:18:13.500 --> 00:18:15.500]  他竟然說我們釘在十字架上
[00:18:15.500 --> 00:18:17.500]  為了拯救我們
[00:18:17.500 --> 00:18:19.500]  有多貴重呢
[00:18:19.500 --> 00:18:22.500]  當然不止一百萬美金
[00:18:22.500 --> 00:18:25.500]  我們難以用金錢去衡量
[00:18:25.500 --> 00:18:27.500]  所以保羅提醒提摩
[00:18:27.500 --> 00:18:30.500]  我們有這麼偉大的恩典
[00:18:30.500 --> 00:18:32.500]  就算在我們做見證的時候
[00:18:32.500 --> 00:18:33.500]  真的遇到難阻
[00:18:33.500 --> 00:18:35.500]  真的有人會取笑我們
[00:18:35.500 --> 00:18:37.500]  甚至會恐嚇我們
[00:18:37.500 --> 00:18:39.500]  So what
[00:18:39.500 --> 00:18:41.500]  神的恩典這麼大的時候
[00:18:41.500 --> 00:18:45.500]  我們豈不應該靠主的恩典
[00:18:45.500 --> 00:18:48.500]  剛強起來嗎
[00:18:48.500 --> 00:18:50.500]  我不知道我們在座的朋友
[00:18:50.500 --> 00:18:51.500]  有沒有一些未信耶穌的朋友
[00:18:51.500 --> 00:18:53.500]  如果你不信主的話
[00:18:53.500 --> 00:18:56.500]  其實做基督徒是一件很光榮的事
[00:18:56.500 --> 00:18:58.500]  雖然我剛才說過
[00:18:58.500 --> 00:19:00.500]  社會不是很Christian friendly
[00:19:00.500 --> 00:19:02.500]  但如果我們所信的神是真的
[00:19:02.500 --> 00:19:04.500]  除非我們所信的神是假的
[00:19:04.500 --> 00:19:07.500]  如果耶穌基督聖經所說的
[00:19:07.500 --> 00:19:08.500]  神是一個獨一的真神
[00:19:08.500 --> 00:19:10.500]  是真實存在的主宰
[00:19:10.500 --> 00:19:12.500]  那麼多基督徒經歷過的時候
[00:19:12.500 --> 00:19:13.500]  我們能夠做祂的門生
[00:19:13.500 --> 00:19:14.500]  做祂的兒子
[00:19:14.500 --> 00:19:17.500]  是多麼光榮的事
[00:19:17.500 --> 00:19:18.500]  求神幫助我們
[00:19:18.500 --> 00:19:20.500]  讓我們有這樣的認知的時候
[00:19:20.500 --> 00:19:23.500]  我們就不會生活在恐懼
[00:19:23.500 --> 00:19:24.500]  羞恥當中
[00:19:24.500 --> 00:19:29.500]  做基督徒是一件很光榮的事情
[00:19:29.500 --> 00:19:32.500]  然後保羅提醒提摩
[00:19:32.500 --> 00:19:34.500]  要計劃承傳
[00:19:34.500 --> 00:19:36.500]  要傳承下去
[00:19:36.500 --> 00:19:37.500]  第二章第二節說
[00:19:37.500 --> 00:19:40.500]  你應當把你許多見證人面前
[00:19:40.500 --> 00:19:41.500]  從我這裡所聽見的
[00:19:41.500 --> 00:19:47.500]  交託給那些又忠心又能夠教導別人的人
[00:19:47.500 --> 00:19:51.500]  如果我們希望能夠不斷去締造門徒的話
[00:19:51.500 --> 00:19:56.500]  讓這個事功可以一代一代傳承下去
[00:19:56.500 --> 00:19:57.500]  保羅提醒提摩
[00:19:57.500 --> 00:20:00.500]  我們要時時留意那些忠心可靠
[00:20:00.500 --> 00:20:04.500]  又可以教導別人的人
[00:20:04.500 --> 00:20:08.500]  我們怎樣才能夠找到這些人呢?
[00:20:08.500 --> 00:20:10.500]  首先我鼓勵大家
[00:20:10.500 --> 00:20:12.500]  如果你有這樣的感動和心
[00:20:12.500 --> 00:20:16.500]  你想去幫助別人的話
[00:20:16.500 --> 00:20:18.500]  第一要祈禱
[00:20:18.500 --> 00:20:20.500]  求神讓我們知道
[00:20:20.500 --> 00:20:25.500]  哪些是有潛質可以傳承下去的人
[00:20:25.500 --> 00:20:26.500]  第二的時候
[00:20:26.500 --> 00:20:30.500]  我們找機會多些跟弟兄姊妹接觸
[00:20:30.500 --> 00:20:32.500]  特別要找機會一起同工
[00:20:32.500 --> 00:20:34.500]  大家一起工作一起服侍
[00:20:34.500 --> 00:20:36.500]  因為在這個環境裡
[00:20:36.500 --> 00:20:37.500]  我們有機會留意到
[00:20:37.500 --> 00:20:39.500]  到底他們做事的方式是怎樣
[00:20:39.500 --> 00:20:41.500]  處事的態度是怎樣
[00:20:41.500 --> 00:20:46.500]  我們會留意到他們的恩賜、才幹、能力
[00:20:46.500 --> 00:20:48.500]  他們的人緣又如何
[00:20:48.500 --> 00:20:50.500]  這些都是我們需要留意了解的
[00:20:50.500 --> 00:20:53.500]  當我們知道了這些情況之後
[00:20:53.500 --> 00:20:54.500]  在過程當中
[00:20:54.500 --> 00:20:56.500]  我們還要留意一下
[00:20:56.500 --> 00:21:01.500]  到底這些人有沒有教導人的恩賜和能力
[00:21:01.500 --> 00:21:04.500]  我們教兒童事工
[00:21:04.500 --> 00:21:06.500]  我們用很多的時間和資源
[00:21:06.500 --> 00:21:08.500]  放在兒童事工上
[00:21:08.500 --> 00:21:12.500]  如果你是教會兒童事工的老師的話
[00:21:12.500 --> 00:21:15.500]  我相信以前陳牧師和Priscilla
[00:21:15.500 --> 00:21:19.500]  都希望我們教小朋友的老師
[00:21:19.500 --> 00:21:21.500]  是一些Star Teacher
[00:21:21.500 --> 00:21:23.500]  甚麼是Star Teacher呢?
[00:21:23.500 --> 00:21:25.500]  Stand for五樣東西
[00:21:25.500 --> 00:21:26.500]  Servant Attitude
[00:21:26.500 --> 00:21:27.500]  Team Spirit
[00:21:27.500 --> 00:21:28.500]  Affectionate Manner
[00:21:28.500 --> 00:21:30.500]  Responsible Mindset
[00:21:30.500 --> 00:21:31.500]  Skillful Techniques
[00:21:31.500 --> 00:21:32.500]  僕人的態度
[00:21:32.500 --> 00:21:33.500]  團隊的精神
[00:21:33.500 --> 00:21:35.500]  心情的關注
[00:21:35.500 --> 00:21:36.500]  負責任的心
[00:21:36.500 --> 00:21:39.500]  和有熟練的技巧
[00:21:39.500 --> 00:21:44.500]  我們希望能夠栽培我們兒童部的老師成為這樣
[00:21:44.500 --> 00:21:46.500]  如果我們要能夠幫助人、教導人的話
[00:21:46.500 --> 00:21:47.500]  我們需要有這樣的質素
[00:21:47.500 --> 00:21:49.500]  特別是在教會裏面
[00:21:49.500 --> 00:21:51.500]  當然如果你教會很久
[00:21:51.500 --> 00:21:52.500]  可能你聽過
[00:21:52.500 --> 00:21:55.500]  在教會裏面找人幫忙服侍的時候
[00:21:55.500 --> 00:21:57.500]  要找一些Fat Man、Fat Woman
[00:21:57.500 --> 00:21:59.500]  有沒有聽過?
[00:21:59.500 --> 00:22:01.500]  Fat Man、Fat Woman
[00:22:01.500 --> 00:22:03.500]  Fat是甚麼呢?
[00:22:03.500 --> 00:22:04.500]  Flexible
[00:22:04.500 --> 00:22:05.500]  Available
[00:22:05.500 --> 00:22:06.500]  Teachable
[00:22:06.500 --> 00:22:08.500]  意思是要靈活
[00:22:08.500 --> 00:22:10.500]  願意付出時間
[00:22:10.500 --> 00:22:11.500]  還有甚麼呢?
[00:22:11.500 --> 00:22:12.500]  受教
[00:22:12.500 --> 00:22:13.500]  Teachable
[00:22:13.500 --> 00:22:15.500]  要謙卑
[00:22:15.500 --> 00:22:17.500]  不過我覺得
[00:22:17.500 --> 00:22:19.500]  當我們留意天父上帝
[00:22:19.500 --> 00:22:20.500]  如果你肯使用我
[00:22:20.500 --> 00:22:22.500]  使我能夠幫助其他人的話
[00:22:22.500 --> 00:22:25.500]  當然我留意這麼多東西
[00:22:25.500 --> 00:22:26.500]  但有一樣東西
[00:22:26.500 --> 00:22:28.500]  我覺得更加重要要留意的是甚麼呢?
[00:22:28.500 --> 00:22:30.500]  它們是否Spiritual?
[00:22:30.500 --> 00:22:32.500]  它們是否Spiritual?
[00:22:32.500 --> 00:22:33.500]  OK?
[00:22:33.500 --> 00:22:35.500]  Spiritual的意思對我來說
[00:22:35.500 --> 00:22:36.500]  就是這些弟兄姊妹
[00:22:36.500 --> 00:22:38.500]  他們能夠時時追求
[00:22:38.500 --> 00:22:41.500]  用天父的角度和聖經的觀點
[00:22:41.500 --> 00:22:45.500]  去評估各樣發生的事
[00:22:45.500 --> 00:22:47.500]  以及去做決定
[00:22:47.500 --> 00:22:50.500]  但求能夠土主喜悅
[00:22:50.500 --> 00:22:52.500]  這就是Spiritual
[00:22:52.500 --> 00:22:54.500]  學習從神的觀點
[00:22:54.500 --> 00:22:56.500]  從聖經教導
[00:22:56.500 --> 00:22:58.500]  去分辨是非
[00:22:58.500 --> 00:23:00.500]  去抉擇
[00:23:00.500 --> 00:23:01.500]  做些甚麼
[00:23:01.500 --> 00:23:03.500]  不做些甚麼
[00:23:03.500 --> 00:23:05.500]  有一個這樣追求的神
[00:23:05.500 --> 00:23:08.500]  是一個Spiritual的基督徒
[00:23:08.500 --> 00:23:10.500]  第三
[00:23:10.500 --> 00:23:11.500]  我相信
[00:23:11.500 --> 00:23:13.500]  我們要跟牧師、傳道人
[00:23:13.500 --> 00:23:16.500]  或者一兩個比較成熟的弟兄姊妹
[00:23:16.500 --> 00:23:18.500]  去分享和認證
[00:23:18.500 --> 00:23:22.500]  這些人是否有這樣的潛質
[00:23:22.500 --> 00:23:24.500]  我們可以一起去學習
[00:23:24.500 --> 00:23:28.500]  如何成為耶穌基督的門徒
[00:23:28.500 --> 00:23:30.500]  在會點教育方面
[00:23:30.500 --> 00:23:32.500]  我們發覺
[00:23:32.500 --> 00:23:34.500]  如果要傳承的話
[00:23:34.500 --> 00:23:36.500]  我們需要一個System
[00:23:36.500 --> 00:23:38.500]  所以幾年前我們開始了一個
[00:23:38.500 --> 00:23:40.500]  Gear Program
[00:23:40.500 --> 00:23:42.500]  我們看一個影片
[00:23:42.500 --> 00:23:44.500]  這個影片是我們
[00:23:44.500 --> 00:23:47.500]  在下面的Main Campus錄製出來的
[00:23:47.500 --> 00:23:50.500]  這裏你應該沒有看過吧
[00:23:50.500 --> 00:23:51.500]  我們看看
[00:23:51.500 --> 00:23:52.500]  是我們兩個弟兄
[00:23:52.500 --> 00:23:55.500]  分享見證的一個紀錄
[00:23:55.500 --> 00:23:56.500]  大家好
[00:23:56.500 --> 00:23:57.500]  早晨
[00:23:57.500 --> 00:23:59.500]  我叫Joey
[00:23:59.500 --> 00:24:00.500]  早晨 我叫Anders
[00:24:00.500 --> 00:24:02.500]  我是真的很開心的
[00:24:02.500 --> 00:24:03.500]  我覺得很感動
[00:24:03.500 --> 00:24:05.500]  聽到牧師在報告
[00:24:05.500 --> 00:24:07.500]  我們是來自三谷的
[00:24:07.500 --> 00:24:10.500]  我想今天我們分享的
[00:24:10.500 --> 00:24:13.500]  主目的就是見證我們三谷的士工
[00:24:13.500 --> 00:24:15.500]  在我們主的帶領之下
[00:24:15.500 --> 00:24:18.500]  如何在我和Anders弟兄當中
[00:24:18.500 --> 00:24:20.500]  去引領
[00:24:20.500 --> 00:24:23.500]  去抉擇的經過
[00:24:23.500 --> 00:24:25.500]  你準備好了吧
[00:24:25.500 --> 00:24:27.500]  隨時
[00:24:27.500 --> 00:24:30.500]  你是如何認識到我們會點教會的呢
[00:24:30.500 --> 00:24:32.500]  我每個星期都去飲茶的
[00:24:32.500 --> 00:24:34.500]  你知道那裏有很多中國人
[00:24:34.500 --> 00:24:36.500]  我爸爸媽媽都是中國人
[00:24:36.500 --> 00:24:38.500]  每個星期六或一天都去飲茶
[00:24:38.500 --> 00:24:41.500]  有一個星期六就收到
[00:24:41.500 --> 00:24:44.500]  Waiting Corner的傳單
[00:24:44.500 --> 00:24:46.500]  接著第二個星期
[00:24:46.500 --> 00:24:48.500]  就馬上收到汽球
[00:24:48.500 --> 00:24:50.500]  我們就是這樣
[00:24:50.500 --> 00:24:53.500]  一家就認識了Waiting Corner和會點教會
[00:24:53.500 --> 00:24:55.500]  是 由一張傳單的開始
[00:24:55.500 --> 00:24:56.500]  一個汽球
[00:24:56.500 --> 00:24:59.500]  你對我們教會的印象如何呢
[00:24:59.500 --> 00:25:01.500]  是否就是一個免費汽球這麼簡單呢
[00:25:01.500 --> 00:25:04.500]  還有當我們交談當中
[00:25:04.500 --> 00:25:06.500]  我說我是基督教的時間
[00:25:06.500 --> 00:25:08.500]  你會不會有什麼感覺
[00:25:08.500 --> 00:25:10.500]  會不會抗拒呢
[00:25:10.500 --> 00:25:11.500]  沒有
[00:25:11.500 --> 00:25:14.500]  我當時覺得裏面的人很熱心
[00:25:14.500 --> 00:25:15.500]  很忙
[00:25:15.500 --> 00:25:18.500]  有人就做那些公仔汽球
[00:25:18.500 --> 00:25:20.500]  有人教人做手工
[00:25:20.500 --> 00:25:22.500]  有人吹汽球
[00:25:22.500 --> 00:25:24.500]  還有人派傳單
[00:25:24.500 --> 00:25:26.500]  還有人可以跟我聊天
[00:25:26.500 --> 00:25:28.500]  我覺得他們很厲害
[00:25:28.500 --> 00:25:29.500]  總之就很忙
[00:25:29.500 --> 00:25:31.500]  總之他們很有Passion
[00:25:31.500 --> 00:25:33.500]  照顧每一個小朋友和大人
[00:25:33.500 --> 00:25:35.500]  我發覺你們又不收錢
[00:25:35.500 --> 00:25:38.500]  我覺得你星期六都來做義工
[00:25:38.500 --> 00:25:40.500]  是很大的犧牲
[00:25:40.500 --> 00:25:41.500]  了解清楚之後
[00:25:41.500 --> 00:25:43.500]  原來是基督教的團體
[00:25:43.500 --> 00:25:46.500]  我覺得你們義務地傳道星期六
[00:25:46.500 --> 00:25:48.500]  我們星期日都應該要回教會
[00:25:48.500 --> 00:25:50.500]  我覺得他們真的很熱心
[00:25:50.500 --> 00:25:51.500]  有些感動
[00:25:51.500 --> 00:25:54.500]  我當時覺得他們每一個人都很有禮貌
[00:25:54.500 --> 00:25:55.500]  不單止有禮貌
[00:25:55.500 --> 00:25:57.500]  是很真摯
[00:25:57.500 --> 00:25:59.500]  如果你出去見到一個這麼真摯
[00:25:59.500 --> 00:26:01.500]  兩個這麼真摯都不是很奇怪
[00:26:01.500 --> 00:26:04.500]  你見到一群人都是這麼真摯的話
[00:26:04.500 --> 00:26:06.500]  我覺得很震撼
[00:26:06.500 --> 00:26:11.500]  我覺得基督教的教友都很有質素
[00:26:11.500 --> 00:26:14.500]  下次喝茶都可以見面
[00:26:14.500 --> 00:26:17.500]  我們的教友每一個都非常有質素
[00:26:17.500 --> 00:26:20.500]  我們每一個都是愛心飽滿
[00:26:20.500 --> 00:26:22.500]  我們越侍奉就越美樂
[00:26:22.500 --> 00:26:27.500]  你還記得我們的家庭是怎樣相識的嗎
[00:26:27.500 --> 00:26:31.500]  都是Waiting Corner的緣故
[00:26:31.500 --> 00:26:33.500]  我們去了一會就去了教會
[00:26:33.500 --> 00:26:36.500]  我女兒和Joey的女兒是好朋友
[00:26:36.500 --> 00:26:38.500]  第一次玩就玩到不捨得走
[00:26:38.500 --> 00:26:40.500]  是很神奇的事
[00:26:40.500 --> 00:26:44.500]  我們兩夫妻談得很好
[00:26:44.500 --> 00:26:48.500]  我為了教會就很願意去教會看看
[00:26:48.500 --> 00:26:51.500]  我覺得這些不是很巧合
[00:26:51.500 --> 00:26:53.500]  都是神的安排
[00:26:53.500 --> 00:26:56.500]  雖然我一開始是不願意去聽的
[00:26:56.500 --> 00:26:58.500]  有些是討人厭的
[00:26:58.500 --> 00:27:02.500]  我太太自己真的去聽
[00:27:02.500 --> 00:27:06.500]  你們都不停地鼓勵我去看中信
[00:27:06.500 --> 00:27:07.500]  聽見證
[00:27:07.500 --> 00:27:08.500]  分享給我
[00:27:08.500 --> 00:27:11.500]  我這麼討人厭都沒有放棄
[00:27:11.500 --> 00:27:12.500]  我討人厭到有些人說
[00:27:12.500 --> 00:27:13.500]  必定要去聽
[00:27:13.500 --> 00:27:15.500]  然後我就說Thank you
[00:27:15.500 --> 00:27:17.500]  就是這麼討人厭
[00:27:17.500 --> 00:27:19.500]  要讓他們知道
[00:27:19.500 --> 00:27:23.500]  很感謝Andis的太太
[00:27:23.500 --> 00:27:27.500]  在張曼妮小姐念月中來我們三哥會點
[00:27:27.500 --> 00:27:28.500]  分享見證的時候
[00:27:28.500 --> 00:27:30.500]  她突然間有個感動
[00:27:30.500 --> 00:27:32.500]  站起來決絕順主
[00:27:32.500 --> 00:27:34.500]  我覺得很神奇
[00:27:34.500 --> 00:27:36.500]  因為那次只不過是她太太
[00:27:36.500 --> 00:27:38.500]  第二次來參加我們的聚會
[00:27:38.500 --> 00:27:41.500]  居然做出一個人生這麼重要的決定
[00:27:41.500 --> 00:27:43.500]  當時對你有什麼衝擊呢?
[00:27:43.500 --> 00:27:45.500]  你會覺得很突然
[00:27:45.500 --> 00:27:47.500]  為什麼這樣呢?
[00:27:47.500 --> 00:27:52.500]  其實那天我都沒有去聽
[00:27:52.500 --> 00:27:54.500]  因為我依然這麼討人厭
[00:27:54.500 --> 00:27:57.500]  我當時堅持進去
[00:27:57.500 --> 00:27:59.500]  知道她決絕順了主之後
[00:27:59.500 --> 00:28:00.500]  我就覺得
[00:28:00.500 --> 00:28:03.500]  你信了不用這麼快去承諾
[00:28:03.500 --> 00:28:05.500]  我也有些不太喜歡
[00:28:05.500 --> 00:28:08.500]  因為這麼大的事情都不商量
[00:28:08.500 --> 00:28:10.500]  出來之後還有很多人恭喜她
[00:28:10.500 --> 00:28:11.500]  又不關我的事
[00:28:11.500 --> 00:28:13.500]  有些不太自在
[00:28:13.500 --> 00:28:15.500]  那個情況就好像
[00:28:15.500 --> 00:28:17.500]  她自己去買了一輛車
[00:28:17.500 --> 00:28:18.500]  然後回來我又不知道
[00:28:18.500 --> 00:28:20.500]  然後很多人恭喜她
[00:28:20.500 --> 00:28:22.500]  就是這樣的
[00:28:22.500 --> 00:28:23.500]  回想起來
[00:28:23.500 --> 00:28:28.500]  當時我現在知道她受聖靈感動了
[00:28:28.500 --> 00:28:30.500]  我太太其實在收到
[00:28:30.500 --> 00:28:32.500]  那個Waiting Honor的Flyer之前
[00:28:32.500 --> 00:28:34.500]  就已經開始看聖經
[00:28:34.500 --> 00:28:36.500]  因為我女兒的Nanny
[00:28:36.500 --> 00:28:37.500]  很疼我的女兒
[00:28:37.500 --> 00:28:39.500]  就說你一定要帶她回教會
[00:28:39.500 --> 00:28:41.500]  我太太那時候就開始
[00:28:41.500 --> 00:28:43.500]  想認識多一點
[00:28:43.500 --> 00:28:48.500]  之後很快就接觸到221
[00:28:48.500 --> 00:28:50.500]  我覺得真的是神的安排
[00:28:50.500 --> 00:28:52.500]  所以她決志那天
[00:28:52.500 --> 00:28:55.500]  她就已經對耶穌有一定的認識
[00:28:55.500 --> 00:28:57.500]  當張瑪麗問有沒有人願意
[00:28:57.500 --> 00:28:59.500]  接受耶穌為救主的時候
[00:28:59.500 --> 00:29:02.500]  她就覺得很有信心
[00:29:02.500 --> 00:29:04.500]  必須要馬上站起來
[00:29:04.500 --> 00:29:06.500]  就是這樣決了志
[00:29:06.500 --> 00:29:07.500]  因為這件事
[00:29:07.500 --> 00:29:09.500]  我都開始看聖經
[00:29:09.500 --> 00:29:10.500]  還要用心看
[00:29:10.500 --> 00:29:12.500]  因為我太太從來都不是
[00:29:12.500 --> 00:29:13.500]  情義用事
[00:29:13.500 --> 00:29:16.500]  或者很兒戲地決定任何一件事的人
[00:29:16.500 --> 00:29:18.500]  結果我看了之後
[00:29:18.500 --> 00:29:20.500]  一看就很快就相信了
[00:29:20.500 --> 00:29:22.500]  很感謝CrossPoint這麼多的活動
[00:29:22.500 --> 00:29:25.500]  見證和這麼多不同的分享
[00:29:25.500 --> 00:29:28.500]  令到我們一家人有機會回教會
[00:29:28.500 --> 00:29:30.500]  你還記不記得我們那次
[00:29:30.500 --> 00:29:32.500]  有一天在巴塞諾布那裡
[00:29:32.500 --> 00:29:35.500]  那天本來就是我們兩個女兒
[00:29:35.500 --> 00:29:37.500]  Iris和Asia她們的Payday
[00:29:37.500 --> 00:29:40.500]  在裡面有一個很舒服
[00:29:40.500 --> 00:29:41.500]  很舒適的環境
[00:29:41.500 --> 00:29:43.500]  就是我們大家拍出來的產品
[00:29:43.500 --> 00:29:46.500]  所以我覺得我們可以再繼續
[00:29:46.500 --> 00:29:48.500]  再做下去
[00:29:48.500 --> 00:29:51.500]  而且這三幅會展就非常好
[00:29:51.500 --> 00:29:53.500]  上面有很多課程讓我們學
[00:29:53.500 --> 00:29:55.500]  好像Gay Up那些
[00:29:55.500 --> 00:29:57.500]  我在裡面學到很多很多東西
[00:29:57.500 --> 00:30:01.500]  我還記得我做完Gay Up之後
[00:30:01.500 --> 00:30:05.500]  我都沒有什麼機會去進行大使命
[00:30:05.500 --> 00:30:08.500]  去傳道或者去付出基督的榜樣
[00:30:08.500 --> 00:30:11.500]  很高興我們在Alpha21那裡
[00:30:11.500 --> 00:30:13.500]  我們有一個地方
[00:30:13.500 --> 00:30:15.500]  可以讓我們做一個Waiting Corner
[00:30:15.500 --> 00:30:17.500]  去服侍這個社區的人群
[00:30:17.500 --> 00:30:19.500]  讓人們等位的時候
[00:30:19.500 --> 00:30:20.500]  我們可以跟他們交談聊天
[00:30:20.500 --> 00:30:24.500]  就變成有機會去接觸這個社區
[00:30:24.500 --> 00:30:29.500]  在當中我們發現有很多華人社區
[00:30:29.500 --> 00:30:30.500]  華人社會
[00:30:30.500 --> 00:30:33.500]  我覺得他們表面上生活富庶
[00:30:33.500 --> 00:30:35.500]  每個人都很無憂無慮
[00:30:35.500 --> 00:30:36.500]  但是當你想一想
[00:30:36.500 --> 00:30:39.500]  他們的心靈上或者靈明上
[00:30:39.500 --> 00:30:41.500]  是不是貧乏的呢
[00:30:41.500 --> 00:30:43.500]  我覺得他們是需要救恩的
[00:30:43.500 --> 00:30:45.500]  我們覺得我們有責任
[00:30:45.500 --> 00:30:48.500]  去將這麼美好的訊息帶給他們
[00:30:48.500 --> 00:30:50.500]  就好像Anders一家
[00:30:50.500 --> 00:30:54.500]  當我們是活出基督的榜樣
[00:30:54.500 --> 00:30:57.500]  去付出神的愛去關心他們的時候
[00:30:57.500 --> 00:30:59.500]  神就會在我們當中作供
[00:30:59.500 --> 00:31:02.500]  就會完成決絕上主的事情
[00:31:02.500 --> 00:31:04.500]  我覺得我們在三谷那裡
[00:31:04.500 --> 00:31:06.500]  還有很多種子需要殺
[00:31:06.500 --> 00:31:08.500]  很多莊稼要收
[00:31:08.500 --> 00:31:09.500]  就是這樣
[00:31:09.500 --> 00:31:10.500]  多謝大家
[00:31:10.500 --> 00:31:17.500]  那天他們兩個講完見證
[00:31:17.500 --> 00:31:21.500]  我就在台下問Joey
[00:31:21.500 --> 00:31:25.500]  Joey你什麼時候受浸的
[00:31:25.500 --> 00:31:29.500]  牧師你去年幫我受浸的
[00:31:29.500 --> 00:31:31.500]  我心裡很感動
[00:31:31.500 --> 00:31:33.500]  感動的原因是什麼呢
[00:31:33.500 --> 00:31:36.500]  其實Joey雖然受了一年
[00:31:36.500 --> 00:31:37.500]  雖然受了一年
[00:31:37.500 --> 00:31:38.500]  我都忘記了
[00:31:38.500 --> 00:31:40.500]  我去年才受浸
[00:31:40.500 --> 00:31:42.500]  然後他受我們基督門徒訓練
[00:31:42.500 --> 00:31:44.500]  但是在班薩諾堡
[00:31:44.500 --> 00:31:46.500]  帶了Anders決絕上主
[00:31:46.500 --> 00:31:48.500]  Cross the line
[00:31:48.500 --> 00:31:52.500]  現在做Anders的小保羅
[00:31:52.500 --> 00:31:55.500]  這就是令我覺得最蒙福的地方
[00:31:55.500 --> 00:31:57.500]  這就是傳承
[00:31:57.500 --> 00:32:00.500]  我告訴Anders和Joey
[00:32:00.500 --> 00:32:02.500]  這個影片我帶回香港
[00:32:02.500 --> 00:32:03.500]  我在一個牧師訓練會
[00:32:03.500 --> 00:32:04.500]  有百多位牧師坐在那裡
[00:32:04.500 --> 00:32:06.500]  我播給他們看
[00:32:06.500 --> 00:32:09.500]  告訴他們其實有些事情我們可以做
[00:32:09.500 --> 00:32:11.500]  不要想著要那些傳書很久
[00:32:11.500 --> 00:32:15.500]  你才可以為主去造就一些人
[00:32:15.500 --> 00:32:16.500]  一年的時間
[00:32:16.500 --> 00:32:17.500]  一年的課程對我們來說
[00:32:17.500 --> 00:32:18.500]  這麼快?
[00:32:18.500 --> 00:32:20.500]  不單單是信耶穌
[00:32:20.500 --> 00:32:21.500]  也要帶別人去信
[00:32:21.500 --> 00:32:22.500]  我記得我回香港
[00:32:22.500 --> 00:32:24.500]  播一個影片給牧師看的時候
[00:32:24.500 --> 00:32:26.500]  我說你猜猜這個Joey信耶穌
[00:32:26.500 --> 00:32:28.500]  有多久沒人猜得到
[00:32:28.500 --> 00:32:29.500]  因為你聽他說話
[00:32:29.500 --> 00:32:30.500]  好像信耶穌有幾十年
[00:32:30.500 --> 00:32:31.500]  說他傳福音
[00:32:31.500 --> 00:32:32.500]  傳世界
[00:32:32.500 --> 00:32:34.500]  說了一大堆這樣的東西
[00:32:34.500 --> 00:32:37.500]  哇,這很驚人
[00:32:37.500 --> 00:32:39.500]  我自己覺得很驚人
[00:32:39.500 --> 00:32:41.500]  他們是難以置信
[00:32:41.500 --> 00:32:42.500]  信耶穌一年的弟兄
[00:32:42.500 --> 00:32:44.500]  他能夠說出這樣的見證
[00:32:44.500 --> 00:32:46.500]  這樣的說話
[00:32:46.500 --> 00:32:48.500]  所以為什麼我們要結合
[00:32:48.500 --> 00:32:49.500]  為什麼我們要做這樣的工作
[00:32:49.500 --> 00:32:50.500]  希望大家能夠
[00:32:50.500 --> 00:32:52.500]  你還沒參加結合的
[00:32:52.500 --> 00:32:55.500]  你一定要參加
[00:32:55.500 --> 00:32:59.500]  讓你能夠盡心的去經歷神的那種真實
[00:32:59.500 --> 00:33:02.500]  而且有機會去幫助其他人
