
[00:00:00.000 --> 00:00:02.680]  歡迎大家來到我們的「主日崇拜」
[00:18:50.720 --> 00:18:53.480]  施暴珍在十九世紀的末期
[00:18:53.480 --> 00:18:55.720]  他曾經這樣預言將來
[00:18:55.720 --> 00:18:59.760]  他說我們將來要面對一個很大的挑戰
[00:18:59.760 --> 00:19:04.480]  教會再不是有牧者在那裡牧羊綿羊
[00:19:04.480 --> 00:19:08.040]  而是有個小丑在那裡娛樂山羊
[00:19:08.040 --> 00:19:11.160]  大家明不明白綿羊和山羊的分別
[00:19:11.160 --> 00:19:13.600]  耶穌的天國比喻
[00:19:13.600 --> 00:19:16.000]  最後將這個人分開
[00:19:16.000 --> 00:19:18.960]  所謂綿羊就是真正認識上帝的人
[00:19:18.960 --> 00:19:22.840]  山羊其實是不認識上帝的
[00:19:22.840 --> 00:19:25.960]  他說我們的教會應該是有牧羊人
[00:19:25.960 --> 00:19:29.440]  用上帝的話語去餵養綿羊
[00:19:29.440 --> 00:19:30.920]  但他說時候將到
[00:19:30.920 --> 00:19:34.720]  我看到現在整個社會的走向
[00:19:34.720 --> 00:19:37.760]  教會再不是一個真正牧羊的地方
[00:19:37.760 --> 00:19:41.400]  而是有一個小丑在那裡說些笑話
[00:19:41.400 --> 00:19:42.280]  去娛樂山羊
[00:19:42.280 --> 00:19:46.800]  如果你明白你在西方有生活過
[00:19:46.800 --> 00:19:51.440]  你就會明白他這個預言是何等精確
[00:19:51.440 --> 00:19:55.120]  今年在美國有多少的教會
[00:19:55.120 --> 00:19:58.440]  再不是用上帝的話語去牧羊人
[00:19:58.440 --> 00:20:02.400]  而是在那裡用一些娛樂的方式
[00:20:02.400 --> 00:20:08.160]  去引導一班山羊在那裡走地上的路
[00:20:08.160 --> 00:20:10.760]  另一個人是William Booth
[00:20:10.760 --> 00:20:14.480]  William Booth如果你知道就是舊世軍的創辦人
[00:20:14.480 --> 00:20:18.680]  當然我們說的舊世軍和香港現在舊世軍是兩回事
[00:20:18.680 --> 00:20:20.240]  完全不一樣
[00:20:20.240 --> 00:20:21.520]  William Booth說
[00:20:21.520 --> 00:20:24.880]  他說二十世紀將會面臨重大的危險
[00:20:24.880 --> 00:20:26.600]  那危險是什麼呢
[00:20:26.600 --> 00:20:29.320]  沒有聖靈的信仰生活
[00:20:29.320 --> 00:20:33.240]  沒有基督的信仰
[00:20:33.240 --> 00:20:37.040]  沒有悔改的饒恕赦免
[00:20:37.040 --> 00:20:40.720]  沒有重生的救贖恩典
[00:20:40.720 --> 00:20:44.080]  沒有地獄的永恆天國
[00:20:44.080 --> 00:20:46.520]  當然他說了一件事我是沒有寫的
[00:20:46.520 --> 00:20:49.560]  他說沒有上帝的政治系統
[00:20:49.560 --> 00:20:51.080]  因為在他的世界裡面
[00:20:51.080 --> 00:20:55.440]  他仍然覺得英國是一個基督教的國家
[00:20:55.440 --> 00:20:57.160]  正如今天美國的人
[00:20:57.160 --> 00:21:01.760]  特朗普都以為美國是一個有上帝的國家
[00:21:01.760 --> 00:21:02.840]  其實這個就是一個問題
[00:21:02.840 --> 00:21:05.560]  所以我將他踩進去
[00:21:05.560 --> 00:21:08.840]  但是他說的是很有道理
[00:21:08.840 --> 00:21:10.280]  今天
[00:21:10.280 --> 00:21:12.120]  到了今天二十一世紀的時候
[00:21:12.120 --> 00:21:16.960]  我們看到教會實際上是這樣的一個光景
[00:21:16.960 --> 00:21:19.080]  今天我們說的基督教信仰
[00:21:19.080 --> 00:21:20.920]  再不需要基督
[00:21:20.920 --> 00:21:25.200]  今天我們說的饒恕再不需要悔改
[00:21:25.200 --> 00:21:27.920]  這個就是拆窩的問題
[00:21:27.920 --> 00:21:31.600]  就是當時耶利米書第七章裡面的問題
[00:21:31.600 --> 00:21:33.720]  他們以為
[00:21:33.720 --> 00:21:36.840]  他們只要來做一點點的憲制
[00:21:36.840 --> 00:21:39.440]  只要在那裡睡一個午覺
[00:21:39.440 --> 00:21:41.520]  他們就可以得到赦免
[00:21:41.520 --> 00:21:42.680]  得到饒恕
[00:21:42.680 --> 00:21:44.720]  沒有一個真正的悔改
[00:21:44.720 --> 00:21:48.720]  沒有一個真正的重生
[00:21:48.720 --> 00:21:49.760]  於是上帝怎樣說
[00:21:49.760 --> 00:21:52.720]  上帝說這一切我都看見了
[00:21:52.720 --> 00:21:55.920]  回到耶利米書第十一節
[00:21:55.920 --> 00:21:57.800]  「這稱為我名下的殿」
[00:21:57.800 --> 00:22:00.240]  「在你們眼中起」
[00:22:00.240 --> 00:22:03.360]  「可看為一個拆窩」
[00:22:03.360 --> 00:22:06.760]  「看啊我真的看見了」
[00:22:06.760 --> 00:22:08.840]  「我真的看見了」
[00:22:08.840 --> 00:22:12.320]  「你不要以為我不知道」
[00:22:12.320 --> 00:22:13.840]  有時候我都在想
[00:22:13.840 --> 00:22:17.040]  今天有多少人在這個星期日
[00:22:17.040 --> 00:22:19.960]  星期六的時候回去教會裡面
[00:22:19.960 --> 00:22:24.520]  隨便去敬拜
[00:22:24.520 --> 00:22:25.880]  說點名
[00:22:25.880 --> 00:22:27.000]  我今天又有到
[00:22:27.000 --> 00:22:28.720]  我回了教會十年
[00:22:28.720 --> 00:22:29.520]  二十年
[00:22:29.520 --> 00:22:30.240]  三十年
[00:22:30.240 --> 00:22:30.960]  四十年
[00:22:30.960 --> 00:22:33.120]  不是說每個星期都到
[00:22:33.120 --> 00:22:35.760]  人大部分時間我都到
[00:22:35.760 --> 00:22:37.200]  覺得這樣
[00:22:37.200 --> 00:22:39.600]  上帝有什麼可能不要恕我
[00:22:39.600 --> 00:22:41.360]  有什麼可能不接我
[00:22:41.360 --> 00:22:42.160]  犯遍的
[00:22:42.160 --> 00:22:44.360]  然而上帝給我們的答案就是
[00:22:44.360 --> 00:22:46.240]  這一切我都看見了
[00:22:46.240 --> 00:22:47.520]  這個拆窩
[00:22:47.520 --> 00:22:50.720]  是干犯第八屆的大本營
[00:22:50.720 --> 00:22:52.880]  這些人偷取上帝的敬拜
[00:22:52.880 --> 00:22:55.760]  這些人搶奪上帝的榮耀
[00:22:55.760 --> 00:22:57.640]  做了這些事情
[00:22:57.640 --> 00:22:59.440]  面不改容
[00:22:59.440 --> 00:23:07.840]  仍然覺得自己是一個應被上帝接納的天國子民
[00:23:07.840 --> 00:23:08.400]  看到這裡
[00:23:08.400 --> 00:23:10.720]  我想你開始意識到
[00:23:10.720 --> 00:23:12.960]  舊約的以色列人
[00:23:12.960 --> 00:23:15.480]  開始一個進化的過程
[00:23:15.480 --> 00:23:16.400]  起初的時候
[00:23:16.400 --> 00:23:21.480]  亞當夏娃是在耶蘭人靜之下去偷取上帝的東西
[00:23:21.480 --> 00:23:25.200]  去到舊約的中段後段的時候
[00:23:25.200 --> 00:23:28.320]  以色列人已經進化成為一個在光天化日
[00:23:28.320 --> 00:23:31.200]  搶奪上帝的土匪
[00:23:31.200 --> 00:23:35.280]  他們現在進駐了上帝的聖殿裡面
[00:23:35.280 --> 00:23:38.560]  將上帝的教導完全改造了
[00:23:38.560 --> 00:23:39.360]  告訴他們
[00:23:39.360 --> 00:23:40.000]  來呀來呀
[00:23:40.000 --> 00:23:40.800]  沒事的
[00:23:40.800 --> 00:23:42.560]  獻祭獻祭
[00:23:42.560 --> 00:23:43.440]  獻願祭
[00:23:43.440 --> 00:23:45.960]  上帝一定要保守我們
[00:23:45.960 --> 00:23:48.800]  他們將上帝的聖殿
[00:23:48.800 --> 00:23:51.960]  變成一個拆窩
[00:23:51.960 --> 00:23:55.400]  上帝會怎樣回應以色列人的惡行
[00:23:55.400 --> 00:23:58.920]  答案是上帝一定施行審判
[00:23:58.920 --> 00:24:00.720]  很多人到了這個地步他不明白
[00:24:00.720 --> 00:24:03.040]  他們以為上帝一定會憐憫
[00:24:03.040 --> 00:24:04.160]  上帝是愛
[00:24:04.160 --> 00:24:06.920]  他會差遣耶穌為我們釘死在十字架上
[00:24:06.920 --> 00:24:09.080]  然後你罪可以逃沒
[00:24:09.080 --> 00:24:10.360]  不
[00:24:10.360 --> 00:24:11.160]  不是這樣
[00:24:11.160 --> 00:24:14.000]  上帝的回應是上帝會施行審判
[00:24:14.000 --> 00:24:15.000]  聖潔的審判
[00:24:15.000 --> 00:24:16.560]  公義的審判
[00:24:16.560 --> 00:24:20.880]  上帝要將這個拆窩毀滅
[00:24:20.880 --> 00:24:23.040]  然後上帝說我要重建
[00:24:23.040 --> 00:24:27.000]  我要再建一個不是人手所建的
[00:24:27.000 --> 00:24:29.600]  不是人手所造的聖殿
[00:24:29.600 --> 00:24:31.960]  但我們去到新約聖經裏面
[00:24:31.960 --> 00:24:33.160]  耶穌基督的彌臨
[00:24:33.160 --> 00:24:35.080]  你看看耶穌基督的彌臨
[00:24:35.080 --> 00:24:37.280]  耶穌說的是甚麼
[00:24:37.280 --> 00:24:39.320]  《貓撲欽》第十一章
[00:24:39.320 --> 00:24:41.080]  他們來到耶路撒冷
[00:24:41.080 --> 00:24:43.560]  耶穌和祂的門徒來到耶路撒冷
[00:24:43.560 --> 00:24:44.960]  耶穌一進聖殿
[00:24:44.960 --> 00:24:48.680]  就趕出在聖殿裏做買賣的人
[00:24:48.680 --> 00:24:51.680]  推倒兌換錢財之人的卓子
[00:24:51.680 --> 00:24:54.240]  和賣甲子之人的凳子
[00:24:54.240 --> 00:24:58.360]  也不許人拿著器皿從聖殿裏經過
[00:24:58.360 --> 00:25:00.320]  耶穌教導他們說
[00:25:00.320 --> 00:25:01.760]  經上聖經裏面
[00:25:01.760 --> 00:25:03.440]  舊約聖經裏面不是記著
[00:25:03.440 --> 00:25:06.720]  我的殿要成為萬國土的殿嗎
[00:25:06.720 --> 00:25:10.920]  你們倒使它成為一個插窩
[00:25:10.920 --> 00:25:12.120]  耶穌來到聖殿
[00:25:12.120 --> 00:25:15.920]  耶穌開始停止那些人的買賣
[00:25:15.920 --> 00:25:16.920]  耶穌在做甚麼
[00:25:16.920 --> 00:25:19.880]  我們小時候讀主教學
[00:25:19.880 --> 00:25:22.800]  一定是說耶穌在清理聖殿
[00:25:22.800 --> 00:25:25.360]  把聖殿帶回敬拜
[00:25:25.360 --> 00:25:26.800]  其實耶穌不是清理聖殿
[00:25:26.800 --> 00:25:29.400]  聖殿大到你根本沒有辦法清理
[00:25:29.400 --> 00:25:32.720]  整個奧林匹克體育場那麼大
[00:25:32.720 --> 00:25:35.280]  耶穌在一個小小的角落裏面
[00:25:35.280 --> 00:25:37.880]  做了一個行動的預言
[00:25:37.880 --> 00:25:40.200]  通過這個預言可能一分鐘
[00:25:40.200 --> 00:25:43.320]  耶穌最多只能停止別人一分鐘
[00:25:43.320 --> 00:25:44.040]  耶穌告訴他們
[00:25:44.040 --> 00:25:46.280]  上帝要審判這個聖殿
[00:25:46.280 --> 00:25:48.280]  上帝要廢除這個聖殿
[00:25:48.280 --> 00:25:54.320]  上帝要將該引子駕完全的毀滅
[00:25:54.320 --> 00:25:57.200]  如果你熟悉耶穌的教導
[00:25:57.200 --> 00:25:58.320]  《馬後福音》第十一章
[00:25:58.320 --> 00:25:59.000]  第十二章
[00:25:59.000 --> 00:25:59.960]  到第十三章
[00:25:59.960 --> 00:26:01.520]  一直都在說同一件事
[00:26:01.520 --> 00:26:06.080]  就是最後上帝在公元的七十年裏面
[00:26:06.080 --> 00:26:08.440]  通過羅馬人
[00:26:08.440 --> 00:26:09.880]  偽聖耶路撒冷
[00:26:09.880 --> 00:26:14.160]  將耶路撒冷裏面的聖殿完全的摧毀
[00:26:14.160 --> 00:26:17.200]  這個是最終的預言的實現
[00:26:17.200 --> 00:26:18.560]  不過更重要的
[00:26:18.560 --> 00:26:21.680]  就是上帝要毀滅這個舊聖殿之後
[00:26:21.680 --> 00:26:23.240]  要建立一個新的聖殿
[00:26:23.240 --> 00:26:27.240]  這個新的聖殿是我叫做阿伯之駕
[00:26:27.240 --> 00:26:30.120]  被毀的是該引子駕
[00:26:30.120 --> 00:26:31.480]  什麼是該引子駕?
[00:26:31.480 --> 00:26:37.760]  該引就是一個隨意表面敬拜者的父母
[00:26:37.760 --> 00:26:39.280]  什麼叫該引?
[00:26:39.280 --> 00:26:40.800]  就是隨便的
[00:26:40.800 --> 00:26:42.280]  他不是全心全意的
[00:26:42.280 --> 00:26:43.520]  就快要坐這兩個鐘
[00:26:43.520 --> 00:26:47.480]  然後他回去繼續做他自己眼中看為對
[00:26:47.480 --> 00:26:49.400]  又眼中看為惡的事
[00:26:49.400 --> 00:26:55.240]  該引子駕是耶利米書七十一的冊禍
[00:26:55.240 --> 00:26:56.760]  但是上帝要的不是該引子駕
[00:26:56.760 --> 00:26:58.840]  上帝要的是阿伯之駕
[00:26:58.840 --> 00:27:04.120]  上帝要一個真誠全人敬拜的聖殿
[00:27:04.120 --> 00:27:06.640]  這個聖殿就是以塞亞書第五數六章
[00:27:06.640 --> 00:27:09.320]  第七節裏面所說的萬國禱告的殿
[00:27:09.320 --> 00:27:13.120]  不是上帝要你加上普通話
[00:27:13.120 --> 00:27:15.560]  有英文有廣東話有普通話就搞定
[00:27:15.560 --> 00:27:16.960]  不是
[00:27:16.960 --> 00:27:18.400]  是萬國禱告的殿
[00:27:18.400 --> 00:27:21.360]  是上帝在以塞亞書第五數六章裏面的異象
[00:27:21.360 --> 00:27:25.360]  裏面充滿著的是阿伯
[00:27:25.360 --> 00:27:29.960]  是一個全人全心敬拜的一個群體
[00:27:29.960 --> 00:27:33.480]  耶穌如何成就上帝的天國夢
[00:27:33.480 --> 00:27:37.240]  通過耶穌自己的壽死與復活
[00:27:37.240 --> 00:27:39.840]  約翰福音第二章第十九節
[00:27:39.840 --> 00:27:43.800]  耶穌回答他們說 你們拆毀這殿
[00:27:43.800 --> 00:27:46.120]  我三天內要把它重建
[00:27:46.120 --> 00:27:47.360]  猶太人說
[00:27:47.360 --> 00:27:48.920]  這殿造了四十六年
[00:27:48.920 --> 00:27:51.720]  你三日之內能把它重建
[00:27:51.720 --> 00:27:55.640]  但耶穌所說的電視指著他的身體
[00:27:55.640 --> 00:27:58.600]  他從死人中復活之後
[00:27:58.600 --> 00:28:03.160]  門徒想起他曾說的話就信了
[00:28:03.160 --> 00:28:06.360]  這裏寫的是約翰福音的起頭
[00:28:06.360 --> 00:28:08.520]  但已經道出了耶穌一生的使命
[00:28:08.520 --> 00:28:10.960]  耶穌來這世界有一個使命
[00:28:10.960 --> 00:28:12.440]  他要為上帝
[00:28:12.440 --> 00:28:14.880]  替上帝建造一個阿伯之家
[00:28:14.880 --> 00:28:17.760]  因為現在那個是個人之家
[00:28:17.760 --> 00:28:21.280]  他要廢除現在這個假聖殿
[00:28:21.280 --> 00:28:28.360]  要建立一個全人真心敬拜上帝的聖殿
[00:28:28.360 --> 00:28:30.160]  全人的敬拜
[00:28:30.160 --> 00:28:31.320]  永恆的聖殿
[00:28:31.320 --> 00:28:33.680]  這是天父的旨意
[00:28:33.680 --> 00:28:35.600]  耶穌為此而生
[00:28:35.600 --> 00:28:36.840]  耶穌為此而活
[00:28:36.840 --> 00:28:39.960]  耶穌為此而竭心盡力
[00:28:39.960 --> 00:28:44.520]  約翰福音接下來的連續三章的聖經裏
[00:28:44.520 --> 00:28:48.520]  耶穌自己提到他一生的使命
[00:28:48.520 --> 00:28:52.960]  三次他說他來是要做上帝的旨意
[00:28:52.960 --> 00:28:55.280]  我的食物就是要遵行
[00:28:55.280 --> 00:28:57.440]  猜我來那位的旨意
[00:28:57.440 --> 00:28:58.760]  完成他的工作
[00:28:58.760 --> 00:29:01.360]  第四章第三十四節
[00:29:01.360 --> 00:29:03.560]  第五章第三十節
[00:29:03.560 --> 00:29:05.240]  我不尋求自己的意願
[00:29:05.240 --> 00:29:08.880]  不只尋求猜我來那位的旨意
[00:29:08.880 --> 00:29:10.240]  第六章第三十八節
[00:29:10.240 --> 00:29:11.760]  因為我從天上降下
[00:29:11.760 --> 00:29:14.720]  不是要按自己的旨意行
[00:29:14.720 --> 00:29:18.960]  而是要遵守猜我來那位的旨意
[00:29:18.960 --> 00:29:21.920]  耶穌從來不偷取上帝的敬拜
[00:29:21.920 --> 00:29:23.960]  耶穌不搶奪上帝的榮耀
[00:29:23.960 --> 00:29:26.600]  相反他竭心盡力
[00:29:26.600 --> 00:29:27.640]  他愛慕上帝
[00:29:27.640 --> 00:29:30.600]  他獻上所有去榮耀上帝
[00:29:30.600 --> 00:29:35.400]  我們可以說耶穌就是第八屆的化身
[00:29:35.400 --> 00:29:39.520]  第八屆叫你不要偷取上帝的榮耀
[00:29:39.520 --> 00:29:41.560]  不要偷取上帝的敬拜
[00:29:41.560 --> 00:29:44.680]  相反要全人全心去服侍上帝
[00:29:44.680 --> 00:29:45.400]  榮耀上帝
[00:29:45.400 --> 00:29:49.200]  耶穌的一生就是第八屆的化身
[00:29:49.200 --> 00:29:51.400]  因為他活著就是敬拜上帝
[00:29:51.400 --> 00:29:55.200]  他活著就是榮耀真神
[00:29:55.200 --> 00:29:58.600]  如果你要用一句聖經的金句
[00:29:58.600 --> 00:30:00.840]  來反映耶穌在地上
[00:30:00.840 --> 00:30:04.440]  侍功的導向和生命的意象
[00:30:04.440 --> 00:30:08.120]  我會想到一個以塞亞書裡面的一節聖經
[00:30:08.120 --> 00:30:10.160]  你想想每一個人的工作桌上
[00:30:10.160 --> 00:30:12.560]  都可能有一個金句
[00:30:12.560 --> 00:30:14.640]  你的金句會是什麼呢?
[00:30:14.640 --> 00:30:16.520]  這個很有可能
[00:30:16.520 --> 00:30:18.640]  如果耶穌有一個工作桌
[00:30:18.640 --> 00:30:21.080]  是耶穌的金句
[00:30:21.080 --> 00:30:24.200]  以塞亞書第四十二章第八節這樣說
[00:30:24.200 --> 00:30:25.920]  我是耶和華
[00:30:25.920 --> 00:30:27.960]  這是我的命
[00:30:27.960 --> 00:30:31.040]  我必不將我的榮耀給別臣
[00:30:31.040 --> 00:30:36.920]  也不將我所得的重贊歸給雕刻的偶像
[00:30:36.920 --> 00:30:40.200]  這次聖經是耶和華上帝的自我宣言
[00:30:40.200 --> 00:30:41.600]  祂告訴我們
[00:30:41.600 --> 00:30:43.640]  這就是祂自己
[00:30:43.640 --> 00:30:49.240]  但同時間這次聖經也是祂的悲嘆和渴望
[00:30:49.240 --> 00:30:52.240]  祂的悲嘆是因為祂悲嘆當時的意識人
[00:30:52.240 --> 00:30:54.640]  沒有這樣去敬拜祂
[00:30:54.640 --> 00:30:58.200]  當時的意識人做的是混合的敬拜
[00:30:58.200 --> 00:30:59.960]  又將榮耀給他
[00:30:59.960 --> 00:31:01.520]  又將榮耀給別臣
[00:31:01.520 --> 00:31:02.960]  又將敬拜給他
[00:31:02.960 --> 00:31:05.040]  又將敬拜給其他的偶像
[00:31:05.040 --> 00:31:06.080]  祂不要
[00:31:06.080 --> 00:31:07.440]  祂悲嘆
[00:31:07.440 --> 00:31:08.680]  但也是祂的渴望
[00:31:08.680 --> 00:31:12.000]  因為祂渴望以塞亞書第五十六章
[00:31:12.000 --> 00:31:15.680]  第七節萬國禱告的殿的實現
[00:31:15.680 --> 00:31:18.680]  在萬國禱告的殿裡面
[00:31:18.680 --> 00:31:23.800]  他們將所有的榮耀重贊歸於耶和華
[00:31:23.800 --> 00:31:27.480]  有誰可以承擔如此的重任
[00:31:27.480 --> 00:31:30.160]  去建立一個萬國禱告的殿
[00:31:30.160 --> 00:31:33.000]  有誰願意奉上自己的生命
[00:31:33.000 --> 00:31:35.680]  承傳上帝的旨意
[00:31:35.680 --> 00:31:39.760]  答案是在以塞亞書之前的幾節
[00:31:39.760 --> 00:31:43.800]  以塞亞書第四十二章第一節
[00:31:43.800 --> 00:31:45.280]  看啊
[00:31:45.280 --> 00:31:47.040]  我耶和華有一個僕人
[00:31:47.040 --> 00:31:47.640]  我的僕人
[00:31:47.640 --> 00:31:48.640]  我所扶持的
[00:31:48.640 --> 00:31:50.280]  我所簡算的僕人
[00:31:50.280 --> 00:31:52.240]  我所喜悅的僕人
[00:31:52.240 --> 00:31:52.960]  看啊
[00:31:52.960 --> 00:31:56.640]  祂要為我承傳
[00:31:56.640 --> 00:31:58.000]  將榮耀歸給我
[00:31:58.000 --> 00:32:00.160]  將重贊歸給我
[00:32:00.160 --> 00:32:00.680]  這個人
[00:32:00.680 --> 00:32:02.880]  我已將我的靈賜給他
[00:32:02.880 --> 00:32:06.600]  他必將功利傳到萬國
[00:32:06.600 --> 00:32:09.240]  我們當中可能有人知道
[00:32:09.240 --> 00:32:10.200]  這一節聖經
[00:32:10.200 --> 00:32:12.560]  以塞亞書第四十二章第一節
[00:32:12.560 --> 00:32:17.680]  其實是出現在耶穌受洗的時候
[00:32:17.680 --> 00:32:20.480]  你記得當耶穌來到約翰的時候
[00:32:20.480 --> 00:32:22.280]  接受水禮的時候
[00:32:22.280 --> 00:32:24.000]  祂從水裡一上來
[00:32:24.000 --> 00:32:25.720]  看見天就烈了
[00:32:25.720 --> 00:32:28.400]  有聖靈彷彿甲子降在祂身上
[00:32:28.400 --> 00:32:30.760]  我將祂的靈降在祂身上
[00:32:30.760 --> 00:32:33.800]  然後有一把聲音從天上說
[00:32:33.800 --> 00:32:35.320]  祢是我的兒子
[00:32:35.320 --> 00:32:37.320]  我所喜悅的
[00:32:37.320 --> 00:32:38.720]  我所喜悅的出於哪裏
[00:32:38.720 --> 00:32:39.880]  出於這裏
[00:32:39.880 --> 00:32:41.120]  我所喜悅的
[00:32:41.120 --> 00:32:41.960]  耶穌是誰
[00:32:41.960 --> 00:32:44.040]  耶穌是上帝簡算的僕人
[00:32:44.040 --> 00:32:48.320]  耶穌是上帝喜悅的僕人
[00:32:48.320 --> 00:32:50.440]  更重要的是
[00:32:50.440 --> 00:32:52.960]  以塞亞書第四十二章其實記載了
[00:32:52.960 --> 00:32:56.280]  一個我們所謂的以塞亞書當中
[00:32:56.280 --> 00:32:59.000]  四首僕人之歌的第一首
[00:32:59.000 --> 00:33:00.040]  有沒有聽過
[00:33:00.040 --> 00:33:03.520]  在以塞亞書裏面有四首僕人之歌
[00:33:03.520 --> 00:33:05.960]  第一首是第四十二章
[00:33:05.960 --> 00:33:07.960]  還有三首在哪裏
[00:33:07.960 --> 00:33:09.440]  在四十九章
[00:33:09.440 --> 00:33:11.040]  在五十章
[00:33:11.040 --> 00:33:14.640]  還有在五十二至五十三章
[00:33:14.640 --> 00:33:16.440]  你開始其實你都聽過
[00:33:16.440 --> 00:33:17.880]  因為去到五十三章
[00:33:17.880 --> 00:33:21.080]  誰沒有聽過以塞亞書有五十三章
[00:33:21.080 --> 00:33:23.240]  以塞亞書五十三章
[00:33:23.240 --> 00:33:26.280]  是整個僕人之歌的高潮
[00:33:26.280 --> 00:33:27.360]  我們從另一個角度來講
[00:33:27.360 --> 00:33:28.480]  我們可以說
[00:33:28.480 --> 00:33:31.680]  以塞亞書有一首僕人之歌
[00:33:31.680 --> 00:33:34.520]  這個一首僕人之歌有四部份
[00:33:34.520 --> 00:33:35.800]  四部份
[00:33:35.800 --> 00:33:37.480]  第一個部份是四十二章
[00:33:37.480 --> 00:33:38.800]  第二個部份是四十九章
[00:33:38.800 --> 00:33:40.520]  第三個部份是第五十章
[00:33:40.520 --> 00:33:43.320]  最後一個部份的高潮在哪裏
[00:33:43.320 --> 00:33:45.440]  第五十三章
[00:33:45.440 --> 00:33:48.640]  我想帶你去看看僕人之歌的結束
[00:33:48.640 --> 00:33:51.600]  最後的三節
[00:33:51.600 --> 00:33:53.760]  這個僕人要來
[00:33:53.760 --> 00:33:55.160]  要給榮耀上帝
[00:33:55.160 --> 00:33:56.360]  要敬拜上帝
[00:33:56.360 --> 00:33:58.800]  這個僕人如何成全
[00:33:58.800 --> 00:33:59.840]  這樣的異象
[00:33:59.840 --> 00:34:02.560]  以塞亞書第五十三章第十節
[00:34:02.560 --> 00:34:05.120]  「耀華的子義」要壓傷他
[00:34:05.120 --> 00:34:06.320]  不是單單只壓傷
[00:34:06.320 --> 00:34:07.440]  是壓死
[00:34:07.440 --> 00:34:08.440]  將他壓死
[00:34:08.440 --> 00:34:10.880]  使他受苦
[00:34:10.880 --> 00:34:14.680]  當他的生命作為贖罪祭的時候
[00:34:14.680 --> 00:34:16.880]  他必看見後裔
[00:34:16.880 --> 00:34:19.560]  他的年日必然長久
[00:34:19.560 --> 00:34:22.480]  他的後裔是阿伯
[00:34:22.480 --> 00:34:24.360]  不是該人是阿伯
[00:34:24.360 --> 00:34:26.840]  是全心全意敬拜上帝的人
[00:34:26.840 --> 00:34:28.640]  通過耶穌的受死復活
[00:34:28.640 --> 00:34:32.320]  上帝要拯救一班真正愛他
[00:34:32.320 --> 00:34:34.560]  獻上生命的阿伯
[00:34:34.560 --> 00:34:37.480]  我的義僕使許多人得稱為義
[00:34:37.480 --> 00:34:39.800]  他要擔當他們的罪業
[00:34:39.800 --> 00:34:41.560]  他傾倒自己的生命
[00:34:41.560 --> 00:34:44.720]  以致於死 擔當多人的罪
[00:34:44.720 --> 00:34:47.560]  為他們的過犯代討
[00:34:47.560 --> 00:34:50.920]  耶穌不單止不像亞當夏娃
[00:34:50.920 --> 00:34:53.480]  偷取上帝的敬拜
[00:34:53.480 --> 00:34:54.920]  奪取上帝的榮耀
[00:34:54.920 --> 00:35:00.920]  相反 耶穌要成全上帝的旨意
[00:35:00.920 --> 00:35:03.760]  甚至他傾倒他自己的生命
[00:35:03.760 --> 00:35:06.200]  以致於死
[00:35:06.200 --> 00:35:09.920]  令我想起另一首僕人之歌
[00:35:09.920 --> 00:35:14.560]  再不是舊約聖經裡黑白模糊的僕人之歌
[00:35:14.560 --> 00:35:17.880]  而是新約聖經裡有另一個僕人之歌
[00:35:17.880 --> 00:35:22.600]  高清立體彩色的僕人之歌
[00:35:22.600 --> 00:35:26.200]  《皮勒比書》第二章
[00:35:26.200 --> 00:35:27.480]  保羅這樣說
[00:35:27.480 --> 00:35:31.040]  耶穌他本有上帝的形象
[00:35:31.040 --> 00:35:34.120]  卻不堅持自己與上帝同等
[00:35:34.120 --> 00:35:37.600]  反倒虛己取了盧卜的形象
[00:35:37.600 --> 00:35:39.600]  成為人的樣色
[00:35:39.600 --> 00:35:40.960]  既有人的樣子
[00:35:40.960 --> 00:35:43.040]  就獻給自己全心馴服
[00:35:43.040 --> 00:35:44.520]  以致於死
[00:35:44.520 --> 00:35:47.000]  且死在十字架上
[00:35:47.000 --> 00:35:50.560]  這裡說耶穌本有上帝的形象
[00:35:50.560 --> 00:35:54.240]  他卻不堅持自己與上帝為同等
[00:35:54.240 --> 00:35:58.080]  其實我很喜歡舊版的和合本的翻譯
[00:35:58.080 --> 00:35:59.600]  舊版和合本的翻譯是怎樣
[00:35:59.600 --> 00:36:01.360]  他本有上帝的形象
[00:36:01.360 --> 00:36:05.360]  不以自己與上帝同等為強奪的
[00:36:05.360 --> 00:36:06.680]  記不記得
[00:36:06.680 --> 00:36:08.240]  因為我喜歡這個強奪的
[00:36:08.240 --> 00:36:09.440]  什麼叫強奪的
[00:36:09.440 --> 00:36:13.640]  就是耶穌本來與上帝同等
[00:36:13.640 --> 00:36:15.520]  有些人給了你地位
[00:36:15.520 --> 00:36:16.320]  你怎樣
[00:36:16.320 --> 00:36:18.200]  兩隻手握著他
[00:36:18.200 --> 00:36:20.240]  死都不放
[00:36:20.240 --> 00:36:21.760]  這個屬於我的東西
[00:36:21.760 --> 00:36:24.000]  不放 不給
[00:36:24.000 --> 00:36:26.080]  耶穌是可以這樣做的
[00:36:26.080 --> 00:36:28.080]  因為他本有上帝的形象
[00:36:28.080 --> 00:36:30.240]  他與上帝同等
[00:36:30.240 --> 00:36:34.960]  但他沒有兩隻手握緊他
[00:36:34.960 --> 00:36:36.880]  他沒有去強奪他
[00:36:36.880 --> 00:36:39.760]  他不僅沒有強奪他 他還衝手
