
[00:00:00.000 --> 00:00:02.000]  各位訂閱者早晨 各位來賓早晨
[00:22:01.000 --> 00:22:03.000]  你做不做呢
[00:22:03.000 --> 00:22:05.000]  你會怎樣去理解
[00:22:05.000 --> 00:22:09.000]  這個上帝呢
[00:22:09.000 --> 00:22:11.000]  不過從另一個角度來說
[00:22:11.000 --> 00:22:13.000]  我們嘗試重返希伯來書的
[00:22:13.000 --> 00:22:15.000]  作者的心意來看
[00:22:15.000 --> 00:22:17.000]  為什麼他會在這裡
[00:22:17.000 --> 00:22:21.000]  停頓了關於摩西自己的故事呢
[00:22:21.000 --> 00:22:22.000]  這個安排
[00:22:22.000 --> 00:22:24.000]  或者呈現出
[00:22:24.000 --> 00:22:26.000]  一個更加重要的鼓勵就是
[00:22:26.000 --> 00:22:27.000]  是的
[00:22:27.000 --> 00:22:30.000]  即使我看不到這個結局
[00:22:30.000 --> 00:22:33.000]  即使我看不到這個
[00:22:33.000 --> 00:22:34.000]  或者我有份的結局
[00:22:34.000 --> 00:22:38.000]  我仍然有信心去做好它
[00:22:38.000 --> 00:22:40.000]  這個就是恩著信
[00:22:40.000 --> 00:22:43.000]  這個就是信的力量
[00:22:43.000 --> 00:22:45.000]  恩著信
[00:22:45.000 --> 00:22:47.000]  摩西在整個歷史
[00:22:47.000 --> 00:22:50.000]  在整個上帝的拯救歷史裡面
[00:22:50.000 --> 00:22:51.000]  他有份
[00:22:51.000 --> 00:22:53.000]  這個位置很特別
[00:22:53.000 --> 00:22:55.000]  這個位置很關鍵
[00:22:55.000 --> 00:22:59.000]  但是又好像錯過了一些東西
[00:22:59.000 --> 00:23:01.000]  充滿了吊詭
[00:23:01.000 --> 00:23:03.000]  然而
[00:23:03.000 --> 00:23:05.000]  如果我們嘗試問
[00:23:05.000 --> 00:23:09.000]  摩西你怎樣想呢
[00:23:09.000 --> 00:23:11.000]  會不會是我們將來上去
[00:23:11.000 --> 00:23:15.000]  跟他重聚的時候問的問題呢
[00:23:15.000 --> 00:23:17.000]  不過我會這樣去理解
[00:23:17.000 --> 00:23:19.000]  摩西的心境
[00:23:19.000 --> 00:23:23.000]  或者他現在在另一個世界裡面
[00:23:23.000 --> 00:23:29.000]  他望著遙望著以色列人進入迦南的日子裡面
[00:23:29.000 --> 00:23:31.000]  進入英許地的時候
[00:23:31.000 --> 00:23:34.000]  他會在心底裡面說一句
[00:23:34.000 --> 00:23:36.000]  成了
[00:23:36.000 --> 00:23:39.000]  能夠忠於上帝的交托
[00:23:39.000 --> 00:23:42.000]  又不負所托
[00:23:42.000 --> 00:23:46.000]  我想不單只是對摩西來說
[00:23:46.000 --> 00:23:49.000]  是一份美好的心願
[00:23:49.000 --> 00:23:52.000]  一個美麗的一個想法
[00:23:52.000 --> 00:23:55.000]  而對於很多很多侍奉他的人來說
[00:23:55.000 --> 00:23:58.000]  都是一種心底裡的心聲
[00:23:58.000 --> 00:24:02.000]  做得好就行了
[00:24:02.000 --> 00:24:05.000]  怎樣來到去不負所托
[00:24:05.000 --> 00:24:07.000]  正正是因為我們知道
[00:24:07.000 --> 00:24:10.000]  上帝是值得我們去跟隨
[00:24:10.000 --> 00:24:14.000]  值得我們放棄
[00:24:14.000 --> 00:24:18.000]  提到去放棄
[00:24:18.000 --> 00:24:21.000]  在我們的信仰歷史裡面
[00:24:21.000 --> 00:24:24.000]  很多人都有很多的改變
[00:24:24.000 --> 00:24:28.000]  他們的改變是需要放棄
[00:24:28.000 --> 00:24:32.000]  摩西放棄了他原有的地位
[00:24:32.000 --> 00:24:38.000]  甚至保羅放棄了他有的那個人的權勢
[00:24:38.000 --> 00:24:40.000]  去跟隨耶穌
[00:24:40.000 --> 00:24:44.000]  再看回我們的中國教會歷史
[00:24:44.000 --> 00:24:47.000]  我們早期的
[00:24:47.000 --> 00:24:51.000]  聖經好、宋尚捷好
[00:24:51.000 --> 00:24:54.000]  他們都放棄了自己有的機會
[00:24:54.000 --> 00:24:57.000]  特別宋尚捷博士
[00:24:57.000 --> 00:25:01.000]  當年拿了在外國得來的化學博士的學位
[00:25:01.000 --> 00:25:04.000]  走到半路都丟到海裡
[00:25:04.000 --> 00:25:07.000]  做文行,然後說做傳道
[00:25:07.000 --> 00:25:11.000]  如果你是宋博士的爸爸媽媽會怎樣?
[00:25:11.000 --> 00:25:14.000]  反過來,你嘗試想想
[00:25:14.000 --> 00:25:18.000]  搞完這個大學畢業,接著讀博士專修
[00:25:18.000 --> 00:25:22.000]  然後跟你說,爸爸,我要去做傳道人
[00:25:22.000 --> 00:25:26.000]  作為父母親的你有什麼反應呢?
[00:25:26.000 --> 00:25:32.000]  我聽很多人說,你多做幾年事吧
[00:25:32.000 --> 00:25:37.000]  這是價值的問題,是取捨的問題
[00:25:37.000 --> 00:25:40.000]  要迎向上帝的呼召
[00:25:40.000 --> 00:25:43.000]  要迎向上帝豐富的恩典
[00:25:43.000 --> 00:25:45.000]  需要的是一個
[00:25:45.000 --> 00:25:49.000]  最近很流行說的斷捨離的心態
[00:25:49.000 --> 00:25:53.000]  你放下那些東西,那些可能對你不是很重要
[00:25:53.000 --> 00:25:59.000]  不過它影響了你很多很多的時間、人生的東西
[00:25:59.000 --> 00:26:07.000]  我去理解希伯雷書作者講摩西的故事
[00:26:07.000 --> 00:26:10.000]  為什麼講到這裡就有這種眼光
[00:26:10.000 --> 00:26:13.000]  有這種感動,是的
[00:26:13.000 --> 00:26:18.000]  我們未必一定要看到成就、看到結果而做
[00:26:18.000 --> 00:26:22.000]  如果我們看到是上帝的心意,我們就做吧
[00:26:22.000 --> 00:26:24.000]  把握可以做到的機會
[00:26:24.000 --> 00:26:27.000]  把握可以做到的時間
[00:26:27.000 --> 00:26:33.000]  這個正正就是在這段經文裡面給我的鼓勵和提醒
[00:26:33.000 --> 00:26:37.000]  好了,希伯雷書的作者
[00:26:37.000 --> 00:26:40.000]  恩著信的故事
[00:26:40.000 --> 00:26:43.000]  最後這個兩節裡面
[00:26:43.000 --> 00:26:47.000]  關於耶利歌城的故事,關於拉合的故事
[00:26:47.000 --> 00:26:51.000]  又和整個摩西的故事有什麼關係呢?
[00:26:51.000 --> 00:26:53.000]  我們嘗試去理解一下
[00:26:53.000 --> 00:27:00.000]  希伯雷書作者將耶利歌的故事作為這段恩著信的演繹結束
[00:27:00.000 --> 00:27:04.000]  讓我們思考一個頗有意思的問題
[00:27:04.000 --> 00:27:08.000]  按道理,按照歷史的發展來說
[00:27:08.000 --> 00:27:15.000]  這段耶利歌城戰事應該是誰帶領著的?
[00:27:15.000 --> 00:27:17.000]  是約書亞
[00:27:17.000 --> 00:27:22.000]  按道理,摩西已經退出了歷史的舞台
[00:27:22.000 --> 00:27:28.000]  從出埃及到入迦南這個整體有連貫性的故事
[00:27:28.000 --> 00:27:32.000]  按道理應該輪到約書亞出場
[00:27:32.000 --> 00:27:35.000]  但是為什麼偏偏在耶利歌戰役裡面
[00:27:35.000 --> 00:27:40.000]  希伯雷書的作者著眼於拉合而不是約書亞呢?
[00:27:40.000 --> 00:27:44.000]  作者在這裡想講的是什麼訊息呢?
[00:27:44.000 --> 00:27:47.000]  聖經學者有一個這樣的見解
[00:27:47.000 --> 00:27:50.000]  他說拉合沒有見過上帝的大能
[00:27:50.000 --> 00:27:52.000]  他只是從別人的口中來知道
[00:27:52.000 --> 00:28:00.000]  上帝怎樣來帶領著以色列人橫過曠野進入迦南
[00:28:00.000 --> 00:28:02.000]  這些利害事蹟
[00:28:02.000 --> 00:28:04.000]  聽了
[00:28:04.000 --> 00:28:09.000]  他竟然願意冒險違抗皇帝的命令
[00:28:09.000 --> 00:28:11.000]  背叛皇帝的命令
[00:28:11.000 --> 00:28:14.000]  隱藏著以色列探子的行蹤
[00:28:14.000 --> 00:28:18.000]  不要輕看這些這樣的安排
[00:28:18.000 --> 00:28:21.000]  他是冒著生命危險
[00:28:21.000 --> 00:28:26.000]  因為耶利歌王知道以色列來到他面前
[00:28:26.000 --> 00:28:29.000]  是一個非常大的威脅
[00:28:29.000 --> 00:28:31.000]  危機臨到
[00:28:31.000 --> 00:28:35.000]  你竟然叛國
[00:28:35.000 --> 00:28:37.000]  是不是很艱難?
[00:28:37.000 --> 00:28:44.000]  但是拉合就為了他心裡面所想望的
[00:28:44.000 --> 00:28:46.000]  他要得到拯救
[00:28:46.000 --> 00:28:48.000]  脫險而做了這個行動
[00:28:48.000 --> 00:28:51.000]  同樣都是一個決心的問題
[00:28:51.000 --> 00:28:54.000]  背後一個信念的問題
[00:28:54.000 --> 00:28:58.000]  這個信念令到他有這個選擇
[00:28:58.000 --> 00:29:03.000]  我們從這個段落裡面來講
[00:29:03.000 --> 00:29:08.000]  看到一個信心的重要
[00:29:08.000 --> 00:29:10.000]  雖然看不到
[00:29:10.000 --> 00:29:11.000]  不過相信
[00:29:11.000 --> 00:29:14.000]  所以去追求這個這樣的關係
[00:29:14.000 --> 00:29:16.000]  這樣的邏輯
[00:29:16.000 --> 00:29:19.000]  這樣的信念思維
[00:29:19.000 --> 00:29:22.000]  提醒我去理解
[00:29:22.000 --> 00:29:24.000]  希伯來書在這個段落裡面
[00:29:24.000 --> 00:29:28.000]  恩著信的一個論述的結束
[00:29:28.000 --> 00:29:31.000]  這個作者對恩著信的結語
[00:29:31.000 --> 00:29:33.000]  從上文下理來看
[00:29:33.000 --> 00:29:36.000]  以色列人進入了英去之地
[00:29:36.000 --> 00:29:39.000]  他是承接了摩西的恩著信
[00:29:39.000 --> 00:29:43.000]  而進入了英去
[00:29:43.000 --> 00:29:47.000]  上帝的約成就了
[00:29:47.000 --> 00:29:48.000]  但是然而這個約
[00:29:48.000 --> 00:29:53.000]  同樣可以影響了外邦人
[00:29:53.000 --> 00:29:56.000]  這個段落同樣記載了
[00:29:56.000 --> 00:30:01.000]  外邦人都可以恩著信而得拯救
[00:30:01.000 --> 00:30:02.000]  我們在這裡就看到
[00:30:02.000 --> 00:30:06.000]  上帝的慈愛和恩典
[00:30:06.000 --> 00:30:10.000]  而事實上這個恩著信
[00:30:10.000 --> 00:30:14.000]  更加體現在耶穌基督十字架上面
[00:30:14.000 --> 00:30:18.000]  去看得出來
[00:30:18.000 --> 00:30:20.000]  我們今天同樣
[00:30:20.000 --> 00:30:24.000]  恩著相信耶穌基督的死和復活
[00:30:24.000 --> 00:30:26.000]  而得以和上帝和好
[00:30:26.000 --> 00:30:29.000]  得以有一個新的生命
[00:30:29.000 --> 00:30:33.000]  這個也是同樣回應了
[00:30:33.000 --> 00:30:36.000]  或者反照著三十至三十一節裡面
[00:30:36.000 --> 00:30:38.000]  拉合的故事
[00:30:38.000 --> 00:30:42.000]  上帝的恩典是對每一個人
[00:30:42.000 --> 00:30:44.000]  都有同樣的恩典
[00:30:44.000 --> 00:30:47.000]  因為恩著信
[00:30:47.000 --> 00:30:52.000]  舊約如是 新約更加如是
[00:30:52.000 --> 00:30:54.000]  耶穌基督的受死和復活
[00:30:54.000 --> 00:30:57.000]  成為了我們選擇的根據
[00:30:57.000 --> 00:31:01.000]  正正就是這個段落給我們的啟發
[00:31:01.000 --> 00:31:07.000]  我們怎樣能夠在當中做到去選擇
[00:31:07.000 --> 00:31:09.000]  就很視乎我們怎樣認定
[00:31:09.000 --> 00:31:15.000]  這位上帝在我們心裡面的位置
[00:31:15.000 --> 00:31:17.000]  有朋友問我一個問題
[00:31:17.000 --> 00:31:19.000]  也是主內的頂尖
[00:31:19.000 --> 00:31:22.000]  他說 我們經常說要
[00:31:22.000 --> 00:31:25.000]  將我們的主權交給上帝
[00:31:25.000 --> 00:31:28.000]  交了給他就是沒了自我
[00:31:28.000 --> 00:31:31.000]  沒了自我 怎樣行
[00:31:31.000 --> 00:31:33.000]  歌都可以唱 我係我
[00:31:33.000 --> 00:31:38.000]  去到一生終結都是我係我
[00:31:38.000 --> 00:31:44.000]  不知道你們會怎樣回應呢
[00:31:44.000 --> 00:31:46.000]  我就這樣回答他
[00:31:46.000 --> 00:31:48.000]  的確是的 你交了給上帝
[00:31:48.000 --> 00:31:51.000]  你好像就沒了自己
[00:31:51.000 --> 00:31:53.000]  不過如果你交在上帝的手裡面
[00:31:53.000 --> 00:31:55.000]  你將會有無限的可能
[00:31:55.000 --> 00:31:58.000]  因為他是無限的上帝
[00:31:58.000 --> 00:32:02.000]  無限裡面怎會沒了你一呢
[00:32:02.000 --> 00:32:04.000]  如果你計算一下 你是一
[00:32:04.000 --> 00:32:08.000]  上帝是無限 誰比較厲害
[00:32:08.000 --> 00:32:12.000]  所以如果你只是流亂於
[00:32:12.000 --> 00:32:14.000]  局限於在自己的計劃當中
[00:32:14.000 --> 00:32:20.000]  只是會錯過了無限可能的豐富
[00:32:20.000 --> 00:32:25.000]  你要做選擇了
[00:32:25.000 --> 00:32:28.000]  我們在希伯來書這三個段落裡面
[00:32:28.000 --> 00:32:32.000]  看到選擇的精彩之處
[00:32:32.000 --> 00:32:34.000]  摩西的父母的選擇
[00:32:34.000 --> 00:32:36.000]  摩西個人的選擇
[00:32:36.000 --> 00:32:38.000]  拉合的選擇
[00:32:38.000 --> 00:32:40.000]  他們所做的決定
[00:32:40.000 --> 00:32:42.000]  同樣有一個現實環境
[00:32:42.000 --> 00:32:45.000]  就是他要面對著不順境
[00:32:45.000 --> 00:32:50.000]  不順利 不如意的現實壓迫
[00:32:50.000 --> 00:32:52.000]  然而要堅持下去
[00:32:52.000 --> 00:32:54.000]  只是因為他背後的信念
[00:32:54.000 --> 00:32:58.000]  他信得過這個上帝給他的應許
[00:32:58.000 --> 00:33:00.000]  信得過這個上帝的本質
[00:33:00.000 --> 00:33:03.000]  信實此外
[00:33:03.000 --> 00:33:04.000]  而有意思的就是
[00:33:04.000 --> 00:33:05.000]  正正是這樣的堅持
[00:33:05.000 --> 00:33:06.000]  這樣的信念
[00:33:06.000 --> 00:33:10.000]  將會超越了我們的眼界
[00:33:10.000 --> 00:33:16.000]  讓我們看到很多很多不同的真實
[00:33:16.000 --> 00:33:19.000]  上帝的心意原來是這麼奇妙
[00:33:19.000 --> 00:33:22.000]  實在是恩典
[00:33:22.000 --> 00:33:25.000]  所以在這裡
[00:33:25.000 --> 00:33:28.000]  我鼓勵大家
[00:33:28.000 --> 00:33:32.000]  放下那些阻礙我們親近上帝
[00:33:32.000 --> 00:33:35.000]  放下那些阻礙我們聆聽上帝
[00:33:35.000 --> 00:33:39.000]  向我們發出呼召的個人思念
[00:33:39.000 --> 00:33:41.000]  個人意願
[00:33:41.000 --> 00:33:46.000]  專心地去面向這個挑戰
[00:33:46.000 --> 00:33:48.000]  我們在職場上
[00:33:48.000 --> 00:33:50.000]  在各個崗位裏面
[00:33:50.000 --> 00:33:51.000]  在家庭裏面
[00:33:51.000 --> 00:33:55.000]  同樣都可以榮耀上帝的名
[00:33:55.000 --> 00:33:58.000]  不是一定要做傳道人
[00:33:58.000 --> 00:33:59.000]  做牧師
[00:33:59.000 --> 00:34:05.000]  牧師才是見證上帝全福音
[00:34:05.000 --> 00:34:09.000]  我們可以藉著上帝給我們的恩典才幹
[00:34:09.000 --> 00:34:12.000]  去見證祂
[00:34:12.000 --> 00:34:15.000]  做好我們的事情
[00:34:15.000 --> 00:34:17.000]  活好我們的生活
[00:34:17.000 --> 00:34:19.000]  活好我們的信仰
[00:34:19.000 --> 00:34:25.000]  這就是希伯羅書給我的鼓勵
[00:34:25.000 --> 00:34:28.000]  一起進入上帝的無限之中
[00:34:28.000 --> 00:34:32.000]  領受祂的照明
[00:34:32.000 --> 00:34:33.000]  我們將會體驗到
[00:34:33.000 --> 00:34:36.000]  無限的可能性的實現
[00:34:36.000 --> 00:34:38.000]  我們將會體驗到
[00:34:38.000 --> 00:34:40.000]  意想不到的驚喜
[00:34:40.000 --> 00:34:44.000]  我最後講一個見證
[00:34:44.000 --> 00:34:46.000]  我幼年的時候
[00:34:46.000 --> 00:34:49.000]  認識了一個朋友十幾歲
[00:34:49.000 --> 00:34:54.000]  那時候他和我都是好朋友
[00:34:54.000 --> 00:34:55.000]  都是街坊
[00:34:55.000 --> 00:34:57.000]  我們各有優點
[00:34:57.000 --> 00:34:59.000]  他就爛賭
[00:34:59.000 --> 00:35:03.000]  我就有另一樣東西不告訴你
[00:35:03.000 --> 00:35:08.000]  我們都會覺得人生就是這樣
[00:35:08.000 --> 00:35:10.000]  及時行樂
[00:35:10.000 --> 00:35:14.000]  大家各有各的生活
[00:35:14.000 --> 00:35:16.000]  去了加拿大讀書
[00:35:16.000 --> 00:35:17.000]  做了幾年之後
[00:35:17.000 --> 00:35:19.000]  去了加拿大讀書
[00:35:19.000 --> 00:35:21.000]  讀了一兩年左右回來
[00:35:21.000 --> 00:35:23.000]  他竟然跟我說耶穌
[00:35:23.000 --> 00:35:26.000]  那時候我還沒信耶穌
[00:35:26.000 --> 00:35:29.000]  哎呀 老朋友你完全不同了
[00:35:29.000 --> 00:35:34.000]  然後再過十幾年
[00:35:34.000 --> 00:35:36.000]  他今天跟我一樣
[00:35:36.000 --> 00:35:39.000]  在教會裏面
[00:35:39.000 --> 00:35:43.000]  在這個機構裏面服侍上帝
[00:35:43.000 --> 00:35:47.000]  專心做一個牧者
[00:35:47.000 --> 00:35:49.000]  昔日我們這兩個
[00:35:49.000 --> 00:35:51.000]  斯斯文文沒有好人的
[00:35:51.000 --> 00:35:54.000]  這樣的年輕人
[00:35:54.000 --> 00:35:59.000]  竟然成為牧師傳道人
[00:35:59.000 --> 00:36:02.000]  很多街坊都想不到的
[00:36:02.000 --> 00:36:05.000]  但是上帝就是這樣
[00:36:05.000 --> 00:36:08.000]  讓我們帶來驚喜
[00:36:08.000 --> 00:36:12.000]  盼望我們同樣帶著這份勇氣
[00:36:12.000 --> 00:36:16.000]  進入上帝的無限可能
[00:36:16.000 --> 00:36:18.000]  因為他值得我們去追求
[00:36:18.000 --> 00:36:20.000]  窮我們一生去追求
[00:36:20.000 --> 00:36:23.000]  這份美麗的恩典
[00:36:23.000 --> 00:36:28.000]  我們一起同心吐槽
[00:36:28.000 --> 00:36:30.000]  最好是感謝你
[00:36:30.000 --> 00:36:34.000]  你的信實 你的慈愛
[00:36:34.000 --> 00:36:37.000]  從耿古到如今都一樣
[00:36:37.000 --> 00:36:40.000]  你讓我們能夠去
[00:36:40.000 --> 00:36:43.000]  經歷你的真實
[00:36:43.000 --> 00:36:45.000]  你都在挑戰我們
[00:36:45.000 --> 00:36:47.000]  呼召我們 放下
[00:36:47.000 --> 00:36:50.000]  阻礙我們的 親近你的一切
[00:36:50.000 --> 00:36:53.000]  幫助我們 幫助我們學習放手
[00:36:53.000 --> 00:36:56.000]  以致我們更能體驗到你的奇妙
[00:36:56.000 --> 00:36:59.000]  沿著它真的去繼續
[00:36:59.000 --> 00:37:01.000]  你的聖靈激勵我們
[00:37:01.000 --> 00:37:04.000]  跟隨你 見證你 榮耀你的名
[00:37:04.000 --> 00:37:06.000]  抱過鳳耶穌 記得聖靈結合
[00:37:06.000 --> 00:37:07.000]  阿們
