
[00:00:00.000 --> 00:00:04.780]  如果大家有留意、關注香港的新聞的話
[00:18:09.800 --> 00:18:13.120]  帶着一個女性的認同
[00:18:13.480 --> 00:18:15.480]  就進入了女性的監獄
[00:18:15.480 --> 00:18:17.360]  大家看我很荒謬
[00:18:17.360 --> 00:18:19.200]  爲什麼這麼荒謬的事情會發生
[00:18:19.200 --> 00:18:20.160]  沒錯
[00:18:20.160 --> 00:18:24.040]  這麼荒謬的事情就在今天的世界裏面發生
[00:18:24.040 --> 00:18:28.240]  原因就是因爲撒旦成功地
[00:18:28.240 --> 00:18:30.800]  讓這個世界相信
[00:18:30.800 --> 00:18:32.000]  我的權利
[00:18:32.000 --> 00:18:32.840]  我的自由
[00:18:32.840 --> 00:18:35.000]  我的感覺是最重要的
[00:18:35.000 --> 00:18:36.960]  兄弟姐妹
[00:18:36.960 --> 00:18:39.680]  當人代替了神
[00:18:39.680 --> 00:18:42.240]  成爲絕對的時候
[00:18:42.720 --> 00:18:45.520]  我們就犯了夏娃同一個的錯誤
[00:18:45.520 --> 00:18:46.480]  這個是什麼錯誤
[00:18:46.480 --> 00:18:47.720]  這個錯誤就是以爲
[00:18:47.720 --> 00:18:49.560]  我們可以成爲神
[00:18:49.560 --> 00:18:52.520]  所以兄弟姐妹讓我們提防
[00:18:52.520 --> 00:18:53.200]  魔鬼
[00:18:53.200 --> 00:18:55.080]  自個兒千年不變
[00:18:55.080 --> 00:18:57.480]  來來去去都是這幾招的詭計
[00:18:57.480 --> 00:18:59.600]  好了我們再看下去
[00:18:59.600 --> 00:19:02.400]  對哥倫多教會來說
[00:19:02.400 --> 00:19:05.600]  引導這一幫的信徒
[00:19:05.600 --> 00:19:07.000]  偏離真理
[00:19:07.000 --> 00:19:08.320]  我告訴大家
[00:19:08.320 --> 00:19:11.880]  其實並不是明刀明槍的罪惡世界
[00:19:12.680 --> 00:19:15.080]  而是教會里面
[00:19:15.080 --> 00:19:16.640]  一幫的使徒領袖
[00:19:16.640 --> 00:19:20.680]  保羅就說這一幫所謂的使徒領袖
[00:19:20.680 --> 00:19:22.160]  其實是假使徒
[00:19:22.160 --> 00:19:24.120]  是偽裝的基督徒
[00:19:24.120 --> 00:19:28.320]  那你說保羅你憑什麼去做判斷
[00:19:28.320 --> 00:19:30.960]  標籤這一幫是假使徒
[00:19:30.960 --> 00:19:33.560]  保羅在第四節那裏告訴我們
[00:19:33.560 --> 00:19:36.000]  他說這些人在傳講
[00:19:36.000 --> 00:19:38.320]  是傳講着一個不同的耶穌
[00:19:38.320 --> 00:19:40.000]  一個不同的福音
[00:19:40.000 --> 00:19:42.440]  以至這一幫哥倫多的信徒
[00:19:42.480 --> 00:19:43.680]  離開真道
[00:19:43.680 --> 00:19:45.480]  我想大家想一想
[00:19:45.480 --> 00:19:47.120]  你會不會覺得很奇怪
[00:19:47.120 --> 00:19:50.600]  我們很容易理解
[00:19:50.600 --> 00:19:53.520]  如果一些很微細的差異
[00:19:53.520 --> 00:19:55.640]  慢慢地滲入教會
[00:19:55.640 --> 00:19:58.600]  侵蝕教會的信仰的純潔的時候
[00:19:58.600 --> 00:20:00.040]  我們可以理解
[00:20:00.040 --> 00:20:03.240]  但是大家留意保羅這裏所講的
[00:20:03.240 --> 00:20:05.080]  是一個不同的耶穌
[00:20:05.080 --> 00:20:06.560]  不同的福音
[00:20:06.560 --> 00:20:08.400]  哇!很大的分別
[00:20:08.400 --> 00:20:09.920]  不是微細的分別
[00:20:09.920 --> 00:20:11.720]  你說這麼大的分別
[00:20:12.240 --> 00:20:14.360]  哥倫多信徒有什麼可能
[00:20:14.360 --> 00:20:16.800]  爲什麼可以分辨不出來
[00:20:16.800 --> 00:20:18.200]  爲什麼
[00:20:18.200 --> 00:20:21.120]  我記得很多年之前
[00:20:21.120 --> 00:20:22.440]  我參加了一位
[00:20:22.440 --> 00:20:25.840]  很出名的基督教的講員
[00:20:25.840 --> 00:20:27.880]  的一個專題講座
[00:20:27.880 --> 00:20:30.840]  聽到一半的時候
[00:20:30.840 --> 00:20:32.640]  他突然間講了一些
[00:20:32.640 --> 00:20:35.120]  不是很適合聖經的說話
[00:20:35.120 --> 00:20:39.960]  但是我聽到他坐在我前面的信徒
[00:20:40.320 --> 00:20:42.600]  很用力地點頭
[00:20:42.600 --> 00:20:44.760]  我正在疑惑當中
[00:20:44.760 --> 00:20:46.960]  這個講員突然間發覺
[00:20:46.960 --> 00:20:48.280]  他講錯話
[00:20:48.280 --> 00:20:50.400]  突然間又發覺他口誤
[00:20:50.400 --> 00:20:51.240]  講錯話
[00:20:51.240 --> 00:20:52.320]  他就馬上
[00:20:52.320 --> 00:20:56.600]  糾正他之前所講錯的話
[00:20:56.600 --> 00:20:58.160]  我就在想
[00:20:58.160 --> 00:21:00.960]  究竟坐在我前面的那個信徒
[00:21:00.960 --> 00:21:02.840]  他的點頭
[00:21:02.840 --> 00:21:05.280]  是因爲他對聖經的不認識
[00:21:05.280 --> 00:21:07.360]  還是因爲
[00:21:07.360 --> 00:21:09.120]  這個講員
[00:21:09.880 --> 00:21:10.880]  是一個很出名
[00:21:10.880 --> 00:21:14.040]  很有地位的講員
[00:21:14.040 --> 00:21:18.200]  大家有沒有聽過
[00:21:18.200 --> 00:21:21.760]  某某博士這樣講的
[00:21:21.760 --> 00:21:24.720]  某某神學院演講這樣講的
[00:21:24.720 --> 00:21:27.280]  某某神學家這樣講的
[00:21:27.280 --> 00:21:29.160]  大家千萬不要誤會
[00:21:29.160 --> 00:21:30.800]  我對這些名銜
[00:21:30.800 --> 00:21:33.840]  絕對不是帶有不尊重的意思
[00:21:33.840 --> 00:21:35.520]  但是我要提醒大家
[00:21:35.520 --> 00:21:37.080]  就是保羅在這裏提醒我們
[00:21:37.080 --> 00:21:37.840]  告訴我們
[00:21:38.320 --> 00:21:41.960]  撒旦可以裝作光明的天使
[00:21:41.960 --> 00:21:44.240]  地位與名譽
[00:21:44.240 --> 00:21:46.840]  也可以成爲他們誘惑人
[00:21:46.840 --> 00:21:49.280]  離開真道的工具
[00:21:49.280 --> 00:21:50.280]  是不是
[00:21:50.280 --> 00:21:52.840]  這些假使徒
[00:21:52.840 --> 00:21:55.880]  也都對保羅作出不同的攻擊
[00:21:55.880 --> 00:21:57.600]  如果我們看第五節
[00:21:57.600 --> 00:22:00.280]  保羅就是爲自己辯護
[00:22:00.280 --> 00:22:01.040]  他說
[00:22:01.040 --> 00:22:04.360]  我一點都不在這些最大的使徒之下
[00:22:04.360 --> 00:22:06.720]  這些所謂最大的使徒
[00:22:06.720 --> 00:22:07.320]  什麼使徒
[00:22:08.200 --> 00:22:09.440]  一般都相信
[00:22:09.440 --> 00:22:11.080]  保羅這裏所講的
[00:22:11.080 --> 00:22:12.320]  所謂最大的使徒
[00:22:12.320 --> 00:22:13.440]  並不是
[00:22:13.440 --> 00:22:17.400]  主耶穌基督所揀選的十二使徒
[00:22:17.400 --> 00:22:18.240]  但是
[00:22:18.240 --> 00:22:19.560]  我們
[00:22:19.560 --> 00:22:23.080]  按上下文的推論
[00:22:23.080 --> 00:22:25.560]  這一羣所謂假使徒
[00:22:25.560 --> 00:22:26.840]  很有可能
[00:22:26.840 --> 00:22:28.160]  是將保羅
[00:22:28.160 --> 00:22:30.480]  和那些所謂的大使徒
[00:22:30.480 --> 00:22:31.760]  來做一個比較
[00:22:31.760 --> 00:22:33.200]  然後指責
[00:22:33.200 --> 00:22:34.120]  保羅
[00:22:34.120 --> 00:22:35.520]  你言語粗俗
[00:22:35.520 --> 00:22:37.920]  一點都不像其他的使徒
[00:22:39.200 --> 00:22:43.000]  和其他靠福音養生的真正的使徒
[00:22:43.000 --> 00:22:44.000]  你都不同
[00:22:44.000 --> 00:22:45.160]  你要自己做事
[00:22:45.160 --> 00:22:47.240]  記得我和大家講過
[00:22:47.240 --> 00:22:49.880]  當時的文化
[00:22:49.880 --> 00:22:51.560]  就是很看不起一些靠努力
[00:22:51.560 --> 00:22:52.920]  工作
[00:22:52.920 --> 00:22:54.240]  爲生的人
[00:22:54.240 --> 00:22:56.360]  所以就將保羅說成是一個
[00:22:56.360 --> 00:22:58.600]  低下階層的工人
[00:22:58.600 --> 00:23:02.640]  我們也都需要了解當時的哥倫多文化
[00:23:02.640 --> 00:23:03.120]  就是
[00:23:03.120 --> 00:23:05.200]  他們當時是很看重
[00:23:06.400 --> 00:23:10.040]  一些有演說技巧的演說家
[00:23:10.040 --> 00:23:12.080]  他們願意給很多錢
[00:23:12.080 --> 00:23:13.680]  那些演說家
[00:23:13.680 --> 00:23:15.640]  都是去聽他演講的
[00:23:15.640 --> 00:23:17.040]  所以大家要明白
[00:23:17.040 --> 00:23:18.840]  在這個文化背景底下
[00:23:18.840 --> 00:23:20.960]  我們應該可以
[00:23:20.960 --> 00:23:23.280]  很容易理解到保羅
[00:23:23.280 --> 00:23:24.800]  爲什麼
[00:23:24.800 --> 00:23:26.160]  他情願自己
[00:23:26.160 --> 00:23:28.080]  很辛苦的工作
[00:23:28.080 --> 00:23:29.520]  傳福音
[00:23:29.520 --> 00:23:32.880]  都不接受哥倫多人的錢呢
[00:23:32.880 --> 00:23:34.120]  很明顯
[00:23:34.880 --> 00:23:37.720]  保羅是不想這一幫哥倫多人
[00:23:37.720 --> 00:23:39.520]  將保羅
[00:23:39.520 --> 00:23:42.880]  當成是走江湖的演說家
[00:23:42.880 --> 00:23:44.320]  雖然保羅
[00:23:44.320 --> 00:23:45.320]  這樣的做法
[00:23:45.320 --> 00:23:48.520]  很明顯是出於他對信徒的愛心
[00:23:48.520 --> 00:23:49.520]  但是
[00:23:49.520 --> 00:23:52.680]  也都成爲這幫假信徒的指控
[00:23:52.680 --> 00:23:54.520]  藉着這個情況
[00:23:54.520 --> 00:23:57.120]  也都去破壞保羅的權柄
[00:23:57.120 --> 00:23:58.560]  相反呢
[00:23:58.560 --> 00:24:00.360]  這一幫假使徒
[00:24:00.360 --> 00:24:02.240]  卻將自己包裝成爲
[00:24:02.240 --> 00:24:04.400]  文化很正確的他們
[00:24:05.320 --> 00:24:07.440]  是名門正派的使徒
[00:24:07.440 --> 00:24:09.520]  就是這樣
[00:24:09.520 --> 00:24:12.400]  一個這樣漂亮的包裝
[00:24:12.400 --> 00:24:15.440]  贏取了哥倫多人的心
[00:24:15.440 --> 00:24:16.800]  頂智們
[00:24:16.800 --> 00:24:19.840]  我們要提防
[00:24:19.840 --> 00:24:22.360]  這些誘惑
[00:24:22.360 --> 00:24:25.080]  所以我們需要熟讀聖經
[00:24:25.080 --> 00:24:27.920]  我們需要很認真的明白真理
[00:24:27.920 --> 00:24:30.120]  以至我們能夠提防
[00:24:30.120 --> 00:24:32.360]  裝作光明的天使
[00:24:33.120 --> 00:24:35.000]  我們要明白清楚知道
[00:24:35.000 --> 00:24:37.120]  在漂亮的包裝
[00:24:37.120 --> 00:24:39.960]  並不能夠保證
[00:24:39.960 --> 00:24:43.520]  包裝裏面的內容
[00:24:43.520 --> 00:24:45.320]  所以我們需要認識
[00:24:45.320 --> 00:24:46.440]  真理
[00:24:46.440 --> 00:24:48.320]  唯有認識真理
[00:24:48.320 --> 00:24:50.520]  我們才能夠洞悉
[00:24:50.520 --> 00:24:52.840]  撒旦的詭計
[00:24:52.840 --> 00:24:54.440]  我們才能夠在
[00:24:54.440 --> 00:24:57.880]  很多世界不同的聲音底下
[00:24:57.880 --> 00:25:00.520]  仍然持守我們脣一的
[00:25:00.520 --> 00:25:01.920]  信心
[00:25:02.640 --> 00:25:03.600]  請我們低頭祈禱
[00:25:03.600 --> 00:25:06.160]  祈禱我們多謝禰
[00:25:06.160 --> 00:25:08.320]  因爲禰用聖經
[00:25:08.320 --> 00:25:12.200]  讓我們知道我們需要知道的真理
[00:25:12.200 --> 00:25:15.240]  在聖經裏面我們看得到
[00:25:15.240 --> 00:25:17.520]  撒旦所用的詭計
[00:25:17.520 --> 00:25:19.000]  他的狡猾
[00:25:19.000 --> 00:25:21.280]  以至我們能夠懂得提防
[00:25:21.280 --> 00:25:23.760]  我們當來到你自己
[00:25:23.760 --> 00:25:26.160]  永恆不變的真理與救恩的時候
[00:25:26.160 --> 00:25:26.880]  幫助我們
[00:25:26.880 --> 00:25:30.680]  去持守我們脣結的信心
[00:25:31.080 --> 00:25:33.720]  以至我們專一等候主再回來
[00:25:33.720 --> 00:25:37.480]  一同出席天上的大筵席
[00:25:37.480 --> 00:25:38.880]  多謝禰給我們一切
[00:25:38.880 --> 00:25:40.480]  祈禱奉主命求
[00:25:40.480 --> 00:25:41.280]  阿們
