
[00:00:00.000 --> 00:00:05.560]  我不知道大家現在是否有些面對一些困難
[00:19:18.600 --> 00:19:21.840]  逆境也是強化我們的信心
[00:19:21.840 --> 00:19:24.960]  所以逆境對我們是有益的
[00:19:24.960 --> 00:19:28.360]  在十九世紀有一個很出名的特技人
[00:19:28.360 --> 00:19:30.160]  叫做Blondin
[00:19:30.160 --> 00:19:31.920]  是一個法國人
[00:19:31.920 --> 00:19:36.600]  他最擅長的表演是在尼亞瓜拉大瀑布上走鋼線
[00:19:36.600 --> 00:19:38.480]  由美國去到加拿大
[00:19:38.480 --> 00:19:42.120]  由加拿大到美國來來回回走鋼線
[00:19:42.120 --> 00:19:44.920]  他厲害到可以在走鋼線的途中
[00:19:44.920 --> 00:19:46.040]  擔一張椅子
[00:19:46.040 --> 00:19:48.600]  椅子的腳就在鋼線上
[00:19:48.600 --> 00:19:51.840]  他坐在椅子上煮奄列去吃
[00:19:51.840 --> 00:19:53.680]  他有一次要揹一個人過去
[00:19:53.680 --> 00:19:55.080]  那個人是他的經理人
[00:19:55.080 --> 00:19:58.160]  就揹過去來來回回走
[00:19:58.160 --> 00:20:01.080]  觀眾覺得這個很厲害
[00:20:01.080 --> 00:20:03.560]  有一次他拿了一輛手推車
[00:20:03.560 --> 00:20:06.520]  就裝滿一些沙土
[00:20:06.520 --> 00:20:09.320]  就在鋼線上走來走去
[00:20:09.320 --> 00:20:10.600]  如履平地
[00:20:10.600 --> 00:20:12.760]  那些觀眾看到如癡如醉
[00:20:12.760 --> 00:20:14.200]  拍爛手掌
[00:20:14.200 --> 00:20:15.680]  有一個觀眾立即站起來
[00:20:15.680 --> 00:20:17.240]  拍爛手掌說
[00:20:17.240 --> 00:20:19.480]  你真的厲害
[00:20:19.480 --> 00:20:21.800]  我相信你這樣走來走去走一百次都可以
[00:20:21.800 --> 00:20:23.480]  沒問題的
[00:20:23.480 --> 00:20:28.760]  Brandon就將那個手推車的沙土倒了出來
[00:20:28.760 --> 00:20:30.280]  就請你願不願意坐上去
[00:20:30.280 --> 00:20:32.480]  我推你過去
[00:20:32.480 --> 00:20:35.800]  那個觀眾說不要了
[00:20:35.800 --> 00:20:37.880]  信心
[00:20:37.880 --> 00:20:39.800]  說就容易
[00:20:39.800 --> 00:20:41.240]  做他做不到
[00:20:41.240 --> 00:20:43.480]  信心不是只有嘴巴說
[00:20:43.480 --> 00:20:46.840]  我們的信心是將我們的命交給上帝
[00:20:46.840 --> 00:20:47.760]  信得過他
[00:20:47.760 --> 00:20:49.200]  由他掌管
[00:20:49.200 --> 00:20:51.880]  我不知道前途如何
[00:20:51.880 --> 00:20:53.680]  我不知道我的生命如何
[00:20:53.680 --> 00:20:54.960]  不過我交給他
[00:20:54.960 --> 00:20:56.040]  由他掌管
[00:20:56.040 --> 00:20:58.280]  這個就是信心
[00:20:58.280 --> 00:20:59.440]  面對逆境
[00:20:59.440 --> 00:21:00.920]  有信心會帶來什麼呢
[00:21:00.920 --> 00:21:02.240]  就是忍耐
[00:21:02.240 --> 00:21:05.080]  忍耐這個字同樣是一個複合字
[00:21:05.080 --> 00:21:07.040]  是由兩部分組成
[00:21:07.040 --> 00:21:09.160]  第一部分就是解之下
[00:21:09.160 --> 00:21:10.440]  Under
[00:21:10.440 --> 00:21:13.800]  第二部分就是解保持在
[00:21:13.800 --> 00:21:14.760]  Remain
[00:21:14.760 --> 00:21:16.920]  保持在一個狀態之下
[00:21:16.920 --> 00:21:19.080]  所以忍耐的基本意思就是
[00:21:19.080 --> 00:21:21.840]  保持在某種的狀況之下
[00:21:21.840 --> 00:21:23.280]  即是說什麼呢
[00:21:23.280 --> 00:21:25.760]  忍耐就是你能夠活在
[00:21:25.760 --> 00:21:30.680]  試煉逆境患難之下的能耐
[00:21:30.680 --> 00:21:34.120]  忍耐是一種仰望神
[00:21:34.120 --> 00:21:35.720]  我自己先不出手
[00:21:35.720 --> 00:21:37.640]  我等待神出手
[00:21:37.640 --> 00:21:41.280]  將我的盼望放在神那裡的心態
[00:21:41.280 --> 00:21:43.040]  這個就是忍耐
[00:21:43.040 --> 00:21:45.480]  不過忍耐不是很被動的
[00:21:45.480 --> 00:21:48.400]  很無奈的屈服在逆境裡面
[00:21:48.400 --> 00:21:50.200]  沒辦法
[00:21:50.200 --> 00:21:51.640]  人生是這樣的
[00:21:51.640 --> 00:21:52.680]  沒得選擇
[00:21:52.680 --> 00:21:54.040]  這個不是忍耐
[00:21:54.040 --> 00:21:55.920]  忍耐是主動的
[00:21:55.920 --> 00:21:59.120]  憑信心我們仰望神的介入
[00:21:59.120 --> 00:22:00.960]  我們切切等候神的介入
[00:22:00.960 --> 00:22:03.520]  這個就是忍耐
[00:22:03.520 --> 00:22:06.480]  有一間公司是這樣請人的
[00:22:06.480 --> 00:22:09.360]  有一個人就去面試應徵
[00:22:09.360 --> 00:22:11.680]  取錄了試用期
[00:22:11.680 --> 00:22:13.400]  去到試用期尾
[00:22:13.400 --> 00:22:15.360]  他一天放工
[00:22:15.360 --> 00:22:18.680]  他發覺他的抽屜裡面有一大疊錢
[00:22:18.680 --> 00:22:20.560]  他就很驚訝
[00:22:20.560 --> 00:22:23.320]  他就馬上將那疊錢藏起來放好了
[00:22:23.320 --> 00:22:26.800]  他要將那疊錢交回給主人
[00:22:26.800 --> 00:22:28.800]  第二天早上他上班的第一時間
[00:22:28.800 --> 00:22:32.600]  他就將那疊錢拿去給他的上司
[00:22:32.600 --> 00:22:33.880]  給他的老闆
[00:22:33.880 --> 00:22:34.960]  他說老闆
[00:22:34.960 --> 00:22:36.080]  我昨天放工
[00:22:36.080 --> 00:22:38.680]  在抽屜裡面發覺有一疊錢
[00:22:38.680 --> 00:22:40.280]  不知道是誰放在那裡
[00:22:40.280 --> 00:22:41.760]  不知道是誰放在抽屜裡
[00:22:41.760 --> 00:22:42.920]  不關我的事
[00:22:42.920 --> 00:22:44.280]  不過我想交給你
[00:22:44.280 --> 00:22:46.280]  由你去處理
[00:22:46.280 --> 00:22:48.640]  這個老闆就小小口跟他說
[00:22:48.640 --> 00:22:50.360]  是我放的
[00:22:50.360 --> 00:22:52.360]  是我放進去的
[00:22:52.360 --> 00:22:54.760]  我是在考驗你的忍耐
[00:22:54.760 --> 00:22:57.480]  你通過了
[00:22:57.480 --> 00:22:59.480]  這個人
[00:22:59.480 --> 00:23:01.680]  他面對著一個考驗
[00:23:01.680 --> 00:23:05.320]  但這個人信得過神要他誠實
[00:23:05.320 --> 00:23:07.720]  所以他通過了這個考驗
[00:23:07.720 --> 00:23:09.160]  他有忍耐
[00:23:09.160 --> 00:23:12.360]  他過了這個考驗
[00:23:12.360 --> 00:23:14.160]  我想起我自己的一些經歷
[00:23:14.160 --> 00:23:17.480]  我第二個兒子天澄出世的時候
[00:23:17.480 --> 00:23:20.880]  同樣的都是一個考驗
[00:23:20.880 --> 00:23:23.160]  當我太太懷孕到五、六週的時候
[00:23:23.160 --> 00:23:24.680]  有一次她感冒
[00:23:24.680 --> 00:23:25.680]  她去看醫生
[00:23:25.680 --> 00:23:29.760]  一個她從小看到大有相熟的醫生
[00:23:29.760 --> 00:23:31.160]  醫生看完感冒之後
[00:23:31.160 --> 00:23:33.280]  順便替她照一下超聲波
[00:23:33.280 --> 00:23:36.520]  檢驗一下胎兒
[00:23:36.520 --> 00:23:37.960]  檢驗一聽
[00:23:37.960 --> 00:23:39.440]  沒有心跳
[00:23:39.440 --> 00:23:42.040]  聽不到任何心跳
[00:23:42.040 --> 00:23:43.720]  接著醫生就說
[00:23:43.720 --> 00:23:46.280]  你可能是葡萄胎
[00:23:46.280 --> 00:23:47.200]  什麼是葡萄胎呢
[00:23:47.200 --> 00:23:50.800]  葡萄胎就是胚胎沒有成長
[00:23:50.800 --> 00:23:55.320]  反而那些絨毛組織一直過度的增生
[00:23:55.320 --> 00:23:58.760]  成為一些葡萄狀的一粒粒的物體
[00:23:58.760 --> 00:24:01.160]  在子宮裏面
[00:24:01.160 --> 00:24:03.280]  那時候我們心一沉
[00:24:03.280 --> 00:24:05.160]  原來沒有嬰兒
[00:24:05.160 --> 00:24:08.680]  但我們就馬上去約我們的婦產科醫生
[00:24:08.680 --> 00:24:11.640]  和他一直看那個醫生
[00:24:11.640 --> 00:24:13.360]  要兩天之後才見面
[00:24:13.360 --> 00:24:16.760]  那兩天真是度日如年
[00:24:16.760 --> 00:24:21.280]  不知道肚裏面的究竟是嬰兒
[00:24:21.280 --> 00:24:23.600]  還是一塊不知道是什麼物體
[00:24:23.600 --> 00:24:27.320]  兩天之後去到那個婦產科醫生的醫務所見到他
[00:24:27.320 --> 00:24:29.160]  他說太太睡在那裏
[00:24:29.160 --> 00:24:30.640]  又照超聲波
[00:24:30.640 --> 00:24:31.920]  一聽
[00:24:31.920 --> 00:24:33.680]  都聽不到
[00:24:33.680 --> 00:24:35.800]  我們的心再沉一沉
[00:24:35.800 --> 00:24:38.080]  不過那個婦產科醫生是專業一點
[00:24:38.080 --> 00:24:39.800]  他說你要隔多兩個星期來
[00:24:39.800 --> 00:24:41.680]  再檢查多一次
[00:24:41.680 --> 00:24:46.400]  才能夠確定是有還是沒有
[00:24:46.400 --> 00:24:48.160]  那兩天已經度日如年
[00:24:48.160 --> 00:24:51.360]  那兩個星期就更加度日如年
[00:24:51.360 --> 00:24:55.000]  當然我們的心是不開心的
[00:24:55.000 --> 00:24:58.680]  但我們都是平安的
[00:24:58.680 --> 00:25:01.520]  兩個星期之後我們再見那個醫生
[00:25:01.520 --> 00:25:07.280]  我形容當時的心情好像在法庭上判刑一樣
[00:25:07.280 --> 00:25:11.120]  當那個超聲波的物體放下去的時候
[00:25:11.120 --> 00:25:13.240]  聽到啵啵
[00:25:13.240 --> 00:25:15.400]  我們很開心
[00:25:15.400 --> 00:25:17.720]  然後那個嬰兒還在那裏
[00:25:17.720 --> 00:25:20.080]  今天天情尚在人間
[00:25:20.080 --> 00:25:21.360]  他在那裏
[00:25:21.360 --> 00:25:24.640]  我們經歷了一個小小的試煉
[00:25:24.640 --> 00:25:26.760]  小小的逆境
[00:25:26.760 --> 00:25:28.600]  我們學習到忍耐
[00:25:28.600 --> 00:25:29.760]  我們要等
[00:25:29.760 --> 00:25:33.120]  我們信得過嬰兒的生命在神的手裏面
[00:25:33.120 --> 00:25:35.920]  不是我們掌管的
[00:25:35.920 --> 00:25:37.600]  生命是他賜予
[00:25:37.600 --> 00:25:41.400]  亦都是他收取
[00:25:41.400 --> 00:25:43.640]  有信心信得過他
[00:25:43.640 --> 00:25:46.240]  他能夠忍耐
[00:25:46.240 --> 00:25:49.960]  但是聖經說我們真的不是死忍爛忍的
[00:25:49.960 --> 00:25:52.560]  忍耐會發揮功用
[00:25:52.560 --> 00:25:53.760]  忍耐有果效的
[00:25:53.760 --> 00:25:56.680]  而且這個是完全的果效
[00:25:56.680 --> 00:25:58.200]  這個功用是什麼呢?
[00:25:58.200 --> 00:26:04.080]  是令到我們完全完整一無所權
[00:26:04.080 --> 00:26:06.400]  這三個形容詞都是指向什麼呢?
[00:26:06.400 --> 00:26:07.440]  我們的生命
[00:26:07.440 --> 00:26:09.480]  我們的靈命成熟
[00:26:09.480 --> 00:26:11.600]  我們的靈命完全
[00:26:11.600 --> 00:26:14.280]  因為我們的目的是一個目的
[00:26:14.280 --> 00:26:19.120]  是令到我們的靈命成熟
[00:26:19.120 --> 00:26:20.160]  有一個這樣的故事
[00:26:20.160 --> 00:26:23.360]  在第二次世界大戰期間
[00:26:23.360 --> 00:26:25.840]  美軍有一次打仗
[00:26:25.840 --> 00:26:28.720]  有一個海軍陸戰隊的隊員
[00:26:28.720 --> 00:26:32.800]  在戰爭裏面跟他的小隊失了聯絡
[00:26:32.800 --> 00:26:34.920]  他離開了他的小隊
[00:26:34.920 --> 00:26:38.360]  但是他見到敵軍一直向他的進逼
[00:26:38.360 --> 00:26:40.040]  在無計可施之下
[00:26:40.040 --> 00:26:42.480]  他就在叢林裏面找到一個洞穴
[00:26:42.480 --> 00:26:44.800]  他躲了進去
[00:26:44.800 --> 00:26:46.240]  他是信耶穌的
[00:26:46.240 --> 00:26:49.120]  他躲進去之後他就祈禱
[00:26:49.120 --> 00:26:51.480]  他說:主啊,如果是祢的旨意
[00:26:51.480 --> 00:26:53.680]  請祢保護我
[00:26:53.680 --> 00:26:56.920]  不過不管祢的旨意怎麼樣也好
[00:26:56.920 --> 00:26:58.000]  我愛祢
[00:26:58.000 --> 00:26:59.560]  我信得過祢
[00:26:59.560 --> 00:27:00.880]  接著他就躺在地上
[00:27:00.880 --> 00:27:04.760]  想聽聽敵軍怎樣向他進逼
[00:27:04.760 --> 00:27:07.880]  想聽聽敵軍有多接近
[00:27:07.880 --> 00:27:09.000]  他躺在地上的時候
[00:27:09.000 --> 00:27:13.640]  他見到山洞洞穴的門口有一隻蜘蛛
[00:27:13.640 --> 00:27:15.400]  在那裏開始織網
[00:27:15.400 --> 00:27:17.640]  他覺得很幽默
[00:27:17.640 --> 00:27:19.880]  他說:上帝祢真是搞笑
[00:27:19.880 --> 00:27:21.960]  我祈求祢保護
[00:27:21.960 --> 00:27:24.800]  但是祢不是給我一幅牆
[00:27:24.800 --> 00:27:26.440]  祢給我一隻蜘蛛網
[00:27:26.440 --> 00:27:28.840]  有什麼用呢
[00:27:28.840 --> 00:27:30.360]  但是也沒辦法
[00:27:30.360 --> 00:27:32.240]  他繼續在那裏等候
[00:27:32.240 --> 00:27:34.440]  敵人越來越接近
[00:27:34.440 --> 00:27:38.040]  他見到敵人已經去到洞穴的門口
[00:27:38.040 --> 00:27:43.560]  他正想起身作垂死的還擊的時候
[00:27:43.560 --> 00:27:47.640]  但是敵人在洞穴門口望一望一眼
[00:27:47.640 --> 00:27:49.240]  接著就走了
[00:27:49.240 --> 00:27:50.400]  他很驚訝
[00:27:50.400 --> 00:27:53.640]  為什麼敵人會不進來呢
[00:27:53.640 --> 00:27:58.640]  原來敵人見到洞穴珠網塵封
[00:27:58.640 --> 00:28:00.880]  以為這個很久都沒有人用了
[00:28:00.880 --> 00:28:03.040]  於是就走開了
[00:28:03.040 --> 00:28:06.480]  接著美軍就馬上祈禱
[00:28:06.480 --> 00:28:08.880]  祂說:主啊 原諒我
[00:28:08.880 --> 00:28:13.840]  我忘記了祢的蜘蛛網比牆還要厲害
[00:28:13.840 --> 00:28:17.040]  我想這個美軍經歷到生命的威脅
[00:28:17.040 --> 00:28:19.040]  又是一個小小的逆境
[00:28:19.040 --> 00:28:20.560]  小小的苦難
[00:28:20.560 --> 00:28:23.760]  但是憑著祂的小小的信心
[00:28:23.760 --> 00:28:25.360]  一些的忍耐
[00:28:25.360 --> 00:28:26.960]  加上神的開路
[00:28:26.960 --> 00:28:28.400]  神的保護
[00:28:28.400 --> 00:28:30.480]  祂不單止渡過難關
[00:28:30.480 --> 00:28:33.480]  我相信祂的靈命成長了
[00:28:33.480 --> 00:28:36.480]  祂對上帝的認識不同了
[00:28:36.480 --> 00:28:42.960]  這就是逆境 苦難 撕裂對我們的幫助
[00:28:42.960 --> 00:28:45.560]  我想總結今天我們這段經文所學到的
[00:28:45.560 --> 00:28:48.560]  有三個功課
[00:28:48.560 --> 00:28:50.080]  第一個功課
[00:28:50.080 --> 00:28:55.280]  我們不需要主動去求撕裂 患難和逆境
[00:28:55.280 --> 00:28:57.280]  你不要求:主啊 給我癌症吧
[00:28:57.280 --> 00:28:59.880]  主啊 不需要的
[00:28:59.880 --> 00:29:01.560]  為什麼不需要呢
[00:29:01.560 --> 00:29:05.880]  因為在帖撒羅尼加前書第三章第三節說
[00:29:05.880 --> 00:29:10.160]  「我們受患難 然是名定的」
[00:29:10.160 --> 00:29:14.480]  耶穌說我們要天天背起自己的十字架跟從祂
[00:29:14.480 --> 00:29:16.080]  凡是跟從祂的人
[00:29:16.080 --> 00:29:20.480]  我們一定會面對這個世界給我們的苦難
[00:29:20.480 --> 00:29:21.560]  你不需要求的
[00:29:21.560 --> 00:29:23.280]  祂自然會臨到
[00:29:23.280 --> 00:29:26.560]  我們的問題往往是什麼呢
[00:29:26.560 --> 00:29:31.880]  我們會刻意去避開我們應該面對的苦難
[00:29:31.880 --> 00:29:36.280]  我們中國人很想一件事就是趨吉避凶
[00:29:36.280 --> 00:29:39.360]  但是聖經告訴我們
[00:29:39.360 --> 00:29:42.080]  我們不要逃避事連
[00:29:42.080 --> 00:29:44.680]  我們要勇於面對苦難
[00:29:44.680 --> 00:29:47.880]  為什麼呢 因為這些事對我們有益
[00:29:47.880 --> 00:29:51.760]  在詩篇118篇第71節說
[00:29:51.760 --> 00:29:54.560]  「我受苦是與我有益」
[00:29:54.560 --> 00:29:57.760]  「為要使我學習祢的律例」
[00:29:57.760 --> 00:30:00.760]  我們受苦是為了更加明白上帝的話語
[00:30:00.760 --> 00:30:03.360]  更加明白上帝的心意
[00:30:03.360 --> 00:30:06.960]  所以第一個功課要勇於面對苦難
[00:30:06.960 --> 00:30:08.960]  不要逃避
[00:30:08.960 --> 00:30:11.560]  第二個功課我們面對苦難
[00:30:11.560 --> 00:30:15.360]  信心是關鍵
[00:30:15.360 --> 00:30:18.760]  信耶穌跟不信耶穌很不同
[00:30:18.760 --> 00:30:21.560]  有信心跟沒有信心是很不同
[00:30:21.560 --> 00:30:23.760]  信心是關鍵
[00:30:23.760 --> 00:30:25.960]  什麼是信心
[00:30:25.960 --> 00:30:29.160]  信心就是少看自己
[00:30:29.160 --> 00:30:32.960]  多注目在全能的上帝
[00:30:32.960 --> 00:30:35.760]  信心就是少看環境
[00:30:35.760 --> 00:30:39.160]  要信賴神的話語
[00:30:39.160 --> 00:30:42.760]  信心就是我們凡事都基於神的應許
[00:30:42.760 --> 00:30:45.760]  我們不是基於我們的感覺
[00:30:45.760 --> 00:30:48.760]  信心就是當神say no的時候
[00:30:48.760 --> 00:30:53.560]  我仍然確信祂為我安排的是最好
[00:30:53.560 --> 00:30:56.960]  信心就是在我最黑暗最痛苦的時候
[00:30:56.960 --> 00:31:01.160]  我仍然能夠祈禱唱詩讚美祂
[00:31:01.160 --> 00:31:03.360]  信心就是我們有耐性
[00:31:03.360 --> 00:31:04.560]  我不動手
[00:31:04.560 --> 00:31:07.160]  我等待神的出手
[00:31:07.160 --> 00:31:09.960]  這個就是信心
[00:31:09.960 --> 00:31:11.760]  第三個功課
[00:31:11.760 --> 00:31:16.160]  當我們面對試煉或者逆境或者患難的時候
[00:31:16.160 --> 00:31:18.360]  譬如我患了重病
[00:31:18.360 --> 00:31:22.360]  我們通常最喜樂是什麼
[00:31:22.360 --> 00:31:26.360]  我們最喜樂就是那個患難或者逆境消除了
[00:31:26.360 --> 00:31:27.960]  我的病康復了
[00:31:27.960 --> 00:31:31.560]  這是我們最一般的想法
[00:31:31.560 --> 00:31:35.760]  但聖經在這段經文給了一個很嶄新的
[00:31:35.760 --> 00:31:38.960]  跟我們想法完全不同的看法
[00:31:38.960 --> 00:31:41.960]  它說我們最喜樂的不是那些東西沒有了
[00:31:41.960 --> 00:31:45.360]  最喜樂的是我們的靈命成熟了
[00:31:45.360 --> 00:31:47.760]  經過這些患難、逆境、試煉
[00:31:47.760 --> 00:31:49.960]  我們的靈命成熟了
[00:31:49.960 --> 00:31:52.960]  是我們真正喜樂的原因
[00:31:52.960 --> 00:31:54.160]  弟兄姊妹
[00:31:54.160 --> 00:31:58.160]  我們不是不去處理我們的患難
[00:31:58.160 --> 00:32:00.760]  聖經不是說那些東西當沒有了
[00:32:00.760 --> 00:32:02.160]  不是這個意思
[00:32:02.160 --> 00:32:05.160]  患難、逆境、試煉是痛苦的
[00:32:05.160 --> 00:32:06.160]  是艱難的
[00:32:06.160 --> 00:32:07.760]  是不容易的
[00:32:07.760 --> 00:32:09.360]  但是當我們勇敢面對
[00:32:09.360 --> 00:32:11.360]  憑著信心面對
[00:32:11.360 --> 00:32:13.760]  我們要去檢視自己
[00:32:13.760 --> 00:32:16.160]  我們過了這些患難之後
[00:32:16.160 --> 00:32:18.560]  我們的靈命有沒有成熟
[00:32:18.560 --> 00:32:20.160]  還是我們過了這些患難之後
[00:32:20.160 --> 00:32:22.160]  我們只開心沒有了
[00:32:22.160 --> 00:32:24.560]  我失業能夠找到工作了
[00:32:24.560 --> 00:32:26.960]  我失戀能夠拍拖了
[00:32:26.960 --> 00:32:29.160]  我有病能夠康復了
[00:32:29.160 --> 00:32:30.560]  還是你經歷了這些之後
[00:32:30.560 --> 00:32:33.160]  你真的靈命、你長進了
[00:32:33.160 --> 00:32:34.760]  你經歷了上帝
[00:32:34.760 --> 00:32:39.760]  這個才是值得開心、值得喜樂的原因
[00:32:39.760 --> 00:32:43.760]  如果今天你還是面對一些逆境
[00:32:43.760 --> 00:32:47.360]  一些苦難、一些困難、一些試煉的時候
[00:32:47.360 --> 00:32:50.160]  我盼望這段經文能夠幫到你
[00:32:50.160 --> 00:32:53.560]  你靠著上帝、憑著信心
[00:32:53.560 --> 00:32:56.760]  我深相信你的靈命一定會不同
[00:32:56.760 --> 00:32:57.560]  我們同心禱告
