
[00:00:00.000 --> 00:00:10.000]  今天我們要跟弟兄姊妹一起來看的是《上行致詩》裡頭的一百二十一篇
[00:21:21.000 --> 00:21:23.000]  從廣州再到羅湖
[00:21:23.000 --> 00:21:24.000]  要經過香港
[00:21:24.000 --> 00:21:27.000]  才去見我哥哥拿到機票
[00:21:27.000 --> 00:21:30.000]  二十多天以後
[00:21:30.000 --> 00:21:31.000]  二十多天當中
[00:21:31.000 --> 00:21:33.000]  沒有什麼休息過
[00:21:33.000 --> 00:21:36.000]  一步一步的話
[00:21:36.000 --> 00:21:39.000]  我還要跑到天津去
[00:21:39.000 --> 00:21:41.000]  把我的小女兒接上
[00:21:41.000 --> 00:21:42.000]  因為那個時候
[00:21:42.000 --> 00:21:44.000]  她不跟我們在一起
[00:21:44.000 --> 00:21:46.000]  那麼就這樣的話
[00:21:46.000 --> 00:21:47.000]  就看見
[00:21:47.000 --> 00:21:50.000]  實在是神的保護
[00:21:50.000 --> 00:21:52.000]  神的帶領
[00:21:52.000 --> 00:21:53.000]  不到一個月
[00:21:53.000 --> 00:21:56.000]  我就來到溫哥華了
[00:21:56.000 --> 00:21:57.000]  你想想看
[00:21:57.000 --> 00:22:00.000]  我當時的心情怎麼樣的
[00:22:00.000 --> 00:22:02.000]  覺得很平常
[00:22:02.000 --> 00:22:03.000]  是很激動
[00:22:03.000 --> 00:22:06.000]  因為來接我這幾個
[00:22:06.000 --> 00:22:08.000]  我兩個哥哥
[00:22:08.000 --> 00:22:09.000]  兩個姐姐
[00:22:09.000 --> 00:22:11.000]  還有我的弟弟
[00:22:11.000 --> 00:22:13.000]  他們四個人跟我分別
[00:22:13.000 --> 00:22:15.000]  已經有二十多年了
[00:22:15.000 --> 00:22:17.000]  現在一下見面了
[00:22:17.000 --> 00:22:18.000]  最遺憾的就是
[00:22:18.000 --> 00:22:20.000]  沒有見到我的母親
[00:22:20.000 --> 00:22:23.000]  母親在我生前的時候
[00:22:23.000 --> 00:22:24.000]  過程當中
[00:22:24.000 --> 00:22:26.000]  她已經被主接去了
[00:22:26.000 --> 00:22:27.000]  所以我來了以後
[00:22:27.000 --> 00:22:29.000]  就見不到我的母親
[00:22:29.000 --> 00:22:31.000]  但是感謝主
[00:22:31.000 --> 00:22:34.000]  從我進入南宿
[00:22:34.000 --> 00:22:35.000]  二十多年來
[00:22:35.000 --> 00:22:37.000]  我能夠體會到
[00:22:37.000 --> 00:22:39.000]  是神保護我
[00:22:39.000 --> 00:22:40.000]  神保護我
[00:22:40.000 --> 00:22:44.000]  經過不同的困難
[00:22:44.000 --> 00:22:46.000]  經過不同的環境
[00:22:46.000 --> 00:22:48.000]  但是感謝神
[00:22:48.000 --> 00:22:50.000]  祂保護我
[00:22:50.000 --> 00:22:52.000]  完完整整的
[00:22:52.000 --> 00:22:55.000]  這個人出來了
[00:22:55.000 --> 00:22:56.000]  就出來了
[00:22:56.000 --> 00:22:57.000]  感謝神
[00:22:57.000 --> 00:23:00.000]  所以我相信弟兄姊妹
[00:23:00.000 --> 00:23:02.000]  有時候你也會有這樣的難處
[00:23:02.000 --> 00:23:04.000]  有那樣的難處
[00:23:04.000 --> 00:23:06.000]  或者你不是你個人難處
[00:23:06.000 --> 00:23:08.000]  是你孩子的難處
[00:23:08.000 --> 00:23:10.000]  是你親戚朋友的難處
[00:23:10.000 --> 00:23:12.000]  但是我們都相信神
[00:23:12.000 --> 00:23:14.000]  我的幫助從何而來
[00:23:14.000 --> 00:23:15.000]  我的幫助是從
[00:23:15.000 --> 00:23:18.000]  照天地的耶和華而來
[00:23:18.000 --> 00:23:19.000]  祂能照天地
[00:23:19.000 --> 00:23:22.000]  難道我們一點點小的困難
[00:23:22.000 --> 00:23:24.000]  祂不能保護嗎
[00:23:24.000 --> 00:23:26.000]  祂不能夠幫助我們嗎
[00:23:26.000 --> 00:23:27.000]  可以的
[00:23:27.000 --> 00:23:29.000]  但是我們也要知道
[00:23:29.000 --> 00:23:33.000]  神做事情有祂的時間
[00:23:33.000 --> 00:23:35.000]  祂也有時候立刻保護你
[00:23:35.000 --> 00:23:39.000]  有時候也是晚一點保護你
[00:23:39.000 --> 00:23:41.000]  或者有的時間長一點
[00:23:41.000 --> 00:23:43.000]  有的時間短一點
[00:23:43.000 --> 00:23:45.000]  但是我們都有信心說
[00:23:45.000 --> 00:23:47.000]  我跟詩篇的作者
[00:23:47.000 --> 00:23:49.000]  也有這樣的意識知道
[00:23:49.000 --> 00:23:52.000]  是從照天地的耶和華而來
[00:23:52.000 --> 00:23:55.000]  所以我們相信在前面的日子
[00:23:55.000 --> 00:23:57.000]  神還是要保護我們
[00:23:57.000 --> 00:24:00.000]  與我們同在
[00:24:00.000 --> 00:24:09.000]  我們再看下面的一百二十二篇
[00:24:09.000 --> 00:24:10.000]  一百二十二篇
[00:24:10.000 --> 00:24:16.000]  我們也把它一起讀一下
[00:24:16.000 --> 00:24:18.000]  我們一起來
[00:24:18.000 --> 00:24:19.000]  人對我說
[00:24:19.000 --> 00:24:22.000]  我們有耶和華的典籍
[00:24:22.000 --> 00:24:24.000]  我就歡喜
[00:24:24.000 --> 00:24:25.000]  耶路撒冷啊
[00:24:25.000 --> 00:24:29.000]  我們的腳站在你的門內
[00:24:29.000 --> 00:24:31.000]  耶路撒冷被建造
[00:24:31.000 --> 00:24:34.000]  如同聯絡整齊的一座城
[00:24:34.000 --> 00:24:38.000]  眾次派就是耶和華的次派
[00:24:38.000 --> 00:24:39.000]  上那裡去
[00:24:39.000 --> 00:24:41.000]  按以色列的常例
[00:24:41.000 --> 00:24:44.000]  稱讚耶和華的名
[00:24:44.000 --> 00:24:45.000]  因為在那裡
[00:24:45.000 --> 00:24:47.000]  設立神堂的寶座
[00:24:47.000 --> 00:24:50.000]  就是大衛家的寶座
[00:24:50.000 --> 00:24:54.000]  你們要為耶路撒冷求平安
[00:24:54.000 --> 00:24:55.000]  耶路撒冷啊
[00:24:55.000 --> 00:24:58.000]  愛你的人必然興旺
[00:24:58.000 --> 00:25:01.000]  願你的城中平安
[00:25:01.000 --> 00:25:03.000]  願你宮內興旺
[00:25:03.000 --> 00:25:07.000]  因我弟兄和同伴的緣故
[00:25:07.000 --> 00:25:08.000]  我要說
[00:25:08.000 --> 00:25:11.000]  願平安在你中間
[00:25:11.000 --> 00:25:15.000]  應耶和華我們神殿的緣故
[00:25:15.000 --> 00:25:18.000]  我要為你求福
[00:25:18.000 --> 00:25:21.000]  這是九誡神經
[00:25:21.000 --> 00:25:22.000]  第二個
[00:25:22.000 --> 00:25:23.000]  這首呢
[00:25:23.000 --> 00:25:25.000]  一百二十二首呢
[00:25:25.000 --> 00:25:28.000]  是關於這個香蕉的喜樂
[00:25:28.000 --> 00:25:34.000]  因為他們在路上走呢
[00:25:34.000 --> 00:25:36.000]  前面的一百二十一篇呢
[00:25:36.000 --> 00:25:38.000]  說他們是在路上走的
[00:25:38.000 --> 00:25:40.000]  到一百二十二篇呢
[00:25:40.000 --> 00:25:44.000]  他們已經看到耶路撒冷了
[00:25:44.000 --> 00:25:46.000]  已經快要進耶路撒冷了
[00:25:46.000 --> 00:25:47.000]  所以弟弟說的
[00:25:47.000 --> 00:25:51.000]  人對我說我們往耶華的殿去
[00:25:51.000 --> 00:25:52.000]  我就歡喜
[00:25:52.000 --> 00:25:54.000]  他們要看見耶路撒冷
[00:25:54.000 --> 00:25:56.000]  他們要進耶路撒冷了
[00:25:56.000 --> 00:25:58.000]  他們都有一個目的地
[00:25:58.000 --> 00:26:00.000]  就是耶和華的殿
[00:26:00.000 --> 00:26:02.000]  他們已經快要到了
[00:26:02.000 --> 00:26:04.000]  所以我就歡喜
[00:26:04.000 --> 00:26:06.000]  就很開心了
[00:26:06.000 --> 00:26:09.000]  不知道他們路上要走多久
[00:26:09.000 --> 00:26:12.000]  不知道他們的路上會遇到什麼困難
[00:26:12.000 --> 00:26:15.000]  但是終於看到耶路撒冷了
[00:26:15.000 --> 00:26:18.000]  終於可以來到神的面前
[00:26:18.000 --> 00:26:20.000]  來敬拜他了
[00:26:20.000 --> 00:26:23.000]  所以他就歡喜
[00:26:23.000 --> 00:26:26.000]  耶路撒冷撒冷的意思呢
[00:26:26.000 --> 00:26:28.000]  就是平安的意思
[00:26:28.000 --> 00:26:29.000]  所以耶路撒冷呢
[00:26:29.000 --> 00:26:33.000]  為耶路撒冷求平安呢
[00:26:33.000 --> 00:26:36.000]  就是他要名副其實
[00:26:36.000 --> 00:26:38.000]  他應該是個平安之臣
[00:26:38.000 --> 00:26:40.000]  但是在歷史上
[00:26:40.000 --> 00:26:42.000]  在過去的年齡裡頭
[00:26:42.000 --> 00:26:45.000]  耶路撒冷並不平安
[00:26:45.000 --> 00:26:47.000]  可能說這個話的時候
[00:26:47.000 --> 00:26:48.000]  已經是
[00:26:48.000 --> 00:26:53.000]  以色列已經是很危險了
[00:26:53.000 --> 00:26:57.000]  甚至可能已經是亡國了
[00:26:57.000 --> 00:26:59.000]  但是他們還有心
[00:26:59.000 --> 00:27:02.000]  要到耶路撒冷去敬拜神
[00:27:02.000 --> 00:27:04.000]  所以這個時候呢
[00:27:04.000 --> 00:27:06.000]  他們覺得能夠來到耶路撒冷
[00:27:06.000 --> 00:27:11.000]  心裡頭可以說有說不出來的喜樂
[00:27:11.000 --> 00:27:14.000]  因為他不但要來到神面前
[00:27:14.000 --> 00:27:17.000]  他還能夠在耶路撒冷
[00:27:17.000 --> 00:27:20.000]  見到很多的以色列人
[00:27:20.000 --> 00:27:22.000]  他們也能夠來到神面前
[00:27:22.000 --> 00:27:24.000]  一同來敬拜
[00:27:24.000 --> 00:27:27.000]  能夠來到神的殿中來敬拜他
[00:27:27.000 --> 00:27:29.000]  這是一個很
[00:27:29.000 --> 00:27:32.000]  叫人很高興的事情
[00:27:32.000 --> 00:27:33.000]  所以
[00:27:33.000 --> 00:27:36.000]  並且說人對我說
[00:27:36.000 --> 00:27:38.000]  我們往年華的殿去
[00:27:38.000 --> 00:27:40.000]  我就歡喜
[00:27:40.000 --> 00:27:43.000]  這個歡喜不是一般的歡喜
[00:27:43.000 --> 00:27:45.000]  因為他們多少年
[00:27:45.000 --> 00:27:46.000]  多少時間
[00:27:46.000 --> 00:27:48.000]  都沒有來到神的殿
[00:27:48.000 --> 00:27:50.000]  現在能夠來到的話
[00:27:50.000 --> 00:27:52.000]  來到神的家
[00:27:52.000 --> 00:27:56.000]  那是心裡頭多麼的高興
[00:27:56.000 --> 00:27:59.000]  因為在神的殿的地方
[00:27:59.000 --> 00:28:00.000]  有神的同在
[00:28:00.000 --> 00:28:03.000]  在神的殿的地方
[00:28:03.000 --> 00:28:05.000]  也有其他的弟兄姊妹
[00:28:05.000 --> 00:28:06.000]  其他的猶太人
[00:28:06.000 --> 00:28:09.000]  一起來到敬拜的
[00:28:09.000 --> 00:28:11.000]  所以這個喜樂呢
[00:28:11.000 --> 00:28:14.000]  實在是很難形容的
[00:28:14.000 --> 00:28:18.000]  說起來這句話很簡單
[00:28:18.000 --> 00:28:21.000]  耶路撒冷啊
[00:28:21.000 --> 00:28:22.000]  我的腳
[00:28:22.000 --> 00:28:25.000]  我們的腳站在你門內了
[00:28:25.000 --> 00:28:27.000]  這句話
[00:28:27.000 --> 00:28:32.000]  要經過多少路程才能夠說這句話
[00:28:32.000 --> 00:28:34.000]  但是
[00:28:34.000 --> 00:28:36.000]  歡喜快樂
[00:28:36.000 --> 00:28:38.000]  為什麼呢
[00:28:38.000 --> 00:28:41.000]  大衛為什麼寫作詩的時候
[00:28:41.000 --> 00:28:43.000]  覺得他很歡喜呢
[00:28:43.000 --> 00:28:44.000]  因為呢
[00:28:44.000 --> 00:28:46.000]  他有人對我說
[00:28:46.000 --> 00:28:49.000]  他不是他一個人到耶路撒冷
[00:28:49.000 --> 00:28:51.000]  那是有同伴
[00:28:51.000 --> 00:28:52.000]  他有同伴
[00:28:52.000 --> 00:28:58.000]  而且每個去耶路撒冷的以色列人
[00:28:58.000 --> 00:29:01.000]  他們心裡頭都有一個盼望
[00:29:01.000 --> 00:29:03.000]  他們來耶路撒冷
[00:29:03.000 --> 00:29:05.000]  不是做旅遊
[00:29:05.000 --> 00:29:07.000]  不是做別的事情
[00:29:07.000 --> 00:29:10.000]  他們是要來到神的殿中
[00:29:10.000 --> 00:29:11.000]  來敬拜神
[00:29:11.000 --> 00:29:13.000]  大家的目的都一樣
[00:29:13.000 --> 00:29:16.000]  大家的心願都是一樣
[00:29:16.000 --> 00:29:19.000]  而且我們都是一個心
[00:29:19.000 --> 00:29:24.000]  所以說我們的腳站在你門內
[00:29:24.000 --> 00:29:26.000]  我們往耶路撒冷殿去
[00:29:26.000 --> 00:29:28.000]  都說到我們
[00:29:28.000 --> 00:29:31.000]  所以他雖然有很多的猶太人
[00:29:31.000 --> 00:29:35.000]  就是都是神的兒女
[00:29:35.000 --> 00:29:38.000]  然後這些來到耶路撒冷
[00:29:38.000 --> 00:29:40.000]  這些旅客呢
[00:29:40.000 --> 00:29:43.000]  他們可能分別也很長時間了
[00:29:43.000 --> 00:29:46.000]  現在能夠再見面
[00:29:46.000 --> 00:29:51.000]  實在是心情是很難描寫的
[00:29:51.000 --> 00:29:55.000]  所以他是來到神的面前
[00:29:55.000 --> 00:29:58.000]  因為這個有人可能已經幾十年
[00:29:58.000 --> 00:30:01.000]  沒有來到耶華殿面前了
[00:30:01.000 --> 00:30:04.000]  可能他們日思夢想
[00:30:04.000 --> 00:30:07.000]  就是想來到神的殿
[00:30:07.000 --> 00:30:09.000]  但是沒有辦法
[00:30:09.000 --> 00:30:12.000]  但是到這個時候呢
[00:30:12.000 --> 00:30:14.000]  當他來到神殿的話
[00:30:14.000 --> 00:30:15.000]  耶路撒冷的話
[00:30:15.000 --> 00:30:21.000]  他們實在是非常的歡喜
[00:30:21.000 --> 00:30:22.000]  第二句說
[00:30:22.000 --> 00:30:25.000]  我們的腳站在你門內了
[00:30:25.000 --> 00:30:27.000]  這是講話的時候
[00:30:27.000 --> 00:30:33.000]  是一個呼喊的情調在裡頭
[00:30:33.000 --> 00:30:34.000]  他說我們終於來了
[00:30:34.000 --> 00:30:37.000]  耶路撒冷我們來了
[00:30:37.000 --> 00:30:41.000]  有這樣的感情在裡頭
[00:30:41.000 --> 00:30:44.000]  所以來到這裡
[00:30:44.000 --> 00:30:47.000]  經過千辛萬苦
[00:30:47.000 --> 00:30:49.000]  一看到這個聖殿的話
[00:30:49.000 --> 00:30:51.000]  他們的一些疲勞啊
[00:30:51.000 --> 00:30:53.000]  一些艱苦啊
[00:30:53.000 --> 00:30:56.000]  一下子都忘了
[00:30:56.000 --> 00:31:02.000]  所以他們這個也是一個預表
[00:31:02.000 --> 00:31:04.000]  你看預表到將來
[00:31:04.000 --> 00:31:10.000]  千年國要在地上出現的時候
[00:31:10.000 --> 00:31:14.000]  那麼就各族神的兒女
[00:31:14.000 --> 00:31:15.000]  有的是猶太人
[00:31:15.000 --> 00:31:17.000]  他們神的子民
[00:31:17.000 --> 00:31:22.000]  有的是重生得救的基督徒
[00:31:22.000 --> 00:31:24.000]  他們是神的兒女
[00:31:24.000 --> 00:31:28.000]  他們都要來到耶路撒冷的地方
[00:31:28.000 --> 00:31:30.000]  來敬拜神
[00:31:30.000 --> 00:31:32.000]  所以你讀到這個
[00:31:32.000 --> 00:31:35.000]  有些詩篇或者啟示錄的時候
[00:31:35.000 --> 00:31:38.000]  你就看見將來耶華的山呢
[00:31:38.000 --> 00:31:41.000]  眾民都要流歸這山
[00:31:41.000 --> 00:31:44.000]  流歸就像水流一樣的
[00:31:44.000 --> 00:31:47.000]  要回到耶路撒冷
[00:31:47.000 --> 00:31:50.000]  那流呢就不是一滴兩滴的水了
[00:31:50.000 --> 00:31:55.000]  流是一股紅流
[00:31:55.000 --> 00:31:57.000]  到了千年國的時候
[00:31:57.000 --> 00:31:59.000]  你要看見一個
[00:31:59.000 --> 00:32:02.000]  很多的一個景象
[00:32:02.000 --> 00:32:04.000]  就是很多人呢
[00:32:04.000 --> 00:32:07.000]  是從四面八方世界各地
[00:32:07.000 --> 00:32:10.000]  要來到耶路撒冷
[00:32:10.000 --> 00:32:11.000]  他到那地方去
[00:32:11.000 --> 00:32:13.000]  不是一個旅遊
[00:32:13.000 --> 00:32:16.000]  那是要來到神的殿
[00:32:16.000 --> 00:32:17.000]  你像那個時候
[00:32:17.000 --> 00:32:19.000]  你能想像的做法
[00:32:19.000 --> 00:32:20.000]  想像不出
[00:32:20.000 --> 00:32:21.000]  有多少人
[00:32:21.000 --> 00:32:23.000]  世界上有多少人
[00:32:23.000 --> 00:32:27.000]  他們不是去別的旅遊聖地
[00:32:27.000 --> 00:32:29.000]  他們是來到耶路撒冷
[00:32:29.000 --> 00:32:31.000]  來到神的聖城
[00:32:31.000 --> 00:32:32.000]  來什麼呢
[00:32:32.000 --> 00:32:34.000]  來敬拜神
[00:32:34.000 --> 00:32:36.000]  來感謝神
[00:32:36.000 --> 00:32:38.000]  感謝神救了他
[00:32:38.000 --> 00:32:42.000]  感謝神使他從死亡到復活
[00:32:42.000 --> 00:32:45.000]  真是所有的人
[00:32:45.000 --> 00:32:47.000]  他們都要有個心
[00:32:47.000 --> 00:32:51.000]  就要來到耶路撒冷
[00:32:51.000 --> 00:32:55.000]  所以聖經也正是
[00:32:55.000 --> 00:32:58.000]  把將來的來耶路撒冷的情況
[00:32:58.000 --> 00:33:01.000]  有著預言在裡頭
[00:33:01.000 --> 00:33:02.000]  到第三節
[00:33:02.000 --> 00:33:04.000]  耶路撒冷被建造
[00:33:04.000 --> 00:33:09.000]  如同聯絡整齊的一座城
[00:33:09.000 --> 00:33:10.000]  他被建造
[00:33:10.000 --> 00:33:12.000]  不是自己冒出來的
[00:33:12.000 --> 00:33:16.000]  而且不是一種隨便的建造
[00:33:16.000 --> 00:33:17.000]  臨時的建築
[00:33:17.000 --> 00:33:22.000]  他說是一座聯絡整齊的城
[00:33:22.000 --> 00:33:24.000]  聯絡整齊
[00:33:24.000 --> 00:33:27.000]  就是說到他所看到的
[00:33:27.000 --> 00:33:30.000]  不是一些風散
[00:33:30.000 --> 00:33:33.000]  零落的這種帳篷
[00:33:33.000 --> 00:33:35.000]  很破舊的房子
[00:33:35.000 --> 00:33:41.000]  他就看到很多的房屋
[00:33:41.000 --> 00:33:43.000]  或能夠住的地方
[00:33:43.000 --> 00:33:45.000]  都是很美的
[00:33:45.000 --> 00:33:47.000]  被聯絡在一起
[00:33:47.000 --> 00:33:50.000]  這也是表示教會
[00:33:50.000 --> 00:33:54.000]  教會也是聯絡整齊的一座城
[00:33:54.000 --> 00:33:56.000]  肢體雖然多
[00:33:56.000 --> 00:33:59.000]  但是卻是一個身體
[00:33:59.000 --> 00:34:01.000]  恩賜雖然不同
[00:34:01.000 --> 00:34:03.000]  但是目的就一個
[00:34:03.000 --> 00:34:06.000]  就是侍奉神
[00:34:06.000 --> 00:34:08.000]  教會最能夠表現
[00:34:08.000 --> 00:34:13.000]  是一種聯絡整齊的一座城
[00:34:13.000 --> 00:34:16.000]  下面我們再看
[00:34:16.000 --> 00:34:17.000]  以色列人
[00:34:17.000 --> 00:34:21.000]  他們來到聖城的目的
[00:34:21.000 --> 00:34:24.000]  就是來敬拜神
[00:34:24.000 --> 00:34:27.000]  過去他也要求男子
[00:34:27.000 --> 00:34:28.000]  一年三次
[00:34:28.000 --> 00:34:31.000]  到耶路撒冷來敬拜神
[00:34:31.000 --> 00:34:32.000]  但他們被擄以後
[00:34:32.000 --> 00:34:35.000]  風散在世界各個地方
[00:34:35.000 --> 00:34:37.000]  他們就沒有這樣的權利
[00:34:37.000 --> 00:34:39.000]  來到耶路撒冷
[00:34:39.000 --> 00:34:41.000]  現在有了
[00:34:41.000 --> 00:34:44.000]  他們可以到耶路撒冷去
[00:34:44.000 --> 00:34:48.000]  能夠來敬拜神
[00:34:48.000 --> 00:34:51.000]  敬拜神是神的百姓
[00:34:51.000 --> 00:34:54.000]  心中最大的渴慕
[00:34:54.000 --> 00:34:57.000]  不是單單求神保護他們
[00:34:57.000 --> 00:35:00.000]  他們還是要把一切的讚美敬拜
[00:35:00.000 --> 00:35:02.000]  都來歸給神
[00:35:02.000 --> 00:35:04.000]  所以聚會
[00:35:04.000 --> 00:35:06.000]  他們以色列人在一起聚集的話
[00:35:06.000 --> 00:35:10.000]  就有很多的稱謝感謝
[00:35:10.000 --> 00:35:12.000]  有些祭司的話
[00:35:12.000 --> 00:35:14.000]  他們有分班的
[00:35:14.000 --> 00:35:18.000]  他們有的就要專門來唱詩來敬拜
[00:35:18.000 --> 00:35:21.000]  有各種樂器來敬拜神
[00:35:21.000 --> 00:35:23.000]  來讚美神
[00:35:23.000 --> 00:35:25.000]  因為神是配對我們眾人
[00:35:25.000 --> 00:35:29.000]  來感謝來敬拜的
[00:35:29.000 --> 00:35:31.000]  當我們真的敬拜神
[00:35:31.000 --> 00:35:33.000]  神得到榮耀
[00:35:33.000 --> 00:35:37.000]  那麼神的百姓也蒙了恩典
[00:35:37.000 --> 00:35:39.000]  第四節說
[00:35:39.000 --> 00:35:41.000]  眾支派就是耶和華的支派
[00:35:41.000 --> 00:35:43.000]  上那裡去
[00:35:43.000 --> 00:35:45.000]  按以色列的常例
[00:35:45.000 --> 00:35:48.000]  稱讚耶和華的名
[00:35:48.000 --> 00:35:50.000]  就講到
[00:35:50.000 --> 00:35:52.000]  來稱讚耶和華的名
[00:35:52.000 --> 00:35:55.000]  他是按照以色列的常例
[00:35:55.000 --> 00:35:57.000]  這常例的意思
[00:35:57.000 --> 00:36:00.000]  可以說是一個見證的意思
[00:36:00.000 --> 00:36:02.000]  查這字典的話
[00:36:02.000 --> 00:36:05.000]  他說常例是一個見證
[00:36:05.000 --> 00:36:07.000]  見證的意思
[00:36:07.000 --> 00:36:09.000]  他做什麼見證呢
[00:36:09.000 --> 00:36:11.000]  做一個合意的見證
[00:36:11.000 --> 00:36:14.000]  雖然有猶太人有十二支派
[00:36:14.000 --> 00:36:17.000]  但是當他們來到神面前的話
[00:36:17.000 --> 00:36:23.000]  他們是一個民族
[00:36:23.000 --> 00:36:28.000]  他們就是一個合意的
[00:36:28.000 --> 00:36:30.000]  那麼神的兒女
[00:36:30.000 --> 00:36:32.000]  重生得救的人
[00:36:32.000 --> 00:36:34.000]  來到神的面前的話
[00:36:34.000 --> 00:36:37.000]  也是一個見證
[00:36:37.000 --> 00:36:39.000]  合意的見證
[00:36:39.000 --> 00:36:40.000]  就好像一棵樹
[00:36:40.000 --> 00:36:42.000]  雖然有很多枝子
[00:36:42.000 --> 00:36:45.000]  但是都是這棵樹上的
[00:36:45.000 --> 00:36:50.000]  那麼每一個來到耶路撒冷的
[00:36:50.000 --> 00:36:52.000]  那個時候呢
[00:36:52.000 --> 00:36:54.000]  他們都要承認說
[00:36:54.000 --> 00:36:56.000]  耶和華是他們的神
[00:36:56.000 --> 00:37:00.000]  他們都是至高神的子民
[00:37:00.000 --> 00:37:03.000]  這裡都我們看到有合意
[00:37:03.000 --> 00:37:06.000]  當那個時候
[00:37:06.000 --> 00:37:09.000]  猶太人能夠來到聖殿
[00:37:09.000 --> 00:37:11.000]  聖殿再重建
[00:37:11.000 --> 00:37:13.000]  再能夠來到聖殿來敬拜神
[00:37:13.000 --> 00:37:16.000]  那個時候他們就不分支派了
[00:37:16.000 --> 00:37:17.000]  只要能來的話
[00:37:17.000 --> 00:37:20.000]  他們都想辦法都一起來
[00:37:20.000 --> 00:37:22.000]  也不分你是哪個支派
[00:37:22.000 --> 00:37:24.000]  哪個家族的
[00:37:24.000 --> 00:37:27.000]  大家都來到神的面前
[00:37:27.000 --> 00:37:33.000]  都是因為在耶和華名下的合意
[00:37:33.000 --> 00:37:35.000]  教會也是這樣
[00:37:35.000 --> 00:37:37.000]  就是神的兒女
[00:37:37.000 --> 00:37:39.000]  同心來敬拜神的
[00:37:39.000 --> 00:37:43.000]  那麼都是屬於神的
[00:37:43.000 --> 00:37:47.000]  都是一個見證
[00:37:47.000 --> 00:37:51.000]  所以長臂就是一個見證的意思
[00:37:51.000 --> 00:37:55.000]  所以當這些神的兒女
[00:37:55.000 --> 00:37:58.000]  神的子民都來到耶路撒冷
[00:37:58.000 --> 00:38:01.000]  都來到神面前來敬拜他
[00:38:01.000 --> 00:38:02.000]  來歌頌他
[00:38:02.000 --> 00:38:03.000]  來感謝他的時候
[00:38:03.000 --> 00:38:08.000]  那就是一個見證
[00:38:08.000 --> 00:38:09.000]  第五節說
[00:38:09.000 --> 00:38:13.000]  他說因為在那裡設立聖罕的寶座
[00:38:13.000 --> 00:38:17.000]  就是大衛家的寶座
[00:38:17.000 --> 00:38:20.000]  耶路撒冷有兩個山是主要的
[00:38:20.000 --> 00:38:22.000]  一個就是摩利亞山
[00:38:22.000 --> 00:38:25.000]  聖殿是蓋在摩利亞山上
[00:38:25.000 --> 00:38:27.000]  是聖殿
[00:38:27.000 --> 00:38:29.000]  那麼還有一個西安山
[00:38:29.000 --> 00:38:34.000]  西安山就在摩利亞山的南面一點
[00:38:34.000 --> 00:38:39.000]  那是大衛的宮殿
[00:38:39.000 --> 00:38:43.000]  大衛的寶座就設在西安山
[00:38:43.000 --> 00:38:46.000]  這兩個山離開不太遠
[00:38:46.000 --> 00:38:47.000]  就表示說
[00:38:47.000 --> 00:38:51.000]  一個是在摩利亞山上有神的殿
[00:38:51.000 --> 00:38:53.000]  有神的居所
[00:38:53.000 --> 00:38:57.000]  到了西安山有大衛的居所
[00:38:57.000 --> 00:38:59.000]  一個代表神的居所
[00:38:59.000 --> 00:39:01.000]  一個代表人的居所
[00:39:01.000 --> 00:39:04.000]  到那個時候
[00:39:04.000 --> 00:39:09.000]  兩個山都是見證
[00:39:09.000 --> 00:39:15.000]  一個合一的意思
[00:39:15.000 --> 00:39:20.000]  所以這個見證跟寶座
[00:39:20.000 --> 00:39:21.000]  他說常立
[00:39:21.000 --> 00:39:23.000]  按照以色列的常立
[00:39:23.000 --> 00:39:29.000]  就按照以色列見證來讚美神
[00:39:29.000 --> 00:39:33.000]  為什麼?因為它有審判的寶座
[00:39:33.000 --> 00:39:36.000]  所以以色列審判的寶座
[00:39:36.000 --> 00:39:39.000]  就是來糾正以色列人中間
[00:39:39.000 --> 00:39:43.000]  有不公義、有不正當的事情
[00:39:43.000 --> 00:39:45.000]  能夠使得以色列見證
[00:39:45.000 --> 00:39:49.000]  不會失敗、不會失去
[00:39:49.000 --> 00:39:53.000]  所以這個是由大衛加的寶座
[00:39:53.000 --> 00:39:57.000]  那麼還有神的殿
[00:39:57.000 --> 00:39:59.000]  所以這兩方面
[00:39:59.000 --> 00:40:04.000]  在耶路撒冷裡頭
[00:40:04.000 --> 00:40:07.000]  是兩個重要的地方
[00:40:07.000 --> 00:40:10.000]  那麼這個就是告訴
[00:40:10.000 --> 00:40:14.000]  神的公義、神的威嚴
[00:40:14.000 --> 00:40:21.000]  是在耶華的殿表現出來
[00:40:21.000 --> 00:40:25.000]  也是在大衛審判的寶座
[00:40:25.000 --> 00:40:30.000]  這個地方表現出來
[00:40:30.000 --> 00:40:32.000]  當他看到兩樣
[00:40:32.000 --> 00:40:34.000]  一個是神的殿
[00:40:34.000 --> 00:40:38.000]  一個是大衛的寶座以後
[00:40:38.000 --> 00:40:47.000]  下面幾節就說到
[00:40:47.000 --> 00:40:49.000]  就跟這個詩人
[00:40:49.000 --> 00:40:53.000]  就希望耶路撒冷這座平安的城
[00:40:53.000 --> 00:40:55.000]  能夠名符其詞的
[00:40:55.000 --> 00:40:58.000]  有平安、有行窩
[00:40:58.000 --> 00:41:00.000]  因為耶路撒冷
[00:41:00.000 --> 00:41:03.000]  撒冷就是平安的意思
[00:41:03.000 --> 00:41:06.000]  但是過去的幾百年中間
