
[00:00:00.000 --> 00:00:03.540]  今天我要講使徒保羅
[00:18:30.400 --> 00:18:32.440]  我不擔心
[00:18:32.440 --> 00:18:34.080]  Until
[00:18:34.080 --> 00:18:36.640]  直到我看到動物
[00:18:36.640 --> 00:18:39.880]  開始成雙成對的排起隊來的時候
[00:18:39.880 --> 00:18:42.040]  要準備上農藥方舟那個樣子的時候
[00:18:42.040 --> 00:18:43.520]  我才擔心
[00:18:43.520 --> 00:18:46.160]  因為要來的時候會有徵兆
[00:18:46.160 --> 00:18:47.960]  會讓你看到
[00:18:47.960 --> 00:18:50.800]  那個天地都要變
[00:18:50.800 --> 00:18:53.200]  許許多多不法的事情
[00:18:53.200 --> 00:18:55.480]  大罪人就是敵基督
[00:18:55.480 --> 00:18:58.840]  或者是等等都要出來
[00:18:58.840 --> 00:19:00.760]  撒旦魔鬼也要出來
[00:19:00.760 --> 00:19:02.400]  但是我們有盼望
[00:19:02.400 --> 00:19:03.800]  您知道嗎
[00:19:03.800 --> 00:19:06.840]  現在雖然撒旦魔鬼在世界上掌權
[00:19:06.840 --> 00:19:10.320]  甚至於將來有親人的大災難的時候
[00:19:10.320 --> 00:19:14.480]  我們的生命遭不保夕
[00:19:14.480 --> 00:19:18.080]  不知道我們基督徒會受到什麼的對待
[00:19:18.080 --> 00:19:20.920]  或者是受到什麼的迫害
[00:19:20.920 --> 00:19:23.360]  但是我們相信
[00:19:23.360 --> 00:19:26.360]  我們的神已經為我們預備了
[00:19:26.360 --> 00:19:27.840]  所以到時候
[00:19:27.840 --> 00:19:29.600]  七年的大災難
[00:19:29.600 --> 00:19:33.200]  甚至於在災難發生之前
[00:19:33.200 --> 00:19:34.080]  聖經上面說
[00:19:34.080 --> 00:19:36.320]  得勝者
[00:19:36.320 --> 00:19:39.280]  要災難沒有來就把你提去了
[00:19:39.280 --> 00:19:41.280]  就不經過這個大災難
[00:19:41.280 --> 00:19:42.280]  哇
[00:19:42.280 --> 00:19:44.160]  這個太棒了
[00:19:44.160 --> 00:19:44.960]  當然了
[00:19:44.960 --> 00:19:47.640]  得勝者跟得救者又不太一樣了
[00:19:47.640 --> 00:19:48.480]  不是嗎
[00:19:48.480 --> 00:19:52.120]  得救者就是信了耶穌的人
[00:19:52.120 --> 00:19:53.520]  叫做得救的人
[00:19:53.520 --> 00:19:55.760]  但是得勝的人
[00:19:55.760 --> 00:19:57.440]  就是
[00:19:57.440 --> 00:19:59.920]  就是遵循神的旨意
[00:19:59.920 --> 00:20:02.480]  就是跟著耶穌走
[00:20:02.480 --> 00:20:04.400]  就好像玲玲常常喜歡講
[00:20:04.400 --> 00:20:05.680]  謙卑聖乎
[00:20:05.680 --> 00:20:06.960]  愛神愛人
[00:20:06.960 --> 00:20:08.280]  通曉真理
[00:20:08.280 --> 00:20:10.560]  聖靈充滿的人
[00:20:10.560 --> 00:20:12.160]  在還沒有災難之前
[00:20:12.160 --> 00:20:16.200]  他就被聖靈要把他提走
[00:20:16.200 --> 00:20:18.040]  而要與主
[00:20:18.040 --> 00:20:21.800]  要一起掌權一千年
[00:20:21.800 --> 00:20:23.800]  然後那一千年完的時候
[00:20:23.800 --> 00:20:27.080]  神要暫時的釋放撒旦魔鬼
[00:20:27.080 --> 00:20:28.800]  讓他再一次把全世界
[00:20:28.800 --> 00:20:30.640]  所有撒旦人統統帶走
[00:20:30.640 --> 00:20:33.440]  屬神的人就神要帶走
[00:20:33.440 --> 00:20:37.520]  然後神就要徹徹底底地
[00:20:37.520 --> 00:20:41.520]  把撒旦於不信耶穌的
[00:20:41.520 --> 00:20:45.400]  打到六方火壺地獄裡面去
[00:20:45.400 --> 00:20:48.800]  而我們基督徒又再一次來到神的面前
[00:20:48.800 --> 00:20:49.680]  聖經上面說
[00:20:49.680 --> 00:20:54.240]  歧視錄說神要擦去我們所有的眼淚
[00:20:54.240 --> 00:20:55.280]  不再有痛苦
[00:20:55.280 --> 00:20:56.640]  不再有死亡
[00:20:56.640 --> 00:20:58.920]  不再有哀哭
[00:20:58.920 --> 00:21:00.560]  這是我們的確距
[00:21:00.560 --> 00:21:04.280]  所以上個禮拜我講有信有望有愛
[00:21:04.280 --> 00:21:06.720]  下個月我要講常常喜樂不住禱告
[00:21:06.720 --> 00:21:08.240]  凡事謝恩
[00:21:08.240 --> 00:21:09.440]  這是我們基督徒
[00:21:09.440 --> 00:21:11.120]  我們信王愛靈靈堂
[00:21:11.120 --> 00:21:14.360]  我多麼希望我們的核心價值是如此
[00:21:14.360 --> 00:21:15.160]  Hallelujah
[00:21:15.160 --> 00:21:16.160]  讚美神
[00:21:16.160 --> 00:21:17.520]  Hallelujah
[00:21:17.520 --> 00:21:20.120]  天上的文件後書就是
[00:21:20.120 --> 00:21:21.760]  他再再講說
[00:21:21.760 --> 00:21:24.080]  主要再來的時候的徵兆
[00:21:24.080 --> 00:21:25.600]  大災難發生
[00:21:25.600 --> 00:21:26.600]  大罪人
[00:21:26.600 --> 00:21:28.760]  還有不法的事要發生
[00:21:28.760 --> 00:21:30.760]  使人復活
[00:21:30.760 --> 00:21:32.880]  活人被提
[00:21:32.880 --> 00:21:34.000]  凡天復地
[00:21:34.000 --> 00:21:35.440]  亦使徒保羅
[00:21:35.440 --> 00:21:40.640]  或者我們說他是攪亂這個世界的保羅
[00:21:40.640 --> 00:21:45.760]  他的生命是從神那邊來的
[00:21:45.760 --> 00:21:48.040]  我們基督徒信了主
[00:21:48.040 --> 00:21:49.640]  我們的生命
[00:21:49.640 --> 00:21:51.480]  我真的不好意思講
[00:21:51.480 --> 00:21:54.640]  不再是屬於我們自己的了
[00:21:54.640 --> 00:21:55.760]  我信了主的時候
[00:21:55.760 --> 00:21:57.920]  那個時候我在
[00:21:57.920 --> 00:21:59.680]  either in South Carolina
[00:21:59.680 --> 00:22:01.080]  or North Carolina
[00:22:01.080 --> 00:22:02.000]  或者是在哪裡
[00:22:02.000 --> 00:22:04.480]  我常常搬家
[00:22:04.480 --> 00:22:06.920]  我就把那個車牌
[00:22:06.920 --> 00:22:09.120]  我就NDU
[00:22:09.120 --> 00:22:10.480]  我就正好換車
[00:22:10.480 --> 00:22:12.480]  我就NDU這個車牌
[00:22:12.480 --> 00:22:14.480]  那我同事就說你這樣子
[00:22:14.480 --> 00:22:17.240]  人家一看就知道你的車子
[00:22:17.240 --> 00:22:18.280]  我說手
[00:22:18.280 --> 00:22:19.800]  那你要去一些
[00:22:19.800 --> 00:22:21.560]  不該去的地方的時候
[00:22:21.560 --> 00:22:23.080]  人家就知道你在那邊
[00:22:23.080 --> 00:22:24.160]  我說手
[00:22:24.160 --> 00:22:26.080]  因為我知道
[00:22:26.080 --> 00:22:29.040]  如果說我成為神的兒女的時候
[00:22:29.040 --> 00:22:32.040]  很多地方我不能去了
[00:22:32.040 --> 00:22:35.040]  就好像雅各
[00:22:35.040 --> 00:22:39.200]  他被神得著的時候
[00:22:39.200 --> 00:22:42.680]  他的大腿的窩被神摸著了
[00:22:42.680 --> 00:22:46.000]  所以他從此變為一個瘸腿的人了
[00:22:46.000 --> 00:22:47.560]  意思是說
[00:22:47.560 --> 00:22:50.120]  他已經是一個不方便的人了
[00:22:50.120 --> 00:22:52.480]  我們做神的兒女
[00:22:52.480 --> 00:22:55.320]  我們就有許多的不方便
[00:22:55.320 --> 00:22:58.760]  有些東西不能吃就不要吃
[00:22:58.760 --> 00:23:01.760]  有些話不該說就不要說
[00:23:01.760 --> 00:23:04.720]  有些事不討神喜悅
[00:23:04.720 --> 00:23:07.760]  不討人喜悅就不要做
[00:23:07.760 --> 00:23:10.440]  有些想法有些動作
[00:23:10.440 --> 00:23:14.920]  就要再一次就如保羅他所說的
[00:23:14.920 --> 00:23:16.120]  只要討神喜悅
[00:23:16.120 --> 00:23:17.360]  只要能夠造就人
[00:23:17.360 --> 00:23:19.520]  都可以做、都可以吃、都可以說
[00:23:19.520 --> 00:23:21.520]  但是不討神喜悅
[00:23:21.520 --> 00:23:23.000]  不討人喜悅
[00:23:23.000 --> 00:23:24.680]  不榮耀神的事情
[00:23:24.680 --> 00:23:27.000]  什麼東西都不能吃
[00:23:27.000 --> 00:23:31.600]  不能做、不能喝、不能行
[00:23:31.600 --> 00:23:33.040]  就好像我上次也講
[00:23:33.040 --> 00:23:35.040]  我們做了基督徒的時候
[00:23:35.040 --> 00:23:38.000]  甚至於你要為神所用的時候
[00:23:38.000 --> 00:23:40.520]  我們真的要效法保羅
[00:23:40.520 --> 00:23:44.040]  保羅他當他被神所得著的時候
[00:23:44.040 --> 00:23:47.400]  當他是成為神所用的人的時候
[00:23:47.400 --> 00:23:50.200]  雅各被神得著改名叫以色列
[00:23:50.200 --> 00:23:52.600]  撒羅被神得著改名叫保羅
[00:23:52.600 --> 00:23:55.480]  我們就看到神在我們每一個人身上
[00:23:55.480 --> 00:23:58.600]  都有他的意識不是嗎
[00:23:58.600 --> 00:24:02.080]  我們被神得著之前跟之後
[00:24:02.080 --> 00:24:04.520]  雖然沒有很大的變化
[00:24:04.520 --> 00:24:07.040]  我不是說受了喜你就成為聖人
[00:24:07.040 --> 00:24:10.360]  No, 你有一生之久你要成聖
[00:24:10.360 --> 00:24:13.320]  但是最少我們被神得著以後
[00:24:13.320 --> 00:24:14.840]  我們要活出
[00:24:14.840 --> 00:24:17.400]  我們要try our best
[00:24:17.400 --> 00:24:21.200]  盡我們所能要活出神的柔美來
[00:24:21.200 --> 00:24:23.080]  所以有許多話不能說
[00:24:23.080 --> 00:24:23.920]  有許多
[00:24:23.920 --> 00:24:25.040]  這叫做什麼
[00:24:25.040 --> 00:24:27.640]  不再憑肉體了不是嗎
[00:24:27.640 --> 00:24:29.120]  有的時候我聽人家講說
[00:24:29.120 --> 00:24:31.880]  牧師啊我就是這個樣子
[00:24:31.880 --> 00:24:34.120]  我看了不舒服我就罵
[00:24:34.120 --> 00:24:35.920]  再不行我就打
[00:24:35.920 --> 00:24:39.160]  我心裏說那你就是肉體嘛
[00:24:39.160 --> 00:24:40.280]  對不對
[00:24:40.280 --> 00:24:42.280]  我們成了神的僕人
[00:24:42.280 --> 00:24:44.040]  我們信了耶穌的時候
[00:24:44.040 --> 00:24:46.160]  我們要克服我們的肉體
[00:24:46.160 --> 00:24:48.360]  我們要活出基督的柔美
[00:24:48.360 --> 00:24:50.560]  活出不一樣的生命來
[00:24:50.560 --> 00:24:53.520]  這是保羅他一生就這樣子
[00:24:53.520 --> 00:24:57.600]  保羅他最後寫的是提摩太后書
[00:24:57.600 --> 00:25:01.840]  他中間有一句話是全世界有名的
[00:25:01.840 --> 00:25:04.320]  如果我有這個榮幸的話
[00:25:04.320 --> 00:25:07.600]  將來有一天我也希望講這一句話
[00:25:07.600 --> 00:25:10.200]  他說那美好的仗我已經打過了
[00:25:10.200 --> 00:25:12.200]  當跑的路已經跑盡了
[00:25:12.200 --> 00:25:15.240]  所幸的道我已經守住了
[00:25:15.240 --> 00:25:20.960]  從此以後有公義的觀念為我存留
[00:25:20.960 --> 00:25:23.200]  「Hallelujah! 」這樣子
[00:25:23.200 --> 00:25:26.800]  聖經上面有許多觀念
[00:25:26.800 --> 00:25:31.160]  神說公義的觀念已經為我們存留了
[00:25:31.160 --> 00:25:36.280]  我也看到我們弟兄姊妹也多有年歲的觀念
[00:25:36.280 --> 00:25:39.400]  那就是白頭髮或者是眉頭髮
[00:25:39.400 --> 00:25:42.040]  也都有喜樂的觀念的
[00:25:42.040 --> 00:25:44.160]  但是你不要忘記了
[00:25:44.160 --> 00:25:48.680]  我們還有一個公義的觀念為我們存留了
[00:25:48.680 --> 00:25:51.720]  那當我們去的時候我們每一個人投降
[00:25:51.720 --> 00:25:54.600]  我已經看到有些人投降已經開始大了
[00:25:54.600 --> 00:25:55.920]  那公義的觀念
[00:25:55.920 --> 00:25:57.320]  感謝神 讚美神
[00:25:57.320 --> 00:25:58.760]  讓我們低頭禱告
[00:25:58.760 --> 00:26:00.960]  爸爸我們感謝你 我們讚美你
[00:26:00.960 --> 00:26:04.040]  因為你是偉大奇妙神
[00:26:04.040 --> 00:26:05.680]  在你裡面
[00:26:05.680 --> 00:26:08.480]  「Hallelujah! 」我們要來奉你的名
[00:26:08.480 --> 00:26:11.520]  再一次來我們要求神
[00:26:11.520 --> 00:26:14.200]  再一次來興起我們如每一個人
[00:26:14.200 --> 00:26:16.080]  如保羅一樣
[00:26:16.080 --> 00:26:20.320]  「Hallelujah! 」把我們從掃羅帶入保羅
[00:26:20.320 --> 00:26:23.520]  讓我們能夠為主所用 大大所用
[00:26:23.520 --> 00:26:27.640]  讓我們能夠再一次如音展示上層
[00:26:27.640 --> 00:26:30.040]  在神的家中自由的翱翔
[00:26:30.040 --> 00:26:32.200]  願把一切榮耀歸給你
[00:26:32.200 --> 00:26:34.840]  這樣感謝 打個讚
[00:26:34.840 --> 00:26:37.400]  是奉主耶穌基督的名
[00:26:37.400 --> 00:26:38.520]  Amen
